Date,Season,Chhota Udaipur,Karjan,Kavant,Padra,Vadodara,Nasvadi,Sinor,Jetpur Pavi,Savli,Vaghodia,Dabhoi,Sankheda,Chhota Udaipur_Trend,Chhota Udaipur_SMA,Chhota Udaipur_EWMA,Chhota Udaipur_DES,Chhota Udaipur_TES,Chhota Udaipur_ARIMA,Karjan_Trend,Karjan_SMA,Karjan_EWMA,Karjan_DES,Karjan_TES,Karjan_ARIMA,Kavant_Trend,Kavant_SMA,Kavant_EWMA,Kavant_DES,Kavant_TES,Kavant_ARIMA,Padra_Trend,Padra_SMA,Padra_EWMA,Padra_DES,Padra_TES,Padra_ARIMA,Vadodara_Trend,Vadodara_SMA,Vadodara_EWMA,Vadodara_DES,Vadodara_TES,Vadodara_ARIMA,Nasvadi_Trend,Nasvadi_SMA,Nasvadi_EWMA,Nasvadi_DES,Nasvadi_TES,Nasvadi_ARIMA,Sinor_Trend,Sinor_SMA,Sinor_EWMA,Sinor_DES,Sinor_TES,Sinor_ARIMA,Jetpur Pavi_Trend,Jetpur Pavi_SMA,Jetpur Pavi_EWMA,Jetpur Pavi_DES,Jetpur Pavi_TES,Jetpur Pavi_ARIMA,Savli_Trend,Savli_SMA,Savli_EWMA,Savli_DES,Savli_TES,Savli_ARIMA,Vaghodia_Trend,Vaghodia_SMA,Vaghodia_EWMA,Vaghodia_DES,Vaghodia_TES,Vaghodia_ARIMA,Dabhoi_Trend,Dabhoi_SMA,Dabhoi_EWMA,Dabhoi_DES,Dabhoi_TES,Dabhoi_ARIMA,Sankheda_Trend,Sankheda_SMA,Sankheda_EWMA,Sankheda_DES,Sankheda_TES,Sankheda_ARIMA
1996-02-29,POMRB,7.067142857142858,45.12,6.867142857142857,28.315,18.7625,8.09,23.09,5.093333333333334,10.637142857142855,7.543333333333332,10.36,8.031666666666668,,,7.067142857142858,5.467583632123634,6.605894909398653,0.0,,,45.12,38.793743059304774,45.129999999999995,0.0,,,6.867142857142857,9.305869226328696,6.828153119829691,0.0,,,28.315,18.454173588069892,28.08122070450352,0.0,,,18.7625,19.433297588455876,19.575210469118222,0.0,,,8.09,7.116460366010203,6.913330215977126,0.0,,,23.09,20.00811541983277,18.488932357402277,0.0,,,5.093333333333334,4.54893346284526,4.373587657396268,0.0,,,10.637142857142855,10.43511139707486,10.961178309487794,0.0,,,7.543333333333332,10.56418538917154,6.948719240478409,0.0,,,10.36,9.684652384349443,9.001583273536685,0.0,,,8.031666666666668,7.298877087178252,7.616467573493781,0.0
1996-05-31,PREMON,8.937142857142858,47.5,8.291428571428572,21.44333333333334,18.215,9.12,15.295,5.876666666666666,13.2,9.396666666666668,8.786666666666667,8.744,,,7.815142857142858,6.071694345815456,8.769153544462952,1.5084224935949741e-06,,,46.072,38.846477974696874,47.51817174515236,2.521133152915999e-10,,,7.436857142857143,10.547400557421703,8.489423868897648,4.813002269477807e-06,,,25.566333333333336,15.404796580331256,27.140036700481957,28.314077829717803,,,18.543499999999998,18.827178070781976,20.810433066003956,18.762256011048624,,,8.501999999999999,7.289174864814673,10.209984996105867,5.9295560190790155,,,19.972,18.457096146265812,20.94500785295812,23.089337755362326,,,5.406666666666666,4.7608531952005535,6.360493332051839,5.093291216220261,,,11.662285714285712,10.957294198592027,11.855015936693396,10.6370156680875,,,8.284666666666666,12.101639362641713,9.186810267517465,7.543313001233974,,,9.730666666666666,9.11333599635527,11.666449320481163,10.359871706209914,,,8.316600000000001,7.373105345242929,9.149902676181881,8.031653694124252
1996-08-31,MONSOON,4.135000000000002,27.395714285714288,4.55,29.93,22.305,4.354,20.55,1.9,8.690000000000001,4.6466666666666665,4.555,6.222,6.31732142857143,,6.343085714285715,5.6901919716669385,4.569538510102933,1.3132090450263518e-05,35.791428571428575,,38.601485714285715,34.08771797093137,27.420314465270916,3.265886101293081e-10,6.449464285714287,,6.282114285714286,9.581672237153077,4.3398046690589345,6.715991632929766e-06,26.671041666666667,,27.3118,17.369005588644857,23.127233619880986,24.723746728065958,21.6209375,,20.048099999999998,20.276317683832595,16.96041295064782,18.447281464418257,6.445375,,6.8427999999999995,6.994543693082947,4.994756242340322,7.3165464584565925,17.4925,,20.203200000000002,19.182578531250094,15.876747758168383,18.90924019642525,4.120833333333333,,4.004,4.402672706142104,2.8690961711441227,5.288458032768585,10.439285714285715,,10.47337142857143,10.58790991220394,8.569742581040245,11.934897098462994,6.636666666666667,,6.829466666666667,10.237307185648138,5.309872429370702,8.773220663237982,9.9225,,7.660399999999999,7.651352493563869,8.36663631568032,9.760430170754406,7.552083333333334,,7.478760000000001,7.090373499718494,6.570999755882023,8.398487871976759
1996-11-30,POMKH,5.57,27.46,5.985714285714287,27.20333333333333,25.0225,5.42,15.05,3.9466666666666654,9.304285714285717,5.633333333333333,18.5,7.904000000000001,6.101428571428572,6.427321428571429,6.033851428571429,5.637471409255436,6.010667042382676,1.5822719790694586e-05,34.713928571428575,36.868928571428576,34.14489142857143,30.3326676545437,27.489400297126963,3.8815867093266305e-10,6.503571428571429,6.423571428571429,6.1635542857142855,9.002044533129919,6.04040420884144,2.3793154237323358e-06,27.31375,26.722916666666666,27.268413333333335,18.79293340313441,24.034947806475667,26.710206319314338,23.13416666666667,21.07625,22.03786,22.274453677623374,20.817790228543892,20.30780600288686,6.399125,6.746,6.27368,6.829247927245823,5.882441156108214,6.336633981192914,16.504375,18.49625,18.141920000000002,17.824807852779255,20.688521425320882,19.58068186475101,4.12125,4.204166666666666,3.981066666666666,4.370212433384324,3.937463640209687,4.54686558976541,10.275714285714287,10.457857142857144,10.005737142857145,10.39199967694999,9.617308669980936,10.807610547747817,6.5525,6.805,6.3510133333333325,8.776037984346335,6.461900441174978,6.144922112362092,9.30125,10.550416666666667,11.99624,9.911732093902028,8.574504169756995,8.94567106025997,7.50225,7.725416666666667,7.648856,7.081184396859809,7.206882562443483,7.602418329289368
1997-02-28,POMRB,6.187142857142858,36.5,7.074285714285714,27.9,23.12,5.685,15.06,4.426666666666667,10.48857142857143,6.196666666666666,5.336666666666666,6.645,5.939702380952381,6.207321428571428,6.095168000000001,5.708122193963903,6.698403851881545,7.067146834833702,34.713928571428575,34.713928571428575,35.08693485714286,29.801815227759448,45.147972687894935,44.505704252998335,6.478244047619048,6.475357142857142,6.5278468571428565,8.754699863634983,6.86185222828736,6.867138330848109,27.435416666666665,26.619166666666665,27.521048,20.85026809482294,29.553579088937674,27.281217394518887,23.459166666666665,22.165625000000002,22.470716,22.559819163292595,24.9795106978528,22.457800968803465,6.319249999999999,6.144750000000001,6.038207999999999,6.705023500120603,6.573095326096503,6.910824555031017,15.539375000000001,16.48875,16.909152000000002,16.92312846545623,18.366431180906524,18.72232583967074,4.247916666666667,4.037499999999999,4.159306666666667,4.407457956434414,4.339755405118749,2.533014363654349,10.119107142857144,10.420714285714288,10.198870857142857,10.440464124185015,11.378022346994102,10.430976472220737,6.39875,6.468333333333333,6.289274666666666,7.7202130831319105,6.713407134434619,7.010141811594775,10.461875,9.294583333333334,9.332410666666666,8.74264951400763,9.755959305088052,7.872987279756131,7.553,7.37875,7.2473136,6.902026784900751,7.716707951647741,7.839402719247338
1997-05-31,PREMON,8.09,47.5,8.517142857142858,27.0,25.96333333333333,11.155,15.42,6.546666666666668,12.04,10.07,8.84,9.732,5.924077380952381,5.9955357142857135,6.893100800000001,6.1196750149998875,8.574578925114835,8.893611415773524,33.06017857142857,34.713928571428575,40.052160914285714,32.66923962204741,45.95098344740008,46.85330124150594,6.492559523809524,6.531785714285713,7.323565257142857,9.028937624206678,8.541336032734755,8.359795522635512,26.36208333333333,28.00833333333333,27.3126288,22.576332743296245,27.995995904737217,25.72550774510526,22.34197916666667,24.102708333333332,23.86776293333333,23.96235178658886,25.987711886948837,22.754555426083627,6.121249999999999,6.653500000000001,8.0849248,7.110007274479363,9.178656686522222,7.3686159948848236,14.33375,16.52,16.3134912,16.442634909399636,18.10370115346936,15.997666154008765,4.262083333333334,4.204999999999999,5.114250666666667,4.72914718977917,6.109127519814133,4.504452140785206,10.127678571428572,10.130714285714287,10.935322514285714,10.755829476193778,12.147479331690995,11.057855280257039,6.0129166666666665,6.636666666666665,7.8015647999999995,8.8200708928486,8.571003067596159,8.184359520274784,10.053333333333333,9.307916666666666,9.1354464,8.566349916574785,11.469381123891882,10.465794246551235,7.348291666666667,7.62575,8.24118816,7.188334862966335,8.83312503093768,7.957487944762252
1997-08-31,MONSOON,3.688333333333334,27.395714285714288,4.121666666666667,25.346666666666664,17.156666666666666,1.6800000000000002,12.705,2.243333333333333,8.597142857142858,2.7433333333333336,13.786666666666667,5.6400000000000015,5.962142857142858,5.883869047619046,5.611193813333334,5.651148134467307,4.1823264703044405,3.785856173383937,31.11059523809524,34.713928571428575,34.98958226285714,30.22590392616051,25.91920334530518,27.022729561162294,6.478630952380953,6.42470238095238,6.042805820952381,7.358538760829582,4.471234216497475,4.6175177798882245,27.524166666666666,26.862499999999997,26.526243946666664,23.513228529139955,25.518413824020648,28.185695742304826,22.024166666666666,22.815624999999997,21.183324426666665,20.89650204126762,23.510902172076413,24.18478110882512,6.494625,5.985000000000001,5.52295488,6.579918289613977,4.989752548955401,5.466106554965501,14.110625,14.55875,14.87009472,15.213405836782298,14.055335113357115,16.843936463071053,4.3620833333333335,4.290833333333333,3.9658837333333334,4.421926503291749,2.934445095686699,3.324223550032216,10.164535714285714,10.107500000000002,10.000050651428571,10.405114225290943,8.542691669958804,10.1371910757734,5.59375,6.160833333333331,5.778272213333333,6.128510463157451,5.135429007428603,5.981489265987618,8.512916666666667,11.615833333333333,10.995934506666666,9.704382638085514,8.209791555228144,10.10673541518131,7.433458333333334,7.48025,7.200712896000001,6.872981183220166,6.620160110675509,6.9396922680877
1997-11-30,POMKH,5.891666666666668,14.23,6.528571428571429,23.2,21.233333333333334,6.51,13.25,3.716666666666667,9.465714285714283,4.45,6.0,6.848333333333334,5.996041666666667,5.9642857142857135,5.723382954666668,5.667537441790486,5.60590406263492,5.249616204988767,30.81476190476191,31.40642857142857,26.685749357714283,24.901430024275356,26.082128247259302,27.08614004408026,6.297380952380952,6.560416666666665,6.237112064000001,6.9033589191923115,6.015344789516153,5.808904469397534,27.737916666666667,25.86166666666666,25.195746367999995,23.445083225931654,24.14829648582314,26.753948285164803,21.360333333333333,21.868333333333332,21.20332798933333,20.964690031754525,22.36673706853861,21.057404709967113,6.633375,6.2575,5.917772928,6.557853956239603,4.984103047522853,5.071254920579682,14.128749999999998,14.10875,14.222056832000002,14.576518882397668,16.79604143860384,14.416071875093916,4.275416666666667,4.2333333333333325,3.8661969066666666,4.355585694143974,4.0983682689293275,4.687959313188108,10.134607142857142,10.147857142857143,9.786316105142856,10.269747918492303,9.575781640221457,10.035216791568974,4.8516666666666675,5.8649999999999975,5.246963328,4.940291095085228,5.695535995790263,4.985528329466146,8.30125,8.490833333333333,8.997560704,8.807672697952155,9.970407357633073,8.62927856192925,7.4911666666666665,7.216333333333334,7.059761070933334,6.764715179610174,7.0790276581677,7.597604231428859
1998-02-28,POMRB,6.17,34.13333333333333,6.420000000000001,41.2,24.366666666666664,7.581999999999999,15.075,5.456666666666668,10.622,4.026666666666666,5.513333333333333,8.382000000000001,6.334255952380953,5.959999999999999,5.902029772800001,5.733273557002,6.508082098533683,6.269865012497354,31.18779761904762,30.8147619047619,29.664782947961903,25.666146670950962,37.35581827526225,41.15183021674266,6.317916666666667,6.396845238095237,6.310267238400001,6.521187383340412,6.9954074990514945,7.129424877319446,26.170416666666668,29.18666666666666,31.597447820799996,31.286959901770206,28.322445745897845,25.990389858285145,20.84483333333333,22.179999999999996,22.468663460266665,22.37258567376697,23.941857354093766,21.135649350858206,7.203499999999999,6.731750000000001,6.5834637568,6.63928180889293,6.340269883025668,6.5274036298230484,14.759999999999998,14.1125,14.563234099200002,14.76299076444236,15.193400703018812,14.038953458163054,4.242500000000001,4.490833333333333,4.502384810666667,4.535271702475473,4.366288587707015,3.8199343001652086,9.914071428571427,10.181214285714287,10.120589663085713,10.363223498422903,11.381141687189137,10.230047566191928,4.605416666666666,5.322499999999998,4.758844663466666,4.023997774165175,5.804284813496252,6.1549577886207025,7.2510416666666675,8.535,7.603869755733333,7.875068347027483,8.860896763451107,10.774394218631429,7.540500000000001,7.650583333333334,7.58865664256,6.892634335169516,7.328638909455304,6.8679420867431356
1998-05-31,PREMON,8.378333333333334,47.5,7.721428571428571,15.41,19.406,10.368,15.55,4.823333333333333,11.667142857142858,6.303333333333333,6.9700000000000015,8.456666666666667,6.577648809523811,6.0320833333333335,6.892551197013335,6.1974907082561295,8.435379389963622,8.52279566628266,33.21458333333333,30.8147619047619,36.79886976877714,30.314174152935795,43.545245074598625,47.21852273531967,6.332001488095238,6.197916666666664,6.874731771611429,6.787938318451973,8.467562864623574,8.215303839224804,26.496666666666666,26.28916666666666,25.12246869248,26.862607082982336,31.51063779632797,29.77813291058366,21.416083333333333,20.54066666666666,21.243598076159998,20.991059917427602,25.60834940304738,22.572423575774003,7.826062499999999,6.535,8.09727825408,6.976227265943668,9.658700879475685,9.696271699937205,14.59375,14.145,14.957940459520001,15.046309460025302,16.026799181473734,14.44660710341956,4.470000000000001,4.06,4.630764219733334,4.605235853844273,6.480597235566215,5.666988852684323,9.523647321428571,10.088000000000001,10.73921094070857,10.625888286174966,12.179264222933082,10.664393392666872,4.995416666666666,4.380833333333332,5.376640131413333,4.578171873028035,7.23019333841279,7.960734630413356,7.642916666666666,8.067499999999999,7.3503218534400006,7.4204074646009595,10.746097709488648,9.440036313087603,7.762208333333333,7.331750000000001,7.935860652202667,7.027579287530677,9.041052960066525,8.781416421637974
