Date,Season,Porbandar,Ranavav,Kutiyana,Porbandar_Trend,Porbandar_SMA,Porbandar_EWMA,Porbandar_DES,Porbandar_TES,Porbandar_ARIMA,Ranavav_Trend,Ranavav_SMA,Ranavav_EWMA,Ranavav_DES,Ranavav_TES,Ranavav_ARIMA,Kutiyana_Trend,Kutiyana_SMA,Kutiyana_EWMA,Kutiyana_DES,Kutiyana_TES,Kutiyana_ARIMA
2007-02-28,POMRB,5.261111111111112,9.51,7.776666666666666,4.718420138888889,5.342152777777778,5.287601764131888,5.63835006684637,5.826826923700906,5.09596649762018,10.34375,11.348333333333326,10.18384286658717,11.654135498218572,11.447897769541452,12.699036748121573,5.2749999999999995,5.657499999999996,5.912171968515063,6.869023991676864,7.0332822143683895,7.392613511231479
2007-05-31,PREMON,5.61,19.096666666666668,8.09,4.462951388888889,4.902777777777778,5.416561058479132,5.601990627535101,6.647631119625363,6.143026833676261,9.8,10.530833333333327,13.74897238661897,13.363786761425692,15.243516958668327,13.841367673199269,4.894166666666667,5.366666666666664,6.783303181109037,6.817171335181536,9.314627811088279,10.101226114658688
2007-08-31,MONSOON,2.44625,4.713333333333334,0.8366666666666666,4.353784722222223,4.534062499999999,4.22843663508748,5.208024893384621,4.070615815798222,3.847884515233194,9.237083333333333,10.15666666666666,10.134716765304715,11.22158270021144,9.043615717280545,12.631146688051553,4.31375,5.18333333333333,4.404648575332089,6.709012068919675,2.5534062907877995,4.232041194469138
2007-11-30,POMKH,4.25,4.453333333333333,1.7166666666666668,4.511979166666667,4.391840277777777,4.237061981052488,5.037563351784636,3.965724671323204,3.574317835486393,7.816666666666666,9.443333333333326,7.8621633925161625,9.541077120799903,6.990899126468263,6.241182222616168,4.070416666666667,4.604999999999997,3.3294558118659205,6.6096106837267135,3.658739818688768,4.980459588937138
2008-02-29,POMRB,4.956666666666667,7.8599999999999985,5.446666666666666,4.854670138888888,4.3157291666666655,4.5249038552981595,4.959633381280076,4.812668928871503,4.059251229538021,6.9575000000000005,9.030833333333327,7.861298035509696,9.084756150427104,8.798622246139733,9.463499184755973,4.327083333333333,4.022499999999996,4.176340153786219,6.5412868681313645,5.739978831101795,6.0130418469723494
2008-05-31,PREMON,7.1800000000000015,9.383333333333336,8.473333333333334,5.023142361111111,4.708229166666666,5.586942313178897,5.145432812415121,5.907639763614165,5.57633851050471,7.6452083333333345,6.602499999999995,8.470112154639153,9.103683110745669,13.12878050482449,11.726287566283755,4.604583333333333,4.11833333333333,5.895137425605066,6.497972971584167,7.697472963458872,8.457431976558608
2008-08-31,MONSOON,3.6177777777777775,7.553333333333334,2.5066666666666664,5.050121527777778,5.00111111111111,4.799276499018449,4.923522928597678,4.3448700438067975,4.159642985444016,8.159583333333334,7.312499999999994,8.103400626116827,8.681092355373226,2.864187583530186,5.033238348298876,4.730416666666667,4.53583333333333,4.539749122029706,6.408351777488156,1.561179716664927,3.7182713347298995
2008-11-30,POMKH,4.42625,7.115,2.266666666666667,5.0275694444444445,5.04517361111111,4.650065899411069,4.8063707305172985,4.90826810488084,5.099687729579573,9.177916666666667,7.97791666666666,7.7080403756700955,8.257178607310891,5.636203120793099,6.102759260961999,4.732708333333333,4.67333333333333,3.6305161398844903,6.3183472284366555,3.498160575693424,5.1007964498961895
2009-02-28,POMRB,4.99625,9.313333333333334,5.903333333333332,4.981128472222222,5.0550694444444435,4.788539539646641,4.764076540565978,5.375754905734,4.934287637705999,9.727916666666667,8.341249999999993,8.350157558735392,8.461737176402979,9.592385514810239,9.044909980148926,4.507083333333333,4.787499999999997,4.5396430172640265,6.258526305005616,5.801375935550283,5.891266053915716
2009-05-31,PREMON,6.96,16.076666666666664,8.035,5.007031249999999,5.000069444444444,5.657123723787985,4.954327190080973,6.368676539836329,5.984137310087535,9.479791666666666,10.014583333333324,11.4407612019079,10.230943946532573,14.27536535314544,13.646853041084782,4.566666666666666,4.677916666666663,5.937785810358417,6.216516708238312,7.882347490787117,8.364714945663655
2009-08-31,MONSOON,3.4662500000000005,5.259999999999999,1.14,5.119375000000001,4.9621875,4.780774234272791,4.743681683383655,4.227952663747285,4.002152707728619,9.6075,9.44124999999999,8.96845672114474,8.985231965955618,6.977875803056695,6.793537926458647,5.146249999999999,4.336249999999996,4.01867148621505,6.120859623715632,1.5513716579598404,3.1263940002777124
2009-11-30,POMKH,4.785,7.423333333333335,4.109999999999999,5.1918750000000005,5.051875,4.782464540563675,4.69494939534011,4.806492193156431,4.78785572540443,9.284583333333334,9.518333333333322,8.350407366020178,8.560566686933921,6.32260501207865,4.9120311173919,5.638125,4.79708333333333,4.05520289172903,6.050225850385047,3.064486325058204,3.9260209939117936
2010-02-28,POMRB,5.53625,10.026666666666666,8.696666666666667,5.12453125,5.186875,5.0839787243382055,4.7388138901220405,5.504362795443737,5.016007559214287,8.515,9.696666666666655,9.020911086278772,8.8612462589837,10.076548473525044,9.499098483421351,5.698333333333333,5.495416666666663,5.911788401704085,6.0169386676045695,6.079011270121386,6.454820569171671
2010-05-31,PREMON,7.0,12.78,9.176666666666668,4.9109375,5.1968749999999995,5.850387234602923,4.954749627078655,6.815980951431938,6.5951314375452,7.633749999999999,8.872499999999988,10.524546651767263,9.745734052472216,14.882117643781307,13.386010656110948,5.2891666666666675,5.780833333333329,7.217739707689118,5.9879957495666085,8.94585640461313,9.400282142514921
2010-08-31,MONSOON,2.8875,2.4,0.48,4.62953125,5.052187499999999,4.6652323407617535,4.695824256481471,4.309415969620329,4.2367392362286065,6.50875,8.157499999999988,7.274727991060358,7.935866276081387,5.496585418108159,5.964623263665221,4.270416666666668,5.615833333333329,4.52264382461347,5.89098249616194,2.639296106958051,3.3210332285394113
2010-11-30,POMKH,3.655,3.233333333333333,1.4966666666666668,4.3096875,4.769687499999999,4.261139404457052,4.535739855438079,4.671585239809681,4.550501099917673,5.571666666666666,7.109999999999988,5.658170127969547,6.767460469992033,4.103806164688704,3.034655377126191,3.3287500000000003,4.962499999999996,3.312252961434749,5.803616870926994,3.6063803508191103,3.472457552701569
2011-02-28,POMRB,4.415,5.216666666666666,3.16,4.21578125,4.489374999999999,4.322683642674232,4.471928492146592,4.906942649027805,4.26942898902608,5.4975,5.907499999999988,5.481568743448395,6.35822716230676,6.803301673242236,6.514370659861253,3.212916666666667,3.578333333333329,3.2513517768608495,5.730834274114757,5.6352504918182085,5.234987455726596
2011-05-31,PREMON,5.5625,10.093333333333334,7.1800000000000015,4.3365625,4.129999999999999,4.818610185604539,4.546359487188498,5.9910131236937945,5.525359441413749,5.991666666666666,5.235833333333321,7.32627457940237,7.213296037542434,10.786820661862828,10.35053351320642,3.4145833333333337,3.0791666666666626,4.82281106611651,5.690967294417156,6.911133523042443,6.5513051808539675
2011-08-31,MONSOON,3.5737500000000004,4.493333333333333,1.55,4.427031250000001,4.301562499999999,4.320666111362724,4.395148185712272,2.9893324173640057,2.739606623241577,6.409166666666667,5.759166666666655,6.193098080974756,6.522368677839356,2.154802277399156,3.3661478733755006,3.902083333333334,3.3466666666666627,3.5136866396699062,5.607389004191968,0.6164615259044464,1.8413309096051869
2011-11-30,POMKH,3.935,5.093333333333333,2.04,4.562343750000001,4.371562499999999,4.166399666817634,4.294247839283322,4.349894792733397,3.92767062279654,6.71625,6.224166666666655,5.753192181918187,6.143616152522845,3.6694114618362255,3.431439802662287,4.577083333333334,3.4824999999999964,2.9242119838019436,5.5290803714371375,2.5497098258055533,3.472815069184874
2012-02-29,POMRB,4.8587500000000015,6.696666666666666,6.516666666666668,4.713906505310457,4.482499999999999,4.443339800090581,4.306962041205018,4.93642042973413,4.78124178058699,6.833833333333333,6.594166666666655,6.130581975817579,6.240245041439667,7.596239753930018,7.088329540054849,4.739270833333333,4.321666666666664,4.361193856947834,5.487380370067748,5.078401789455619,5.0119668436910505
2012-05-31,PREMON,6.201249999999999,11.07,9.223333333333333,5.325500510620915,4.642187499999999,5.146503880054349,4.478358643068262,6.224039510148395,5.865465644522748,8.282666666666666,6.8383333333333205,8.106349185490547,7.357327813680548,11.947286446849187,10.905672251465562,5.991041666666668,4.832499999999996,6.306049647502034,5.467719500422415,7.576819613028275,7.886823606376287
2012-08-31,MONSOON,4.14750204248366,4.457333333333333,0.8041666666666667,6.385156760620915,4.785625510620913,4.7469031450260735,4.412613991491336,3.5437873745654613,3.466076698954782,11.368604166666668,6.82933333333332,6.646742844627662,6.622590031937595,3.2169490228503532,3.0738816939294296,7.843125,4.646041666666663,4.1052964551678865,5.382019635942866,1.7125079256781968,2.5737832850011273
2012-11-30,POMKH,8.254,16.720000000000002,12.8,7.710797385620915,5.865375510620914,6.149741887015644,4.826601408619919,4.78514408329062,4.5485069319786025,14.518208333333334,9.735999999999986,10.676045706776598,8.99505742668824,4.144130289957037,3.432603414017766,8.739791666666667,7.336041666666663,7.583177873100732,5.392327893974345,3.0703753097753674,2.8483321513917654
2013-02-28,POMRB,9.017000000000001,19.7575,10.573333333333332,8.7366748876634,6.9049380106209135,7.296645132209386,5.325895372263954,7.246861018736956,7.080278156100442,16.228791666666666,13.00120833333332,14.30862742406596,11.51262087278671,14.036432249490062,13.76263333487493,9.1234375,8.35020833333333,8.779240057193771,5.384909378694709,8.797711335335947,10.014794761626437
2013-05-31,PREMON,12.648125000000002,23.206000000000003,12.340000000000002,8.373693014705884,8.516656760620913,9.437237079325634,6.252063817623134,9.413103948297634,10.152611467471852,14.843208333333335,16.035208333333323,17.86757645443958,14.237925501332837,21.929035910851887,19.51638793591227,7.67875,9.129374999999996,10.203544034316263,5.391542722407727,11.401515436645413,9.936411062079625
2013-08-31,MONSOON,5.907647058823531,6.006,0.7566666666666665,7.49555330882353,8.95669301470588,8.025401071124794,6.37092280699254,8.34994115711488,8.839529424671962,11.829854166666667,16.422374999999988,13.122945872663747,12.19060226326206,14.3510644261146,12.857105770948444,5.585208333333334,9.117499999999996,6.424793087256424,5.30675070574235,5.316024017839782,4.038642462411071
2013-11-30,POMKH,3.59,4.086666666666667,1.29,6.853476925309598,7.790693014705882,6.251240642674876,6.201686901786458,8.522424907890262,9.557763737963334,9.264416666666667,13.264041666666657,9.508434190264914,10.185633596216723,10.150734082100898,6.226165262737627,4.486666666666667,6.239999999999996,4.370875852353854,5.227590382667298,5.5333582037247755,3.742149748871449
2014-02-28,POMRB,6.655882352941176,8.283999999999999,5.335000000000001,6.295723254213966,7.200413602941175,6.413097326781395,6.381192041562323,6.803305306636907,6.2367673100081165,7.998666666666666,10.395666666666656,9.018660514158949,9.672942947246963,10.072037638966993,8.613770672279827,4.002083333333334,4.9304166666666625,4.756525511412313,5.18165011423822,6.895703644112375,4.8215974908329855
2014-05-31,PREMON,9.872631578947368,14.156,8.790000000000001,6.361090471276229,6.506540247678018,7.796911027647784,6.930022093341059,8.253154954467574,7.006003386888511,8.029791666666666,8.133166666666655,11.07359630849537,10.687473497883156,13.947820999921362,13.234291452227678,3.9912500000000004,4.042916666666661,6.369915306847388,5.16371961401194,8.457280031596586,7.592604530584503
2014-08-31,MONSOON,4.22111111111111,4.93,0.43,6.996802545579634,6.0849062607499125,6.366591061033115,6.795901937437865,5.699025148245845,5.752020443770887,8.41825,7.864166666666655,8.616157785097222,9.251356289745939,5.798127929205429,7.738598248489477,4.513958333333333,3.961249999999995,3.9939491841084327,5.0801874137761445,2.1825550916551015,1.9913665441853192
2014-11-30,POMKH,5.7994736842105254,5.411666666666666,1.53,7.277313961988304,6.637274681802544,6.139744110304079,6.832584139148231,6.00666613684709,6.138151308094772,8.113041666666666,8.195416666666656,7.334361337724999,8.28136268884736,5.597409888906157,6.646580641972921,5.501666666666667,4.021249999999995,3.0083695104650596,5.006732845408261,3.276700301372635,3.1991227522278454
2015-02-28,POMRB,9.532105263157892,10.066666666666666,9.276666666666666,7.91671125730994,7.3563304093567226,7.496688571445604,7.297033450128995,7.130726125519802,6.405286170634519,8.898541666666667,8.641083333333322,8.427283469301667,8.659857330550905,8.66318548696779,8.705793276544675,6.678333333333333,5.006666666666661,5.515688372945702,4.995583253507499,5.418971425551333,4.756904560433019
