Date,Season,Kodagu,Somvarpet,Virajpet,Kodagu_Trend,Kodagu_SMA,Kodagu_EWMA,Kodagu_DES,Kodagu_TES,Kodagu_ARIMA,Somvarpet_Trend,Somvarpet_SMA,Somvarpet_EWMA,Somvarpet_DES,Somvarpet_TES,Somvarpet_ARIMA,Virajpet_Trend,Virajpet_SMA,Virajpet_EWMA,Virajpet_DES,Virajpet_TES,Virajpet_ARIMA
2002-05-31,PREMON,5.2425,10.9825,12.409999999999998,5.585506944444444,5.559701388888888,5.587116567609565,5.792537023889676,6.344336807793681,6.316809460746301,8.413625,7.841555555555555,8.835817649359477,9.283759060427528,9.190753595015696,9.822731634255003,10.609583333333333,10.32777777777778,10.774040183760405,11.550280609229672,11.733161537340145,12.425738506493651
2002-08-31,MONSOON,5.589,7.6229999999999976,10.935555555555556,5.943538194444445,5.692701388888888,5.587869940565739,5.81145035967403,4.5147617576731545,4.139834856078148,8.6793125,8.419249999999998,8.350690589615684,9.200856741486486,5.723061349109858,4.840695601589132,10.767916666666666,10.595555555555556,10.838646332478465,11.711576557705976,9.124797911402176,9.637724623722834
2002-11-30,POMKH,6.138,8.064000000000002,9.415555555555557,6.49704513888889,5.478312499999999,5.807921964339443,5.830425452259301,5.708019352533636,5.8624584665999455,8.811354166666666,8.407999999999998,8.236014353769411,9.179330156195173,6.715610707215342,6.823261553273303,10.786388888888888,10.623611111111112,10.269410021709302,11.108854833275018,9.661787372985348,10.070508835567699
2003-02-28,POMRB,8.665555555555555,9.133,10.887777777777774,6.3727728174603175,6.4087638888888865,6.950975400825888,5.849462512482085,6.001777455599551,5.936951126602536,8.443583333333333,8.950624999999997,8.594808612261646,9.41277554781151,7.850727753349983,6.803246930786854,10.403075396825397,10.912222222222223,10.51675712413669,11.13981156631692,10.401513814395205,11.153696575092075
2003-05-31,PREMON,5.94875,9.868333333333332,11.403333333333334,6.003125496031746,6.585326388888887,6.550085240495533,5.868561718305841,6.424932851460556,6.811614873048061,8.034427083333334,8.67208333333333,9.10421850069032,9.796292391403005,9.20982089736619,10.091841929429446,10.042400793650794,10.660555555555558,10.871387607815347,11.352196225918542,12.705339919369338,12.891819057331857
2003-08-31,MONSOON,3.888571428571429,5.795,8.875714285714286,5.646337301587302,6.160219246031744,5.485479715725891,5.887723275694254,4.867574120490163,4.5983533088402275,7.893270833333332,8.21508333333333,7.780531100414192,8.935752088524746,5.742639456216965,5.497906115495665,9.894345238095239,10.14559523809524,10.073118278974922,10.459206878595896,10.287612804372145,10.77583955989856
2003-11-30,POMKH,4.88125,6.61875,8.59,5.464021329365079,5.846031746031745,5.243787829435535,5.906947402417676,5.889488798033966,5.7867114104835204,7.712701388888889,7.85377083333333,7.315818660248516,8.343581342808132,6.7325270718804235,7.11344508248844,9.83828621031746,9.939206349206351,9.479870967384954,9.591311437199398,8.982753855562692,9.434593189224273
2004-02-29,POMRB,7.068,9.449000000000002,10.528888888888886,5.714828373015873,5.446642857142855,5.973472697661321,5.926234308320588,6.343242711317728,6.152302439520709,7.414631944444445,7.932770833333332,8.16909119614911,8.598833246193424,7.867315647386455,7.337518299389121,9.646374007936508,9.84948412698413,9.899478135986527,9.702922614739371,10.09417248418493,9.642068244685348
2004-05-31,PREMON,6.087777777777778,8.107777777777779,11.31375,6.027100694444444,5.481399801587299,6.019194729707904,5.945584183668891,6.329005922633689,6.495896978576221,7.338288194444445,7.492631944444444,8.144565828800577,8.460430220684481,9.223416653470649,10.033923430462874,9.5509375,9.827088293650796,10.465186881591915,10.186994173259905,11.400697560033521,10.431830990250925
2004-08-31,MONSOON,5.756,5.171000000000001,7.4300000000000015,6.234163194444445,5.948256944444442,5.9139168378247415,5.964997237078199,4.726919416433244,4.528142720803669,7.322694444444446,7.336631944444443,6.955139497280347,7.520895428048192,5.7533119021688925,5.5631661437391315,9.624409722222222,9.465659722222224,9.25111212895515,9.043078874065019,9.189211615195036,9.005853321892882
2004-11-30,POMKH,5.5120000000000005,6.6320000000000014,9.272222222222222,6.501131944444444,6.105944444444443,5.753150102694844,5.984473675240121,5.852842351958223,5.988711339937183,7.729888888888891,7.339944444444443,6.825883698368209,7.098831615035188,6.742397156412749,6.994692424618838,9.711979166666667,9.63621527777778,9.259556166261978,8.870406315391643,8.369997190231809,8.516957915299399
2005-02-28,POMRB,8.09375,9.311000000000002,10.434444444444443,6.494270833333333,6.362381944444444,6.689390061616907,6.004013718243225,6.5273889276965305,6.426244909388832,7.931847222222223,7.305444444444443,7.819930219020926,7.5049105095768285,7.885324945426271,7.813302946106906,9.696822916666665,9.612604166666669,9.729511477534963,9.27281840540804,10.222031769243989,9.821244077776031
2005-05-31,PREMON,7.197777777777778,11.503333333333336,12.108749999999995,6.443284722222222,6.639881944444444,6.892745148081255,6.023617557605384,6.461341603204757,6.722800794056519,7.706236111111113,8.154333333333332,9.29329146474589,8.546659374343196,9.228476070650565,9.589528854622335,9.50623263888889,9.811354166666668,10.681206886520975,10.376115644611435,11.192113482564988,10.48106530538374
2005-08-31,MONSOON,4.591111111111111,3.391111111111111,6.51375,6.2631354166666675,6.348659722222222,5.972091533293197,6.043285393680355,5.052713238909288,4.982593570847724,7.504986111111112,7.709361111111109,6.932419323291978,7.2245054201550145,5.7609572666384175,5.47050395595901,9.277586805555554,9.582291666666668,9.014224131912584,8.996651939508975,8.278998443107392,8.49455976294671
2005-11-30,POMKH,6.269,6.607000000000001,8.66375,5.680930555555555,6.537909722222222,6.090854919975918,6.063017455333223,5.960132877207776,5.912925137829578,6.644083333333334,7.703111111111109,6.802251593975187,6.921624454972218,6.7522944480525275,6.907847479887011,8.95484375,9.430173611111112,8.87403447914755,8.704140306040642,8.925868250833236,9.217178527009898
2006-02-28,POMRB,5.895555555555558,7.725999999999999,9.21375,5.5871111111111125,5.988361111111113,6.012735174207774,6.082813942736405,6.875588794730222,6.841765790378902,6.0960277777777785,7.306861111111109,7.171750956385112,6.988725370899883,7.902596001129418,8.14589909806137,8.897254464285714,9.125,9.00992068748853,8.728911108447665,10.141873987015448,10.069266762292035
2006-05-31,PREMON,4.738333333333333,6.201111111111113,10.7475,5.855222222222223,5.373500000000002,5.502974437857997,6.1026750626056465,6.587062328683189,6.5337193127105975,6.2276250000000015,5.9813055555555525,6.783495018275513,6.653873015062422,9.249811556520504,10.014775346496402,8.917477678571428,8.784687500000002,9.704952412493117,9.435184898540781,11.249770794176268,10.496144764485182
2006-08-31,MONSOON,6.3000000000000025,4.308888888888889,7.414285714285714,6.056349206349207,5.800722222222225,5.8217846627147996,6.122601038606913,4.908004349545141,4.565360078479323,6.375416666666667,6.210749999999996,5.793652566520863,5.863903688466547,5.7599552020413896,4.998611102465867,8.853415178571428,9.00982142857143,8.788685733210157,8.67236754397347,6.546374440171376,6.399065485808949
2006-11-30,POMKH,6.705,6.742000000000001,7.924999999999999,6.495997023809525,5.909722222222225,6.17507079762888,6.142592077128555,5.990959416785362,6.175568705068658,7.047444444444444,6.244499999999997,6.172991539912518,5.864901219423581,6.761978464783844,6.835781254508248,8.961696428571427,8.825133928571429,8.443211439926094,8.245353623416163,8.600261289913986,8.126486400576802
2007-02-28,POMRB,7.068571428571429,8.773333333333332,9.439999999999998,6.679295634920635,6.2029761904761935,6.532471050005899,6.1626483904148,6.790064519882402,6.836269402858251,7.681944444444444,6.50633333333333,7.213128257280843,6.4846304908575165,7.912130701016827,8.046791596133119,8.972723214285713,8.881696428571429,8.841926863955655,8.549154270859068,9.35833039458446,9.035696406788148
2007-05-31,PREMON,7.0825000000000005,10.53,11.3875,6.483948412698412,6.78901785714286,6.75248263000354,6.182770189970749,6.477819600156038,6.600015626805708,7.793458333333333,7.588555555555552,8.539876954368506,7.603381802859225,9.24556636426963,9.154312862839506,9.0184375,9.041696428571427,9.860156118373393,9.67506777714002,10.922779846462053,10.57448499289799
