Date,Season,Danta Ramgarh,Lachhmangarh,Neem Ka Thana,Srimadhopur,Piprali,Fatehpur,Dhond,Khandela,Danta Ramgarh_Trend,Danta Ramgarh_SMA,Danta Ramgarh_EWMA,Danta Ramgarh_DES,Danta Ramgarh_TES,Danta Ramgarh_ARIMA,Lachhmangarh_Trend,Lachhmangarh_SMA,Lachhmangarh_EWMA,Lachhmangarh_DES,Lachhmangarh_TES,Lachhmangarh_ARIMA,Neem Ka Thana_Trend,Neem Ka Thana_SMA,Neem Ka Thana_EWMA,Neem Ka Thana_DES,Neem Ka Thana_TES,Neem Ka Thana_ARIMA,Srimadhopur_Trend,Srimadhopur_SMA,Srimadhopur_EWMA,Srimadhopur_DES,Srimadhopur_TES,Srimadhopur_ARIMA,Piprali_Trend,Piprali_SMA,Piprali_EWMA,Piprali_DES,Piprali_TES,Piprali_ARIMA,Fatehpur_Trend,Fatehpur_SMA,Fatehpur_EWMA,Fatehpur_DES,Fatehpur_TES,Fatehpur_ARIMA,Dhond_Trend,Dhond_SMA,Dhond_EWMA,Dhond_DES,Dhond_TES,Dhond_ARIMA,Khandela_Trend,Khandela_SMA,Khandela_EWMA,Khandela_DES,Khandela_TES,Khandela_ARIMA
2002-11-30,POMKH,32.904,24.252857142857145,2.52,36.51,39.2,23.71700000000001,49.65,17.487499999999994,28.6488125,30.622625,31.375685045091537,31.483398682725365,30.49101249543603,29.0286526986495,26.110151785714287,24.38977678571427,24.3947882976843,24.977571673924803,24.87279661885932,24.15998609821041,3.8652083333333334,4.757500000000004,4.658996698597806,4.260524524643983,5.6718725376537025,5.010099406189212,36.290625,36.35625000000003,36.27736522690746,36.333138009932505,35.6751671140189,36.146366517550085,43.56041666666667,44.22124999999999,43.11070204598866,43.915609062959874,44.493643739000234,45.17563383931066,25.558958333333337,24.52558333333332,25.518031922743575,24.08891311203667,26.87060144593636,24.960846157661315,48.3846875,49.19666666666667,49.22646517882505,49.682031308547245,49.767144192387136,49.21954538345463,20.298020833333332,18.58187499999999,18.395068055543934,18.865478955502397,21.121129801303322,17.928541341000344
2003-02-28,POMRB,21.24,28.818,2.85,36.71,39.54,27.655,44.5575,21.81166666666667,29.26079166666667,28.149125,27.32141102705492,30.05891208585436,31.27529677577677,29.706926149403554,27.391605489417987,25.492089285714272,26.16407297861058,26.592644362576994,26.2429565859089,24.448434431794933,4.6375,3.733750000000004,3.9353980191586837,3.627350587197344,3.4631614596741986,2.0605936447413713,35.4775,36.522500000000036,36.450419136144475,36.49683689216106,35.577451503232865,36.11346320173324,43.52444444444445,43.299583333333324,41.682421227593196,43.253528300510446,43.27167092197274,43.223061712863725,22.422833333333337,25.558833333333318,26.372819153646144,25.46143255681267,26.291774511720455,24.4022321643342,48.83361111111111,48.18854166666667,47.35887910729503,49.35529641063232,49.28043516071517,49.592738726933874,21.809791666666662,19.39979166666666,19.76170749999303,20.2692775822459,19.113477203174146,17.48890227534314
2003-05-31,PREMON,30.01,30.442,8.846666666666666,34.885000000000005,48.97,24.821,50.7025,24.90583333333333,28.99780555555556,29.148500000000002,28.396846616232953,30.195032248306696,30.02080059419062,30.768576647325176,28.523091931216936,26.728214285714273,27.875243787166347,28.22357733672038,27.19271892392002,26.931889499920295,5.874375000000001,3.99666666666667,5.899905478161877,5.845888118632877,4.646860394327381,2.6122316213743497,34.27,36.05875000000003,35.82425148168669,36.04583585226268,38.072609384688946,36.3400445800962,43.57069444444445,43.82124999999999,44.59745273655592,44.67022095623208,44.5566326434172,42.019600484888,16.569458333333333,25.55908333333332,25.752091492187688,24.7230538577456,26.250194254530616,25.223759399159604,49.2090625,48.580833333333345,48.69632746437702,49.904806698977566,49.80803897364325,48.21776483435862,24.27927083333333,21.196249999999992,21.81935783332915,22.382022798623773,20.265882715600043,18.979470959071136
2003-08-31,MONSOON,33.33833333333333,28.70712962962963,6.896666666666667,31.48,45.20055555555556,0.9533333333333333,51.43555555555556,25.48833333333333,29.672756944444444,29.373083333333334,30.3734413030731,30.822609267653437,31.017963937254315,27.8984325629295,29.238820725859792,28.05499669312168,28.207998124151658,28.621922195238497,27.847454789301544,28.405672871650022,6.960729166666667,5.278333333333337,6.298609953563793,6.259725780685483,4.725375201484644,5.404729333986243,33.155,34.89625000000003,34.08655088901201,34.68086275025318,36.382101247541456,35.979754159592204,44.51609375,43.227638888888876,44.83869386415578,45.024571796063555,44.86898233466118,44.29068280342062,10.656291666666666,19.28658333333332,15.832588228645946,12.498254700912215,23.3882591383392,25.732110239768886,50.00993923611111,49.086388888888905,49.79201870084844,50.4833186927844,50.41608062446508,49.746698211725814,26.929583333333333,22.423333333333325,23.286948033330823,23.88763113032165,23.706337292447934,22.630497662475133
2003-11-30,POMKH,29.90177777777778,27.997619047619047,7.288333333333334,31.5,41.94444444444445,1.98,50.63138888888889,32.335,30.619126736111113,28.622527777777776,30.184775892954974,30.828320261732546,30.217797754299195,27.79877680146116,29.868777943121692,28.991187169312155,28.12384649353861,28.613483532182908,28.308257763243905,28.15182870738384,7.494479166666667,6.4704166666666705,6.694499305471609,6.66138637843647,6.966728427917825,7.815927706773352,32.4859375,33.64375000000003,33.0519305334072,33.74235587392032,34.149253466036136,34.42401529139839,44.76322916666667,43.91374999999999,43.68099409627125,44.635881498105,44.63561584046231,44.58798886688615,4.8998125,13.852333333333316,10.291552937187568,7.0484631642195055,13.417696096845257,12.528174000963519,50.82184027777778,49.33173611111113,50.12776677606462,50.878400462144036,50.56803161243134,50.08472332516563,28.375520833333336,26.135208333333328,26.906168819998495,27.603290977358125,25.343755796644697,24.06732697364242
2004-02-29,POMRB,29.64183333333333,30.799068452380954,6.772500000000001,32.8,44.35874999999999,2.0866666666666664,49.983125,28.16666666666667,30.577975694444444,30.72298611111111,29.967598869106318,30.79321372212965,30.53724588531041,29.689006996397836,30.727545056216933,29.486454282407397,29.19393527707555,29.64457237663134,29.789646786304854,28.027203383659952,7.418541666666666,7.45104166666667,6.725699583282966,6.666388709494236,6.472399316836719,6.926211303571409,32.488125,32.666250000000026,32.95115832004432,33.49478445553131,32.96312554967716,33.0194494861376,44.49107638888889,45.11843749999999,43.95209645776275,44.823431217687215,43.95274349923164,43.72419578818037,2.5033333333333334,7.4602499999999825,7.009598428979206,4.448456443486022,8.494790792627448,1.4442154529332973,51.15498263888889,50.688142361111126,50.06991006563877,51.13476101612165,50.132444481296474,49.97334360463964,29.564999999999998,27.72395833333333,27.410367958665766,28.117486713874086,27.452662434114867,27.87696945713493
2004-05-31,PREMON,29.179125,33.500589285714284,9.194166666666666,33.442499999999995,46.12833333333334,4.3375,51.77208333333334,30.11833333333333,30.520767361111112,30.51526736111111,29.65220932146379,30.692195161461374,30.83956060195559,30.39515232649494,31.75250041335979,30.251101603835963,30.916596880531042,31.301698980799053,30.176388752526996,29.628463512556944,7.127708333333333,7.537916666666671,7.713086416636445,7.709365145273984,8.10685118616357,6.914420241208238,32.8675,32.30562500000002,33.14769499202659,33.52210471968836,35.05352090986422,33.021081586408066,44.6840625,44.408020833333325,44.82259120799098,45.33844662708014,46.094822443577016,43.9315399627684,2.599375,2.3393749999999818,5.940759057387524,4.298566507085259,4.378009419617419,1.9957334636691302,51.64633680555556,50.95553819444446,50.7507793727166,51.6011076571858,51.95539468312711,51.08662721110967,31.549479166666668,29.02708333333333,28.49355410853279,29.227602983506547,27.836304379651644,28.55803863403799
2004-08-31,MONSOON,33.84,32.51867724867725,5.941666666666666,32.940000000000005,45.865,2.265,53.03111111111111,29.79166666666667,30.73812152777778,30.640684027777773,31.327325592878275,31.322840396149545,31.555739011806995,30.344511687633513,32.73648590443121,31.203988508597867,31.557429027789524,31.995327135784436,30.858066745308093,31.502815595550302,7.252187500000001,7.29916666666667,7.004518516648533,6.900658420227386,6.649153891163867,7.689158056869192,33.2128125,32.67062500000002,33.06461699521596,33.385638227379275,33.85553164953222,33.420940095128344,45.53081597222222,44.57413194444444,45.23955472479459,45.695681047720825,45.499887678348315,44.649354610714866,5.4415625,2.6672916666666486,4.470455434432514,3.199772962927882,2.2442837225970167,3.162925577988181,52.28535590277778,51.35442708333334,51.662912068074405,52.17854109833796,52.258188002352675,51.93808826791659,32.89395833333334,30.102916666666662,29.012799131786345,29.758717192489677,30.3631929039783,28.522109878799448
2004-11-30,POMKH,28.94244444444445,32.385714285714286,5.916666666666668,33.075,42.823888888888895,1.4366666666666668,52.96666666666667,43.9075,31.78175173611111,30.40085069444444,30.373373133504746,31.106532121890833,30.749422426774753,30.03536234242114,34.118492972883594,32.30101231812167,31.888743130959426,32.38852887939113,31.606897843129097,31.612917165740726,7.631354166666667,6.9562500000000025,6.569377776655787,6.433756267879349,7.46964679751443,7.588752467997281,33.252187500000005,33.06437500000003,33.068770197129574,33.33293292078209,32.86806959303454,33.4292189105051,45.96451388888889,44.793993055555546,44.27328839043231,45.35365831812404,45.27346878734869,45.04657361129526,10.640104166666667,2.5314583333333154,3.2569399273261754,2.2564302300904338,4.049185975188535,3.2291616696390557,52.82126736111111,51.938246527777785,52.18441390751131,52.67311535715412,52.340310208208436,52.00084772561792,32.63916666666666,32.99604166666666,34.970679479071805,35.87720811438899,31.088749877746306,30.264356704333217
2005-02-28,POMRB,32.34,34.28285714285715,9.14,33.9875,50.25333333333333,25.3675,52.76000000000001,27.35,32.55561111111111,31.075392361111106,31.160023880102848,31.44482584520373,30.814913328633722,31.180068547585464,35.56005291005291,33.17195949074072,32.84638873571851,33.34121098734975,33.48007080059227,31.930855967774605,7.960625,7.548125000000002,7.597626665993473,7.554879364494528,6.050090782426781,5.809190614480366,32.960625,33.36125000000003,33.43626211827774,33.578603948060604,32.57420018012914,33.24465234724847,45.54368055555556,46.26763888888888,46.66530636759272,46.61332761456924,44.64064196980369,44.32029881782216,15.429041666666668,8.351666666666649,12.101163956395705,13.862458884298034,3.7540959257604904,1.8120576931718861,53.35743055555556,52.63246527777779,52.414648344506794,53.07615521262268,52.064176561685585,52.024860205260055,33.499375,32.79187499999999,31.922407687443084,32.74083825083315,35.455497248239055,34.87627978784951
2005-05-31,PREMON,34.83,41.07285714285714,9.86,32.57,43.70333333333333,22.645000000000003,53.2825,28.896666666666665,32.490722222222225,32.48811111111111,32.62801432806171,32.11556342535171,31.52951549638786,30.845554199679203,36.37936507936508,35.065026455026434,36.13697609857397,36.460971935349356,33.792503696322626,33.17990912079952,8.428958333333334,7.714583333333335,8.502575999596083,8.496521589319354,9.061490543330782,7.200163654620786,32.58125,33.143125000000026,33.08975727096664,33.31033579828657,35.15706346380496,33.478747005318084,45.57006944444444,45.66138888888888,45.48051715388897,46.26845359044207,47.861282342249424,46.2589513734381,20.450958333333336,12.92854166666665,16.318698373837424,18.246309352783623,14.331462758255682,13.268471287117137,53.82239583333333,53.010069444444454,52.76178900670408,53.49840794261764,54.1264894266168,53.47609410886852,34.98010416666666,32.486458333333324,30.712111279132518,31.49659797944773,32.42206335285642,30.73277573977023
2005-08-31,MONSOON,34.38,36.47888888888889,7.91,31.48,44.92333333333333,22.269000000000002,55.81,37.895,32.5475,32.62311111111111,33.32880859683703,32.617191541225274,33.09069525379375,31.349708825280874,36.879126984126984,36.055079365079344,36.27374121469994,36.751089320401675,35.89687186759087,37.40082843883402,8.528125,8.20666666666667,8.26554559975765,8.19010574012811,7.461249112737044,9.266711343894261,32.2359375,32.778125000000024,32.445854362579986,32.787637070289236,33.65416306777253,33.41243099026799,44.984375,45.425972222222214,45.25764362566672,46.24458532542024,46.39808934874378,45.423888736995565,22.760326388888892,17.92954166666665,18.698819024302455,20.232662968114138,16.578497413801564,23.542753131426387,54.098125,53.70479166666668,53.981073404022446,54.20962800031425,54.24216449607546,54.04826159462322,36.85541666666667,34.512291666666655,33.58526676747951,34.44826999439083,32.69889115717953,30.0391840406788
2005-11-30,POMKH,27.883333333333336,34.98,7.695,31.5,43.97666666666667,21.608,53.9075,47.65,31.615916666666667,32.35833333333333,31.15061849143555,32.045221007363395,32.114906202496016,32.776807486281186,36.544246031746034,36.703650793650766,35.756244728819965,36.3815717633717,36.25782504786574,35.91664629580794,8.456875,8.651250000000005,8.03732735985459,7.924920063328103,8.852419042362591,8.80852554538503,32.305625,32.38437500000002,32.06751261754799,32.432064006053196,32.27351043406648,32.62210582976085,44.411249999999995,45.71416666666666,44.7452528420667,46.03017564384237,45.7905429123974,45.26032943020236,23.02609027777778,22.972374999999985,19.862491414581473,20.88492464991949,21.356566572914236,22.03408931794616,54.342187499999994,53.940000000000005,53.95164404241347,54.57126418293374,54.54942299950112,54.39306927838555,38.568333333333335,35.44791666666666,39.2111600604877,40.22564775495981,35.65909217908158,33.2902780061635
2006-02-28,POMRB,33.85333333333333,35.68666666666667,8.155,32.8,44.415,23.671111111111113,54.02499999999999,38.61,30.53516666666667,32.73666666666666,32.23170442819466,32.476352612944275,31.767412032422936,33.65634047931026,36.18367063492064,37.054603174603145,35.72841350395865,36.40734425138232,37.39139978624533,35.49376320346905,8.538124999999999,8.405000000000005,8.084396415912753,7.972917079908096,7.628097575380013,7.654454100412024,32.88875,32.08750000000002,32.360507570528796,32.58793811535732,31.673355881113498,32.13003520664639,44.58958333333333,44.25458333333332,44.61315170524002,45.94927760534623,45.28940169857308,44.84088536821832,23.929340277777776,22.548277777777763,21.38593929319333,22.252000704614385,22.563298467311505,21.523909628588896,54.185624999999995,54.25625,53.98098642544808,54.90243996885281,53.914085315923,53.8756746531508,37.99937499999999,38.26291666666666,38.97069603629262,39.97376145639775,39.705095805254416,39.27972166049703
2006-05-31,PREMON,25.864,36.99,10.275,34.315,44.95666666666667,26.467499999999994,53.97,31.34,30.34475,30.49516666666666,29.684622656916797,31.6148884204255,32.5775420473577,32.01570456152266,36.70148809523809,36.03388888888886,36.23304810237519,36.90598487127113,36.80209218082034,35.71756095872691,8.5475,8.508750000000004,8.960637849547652,8.910573433674895,9.37449052436464,7.73798486863,33.6475,32.52375000000002,33.14230454231728,33.164260944137034,34.1666692624933,32.33694351013541,44.77604166666667,44.56791666666666,44.750557689810684,45.99639623495234,47.1662449060852,44.70172491746798,24.93502777777778,23.50390277777776,23.418563575915996,24.345522780143714,22.3877828243153,22.225215628950004,54.1225,54.428125,53.97659185526885,55.18364428646475,55.81073943387015,55.04607548651564,36.189375000000005,38.873749999999994,35.918417621775575,36.835564835659845,39.38781014774489,38.86754941660693
2006-08-31,MONSOON,34.7,37.67714285714286,8.145,34.40000000000001,45.09666666666666,25.67250000000001,53.87000000000001,30.9,29.594229166666665,30.57516666666666,31.69077359415008,32.240303706243516,32.43301686496444,31.90607868283184,37.50910714285715,36.33345238095235,36.81068600428226,37.478243919130755,36.355913657735236,36.420628167614886,8.744375,8.567500000000006,8.634382709728591,8.52459565037139,7.824592588405645,8.911917159664842,34.338125000000005,33.253750000000025,33.64538272539037,33.58941333284206,33.51829324057022,33.12828200219699,45.113125000000004,44.61125,44.889001280553074,46.06293838523292,46.10665566717741,44.78502857469854,25.54361111111111,24.354777777777763,24.320138145549603,24.98369554087395,22.414653787087374,24.613014246180786,54.52958333333333,53.94312500000001,53.93395511316132,55.41518093932412,55.644113450281594,55.43267475577786,36.74374999999999,37.12499999999999,33.91105057306534,34.77391187220601,37.912449371365696,36.27769798606614
2006-11-30,POMKH,26.04,37.92428571428571,7.535,34.65,45.295,26.25,55.3425,40.165,29.626437499999998,30.114333333333324,29.430464156490046,31.441064508963514,31.623757315947632,29.916402480476485,38.78665922619048,37.06952380952378,37.25612588828364,37.934666935417724,36.982698298180956,36.98360090940415,8.97125,8.527500000000005,8.194629625837155,8.044871288668308,9.152416852368626,9.13659852939653,34.836875,34.041250000000026,34.04722963523422,33.96095998944095,33.092280069870114,33.74993050998413,45.44291666666666,44.94083333333334,45.051400768331845,46.15703921755435,45.59538541971837,44.886858082320956,25.359618055555558,25.51527777777776,25.09208288732976,25.593038484575548,25.91706756342642,25.577286374180936,55.053958333333334,54.301875,54.49737306789679,55.81692387684117,55.00486008800601,54.37727192331704,40.741249999999994,35.25374999999999,36.4126303438392,37.345245769600524,36.1424998947372,31.690392905743934
2007-02-28,POMRB,29.6925,39.20333333333335,9.89,35.175,45.79333333333333,23.897777777777787,55.84666666666666,50.53,29.6228125,29.074124999999995,29.535278493894026,31.322465983726826,31.045943435949567,30.745497222096382,39.874610119047624,37.94869047619045,38.03500886630352,38.69899063381765,38.91440606722527,37.368188681384105,9.129375000000001,8.961250000000005,8.872777775502293,8.785795089184989,7.701057219085649,7.712524098287704,35.253750000000004,34.63500000000002,34.498337781140535,34.3804373262378,33.22039099577,33.985129133470146,45.76958333333333,45.28541666666667,45.34817379433244,46.335065471084874,45.407762859269006,45.02022076033907,24.800260416666674,25.57194444444443,24.61436084350897,24.70620193754728,27.16653654608882,25.477324270526573,55.698125,54.757291666666674,55.03709050740474,56.2355570093301,54.64695570207418,54.44757749843448,45.805,38.233749999999986,42.05957820630352,43.14531827912247,37.10118009848446,38.344995734073905
2007-05-31,PREMON,30.2825,43.69375,10.355,35.93,46.21666666666667,24.76888888888889,56.34333333333333,51.4,29.6640625,30.178749999999994,29.834167096336415,31.312248545337425,31.270241029572745,29.411284284506603,40.34930654761905,39.624627976190446,40.298505319782116,40.8478246289223,39.042047758776846,38.30177853384754,9.526250000000001,8.981250000000005,9.465666665301375,9.403452078440008,10.267772758710441,8.407005274589562,35.68750000000001,35.03875000000002,35.071002668684315,34.904204024996766,35.97235674070802,34.33276148018978,46.124166666666675,45.60041666666667,45.695570943266134,46.5646845709185,47.545608493796806,45.272839662436425,24.478697916666672,25.147291666666653,24.676172061660935,24.706305455682074,24.696000142552105,24.592194853698082,56.23197916666666,55.350625,55.559587637776175,56.66789431887991,56.85198035857838,56.00782191140163,49.795624999999994,43.24874999999999,45.79574692378212,46.979035490316214,42.411119696874934,42.55534865011662
2007-08-31,MONSOON,30.2525,39.67700000000001,9.33,36.12000000000001,46.45,22.89625,56.65,51.35,30.3978125,29.066874999999992,30.00150025780185,31.29894069033651,32.10100056713033,29.08194472067345,40.668354166666674,40.12459226190473,40.04990319186928,40.732243642116124,40.201114690588625,41.15753122539219,9.819375,9.277500000000003,9.411399999180826,9.311593301319714,8.316468330507385,9.890248081888052,36.08437500000001,35.46875000000002,35.49060160121059,35.32544894025653,35.264410841107434,34.84189784640464,46.45875,45.938750000000006,45.997342565959684,46.79632904072026,46.66844252257479,45.58124046965011,24.20741319444445,24.45322916666665,23.96420323699656,23.759481717567013,22.621739063052154,23.881374285210747,56.550312500000004,56.045625,55.9957525826657,57.08638053443561,57.06263161298807,56.86552011605529,51.37875,48.361249999999984,48.017448154269275,49.256204059222334,47.53654735232328,44.241543255782965
2007-11-30,POMKH,30.81750000000001,39.722,9.525,36.40000000000001,46.77833333333334,26.45375000000001,56.83333333333334,51.64,30.67875,30.261249999999997,30.327900154681114,31.374484729402386,30.590744186847125,29.408510402659726,40.08142329545455,40.57402083333331,39.918741915121565,40.67517522279379,40.16428680499376,39.65792724486352,9.623124999999998,9.775000000000002,9.456839999508496,9.343535310093873,9.986393485314485,9.696465342738355,36.466875,35.90625000000002,35.85436096072636,35.70356735633387,34.83023865396955,35.30586014797672,46.78270833333334,46.309583333333336,46.30973887290915,47.049194403511216,46.32114062007099,45.8651125555659,23.940520833333334,24.504166666666652,24.96002194219794,25.088600076149433,24.559728144972674,23.376507976151792,56.841875,56.418333333333344,56.33078488293276,57.47604829106154,56.808979207397776,56.473754827808165,51.6725,51.22999999999998,49.466468892561565,50.74017072282391,49.96104450354582,46.16466467584564
2008-02-29,POMRB,30.785,39.958,10.245,36.6,46.98666666666667,21.52375,56.9025,51.72,30.954375000000002,30.534374999999997,30.510740092808668,31.433777872239318,31.002644174355705,29.84259793051419,39.42765909090909,40.76268749999997,39.93444514907294,40.7260915766289,41.59833325867883,39.87417241007901,8.950625,9.863750000000001,9.772103999705097,9.670807273835845,9.105604885692962,9.224054652485915,36.85875000000001,36.26250000000002,36.15261657643582,36.02710186962615,34.96211126196299,35.60948223496919,47.11208333333334,46.607916666666675,46.58050999041215,47.29425744169012,46.29044988371745,46.163512605326595,24.405381944444446,23.910659722222203,23.585513165318766,23.255956066577177,26.627813411262373,24.229844339319612,57.16645833333334,56.68229166666668,56.559470929759655,57.82509574457584,56.36234554465087,56.37331452767459,55.6975,51.52749999999998,50.367881335536936,51.66244835203245,50.011728979607255,51.537751290158546
2008-05-31,PREMON,31.4375,38.24363636363636,8.43,37.565,47.615,25.00777777777777,57.62000000000001,52.56,31.2278125,30.823124999999997,30.8814440556852,31.584560580975804,31.420404247957357,30.34355847910342,39.57629797979798,39.400159090909064,39.25812163489831,40.12429134321963,41.032184780720954,39.91425697431474,8.285625,9.3825,9.235262399823057,9.075831141847562,11.1543019200287,9.643833220077317,37.253125000000004,36.671250000000015,36.71756994586149,36.549399741904,37.61513507483632,35.90554202908292,47.424375000000005,46.95750000000001,46.9943059942473,47.61974825956865,48.49264570178359,46.43248284652619,24.853038194444444,23.970381944444426,24.15441901030237,24.10766855774579,23.19486559914352,23.51472651522266,57.17604166666668,57.00145833333335,56.9836825578558,58.226760907074535,58.380569603463755,57.559191392937414,57.522083333333335,51.81749999999999,51.24472880132216,52.56036397347616,50.7805950818109,53.616806390738866
2008-08-31,MONSOON,31.3025,39.897,5.875,37.62000000000001,47.68666666666667,26.37625,57.97,82.39,31.550937499999996,31.085625,31.049866433411122,31.69212440965148,32.42231921968216,30.6918821106026,39.76781186868687,39.45515909090906,39.513672980938985,40.35217012923371,39.515629265951674,38.95027354665961,7.811249999999999,8.51875,7.891157439893835,7.64280105107517,7.815329090072152,9.244473680863294,37.61000000000001,37.046250000000015,37.0785419675169,36.92788563089498,36.904759259979116,36.36707164465691,47.74875,47.26666666666668,47.27125026321505,47.89464953871516,47.708965433322504,46.81887700884705,25.593194444444443,24.840381944444427,25.043151406181423,25.223231129235135,22.03305162147751,22.846669691743365,57.191875,57.33145833333335,57.378209534713484,58.6243949273446,58.51987096211221,58.28008172775919,53.43,59.57749999999999,63.7028372807933,65.35561836494553,53.11274420363415,53.685969868038235
2008-11-30,POMKH,31.955,40.69111111111111,7.66,38.055,48.04,26.555,55.59,35.196666666666665,32.0734375,31.37,31.411919860046673,31.883986799431614,31.036180282822492,31.07736694146047,40.155093434343435,39.69743686868684,39.98464823300784,40.79131346873254,39.80442712046612,39.69352154555733,7.762499999999999,8.0525,7.798694463936301,7.601170767635621,8.027336149389864,7.144158356477374,38.00375,37.460000000000015,37.46912518051014,37.32433726919853,36.426742882217425,36.86528959563711,48.16895833333333,47.582083333333344,47.578750157929036,48.18724176617597,47.402294583988436,47.10243218343281,26.276388888888885,24.865694444444422,25.64789084370885,25.868143043875396,26.104610858502863,25.21702562794901,57.455937500000005,57.02062500000002,56.66292572082809,58.64786111304396,58.22734941933073,57.88803889140802,49.820416666666674,55.46666666666667,52.30036903514264,53.63271326855452,65.40307637363044,64.0336657276408
2009-02-28,POMRB,32.2325,40.521,8.315,37.8,48.31999999999999,27.343750000000004,58.2725,35.42666666666667,32.652187500000004,31.731875000000002,31.740151916028005,32.08993290830722,31.565960606851373,31.307886323739684,40.94140277777778,39.83818686868684,40.1991889398047,41.008461249507725,41.71639081847016,40.14819118831333,8.238125,7.57,8.00521667836178,7.859024272437452,7.1929708254121625,6.532595749722676,38.503750000000004,37.76000000000001,37.60147510830608,37.519872565626805,36.57688929612905,37.16773093151196,48.784166666666664,47.91541666666667,47.87525009475742,48.47883995669271,47.40899693817124,47.408787765706826,26.315989583333334,26.32069444444442,26.326234506225312,26.587835032300642,27.415672707105553,25.970281658567217,57.64218749999999,57.36312500000002,57.30675543249686,59.032520531066226,57.02686403021251,56.791675132507386,42.47583333333333,51.39333333333334,45.55088808775225,46.70117292511266,53.09992074287872,48.81190022643143
2009-05-31,PREMON,34.17,40.778888888888886,9.97,39.515,49.64333333333334,24.65333333333333,58.3625,39.97666666666667,33.10875,32.415000000000006,32.7120911496168,32.56309152867079,32.1343250623273,31.62957861722193,41.33529166666666,40.471999999999966,40.431068919438374,41.242370641715915,41.3102501191654,40.239981178635816,8.768125000000001,7.955,8.791130007017069,8.715326682187174,9.233096663774885,7.788672325130681,38.690625,38.24750000000002,38.36688506498365,38.185485380270535,39.10033838815589,37.39756123363243,49.435625,48.42250000000001,48.58248339018779,48.98492554035679,49.65568559607516,47.70653151253698,26.17496527777778,26.232083333333314,25.65707403706852,25.584545850398978,26.621518210238765,26.44796099216157,58.2340625,57.54875000000001,57.72905325949811,59.38003098758194,59.24489563653685,58.32335754526421,36.930416666666666,48.2475,43.321199519318014,44.41638628671382,46.35950286661391,42.08927196660471
2009-08-31,MONSOON,33.2,43.65222222222222,8.14,39.67,50.58000000000001,27.0475,58.7175,36.21666666666667,33.518125000000005,32.889375,32.907254689770085,32.81662392786628,33.48006781109863,32.01327770540678,41.776684027777776,41.41080555555553,41.71953024055191,42.454624071956445,40.60541197529088,40.50242013715084,9.2725,8.52125,8.530678004210241,8.41231595185938,7.602448695842633,8.866019352165644,38.930625,38.76000000000002,38.888131038990196,38.69407915220121,38.53516288760193,37.894872342888604,49.92266666666667,49.14583333333334,49.38149003411268,49.58263218347627,49.051250308237655,48.33939245238017,25.98222222222222,26.39989583333331,26.21324442224111,26.297322694492625,23.476942974280554,25.497847705264995,58.9315625,57.735625000000006,58.12443195569887,59.73113953042256,59.34969324080875,59.01120914500149,37.4075,36.704166666666666,40.47938637825747,41.50203688949784,45.529228693504876,43.62170244226612
2009-11-30,POMKH,33.71,40.087,9.635,37.5,50.35833333333334,24.755555555555553,59.5775,37.00666666666667,33.7628125,33.328125,33.22835281386205,33.110800048825205,32.23696505639145,32.90186189196212,42.13928472222223,41.25977777777774,41.06651814433115,41.90874823754699,41.85274068020216,42.23534612448881,10.26125,9.015,8.972406802526145,8.883530556988976,9.037447276853399,8.968564661128312,39.130625,38.62125000000002,38.332878623394116,38.37510293918813,38.18822645704208,38.678195717687395,50.40116666666667,49.72541666666668,49.77222735380094,50.01454620013206,49.06587815173003,49.07152363027394,26.642274305555556,25.9500347222222,25.630168875566888,25.492179518849788,27.14333849337175,25.37750195510828,59.406979166666666,58.73250000000001,58.70565917341932,60.15394858331636,59.03385625704776,58.482989003028514,37.461666666666666,37.156666666666666,39.09029849362115,40.079950139187,42.86811100249071,35.235281125870195
2010-02-28,POMRB,33.7525,44.65625000000001,10.375,40.275,49.89799999999999,27.60125,59.865,37.433333333333344,34.0203125,33.708124999999995,33.43801168831723,33.36768644041937,32.86114573422644,33.32420792992818,41.675201388888894,42.29359027777774,42.502410886598696,43.251105535948625,42.81085385446614,40.62655475174937,10.711041666666667,9.530000000000001,9.533444081515686,9.467171758821248,8.679315960640322,8.624880306520438,38.91875,39.24000000000002,39.109727174036465,39.01238055738551,37.61471422023256,38.35941250754443,50.275916666666674,50.11991666666668,49.822536412280556,50.26472171411389,49.20821149969081,49.49199597253075,27.204340277777778,26.014409722222197,26.418601325340134,26.531923434513768,26.96609746041144,25.40461216746383,59.918958333333336,59.130625,59.16939550405159,60.56152715472445,58.73429658943892,58.87975236011009,37.53541666666667,37.65833333333333,38.427512429506024,39.40294827527979,39.99730176897343,36.981527722944456
