Date,Season,Jaypur,Sonamukhi,Indas,Saltora,Bankura Ii,Bankura I,Onda,Chatna,Barjora,Indpur,Taldangra,Khatra I,Ranibandh,Khatra Ii,Kotalpur,Simlapal,Mejia,Patrasayer,Bishnupur,Raipur I,Gangajal Ghati,Raipur Ii,Jaypur_Trend,Jaypur_SMA,Jaypur_EWMA,Jaypur_DES,Jaypur_TES,Jaypur_ARIMA,Sonamukhi_Trend,Sonamukhi_SMA,Sonamukhi_EWMA,Sonamukhi_DES,Sonamukhi_TES,Sonamukhi_ARIMA,Indas_Trend,Indas_SMA,Indas_EWMA,Indas_DES,Indas_TES,Indas_ARIMA,Saltora_Trend,Saltora_SMA,Saltora_EWMA,Saltora_DES,Saltora_TES,Saltora_ARIMA,Bankura Ii_Trend,Bankura Ii_SMA,Bankura Ii_EWMA,Bankura Ii_DES,Bankura Ii_TES,Bankura Ii_ARIMA,Bankura I_Trend,Bankura I_SMA,Bankura I_EWMA,Bankura I_DES,Bankura I_TES,Bankura I_ARIMA,Onda_Trend,Onda_SMA,Onda_EWMA,Onda_DES,Onda_TES,Onda_ARIMA,Chatna_Trend,Chatna_SMA,Chatna_EWMA,Chatna_DES,Chatna_TES,Chatna_ARIMA,Barjora_Trend,Barjora_SMA,Barjora_EWMA,Barjora_DES,Barjora_TES,Barjora_ARIMA,Indpur_Trend,Indpur_SMA,Indpur_EWMA,Indpur_DES,Indpur_TES,Indpur_ARIMA,Taldangra_Trend,Taldangra_SMA,Taldangra_EWMA,Taldangra_DES,Taldangra_TES,Taldangra_ARIMA,Khatra I_Trend,Khatra I_SMA,Khatra I_EWMA,Khatra I_DES,Khatra I_TES,Khatra I_ARIMA,Ranibandh_Trend,Ranibandh_SMA,Ranibandh_EWMA,Ranibandh_DES,Ranibandh_TES,Ranibandh_ARIMA,Khatra Ii_Trend,Khatra Ii_SMA,Khatra Ii_EWMA,Khatra Ii_DES,Khatra Ii_TES,Khatra Ii_ARIMA,Kotalpur_Trend,Kotalpur_SMA,Kotalpur_EWMA,Kotalpur_DES,Kotalpur_TES,Kotalpur_ARIMA,Simlapal_Trend,Simlapal_SMA,Simlapal_EWMA,Simlapal_DES,Simlapal_TES,Simlapal_ARIMA,Mejia_Trend,Mejia_SMA,Mejia_EWMA,Mejia_DES,Mejia_TES,Mejia_ARIMA,Patrasayer_Trend,Patrasayer_SMA,Patrasayer_EWMA,Patrasayer_DES,Patrasayer_TES,Patrasayer_ARIMA,Bishnupur_Trend,Bishnupur_SMA,Bishnupur_EWMA,Bishnupur_DES,Bishnupur_TES,Bishnupur_ARIMA,Raipur I_Trend,Raipur I_SMA,Raipur I_EWMA,Raipur I_DES,Raipur I_TES,Raipur I_ARIMA,Gangajal Ghati_Trend,Gangajal Ghati_SMA,Gangajal Ghati_EWMA,Gangajal Ghati_DES,Gangajal Ghati_TES,Gangajal Ghati_ARIMA,Raipur Ii_Trend,Raipur Ii_SMA,Raipur Ii_EWMA,Raipur Ii_DES,Raipur Ii_TES,Raipur Ii_ARIMA
1996-02-29,POMRB,4.7410000000000005,4.817692307692306,10.22,2.55,3.69,2.64,3.825,3.234285714285714,4.768571428571429,5.224000000000001,5.43,3.84,6.79,3.97,5.1275,4.08,4.315333333333333,3.1225,5.151000000000002,5.46,3.715,4.075,,,4.7410000000000005,8.18368227050309,4.7410000000000005,0.0,,,4.817692307692306,3.2617711678460273,3.984078909238548,0.0,,,10.22,9.254456613400501,10.722146291978557,0.0,,,2.55,9.535318731078954,3.1752654249312746,0.0,,,3.69,6.950859888883173,3.698046688056132,0.0,,,2.64,2.1246865224826204,3.617945336002633,0.0,,,3.825,6.539156376895778,3.9297303930119205,0.0,,,3.234285714285714,4.0732092778329125,3.8092405953455217,0.0,,,4.768571428571429,8.258693279973512,5.164099737042817,0.0,,,5.224000000000001,4.984589737822462,5.243582586496858,0.0,,,5.43,8.010125572314546,6.134528886064552,0.0,,,3.84,2.5610201212926276,4.175116298791086,0.0,,,6.79,6.197315836328947,8.624045619206338,0.0,,,3.97,8.370999270130639,4.891852310839707,0.0,,,5.1275,6.385080099484664,6.083714301269811,0.0,,,4.08,3.929977638190364,4.655869202202977,0.0,,,4.315333333333333,4.236931733575416,4.281246002948712,0.0,,,3.1225,3.618971990234845,3.4494075182932615,0.0,,,5.151000000000002,7.792910094812985,5.166267361111113,0.0,,,5.46,4.85961866005987,5.553525375559654,0.0,,,3.715,7.5178141155915625,3.8618749999999995,0.0,,,4.075,6.091275306189441,4.075,0.0
1996-05-31,PREMON,7.246666666666665,4.886666666666667,12.035,6.9899999999999975,5.659285714285715,5.0,5.73,5.3985714285714295,6.926666666666668,6.537333333333333,9.126,7.59,10.79,7.04,11.736666666666665,4.455,5.112333333333334,4.6887500000000015,6.649000000000001,6.56,5.965,5.222,,,5.743266666666667,10.705601052967644,7.246666666666666,4.740974473495859,,,4.845282051282051,3.2821221830257388,4.207885830117781,4.817681699666617,,,10.946000000000002,9.082813260534177,10.0858698450743,10.219948103047496,,,4.325999999999999,15.837459131281282,5.6013624307623395,2.5499903919449025,,,4.477714285714286,8.916430756714991,5.619526532689637,2.213285373324852,,,3.584,2.778180855642759,4.9734689242332655,2.639993851627138,,,4.587,8.528736050040061,5.9077013121282045,1.678753396685357,,,4.1,4.06947309279302,4.851109491391122,1.454103545219749,,,5.631809523809524,10.26193341293552,6.605159368088039,4.76856214552131,,,5.749333333333334,5.217926495701566,6.552006012361328,6.60360279964321e-06,,,6.908399999999999,11.797818797914243,6.715961491751853,1.8296960544673122,,,5.34,3.240428419833459,6.252667497901122,4.783001400433709e-10,,,8.39,6.619829085197757,9.881684066366395,6.789952490404816,,,5.198,11.058425678442015,6.082145733233428,1.5319856420760065,,,7.771166666666666,6.557733756044229,11.13842939121435,5.127432354218361,,,4.23,3.910634773498795,4.6637890227576415,4.079984291643865,,,4.634133333333334,4.406347132559652,5.0994735168577,4.3153301535699615,,,3.7490000000000006,3.6103502503135205,4.549759783656631,-1.0973695760045748e-07,,,5.750200000000001,9.240139582205973,6.678688885041552,2.47294820480222e-06,,,5.9,5.1294952299331245,6.722511567562973,1.4999601246096983,,,4.615,9.907594815822483,6.231897506925208,0.0,,,4.5338,7.186997447861687,5.222,1.8920222172565094e-07
1996-08-31,MONSOON,2.899,1.4727272727272729,6.645,0.6749999999999999,2.06625,0.77,1.305,1.1457142857142857,2.4714285714285715,3.37076923076923,2.9760000000000004,0.74,3.94,4.96,3.0660000000000003,1.315,3.3410714285714285,0.845,4.1244444444444435,1.87,1.085,1.8455,4.4392916666666675,,4.60556,9.259782593260445,2.8990000000000005,5.912938799695059,3.5277986596736595,,3.49626013986014,3.30260016366576,1.4857662465828958,4.8600924041061635,9.14625,,9.2256,8.914353360217879,7.38998075303864,11.226989391059337,3.0662499999999997,,2.8655999999999993,9.417821928583015,1.240899550905965,5.387879567856912,3.564633928571429,,3.5131285714285716,7.2513275146024005,2.1258898032275506,3.515415127584403,2.86875,,2.4584,2.238687881513729,1.3820631620409252,4.116687336524794,3.42,,3.2741999999999996,7.395546249643939,0.9183078745030033,2.6651126904153983,3.1892857142857145,,2.9182857142857137,4.0604554957011265,1.620038363814826,2.5281229801714846,4.577559523809525,,4.367657142857143,8.054623878714224,2.7698846671529767,6.1019818384215,4.757543870192308,,4.797907692307692,4.898317377841348,3.240724572071314,1.0789342378638134e-05,5.870875,,5.33544,9.971703690646098,3.296992410699622,4.036431914654477,3.74625,,3.4999999999999996,2.832648325138422,1.6485462148780976,1.3738639729068344e-09,7.503749999999999,,6.609999999999999,6.2889831728208305,4.942399876097877,8.780591577623449,5.74875,,5.1028,9.910527568821832,4.220614703980887,2.8437944297676703,6.353604166666667,,5.889099999999999,5.765958945195527,3.330578659203886,9.124987655470639,3.30125,,3.064,3.6587491896545083,0.8643305894218871,4.304342982186094,4.106168898809524,,4.116908571428572,4.184613627915749,3.4915753321617586,4.86926816612448,2.9664062500000004,,2.5874,3.5721280162258853,1.2803518901285909,-6.610267829414968e-08,5.428013888888889,,5.0998977777777785,8.956682571434103,4.167713585162363,3.37382525888061e-06,4.731249999999999,,4.288,4.469418748637741,2.760832337123283,2.0172081933436172,3.449375,,3.2030000000000003,7.527631212802246,1.4463151372380496,0.0,3.5789583333333335,,3.45848,6.292187342748111,1.8455,1.5014990159956985e-07
1996-11-30,POMKH,2.49,2.885454545454545,7.07,1.71,2.8430000000000004,2.48,2.705,2.6100000000000003,3.7557142857142862,3.8980729166666666,4.107999999999999,1.86,7.26,5.96,3.526,3.065,3.6559375,2.31,4.872,4.56,2.39,3.1733333333333333,4.4379583333333334,4.344166666666666,3.759336,7.090137928733518,2.4900000000000007,5.153157000533035,3.6520037878787877,3.5156351981351976,3.251937902097902,3.3232059154856124,2.837218283426144,3.266289548352673,8.48625,8.9925,8.36336,8.749017907164955,5.938915825483609,9.243940800233405,3.1190625,2.9812499999999993,2.4033599999999997,4.797538185810247,2.1050278609211643,2.029023238472437,3.564633928571429,3.564633928571429,3.245077142857143,5.786628140257656,2.8148485796347806,3.2371112977876497,3.1437500000000003,2.7225,2.46704,2.252281361496876,2.5855542763322514,2.061514744371027,3.3337499999999998,3.39125,3.0465199999999997,6.543644855834798,2.247317816895421,1.5920029471808423,3.1560714285714293,3.097142857142858,2.7949714285714284,4.05328276416257,2.725765727496494,1.4337541509170106,4.720833333333334,4.480595238095239,4.12288,6.522513597636947,3.3752529970789817,3.9874361071595277,4.757543870192308,4.757543870192308,4.437973782051282,4.7174325422676695,3.8919619314932072,6.496449732356192e-06,5.973291666666666,5.41,4.844463999999999,8.572439771002553,4.34030502501562,4.5982231302574705,3.9587499999999998,3.5075,2.844,2.6237675369904543,2.712249801664533,1.388708463815595e-09,7.73875,7.195,6.869999999999999,6.333778060112222,6.474231206656896,7.1954362482818635,5.75125,5.4825,5.445679999999999,8.840631812295797,5.087766809291553,2.7340022054760915,6.825083333333334,5.864041666666666,4.943859999999999,5.143793409813805,3.6145369434472894,5.241385354059527,3.2675,3.22875,3.0644,3.549560283064585,2.206958273498259,2.900106650988753,4.106168898809524,4.106168898809524,3.9325201428571432,4.071318064572163,3.5806263974975012,3.7927974881635045,3.058370535714286,2.7415625000000006,2.47644,3.545564227261704,1.9701310264221157,9.12474623001338e-09,5.518666666666666,5.199111111111112,5.008738666666667,8.59658057702638,4.92801478697997,8.304696839643794e-07,4.938750000000001,4.6125,4.3968,4.386577414839138,3.8161615274445895,1.7000317973952477,3.6375,3.2887500000000003,2.8778,5.731688871612032,2.8218168640523484,0.0,3.5789583333333335,3.5789583333333335,3.3444213333333335,5.771373364263768,3.1733333333333333,-2.7729791821276085e-08
1997-02-28,POMRB,5.5020000000000024,4.915000000000001,11.45,3.2300000000000004,3.69,3.81,4.055,3.971428571428572,5.5442857142857145,5.224000000000001,9.117,5.75,9.26,6.1,9.044,4.66,4.315333333333333,4.9212500000000015,6.982222222222222,6.41,5.0,4.075,4.240017857142858,4.534416666666667,4.456401600000001,6.713748086062947,4.741000000000001,4.702864782438969,3.8076107954545453,3.5399621212121217,3.9171627412587418,3.343940237413123,4.096125064402347,4.3393043430104274,7.5789583333333335,9.3,9.598016000000001,8.586748978132226,10.871576562922478,9.426752438316695,3.1415625,3.151249999999999,2.734016,3.3536467799282543,3.199369901564171,2.482646900520075,3.564633928571429,3.564633928571429,3.423046285714286,4.921776976739359,3.698117382959408,3.496480414428869,3.3362500000000006,3.015,3.004224,2.5859593060185726,3.6743739717018173,2.624861954103296,3.25625,3.4487499999999995,3.4499119999999994,6.1476650117633636,4.135201477329599,3.47828981954959,3.069464285714286,3.281428571428572,3.265554285714286,4.047822198867228,3.8181474784582767,3.0855488283169876,4.732321428571429,4.67452380952381,4.691442285714286,6.212917735462024,5.103598578130537,4.647698342430617,4.757543870192308,4.757543870192308,4.752384269230769,4.781901481957986,5.297082592792129,5.224000794172285,5.4070833333333335,6.33175,6.5534784,10.255491798321877,6.199600699423596,4.855282440389372,3.9375,3.9850000000000003,4.0064,3.043212808989314,4.175116294013751,3.4684782607431512,7.615,7.8125,7.825999999999999,6.6032334891226645,8.558253072444826,6.932837926593793,5.20125,6.015000000000001,5.707407999999999,7.677743800334586,5.009844257276102,3.9439058847186503,6.9365625,6.843166666666666,6.583916,5.233729418902928,5.818537710738272,5.052787825903572,3.130625,3.37375,3.7026399999999997,3.5679572847407406,4.7374768078552645,3.7326056525450193,4.106168898809524,4.106168898809523,4.085645419047619,4.113835252302357,4.293387052362642,4.041609575455251,2.9614732142857148,3.1912500000000006,3.454364000000001,3.5394810763908047,3.3931924580201875,2.9025508687100703,5.382673611111111,5.6569166666666675,5.79813208888889,8.897709092254734,5.21330962688818,5.150992221999487,5.034999999999999,4.85,5.2020800000000005,4.691008981297183,5.554346126723264,5.219878418692879,3.649375,3.6100000000000003,3.72668,5.663783626766776,4.133579116614885,3.714999280275175,3.5789583333333335,3.5789583333333335,3.6366528000000002,5.526617110960611,4.075,4.074998881330123
1997-05-31,PREMON,6.474999999999999,5.7829999999999995,5.525,6.7325,5.659285714285715,6.03,4.81,4.395714285714287,7.297142857142857,6.537333333333333,6.258333333333333,7.38,10.2,4.93,11.592,3.605,5.112333333333334,3.625714285714286,5.542999999999998,7.27,6.1850000000000005,5.222,4.128848214285715,4.3415,5.2638409600000005,6.837984325409099,7.28882733148661,6.637724760242962,3.9128157467532465,3.764045454545455,4.663497644755244,3.364803928368231,4.319931985155242,4.6634499692813325,7.141666666666667,7.6725,7.9688096,8.427489629623805,10.93370041910244,10.922514538549468,3.2368750000000004,3.086875,4.3334095999999995,6.123569212893616,5.745623690777792,6.748045705877323,3.564633928571429,3.5646339285714284,4.317542057142857,5.390955592985206,5.619574927141136,5.382604499468312,3.44625,3.2725,4.2145344,3.3764983551639958,5.02989755993245,4.633694346938105,3.31,3.218749999999999,3.9939471999999996,5.989608693213139,6.120954807481553,5.266309698960547,3.178928571428572,3.0307142857142866,3.7176182857142863,4.042903502216921,4.8765840796667135,5.366375169692778,4.538571428571428,4.767142857142858,5.733722514285715,6.990872421374279,6.787461367626306,6.809756561556515,4.757543870192308,4.757543870192308,5.466363894871795,5.048914367273348,6.577417303806692,6.5373256204316945,5.000364583333333,5.614833333333333,6.435420373333333,9.408078784062312,6.9855836802317866,8.806348381853434,3.9299999999999997,3.9325,5.355840000000001,3.727894622003513,6.252667505489006,6.855664062093616,7.46625,7.665000000000001,8.775599999999999,6.976739504867214,9.936923724466094,9.622020116869086,4.7425,5.487500000000001,5.396444799999999,5.899444711328153,7.284546460681777,7.419617296292246,7.177875,6.807,8.5871496,5.622183038243467,11.819110633208176,11.585187439426027,2.97875,3.1612499999999994,3.6635839999999997,3.5104994675858623,4.74558713912915,4.254981488883328,4.106168898809524,4.106168898809523,4.496320584761905,4.308244050243896,5.106909454657207,4.753557715159947,2.942276785714286,2.9254910714285716,3.5229041142857147,3.5235210939850647,4.861494238277837,4.358474112490869,5.322555555555556,5.380416666666667,5.696079253333334,8.300075248355098,6.818864935506443,6.9583910462,5.11125,5.0275,6.029248,5.168505346812822,6.727060416332946,6.4701549771083915,3.755,3.665,4.710008,6.244006405542613,6.608233110179553,5.9649988443718485,3.578958333333333,3.5789583333333335,4.27079168,5.7006773891220766,5.222,5.221998403916647
1997-08-31,MONSOON,2.087142857142857,1.82125,5.8966666666666665,1.1125,2.06625,1.28,1.605,1.455714285714286,2.1928571428571426,3.37076923076923,1.3139999999999998,0.78,3.54,2.67,4.1025,1.07,3.3410714285714285,1.1328571428571432,4.1425,1.93,0.96,1.8455,3.8904384920634927,4.138535714285714,3.9931617188571433,4.571955177509979,2.898181311274981,3.2187084974761477,3.7792470238095235,3.8511761363636365,3.5265985868531464,3.3857977819573746,1.597812408342771,2.4577994816097557,6.677760416666667,7.485416666666667,7.139952426666667,8.27118408437082,6.615460135891946,6.857579701014457,3.2506250000000003,3.19625,3.04504576,2.6969474366256128,1.3115601550546336,1.0129582170729652,3.564633928571429,3.5646339285714284,3.4170252342857146,3.6624962352515946,2.1259229318242028,2.159225714913202,3.4225,3.4,3.04072064,2.8113566629692377,1.4384917977401095,2.0383760710557475,3.28125,3.2937499999999993,3.0383683199999996,4.305090626062599,0.7720083993732407,1.0886790591424678,3.381607142857143,3.1082142857142867,2.812856685714286,4.034339759852143,1.6221196248765661,0.7965261842426886,4.321785714285714,4.697500000000001,4.317376365714286,4.576264308474807,2.88484399824087,3.01295661868863,4.757543870192308,4.757543870192308,4.628126029230769,4.757386175715183,3.2527943600514764,3.3707647811110695,4.055381944444444,5.199333333333334,4.386852223999999,5.768164870881952,3.389434495347078,3.052293730528901,3.5474999999999994,3.9425000000000003,3.5255040000000006,3.340870596383547,1.648546220269024,0.6684046649742862,7.17625,7.565,6.68136,6.611283804638527,4.96923100721179,5.253332239643503,4.4087499999999995,4.915000000000001,4.30586688,3.461325723764013,4.537598896300068,4.020651185116187,6.798187499999999,7.066125,6.7932897599999995,5.142805759959489,3.5759780569730246,3.9487564870579783,2.8575000000000004,3.0999999999999996,2.6261503999999998,3.2678915698388202,0.9464608062386901,1.9348137840677422,4.106168898809524,4.106168898809523,4.034220922285715,4.106429307289206,3.496129565411791,3.8954054964340434,2.7102752976190483,2.997455357142857,2.566885325714286,3.4884578646684417,1.319387937879834,0.785478133770762,4.990027777777778,5.384930555555556,5.074647552,7.029179677952653,4.238388928614345,3.9040525410544427,5.12125,5.0424999999999995,4.3895488,4.562878006621931,2.7681374837244057,2.026970742087416,3.79125,3.63375,3.2100048,3.625655622751143,1.7494870085095338,1.0849997897977293,3.5789583333333335,3.578958333333334,3.3006750080000002,4.388976012556035,1.8455,1.8454994936511107
1997-11-30,POMKH,2.4125000000000005,3.3785714285714286,4.32,2.035,2.8430000000000004,2.85,2.835,3.1757142857142857,2.4842857142857144,3.8980729166666666,2.51625,1.76,6.47,4.58,4.42,2.095,3.6559375,1.8685714285714288,4.373,5.11,3.36,3.1733333333333333,3.80909126984127,4.119160714285714,3.3608970313142863,3.174704160481465,2.4441020968314104,2.9309610368983434,3.44053869047619,3.974455357142858,3.467387723540459,3.406922625791902,2.949264447212963,3.061916385921211,7.167604166666667,6.7979166666666675,6.011971456000001,8.117777544936986,5.573992791665131,7.358074022632142,3.095625,3.2775,2.6410274559999998,1.7771154995668204,2.2428916098414895,1.8315614067016615,3.564633928571429,3.5646339285714284,3.187415140571429,2.9235590246879672,2.814871257935332,2.8257902206272867,2.955,3.4924999999999997,2.964432384,2.771796951179581,2.6419829120314358,2.486952782283266,3.1325,3.3262499999999995,2.9570209919999995,3.503669280392716,2.2426179950517113,2.575202764063842,3.6691071428571433,3.2496428571428577,2.957999725714286,4.027937853726281,2.7348519329002867,2.4962036621004877,4.191428571428572,4.379642857142858,3.584140105142857,3.1264929377218773,3.5346230188882313,3.6175697089922627,4.757543870192308,4.757543870192308,4.336104784205128,4.599916693449982,3.897694807455032,3.8980697428871025,3.516451388888889,4.801395833333334,3.6386113343999993,3.9463522880757615,4.333664033453513,3.1503970443674665,2.8425,3.9175000000000004,2.8193024000000007,3.113778495194044,2.7122498073230563,1.680044157636811,6.797499999999999,7.3675000000000015,6.596816,6.575043669309726,6.481893927752567,7.317975963472202,4.25625,4.57,4.415520128,3.5100861657545126,4.80325597284007,4.771454063434367,6.0336875,7.289625,5.843973855999999,4.770639872254921,3.986102689324995,4.014679951915805,2.666875,2.8575,2.41369024,3.1137524703975106,2.2892950217616903,2.881750547739232,4.106168898809524,4.106168898809523,3.882907553371429,4.00900821815817,3.583415694696919,3.6931744123336476,2.511175595238096,2.887098214285714,2.287559766857143,3.459388773631065,2.0585230449590384,2.1472834356107526,4.877375,5.260180555555556,4.7939885312,5.992940284192318,4.99216990057419,4.698014762689539,4.95875,5.18,4.677729279999999,4.620019934861146,3.82370875858596,4.249278920428711,3.528125,3.8762499999999998,3.27000288,3.128598279485743,3.0082986964527665,2.3899995369738005,3.5789583333333335,3.578958333333334,3.2497383381333336,3.8125691489642612,3.1733333333333333,3.1733323731615846
1998-02-28,POMRB,3.672222222222224,3.353333333333333,10.48875,3.015,3.69,3.25,3.695,5.027142857142857,5.081428571428573,5.224000000000001,3.148888888888889,2.79,7.73,4.81,5.1125,4.66,4.315333333333333,3.506666666666668,4.8210000000000015,5.94,4.32,4.075,4.033948412698413,3.6617162698412695,3.4854271076774612,2.947480480694628,4.931274097600811,5.066339198127859,3.404561011904762,3.584038690476191,3.421765967457609,3.4281792727096336,4.2081712314555295,4.745592506054265,7.766145833333334,6.5576041666666685,7.8026828736,7.967216294501761,10.040219545032553,9.287993971249671,2.9946874999999995,3.22375,2.7906164736,2.362630010901011,3.371516076848347,3.0078803312187214,3.564633928571429,3.564633928571429,3.388449084342857,2.9937990066938958,3.6981329074720004,3.596389593019701,2.73875,3.3524999999999996,3.0786594304,2.839972664005797,3.7308026074010017,3.2746487876951482,3.2275,3.236249999999999,3.2522125951999996,3.3144803551723756,4.17323853758512,3.7985867380034684,3.9949999999999997,3.513571428571429,3.785656978285714,4.023855747095939,3.839895457397584,3.74189152489196,4.3567857142857145,4.263928571428572,4.183055491657143,3.711971883078707,5.048467358941878,4.77248321176477,4.757543870192308,4.757543870192308,4.691262870523078,4.683910586294026,5.299805579049028,5.223999423274287,4.128034722222222,3.3093680555555567,3.4427223561955556,3.1745570770350553,6.103439809736679,6.351466445542857,2.61125,3.1775,2.8075814400000008,3.055386456345076,4.175116300046164,4.565847241702603,7.2525,6.985000000000001,7.0500896,6.680280184634795,8.527761456100864,7.866674590524974,4.525,4.2475000000000005,4.5733120768,3.967897560401274,4.523293506057764,5.021507799110104,5.7809375,6.30675,5.5513843136,4.534862013320711,7.703153327994155,7.821764697417075,2.5075000000000003,2.8575,3.3122141440000004,3.161615411184128,4.819329242230783,3.8785839484383207,4.106168898809524,4.106168898809523,4.055877865356191,4.064176741119779,4.295095392368401,4.165459435781279,2.635572916666667,2.5334523809523803,2.7752025267809532,3.4432736855269503,3.3764896512795683,4.304886211410473,4.989812499999999,4.719875000000001,4.804793118720001,5.337354973083475,5.919551675441161,5.884233476803725,5.08875,5.0625,5.1826375680000005,4.847874536636525,5.564027196979177,5.923052605111336,3.513125,3.70625,3.690001728,3.4504912984882203,4.990535441474749,4.564632977964888,3.5789583333333335,3.5789583333333344,3.57984300288,3.7336468608208895,4.075,4.075000134909159
1998-05-31,PREMON,7.653999999999999,4.635,10.405,5.7075,5.659285714285715,2.85,3.98,5.64,6.717142857142857,6.537333333333333,7.915000000000001,4.7,8.7,5.0,9.4075,2.08,5.112333333333334,3.4475,6.802999999999999,6.44,4.76,5.222,4.0602430555555555,3.95646626984127,5.152856264606477,5.245963392046484,6.867392783160839,6.577703792061351,3.3624404761904763,3.297038690476191,3.907059580474565,3.4495685487318015,4.431978137862368,4.69459183124186,7.4821875,7.777604166666668,8.84360972416,7.819447519712838,8.74346306561987,8.123254795813569,2.923125,2.9675,3.9573698841600002,6.0057956580459395,5.846846620761875,6.635216384572162,3.564633928571429,3.5646339285714284,4.29678373632,4.395159185685864,5.619585554502331,5.505435518191855,2.8775000000000004,2.557499999999999,2.98719565824,2.793891430088095,5.086326195631634,5.044527681671626,3.359375,3.0287499999999996,3.5433275571199996,3.3693362834130576,6.032704670642862,4.911696047398149,4.086964285714285,3.824642857142857,4.527394186971428,4.020546574352108,4.921848564053495,5.2778155358189265,4.658065476190477,4.118928571428572,5.196690437851428,5.349217662562423,6.679297171788012,6.871610209780389,4.757543870192308,4.757543870192308,5.429691055647179,4.967204404492737,6.578710660614799,6.537329713905954,4.753628472222222,3.723534722222224,5.231633413717334,5.5247808440593165,6.557801190504963,6.098857840259501,2.67,2.5075000000000003,3.5645488640000007,3.3036451006143146,6.252667493229425,7.094540408485192,7.955,6.61,7.710053759999999,6.8928442842485005,9.832366528367688,9.790320625006016,4.800000000000001,4.265000000000001,4.74398724608,4.554901914164826,5.522053787121047,4.993569838635861,5.671875,5.760625000000001,7.09383058816,4.8271628380709295,11.811158827302759,10.121519354705384,2.420625,2.47625,2.8193284864,3.018519991163881,4.826895395172116,3.9510860473525327,4.106168898809524,4.106168898809523,4.478460052547048,4.268668158554386,5.107955748888491,4.874995198026664,2.8208630952380958,2.4888988095238087,3.044121516068572,3.42690474495094,4.567508870842289,3.6152024332420614,4.775250000000001,5.034875000000001,5.604075871232,5.656455259112526,6.243869565259841,5.995169642971582,5.097500000000001,4.855,5.6855825408000005,5.171456775687055,6.734849994621419,6.734647418492276,3.5031250000000003,3.35,4.1180010368,4.0596350503461425,6.641317119669912,6.110462105584951,3.578958333333333,3.5789583333333344,4.236705801728,4.189222936529438,5.222,5.2219998807314045
