Date,Season,Riga,Sonbarsa,Tariani Chowk,Bajpatti,Parsauni,Parihar,Batnaha,Runi Saidpur,Dumra,Pupri,Majorganj,Balsand,Riga_Trend,Riga_SMA,Riga_EWMA,Riga_DES,Riga_TES,Riga_ARIMA,Sonbarsa_Trend,Sonbarsa_SMA,Sonbarsa_EWMA,Sonbarsa_DES,Sonbarsa_TES,Sonbarsa_ARIMA,Tariani Chowk_Trend,Tariani Chowk_SMA,Tariani Chowk_EWMA,Tariani Chowk_DES,Tariani Chowk_TES,Tariani Chowk_ARIMA,Bajpatti_Trend,Bajpatti_SMA,Bajpatti_EWMA,Bajpatti_DES,Bajpatti_TES,Bajpatti_ARIMA,Parsauni_Trend,Parsauni_SMA,Parsauni_EWMA,Parsauni_DES,Parsauni_TES,Parsauni_ARIMA,Parihar_Trend,Parihar_SMA,Parihar_EWMA,Parihar_DES,Parihar_TES,Parihar_ARIMA,Batnaha_Trend,Batnaha_SMA,Batnaha_EWMA,Batnaha_DES,Batnaha_TES,Batnaha_ARIMA,Runi Saidpur_Trend,Runi Saidpur_SMA,Runi Saidpur_EWMA,Runi Saidpur_DES,Runi Saidpur_TES,Runi Saidpur_ARIMA,Dumra_Trend,Dumra_SMA,Dumra_EWMA,Dumra_DES,Dumra_TES,Dumra_ARIMA,Pupri_Trend,Pupri_SMA,Pupri_EWMA,Pupri_DES,Pupri_TES,Pupri_ARIMA,Majorganj_Trend,Majorganj_SMA,Majorganj_EWMA,Majorganj_DES,Majorganj_TES,Majorganj_ARIMA,Balsand_Trend,Balsand_SMA,Balsand_EWMA,Balsand_DES,Balsand_TES,Balsand_ARIMA
1998-08-31,MONSOON,0.53,1.1966666666666663,2.35,1.8833333333333333,1.51,0.53,3.1225,1.97,3.9139999999999997,1.5700000000000005,2.2825,1.22,2.163125,1.9912500000000006,1.705209760256,2.325309971616899,1.167742602925096,1.04629694718068,2.611666666666667,2.5472916666666663,2.3107556113066665,2.7944106468552117,1.6064537384462518,1.5933637329525323,2.7699375,2.7699375,2.7670063722496,2.748835400126375,2.3460392539866586,2.3509498000760076,3.1291666666666664,3.1291666666666673,3.005741331285334,3.238003749538682,1.9637620422457778,1.8833332628033281,2.294375,2.2943749999999996,2.1992202565119996,2.160523042550005,1.5904287089124454,1.5099998258290843,2.163125,1.9912500000000006,1.705209760256,2.220274394506284,0.9490996821511017,0.9843084619476014,3.5222916666666664,3.5222916666666664,3.545463904768,3.6701274519802607,3.2155470951521132,3.0989470455346204,2.04375,1.7875000000000003,2.129686240256,1.7116146881606922,2.744070303524386,2.7316463694081006,4.215375,4.215375,4.249154894336,3.847904004196274,3.994430277805474,4.04918039502582,2.3127500000000003,2.3127500000000003,2.2086089860096,2.236000443044938,1.5700000000000005,1.5580410536488132,2.6213750000000005,2.6213750000000005,2.64472440064,2.6976572172254443,2.362924917623157,2.2304272336726156,2.49125,2.3825,2.216500554752,1.2898920889689647,1.2505644760346502,1.2961765726342391
1998-11-30,POMKH,2.28,2.4,2.5737500000000004,2.983333333333333,2.12,2.28,3.09,1.46,3.675,2.1450000000000005,2.33,2.27,2.296875,2.0462500000000006,1.9351258561535998,2.3294449615724497,2.0373683370981084,2.0315254251666817,2.6713541666666667,2.5535416666666664,2.346453366784,2.796487263811475,2.3622599790896723,2.216295040584791,2.7699374999999997,2.7699375,2.68970382334976,2.622804595650067,2.528106218498888,2.545818059508317,3.129166666666667,3.1291666666666673,2.9967781321045335,3.099800120285686,3.0680300506516427,2.983333305201541,2.2943749999999996,2.2943749999999996,2.1675321539072,2.2021270344247617,2.2046967173183107,2.1199998969188796,2.296875,2.0462500000000006,1.9351258561535998,2.2258813353791957,1.903641977416389,1.8135647840592162,3.5222916666666664,3.522291666666667,3.3632783428607995,3.4823714864810187,3.063744714587453,3.045849903435797,2.1262499999999998,1.9300000000000004,1.8618117441536,1.6222326917414145,0.6714803977325496,0.8713854009939819,4.215375,4.215375,4.0194929366015995,3.772044790184305,3.7596737481959543,3.7663425470673086,2.3127500000000003,2.3127500000000003,2.18316539160576,2.2249178727110728,2.1450000000000005,2.1065977706361085,2.621375,2.6213750000000005,2.518834640384,2.675949424870185,2.4146928579544884,2.2768435728877234,2.5375,2.3999999999999995,2.2379003328511997,1.3688996668231423,1.922904385640215,2.233422015522207
1999-02-28,POMRB,2.755,3.155,2.401,2.385,2.1275,2.755,3.3366666666666664,1.79,4.28,2.291,2.3040000000000003,2.84,2.3581250000000002,2.2800000000000002,2.2630755136921596,2.3382595870041203,2.4350841752885906,2.066382255232071,2.640833333333333,2.6697916666666663,2.6698720200704003,2.798565425960421,2.6799069153299397,2.7228501007600263,2.7699375,2.7699375,2.5742222940098562,2.4300368630084725,2.4165095764887656,2.3852364596904505,3.129166666666667,3.1291666666666673,2.75206687926272,2.546192675773764,2.473504581772262,2.384999963807965,2.294375,2.2943749999999996,2.15151929234432,2.2331265434758913,2.2160045817722627,2.127499938046801,2.3581250000000002,2.2800000000000002,2.2630755136921596,2.243330566948251,2.207128030888306,1.9658634785281461,3.5222916666666664,3.522291666666667,3.3526336723831465,3.415853342519838,3.333506597922038,3.269110630553092,1.999375,2.1575,1.8330870464921598,1.6320780496718506,0.9211333158967958,0.8615945537918022,4.215375,4.215375,4.12369576196096,3.824168344101182,4.368539534374035,4.1784704850319,2.3127500000000003,2.3127500000000003,2.226299234963456,2.261014181172314,2.291,2.2293141327419472,2.621375,2.6213750000000005,2.4329007842304002,2.6356867322965063,2.392518817400122,2.274259447773083,2.451875,2.5824999999999996,2.4787401997107197,1.5578745447970899,2.3233075509663945,2.9672687987690343
1999-05-31,PREMON,3.69,3.94,3.755,5.2650000000000015,3.4199999999999995,3.69,4.54,3.16,4.9925,3.245,3.5690000000000004,3.64,2.2874999999999996,2.31375,2.8338453082152957,2.35630246914911,3.3503577479535513,2.9972226238256248,2.6556249999999997,2.672916666666666,3.1779232120422405,2.8006451345296473,3.765304922097368,3.6262186222921247,2.7699375,2.7699375,3.0465333764059137,3.312184280396054,3.7922532381748857,3.7030924392954176,3.129166666666667,3.1291666666666673,3.757240127557633,4.817866181205008,5.356867025686757,5.2649999201367015,2.294375,2.2943749999999996,2.6589115754065915,2.6205540954658986,3.5118670256867555,3.4199999219458226,2.2874999999999996,2.31375,2.8338453082152957,2.284204246292656,3.1790113017234107,3.16546645151703,3.522291666666667,3.522291666666667,3.8275802034298883,3.8607354131246887,4.476442284144058,4.454220544621883,1.8325,2.095,2.363852227895296,2.0179292574920593,3.477647431528646,3.338678895943234,4.215375,4.215375,4.471217457176575,4.011046667082114,5.084336730739653,4.684495338373664,2.3127500000000003,2.3127500000000003,2.6337795409780735,2.6256235134283448,3.245,3.1539975355242174,2.6213750000000005,2.6213750000000005,2.8873404705382404,2.9278747295527996,3.660860802273737,3.522930541837741,2.39,2.4924999999999997,2.943244119826432,1.8967700561885688,3.855606547463517,3.5659274599448754
1999-08-31,MONSOON,0.885,0.94,2.35,1.8833333333333333,1.51,0.885,3.1225,1.205,3.9139999999999997,1.5700000000000005,2.2825,0.8949999999999999,2.200625,2.4025000000000003,2.0543071849291774,2.346419160537379,1.1992333475350747,0.9110793575034575,2.753125,2.6087499999999997,2.282753927225344,2.802726380661127,1.7349679042958137,1.4661377236665927,2.7699375,2.7699375,2.7679200258435483,2.892511136450982,2.3460963711483087,2.3522555566894936,3.1291666666666664,3.1291666666666673,3.007677409867913,3.2962824888359172,1.9781315090726608,1.8833333162154302,2.294375,2.2943749999999996,2.199346945243955,2.435840406466479,1.6047981757393277,1.509999922064587,2.200625,2.4025000000000003,2.0543071849291774,2.2545133091971836,0.9651266284908493,0.6626106087770538,3.5222916666666664,3.5222916666666664,3.545548122057933,3.6548341098228367,3.215514932298425,3.095064258773911,1.7599999999999998,1.9037500000000003,1.9003113367371776,1.8545591318945776,2.193441459980641,1.9287968988293756,4.215375,4.215375,4.248330474305945,3.973261544618424,4.008800421388273,4.117222777652925,2.3127500000000003,2.3127500000000003,2.2082677245868445,2.3649459544989715,1.5700000000000005,1.5612661211753485,2.6213750000000005,2.6213750000000005,2.6454042823229442,2.8487527256725165,2.3772935133049824,2.253036974634565,2.3725,2.4112499999999994,2.123946471895859,1.7249239352443846,1.250564476053547,1.1215074963169849
1999-11-30,POMKH,1.36,2.7750000000000004,2.5737500000000004,2.983333333333333,2.12,1.36,3.09,0.89,3.675,2.1450000000000005,2.33,2.1,2.211875,2.1725000000000003,1.7765843109575064,2.341266893448188,2.068875585435075,2.1186541316909437,2.7837500000000004,2.7024999999999997,2.4796523563352064,2.804809178280797,2.322512118822846,2.128884658540535,2.7699374999999997,2.7699375,2.6902520155061294,2.7075196665347256,2.5281382338462697,2.553501953909241,3.129166666666667,3.1291666666666673,2.997939779254081,3.070553220571282,3.08064594283772,2.9833332964711956,2.2943749999999996,2.2943749999999996,2.1676081671463727,2.4127839600927152,2.217312609504387,2.1199998748644715,2.211875,2.1725000000000003,1.7765843109575064,2.2366102523453057,2.0737209751550116,2.156010439129905,3.5222916666666664,3.522291666666667,3.3633288732347593,3.449582432190362,3.063726526110414,3.04031256997393,1.805,1.7612500000000002,1.4961868020423066,1.6164814898589386,1.3293851934863647,1.4294636915182173,4.215375,4.215375,4.018998284583567,3.895580467615439,3.7722902436047763,3.817004786299907,2.3127500000000003,2.3127500000000003,2.182960634752107,2.3126264015008133,2.1450000000000005,2.10486050546036,2.621375,2.6213750000000005,2.5192425693937666,2.7721548469770636,2.427307859767833,2.2999238340682973,2.48,2.3687499999999995,2.1143678831375157,1.7797122889545254,1.922904385649236,2.198195398242346
2000-02-29,POMRB,2.98,3.56,2.401,2.385,2.1275,2.98,3.3366666666666664,1.78,4.28,2.291,2.3040000000000003,2.87,2.245625,2.2287500000000007,2.2579505865745038,2.3521925098981247,2.4665428863237775,2.2709395337395537,2.80375,2.80375,2.911791413801124,2.806893525765504,2.821337113385657,3.0146905381862785,2.7699375,2.7699375,2.5745512093036775,2.466268565796186,2.416527521751374,2.3916527448572356,3.129166666666667,3.1291666666666673,2.7527638675524484,2.492613066622243,2.4844242916643084,2.3849999625486387,2.294375,2.2943749999999996,2.1515649002878234,2.382084079250667,2.226924291664309,2.1275000461883264,2.245625,2.2287500000000007,2.2579505865745038,2.2592931212029486,2.3286726608693216,1.9693016026518047,3.5222916666666664,3.522291666666667,3.352663990607522,3.3746012926645914,3.333496312121519,3.2743343229621247,1.844375,1.7587500000000003,1.609712081225384,1.63188984248553,1.4267358356317479,1.7525616491901432,4.215375,4.215375,4.123398970750141,3.944415303365838,4.379459764310063,4.156349915165889,2.3127500000000003,2.3127500000000003,2.226176380851264,2.3119831157337845,2.291,2.2279922417646425,2.621375,2.6213750000000005,2.43314554163626,2.6843885196131905,2.4034376165346485,2.2777839733521845,2.574375,2.3762499999999998,2.4166207298825095,1.9767488368572939,2.3233075509702443,2.896194171078338
2000-05-31,PREMON,3.555,3.78,3.755,5.2650000000000015,3.4199999999999995,3.555,4.54,3.53,4.9925,3.245,3.5690000000000004,4.47,2.4675,2.1950000000000007,2.7767703519447027,2.368765352507987,3.381826331081726,3.1600364563408663,2.846875,2.76375,3.259074848280674,2.8089794227731884,4.021872700112435,3.9056150544747243,2.7699375,2.7699375,3.0467307255822065,3.308590193782768,3.79226329686471,3.720450562922731,3.129166666666667,3.1291666666666673,3.75765832053147,4.75510270624148,5.366149622075288,5.2649999619492345,2.294375,2.2943749999999996,2.658938940172694,2.7084255474555623,3.5211496220752867,3.4200000340653376,2.4675,2.1950000000000007,2.7767703519447027,2.29635781841428,3.301788723804997,3.6039984148588693,3.522291666666667,3.522291666666667,3.8275983943645135,3.8161540930699003,4.476436467401292,4.446833607686351,1.9279166666666665,1.8512500000000003,2.3778272487352305,2.1302402440193107,2.9304085222729714,3.0939077158887445,4.215375,4.215375,4.471039382450084,4.127351644691444,5.09361977608329,4.674785471001416,2.3127500000000003,2.3127500000000003,2.6337058285107586,2.6428206273532378,3.245,3.1482998502845105,2.6213750000000005,2.6213750000000005,2.8874873249817563,2.9334543332379255,3.6701424724923895,3.528390191089388,2.4125,2.5837499999999993,3.2379724379295056,2.4761303448222876,3.855606547468148,3.5980725680863155
2000-08-31,MONSOON,1.29,1.26,2.35,1.8833333333333333,1.51,1.29,3.1225,1.15,3.9139999999999997,1.5700000000000005,2.2825,0.82,2.708125,2.296250000000001,2.1820622111668215,2.3627769579567937,1.2306934382304615,0.9249000090289354,2.8375,2.84375,2.4594449089684045,2.8110668632110194,1.8095626128099185,1.2486536462280942,2.7699375,2.7699375,2.768038435349324,2.870093543946698,2.3461020092513905,2.3500632973603874,3.1291666666666664,3.1291666666666673,3.007928325652215,3.250075888302182,1.985837485392266,1.8833333026574026,2.294375,2.2943749999999996,2.1993633641036165,2.4729592630360635,1.6125041520589332,1.5099999462099805,2.708125,2.296250000000001,2.1820622111668215,2.2764243589441535,0.9730124959208692,0.7291036794791359,3.5222916666666664,3.5222916666666664,3.545559036618708,3.6126713768516767,3.215511642861064,3.100669569480682,2.0189583333333334,1.8375000000000004,1.8866963492411382,1.9528642117564474,1.2496141313798395,1.1797970878626385,4.215375,4.215375,4.248223629470051,4.084288870567894,4.016506765549477,4.13071475351246,2.395125,2.3127500000000003,2.2082234971064554,2.3577150979244803,1.5700000000000005,1.5682704605399223,2.702125,2.6213750000000005,2.645492394989054,2.8204787957684667,2.3849985470678057,2.2565286107522513,2.07125,2.5649999999999995,2.270783462757703,2.274823989398622,1.2505644760835537,1.274476849214295
2000-11-30,POMKH,2.73,2.8,2.5737500000000004,2.983333333333333,2.12,2.73,3.09,1.6133333333333333,3.675,2.1450000000000005,2.33,0.88,2.614375,2.6387500000000013,2.401237326700093,2.371082784097627,2.1003547304863543,1.945241014673277,2.7334375,2.85,2.5956669453810424,2.8131558589602617,2.5043094401102097,2.4341794902932263,2.7699374999999997,2.7699375,2.6903230612095945,2.681026332770689,2.5281413941192827,2.5582993940806,3.129166666666667,3.1291666666666673,2.998090328724662,3.0450119240098066,3.0868369745688646,2.983333302006525,2.2943749999999996,2.2943749999999996,2.16761801846217,2.4085005085017968,2.2235036412355322,2.1199998941085387,2.614375,2.6387500000000013,2.401237326700093,2.292536874324989,2.005788409477958,1.8248312391614951,3.5222916666666664,3.522291666666667,3.3633354219712244,3.413461243854171,3.0637246658943935,3.0520645428563853,2.0070833333333336,2.0183333333333335,1.7773511428780162,1.8989536631534554,0.9696822431021175,0.8713854009939819,4.215375,4.215375,4.018934177682031,4.000213041171655,3.778481568691581,3.8321160752655525,2.4418750000000005,2.3127500000000003,2.1829340982638734,2.2884385009378914,2.1450000000000005,2.1110996416804344,2.7067500000000004,2.6213750000000005,2.519295436993432,2.719177525467616,2.433497934362281,2.3034881329129084,1.8075,2.26,1.7144700776546218,2.0781659133180144,1.922904385677047,2.093293208439963
2001-02-28,POMRB,3.535,3.46,2.401,2.385,2.1275,3.535,3.3366666666666664,1.785,4.28,2.95,2.95,1.36,2.4575,2.777500000000001,2.8547423960200558,2.3873281029822135,2.498090312862156,2.4045594934176786,2.6375,2.8249999999999997,2.9414001672286254,2.815246408850068,2.9346392429728616,3.135083306714959,2.7699375,2.7699375,2.5745938367257564,2.4442656722378886,2.4165292931495035,2.391613959315351,3.129166666666667,3.1291666666666673,2.752854197234797,2.4829304593896158,2.4891630033354764,2.3849999860142046,2.294375,2.2943749999999996,2.1515708110773017,2.346083671358877,2.231663003335477,2.127499928378216,2.4575,2.777500000000001,2.8547423960200558,2.3287952395361002,2.585280355503294,2.9888088918411775,3.5222916666666664,3.522291666666667,3.3526679198494014,3.346151645392767,3.3334952601471906,3.3016858861131313,2.0083333333333337,2.0195833333333337,1.7804106857268096,1.8888773422331802,1.901133075189295,1.7427708019879637,4.215375,4.215375,4.1233605066092185,4.042212974079176,4.384198687766936,4.1737149475166175,2.40625,2.4775,2.489760458958324,2.5040450411306736,2.291,2.23797923332276,2.630625,2.782875,2.691577262196059,2.7843811450935227,2.408175356566823,2.2853567660671117,1.7375,1.8824999999999996,1.572682046592773,1.9701961801877097,2.323307550960787,2.590721743428556
2001-05-31,PREMON,2.25,3.0475000000000003,3.755,5.2650000000000015,3.4199999999999995,2.25,4.54,3.43,4.9925,2.96,2.96,3.87,2.388125,2.4512500000000013,2.6128454376120334,2.390739737951631,3.413400463860671,3.27591910956743,2.586875,2.641875,2.9838401003371757,2.817338511199769,4.041996131479821,3.8266064463482397,2.7699375,2.7699375,3.046756302035454,3.2936457332891833,3.7922642897698178,3.7256614184058927,3.129166666666667,3.1291666666666673,3.7577125183408793,4.760641989572272,5.36949936359442,5.264999952625721,2.294375,2.2943749999999996,2.6589424866463807,2.6455513930528234,3.524499363594418,3.4199999744173946,2.388125,2.4512500000000013,2.6128454376120334,2.332671403703722,3.5141907982727902,3.606277286274792,3.522291666666667,3.522291666666667,3.8276007519096407,3.7958246434417204,4.476435872497277,4.47690106549075,2.131666666666667,1.9945833333333338,2.440246411436086,2.327718455964871,3.5507755676614687,3.4561690623693884,4.215375,4.215375,4.471016303965531,4.218328095808546,5.0969696622694265,4.754993988603981,2.4131250000000004,2.40625,2.677856275374994,2.7019233392817403,3.245,3.3241632673126316,2.630625,2.6306249999999998,2.7989463573176354,2.8462996973689636,3.7092806929334854,3.5401207889061777,1.8800000000000001,1.7324999999999997,2.4916092279556636,2.3311587780070697,3.8556065474124903,3.479544999692046
2001-08-31,MONSOON,1.34,1.225,2.35,1.8833333333333333,1.51,1.34,3.1225,1.26,3.9139999999999997,1.5700000000000005,2.2825,0.86,2.136875,2.463750000000001,2.10370726256722,2.385086667810754,1.2621993938666665,1.0852512411779567,2.4349999999999996,2.633125,2.2803040602023055,2.819432163435124,1.500910744809358,0.8736305637019114,2.7699375,2.7699375,2.768053781221272,2.862233770558017,2.3461025657951056,2.3503556194710598,3.1291666666666664,3.1291666666666673,3.0079608443378607,3.259778209025965,1.9878621184692358,1.8833333127326213,2.294375,2.2943749999999996,2.1993654919878285,2.3944374411090386,1.6145287851359034,1.5099999973223404,2.136875,2.463750000000001,2.10370726256722,2.3135393414659218,1.089208527889116,0.7024403406154053,3.5222916666666664,3.5222916666666664,3.5455604511457843,3.599874447891034,3.2155113064357446,3.103562745005986,2.37375,2.0220833333333337,1.9681478468616513,2.1448694835055337,1.211891522090785,1.1259474282506505,4.215375,4.215375,4.248209782379318,4.168075062786241,4.0185314683183355,4.072837570771664,2.3418750000000004,2.40625,2.234713765224997,2.39256622120908,1.5700000000000005,1.6791453639070748,2.630625,2.6306249999999998,2.5923678143905815,2.7227130890205644,2.388878856255109,2.2640307372284005,2.1350000000000002,1.7424999999999997,1.8389655367733981,2.121352241596344,1.2505644760093375,1.0917983461075902
2001-11-30,POMKH,2.125,2.43,2.5737500000000004,2.983333333333333,2.12,2.125,3.09,2.49,3.675,2.2,2.33,1.98,2.014375,2.312500000000001,2.112224357540332,2.3872254052857738,2.1318616310146465,2.132382917480803,2.4628125,2.5406250000000004,2.3401824361213834,2.8215273747123524,2.3151993922640566,2.4824978605674684,2.7699374999999997,2.7699375,2.6903322687327638,2.6785230942091216,2.528141706073436,2.5610433904095764,3.129166666666667,3.1291666666666673,2.9981098399360495,3.053776832056579,3.087600668855466,2.9833333192211873,2.2943749999999996,2.2943749999999996,2.167619295192697,2.3222998011074867,2.224267335522134,2.1199999235806217,2.014375,2.312500000000001,2.112224357540332,2.3139808627427985,2.1840005647373504,2.0527747303873487,3.5222916666666664,3.522291666666667,3.36333627068747,3.406943247298257,3.0637244756418727,3.056011633652039,2.7025,2.2412500000000004,2.1768887081169908,2.2901060100757133,1.553412362943905,1.5795900152849707,4.215375,4.215375,4.018925869427591,4.076574823128645,3.779245266296793,3.7883125255153796,2.2637500000000004,2.42,2.220828259134998,2.3219379014630523,2.1450000000000005,2.0307425774361048,2.630625,2.6306249999999998,2.487420688634349,2.618404267180865,2.436017790283603,2.3111463824690444,2.17125,2.0174999999999996,1.895379322064039,2.1179926127157422,1.9229043856039405,1.839736824883989
2002-02-28,POMRB,2.13,2.615,2.401,2.385,2.1275,2.13,3.3366666666666664,2.845,4.28,2.325,2.95,2.3,2.0179166666666664,1.9612500000000006,2.119334614524199,2.3893857937121603,2.529564745048186,2.643770566355699,2.993125,2.3293750000000006,2.45010946167283,2.8236241434932317,2.6665094015958646,3.002842655813186,2.7699375,2.7699375,2.574599361239658,2.4448954415125086,2.4165294680061487,2.3937209085924813,3.129166666666667,3.1291666666666673,2.75286590396163,2.488579655500203,2.488730042547271,2.3849999728583624,2.294375,2.2943749999999996,2.151571577115618,2.258709454664188,2.2312300425472724,2.1274999693259544,2.064375,1.9612500000000006,2.119334614524199,2.314424905696853,2.7453652077496495,3.093732235093743,3.5222916666666664,3.522291666666667,3.3526684290791486,3.3444892758186024,3.3334951525571213,3.296456726983112,2.96,2.5062500000000005,2.4441332248701944,2.51519075396018,1.9499296306909255,1.7476662255890534,4.215375,4.215375,4.1233555216565545,4.111274983042797,4.383765658627283,4.185676770774705,2.1174999999999997,2.26375,2.262496955480999,2.304184995523704,2.95,2.561236512798351,2.630625,2.630625,2.6724524131806096,2.6855450010771573,2.4094640129649068,2.563450301691004,2.1087499999999997,2.2524999999999995,2.057227593238423,2.1707612728964154,2.3233075509213603,2.6021474422691444
2002-05-31,PREMON,2.675,4.114999999999998,3.755,5.2650000000000015,3.4199999999999995,2.675,4.54,5.0,4.9925,2.96,2.96,3.22,1.9883333333333333,2.067500000000001,2.3416007687145193,2.396927305668984,3.444801617647645,3.1358500505022002,3.4662499999999996,2.5962500000000004,3.1160656770036974,2.8257224744119376,3.5218668820121373,3.2608987095962907,2.7699375,2.7699375,3.0467596167437945,3.296293636563508,3.7922643877804862,3.7313588635576265,3.129166666666667,3.1291666666666673,3.7577195423769787,4.7625198687708155,5.367933961214998,5.264999966637542,2.294375,2.2943749999999996,2.658942946269371,2.5600803150960827,3.522933961214996,3.4199999892232458,2.0990624999999996,2.067500000000001,2.3416007687145193,2.328446704849733,3.2018275906711278,2.357461878379728,3.522291666666667,3.522291666666667,3.827601057447489,3.7980422193118484,4.476435811653815,4.4752116137052775,3.08125,2.8987500000000006,3.4664799349221163,3.3358117993951564,3.7994236584300083,3.358260590347593,4.215375,4.215375,4.471013312993932,4.280425440087631,5.095404135920685,4.732941228819264,1.97125,2.26375,2.5414981732885993,2.5108334585728356,2.96,2.9737164270089997,2.630625,2.630625,2.7874714479083655,2.7532923404720573,3.709205737586453,3.280794371292543,2.185,2.09,2.522336555943054,2.3910545459619557,3.8556065474020147,3.7334942932771127
2002-08-31,MONSOON,0.9433333333333334,4.4,2.35,1.8833333333333333,1.51,1.315,3.1225,1.75,3.9139999999999997,0.4,2.2825,1.0099999999999998,2.1045833333333333,1.9683333333333342,1.7822937945620447,2.3872343096516895,1.2936206222611475,1.1075785335760941,3.650312499999999,3.3900000000000006,3.6296394062022186,2.8278223654169854,1.6743199370270414,1.4814473566746427,2.7699375,2.7699375,2.7680557700462765,2.8652335057383205,2.3461026207320264,2.3498733719639677,3.1291666666666664,3.1291666666666673,3.0079650587595204,3.259578554784585,1.9852282436761604,1.883333322561334,2.294375,2.2943749999999996,2.1993657677616225,2.3157292449396936,1.6118949103428277,1.5099999943410904,2.233125,2.0612500000000007,1.9309604612287115,2.3081860277736768,1.0766940491027173,1.2350153536549673,3.5222916666666664,3.5222916666666664,3.5455606344684933,3.6044538026467787,3.2155112720280328,3.100155744662657,3.26875,3.0212500000000007,2.77988796095327,3.1904859625594253,1.8792988850101204,1.233646747474626,4.215375,4.215375,4.248207987796359,4.22337012160337,4.015897407505607,4.090736705173985,2.0493750000000004,1.97125,1.6848989039731594,1.8490397281081594,1.5700000000000005,1.4498115931888218,2.630625,2.630625,2.5854828687450193,2.638975501101946,2.3877056654774,2.2651595198117658,2.3575,2.1275,1.9174019335658323,2.19177402576533,1.2505644759788934,0.8224958509907883
2002-11-30,POMKH,2.285,3.04,2.5737500000000004,2.983333333333333,2.12,2.4275,3.09,2.97,3.675,2.2,2.33,2.44,2.2852083333333337,2.008333333333334,1.983376276737227,2.3908730945529473,2.1632610186870886,2.1294747313933806,3.6183333333333327,3.5425000000000004,3.3937836437213313,2.829923813318482,3.7998206398270344,4.094744432497311,2.7699374999999997,2.7699375,2.690333462027766,2.6809911117001928,2.528141736866632,2.562944507241161,3.129166666666667,3.1291666666666673,2.9981123685890454,3.0527091374809268,3.083961882178103,2.9833333075821584,2.2943749999999996,2.2943749999999996,2.1676194606569736,2.252948795289189,2.220628548844771,2.1199999516974937,2.4137500000000003,2.1368750000000007,2.129576276737227,2.315742107004398,2.1198910656982655,2.2484155035258797,3.5222916666666664,3.522291666666667,3.363336380681096,3.4125871931800966,3.063724456183908,3.049064136628636,3.2729166666666667,3.1412500000000008,2.855932776571962,3.3422597393613045,2.9666113043584867,2.4379209533427133,4.215375,4.215375,4.018924792677815,4.125302845933928,3.7756062413995064,3.80131247793737,2.1275,1.9712500000000002,1.8909393423838958,1.873353617664254,2.2,1.8028433438324918,2.630625,2.630625,2.4832897212470115,2.545997408116525,2.433743161952283,2.3122986555870444,2.58875,2.2424999999999997,2.1264411601394992,2.2566029481854564,1.9229043855781707,1.9655114090331534
2003-02-28,POMRB,2.9,3.4775,2.401,2.385,2.1275,2.9,3.3366666666666664,3.865,4.28,2.95,2.95,3.22,2.3479166666666664,2.2008333333333345,2.350025766042336,2.4005823544511657,2.56097068899708,2.5405458290078826,3.051041666666667,3.758125,3.4272701862327986,2.8320268240258404,3.7690619406315036,3.2496497778091067,2.7699375,2.7699375,2.5746000772166595,2.446514922981379,2.4165294852662775,2.3941791630786686,3.129166666666667,3.1291666666666673,2.752867421153427,2.4875197912231273,2.4841493414106184,2.3849999850112753,2.294375,2.2943749999999996,2.151571676394184,2.200133134855907,2.2266493414106194,2.127499940715782,2.5012499999999998,2.3293750000000006,2.437745766042336,2.3350711189914946,2.615936963081663,2.6188313134387107,3.5222916666666664,3.522291666666667,3.3526684950753243,3.350281412470867,3.333495141553409,3.2815822174289426,3.285833333333333,3.3962500000000007,3.2595596659431774,3.7028426443017946,3.232111585194322,2.7854960290200883,4.215375,4.215375,4.123354875606689,4.153817292587919,4.379184662854936,4.177884248426104,2.1275,2.1275000000000004,2.3145636054303376,2.1708857884383215,2.325,2.5250971710964563,2.630625,2.630625,2.669973832748207,2.6252947169169083,2.406216837594615,2.4654231124045394,2.8712500000000003,2.4725,2.5638646960836997,2.4623279386519377,2.3233075509096537,2.632376139650702
2003-05-31,PREMON,3.35,2.9966666666666666,3.755,5.2650000000000015,3.4199999999999995,3.35,4.54,4.013333333333333,4.9925,2.96,2.96,4.15,2.290625,2.3695833333333347,2.7500154596254016,2.4147021159340953,3.4762452355416644,3.038024650857923,2.537291666666667,3.4785416666666675,3.255028778406346,2.834131396272434,4.519555099806886,3.8287205351149285,2.7699375,2.7699375,3.0467600463299958,3.2970409295956924,3.7922643974550563,3.7342562499927676,3.129166666666667,3.1291666666666673,3.757720452692057,4.7616857758179165,5.362473634865933,5.2649999739858,2.294375,2.2943749999999996,2.65894300583651,2.51283450782247,3.5174736348659312,3.419999951342231,2.465,2.498125000000001,2.8026474596254016,2.365623529742345,3.1501085182465207,2.4032157664581297,3.522291666666667,3.522291666666667,3.8276010970451946,3.8035023219497344,4.4764358054310875,4.461461862660511,3.482083333333333,3.149583333333334,3.56106913289924,4.055364250835743,5.3239680001653475,4.895423601089785,4.215375,4.215375,4.471012925364013,4.317220976910126,5.089943475489074,4.708791941915086,2.1275000000000004,2.1275000000000004,2.5727381632582027,2.4547547745867315,2.96,2.785058873959435,2.630625,2.630625,2.7859842996489244,2.7053958935758264,3.704852568471983,3.382671039712373,3.1075,2.705,3.19831881765022,2.8372021815932973,3.8556065474183496,3.8433108902229383
