Date,Season,Nahar,Khol,Bawal,Rewari,Jatusana,Nahar_Trend,Nahar_SMA,Nahar_EWMA,Nahar_DES,Nahar_TES,Nahar_ARIMA,Khol_Trend,Khol_SMA,Khol_EWMA,Khol_DES,Khol_TES,Khol_ARIMA,Bawal_Trend,Bawal_SMA,Bawal_EWMA,Bawal_DES,Bawal_TES,Bawal_ARIMA,Rewari_Trend,Rewari_SMA,Rewari_EWMA,Rewari_DES,Rewari_TES,Rewari_ARIMA,Jatusana_Trend,Jatusana_SMA,Jatusana_EWMA,Jatusana_DES,Jatusana_TES,Jatusana_ARIMA
1998-08-31,MONSOON,9.61,18.95,12.983333333333334,11.826666666666664,10.8175,9.445416666666667,8.479999999999999,8.64744749824,8.095596526018076,7.817181174312146,8.307959550180918,20.192812500000002,19.589375000000004,19.706083578368002,19.700411449037684,19.94283735571439,19.876453086493473,12.1775,12.676666666666671,12.775139098965333,12.72466827996197,12.426510926215393,12.898921715922594,11.676666666666666,11.831666666666667,11.713313011370666,11.614859020021056,10.913374420900016,10.977452836444282,11.145624999999999,11.259375,11.232174652928,11.0503465890053,10.772588309301032,11.100319160795346
1998-11-30,POMKH,10.585,20.4,10.685,11.035,11.07,10.426666666666666,8.897083333333333,9.422468498944001,8.978051960008775,10.015719558864129,9.27621731466159,20.430625000000003,19.987500000000004,19.983650147020803,19.805490210370273,19.639335648125527,19.637625440083415,12.140833333333333,12.407916666666672,11.9390834593792,11.504421277069863,12.70174280045609,12.830975308945172,11.611666666666668,11.685416666666667,11.4419878068224,11.482193352673464,11.6997166034214,11.64490774956473,11.049375000000001,11.265208333333334,11.1673047917568,11.054670257152306,11.416342123084316,10.977218814713112
1999-02-28,POMRB,13.089999999999998,21.2025,10.85,11.555,10.32,10.922916666666666,9.993749999999999,10.8894810993664,10.80583704050885,8.217116081333476,8.510912310809278,20.781458333333333,20.398125000000004,20.47119008821248,20.07162674920054,20.321121893868085,19.610195889552003,12.197083333333335,11.947083333333339,11.50345007562752,11.047881888665888,12.729525362336572,11.634362283072782,11.475208333333333,11.667916666666667,11.48719268409344,11.525535876188851,11.639145284338692,11.29592186521578,11.204687500000002,11.026041666666668,10.82838287505408,10.749112533385228,10.854635523038933,11.361972019348146
1999-05-31,PREMON,10.153333333333332,21.3,14.82,11.805,12.083333333333336,10.961458333333335,10.859583333333333,10.595021992953171,11.152791864945076,8.048005319633159,9.53446722870474,21.307291666666668,20.463125,20.80271405292749,20.297979166785538,21.6203086645917,20.797423071100845,12.264791666666667,12.334583333333338,12.830070045376512,13.032104559390431,12.006634674060363,11.503851350031159,11.606875,11.555416666666666,11.614315610456064,11.624784938888698,12.607965099074763,11.585086033504524,11.47875,11.072708333333335,11.330363058365784,11.231853162183958,11.596350009715351,10.96653244236586
1999-08-31,MONSOON,10.116666666666667,21.496666666666666,11.883333333333335,11.185,11.873333333333335,10.64625,10.98625,10.403679862438569,11.298732078392504,10.444595319150556,10.20217767780935,21.6728125,21.09979166666667,21.08029509842316,20.516810839392114,19.94419112953848,19.680003971075696,12.784166666666666,12.059583333333338,12.45137536055924,12.306837067261275,12.652770829495525,13.479296928639615,11.659375,11.395,11.442589366273637,11.529973055846758,11.294594432692541,11.47878632402013,11.795833333333334,11.336666666666668,11.547551168352804,11.56276685386541,10.613262392649801,10.9901922183879
1999-11-30,POMKH,10.386666666666667,22.06,12.326666666666664,12.73,12.206666666666667,10.5075,10.936666666666666,10.396874584129808,11.405128389041442,12.13026067144858,10.498844881138355,22.207395833333333,21.514791666666667,21.472177059053898,20.814718272908223,20.916052402131164,20.06870962074608,12.896666666666667,12.470000000000002,12.40149188300221,12.225747810275788,12.377046197736785,12.215657288500273,11.773124999999999,11.818750000000001,11.957553619764184,11.877870728240158,11.31472853465848,11.698895491280936,11.907916666666667,11.620833333333335,11.81119736767835,11.964241622360863,11.812947746594272,11.57456264984261
2000-02-29,POMRB,10.766666666666666,22.46666666666667,13.363333333333335,10.28,11.72,10.990208333333333,10.355833333333333,10.544791417144552,11.54143156822211,11.421239927852433,11.00274228518077,23.063437500000003,21.830833333333334,21.869972902099008,21.13693039357487,21.716913206736013,21.08369183651884,12.902916666666666,13.098333333333336,12.786228463134659,12.761606555389676,13.221697786378675,12.376489869558194,12.280625,11.500000000000002,11.28653217185851,11.470787504246553,11.98764150628325,11.827910277923829,11.976666666666667,11.970833333333335,11.77471842060701,12.06268143310607,11.589816749328284,11.490504970268566
2000-05-31,PREMON,11.366666666666667,24.3125,13.206666666666665,13.99,11.58,11.716041666666667,10.659166666666668,10.873541516953399,11.809722765424517,9.186975688836437,9.831371051655527,23.86041666666667,22.583958333333335,22.846983741259407,21.81073031130818,22.384513389449026,21.771955266169357,13.247916666666667,12.695000000000002,12.954403744547463,12.917118074631833,13.338440227243993,12.920020539639482,12.28875,12.046250000000002,12.367919303115105,12.174868613752919,12.300605797486902,11.93102669207888,12.124375,11.845,11.696831052364207,12.037938126915058,12.635683736852346,12.217626948570054
2000-08-31,MONSOON,12.765,25.332500000000003,13.546666666666667,13.06,12.926666666666668,12.258750000000001,11.321250000000001,11.63012491017204,12.528864748547306,10.806606813780316,10.838098705473268,24.892500000000002,23.54291666666667,23.841190244755644,22.562687575250155,21.999838513480274,21.835835858607886,13.530416666666667,13.110833333333337,13.191308913395144,13.175399367515572,12.761103195723498,12.938215301745277,12.4796875,12.515000000000002,12.644751581869063,12.439044415491475,11.865415042109513,11.665043061134707,12.257291666666667,12.108333333333334,12.18876529808519,12.542314305623778,10.946830785004336,11.830496109796732
2000-11-30,POMKH,13.545000000000002,24.6,13.423333333333332,10.92,12.335,12.5625,12.110833333333336,12.396074946103225,13.3912527108885,12.603666293360368,11.59407334917903,26.309270833333336,24.17791666666667,24.14471414685339,22.969022185229804,23.03131732386379,23.452412690484476,13.964166666666666,13.385000000000002,13.284118681370419,13.224373135433776,13.131358961579386,13.182036401300353,13.013125,12.062500000000004,11.954850949121438,12.05440900298351,12.709646515536411,13.000492718794497,12.584166666666668,12.140416666666667,12.247259178851115,12.682506292960133,12.475806338724068,12.365891123093244
2001-02-28,POMRB,11.95,28.18333333333333,14.526666666666666,13.6175,12.655,12.599791666666667,12.40666666666667,12.217644967661935,13.382509082440198,12.999909773005385,12.711560941671546,26.896145833333332,25.607083333333335,25.760161821445365,24.10924004333242,23.695335161914343,24.10340173381378,14.36083333333333,13.675833333333335,13.781137875488916,13.856051869889193,14.1182316259309,13.199956501755857,13.227708333333332,12.896875000000003,12.619910569472863,12.501449934971928,11.55327612214969,11.719680274260563,13.487083333333333,12.374166666666667,12.410355507310669,12.879940217544073,12.008131714451606,12.039864927533559
2001-05-31,PREMON,12.613333333333333,29.93,15.51333333333333,14.920000000000002,13.26,12.265208333333334,12.718333333333335,12.375920313930493,13.512032888504564,11.756040763663847,12.025375121494157,28.14333333333333,27.011458333333337,27.42809709286722,25.38648398422317,25.5247462934873,24.820577262397364,14.469374999999998,14.252500000000001,14.474016058626681,14.686209869954592,14.345808237785029,13.842031881529092,14.10229166666667,13.129375000000005,13.539946341683718,13.180467983263716,13.931805123497535,12.71128959541656,14.264999999999999,12.794166666666667,12.750213304386401,13.25025937397971,13.290380482561789,12.552466940430982
2001-08-31,MONSOON,11.816666666666668,24.41,14.413333333333332,13.84666666666667,18.47,12.097083333333334,12.481250000000003,12.152218855024962,13.203985701765301,13.147371411512312,12.487605082069516,29.276666666666664,26.780833333333334,26.22085825572033,25.08738472319284,26.227611468852114,27.04692653073488,14.924999999999999,14.469166666666666,14.44974296850934,14.453611995119473,14.30822743809938,14.527836732507351,15.85135416666667,13.326041666666672,13.662634471676899,13.387584825536702,13.155510487943868,13.189670019291864,13.873125,14.180000000000001,15.03812798263184,15.782006166962999,12.070600549195554,13.237577116368978
2001-11-30,POMKH,11.816666666666668,35.5,13.425,17.130000000000006,13.015,12.169583333333335,12.04916666666667,12.017997979681645,12.86092086907139,13.905018050932362,12.557618924193498,27.834374999999998,29.505833333333335,29.932514953432197,27.424215678651972,25.58680270300699,26.307032353470923,15.412083333333333,14.469583333333333,14.039845781105605,13.804031192393886,14.395806688239105,14.165847680463042,17.11604166666667,14.878541666666674,15.049580683006141,14.425999612718245,12.930048350159966,13.87212639716845,13.480625,14.350000000000003,14.228876789579104,15.516080351525284,15.621512554338612,15.23035280175178
2002-02-28,POMRB,12.333333333333336,26.35,18.17,21.4,8.84,12.367916666666668,12.145000000000003,12.14413212114232,12.729436219989307,12.874545195653575,12.08572467000382,26.15875,29.0475,28.499508972059317,27.09663103307355,28.991484832016305,28.805800508598256,15.556458333333333,15.380416666666667,15.691907468663363,16.134452480751726,14.858093305063775,13.693738710316811,17.688333333333336,16.82416666666667,17.589748409803683,16.339390914086678,14.570418603190259,14.154000422944472,13.079374999999999,13.396250000000002,12.073326073747461,13.355777742259795,14.0257850809882,14.440842508156786
2002-05-31,PREMON,12.81,20.225,15.766666666666666,17.255000000000006,13.935,12.612083333333333,12.194166666666671,12.410479272685393,12.789400326607375,12.202516910768583,12.43036294516657,24.1490625,26.621249999999996,25.18970538323559,25.428656752116435,29.70703003849979,29.82537653021158,15.808541666666667,15.44375,15.721811147864685,15.857880047640226,16.291833651423083,16.172003330143575,17.899375000000003,17.407916666666672,17.45584904588221,16.620386390006164,17.874510622695862,17.514960208257303,12.723749999999999,13.565000000000003,12.817995644248477,13.544440679286662,12.639613253730586,12.04997846800914
2002-08-31,MONSOON,13.206666666666665,20.71,15.315,16.09,14.585,12.81875,12.54166666666667,12.728954230277903,12.990302377834515,12.701709683815885,12.643441949651407,22.061875,25.69625,23.397823229941352,24.263618551221402,25.15411845027145,26.71125929336122,15.814166666666665,15.669166666666667,15.55908668871881,15.484188651249882,15.551072644004217,15.34539209916735,17.219583333333336,17.968750000000007,16.909509427529326,16.51140509768946,16.57887252099178,17.865671050163304,13.584375,12.593750000000004,13.524797386549086,13.98526133228716,12.026367663496995,14.306331213170388
2002-11-30,POMKH,12.38,23.1225,14.54,16.575,14.055,13.117083333333333,12.682500000000003,12.589372538166742,12.82443461056813,13.53931367398104,12.95298513398331,21.18125,22.601875,23.28769393796481,23.92966467494255,30.090843614467015,28.424428746491632,15.626458333333332,15.947916666666668,15.151452013231285,14.888200967038605,15.496919089407925,15.200584224746587,16.32229166666667,17.830000000000005,16.775705656517594,16.5626304774423,17.141444466294168,16.54830773803789,14.412500000000001,12.853750000000002,13.736878431929451,14.127614840057067,13.820140777264703,13.011506085165149
2003-02-28,POMRB,13.423333333333332,22.03,17.1,16.51666666666667,14.685,13.269166666666667,12.955,12.922956856233379,13.080214042393203,13.166933350713084,12.584368656979175,20.963749999999997,21.521875,22.784616362778888,23.42117040212903,24.565996709330133,26.127394013682974,15.461458333333333,15.68041666666667,15.930871207938772,16.035167131693612,15.964974909472053,14.812045152816232,15.996250000000002,16.609166666666674,16.672090060577226,16.584370224807184,18.343391384780045,17.53954130366276,14.373125,14.315000000000001,14.116127059157671,14.483267861429601,13.524331967414723,12.603652324729806
2003-05-31,PREMON,14.106666666666667,17.5,15.335,14.96,14.715,13.415833333333333,13.279166666666665,13.396440780406694,13.56418629137962,13.034855610935871,13.04788532078725,20.4465625,20.840625000000003,20.670769817667335,21.9836958152129,21.814756125045037,23.99137117204595,15.3975,15.572500000000002,15.692522724763263,15.577574419753288,16.494392445669646,16.11985563895147,15.948958333333335,16.035416666666674,15.987254036346336,16.179835045414983,17.01594359683825,17.040975223633822,14.158124999999998,14.510000000000002,14.355676235494602,14.762775617908762,15.04164250604826,14.743620529155091
2003-08-31,MONSOON,13.126666666666667,21.695,14.426666666666668,15.776666666666667,13.489999999999998,13.627916666666668,13.259166666666665,13.288531134910684,13.565776004701418,13.629291095567915,13.233026278975428,19.44,21.086875,21.080461890600404,21.85353642610037,20.60350521651771,19.13073802203514,15.119583333333333,15.350416666666668,15.186180301524624,14.869980198666648,15.490160724029655,15.400641999131262,16.06125,15.95708333333334,15.903019088474469,16.10430623260564,15.380537149133701,16.339596415017304,14.0125,14.23625,14.00940574129676,14.43918368809775,13.686323627536877,15.766024871225628
2003-11-30,POMKH,13.633333333333335,18.0,14.916666666666664,16.51,13.43,13.7175,13.5725,13.426452014279743,13.727913775794729,13.714422301233121,13.015582126675419,19.13625,19.80625,19.84827713436024,20.898963725966283,25.08724326896538,26.70272202322888,14.917291666666666,15.444583333333332,15.07837484758144,14.822279001160904,15.092278757102227,14.899274924439577,16.576666666666668,15.940833333333341,16.145811453084683,16.247091329967393,16.153358805257017,16.335541429246764,14.735624999999999,14.08,13.777643444778056,14.098565752528852,14.219713040800544,13.686039987651444
2004-02-29,POMRB,13.866666666666667,19.1,14.5,17.48,14.145,13.872083333333334,13.683333333333334,13.602537875234512,13.926363498812469,14.049101248822568,13.522750857833923,18.899375000000003,19.073749999999997,19.548966280616145,20.42250390445191,21.801109458764632,18.872254660822453,15.108541666666664,14.794583333333334,14.847024908548864,14.571189968541,15.884906083250721,15.052786141930369,17.31875,16.181666666666676,16.679486871850813,16.613597518451353,17.204596233611593,17.487577175740565,15.620624999999999,13.945,13.924586066866834,14.095940310919975,13.455165638478354,12.826513000413573
2004-05-31,PREMON,14.38,18.0,16.316666666666666,18.12,21.04,13.932916666666667,13.751666666666665,13.913522725140707,14.265765610831982,14.095682912480246,13.86954197165603,18.53375,19.198749999999997,18.92937976836969,19.803150433531904,18.119450236425116,13.02360625780017,15.35,15.040000000000001,15.434881611795985,15.462740839930511,15.36749073893265,14.798397044391319,17.860833333333332,16.97166666666668,17.25569212311049,17.054728815696638,16.36244400212816,16.36288656960631,15.784374999999999,15.526249999999997,16.7707516401201,17.06807671559605,14.75707125143251,14.399744982516738
2004-08-31,MONSOON,14.090000000000002,19.3,14.975,18.553333333333327,14.245,13.8978125,13.9925,13.984113635084425,14.400702438190915,14.005784654466623,13.856979722366953,18.3675,18.599999999999994,19.077627861021814,19.62965828140321,20.291277055747095,17.809170049253698,16.331666666666667,15.177083333333334,15.250928967077591,15.12391677737297,15.23920306174176,15.70221427519261,18.23708333333333,17.665833333333342,17.774748607199626,17.494663592857897,16.507172761273004,16.91655173974188,15.978749999999998,15.715,15.76045098407206,16.670899329245103,16.425610461854518,16.35580563207971
2004-11-30,POMKH,13.156666666666665,17.47,16.3,18.07,13.985,13.847291666666667,13.873333333333333,13.65313484771732,14.097768261402896,14.352231670489607,13.853961699229103,18.353749999999998,18.467499999999994,18.434576716613087,19.07340401372616,20.29798143637735,14.162187048440616,17.740833333333335,15.522916666666669,15.670557380246557,15.704204382796629,15.173363534712339,15.12543660274756,19.077083333333334,18.055833333333343,17.892849164319777,17.68613542887852,17.704977623480772,17.51293156979079,16.154999999999998,15.85375,15.050270590443237,16.044241131301604,16.051194880877333,15.977584913498514
2005-02-28,POMRB,14.0625,18.3,20.97,18.93,15.145,13.702291666666667,13.922291666666668,13.816880908630392,14.157508500759898,14.37553927956889,13.958081113189817,18.305,18.26749999999999,18.380746029967852,18.839487329271588,19.885179761517882,17.430120548853605,18.556874999999998,17.140416666666667,17.790334428147933,18.552932778865113,16.50697254358242,15.800113225725832,19.567916666666665,18.41833333333334,18.307709498591866,18.058568252166623,18.73294982453982,17.94880844351215,16.161875000000002,16.10375,15.088162354265942,15.891595391302637,14.702661046046327,15.883065432512783
2005-05-31,PREMON,13.78,18.69,21.12,23.39,21.45,13.772395833333334,13.772291666666666,13.802128545178235,14.079096969808019,14.491490981271498,14.250177698142085,18.29875,18.43999999999999,18.504447617980713,18.750598953946476,17.68564127539038,17.176156477492157,18.706875,18.341250000000002,19.122200656888758,19.92459161382644,18.418912880123376,18.41517050398312,20.06625,19.73583333333334,20.34062569915512,19.53580073641167,18.335027755508666,17.80162205521235,17.024375,16.206250000000004,17.632897412559565,18.414580986646257,15.891338287447962,16.61756954927702
2005-08-31,MONSOON,13.53,18.22,16.7,17.21,13.89,13.875000000000002,13.632291666666664,13.693277127106942,13.898696996089003,14.034093857549667,13.853887554266766,18.35875,18.16999999999999,18.390668570788428,18.573789918571034,19.582542084137536,21.681737124128453,18.029374999999998,18.772500000000004,18.153320394133253,18.09746872439454,19.01840628630478,19.08361687826869,20.500625,19.40000000000001,19.08837541949307,18.947898890877166,19.444343751135698,19.666443166202626,18.565625,16.117500000000003,16.13573844753574,17.290404077113518,17.228527603676703,16.597976692840803
2005-11-30,POMKH,14.277500000000002,18.5,15.775,23.4,21.24,13.877499999999998,13.912499999999998,13.926966276264167,14.033732782875452,13.731805457460908,13.666606948987011,18.322499999999998,18.42749999999999,18.434401142473057,18.50318129944242,18.598337180935665,14.771041673456835,16.885625,18.641250000000007,17.201992236479953,16.760965344980484,18.099207151240137,17.18626609918435,20.369999999999997,20.73250000000001,20.81302525169584,20.189462441542695,18.980092268790198,19.987131458525937,19.192500000000003,17.931250000000002,18.177443068521445,19.29996629144597,16.32436856722863,15.608103318183124
2006-02-28,POMRB,13.7625,17.75,16.075,17.075,20.22,14.0096875,13.837499999999999,13.8611797657585,13.947376832480218,14.356821611899916,14.079187412304515,18.43125,18.289999999999992,18.160640685483834,18.27558707226794,19.228601616619088,19.591876729006678,16.105,17.417500000000008,16.75119534188797,16.324001487268834,17.99926249765948,16.579145060515234,20.581875,20.26875000000001,19.317815151017506,19.38989491178512,21.030190281497525,19.746947346563577,19.294375000000002,19.200000000000003,18.994465841112866,20.493080653489518,18.169998341640852,18.372353793116822
2006-05-31,PREMON,14.1,18.95,16.865000000000002,24.2,21.39,14.159687499999999,13.917499999999997,13.9567078594551,14.003204020238009,14.231697574593747,14.045346169874984,18.5375,18.354999999999993,18.4763844112903,18.37894784305586,18.36346460861366,22.651412958999348,15.85,16.353750000000005,16.796717205132783,16.564312811143022,17.25778705408374,16.554621011489477,20.150624999999998,20.471250000000012,21.270689090610503,20.72906501909145,21.055726095906554,21.38073333520622,18.622500000000002,19.185000000000002,19.95267950466772,21.82838634546225,20.094176220835077,21.839450046056324
2006-08-31,MONSOON,14.2675,18.83,14.71,18.095,14.765,14.326875000000001,14.101874999999996,14.081024715673061,14.117198296533797,13.931521711225741,13.938782297159555,18.763749999999998,18.507499999999993,18.61783064677418,18.430332256090047,18.992524822104002,18.699674769711038,15.951250000000002,15.856250000000006,15.96203032307967,15.481433822685716,16.572019478861048,16.86711600303112,19.753124999999997,20.69250000000001,20.000413454366303,20.06036318668991,19.37168027937262,19.401874759391553,17.2575,19.403750000000002,17.87760770280063,19.92580781817273,19.48113057164717,18.817177131108178
2006-11-30,POMKH,14.74,18.74,15.725,19.065,14.99,14.526874999999999,14.217499999999994,14.344614829403838,14.39802711586086,14.144501507945435,13.9923234126298,19.016250000000003,18.567499999999992,18.666698388064507,18.44885679493513,18.83234167761944,22.316189462760143,16.11125,15.843750000000005,15.867218193847801,15.554565029638637,15.842413107772156,15.712998615612987,19.282500000000002,19.608750000000008,19.62624807261978,19.832887653201787,21.24893031943903,22.241899966471962,15.91375,17.841250000000002,16.722564621680377,18.213197232931545,17.946722504350088,18.6622993751745
2007-02-28,POMRB,14.6375,19.32,16.935,18.23,15.55,14.676250000000001,14.436249999999994,14.461768897642303,14.586142589908098,14.429103756751456,14.256423658509345,19.1225,18.959999999999994,18.928019032838705,18.597235147324394,18.760790201803076,18.808590336042748,16.39625,16.058750000000003,16.29433091630868,16.257604299964555,16.659217526255695,16.025455487466424,18.736875,19.897500000000008,19.06774884357187,19.440853684665715,18.921015911067272,18.19215744402553,15.220625,16.673750000000002,16.253538773008227,16.975396279133292,16.190775078844148,16.93872199801423
2007-05-31,PREMON,14.825,19.4,17.285,19.28,15.31,14.675624999999998,14.617499999999994,14.607061338585382,14.79770658903272,14.663748429794108,14.368912586006338,19.29875,19.072499999999994,19.11681141970322,18.729365289900382,19.253385111546248,18.676985714280498,16.7775,16.16375,16.690598549785207,16.76934121045679,16.831687446999084,16.604033625747494,19.450625,18.667500000000008,19.152649306143122,19.437497524709055,22.039115312423753,21.728359333105445,15.338750000000001,15.153750000000002,15.876123263804937,15.916508305283665,16.883931052241266,17.36294119345891
2007-08-31,MONSOON,14.7375,19.23,16.57,18.65,15.3,14.486979166666664,14.734999999999996,14.65923680315123,14.914418269623482,14.630600757388034,14.467992776447092,19.28125,19.172499999999996,19.162086851821932,18.79121147416075,19.43495440931,16.81293304384151,17.103125,16.628749999999997,16.642359129871124,16.605207420709117,16.49740760211699,16.86758993648977,19.52375,18.806250000000006,18.951589583685873,19.264881045514155,17.403267571384077,17.42803584636974,14.745000000000001,15.287500000000001,15.645673958282963,15.153664334487154,14.957981581265482,14.227683982400116
2007-11-30,POMKH,14.265,19.75,16.915,24.22,15.4,14.291666666666666,14.616249999999996,14.50154208189074,14.793208033085985,14.924821619026165,14.805909964340193,19.39625,19.424999999999997,19.39725211109316,18.958881327116636,19.304124526565662,20.278882151010095,17.354375,16.926249999999996,16.751415477922674,16.72247799175575,16.57148005554732,16.58092290805938,18.970625000000002,20.095000000000006,21.058953750211522,20.642960884863673,19.66476214439517,20.60447003426848,13.326250000000002,15.390000000000002,15.547404374969778,14.70481747975868,15.737660789899255,16.219284135621123
2008-02-29,POMRB,13.603333333333332,18.17,18.35,13.66,10.39,14.133020833333333,14.357708333333328,14.142258582467777,14.400350511143827,14.814780161977954,14.53548957837877,19.7825,19.137499999999996,18.906351266655896,18.721713788039885,19.645196972682267,18.15204669796719,17.361250000000002,17.279999999999994,17.390849286753603,17.570525836217655,17.57976584455648,16.76309625289725,19.002499999999998,18.952500000000004,18.099372250126912,18.799466254357274,19.59156757814386,18.889474318614198,11.62375,14.100000000000005,13.484442624981867,12.504010570567258,15.179925872541103,15.687845235850155
2008-05-31,PREMON,14.296666666666667,21.47,17.880000000000006,19.425,9.12,14.014375000000001,14.225624999999994,14.204021816147334,14.326712702158156,14.664570407462737,14.417834012442874,20.11625,19.654999999999994,19.93181075999354,19.303615670922728,19.621910355992537,16.830519498951702,17.148125,17.428749999999997,17.586509572052165,17.693906059337642,17.957641485747637,17.566260643051894,18.38,18.988750000000003,18.629623350076148,19.00718681944092,20.671729616785477,21.058911756675997,9.76625,12.552500000000006,11.738665574989119,10.427709099088943,13.97485838991312,12.858383248241182
