Date,Season,Mundwa,Riyan,Nagaur,Makrana,Didwana,Ladnu,Jayal,Kuchaman City,Parbatsar,Degana,Merta,Mundwa_Trend,Mundwa_SMA,Mundwa_EWMA,Mundwa_DES,Mundwa_TES,Mundwa_ARIMA,Riyan_Trend,Riyan_SMA,Riyan_EWMA,Riyan_DES,Riyan_TES,Riyan_ARIMA,Nagaur_Trend,Nagaur_SMA,Nagaur_EWMA,Nagaur_DES,Nagaur_TES,Nagaur_ARIMA,Makrana_Trend,Makrana_SMA,Makrana_EWMA,Makrana_DES,Makrana_TES,Makrana_ARIMA,Didwana_Trend,Didwana_SMA,Didwana_EWMA,Didwana_DES,Didwana_TES,Didwana_ARIMA,Ladnu_Trend,Ladnu_SMA,Ladnu_EWMA,Ladnu_DES,Ladnu_TES,Ladnu_ARIMA,Jayal_Trend,Jayal_SMA,Jayal_EWMA,Jayal_DES,Jayal_TES,Jayal_ARIMA,Kuchaman City_Trend,Kuchaman City_SMA,Kuchaman City_EWMA,Kuchaman City_DES,Kuchaman City_TES,Kuchaman City_ARIMA,Parbatsar_Trend,Parbatsar_SMA,Parbatsar_EWMA,Parbatsar_DES,Parbatsar_TES,Parbatsar_ARIMA,Degana_Trend,Degana_SMA,Degana_EWMA,Degana_DES,Degana_TES,Degana_ARIMA,Merta_Trend,Merta_SMA,Merta_EWMA,Merta_DES,Merta_TES,Merta_ARIMA
1996-02-29,POMRB,50.258,19.93,42.21333333333333,31.9925,27.117777777777768,25.296666666666663,30.7875,25.06333333333333,13.01,29.6625,31.620000000000005,,,50.258,50.32708248942641,50.42084914850992,0.0,,,19.93,19.136416908884836,17.820817949056934,0.0,,,42.21333333333333,43.567438604203815,42.82320228177109,0.0,,,31.9925,29.826619780928358,31.054233879729644,0.0,,,27.117777777777768,27.1632606742635,27.386314735203705,0.0,,,25.296666666666663,24.723129927083626,24.25717378999191,0.0,,,30.7875,30.21442232189325,28.5091588312387,0.0,,,25.06333333333333,25.292001846209605,26.018950153559445,0.0,,,13.01,12.198656944951908,13.020000000000001,0.0,,,29.6625,28.944968403559827,28.34990087186738,0.0,,,31.620000000000005,30.75247787326104,25.466656653693764,0.0
1996-05-31,PREMON,50.216,17.475,41.925,31.120000000000005,28.88125,25.26,31.845,26.176666666666666,14.746666666666668,29.72,28.39,,,50.241200000000006,50.311024101891284,50.45736427010993,50.2104148730003,,,18.948,18.327898579540673,19.908848626734425,19.9297798119505,,,42.098,43.13512740300116,43.93611489264862,42.2128647943925,,,31.643500000000003,30.192685361161747,31.366264383172492,31.992349509894925,,,27.823166666666662,27.962582064359545,27.79287116870013,27.11773367918854,,,25.281999999999996,25.05098741692418,25.803315162407728,25.296612613212094,,,31.2105,30.796576305077952,34.733721571855625,30.787249518155647,,,25.508666666666663,25.571823931997837,25.036558330888084,24.745221248628503,,,13.704666666666666,12.629231940378824,14.765503231763622,13.009559316883758,,,29.685499999999998,29.230040258617585,30.502300594757763,29.662379039404858,,,30.328000000000003,29.871943825825603,22.683986882454576,31.616313966383622
1996-08-31,MONSOON,51.2525,15.355,45.646,23.13,26.513333333333332,21.09,18.116666666666664,25.13666666666667,10.906666666666665,27.565,26.754,50.9709375,,50.645720000000004,50.90850501363691,49.96725672345362,50.19964285266226,15.728541666666667,,17.5108,16.82270098940821,17.40794737191555,18.402488964740098,43.668375000000005,,43.5172,43.64946616963346,43.56279141601837,42.06096571095094,28.106562500000003,,28.238100000000003,28.18447170570358,25.594251859122682,31.40598203854726,26.876493055555553,,27.29923333333333,27.113199041279564,26.99652253129204,28.42850164627955,22.957916666666666,,23.605199999999996,23.315047169690157,24.10154427545395,25.272358049275393,23.629270833333333,,25.972966666666665,23.823965695252127,28.976706200533933,31.57794272570378,25.436666666666667,,25.35986666666667,25.32665022843992,24.695385629616105,25.517039608419072,11.919166666666666,,12.585466666666665,12.393626099627884,10.933200916710787,13.885403430095186,28.639374999999998,,28.8373,28.888213333837868,28.68244208925519,29.69335879030694,27.933000000000003,,28.898400000000002,28.813711294342244,29.62715767763189,29.961457178636433
1996-11-30,POMKH,51.2425,14.8525,43.87000000000001,28.03,25.4425,21.77333333333333,19.306666666666672,25.14,10.236666666666666,28.1225,27.036,51.51345833333334,50.74225,50.884432000000004,51.15245268222193,51.20245316552968,50.820055568513105,14.626458333333332,16.903125000000003,16.44748,15.84235253762128,16.904014296942798,16.69817146058559,44.28775,43.413583333333335,43.65832,43.64140736336978,44.584645441057866,43.466562446369934,27.32125,28.568125000000002,28.15486,28.13922874603682,28.610030191549413,27.18011469338456,26.379864583333333,26.988715277777775,26.55654,26.15165573278632,26.02133754403045,26.823309739505905,22.297916666666666,23.354999999999997,22.87245333333333,22.684032498922345,22.792920669365426,22.898313885760587,22.037395833333335,25.013958333333335,23.306446666666666,21.22165400551846,22.767710641397194,22.209374727259984,25.65,25.379166666666666,25.27192,25.180871596898577,24.124384925303165,25.28247154387129,11.164166666666667,12.225,11.645946666666665,12.089515146159279,10.2697943107212,12.864750103863013,28.27475,28.767500000000002,28.55138,28.77673896635354,28.226368712907195,28.816606104746658,27.23225,28.450000000000003,28.153440000000003,27.94033785159991,32.036107163033094,28.802036889235453
1997-02-28,POMRB,52.0875,10.533333333333333,44.25166666666666,28.3,26.22,22.12,19.71,25.52333333333333,10.563333333333334,28.6375,27.484,52.07697916666667,51.199625,51.3656592,51.74700037846444,51.230457931980006,51.038377761836166,14.3475,14.553958333333336,14.081821333333334,13.092332047013047,16.677910819903357,15.689175528609097,44.722833333333334,43.92316666666667,43.89565866666666,43.722133933563235,42.51284274752472,43.770837654328304,27.35125,27.645000000000003,28.212916,28.183559929246346,31.06867734944074,30.599504663271784,25.754291666666663,26.764270833333335,26.421923999999997,26.097169451979997,27.22471132029938,26.17083088961096,21.90625,22.56083333333333,22.571472,22.49977455481712,23.176083359380105,22.99215630838203,22.7953125,22.24458333333334,21.867868,20.228899061863206,20.846140440738047,23.51084353864386,26.000416666666666,25.494166666666665,25.372485333333334,25.245656950429574,26.716588803033524,25.175257670821306,10.589166666666667,11.613333333333333,11.212901333333333,11.883162033501677,13.046028352334714,12.367756643994417,27.918625000000002,28.511250000000004,28.585828,28.826103913483223,28.500607002905042,28.563260154859545,27.048750000000002,27.416000000000004,27.885664000000002,27.278262246616624,28.286118321903533,28.284378554681048
1997-05-31,PREMON,52.72666666666667,18.055,44.84166666666667,28.53,25.806,23.156666666666666,30.1875,27.42333333333333,11.153333333333334,27.828000000000003,26.92,52.6671875,51.82729166666667,51.910062186666664,52.368132508737915,51.8658044544295,51.64305604787773,14.403541666666667,14.698958333333335,15.6710928,15.765429368604996,14.475205757374006,12.883962982583814,44.89604166666667,44.65233333333333,44.27406186666666,43.91875884495452,44.207779613941305,43.990926845749584,27.705000000000002,26.997500000000002,28.339749599999998,28.28064423929276,29.9204646744019,29.01984050045323,25.284187499999998,25.99545833333334,26.1755544,25.85603823864238,27.140038504230954,27.118937202365565,21.70958333333333,22.034999999999997,22.805549866666667,22.87541226436259,23.53235240359167,22.455599131238806,24.718645833333333,21.83020833333334,25.195720800000004,25.296340571445686,24.32107662539242,23.00958324227924,25.952499999999997,25.80583333333333,26.19282453333333,26.03916580537849,25.633193473506427,25.247189036428676,10.74,10.715,11.189074133333333,11.800699593914604,14.500543610915368,12.550062014426564,28.005187499999998,28.038250000000005,28.282696800000004,28.654659955466325,30.25743990533581,28.588908970363867,26.7235625,27.0485,27.4993984,26.636638041441596,24.555193421790364,28.078499409784246
1997-08-31,MONSOON,53.25,12.543333333333335,46.21,25.96,24.584,20.06,25.8375,26.69333333333333,9.9,26.608000000000004,26.756,53.2021875,52.32666666666667,52.446037312,52.93285696774635,52.022871643466885,52.40919210549375,15.6671875,13.996041666666667,14.419989013333335,14.119006366100173,15.100510478284246,15.694646968011906,45.39754166666667,44.79333333333334,45.04843712,44.38202176533301,44.48990807375008,43.6177355616403,27.555,27.705000000000005,27.387849759999998,27.619908386528103,22.72118768200918,24.43342678372046,25.01525,25.513125000000006,25.53893264,25.105998021119973,24.72727626979381,25.64087644642938,21.622083333333336,21.777499999999996,21.70732992,21.658220608454837,21.583640700005144,21.97404937953896,25.992708333333333,23.760416666666675,25.452432480000002,25.349037273406974,22.11332000777613,24.279428787873428,25.419583333333332,26.194999999999997,26.39302805333333,26.22532583747357,25.56830353869994,26.209872425382898,11.24875,10.463333333333333,10.67344448,11.535056309458096,10.250602099443856,11.316638264415422,28.034687499999997,27.799000000000007,27.612818080000004,28.212952753367663,27.883400689159142,28.332467578557065,26.572875000000003,27.048999999999996,27.20203904,26.085495113159915,30.9862345809422,27.80407042517198
1997-11-30,POMKH,53.96666666666666,18.1125,44.69166666666666,28.03,23.611,21.23,26.9725,23.2,12.45,29.772,24.4325,53.29708333333333,53.007708333333326,53.05428905386667,53.586697612216895,53.22394578078831,52.89001222838736,16.465833333333332,14.811041666666666,15.896993408000002,16.28322905768032,14.334452404563208,13.982125748402899,45.77341666666666,44.99875,44.90572893866667,44.39328302760004,45.421778982943565,44.71461200115481,27.29,27.705000000000005,27.644709856,27.735105448278407,28.01612611407383,28.161319141642586,25.377535714285713,25.055250000000008,24.767759583999997,24.24267117608695,23.978905989782188,24.962033737567655,21.782916666666665,21.641666666666666,21.516397952,21.532934128276924,21.234311678997745,20.998088526707637,26.416354166666668,25.676875000000006,26.060459488000003,25.972211316208284,25.228205106537576,25.628788230323448,24.952916666666663,25.709999999999997,25.115816832,24.949545662405598,25.287916429764568,26.37403982257068,11.585833333333333,11.016666666666666,11.384066688,11.708682823843006,9.482498842848996,10.93696355119119,28.320000000000004,28.211375000000004,28.476490848,28.69755667203334,27.37418207591808,27.75774113995271,26.915874999999996,26.398124999999993,26.094223424,25.232422550833547,33.12800663237014,27.568412834229786
1998-02-28,POMRB,53.64333333333334,17.382499999999997,47.44199999999999,27.1,25.9,21.96333333333333,22.236666666666665,23.2,12.42,27.224,28.881999999999998,52.77968750000001,53.396666666666654,53.28990676565334,53.67155893952253,53.664527182635645,53.62524638173956,17.795416666666668,16.523333333333333,16.4911960448,16.924499232102853,17.138859987083602,16.226601744519265,45.567791666666665,45.79633333333334,45.9202373632,45.02845579007528,43.34614347812243,44.68387963353814,26.821250000000003,27.405000000000005,27.4268259136,27.553318543417934,29.454853644181963,27.931117784326474,26.22779365079365,24.97525000000001,25.2206557504,25.020519951745314,25.32302868954706,24.786347814184317,22.51583333333333,21.6025,21.69517210453333,21.80141050230144,22.088031792867113,21.467292392759674,27.116354166666664,26.30854166666667,24.530942359466668,23.762540076863072,26.58235298771162,26.604344713846093,24.687083333333334,25.129166666666666,24.349490099199997,24.184086216807337,26.561026943336557,24.78735400218625,11.936666666666667,11.480833333333333,11.7984400128,11.850951856514644,11.894364377178173,11.814045012251569,29.1085,27.858,27.9754945088,28.403415301454714,28.490113882153373,28.42568947749675,28.455874999999995,26.747624999999992,27.209334054399996,25.307686283447875,28.760787283852938,26.88619470205885
1998-05-31,PREMON,51.93,17.595,44.65833333333333,27.61,29.024285714285718,24.6,31.05,26.013333333333332,11.993333333333334,31.524,28.266,52.22041666666667,53.197499999999984,52.745944059392,52.70830301112045,53.78421552895483,53.704161909290896,20.0386875,16.40833333333333,16.93271762688,17.341326449222453,18.257084376967157,16.854719767326138,45.339875000000006,45.7505,45.41547575125333,44.88401119572916,45.625171250942685,45.40167415020339,26.467499999999998,27.175000000000004,27.500095548159997,27.56810213988341,29.126516096635587,27.76152335966422,26.820363095238097,25.77982142857144,26.742107735954285,27.015090400665542,26.293769931535795,25.861420972818067,23.390833333333333,21.96333333333333,22.85710326272,23.157959876050242,22.970099215348792,21.81878333674037,27.826041666666665,26.524166666666673,27.138565415680002,27.388319800385325,29.429382578781738,26.741572815551685,24.949166666666667,24.776666666666667,25.01502739285333,24.84220967783587,24.55626414524243,24.274974063854156,12.195416666666667,11.690833333333332,11.876397341013334,11.904696419292629,13.435774130041118,12.671621599111884,29.250000000000004,28.782000000000004,29.39489670528,29.290310416624237,29.774904532117677,28.028093522540235,30.92189583333333,27.08412499999999,27.632000432639998,25.348108626222658,25.0301615258918,27.31141265918979
1998-08-31,MONSOON,49.90750000000001,23.64,44.74833333333334,23.13,28.16777777777777,24.48,30.575,25.97666666666667,11.866666666666667,29.22000000000001,37.73,51.78416666666668,52.36187499999998,51.61056643563521,51.126663052868366,52.34711877116263,52.70349751404381,21.9345625,19.182499999999997,19.615630576127998,20.736712160210022,16.677238812606124,17.256989154144183,44.91254166666667,45.385083333333334,45.148618784085336,44.79316306824541,45.51062768434815,44.82437977993525,26.6175,26.4675,25.752057328896,26.30575378231202,24.339306068408284,26.315695209119884,26.96079365079365,26.675765873015884,27.31237575268368,27.521145046153553,26.59317488598537,27.48523663863129,24.03541666666667,23.06833333333333,23.506261957632,23.841120646867637,21.809083151558536,22.568353075312732,29.048333333333332,27.70854166666667,28.513139249408002,28.817392949478666,24.509170160003592,26.309501887995282,25.624583333333337,24.597500000000004,25.399683102378667,25.222516096329322,24.34980925056641,24.689707267577475,12.2975,12.1825,11.872505071274666,11.930392542473758,10.193753374058895,10.869890515608612,29.1010625,29.435000000000002,29.324938023168002,29.35892849457906,28.806735291670105,29.18359559086807,32.553625,29.82762499999999,31.671200259583998,27.177725248401146,31.464727099608286,27.51212680997184
1998-11-30,POMKH,52.835,24.962000000000003,44.33000000000001,28.03,24.76777777777778,23.81,27.9125,26.013333333333332,12.553333333333333,28.291999999999994,33.18666666666666,51.380625,52.07895833333331,52.10033986138112,52.17194995148627,51.3952541603208,51.12250058156939,23.616333333333337,20.894875,21.7541783456768,23.04785004170148,20.86014241647044,20.725525446110666,44.60187500000001,45.29466666666667,44.8211712704512,44.62783921255476,45.82734407720241,45.12899887597062,26.8825,26.4675,26.663234397337604,26.79441292649745,26.931221220663655,26.31406567916559,26.494980158730158,26.964960317460328,26.29453656272132,25.995555634362702,26.991098926987032,26.946800834028842,24.506250000000005,23.71333333333333,23.627757174579198,23.905321207882963,23.624035654691532,23.5357790447508,29.819625000000002,27.94354166666667,28.272883549644803,28.074831497063364,28.598438064392802,29.27509689878979,26.07625,25.300833333333337,25.645143194760532,25.465260557137405,24.282713833523076,25.28875124184745,12.762916666666666,12.208333333333332,12.144836376098134,12.059441005610436,10.553095633746482,11.144992369216212,28.90516666666667,29.065000000000005,28.9117628139008,29.17135573897455,28.86566885920673,29.19562288866001,32.955333333333336,32.016166666666656,32.277386822417064,28.15178492423394,34.99618316821926,29.64272586312512
