Date,Season,Bali,Ranihati,Amta,Uluberiya-ii,Domjur,Amta-ii,Bagnan-ii,Uluberiya-i,Jagatballavpur,Shyampur-ii,Udaynarayanpur,Bagnan-i,Shyampur-i,Bali_Trend,Bali_SMA,Bali_EWMA,Bali_DES,Bali_TES,Bali_ARIMA,Ranihati_Trend,Ranihati_SMA,Ranihati_EWMA,Ranihati_DES,Ranihati_TES,Ranihati_ARIMA,Amta_Trend,Amta_SMA,Amta_EWMA,Amta_DES,Amta_TES,Amta_ARIMA,Uluberiya-ii_Trend,Uluberiya-ii_SMA,Uluberiya-ii_EWMA,Uluberiya-ii_DES,Uluberiya-ii_TES,Uluberiya-ii_ARIMA,Domjur_Trend,Domjur_SMA,Domjur_EWMA,Domjur_DES,Domjur_TES,Domjur_ARIMA,Amta-ii_Trend,Amta-ii_SMA,Amta-ii_EWMA,Amta-ii_DES,Amta-ii_TES,Amta-ii_ARIMA,Bagnan-ii_SMA,Bagnan-ii_EWMA,Bagnan-ii_TES,Uluberiya-i_Trend,Uluberiya-i_SMA,Uluberiya-i_EWMA,Uluberiya-i_DES,Uluberiya-i_TES,Uluberiya-i_ARIMA,Jagatballavpur_Trend,Jagatballavpur_SMA,Jagatballavpur_EWMA,Jagatballavpur_DES,Jagatballavpur_TES,Jagatballavpur_ARIMA,Shyampur-ii_Trend,Shyampur-ii_SMA,Shyampur-ii_EWMA,Shyampur-ii_DES,Shyampur-ii_TES,Shyampur-ii_ARIMA,Udaynarayanpur_Trend,Udaynarayanpur_SMA,Udaynarayanpur_EWMA,Udaynarayanpur_DES,Udaynarayanpur_TES,Udaynarayanpur_ARIMA,Bagnan-i_Trend,Bagnan-i_SMA,Bagnan-i_EWMA,Bagnan-i_DES,Bagnan-i_TES,Bagnan-i_ARIMA,Shyampur-i_Trend,Shyampur-i_SMA,Shyampur-i_EWMA,Shyampur-i_DES,Shyampur-i_TES,Shyampur-i_ARIMA
1996-02-29,POMRB,9.974,5.05,1.88,0.78,2.69,4.256547619047619,3.28,2.5533333333333332,2.685,3.79,9.25,1.45,2.28,,,9.974,9.935722970950199,9.386827083484642,0.0,,,5.05,4.532673546686527,5.3283209387921975,0.0,,,1.88,1.5127147630244957,3.6733302105822756,0.0,,,0.78,1.0278519360990006,1.0417845240982035,0.0,,,2.69,3.1038312912148287,2.916081859551996,0.0,,,4.256547619047619,4.513462134244814,4.240601637439218,0.0,,3.28,3.28,,,2.5533333333333332,4.768186671800223,3.3002176068111972,0.0,,,2.685,6.819554694480441,4.566676708550177,0.0,,,3.79,3.2138023261503155,3.79,0.0,,,9.25,9.45956090004218,9.13660370543235,0.0,,,1.45,2.1713482856644934,1.8478291842837669,0.0,,,2.28,1.8033126982589633,2.287106563255623,0.0
1996-05-31,PREMON,10.342,7.4,5.12,1.41,4.215,6.261794871794872,4.98,3.8033333333333332,4.9725,4.49,10.74,3.4,2.755,,,10.1212,10.012374984258946,12.472251868590364,9.973935343309991,,,5.99,5.516822531425265,7.305975061417326,-4.443010327477959e-10,,,3.176,3.733955272315016,4.169080468189381,0.9071983550750857,,,1.032,1.1925736216013596,1.066140518546859,0.48122202304863876,,,3.3,3.446226053023867,4.2188283135927,2.5045548315982997,,,5.05864652014652,5.080550118298271,6.25626491995504,2.784576887220217,,3.96,4.98,,,3.0533333333333332,4.993189682913443,3.795531757617494,2.5533311652129442,,,3.6,9.783219011258668,5.197547408875566,2.684984811988363,,,4.07,3.5331589091426783,4.489999999999999,3.7899908340601485,,,9.846,9.651680349595392,10.607136500621785,9.249959184663227,,,2.23,4.0510217401782835,4.909235230472685,2.3697644865900823e-07,,,2.4699999999999998,1.955482801615899,2.6982872546593977,1.0994767151067968
1996-08-31,MONSOON,7.044,5.72,0.94,0.34,2.9,4.195128205128205,,2.5500000000000003,2.04,0.64,7.87,1.22,1.66125,9.1375,,8.89032,9.09720943454571,6.556795435234853,10.234008741943137,5.911250000000001,,5.882,5.566430084233191,5.586153447340617,-1.0713861008013957e-09,2.9225,,2.2816,4.000493008648241,2.759013176112224,2.126268239670803,0.855,,0.7552,0.916098734119388,0.3218611670078855,0.8598860317181456,3.38375,,3.1399999999999997,3.2367596695480083,2.383348120141156,3.445107535712128,4.539617673992674,,4.713239194139193,4.595269637249106,4.258240789235408,4.11732406792096,,,,3.9429166666666666,,2.8520000000000003,4.225626747022921,2.0679644281283767,3.3005664061586764,3.274125,,2.976,9.080124338464842,2.5066486473562053,3.806302374871633,2.9437499999999996,,2.6980000000000004,2.9059737257630536,0.6399999999999988,4.153617982319167,8.9225,,9.0556,9.168990530307182,8.664454589026578,10.187634259895871,1.8712499999999999,,1.8259999999999998,4.768111368974345,1.0811516833499029,5.694841397970595e-07,2.0946875,,2.1464999999999996,1.8731035821360829,1.6830663267249473,1.4549956715391554
1996-11-30,POMKH,8.34,5.26,1.75,0.7,3.2750000000000004,3.4450000000000003,,6.3,2.5875000000000004,3.21,7.83,1.54,1.6825,9.86125,8.925,8.670192,8.835628658207817,6.253299429855252,8.210040908627034,5.9125,5.8575,5.6332,5.3939029951939235,5.6036776565965924,-1.6059077979974441e-09,3.85125,2.4225,2.06896,4.399276053981488,1.3641625314607548,3.1921860781621767,0.82875,0.8074999999999999,0.73312,0.8145873467686352,0.673963866769961,0.3372011376483856,3.5787500000000003,3.27,3.194,3.2226368534353234,2.3831435576353663,3.0986187776994267,4.539617673992674,4.539617673992674,4.205943516483516,4.01874700977184,3.5666038237942153,3.2381442471752977,,,,4.121666666666667,3.8016666666666667,4.2312,5.718723832127806,3.953620031889786,2.773841884677428,3.487,3.0712500000000005,2.8205999999999998,7.714494188002359,2.811449719919226,3.2741378399498515,2.7462500000000003,3.0325000000000006,2.9028,2.9768179627803466,3.209999999999999,2.835383384072299,8.9225,8.922500000000001,8.56536,8.78815203944809,8.277445131358265,8.811117933695076,1.67875,1.9024999999999999,1.7116,5.3404242930007335,1.898417397607019,7.54493956796287e-08,2.0946874999999996,2.0946875,1.9608999999999999,1.8075605795707694,1.7616154882081854,1.3491820926473954
1997-02-28,POMRB,11.674,5.48,5.88,1.16,3.6,4.256547619047619,3.28,3.6833333333333336,4.308,3.08,9.25,1.2,2.28,10.4305,9.350000000000001,9.8717152,9.631570330417622,10.042760174079694,9.171792249332592,5.776249999999999,5.965,5.57192,5.3744356095487245,5.425812016809252,5.01257313824848,4.449999999999999,3.4225000000000003,3.593376,6.523171467287948,3.2485227545015483,1.3370647724547293,0.7874999999999999,0.9024999999999999,0.903872,0.9115822062388369,1.018781868917128,0.6144862047839506,3.5518750000000003,3.4975,3.3564,3.32096846692149,3.511516045253212,2.9863303881552765,4.539617673992674,4.539617673992674,4.226185157509157,4.004321328409319,4.149774062748969,3.3344216698694362,,3.6879999999999997,3.28,4.069583333333333,4.0841666666666665,4.012053333333334,5.245940156874616,3.4901630238152386,3.241950493011326,3.5244999999999997,3.4770000000000008,3.41556,7.036393703499105,4.530117787662412,2.8351946520121345,2.6375,2.8550000000000004,2.97368,3.005657626069127,3.789999999999999,2.9527394163280816,8.978750000000002,8.922500000000001,8.839216,8.806698697563064,8.876760139782466,8.654104551373853,1.5174999999999998,1.8399999999999996,1.5069599999999999,5.382428955964628,1.7880003506430362,1.4499989703595901,2.0946875,2.0946875,2.08854,1.8723644667864043,2.273586388863559,2.108258087964173
1997-05-31,PREMON,14.432000000000002,6.98,8.55,0.82,4.865,6.261794871794872,4.98,4.1033333333333335,5.0525,3.62,10.74,2.11,2.755,10.515,10.372500000000002,11.69582912,11.000551837796069,12.800217289471536,10.985771537551424,5.9725,5.859999999999999,6.135152000000001,6.127271228628052,7.544542654828529,7.345156677828796,4.8575,4.28,5.5760256,9.821218956727465,4.738494666506745,4.2268279057049,0.845,0.7549999999999999,0.8703232000000001,0.8701004310491846,1.2712905320329484,1.1453131637115876,3.4318750000000002,3.66,3.95984,3.804955782511855,4.973182846301049,3.784358013240059,4.539617673992674,4.539617673992674,5.040429043223443,4.785589751732378,6.215974127718086,4.6327429158158155,4.13,4.2048,4.98,3.5162500000000003,4.159166666666666,4.048565333333334,4.9438447968428,4.313057083907663,4.0060724634548235,3.7795,3.4970000000000008,4.070336,6.600472253476473,5.511159765910448,4.316714451862709,2.4450000000000003,2.6375000000000006,3.232208,3.155029209788212,4.360193905817173,2.9887257971185397,9.07375,8.922500000000001,9.5995296,9.148467773382922,10.415107289154273,9.049899540648651,1.5687499999999999,1.5174999999999996,1.748176,5.49584699139672,4.683775421596765,3.3567379528870505,2.0946875,2.0946875,2.355124,2.0281698768655247,2.688328558330856,2.554212518019667
1997-08-31,MONSOON,7.507999999999999,5.05,2.3,0.6,2.035,4.195128205128205,,1.8333333333333333,2.26,0.64,8.32,1.22,1.66125,10.503,10.488500000000002,10.020697472,9.927132549928073,9.25511153312468,10.633668548566149,6.5175,5.6925,5.7010912000000005,5.771148908143063,5.7552072083957,5.677607594218165,4.866249999999999,4.62,4.26561536,9.921186122604226,3.9711799408465067,3.2989053192604905,0.9375,0.82,0.76219392,0.755141047533507,0.2587368033693467,0.23391496844223025,3.4593749999999996,3.44375,3.189904,3.1871485623243276,3.0849821807095106,3.6946010586413545,4.539617673992674,4.539617673992673,4.702308707985347,4.42439035032588,4.240367935703675,4.09690806063228,,,,2.8649999999999998,3.9799999999999986,3.1624725333333337,3.4442453285685075,2.6542045119469506,2.99243964160389,4.1494374999999994,3.5520000000000014,3.3462016,4.488042677934071,2.757989775296169,2.5352484215640563,2.13125,2.6375000000000006,2.1953248,2.592470875568715,0.3571667651414563,3.1571123545300974,9.309166666666668,9.035000000000002,9.08771776,8.880026218975944,8.5225414423046,9.662810322991492,1.75125,1.5174999999999996,1.5369055999999999,4.911946970275689,1.1004278390552171,0.9973267544735255,2.0946875,2.0946875,2.0775744,1.946831971872139,1.6757309455613485,1.6226966567125556
1997-11-30,POMKH,8.552,7.5,3.65,0.9,3.18,3.4450000000000003,,2.59,4.4075,1.67,8.14,1.95,1.6825,10.788625,10.541500000000003,9.433218483200001,9.480435297749553,8.446683642932594,8.441066687292185,6.755,6.2524999999999995,6.42065472,6.6814060207851345,5.526944586433451,5.221016773707996,3.9099999999999997,5.095,4.019369215999999,10.049046114436072,2.609546335625515,3.478945241393808,1.0225,0.8699999999999999,0.817316352,0.7771105454574356,0.6938143511481579,0.600641318305313,3.410625,3.4200000000000004,3.1859424,3.1584008852942125,2.2933056391164452,2.9517317658680846,4.539617673992674,4.539617673992673,4.199385224791208,3.9197515717089195,3.55867548891591,3.242877609276081,,,,2.5975,3.0524999999999984,2.9334835200000002,2.771514992466159,4.731340979381894,5.221404790952219,4.0990625,4.0070000000000014,3.77072096,4.174967818695803,3.0802945316109342,2.8916786845853975,2.0829166666666667,2.2525000000000004,1.9851948799999999,2.364461865705109,2.9427214697074087,2.507657332342694,9.666458333333335,9.112500000000002,8.708630656,8.633556483717088,8.290010344247058,8.868315980250772,2.6262499999999998,1.6199999999999994,1.70214336,4.462747152608891,1.8436286385536544,1.5689767255447196,2.0946874999999996,2.0946875,1.91954464,1.8803673196859363,1.7562123897462856,1.6104715640537495
1998-02-28,POMRB,11.366,7.6,4.05,1.7,3.915,4.256547619047619,3.28,2.183333333333333,5.4475,2.11,10.823333333333332,2.25,2.28,12.1055,10.464500000000003,10.20633108992,9.993666021345229,11.251969002700832,10.421081019838494,6.75125,6.7825,6.892392832,7.458179913281379,5.724570372045191,5.1877620988699125,3.67,4.6375,4.0316215296,9.862871739192402,4.640993997764861,3.975486880344192,1.0184374999999999,1.005,1.1703898112,1.1339591023938798,1.1080725703603258,0.9038276080545131,3.4512500000000004,3.4987500000000007,3.4775654400000002,3.382889557743082,3.4190702145918586,3.0399404875633937,4.539617673992674,4.539617673992673,4.222250182493772,3.946970335590203,4.14625708132063,3.6531086736744562,4.13,3.83488,3.28,2.3858333333333333,2.6774999999999984,2.6334234453333334,2.189405217834855,3.0278753409379418,2.60871639241907,4.0928125,4.291875000000001,4.4414325759999995,4.654123858248624,4.93707926861833,3.5099079819987633,2.388333333333333,2.0100000000000002,2.035116928,2.278745231583746,3.1114586912051454,2.295578223278555,9.827083333333334,9.505833333333335,9.554511726933335,9.033328448045845,8.96695031886533,8.784638806582905,3.37,1.8824999999999992,1.9212860159999998,4.04352075024259,1.6993229598149555,1.4061448517237896,2.0946875,2.0946875,2.063726784,1.9435000646460439,2.2696065720908662,2.1893137939984797
1998-05-31,PREMON,17.025,6.76,2.73,0.96,4.16,6.261794871794872,4.98,3.4633333333333334,3.51,4.203333333333333,12.025,8.06,2.755,13.261500000000002,11.112750000000002,12.933798653952,12.016540648711812,13.355800461344742,12.184716444652093,6.541250000000001,6.7275,6.839435699199999,7.570809211917385,7.898624780102303,7.233105075411409,4.41625,3.1825,3.5109729177599998,8.761840622721724,5.406900349284554,6.137298358767995,0.9468749999999999,1.0399999999999998,1.08623388672,1.148634534376139,1.3500351802260933,1.1376382057949064,3.51,3.3225000000000002,3.7505392640000004,3.6123147290825117,5.086580847339383,4.166563394659237,4.539617673992674,4.539617673992673,5.038068058214212,4.752364620941527,6.214414007143319,5.191785225876884,4.13,4.292928,4.98,2.28125,2.5174999999999983,2.9653874005333334,2.540064203155584,3.5841689346756516,3.576539494163593,4.15375,3.9062500000000004,4.0688595456,3.9425599148979176,5.9591621409182585,4.695800313636422,2.8945833333333333,2.1558333333333337,2.9024034901333335,2.6932669826412665,3.5611768360039284,2.249095523983062,9.884583333333332,9.827083333333334,10.542707036160001,9.605567852982912,10.892370340001163,9.69363587784628,3.3443750000000003,3.369999999999999,4.3767716096000004,6.099990987832617,4.300120272461815,3.1404094919599546,2.0946875,2.0946875,2.3402360704,2.0974552614723905,2.6853971030453567,2.6469074248595446
