Date,Season,Chanderi,Isagarh,Mungawali,Ashok Nagar,Chanderi_Trend,Chanderi_SMA,Chanderi_EWMA,Chanderi_DES,Chanderi_TES,Chanderi_ARIMA,Isagarh_Trend,Isagarh_SMA,Isagarh_EWMA,Isagarh_DES,Isagarh_TES,Isagarh_ARIMA,Mungawali_Trend,Mungawali_SMA,Mungawali_EWMA,Mungawali_DES,Mungawali_TES,Mungawali_ARIMA,Ashok Nagar_Trend,Ashok Nagar_SMA,Ashok Nagar_EWMA,Ashok Nagar_DES,Ashok Nagar_TES,Ashok Nagar_ARIMA
1998-08-31,MONSOON,3.055,6.413333333333334,6.1400000000000015,8.190000000000001,5.168125,4.804999999999999,4.710567208960001,7.647830913152717,1.929282959613456,2.446654981773029,6.421666666666667,5.5354166666666655,6.057502634325334,6.461479793606541,3.0865092736214157,3.3347201939685047,8.304583333333333,7.684583333333332,7.802262941696002,8.08555029571204,5.936736727955126,6.754630320330896,8.461875,7.372500000000003,8.359980498432,8.077566087727494,5.06144126148045,5.568697047310208
1998-11-30,POMKH,4.085,6.543333333333332,7.75,8.645,5.785,4.6587499999999995,4.460340325376,7.362635342966682,4.239417505211154,5.190021447070215,6.9314583333333335,6.011249999999999,6.251834913928533,6.472780468137655,5.333587565272841,5.531025944666869,8.247916666666667,8.098749999999999,7.781357765017601,7.860945822805851,6.626242779563916,6.2802818388312,9.324375,7.883750000000003,8.4739882990592,7.913965669051576,7.664042998220758,7.295024606108046
1999-02-28,POMRB,8.41,7.816666666666666,7.626666666666666,8.75,5.745625,5.677499999999999,6.0402041952256,7.577119590376802,5.662347500694371,5.478081870453307,6.909583333333333,6.8320833333333315,6.877767615023787,6.611521586565789,6.512143941812187,5.839347020761285,7.941666666666666,8.510416666666664,7.719481325677227,7.648386618285387,7.287786963234967,6.991289831169305,9.0225,9.040000000000003,8.58439297943552,7.88182702123785,9.900458915903629,9.203514093022873
1999-05-31,PREMON,8.02,7.35,10.425,12.849999999999998,5.75125,5.892499999999999,6.83212251713536,7.735084429289195,9.72909637680231,7.341431550274718,6.688749999999999,7.030833333333332,7.066660569014273,6.689196165046996,10.165025158027232,8.162813093485143,7.74625,7.985416666666664,8.801688795406337,8.676640919406298,11.39005999113877,11.334237567268165,8.149375,9.60875,10.290635787661312,9.293073402870192,11.863332681566419,12.046480697628242
1999-08-31,MONSOON,1.88,5.4433333333333325,5.79,3.5,5.6659375,5.598749999999999,4.8512735102812155,7.162151282458699,2.2313981414841404,3.6340169183584208,6.573333333333332,6.788333333333332,6.417329674741897,6.566536194143048,3.8004643701079486,5.246080665878283,7.434374999999999,7.897916666666664,7.597013277243802,7.6407997839082595,6.123895790407323,5.785294410160076,8.136875,8.436250000000001,7.574381472596787,7.517200898792877,5.81362668595381,7.193907484763657
1999-11-30,POMKH,5.305,5.746666666666666,6.536666666666666,6.35,5.568125,5.903749999999999,5.032764106168729,6.98898791746175,4.339776949666021,4.2576963761918805,6.886874999999999,6.589166666666665,6.149064471511805,6.486833743215317,5.6921787694895825,5.921071298729578,7.217291666666666,7.594583333333331,7.172874633012947,7.072023542369472,6.95508349770489,6.864549824848532,8.46375,7.862500000000002,7.084628883558072,6.901717122262971,7.378768021157912,6.129616569640398
2000-02-29,POMRB,6.5075,7.689999999999999,6.345,10.945,5.8996875,5.428124999999999,5.622658463701238,6.955227016304275,5.915636052362774,5.8603495048574406,7.392708333333333,6.557499999999998,6.7654386829070825,6.61137211266101,6.626941867675499,6.918345354682836,7.123333333333334,7.274166666666664,6.841724779807769,6.567877777009919,7.115352679713431,6.89384293294933,8.831249999999999,8.411250000000003,8.628777330134843,7.934450771559308,9.232063929754448,8.072506790737092
2000-05-31,PREMON,9.14,9.985,9.97,13.27,6.135937500000001,5.708124999999999,7.029595078220743,7.227796772500929,9.687930769167876,7.253781546168783,7.820520833333333,7.216249999999997,8.053263209744248,6.955133736037074,10.22886697607872,7.782657857068427,7.28125,7.160416666666664,8.093034867884661,7.7145064218442485,10.661192725053745,10.512747419659654,9.19625,8.516250000000003,10.485266398080906,9.735038946278996,11.740795412563022,12.78689808491333
2000-08-31,MONSOON,3.4125,6.855,5.493333333333332,6.02,6.2634375,6.09125,5.582757046932446,6.826489548093745,2.3488334515872076,2.4579160427592086,8.33375,7.569166666666663,7.57395792584655,6.948289950210567,4.406895940751369,5.772752366795741,7.613749999999999,7.086249999999998,7.05315425406413,6.876140790553028,5.614330448387808,5.64230061577286,9.384375,9.146250000000002,8.699159838848544,8.887955313884982,5.79451495082095,6.355022972847246
2000-11-30,POMKH,5.6625,7.7575,8.096666666666666,6.75,6.429062499999999,6.180624999999999,5.614654228159468,6.691595405673279,4.650492664382655,4.439854943502414,8.82375,8.071874999999995,7.647374755507929,7.033264937836759,6.468538551705905,6.251847481599757,7.821874999999999,7.476249999999998,7.470559219105144,7.245802397042397,6.46362339547471,6.622823066417639,9.498750000000001,9.246250000000002,7.919495903309127,8.308699218955184,7.8436948982395815,7.042684234961785
2001-02-28,POMRB,7.169999999999999,9.785,7.445,12.05,6.5768749999999985,6.346249999999999,6.236792536895681,6.734845686531278,6.2327419241104325,7.316711517465986,9.299791666666668,8.595624999999995,8.502424853304758,7.314428443011802,7.663811759065361,7.862554131392323,7.98359375,7.751249999999999,7.4603355314630875,7.3128304611361905,6.920876652691522,7.147045563100148,9.561614583333334,9.522500000000003,9.571697541985476,9.563897014286441,9.684613598285905,8.991765963837638
2001-05-31,PREMON,9.802499999999998,11.81,10.535,13.08,6.655937499999999,6.511874999999998,7.663075522137408,7.0858984156631175,10.05221322392325,8.18979262689572,9.530520833333334,9.051874999999995,9.825454911982856,7.771809838150587,11.489033340580049,9.996404558102899,7.924166666666666,7.892499999999998,8.690201318877854,8.70129851071602,10.733916867964858,10.62360258569541,9.8865625,9.475000000000001,10.975018525191285,11.069493912618723,12.317723677204754,13.411642080820187
2001-08-31,MONSOON,3.9325,8.838333333333333,6.222083333333333,6.7129166666666675,6.67,6.641874999999998,6.170845313282445,6.74745544141939,2.753848749357915,2.4445214805412574,9.217083333333333,9.547708333333329,9.430606280523048,7.883154200529328,5.786258761033804,6.789773227707207,7.868854166666667,8.074687499999998,7.702954124660046,8.03597677100596,5.931749346594977,5.7567675124880475,10.099479166666667,9.648229166666667,9.270177781781438,10.186592955331276,6.2252413418906,6.433856957365157
2001-11-30,POMKH,5.775,7.619999999999999,6.8925,8.656666666666666,7.553437499999999,6.669999999999998,6.012507187969467,6.628088849105545,5.071213455994707,5.258921532974375,9.693333333333332,9.513333333333328,8.706363768313828,7.860285202267492,7.975356856271583,7.813309212832838,8.6021875,7.773645833333331,7.378772474796028,7.678326836685279,7.3239646000976615,7.510345989171189,10.094687500000001,10.124895833333333,9.02477333573553,9.939388357890575,8.324403421005174,7.397870342458132
2002-02-28,POMRB,7.169999999999999,7.415,8.206666666666665,11.846666666666666,8.6575,6.669999999999999,6.4755043127816805,6.674067551214353,6.6113635525386325,6.543514260075373,10.822916666666664,8.920833333333327,8.189818260988297,7.819014582658157,8.823630696450728,8.595565269379296,9.390677083333333,7.964062499999997,7.709930151544283,7.902552166716943,7.094741590415171,6.8935371855122956,10.669322916666665,10.0740625,10.153530668107983,10.748108919266128,10.437156869991275,10.537812954468844
2002-05-31,PREMON,16.87,17.99,15.64,13.245,9.000416666666666,8.436875,10.633302587669009,7.86542564163794,10.379119802087203,9.079849815390416,11.733125,10.465833333333325,12.109890956592977,8.849714172211241,11.903957001830078,9.737159919648342,9.910729166666666,9.240312499999998,10.88195809092657,11.439192103800481,10.828042654399134,10.828211514265993,11.600624999999999,10.1153125,11.39011840086479,11.92919066555024,12.88804527707532,13.531269949625912
2002-08-31,MONSOON,5.6975,11.695,7.425,11.145,9.280208333333334,8.878125,8.658981552601405,7.729966626255063,4.0014373521703295,3.5026956381379017,12.216875,11.179999999999993,11.943934573955787,9.141177386086278,7.417782539023935,9.94935199534029,10.32875,9.541041666666665,9.499174854555942,10.852799750419848,7.108632340465368,7.596152746903813,12.187708333333333,11.223333333333334,11.292071040518874,12.205604308480043,6.718295249289312,6.84040531990787
2002-11-30,POMKH,6.753333333333334,12.045,9.85,11.675,9.962291666666667,9.122708333333334,7.896722264894176,7.708977475183285,6.389474081717946,5.502133228084415,12.38625,12.286249999999994,11.984360744373472,9.438688337599306,9.86542170012212,8.522399498492366,10.672083333333333,10.280416666666666,9.639504912733566,11.13820447609791,8.31458051868157,7.622123108494921,12.415000000000001,11.977916666666669,11.445242624311325,12.525061926273159,9.568366518582488,9.528929930237092
2003-02-28,POMRB,8.43,6.86,8.593333333333332,13.525,10.367187499999998,9.437708333333333,8.110033358936505,7.87653502746636,7.88319429767262,6.908082025302509,12.583124999999999,12.147499999999994,9.934616446624084,9.182736480877926,11.248641172533535,9.191935471508582,10.811458333333334,10.377083333333333,9.221036280973472,10.676193918261843,8.868364085873457,8.418945078845294,11.812708333333333,12.397500000000003,12.277145574586795,13.348166338187392,12.019373575941273,12.39133334756266
2003-05-31,PREMON,21.066666666666666,19.9,18.0,13.385,10.078958333333334,10.486874999999998,13.29268668202857,9.54799521347792,11.64933461337137,12.364562495642659,12.054375,12.624999999999996,13.92076986797445,10.269237740908768,13.700097905324572,13.35981474698816,10.286249999999999,10.967083333333333,12.732621768584083,14.336297016621288,13.318058537954144,13.073910725609874,10.730208333333334,12.432500000000003,12.720287344752077,13.945430433124372,14.488584988777934,14.688449959185217
2003-08-31,MONSOON,4.74,11.36,6.18,6.186666666666667,10.016041666666668,10.247499999999999,9.871612009217142,9.266109659904293,5.671369436054389,4.518108458168265,11.732083333333332,12.541249999999996,12.89646192078467,10.384202861240405,9.237951049779998,11.083796263185821,9.893749999999999,10.655833333333334,10.11157306115045,12.2440810270572,8.382944381812862,8.275996818069462,9.675208333333334,11.192916666666669,10.106839073517913,11.948439378540666,8.040407822337567,8.415879244452874
2003-11-30,POMKH,5.404999999999999,8.15,6.8933333333333335,7.973333333333334,8.534583333333334,9.910416666666666,8.084967205530285,9.03745755206662,7.700531310049795,5.968268073020186,11.008541666666668,11.567499999999995,10.997877152470801,10.16347998061652,11.2307864740817,10.155392738620883,9.225833333333334,9.916666666666666,8.824277170023603,10.509377698605682,9.432632505286794,8.206057142140699,8.943541666666667,10.267500000000002,9.253436777444081,10.691251810046511,9.69321853844193,8.755006962961193
2004-02-29,POMRB,9.275,8.176666666666668,8.41,8.786666666666667,6.675937500000001,10.121666666666666,8.560980323318171,9.247003934694355,8.831011536120759,7.428687981147098,9.502916666666668,11.896666666666663,9.869392958149149,9.967633842035095,11.503914766073024,6.536400821933052,8.397395833333334,9.870833333333334,8.658566302014162,9.609127567740606,8.731717440460141,7.549556584786723,8.68125,9.08291666666667,9.066728733133115,9.869452071932901,11.41476467093828,11.513868250263965
2004-05-31,PREMON,8.37,12.795000000000002,12.839999999999998,12.27,6.559999999999999,6.947499999999999,8.484588193990902,9.331291281258535,12.58310828392024,17.987719822252604,8.881041666666667,10.120416666666664,11.03963577488949,10.257812765096268,14.179356553145938,15.419150900564475,8.139166666666666,8.580833333333333,10.331139781208496,10.721058109966092,14.485733793686734,15.18636634618967,8.535833333333333,8.804166666666669,10.348037239879869,10.342112286287371,13.095951591634336,12.73741075625145
2004-08-31,MONSOON,2.5675,6.42,4.7125,5.203333333333333,6.88625,6.404374999999998,6.117752916394541,8.715026664742547,4.743392868530594,5.093752805321108,9.127083333333335,8.885416666666664,9.191781464933694,9.875104236931572,8.1167087824084,7.95387059609212,8.148125,8.213958333333332,8.083683868725098,8.402305559733207,6.523053424779276,5.700689420143022,8.600833333333334,8.558333333333335,8.290155677261254,8.548979459267864,6.7007005262388155,7.402990132765525
2004-11-30,POMKH,6.65,8.115,6.295000000000001,7.793333333333334,8.0225,6.7156249999999975,6.330651749836725,8.569459673180788,6.60256817277818,5.9495326051314725,9.140625,8.876666666666665,8.761068878960216,9.702014825739376,9.303674374234411,6.51998241076193,8.1584375,8.064375,7.368210321235059,7.183155671519569,7.558273093842832,7.157788164626951,8.71625,8.513333333333335,8.091426739690085,7.89206326037803,8.421447897504727,7.994646895779979
2005-02-28,POMRB,10.64,10.18,9.08,9.486666666666666,9.189375,7.056874999999998,8.054391049902035,8.885388495629693,8.053068300693004,8.471191132666537,8.9584375,9.377499999999998,9.328641327376129,9.75483764072721,9.97609378854566,7.819159007268679,8.12625,8.231874999999999,8.052926192741035,7.415497951508676,7.687560013404581,7.737244520768854,9.146875,8.688333333333334,8.649522710480717,7.965663275114113,10.35112159626124,10.628884749834752
2005-05-31,PREMON,16.095,10.9,12.2525,12.493333333333334,9.3084375,8.988124999999998,11.27063462994122,9.83950087412523,12.097864695559476,15.051107350813798,8.978750000000002,8.903749999999997,9.957184796425677,9.875054220129915,13.396712654705084,12.84986813686454,8.1540625,8.084999999999999,9.732755715644622,9.07592947743532,13.416876495437275,14.366846104226095,9.671666666666665,8.744166666666668,10.187046959621764,9.12136945758175,12.368517173904714,12.594552495240942
2005-08-31,MONSOON,4.1775,6.8575,5.0425,8.425,8.8234375,9.390624999999998,8.433380777964732,9.370464732798505,5.37956741307106,3.6692171105098192,8.78625,9.013124999999997,8.717310877855407,9.574992390993696,7.099325136651927,6.1779372251773825,8.1059375,8.167499999999999,7.856653429386773,7.567294084948329,5.502093568586893,5.077191856175311,10.065416666666666,9.549583333333334,9.48222817577306,8.85611292720311,6.154513863932909,6.898531548173421
2005-11-30,POMKH,5.9925,7.8400000000000025,6.1875,8.769999999999998,7.402499999999999,9.226249999999999,7.457028466778839,9.102210087345716,7.37175527813261,5.72196521802238,8.844375000000001,8.944374999999997,8.366386526713246,9.404297691859636,8.593313829173665,7.58806080342327,8.205520833333333,8.140624999999998,7.188992057632063,6.791071689337894,6.939272070668342,6.883200861476109,10.225416666666664,9.79375,9.197336905463835,8.7465167648708,8.593538604071032,8.918399931717804
2006-02-28,POMRB,7.417499999999999,8.915,8.8025,11.66,6.272812499999999,8.420624999999998,7.441217080067303,8.992840092853323,8.627387522784073,9.500176784756434,8.940937500000002,8.628124999999997,8.585831916027947,9.35930819682252,9.35760708154407,8.743910310831044,8.3753125,8.07125,7.8343952345792385,7.28056583718812,7.869406518576544,8.294516625489276,9.756041666666667,10.337083333333332,10.182402143278303,9.636889424432411,10.676591071378576,10.752940729562201
2006-05-31,PREMON,7.9499999999999975,12.63,13.326666666666668,11.6,6.1353124999999995,6.384374999999997,7.64473024804038,8.939216104075717,12.15358518466909,11.256056705525049,9.0528125,9.060624999999998,10.203499149616768,9.693966639827737,12.641792689665053,11.107557432860135,8.503333333333334,8.339791666666667,10.031303807414211,9.75568888462722,12.833995771069032,13.346363473025438,9.364166666666666,10.11375,10.74944128596698,10.430586607141276,13.046250570737751,13.367947554794338
2006-08-31,MONSOON,3.285,5.9,5.326666666666667,5.563333333333333,6.051874999999999,6.161249999999997,5.900838148824228,8.337928063426638,4.315170507222343,3.13892870740498,9.300625,8.821249999999997,8.48209948977006,9.315420643148217,6.868796132272282,7.373343237358785,8.472604166666667,8.410833333333333,8.149448951115193,8.469951931799262,5.421119827451307,5.4057033821005405,8.971875,9.398333333333333,8.674998104913522,9.095681623070433,6.532750019567789,7.036265735950078
2006-11-30,POMKH,5.785,9.6925,6.9274999999999975,8.496666666666668,6.5825,6.109374999999997,5.854502889294537,8.035936999617237,6.330837372017636,6.135412061667937,9.333125,9.284374999999997,8.966259693862037,9.357872771103814,8.209372632800362,7.062919486784963,8.429791666666667,8.595833333333331,7.6606693706691145,7.943777603015904,6.850349599028078,6.667597042971204,9.050625,9.330000000000002,8.60366552961478,8.844724404845419,8.354142205723514,7.982414491640284
2007-02-28,POMRB,6.9575,9.045,7.816666666666666,8.795,7.42,5.994374999999998,6.295701733576722,7.878028488806794,7.700304235826513,8.919853562826887,9.990625,9.316874999999998,8.997755816317223,9.33067616725939,9.445620541226553,8.994885892941525,8.733125,8.349374999999997,7.723068289068135,7.852390863915828,8.384512788304034,8.755195496821312,9.852083333333335,8.613750000000003,8.680199317768867,8.736025799430186,10.430725171635727,10.744524176829772
2007-05-31,PREMON,12.655,12.76,13.97,15.095,7.742812499999999,7.170624999999999,8.839421040146034,8.389903482007835,11.290299720646562,12.141708777676806,11.061562499999999,9.349374999999997,10.502653489790333,9.681339203313339,12.738666540234032,12.17995255814154,8.957291666666666,8.51020833333333,10.221840973440882,10.476055601724084,12.94692355409412,13.022158143741443,10.166458333333335,9.487500000000002,11.24611959066132,10.81579130689777,12.301091151316102,11.960711716137775
2007-08-31,MONSOON,5.279999999999999,11.03,7.109999999999999,8.48,7.877812500000001,7.669375,7.41565262408762,8.038087955689567,4.212444242411267,3.656134611221133,12.113750000000001,10.631874999999997,10.7135920938742,9.822069733632295,6.972660571499038,6.641110959880162,8.996458333333333,8.956041666666662,8.977104584064529,9.755696099948334,5.479397775801746,5.576783024582092,10.544375,10.216666666666669,10.139671754396792,10.440807036841965,6.595905119175308,7.835365414930356
2007-11-30,POMKH,6.3725000000000005,13.13,6.9375,8.095,7.850312499999999,7.816249999999999,6.998391574452572,7.82091370681038,6.514634673273285,5.687861040290361,12.24875,11.491249999999997,11.68015525632452,10.160705763887101,9.373899021789637,10.148195715424194,9.117708333333333,8.958541666666664,8.161262750438716,8.923725955602265,7.282220667020054,7.3528938725264394,10.709375,10.11625,9.321803052638074,9.897875593772982,8.961270916159606,9.08142761446093
2008-02-29,POMRB,7.45,14.025,8.120000000000001,12.22,7.5140625000000005,7.939374999999999,7.179034944671543,7.736383941098435,7.939242352546468,6.956478431849182,10.908125,12.736249999999997,12.618093153794712,10.555680339414986,11.089810996746175,10.074154465974694,9.029791666666666,9.034374999999997,8.14475765026323,8.648243855181951,8.565264888196053,8.34485169982346,10.052083333333334,10.9725,10.481081831582845,10.760570951716883,10.845544143360888,10.385580767622736
2008-05-31,PREMON,11.9425,8.86,14.636666666666665,12.99,7.201875,7.761249999999999,9.084420966802927,8.180309068373484,11.563871267079762,9.603597604323468,9.582916666666666,11.761249999999997,11.114855892276827,10.38941591781086,15.086810602397048,14.165800435149366,8.770104166666666,9.201041666666663,10.741521256824605,11.238925597808812,13.572460112574595,13.536890905418637,10.070625,10.446250000000001,11.484649098949706,11.785652291986507,13.28975011097091,13.773147965623465
2008-08-31,MONSOON,3.3025,4.205,5.7399999999999975,5.326666666666666,7.0584375,7.266874999999999,6.771652580081756,7.617295276979366,4.351330562931519,3.9892926871470635,8.358333333333333,10.054999999999996,8.350913535366097,9.769818380030326,8.002263065644517,7.546476492620021,8.7575,8.858541666666662,8.740912754094762,9.638775541484836,6.273703802204647,6.465738399521851,10.216458333333335,9.657916666666669,9.02145612603649,10.078000820156916,6.994810438304324,7.498719960878827
2008-11-30,POMKH,5.8525,9.353333333333332,6.23,11.396666666666668,6.9625,7.136874999999998,6.403991548049054,7.364534051884856,6.36444869396693,5.816418521162181,8.083333333333332,9.110833333333328,8.75188145455299,9.732352933332134,8.745950123754188,8.354634368077152,8.8925,8.681666666666661,7.736547652456856,8.378880397847476,7.141539585801169,6.731375954029414,9.983958333333334,10.483333333333336,9.971540342288561,10.511224143514585,8.6830021496422,7.955070761596129
2009-02-28,POMRB,6.8225000000000025,8.004999999999999,8.726666666666668,10.085,6.960312500000001,6.9799999999999995,6.571394928829433,7.235697144370753,7.73854433370928,6.906835407356544,8.716458333333334,7.605833333333328,8.453128872731794,9.562503560437102,9.797390341563284,10.406846688819378,9.075833333333334,8.833333333333329,8.132595258140782,8.341229124137397,8.29012999698692,8.019332657959309,10.215000000000002,9.949583333333337,10.016924205373137,10.455607827505233,11.249729384250672,11.81492875146105
2009-05-31,PREMON,11.8025,12.68,15.11,13.265,7.031562500000001,6.9449999999999985,8.66383695729766,7.694049033975973,11.304877355376853,11.898326328493894,8.572916666666666,8.560833333333328,10.143877323639076,9.881788388710484,12.796732111507163,9.102252040798836,9.315000000000001,8.951666666666663,10.92355715488447,11.129927895480066,13.864946916768123,14.215654533414328,9.880833333333335,10.018333333333336,11.316154523223883,11.465243258452057,13.20988272701959,13.002707287738513
2009-08-31,MONSOON,3.425,5.45,6.7333333333333325,6.9,6.9996875,6.975624999999999,6.568302174378596,7.179267794868397,4.108589753644556,4.270061039931344,8.511249999999999,8.872083333333329,8.266326394183446,9.438925873170005,7.001590259696452,6.6045366355924005,9.075104166666666,9.199999999999998,9.247467626264015,9.939312673723084,6.177271531498228,6.297452000054954,9.530625,10.411666666666669,9.54969271393433,10.221844232612321,6.982592505801428,7.27920262095925
2009-11-30,POMKH,6.3,6.96,7.15,7.15,6.915729166666667,7.087499999999999,6.460981304627158,7.013201622164108,6.171595279868716,5.92486121229237,9.8575,8.273749999999996,7.743795836510067,9.193047752557144,8.219180114116542,8.440744816899679,8.273645833333333,9.429999999999996,8.408480575758409,8.983737287912325,7.152301004063846,6.828381698268298,10.021875,9.350000000000001,8.589815628360599,9.179820408475285,8.973042689537802,9.126080639199731
2010-02-28,POMRB,6.12,9.905,5.8875,11.53,6.962083333333334,6.9118749999999975,6.324588782776295,6.837743575319062,7.633155307500202,6.918583678701776,10.8425,8.748749999999998,8.60827750190604,9.26925655140896,8.876720750362868,7.46604465107869,7.6083333333333325,8.72020833333333,7.400088345455044,7.66703160602995,8.830975194664015,8.625460361082293,10.13625,9.711250000000001,9.765889377016359,9.724501822375721,10.67492359623422,10.141863476163099
2010-05-31,PREMON,11.833333333333336,21.55,11.5375,15.75,7.037083333333334,6.91958333333333,8.52808660299911,7.335835739231197,11.117930325949171,11.448398908742774,10.974375,10.966249999999997,13.784966501143625,10.513672560871116,12.471306494939661,12.565340323821427,7.31875,7.827083333333331,9.055053007273028,8.941501589456088,13.97705466804515,13.701024094025154,10.43375,10.332500000000001,12.159533626209816,11.706651132527089,13.020118675074357,13.424154652636577
2010-08-31,MONSOON,3.765,4.46,4.983333333333333,5.33,7.245416666666666,7.00458333333333,6.622851961799467,6.896323312779939,3.9513888389134513,3.232475121843078,11.307500000000001,10.718749999999996,10.054979900686176,9.907335349604576,8.616669021778058,9.833580052486726,7.3429166666666665,7.389583333333331,7.426365137697149,7.395198646606024,5.405982906600229,5.346097831810063,10.666875000000001,9.940000000000001,9.42772017572589,9.988591465675652,7.302726880849658,8.08309365338061
2010-11-30,POMKH,6.5600000000000005,9.004999999999997,6.583333333333332,11.1,7.634270833333334,7.0695833333333296,6.59771117707968,6.794517832570144,6.082305885133623,5.823607659965305,10.552812499999998,11.229999999999995,9.634987940411705,9.82087523608933,9.284510886780756,6.789846739240858,7.527291666666667,7.247916666666663,7.089152415951622,6.788618304656054,6.046924915281949,6.4099902506043325,9.9375,10.927500000000002,10.096632105435534,10.318972028020797,8.932854985357231,8.340724099391736
