Date,Season,Chehra Kalan,Sahdal Buzurg,Bidupur,Mehnar,Raja Pakar,Goraul,Mahua,Jandaha,Hajipur,Patepur,Chehra Kalan_Trend,Chehra Kalan_SMA,Chehra Kalan_EWMA,Chehra Kalan_DES,Chehra Kalan_TES,Chehra Kalan_ARIMA,Sahdal Buzurg_Trend,Sahdal Buzurg_SMA,Sahdal Buzurg_EWMA,Sahdal Buzurg_DES,Sahdal Buzurg_TES,Sahdal Buzurg_ARIMA,Bidupur_Trend,Bidupur_SMA,Bidupur_EWMA,Bidupur_DES,Bidupur_TES,Bidupur_ARIMA,Mehnar_Trend,Mehnar_SMA,Mehnar_EWMA,Mehnar_DES,Mehnar_TES,Mehnar_ARIMA,Raja Pakar_Trend,Raja Pakar_SMA,Raja Pakar_EWMA,Raja Pakar_DES,Raja Pakar_TES,Raja Pakar_ARIMA,Goraul_Trend,Goraul_SMA,Goraul_EWMA,Goraul_DES,Goraul_TES,Goraul_ARIMA,Mahua_Trend,Mahua_SMA,Mahua_EWMA,Mahua_DES,Mahua_TES,Mahua_ARIMA,Jandaha_Trend,Jandaha_SMA,Jandaha_EWMA,Jandaha_DES,Jandaha_TES,Jandaha_ARIMA,Hajipur_Trend,Hajipur_SMA,Hajipur_EWMA,Hajipur_DES,Hajipur_TES,Hajipur_ARIMA,Patepur_Trend,Patepur_SMA,Patepur_EWMA,Patepur_DES,Patepur_TES,Patepur_ARIMA
2000-11-30,POMKH,3.5733333333333333,4.306666666666667,1.35,4.73,4.323333333333333,2.59,2.9766666666666666,4.803333333333333,1.35,3.26,4.559833333333334,4.559833333333334,4.264869761547183,4.3856300104407,3.5440820554209913,3.5733332163128315,5.319541666666666,5.319541666666666,4.999157506294227,5.20760144913398,4.35656356336599,4.306666564416351,3.13,3.6325000000000007,2.973546220101843,5.014097128133667,3.865439905203898,2.963562954222074,4.8687499999999995,4.878333333333333,4.518027260204964,5.225113984949693,4.594870549381875,4.327494463527952,5.568708333333333,5.568708333333333,5.237374465602985,5.24156173131774,4.354245624937152,4.323333333333333,3.1566666666666663,3.017916666666667,2.756054433769268,3.4318583695896927,2.6706912098611633,3.3602864796450613,3.491666666666667,3.224166666666667,3.1496444171976723,3.8444719423465488,2.9811761629066593,3.659371662019768,5.497208333333333,5.497208333333333,5.279086102671959,5.321113518708531,4.846788613362024,4.794715586937499,3.13,3.6325000000000007,2.973546220101843,3.8476202381291293,4.401105514264167,4.248680769024177,3.38875,2.9874999999999985,3.0402681366203055,3.0894982057463674,2.6994416845946723,2.4134966692578
2001-02-28,POMRB,4.2556666666666665,5.0,2.26,4.88,5.206,3.2266666666666666,3.855,5.204,2.26,3.59,4.559833333333333,4.559833333333334,4.261188523594976,4.270277262974531,4.256596790343586,4.2556665891388015,5.319541666666667,5.319541666666666,4.999494503776536,5.094585952154074,4.925950250560375,4.99999987491778,3.5175,2.755000000000001,2.6881277320611057,5.009623690506631,4.288058365417688,5.003691158614823,4.945416666666667,4.803333333333333,4.6628163561229785,5.24989695556457,5.100939536443449,4.940224348142101,5.568708333333333,5.568708333333333,5.224824679361791,5.086177990847406,5.206920766139882,5.206,3.258125,3.0679166666666666,2.9442993269282276,3.4450901098704354,3.2079997889730736,3.4104012000491375,3.6466666666666665,3.337916666666667,3.431786650318603,3.835140902276077,3.7174525141238886,4.007567896208954,5.497208333333334,5.497208333333333,5.2490516616031755,5.212742163666163,5.193424671047717,5.192314809030678,3.5175,2.755000000000001,2.6881277320611057,3.4200433594544064,5.695469327939456,5.283330955455163,3.5624999999999996,3.2224999999999984,3.2601608819721832,3.5425949599637643,3.4535978398408,2.922482256032859
2001-05-31,PREMON,6.076666666666666,7.0475,8.15,7.456666666666666,7.0775000000000015,4.9,4.9,6.7875000000000005,8.15,4.37,4.559833333333333,4.559833333333334,4.987379780823652,4.94626040958157,6.113007853234639,6.076666496236869,5.319541666666667,5.319541666666666,5.818696702265922,5.727716271954934,7.112411514361174,7.047499695676538,3.79375,3.5050000000000003,4.872876639236663,5.005154287039169,5.63683279829053,5.29876211853488,4.801666666666667,4.934166666666666,5.780356480340454,6.050384878187582,7.24378536061027,6.85241693008741,5.568708333333333,5.568708333333333,5.965894807617075,6.165648003370084,7.175521835323203,7.0775000000000015,3.3529166666666668,3.2454166666666664,3.726579596156937,3.4583728659788773,4.56026877618773,4.634669526246023,3.6833333333333336,3.645416666666667,4.019071990191162,3.8801291283755934,4.674065202743666,5.222958564788831,5.497208333333333,5.497208333333333,5.8644309969619055,5.870781410512308,6.833169241331499,6.767411015050138,3.79375,3.5050000000000003,4.872876639236663,4.098554817143935,7.1821509748383185,5.86230126592373,3.6637500000000003,3.554999999999999,3.7040965291833103,4.349660938634666,4.509988587635725,3.5927755871272247
2001-08-31,MONSOON,4.333666666666667,4.9239999999999995,2.36,2.76,5.667999999999998,2.3666666666666667,2.86,5.194,2.36,3.06,4.559833333333334,4.559833333333334,4.725894535160858,4.80703772488498,4.365244540595691,4.333666541689601,5.319541666666666,5.319541666666666,5.460818021359553,5.545138569369693,4.8832413443245954,4.923999834279845,4.61875,3.5300000000000007,3.8677259835419977,5.000688828726252,2.1346023040916,1.7703592474686738,4.886666666666667,4.956666666666665,4.572213888204272,5.322344157155454,2.5566517889947855,2.2005712923421763,5.568708333333334,5.568708333333333,5.8467368845702445,6.109716877451637,5.590305498435124,5.667999999999998,3.37625,3.270833333333333,3.1826144243608288,3.471706834503087,1.8040083188720928,2.0016531938854354,3.634375,3.6479166666666676,3.555443194114697,3.8203080664567826,2.574977889482741,2.750256852618066,5.497208333333334,5.497208333333333,5.596258598177143,5.685063073897788,5.125947161913373,5.189513252563841,4.61875,3.5300000000000007,3.8677259835419977,3.7215663809602773,3.2228989614520147,3.1680746960695583,3.650625,3.5699999999999985,3.4464579175099863,4.03170689268191,2.0751990457429494,2.7358462001181776
2001-11-30,POMKH,3.5733333333333333,4.306666666666667,3.46,3.49,4.323333333333333,3.2466666666666666,3.26,4.803333333333333,3.46,4.01,4.559833333333334,4.559833333333334,4.264870054429848,4.358716371623744,3.5440845392707505,3.5733332371701274,5.319541666666666,5.319541666666666,4.999157479482398,5.153791643538828,4.356563563365976,4.306666567246888,4.78,4.0575,3.704635590125199,4.9962273624287885,3.4062830530998576,4.556287363574667,4.882083333333333,4.646666666666666,4.139328332922563,4.842688313309154,4.894243291906704,4.676055917953718,5.568708333333333,5.568708333333333,5.23737546407548,5.2108508086147864,4.354297061856027,4.323333333333333,3.26875,3.4349999999999996,3.208235321283164,3.4850922129821513,2.92545159451082,3.1839468101935475,3.5008333333333335,3.718750000000001,3.437265916468818,3.7818432685513557,3.1852835854876256,3.5233659362017438,5.497208333333333,5.497208333333333,5.2790884922396195,5.330590322404291,4.846788615371549,4.7961247631236885,4.78,4.0575,3.704635590125199,3.575363905372441,4.4856685994863135,3.509698450901372,3.58125,3.757499999999998,3.671874750505992,4.256327597242095,3.2473126382560342,3.268432401737425
2002-02-28,POMRB,4.2556666666666665,5.0,6.75,6.8,5.206,2.7566666666666664,3.18,5.204,6.75,2.735,4.559833333333333,4.559833333333334,4.261188699324576,4.2547125365985865,4.256598348300399,4.255666600091248,5.319541666666667,5.319541666666666,4.999494487689439,5.0490299899316415,4.925950250560372,4.99999989187235,4.795,5.18,4.92278135407512,4.991769900598796,4.482469111605204,5.465598922991061,4.858750000000001,5.126666666666666,5.203596999753538,5.400875206133268,5.014670476612235,4.992736367934114,5.568708333333333,5.568708333333333,5.224825278445288,5.065340787419927,5.206958328243701,5.206,3.3033333333333337,3.3175,3.027607859436565,3.4985291995955916,3.600507148576315,3.6146195876640013,3.612916666666666,3.5500000000000007,3.3343595498812912,3.740014719647924,3.9455674850251934,4.058089373874102,5.497208333333334,5.497208333333333,5.249053095343772,5.219290419356514,5.193424672081381,5.194201078195647,4.65125,5.18,4.92278135407512,4.048091858144578,5.780032434387797,4.959120291785599,3.69875,3.5437499999999984,3.297124850303595,3.5834554590157905,3.9557723127440276,3.740042450978888
2002-05-31,PREMON,6.076666666666666,7.0475,4.95,5.5,7.0775000000000015,4.510000000000002,4.506666666666667,6.7875000000000005,4.95,4.67,4.559833333333333,4.559833333333334,4.987379886261412,4.940762509357259,6.1130088304389325,6.076666524206039,5.319541666666667,5.319541666666666,5.818696692613663,5.691446458835785,7.112411514361172,7.047499743004073,5.5337499999999995,4.379999999999999,4.933668812445072,4.9873164024447725,6.923998140166555,6.341376035204717,5.286666666666666,4.637499999999999,5.322158199852122,5.517307397393035,7.631169359483337,6.481612250502882,5.568708333333333,5.568708333333333,5.965895167067174,6.154637620943442,7.1755492652640465,7.0775000000000015,3.2320833333333336,3.22,3.62056471566194,3.5120179933785685,4.718776328097579,4.496587774144029,3.716666666666667,3.4516666666666675,3.803282396595441,3.7672378787155605,4.6285124309210195,4.93003205136836,5.497208333333333,5.497208333333333,5.864431857206263,5.87454630700327,6.833169241863192,6.770715960408333,5.24625,4.379999999999999,4.933668812445072,4.184284408965612,7.266714127454802,6.800981471960118,3.773125,3.6187499999999977,3.846274910182157,4.220114659062243,4.598372015352943,4.124231383647603
2002-08-31,MONSOON,4.333666666666667,4.9239999999999995,5.68,4.53,5.667999999999998,3.0333333333333337,4.15,5.194,4.53,3.7,4.559833333333334,4.559833333333334,4.725894598423514,4.808989308751725,4.365245153531646,4.333666561689106,5.319541666666666,5.319541666666666,5.460818015568197,5.518380592468016,4.8832413443245954,4.923999853346172,5.77625,5.209999999999999,5.232201287467043,4.982866882930147,2.2802780264155755,2.966037373826235,5.255833333333333,5.08,5.0052949199112735,5.3123690410148985,2.5323508155006147,3.2193048995871614,5.568708333333334,5.568708333333333,5.846737100240304,6.106515257689149,5.590325529306064,5.667999999999998,3.0891666666666673,3.3866666666666667,3.385672162730497,3.525558793994962,1.815866643506083,1.982425327168082,3.861666666666667,3.774166666666668,3.941969437957265,3.776494336775748,2.4240384013369884,2.6159437309031848,5.497208333333334,5.497208333333333,5.5962591143237574,5.686560678161376,5.125947162186861,5.190056774767486,5.4887500000000005,4.922499999999999,4.772201287467043,4.2413037929412205,3.3074620796469,2.48727419943733,3.855625,3.7787499999999974,3.787764946109294,4.087219995122242,2.4775901873609953,2.873667081389093
2002-11-30,POMKH,3.5733333333333333,4.306666666666667,6.05,5.1433333333333335,4.323333333333333,2.01,2.8,4.803333333333333,6.05,3.965,4.559833333333334,4.559833333333334,4.264870092387442,4.365150909760766,3.54408492372484,3.573333251645367,5.319541666666666,5.319541666666666,4.999157476007585,5.135805513771872,4.356563563365976,4.306666574735414,6.0649999999999995,5.857499999999999,5.559320772480225,4.9784213358729055,4.3594748644300765,3.3848708068025317,5.398333333333333,5.493333333333334,5.060510285280097,5.295421185880464,4.651764530782845,3.5300960939924657,5.568708333333333,5.568708333333333,5.237375593477516,5.2122578338804555,4.3543116895138905,4.323333333333333,3.0945833333333335,3.0775,2.835403297638298,3.539151801971791,3.1152265290591337,3.4608620020670675,4.119583333333334,3.659166666666668,3.485181662774359,3.7167569170689156,3.4709869056492604,3.88855104945822,5.497208333333333,5.497208333333333,5.279088801927587,5.33048497905948,4.846788615512218,4.797003641518806,5.7775,5.569999999999999,5.283320772480225,4.577641411993665,4.570231739536181,3.84225004782912,4.08875,3.767499999999998,3.8586589676655763,4.100749949857594,3.6597584450930016,3.7594667852284305
2003-02-28,POMRB,4.2556666666666665,5.0,6.1,4.9,5.206,2.85,4.8,5.204,6.1,3.4399999999999995,4.559833333333333,4.559833333333334,4.261188722099131,4.263459978779772,4.256598589442642,4.255666608371727,5.319541666666667,5.319541666666666,4.999494485604551,5.038640197494836,4.925950250560372,4.999999904199378,6.227499999999999,5.6949999999999985,5.775592463488135,4.973979755389032,5.852048423205893,6.645153324115421,5.474583333333333,5.0183333333333335,4.996306171168058,5.200609740146659,6.132200008247984,6.100806692095762,5.568708333333333,5.568708333333333,5.22482535608651,5.069012302979109,5.206969010174344,5.206,3.0029166666666667,3.1008333333333336,2.8412419785829788,3.5527972186449412,3.2077097055521793,2.9044711019353597,3.94375,4.064166666666668,4.011108997664615,3.7607837929061096,4.005302958887186,3.771596939395903,5.497208333333334,5.497208333333333,5.249053281156552,5.218172119188639,5.19342467215373,5.19533490227877,5.975,5.407499999999999,5.609992463488135,4.912426193318047,5.864595600694168,5.604559561768532,4.21125,3.943749999999998,3.6911953805993454,3.7731444166623374,3.792757765759822,3.4757469416035844
2003-05-31,PREMON,6.076666666666666,7.0475,7.91,8.54,7.0775000000000015,4.46,4.95,6.7875000000000005,7.91,5.83,4.559833333333333,4.559833333333334,4.987379899926145,4.950675173591638,6.11300898169096,6.076666544276446,5.319541666666667,5.319541666666666,5.818696691362731,5.68779864007398,7.112411514361172,7.047499774627149,5.858125,6.434999999999999,6.629355478092881,4.969542150809022,7.779816836229342,8.338013511634358,5.196666666666667,5.778333333333333,6.413783702700835,6.234610935296675,7.013664491183694,6.7260586851150475,5.568708333333333,5.568708333333333,5.965895213651907,6.159316974790304,7.17555706580484,7.0775000000000015,2.99125,3.088333333333333,3.488745187149787,3.566495246098862,4.55196547932872,4.510243116288779,3.6937499999999996,4.175000000000001,4.386665398598769,3.8128104749670078,5.16104935895089,5.389763117406239,5.497208333333333,5.497208333333333,5.864431968693932,5.872793398310782,6.833169241900398,6.772874176295033,5.896249999999999,6.147499999999999,6.529995478092881,5.574801946474264,7.35127728606309,6.5050667469475005,4.1831249999999995,4.233749999999997,4.546717228359608,5.021795451166559,4.957322166737951,4.545648216860464
2003-08-31,MONSOON,4.333666666666667,4.9239999999999995,4.02,2.1,5.667999999999998,2.35,2.3,5.194,3.15,3.52,4.559833333333334,4.559833333333334,4.7258946066223535,4.818706475298797,4.365245248401385,4.333666576147227,5.319541666666666,5.319541666666666,5.460818014817638,5.519852346200252,4.8832413443245954,4.923999868847095,5.7368749999999995,6.019999999999999,5.585613286855728,4.965108476906447,3.671379232442715,3.2928660931625373,5.15375,5.170833333333333,4.688270221620501,5.22143768478238,3.865575235000622,2.9456111328349994,5.568708333333334,5.568708333333333,5.846737128191143,6.110974539482239,5.590331225695459,5.667999999999998,3.123125,2.9174999999999995,3.033247112289872,3.58024608708339,1.85022567670986,2.266248690201769,3.4999999999999996,3.712500000000001,3.551999239159261,3.728574376951667,2.9295442802718132,2.965338889743804,5.497208333333334,5.497208333333333,5.596259181216359,5.684603082188441,5.125947162205991,5.190496342378609,5.78375,5.802499999999998,5.177997286855729,5.315932895730279,3.3920252683892205,3.3576039647557376,4.1,4.188749999999997,4.1360303370157645,4.499557122804947,3.308569838972661,3.6507534823375005
2003-11-30,POMKH,3.5733333333333333,4.306666666666667,4.755,5.35,4.323333333333333,2.6,2.65,4.803333333333333,6.8,3.92,4.559833333333334,4.559833333333334,4.264870097306745,4.373648757848517,3.5440849832296344,3.5733332623003506,5.319541666666666,5.319541666666666,4.99915747555725,5.140636942253812,4.356563563365976,4.306666582877887,5.5925,5.696249999999998,5.253367972113437,4.960678763993122,4.974406687358573,4.026973539026175,5.07375,5.222499999999999,4.952962132972301,5.246798244473852,4.890762374547088,5.301647436744609,5.568708333333333,5.568708333333333,5.237375610248019,5.215699522764735,4.354315849334701,4.323333333333333,2.9350000000000005,3.0649999999999995,2.859948267373923,3.594049945284122,2.656230055066467,2.8152790731846684,3.37,3.6750000000000007,3.1911995434955567,3.6632873506992794,3.262712148306266,3.1237300725599106,5.497208333333333,5.497208333333333,5.279088842063148,5.328646217679354,4.8467886155220485,4.7977107574989235,5.483750000000001,5.989999999999998,5.826798372113437,5.722363525889122,4.654794912930157,4.052332176607365,4.032500000000001,4.1774999999999975,4.049618202209459,4.262658454819808,4.018445338177734,4.055861461851521
2004-02-29,POMRB,4.2556666666666665,5.0,6.425,4.35,5.206,3.3150000000000004,3.4,5.204,4.45,2.82,4.559833333333333,4.559833333333334,4.261188725050713,4.270281885050798,4.256598626765293,4.255666614838712,5.319541666666667,5.319541666666666,4.99949448533435,5.045464581348881,4.925950250560372,4.999999913933579,5.614999999999999,5.777499999999998,5.7220207832680625,4.956253015372006,5.981112847679578,6.211699959211027,4.83125,5.084999999999999,4.71177727978338,4.974247656469832,5.796509928171776,4.818017090013581,5.568708333333333,5.568708333333333,5.224825366148812,5.07126185328238,5.206972047907167,5.206,2.4875000000000003,3.18125,3.041968960424354,3.607907025123965,3.164534518524764,3.119853713786192,3.1712499999999997,3.325,3.274719726097334,3.637528887152696,3.814686996618774,3.8308470883788193,5.497208333333334,5.497208333333333,5.249053305237888,5.216629413882953,5.193424672158778,5.196281300473819,5.115,5.577499999999999,5.276079023268062,5.66111897134401,5.949158781061795,5.969528608533442,3.73,4.022499999999997,3.557770921325675,3.4416606575638906,3.895561125923211,3.8711547966488076
2004-05-31,PREMON,6.076666666666666,7.0475,6.43,8.45,7.0775000000000015,2.49,5.31,6.7875000000000005,7.16,5.91,4.559833333333333,4.559833333333334,4.9873799016970946,4.955669794821953,6.113009005100194,6.076666559383673,5.319541666666667,5.319541666666666,5.818696691200611,5.695848944734038,7.112411514361172,7.04749979873913,5.984375,5.407499999999998,6.005212469960838,4.951831215331534,7.958725295406698,7.245806791027467,4.8325,5.062499999999999,6.207066367870028,5.985254817211842,7.484674619554976,7.419497746406934,5.568708333333333,5.568708333333333,5.965895219689288,6.160418676243588,7.175559284126498,7.0775000000000015,2.2845833333333334,2.6887499999999998,2.8211813762546125,3.621817531763191,4.699116325437783,4.654377876733804,3.19625,3.415,4.0888318356584,3.710798868702492,4.603958018483093,4.848226008537388,5.497208333333333,5.497208333333333,5.864431983142733,5.8716173610013636,6.833169241902985,6.7745409988451755,4.6890624999999995,5.389999999999999,6.029647413960838,6.086872746157316,7.435840448252826,6.5463583519991655,3.507083333333333,4.042499999999997,4.498662552795405,4.755610631002415,5.156340954681115,4.946955526915913
2004-08-31,MONSOON,4.333666666666667,4.9239999999999995,5.68,0.25,5.667999999999998,0.74,0.35,5.194,0.95,1.02,4.559833333333334,4.559833333333334,4.725894607684923,4.821945407968433,4.365245263083638,4.333666587093086,5.319541666666666,5.319541666666666,5.460818014720366,5.528148749783761,4.8832413443245954,4.923999881708636,6.105625,5.822499999999998,5.875127481976502,4.94741335482821,3.4282781067241306,3.7713023528670355,5.21875,4.599999999999999,3.8242398207220165,4.467981307710105,3.1638897912728376,2.5161809734348504,5.568708333333334,5.568708333333333,5.846737131813573,6.111195982852717,5.590332845637434,5.667999999999998,2.5566666666666666,2.28625,1.9887088257527674,3.635781671168662,1.4003467757773853,1.540972542281467,3.9025,2.9275,2.59329910139504,3.529331714175165,2.650355892163236,2.974193931225958,5.497208333333334,5.497208333333333,5.5962591898856395,5.683806943420348,5.125947162207312,5.190820843010287,4.638125,4.839999999999999,3.9977884483765025,5.330374266342332,3.4765884218328926,3.3319248608421264,3.7516666666666665,3.417499999999997,3.107197531677243,2.9074047345639706,3.3243775488617087,3.5210420748347238
2004-11-30,POMKH,3.5733333333333333,4.306666666666667,6.05,7.21,4.323333333333333,2.5866666666666664,4.8,4.803333333333333,5.5925,4.636666666666667,4.559833333333334,4.559833333333334,4.2648700979442875,4.375412316717545,3.5440849924380275,3.5733332704800866,5.319541666666666,5.319541666666666,4.999157475498886,5.14838918129336,4.356563563365976,4.306666590064387,6.25,6.146249999999998,5.945076489185901,4.942999438536878,5.215435298482209,4.416048171892968,5.36875,5.0649999999999995,5.17854389243321,5.164593680455833,4.637143983346357,5.422373924048754,5.568708333333333,5.568708333333333,5.237375612421477,5.215429465597616,4.35431703230649,4.323333333333333,3.1860416666666667,2.2829166666666665,2.227891962118327,3.649799650215921,1.7776954818192428,2.1263983075907635,4.35375,3.4650000000000003,3.475979460837024,3.5784272323044912,2.477223613130837,2.3860963626881366,5.497208333333333,5.497208333333333,5.279088847264717,5.328187239913558,4.846788615522718,4.7982328936485885,4.858125,4.538124999999999,4.635673069025902,5.4339961218617425,4.739358042432041,4.089770846098261,3.7466666666666666,3.5966666666666636,3.718985185673012,3.6712171652044145,3.3139039104707986,3.374392688715719
2005-02-28,POMRB,4.2556666666666665,5.0,6.1,5.58,5.206,5.505,6.9,5.204,5.25,4.06,4.559833333333333,4.559833333333334,4.2611887254332395,4.270887114361419,4.256598632540279,4.255666620023782,5.319541666666667,5.319541666666666,4.999494485299332,5.052225192186523,4.925950250560372,4.999999921467956,6.107374999999999,6.064999999999999,6.00704589351154,4.938589460598723,6.49026115316652,6.893419249565484,5.8725000000000005,5.372499999999999,5.339126335459927,5.324293677169106,5.254307221968589,3.898394131825533,5.568708333333333,5.568708333333333,5.224825367452887,5.0707722980899606,5.206972911778983,5.206,3.9941666666666666,2.8304166666666664,3.538735177270996,3.6638716765141566,2.581703979722873,3.1564624609282075,4.817500000000001,4.340000000000001,4.845587676502214,3.736139986304232,3.918729193843244,4.447185971287412,5.497208333333334,5.497208333333333,5.24905330835883,5.21644102538692,5.193424672159113,5.1969734117598225,5.534375,4.738124999999999,4.881403841415541,5.462946607402034,6.033721897023104,5.6006871032615955,4.2091666666666665,3.9066666666666636,3.855391111403807,3.9452814336396167,3.3322108197258347,3.263682203069857
2005-05-31,PREMON,6.076666666666666,7.0475,7.91,8.42,7.0775000000000015,5.335,5.42,6.7875000000000005,8.12,4.63,4.559833333333333,4.559833333333334,4.9873799019266105,4.955319298981871,6.113009008721625,6.076666571167874,5.319541666666667,5.319541666666666,5.8186966911796,5.701419853447187,7.112411514361172,7.0474998180375374,5.5365,6.434999999999999,6.768227536106924,4.934183430369417,8.255674681711342,7.845422828934588,6.038333333333333,5.364999999999999,6.571475801275956,6.3499198000505155,8.007609417203899,8.255973325580962,5.568708333333333,5.568708333333333,5.965895220471733,6.159851157419663,7.175559914973735,7.0775000000000015,4.517083333333333,3.5416666666666665,4.2572411063625974,3.67799795836761,4.71549185875371,4.939696534814512,5.272500000000001,4.367500000000001,5.075352605901329,3.8173872506062705,5.737065326290438,6.045674036036523,5.497208333333333,5.497208333333333,5.864431985015298,5.871645693118644,6.833169241903146,6.775789593259871,6.2603124999999995,4.9781249999999995,6.176842304849325,6.017703457713388,7.5204035717117765,6.698928375002881,4.985833333333333,3.5866666666666633,4.165234666842284,4.489433661097967,5.48001241514026,5.147051115227207
2005-08-31,MONSOON,4.333666666666667,4.9239999999999995,3.0589999999999997,4.31,5.667999999999998,4.36,3.95,5.194,5.4,6.0,4.559833333333334,4.559833333333334,4.725894607822633,4.820974288507375,4.3652452653542895,4.333666595670913,5.319541666666666,5.319541666666666,5.46081801470776,5.5324274371572875,4.8832413443245954,4.923999892511728,5.194613636363637,5.779749999999999,5.284536521664155,4.9297812956207165,4.026183642394987,3.7968394191006043,5.619791666666666,6.379999999999999,5.666885480765574,6.008704050429268,2.3844025203180212,2.175889736416967,5.568708333333334,5.568708333333333,5.846737132283039,6.110681639275645,5.5903333063171425,5.667999999999998,4.293125000000001,4.446666666666667,4.298344663817558,3.6921787049415022,2.4841452433450497,2.483925106666974,5.02,5.2675,4.625211563540797,3.8227003032308553,3.4734346008240333,2.7344332557289417,5.497208333333334,5.497208333333333,5.596259191009179,5.683973341594003,5.125947162207385,5.191084170380859,6.6425,6.090625,5.866105382909595,6.040761347935184,3.5611515544662553,3.186641632820712,5.36625,4.8316666666666634,4.899140800105371,5.759428611253923,2.5291076313070113,2.344856854454926
2005-11-30,POMKH,3.5733333333333333,4.306666666666667,4.104,4.476666666666667,4.323333333333333,3.15,4.84,4.803333333333333,6.95,5.87,4.559833333333334,4.559833333333334,4.264870098026913,4.374158433135497,3.544084993861428,3.5733332769615807,5.319541666666666,5.319541666666666,4.999157475491323,5.151419861353524,4.356563563365976,4.306666596135068,4.9827272727272724,5.293249999999999,4.812321912998493,4.925383095989574,4.9944837217489315,4.417441953903981,5.574166666666667,5.696666666666665,5.19079795512601,5.698478921341924,6.484993632786308,5.838162671154085,5.568708333333333,5.568708333333333,5.237375612703157,5.215046596954952,4.354317368720387,4.323333333333333,3.854375,4.5875,3.8390067982905354,3.706414126221946,3.8278679787050596,3.672257490812183,4.78,5.2775,4.711126938124478,3.873975078772485,4.141782985345764,3.867408511161059,5.497208333333333,5.497208333333333,5.279088847938841,5.328418792977634,4.846788615522747,4.7986559909739395,6.9575,6.43,6.299663229745757,6.333975435439338,4.823921220814354,5.016294940016189,5.88,5.139999999999997,5.287484480063223,6.546331158568638,4.8447762821381675,4.8878887562477855
2006-02-28,POMRB,4.2556666666666665,5.0,5.310909090909092,4.965,5.206,3.15,4.84,5.204,6.95,5.87,4.559833333333333,4.559833333333334,4.261188725482814,4.269573864219484,4.256598633432245,4.2556666242712256,5.319541666666667,5.319541666666666,4.999494485294793,5.054136858912708,4.925950250560372,4.999999927661257,4.869477272727273,5.095977272727271,5.011756784162733,4.920988829149076,5.830474650769101,5.540184012118415,5.569166666666666,5.542916666666665,5.100478773075606,5.538170489058901,5.685520155753407,5.98767062520737,5.568708333333333,5.568708333333333,5.224825367621895,5.070532060892978,5.206973157447061,5.206,3.69875,3.9987500000000002,3.5634040789743215,3.7207044330412784,4.40848177560287,3.9745436872471704,4.7225,4.762499999999999,4.762676162874687,3.92510894416033,5.091004072887281,4.769431124932072,5.497208333333334,5.497208333333333,5.249053308763305,5.216686549676994,5.193424672159118,5.19754179022782,6.91625,6.855,6.5597979378474545,6.602838672775713,6.118285088745551,5.927320749585336,6.16375,5.592499999999998,5.520490688037934,6.930686673689283,4.649113938801079,4.838901667336172
2006-05-31,PREMON,6.076666666666666,7.0475,7.004,8.67,7.0775000000000015,4.18,5.56,6.7875000000000005,8.94,6.93,4.559833333333333,4.559833333333334,4.987379901956356,4.954057561326804,6.113009009280255,6.07666658061774,5.319541666666667,5.319541666666666,5.818696691176877,5.702315356408562,7.112411514361172,7.047499833990614,4.869477272727273,4.869477272727271,5.80865407049764,4.916598495145516,7.562994442069568,6.583811127315049,5.4608333333333325,5.605416666666665,6.528287263845364,6.523712428270854,8.291264680581197,7.375065033102738,5.568708333333333,5.568708333333333,5.965895220573138,6.159743976832706,7.175560094374159,7.0775000000000015,3.6141666666666667,3.71,3.8100424473845926,3.735049837040154,4.962586219912575,4.10845447131466,4.5425,4.797499999999999,5.081605697724812,4.013234732740767,5.9298753522988035,5.3450884810444546,5.497208333333333,5.497208333333333,5.864431985257983,5.871877668800696,6.83316924190314,6.776785389563015,6.2250000000000005,7.0600000000000005,7.511878762708473,7.221050250585144,7.604966780363694,7.37222450127965,5.941249999999999,6.167499999999998,6.084294412822761,7.670863033157402,6.560182562880428,5.944267887833865
2006-08-31,MONSOON,4.333666666666667,4.9239999999999995,3.0589999999999997,4.02,5.667999999999998,4.2700000000000005,3.35,5.194,4.25,5.97,4.559833333333334,4.559833333333334,4.72589460784048,4.819874631898901,4.3652452657038445,4.333666602575721,5.319541666666666,5.319541666666666,5.460818014706126,5.532523267719229,4.8832413443245954,4.923999901569355,4.869477272727273,4.869477272727271,4.708792442298584,4.9122120492435775,3.279237006304531,3.847397439178361,5.465624999999999,5.532916666666665,5.524972358307218,5.995128572696761,3.1300151447134166,2.799910643219847,5.568708333333334,5.568708333333333,5.846737132343883,6.110672879285085,5.590333437325237,5.667999999999998,3.734583333333333,3.6875,3.9940254684307557,3.749450550625309,2.4355376723121283,2.537393909319313,4.545,4.6475,4.388963418634887,3.9867531513378514,3.650241791607184,2.9410309255586897,5.497208333333334,5.497208333333333,5.59625919115479,5.6841687452747856,5.125947162207374,5.19129399178367,5.3175,6.772500000000001,6.207127257625084,6.921528640837729,3.645714770825411,3.836498942725634,5.7125,6.1599999999999975,6.038576647693656,7.395177425448075,4.920493344165364,5.687546808973906
