Date,Season,Chanho,Angara,Bero,Namkum,Ormanjhi,Silli,Sonahatu,Burmu,Bundu,Tamar (i),Kanke,Ratu,Mandar,Chanho_Trend,Chanho_SMA,Chanho_EWMA,Chanho_DES,Chanho_TES,Chanho_ARIMA,Angara_Trend,Angara_SMA,Angara_EWMA,Angara_DES,Angara_TES,Angara_ARIMA,Bero_Trend,Bero_SMA,Bero_EWMA,Bero_DES,Bero_TES,Bero_ARIMA,Namkum_Trend,Namkum_SMA,Namkum_EWMA,Namkum_DES,Namkum_TES,Namkum_ARIMA,Ormanjhi_Trend,Ormanjhi_SMA,Ormanjhi_EWMA,Ormanjhi_DES,Ormanjhi_TES,Ormanjhi_ARIMA,Silli_Trend,Silli_SMA,Silli_EWMA,Silli_DES,Silli_TES,Silli_ARIMA,Sonahatu_Trend,Sonahatu_SMA,Sonahatu_EWMA,Sonahatu_DES,Sonahatu_TES,Sonahatu_ARIMA,Burmu_Trend,Burmu_SMA,Burmu_EWMA,Burmu_DES,Burmu_TES,Burmu_ARIMA,Bundu_Trend,Bundu_SMA,Bundu_EWMA,Bundu_DES,Bundu_TES,Bundu_ARIMA,Tamar (i)_Trend,Tamar (i)_SMA,Tamar (i)_EWMA,Tamar (i)_DES,Tamar (i)_TES,Tamar (i)_ARIMA,Kanke_Trend,Kanke_SMA,Kanke_EWMA,Kanke_DES,Kanke_TES,Kanke_ARIMA,Ratu_Trend,Ratu_SMA,Ratu_EWMA,Ratu_DES,Ratu_TES,Ratu_ARIMA,Mandar_Trend,Mandar_SMA,Mandar_EWMA,Mandar_DES,Mandar_TES,Mandar_ARIMA
1998-08-31,MONSOON,2.6766666666666667,1.75,5.36,5.865,1.63,2.85,1.62,4.13,1.495,0.53,5.771111111111112,2.065,1.05,4.822916666666666,4.822916666666666,4.449134615210666,4.3934110049361585,2.7156185870777145,2.67666671491053,4.727916666666667,4.469166666666666,4.04636406272,4.022219067971833,3.3258592010097763,2.1910719166130788,6.10625,5.541250000000002,5.857770971648,5.279351840234916,4.236250679618987,4.744118656372756,3.9429166666666666,3.882916666666667,4.545142472704,3.0675034029501655,5.162469414032371,4.2234268794985965,3.3066666666666666,3.1850000000000014,3.0380483522560002,3.7164171276666615,1.102111421791034,1.7149893806719723,4.9575,5.4350000000000005,5.047236120576001,4.943818811745536,2.7952654143999105,2.567603740740689,4.5175,4.785,4.0259407226879995,4.365660894204416,2.8753514713634556,1.8428107142579755,6.762500000000001,5.887500000000001,5.700529713152,5.485209625346601,3.5484888729151693,3.5457995998339213,5.2524999999999995,4.3287499999999985,3.888579730432001,4.169894164147054,1.3347794824764123,1.8016409159092333,4.4125,3.999999999999999,3.82097839616,3.2944345928963314,0.7560673033483987,0.5212901945249839,5.380223214285714,5.380223214285715,5.743968863181207,5.543754656365158,5.904749213769796,5.712355627815299,4.112875,4.118499999999999,3.760700296192,4.265262054436315,2.102429290024129,2.0650001885717537,3.7912500000000002,3.089999999999999,2.9646524006399995,2.792971711246534,0.9538209846445338,0.7485963474800915
1998-11-30,POMKH,4.305,4.58,5.25,2.263333333333333,2.68,2.6,3.56,7.3,6.3,1.9,3.8904761904761904,3.0940000000000003,3.75,4.822916666666667,4.822916666666666,4.3914807691263995,4.134873781594445,4.343831628757887,4.305000053246455,4.912083333333333,4.574166666666666,4.259818437632,4.108579232789213,3.8468224813007863,4.408315893110743,6.485625,5.886250000000001,5.6146625829887995,5.009508928697411,5.095371715417094,4.882629365419149,4.503645833333334,3.907916666666667,3.6324188169557328,2.927217182494275,3.4121158329035497,2.534918679615101,3.3720833333333333,3.2250000000000014,2.8948290113536004,3.72431217851171,2.520694346363013,2.80559681509323,5.0675,4.865000000000001,4.0683416723456,3.590466274751568,4.968033037644123,5.027041286942327,4.675,4.387499999999999,3.8395644336128,4.190183324768569,4.2703281703005995,4.769397336544025,7.390000000000001,6.435000000000001,6.3403178278912,6.642590798432613,5.6638507971273215,5.6126858461649,5.96125,4.866249999999999,4.853147838259201,4.517819119297858,3.271798638910855,4.19928756094403,4.97375,3.9199999999999986,3.052587037696,2.315081069209011,2.395521786237938,2.566007237754183,5.3802232142857145,5.380223214285715,5.0025717940992,4.689004536406578,3.904099986277392,3.8508673864831104,4.1072500000000005,4.118499999999999,3.4940201777152007,4.256099528511876,3.1310394745666272,3.094000282538018,4.07,3.507499999999999,3.2787914403839995,3.075117782164779,2.532217812229193,2.9813419591991916
1999-02-28,POMRB,5.5,6.0,7.525,4.066666666666666,4.1433333333333335,6.25,6.7,8.55,8.4,8.32,5.12125,5.6,5.25,4.822916666666667,4.822916666666666,4.83488846147584,4.467143860415321,5.538334160536442,5.499999987820037,4.8862499999999995,4.881666666666666,4.9558910625792,4.623822070926356,5.074751785021112,5.283394316257501,6.38875,6.326250000000002,6.37879754979328,6.029121997144839,6.3826080975513,6.10582841098542,4.428437499999999,3.977916666666667,3.8061179568401062,3.164968307606138,4.045049708531426,3.741598044365346,3.3595833333333336,3.388333333333335,3.3942307401454936,3.745854615928417,5.185728469897146,4.480007146247215,5.0125,5.050000000000001,4.94100500340736,4.425970281632559,5.302421298279027,4.971542419294695,4.7625,4.647499999999999,4.98373866016768,4.949394931150732,5.0361047323104495,4.47821971426905,7.42,7.090000000000002,7.22419069673472,8.40922130455967,6.073713798727752,6.121909365736072,6.409375,5.638749999999999,6.27188870295552,5.363370005113079,6.417288224738811,6.733520873397376,5.2475000000000005,4.9049999999999985,5.1595522226176005,5.096392866153613,5.35753517816315,4.531362446723923,5.3802232142857145,5.380223214285715,5.05004307645952,4.664549495048265,5.113147973179916,5.069110730276123,4.10725,4.10725,4.33641210662912,4.246956694569939,5.6759335845851355,5.624287928430521,4.0337499999999995,4.074999999999998,4.0672748642303995,4.153373021992691,4.371122053516952,3.9268715025417147
1999-05-31,PREMON,6.81,7.44,8.445,7.9225,4.97,8.64,6.93,10.78,8.94,9.42,6.738055555555556,5.67,6.21,4.822916666666666,4.822916666666666,5.624933076885505,5.360734268601803,6.847871178935172,6.8099999673031535,4.77625,4.9425,5.94953463754752,5.5533951289161605,7.211961985184893,7.4298432018088665,6.0893749999999995,6.645000000000001,7.205278529875968,7.409622612648716,9.042634884517467,8.297338763056896,3.9508333333333336,5.029375,5.452670774104064,4.234142491983717,5.152717971268684,3.906584493248553,3.3833333333333333,3.3558333333333352,4.024538444087296,3.7751141695091803,5.51286642240765,5.0358693323362305,5.01375,5.085000000000001,6.420603002044416,6.537943641277065,7.975691616141271,7.685774436750775,4.7575,4.702499999999999,5.762243196100608,5.730499926700879,6.961242996973137,7.161820487854926,7.02,7.690000000000001,8.646514418040832,11.294469940137482,9.009709511324786,8.956461072657335,6.327500000000001,6.2837499999999995,7.339133221773312,6.285976533985675,9.525605337191704,8.547097769665829,5.45625,5.042499999999999,6.863731333570561,8.397055328880736,9.891399812789325,9.903789583535058,5.3802232142857145,5.380223214285715,5.725248068097935,5.537912217262349,6.812621134528106,6.669455644200793,4.10725,4.107249999999999,4.869847263977472,4.237833501311088,5.703317235917828,5.669999675380588,3.7675000000000005,4.064999999999999,4.92436491853824,5.615659245700663,7.5067420791671875,7.453279593302004
1999-08-31,MONSOON,2.6766666666666667,1.3,3.31,1.0575,1.66,2.27,2.1,1.97,2.5,2.17,5.771111111111112,2.065,0.8,4.822916666666666,4.822916666666666,4.445626512797969,4.414392548043676,2.7141157186962093,2.6766666574228117,4.572500000000001,4.83,4.089720782528512,4.562634163625169,3.3755992564613386,2.110425201519247,5.838125,6.132500000000001,5.64716711792558,5.842948808367839,4.248322444934148,4.948508357968344,4.135000000000001,3.8275,3.6946024644624385,3.804242028233329,6.162897552534596,5.057214479937506,3.3379166666666666,3.363333333333335,3.078723066452378,3.773187060483653,1.1629104338163905,1.636859168553909,5.01375,4.94,4.76036180122665,4.94904061425455,2.6960788498268786,3.0195744877494803,4.418749999999999,4.822499999999999,4.2973459176603654,4.988403810540989,2.838409326193681,1.8277490547167243,6.856249999999999,7.150000000000001,5.9759086508245,6.639555725086009,3.9643103523409713,3.5880382443000705,5.8812500000000005,6.534999999999999,5.403479933063987,5.545983384739415,3.334392227032825,2.93209468840649,4.905,5.452499999999999,4.986238800142337,6.8897934710984625,1.313107233484585,1.0065221536494504,5.380223214285714,5.380223214285715,5.743593285303206,5.769997575805915,5.916009711973531,5.712355627815299,3.9570937499999994,4.107249999999999,3.747908358386483,4.22872989296976,2.097945880986847,2.0649998817744115,3.3312500000000007,4.002499999999999,3.274618951122944,3.881308654726553,1.5549006912294532,0.8424520450793078
1999-11-30,POMKH,4.305,4.15,4.905,3.25,2.84,3.19,3.04,6.26,4.64,1.93,3.8904761904761904,3.0940000000000003,1.87,4.822916666666667,4.822916666666666,4.389375907678781,4.273435461427368,4.342074055310674,4.304999971380567,4.336250000000001,4.7225,4.113832469517107,4.460188571715473,3.8391915102139103,4.30008391776641,5.5775,6.0462500000000015,5.350300270755348,5.326296999757481,5.107393516141109,5.004198742106537,3.7884375000000006,4.074166666666668,3.516761478677463,3.8178041702125514,3.178189164548843,2.938788690462586,3.550625,3.403333333333335,2.983233839871427,3.7821931373837208,2.5191020169251135,2.78306675481344,4.93875,5.0875,4.13221708073599,4.079872209666885,4.2483638419697485,3.5627103497745436,4.29125,4.692499999999999,3.7944075505962194,4.533158276629573,4.253192152561351,4.60310055048319,6.70625,6.8900000000000015,6.0895451904947,6.156180111321407,6.622448188734578,6.287545724165547,5.7325,6.119999999999999,5.0980879598383915,5.375140886081767,4.837690304199378,5.30359485156646,3.9075,5.459999999999999,3.763743280085402,5.156821224453252,3.2751257470336133,3.1712142768066447,5.3802232142857145,5.380223214285715,5.0023464473724,4.979179884046961,3.913602010751775,3.8508673864831104,3.8069375,4.107249999999999,3.4863450150318895,4.219645844590129,3.1266032438616564,3.093999822862,3.0625,3.532499999999999,2.7127713706737664,2.9496951896827723,2.5711790374476546,3.157760614098806
2000-02-29,POMRB,5.5,4.8,5.859999999999999,4.553333333333334,3.62,5.66,4.51,8.28,6.49,3.88,5.12125,4.39875,3.64,4.822916666666667,4.822916666666666,4.833625544607269,4.677696369738761,5.536618076075607,5.500000000493363,4.527500000000001,4.4225,4.3882994817102645,4.5556970508199495,5.018632115655099,5.353493514895523,5.5981250000000005,5.630000000000001,5.554180162453209,5.423816145713067,6.394635460412256,6.465802021895055,3.4855208333333336,4.195833333333335,3.9313902205398112,4.0885922510431545,4.2843621924990645,3.8117856109380925,3.82875,3.2725000000000017,3.2379403039228563,3.7984177099688106,5.000773357102353,4.422790765788067,4.91,4.94,4.743330248441595,4.654844892455951,5.535468091210007,5.732546202937682,4.46625,4.144999999999999,4.0806445303577314,4.527081367230146,4.999506196328062,4.852048834628013,6.9037500000000005,6.822500000000001,6.96572711429682,7.353956285126029,7.465013834840801,7.313788765063373,5.9312499999999995,5.6425,5.654852775903034,5.664209596910149,6.576464337662162,6.379560412475111,3.3362499999999997,4.349999999999999,3.810245968051241,4.6132932831874145,5.984081167862098,7.221108598839884,5.3802232142857145,5.380223214285715,5.04990786842344,4.953159554298993,5.121166132543566,5.069110730276123,3.8069375,3.8069374999999988,3.8513070090191337,4.210581315172443,5.640540853279342,5.621145215625049,2.93625,3.129999999999999,3.0836628224042597,3.1051446038221955,3.1426537219335278,3.398962465035509
2000-05-31,PREMON,6.81,6.75,8.025,4.663333333333333,7.195,8.63,8.1,9.85,9.66,5.88,6.738055555555556,5.67,5.67,4.822916666666666,4.822916666666666,5.6241753267643615,5.614619496718185,6.846173742800245,6.809999992721838,4.9174999999999995,4.25,5.332979689026159,5.231214936929495,7.024522866657849,7.026176342582259,5.68875,5.525,6.542508097471925,6.6756177317166046,9.054609904066535,8.333493369296432,3.6034375,3.3810416666666683,4.22416746565722,4.35864733877013,6.263805920057498,4.876272315387441,3.748333333333333,3.828750000000002,4.820764182353714,3.848203570970512,5.385912135891021,4.765033924096884,5.192500000000001,4.9375,6.2979981490649575,6.818183653148153,8.01431630852111,8.200893238304412,4.79875,4.437499999999998,5.688386718214639,5.593881240860857,6.839753690551577,6.519801862023528,7.231249999999999,6.59,8.119436268578092,9.432340541630639,10.017285749262083,9.719484264122382,6.26875,5.822500000000002,7.256911665541821,6.714507937431196,8.782475197581244,7.7060694199035815,3.42125,3.4649999999999985,4.638147580830744,5.187088261581333,9.008854616730614,9.099214587349435,5.3802232142857145,5.380223214285715,5.725166943276287,5.793531385144175,6.819387153680562,6.669455644200793,3.8069375,3.8069374999999988,4.5787842054114805,4.201536262662784,5.636494189944198,5.670000207371601,3.1237500000000002,2.994999999999999,4.118197693442556,4.36517864369122,6.026280889758924,6.201138019747108
2000-08-31,MONSOON,2.6766666666666667,3.52,3.895,1.893333333333333,1.66,2.05,2.33,4.48,3.37,1.14,5.771111111111112,2.065,0.33,4.822916666666666,4.822916666666666,4.445171862725283,4.661079047820583,2.712410548432718,2.676666671751909,5.165,4.805,4.607787813415695,4.880627435501344,3.130465275668122,1.6479728781261287,5.859375,5.671250000000001,5.483504858483155,5.5768412468621475,4.260285303386347,4.530864590883372,3.570520833333333,3.5900000000000016,3.291833812727665,4.0143815917696575,4.256532591895389,4.119124670867689,3.667916666666667,3.828750000000002,3.5564585094122285,3.8459511187690136,1.3273991524238156,2.659216510758392,5.835,4.8825,4.598798889438974,5.104166465369007,2.4821142803706726,2.3741198028748194,5.4125000000000005,4.494999999999997,4.345032030928784,4.877282417758285,2.7641089433292856,2.184710753000938,7.2225,7.2175,6.663661761146855,6.907892397613281,2.967404702968465,3.077572408267908,6.81125,6.040000000000002,5.702146999325093,6.118759659842109,3.2292896890703036,3.1774056833814353,3.8925000000000005,3.2074999999999987,3.2388885484984464,3.374312334477729,-0.3609716088354471,0.38220337182825403,5.380223214285714,5.380223214285715,5.743544610410217,5.970597196928091,5.921719128947562,5.712355627815299,3.8069375,3.8069374999999988,3.5732705232468884,4.192510627210497,2.0314040982328523,2.065000075524225,3.515,2.877499999999999,2.6029186160655335,2.713200369808828,0.695592389914502,0.531026965408173
2000-11-30,POMKH,4.305,5.05,5.045,3.3575,2.1966666666666668,5.67,5.47,6.37,6.47,3.64,3.8904761904761904,3.0940000000000003,3.84,4.822916666666667,4.822916666666666,4.38910311763517,4.4891648562010475,4.34033155438785,4.304999989288154,5.46875,5.029999999999999,4.784672688049417,4.987162341565409,3.877059192965767,4.992681449947164,6.202500000000001,5.706250000000001,5.3081029150898935,5.241380371003518,5.119375997974224,4.9781156488008085,4.03,3.616875000000002,3.3181002876365993,3.9664197886100507,3.155241743868996,3.041709875313808,3.8822916666666667,3.6679166666666685,3.0125417723140036,3.848571953020903,2.650110423751152,2.6932556206014846,6.17875,5.5025,5.027279333663385,5.438045147147473,3.891451918070551,3.8785983505246637,5.685,5.102499999999997,4.79501921855727,5.098482722892716,4.189173944806184,4.2956348495004075,7.25125,7.245000000000001,6.546197056688113,6.372112182054048,6.510489708714026,6.893677229888583,6.9624999999999995,6.497500000000001,6.009288199595056,6.307080298688621,5.1578010244485135,5.555483834126424,4.76875,3.634999999999999,3.399333129099068,3.203819495443604,1.7928883891991223,1.7076841950473018,5.3802232142857145,5.380223214285715,5.002317242436606,5.116963229761945,3.918419827764819,3.8508673864831104,3.8069375,3.8069374999999983,3.381562313948133,4.183504384220351,3.0604895896132276,3.0940001131583306,3.84875,3.369999999999999,3.09775116963932,3.114873584017944,1.9689998743925023,2.4780376296811424
2001-02-28,POMRB,5.5,5.88,7.085000000000001,4.1825,3.62,8.32,6.99,8.1,9.0,5.94,5.12125,4.39875,4.8,4.822916666666667,4.822916666666666,4.833461870581102,4.85207167478004,5.534904707896756,5.5000000156364095,5.42875,5.299999999999999,5.22280361282965,5.322263839013314,5.155474086165012,5.497196559410353,6.304375,6.012500000000001,6.0188617490539364,6.0424368676135645,6.406616216941884,6.338780786095101,4.4643749999999995,3.5241666666666687,3.6638601725819595,4.0800676554694,4.298709805077459,4.079045084043876,3.9066666666666667,3.6679166666666685,3.2555250633884025,3.8644346236629805,4.82319370892664,3.9198957526671014,6.36625,6.1675,6.344367600198032,7.13185157836323,5.895072470253095,5.685587051009911,5.5912500000000005,5.722499999999998,5.673011531134362,5.746567245639502,5.03206458814385,5.632301158362699,7.2612499999999995,7.200000000000001,7.1677182340128685,7.305914778905329,7.9776749106554785,8.399585135765546,6.6225000000000005,7.125000000000002,7.205572919757033,7.0938084344298815,7.554992932189951,7.277855820679733,5.28875,4.1499999999999995,4.4155998774594405,4.3368466627824,5.452664599841564,4.762237674715773,5.3802232142857145,5.380223214285715,5.0498903454619635,5.033278318290863,5.1252315845637435,5.069110730276123,3.8069375,3.8069374999999983,3.7884373883688798,4.174517493052409,4.620127954359041,4.590540822202137,4.19625,3.6599999999999993,3.778650701783592,3.9927694296606417,4.239339473628881,4.442223294992622
2001-05-31,PREMON,6.81,8.1,9.545,8.71,8.91,8.72,7.8,10.26,8.36,10.83,6.738055555555556,5.67,7.18,4.822916666666666,4.822916666666666,5.624077122348661,5.74220772468196,6.8444841394612155,6.810000003959585,5.22625,5.637499999999999,6.37368216769779,6.303204327570056,7.26964101745298,7.305064518642258,6.113750000000001,6.392500000000002,7.4293170494323615,8.072561515854154,9.066606952051968,8.267955067495336,4.276041666666667,4.535833333333335,5.6823161035491765,5.157634916570248,5.604292162931632,6.102751855620662,3.673333333333334,4.0966666666666685,5.517315038033042,3.9299988328619495,5.722684715333198,5.435628635809997,6.48625,6.1899999999999995,7.294620560118819,8.723277848540937,8.849825995439694,9.046451334379263,5.201249999999999,5.647499999999999,6.523806918680617,6.5842934409522105,6.970548860905536,7.38926038812106,6.84625,7.3025,8.40463094040772,9.647287657172944,10.005804666001445,10.47786303342288,6.0424999999999995,6.800000000000002,7.6673437518542205,7.644391902364279,10.42883299066725,9.346477950016764,5.03125,5.3875,6.981359926475664,8.336766728160807,9.249301939687705,7.9280679312163524,5.3802232142857145,5.380223214285715,5.725156429499401,5.8229832794979055,6.822817732318888,6.669455644200793,3.8069375,3.8069374999999988,4.541062433021327,4.165549912011801,5.6762610497137125,5.669999866516541,4.225,4.0375,5.139190421070155,6.12093068140347,7.164784239154375,6.740885826849654
2001-08-31,MONSOON,2.6766666666666667,1.85,3.19,1.3216666666666663,0.14,3.46,1.88,4.15,1.95,0.35,5.771111111111112,2.065,1.6,4.822916666666666,4.822916666666666,4.445112940075863,4.744589775206677,2.7107374761895535,2.6766666773395924,5.31,5.22,4.564209300618674,5.308613024004427,3.5024257822061724,2.5779888801499107,5.9172916666666655,6.216250000000002,5.733590229659416,6.339581514744897,4.272318344812394,4.3979226612993845,4.186889880952381,4.392916666666668,3.9380563287961725,4.621462991699819,3.8607258808438623,1.6791705196462194,3.9562500000000003,3.7166666666666686,3.366389022819825,3.913144069532242,1.508741924980844,3.1610595426239056,6.22875,6.5424999999999995,5.760772336071292,7.040803494484111,2.9638401378876935,2.8667501156504906,4.706250000000001,5.534999999999998,4.66628415120837,5.571550647032695,2.883693405144222,2.199094604658945,6.37875,7.22,6.702778564244633,6.807545113493853,3.8477180025778948,3.2563118034020473,5.29,6.445000000000001,5.380406251112532,6.546369723342286,3.590828349894597,2.5709750224321493,5.0175,5.19,4.328815955885398,5.814035082615028,1.282234999882938,1.9099590010064793,5.380223214285714,5.380223214285715,5.743538302144085,5.9623523870644215,5.924613977966878,5.712355627815299,3.8069375,3.8069374999999988,3.5506374598127963,4.156601581606146,2.068704376552448,2.0649999513856536,4.20125,4.355,3.723514252642093,4.74873046433687,2.079460695520623,1.2811901233616896
2001-11-30,POMKH,4.305,5.1,4.225,2.4225,1.85,5.22,2.8,3.38,3.25,2.37,3.8904761904761904,3.0940000000000003,2.8,4.822916666666667,4.822916666666666,4.389067764045517,4.534970629123716,4.33866585864218,4.305000005816017,5.5125,5.232499999999999,4.778525580371204,5.309704626219224,4.01459908596067,4.444290589743895,5.621874999999999,6.011250000000002,5.13015413779565,5.364504628092477,5.131399388499556,4.9911740379952025,4.054404761904762,4.159166666666668,3.3318337972777035,4.300880553655354,3.5583000374086398,3.4800317698100867,4.393750000000001,3.630000000000002,2.759833413691895,3.9121371140182,2.618245109741513,1.833534670174111,6.0875,6.43,5.5444634016427745,6.378885131012936,5.017145928184917,5.263705365099384,4.482499999999999,4.867499999999999,3.919770490725022,4.865814281152871,4.291502868946929,4.224935430591577,5.986249999999999,6.472499999999999,5.37366713854678,4.444405888035781,6.508445129942481,5.823452584145148,5.25125,5.6400000000000015,4.528243750667519,5.840858084625529,4.742463583579166,5.028959174528061,5.25875,4.8725000000000005,3.545289573531239,4.504978612647985,2.711354582295159,3.6072866292454617,5.3802232142857145,5.380223214285715,5.002313457476927,5.089076925001141,3.9208626083357037,3.8508673864831104,3.8069375,3.8069374999999983,3.367982475887678,4.147672477597717,3.095211155578242,3.0939999271608785,4.4625,4.095000000000001,3.354108551585256,4.056920273326899,3.277660800268096,3.5707650863211664
2002-02-28,POMRB,5.5,6.5,6.333333333333332,4.404285714285714,6.23,6.71,5.7,7.35,6.2,7.1,5.12125,4.39875,5.65,4.822916666666667,4.822916666666666,4.83344065842731,4.866442945011439,5.533261313257266,5.499999999522571,6.0875,5.387499999999999,5.467115348222722,5.717264743559248,5.282964247365563,5.5973940479660955,5.835416666666667,5.823333333333335,5.611425816010723,5.655056970811635,6.418633515407944,6.470213509982259,4.001488095238095,4.214613095238096,3.7608145640809076,4.388301908606057,4.45275696562361,4.385257675721254,4.642500000000001,4.2825000000000015,4.147900048215138,3.9521828249795137,4.655954881303514,3.7650537656524827,6.1775,6.0275,6.010678040985665,6.555828852872386,6.915488709124094,7.40048601823507,4.385,4.544999999999998,4.631862294435013,5.049020735537652,5.0299618452253485,5.088201923504846,5.805833333333333,6.284999999999998,6.164200283128068,5.72236000066973,8.096768033505295,7.450356809998208,6.0675,4.940000000000001,5.1969462504005115,5.9080006227664335,5.916625442079831,6.044309265763442,5.357499999999999,5.1625000000000005,4.9671737441187425,5.835945190518766,5.719287298564014,5.857852233680027,5.3802232142857145,5.380223214285715,5.049888074486156,4.9973367670358675,5.127292893073323,5.069110730276123,3.8069375,3.8069374999999983,3.780289485532607,4.138762559703315,4.451151083858125,4.274906942509049,4.586250000000001,4.3075,4.272465130951153,4.923087625309483,3.9967641169847994,3.9573297196168387
2002-05-31,PREMON,6.81,9.1,7.933333333333333,7.428333333333333,9.8,9.2,7.3,7.87,10.85,11.6,6.738055555555556,5.67,8.42,4.822916666666666,4.822916666666666,5.6240643950563864,5.729927735565952,6.842861799027663,6.809999990472664,6.454999999999999,5.637499999999999,6.920269208933633,6.887998490079272,7.453672163759626,7.691513745452257,6.734791666666667,5.420416666666668,6.540188822939767,6.770087440948209,9.078607700418912,8.493320577383903,4.133050595238095,3.894196428571428,5.227822071781878,5.106349763324834,6.776073909581125,5.609704790537663,4.78625,4.505000000000002,6.408740028929083,4.02585091043636,6.402124346791254,7.422357773238883,6.18,6.147500000000001,7.286406824591399,8.009371221641093,8.878475908093971,8.408524055031691,4.55,4.419999999999998,5.6991173766610075,5.698230206663772,6.9183501680837995,7.243123426158842,6.310416666666667,5.687499999999998,6.8465201698768405,7.183707083095692,10.189472985592314,9.56611158635361,6.766249999999999,5.562500000000002,7.458167750240307,7.11869336990645,8.283912060598784,7.78210495950711,5.30125,5.355,7.620304246471245,9.646303689928047,9.782020675760844,10.247671761900715,5.3802232142857145,5.380223214285715,5.725155066913916,5.785322531208804,6.8245571406072445,6.669455644200793,3.8069375,3.8069374999999988,4.536173691319564,4.12987178658404,5.685829899231153,5.670000086192861,4.6175,4.6175,5.931479078570693,7.219801948048947,7.643829662949527,7.329600862235222
2002-08-31,MONSOON,2.6766666666666667,5.45,6.5100000000000025,2.18,1.24,3.7,1.6,5.096666666666667,5.99,0.37,5.771111111111112,2.065,1.35,4.822916666666666,4.822916666666666,4.445105303700498,4.718127485583575,2.7091342426665523,2.67666666708012,6.130000000000001,6.537499999999999,6.3321615253601795,6.834884953044768,3.7801315704573826,2.7359512733665046,7.359166666666667,6.250416666666668,6.528113293763861,6.9212846550611165,4.284269939558143,4.1826828005789665,4.077285714285714,4.108779761904762,4.008693243069127,4.682595736125962,2.957663395181182,2.0214418855037994,4.961875,4.780000000000001,4.34124401735745,4.019107053068464,1.487739228986169,2.6718356359842117,6.137499999999999,6.2075000000000005,5.851844094754839,6.331689529003812,3.204798387361629,3.0778386380033282,4.797499999999999,4.349999999999999,4.059470425996604,4.652898605838759,2.812542333701558,2.061254818424903,6.6779166666666665,5.924166666666665,6.146578768592771,6.172828113093497,4.041349803591742,4.7568808422675914,7.2316666666666665,6.5725000000000025,6.8709006501441845,7.027481109092498,3.4670587890335898,3.680456879354842,5.117812499999999,5.36,4.720182547882747,6.563373503984514,1.8856289187463737,1.3988748445997152,5.380223214285714,5.380223214285715,5.743537484592794,5.928456536536533,5.926081754953934,5.712355627815299,3.8069375,3.8069374999999988,3.5477042147917386,4.121000099102718,2.0795853843048095,2.065000031391227,4.5112499999999995,4.555,4.098887447142415,5.2295622256237655,3.0610990363578843,2.0240969442220615
2002-11-30,POMKH,4.305,4.44,8.1,2.6166666666666667,1.9,5.0,4.4,6.47,4.8,1.9,3.8904761904761904,3.0940000000000003,3.3,4.822916666666667,4.822916666666666,4.3890631822202995,4.502173775916696,4.337078993877536,4.304999991158257,5.79375,6.372499999999999,5.575296915216107,6.413251765850143,4.673710021370875,5.78603715786412,7.457083333333333,7.219166666666668,7.156867976258317,7.804104973637089,5.143414179429643,4.854275940483026,4.1982083333333335,4.157321428571429,3.4518826125081423,4.344700622793106,3.269270477598484,3.2376675034037454,4.8975,4.7925,3.3647464104144698,4.018367039829286,2.762016114926114,2.260482033810375,6.0803125,6.152500000000001,5.511106456852904,5.594775813103484,5.192086109320811,4.861568308277701,4.804375,4.749999999999999,4.195682255597963,4.496472045943739,4.210143820854763,4.08028764290956,6.856666666666666,6.6966666666666645,6.275947261155663,6.358840449634456,4.890529003925569,4.8606731778557135,7.172083333333333,6.960000000000003,6.0425403900865104,6.630892812282637,6.434390272532302,6.67271506764951,4.943125,5.2425,3.5921095287296483,4.613224339691771,3.140982266218383,3.053037801972759,5.3802232142857145,5.380223214285715,5.002312966946153,5.062736110525941,3.9221011727935893,3.8508673864831104,3.8069375,3.8069374999999983,3.366222528875043,4.112147473376062,3.10725502370516,3.0940000470336355,4.14,4.68,3.7793324682854488,4.438623176542477,3.445830471985232,3.1718100863400758
2003-02-28,POMRB,5.5,4.56,7.453333333333332,3.764,7.585,6.59,6.08,7.2,8.373333333333333,6.102499999999999,5.12125,4.39875,4.3,4.822916666666667,4.822916666666666,4.833437909332179,4.831991997122104,5.531694053118862,5.500000003385641,5.713750000000001,5.887499999999998,5.169178149129664,6.0138049394488995,5.790638955767343,5.578341691196094,7.1312500000000005,7.499166666666668,7.275454119088323,8.093224583082948,6.430729677809642,6.4476847469019,4.257083333333334,3.99725,3.576729567504885,4.249161473360724,4.548799489146942,4.253169969035019,4.78375,5.1312500000000005,5.052847846248682,4.070961762384586,5.1753243888439355,4.34810165836536,6.111875,6.1225000000000005,5.942663874111743,5.847940254011564,6.935960680146351,6.270459850397017,5.188750000000001,4.845,4.949409353358778,4.8557494447559435,5.012226684113559,5.70626703740046,7.249583333333334,6.659166666666664,6.645568356693397,7.00771107004073,7.767948304513558,7.582275012435151,6.924583333333333,7.5033333333333365,6.974857567385239,7.126203524938044,7.546662117409341,6.8272132186808445,5.138125,4.993124999999999,4.596265717237788,5.130031060897104,5.880957243421549,6.418078899325161,5.3802232142857145,5.380223214285715,5.049887780167692,4.979278302293108,5.128338039529391,5.069110730276123,3.8069375,3.8069374999999983,3.7792335173250255,4.103313869474557,4.421882001849842,4.478822688469221,3.89125,4.342499999999999,3.9875994809712694,4.291556638361702,4.384100058508758,4.571905955719169
