Date,Season,Shankargarh,Mainpat,Bhaiyathan,Wadrafnagar,Ambikapur,Udeypur,Kusmi,Lakhanpur,Pratappur,Balrampur,Premnagar,Batauli,Ramanujnagar,Lundra,Sitapur,Surajpur,Ramchandrapur,Rajpur,Shankargarh_Trend,Shankargarh_SMA,Shankargarh_EWMA,Shankargarh_DES,Shankargarh_TES,Shankargarh_ARIMA,Mainpat_Trend,Mainpat_SMA,Mainpat_EWMA,Mainpat_TES,Mainpat_ARIMA,Bhaiyathan_Trend,Bhaiyathan_SMA,Bhaiyathan_EWMA,Bhaiyathan_DES,Bhaiyathan_TES,Bhaiyathan_ARIMA,Wadrafnagar_Trend,Wadrafnagar_SMA,Wadrafnagar_EWMA,Wadrafnagar_DES,Wadrafnagar_TES,Wadrafnagar_ARIMA,Ambikapur_Trend,Ambikapur_SMA,Ambikapur_EWMA,Ambikapur_DES,Ambikapur_TES,Ambikapur_ARIMA,Udeypur_Trend,Udeypur_SMA,Udeypur_EWMA,Udeypur_DES,Udeypur_TES,Udeypur_ARIMA,Kusmi_SMA,Kusmi_EWMA,Kusmi_TES,Kusmi_ARIMA,Lakhanpur_Trend,Lakhanpur_SMA,Lakhanpur_EWMA,Lakhanpur_DES,Lakhanpur_TES,Lakhanpur_ARIMA,Pratappur_Trend,Pratappur_SMA,Pratappur_EWMA,Pratappur_DES,Pratappur_TES,Pratappur_ARIMA,Balrampur_Trend,Balrampur_SMA,Balrampur_EWMA,Balrampur_DES,Balrampur_TES,Balrampur_ARIMA,Premnagar_Trend,Premnagar_SMA,Premnagar_EWMA,Premnagar_DES,Premnagar_TES,Premnagar_ARIMA,Batauli_Trend,Batauli_SMA,Batauli_EWMA,Batauli_DES,Batauli_TES,Batauli_ARIMA,Ramanujnagar_Trend,Ramanujnagar_SMA,Ramanujnagar_EWMA,Ramanujnagar_DES,Ramanujnagar_TES,Ramanujnagar_ARIMA,Lundra_Trend,Lundra_SMA,Lundra_EWMA,Lundra_DES,Lundra_TES,Lundra_ARIMA,Sitapur_Trend,Sitapur_SMA,Sitapur_EWMA,Sitapur_TES,Sitapur_ARIMA,Surajpur_Trend,Surajpur_SMA,Surajpur_EWMA,Surajpur_DES,Surajpur_TES,Surajpur_ARIMA,Ramchandrapur_Trend,Ramchandrapur_SMA,Ramchandrapur_EWMA,Ramchandrapur_DES,Ramchandrapur_TES,Ramchandrapur_ARIMA,Rajpur_Trend,Rajpur_SMA,Rajpur_EWMA,Rajpur_DES,Rajpur_TES,Rajpur_ARIMA
2002-05-31,PREMON,3.8375,18.99,7.36,8.655,8.225,9.19,6.655,5.154,7.7600000000000025,7.0120000000000005,11.255,7.4899999999999975,9.14,7.73,9.77,6.59857142857143,7.5275,12.326666666666664,2.0814583333333334,2.129375000000001,2.7108542571307312,2.310170993314555,3.3618066961660533,3.5922534904610224,8.25875,8.539166666666665,11.544459586969143,14.171892617602396,15.71601293288255,5.115833333333334,4.645416666666666,5.676710983837823,5.37162446896671,7.465293732139289,7.246869650585696,5.7596875,5.8258333333333345,6.788619471759933,6.1792177524382215,7.8652561966032,7.973579508949639,5.18375,4.473749999999998,5.8324353020073945,5.737177352342447,7.472264807860842,7.194304233354476,6.8025,5.439166666666667,6.8310545325155285,6.316058638066607,8.413913424210008,6.893977365309777,5.545000000000001,5.8279353585323435,5.907486094266755,6.404816092317859,4.1405,4.019999999999999,4.792578534337267,5.141109090102257,5.834238483297735,6.0300423225817505,5.302187500000001,4.661,5.821593995230364,5.996325320115882,7.15784282515805,7.256173600493849,5.6575,5.0365,5.877252811945958,5.952248380644377,7.524574183488587,6.9770273019946005,9.591875,8.116250000000003,9.268603909573722,9.172700648745751,10.60104389940802,10.65041194752514,5.073749999999999,5.5474999999999985,6.383860606366321,6.752570567172739,7.39825419675879,7.269135293369924,5.8931249999999995,4.830000000000003,6.291501334654551,6.1012389661574655,7.338851831358916,7.95935389660507,4.90875,4.995,6.201999571200089,6.160068726711796,8.29260088473945,8.078069540229318,6.8775,7.344999999999996,8.3112602946063,9.866408933472494,9.246589275752617,4.510714285714286,3.8529166666666654,5.00524992641048,5.169526946802434,6.634949395930439,6.048390422673453,4.935625,4.224375000000002,5.420891620082244,5.480644744302806,6.831456298611709,6.573878354753974,8.912552083333333,8.561388888888889,9.847252132694933,9.864476469027466,11.387522618640757,11.118412284106657
2002-08-31,MONSOON,0.8933333333333332,1.09,3.785,4.4325,3.79,7.5,2.31,1.7899999999999998,3.983333333333333,5.73,10.585,1.65,5.255,1.0199999999999998,2.285,3.624285714285714,4.3900000000000015,7.375555555555555,1.9623958333333333,2.132083333333334,1.983845887611772,2.0987424373656585,1.1003384686344706,1.2086762233322768,7.964999999999999,8.1525,7.362675752181485,1.3170109696731545,3.60811578779171,5.298125,5.011666666666666,4.920026590302694,4.999147091176773,3.8890801238855754,3.6510926739062617,6.035,5.670208333333335,5.84617168305596,6.003024889988015,5.084928357219434,5.443674116631264,5.4624999999999995,5.069999999999998,5.0154611812044365,5.607817204800003,2.5751222584263065,2.96004015757298,7.544166666666666,6.4350000000000005,7.098632719509317,6.554400600805809,3.519714182353021,4.58076484254343,4.45875,4.4207612151194065,6.073040489219675,4.726388549338152,3.9555,4.171499999999998,3.5915471206023595,3.432828405338408,2.136255867959531,1.8253225676549891,5.652604166666667,5.105833333333333,5.0862897304715515,5.567449221740765,3.178079657964624,3.4813458594629774,5.8652500000000005,5.547000000000001,5.818351687167575,5.9816650973986105,3.5649170439720717,3.218246269575073,10.175,9.358750000000002,9.795162345744234,9.854184507030991,7.827307748279404,7.288472897003175,4.858333333333333,5.193333333333332,4.490316363819792,5.978317256586173,2.7905812672948183,2.858976350996354,6.484375,5.593750000000003,5.876900800792731,6.0459663876539835,3.765862835013139,4.147513439491007,4.6175,5.0125,4.129199742720052,5.397272765432511,1.238836131097628,1.178786819987803,5.98875,6.866249999999996,5.90075617676378,5.370109235339361,5.597455205336733,4.691071428571429,4.398571428571428,4.452864241560574,4.625812407177113,2.5236373030440227,3.2565074823537126,4.948875,4.946875000000002,5.008534972049347,5.36653694353458,2.872118659351173,3.2313664172107845,8.670434027777777,8.969166666666668,8.858573501839182,9.526432469533846,5.917482508279562,5.822871978658385
2002-11-30,POMKH,1.34,6.38,4.65,4.8325,4.235,6.88,,4.022,5.233333333333333,5.333999999999999,9.595,3.796666666666667,5.775,2.72,7.6,3.77,3.5380000000000003,6.58375,1.9423958333333333,2.0308333333333337,1.7263075325670632,1.985102918814445,1.9744295535207295,1.7676327485425691,7.28875,8.365,6.96960545130889,4.690645012036707,5.101954989231749,5.365,5.22,4.812015954181616,4.915437586343984,4.582063890209253,4.371870095016622,6.197708333333333,5.849166666666668,5.440703009833576,5.8899752739021105,5.227278822767278,4.938050071024409,5.694375,5.297499999999998,4.703276708722662,5.533607371756216,3.885498283082622,3.884669613729927,7.869999999999999,7.170000000000001,7.011179631705591,6.612297058431297,4.973912126381817,6.085466002165424,,,,,3.87725,4.109499999999998,3.7637282723614156,3.490609022147803,3.3024702484199917,3.185322317576776,5.783125,5.498541666666666,5.145107171616264,5.532019908894544,4.27775022421076,4.291403169912783,6.19975,5.768000000000001,5.624611012300544,5.932501601208642,5.197188510911115,5.379891179300891,10.685,9.825000000000003,9.71509740744654,10.03094433819177,8.071077696073647,8.065987908177021,4.77,4.954166666666665,4.212856484958542,5.661682758106966,4.209229097551593,4.261222387304395,6.679375,6.1925000000000034,5.836140480475638,6.107483959417304,4.936226223265132,4.697029552267303,4.46125,4.805,3.5655198456320316,4.988920457934188,2.925002553626207,2.8987506576182676,4.904999999999999,6.888749999999996,6.580453706058268,7.177958348683607,7.214939354951477,4.798714285714286,4.622857142857142,4.179718544936344,4.2256395079627405,3.4690066503972794,3.617366372855992,5.055562500000001,4.924375000000002,4.420320983229608,5.047821041525129,3.8360844020709695,4.186530241071543,8.621388888888887,8.855937500000003,7.948644101103509,8.952158067752599,7.409898347180018,6.726512702243921
2003-02-28,POMRB,1.505,3.8,5.71,6.963333333333334,6.26,8.103333333333332,6.56,4.24,6.25,5.773999999999999,10.665,6.113333333333334,6.935,6.25,0.7,5.0442857142857145,4.438,7.65375,2.1288541666666667,1.8939583333333334,1.6377845195402378,1.9128792123811869,1.8300962548342963,1.8113088202107441,6.7700000000000005,7.5649999999999995,5.701763270785333,6.346534080483827,7.799575514175044,5.4106250000000005,5.37625,5.171209572508969,5.171381905828673,5.601897636430429,5.2716393495321805,6.365833333333334,6.220833333333335,6.049755139233479,6.024371701406967,6.056324016507762,5.955927831802078,5.6831249999999995,5.627499999999997,5.325966025233597,5.81179410237365,5.296904035498581,5.053137700200247,7.681249999999999,7.918333333333333,7.448041112356687,6.9310981183348535,7.8090885281510625,8.500107045694731,5.52125,5.2764567290716435,5.3193671150847495,4.295508101845031,3.8735,3.801499999999997,3.9542369634168493,3.746752222573578,4.535799417355303,4.637489752235787,5.76375,5.806666666666667,5.5870643029697575,5.803286618747809,5.775419509717915,4.994977189398744,6.3657499999999985,5.9625,5.684366607380326,5.959197620562374,6.291929483549738,6.364978983654096,10.936250000000001,10.525000000000002,10.095058444467924,10.535985417482385,9.904089183620272,9.636411949679422,5.0475,4.762499999999998,4.973047224308459,5.8445421221558655,5.498837214049322,5.651605008088108,6.314375,6.776250000000003,6.275684288285383,6.465070365487777,6.949829777522628,6.327765079709163,4.4425,4.43,4.639311907379219,5.346535739362616,5.550577932822863,5.679663858576535,5.366875,5.088749999999996,4.228272223634961,7.638879196820454,7.629491672452125,4.849214285714286,4.7592857142857135,4.525545412676092,4.554810176798592,5.1306127691737755,4.800712282464803,5.0714999999999995,4.9733750000000025,4.427392589937765,4.936605184768343,5.017248198705763,4.654125700165746,8.496371527777777,8.48493055555556,7.830686460662106,8.671470648832026,8.366757741483916,7.876324937123994
2003-05-31,PREMON,4.2250000000000005,16.78,7.27,8.47,8.76,8.803333333333333,6.655,5.76,7.571666666666666,8.909999999999998,12.535,7.55,8.365,7.98,8.3,6.914,8.184999999999999,13.418333333333335,2.2490625000000004,1.9908333333333332,2.672670711724143,2.2551654155504774,3.266917779847014,3.4048022707474748,5.920000000000001,7.0125,10.1330579624712,15.315050621439458,15.802573682091527,5.211250000000001,5.35375,6.010725743505382,5.908806750271037,7.50838380535535,7.492961423168934,6.625104166666667,6.174583333333334,7.017853083540087,6.310645286180848,8.146505381774487,8.347314190864095,5.375624999999999,5.761249999999997,6.699579615140157,6.534300252223935,7.632577131555386,8.091190976702293,7.189583333333332,7.821666666666667,7.990158000747346,7.347622963432171,9.042616010636666,8.450129703030791,5.545000000000001,5.827874037442987,3.7449096705835894,6.597197000609856,3.5404999999999998,3.9529999999999967,4.676542178050109,4.953586510114336,5.788032295378034,5.697212191167897,5.426875,5.759583333333333,6.380905248448521,6.459704862422761,7.865488296241637,8.070324622434365,6.156499999999999,6.436999999999999,6.974619964428195,6.538072720083486,7.866346215784833,7.332982102192039,10.810625,10.845,11.071035066680754,11.652762411018518,12.403231007568266,12.519256776546198,5.162083333333333,4.777499999999999,6.003828334585076,6.324976709113364,7.468031891295452,7.346152681778296,5.609375,6.582500000000003,7.11141057297123,7.183718982179155,9.502534519226483,9.218066547402866,4.1475,4.4925,5.975587144427532,6.06613609979433,8.190309153220046,7.971050941654618,5.85625,4.721249999999996,5.856963334180977,9.268000347006508,8.869328879757186,4.6834999999999996,4.838142857142857,5.4809272476056545,5.840660214483368,7.043538449463566,7.327758408519761,4.758624999999999,5.137750000000002,5.930435553962658,5.6802497499148386,7.255349529438257,6.912022426918336,8.168177083333335,8.757847222222228,10.065745209730597,9.935024840936297,11.537890899929469,10.823362405698491
2003-08-31,MONSOON,1.9975,-0.85,4.24,5.9625,3.165,6.376666666666666,2.31,1.1540000000000001,4.016666666666667,5.16,11.315,3.81,3.11,0.62,7.45,3.712857142857143,3.86,5.28375,2.3625000000000003,2.266875,2.402602427034486,2.215829836204201,1.0179861550371596,1.2619775918011427,5.7906249999999995,6.5275,5.73983477748272,1.0492693251286713,2.469785551139779,4.81125,5.4675,5.302435446103229,5.590770739118415,3.9320185193191435,3.6411628041439115,6.504895833333334,6.557083333333334,6.595711850124053,6.289225647622083,5.234636134198551,5.464741663877396,4.944374999999999,5.604999999999997,5.285747769084094,6.182183734050074,2.735973018332735,3.525676888507432,6.567083333333333,7.5408333333333335,7.344761467115074,7.149559613488978,4.786002537177193,4.460517605054058,4.45875,4.420724422465792,6.074750941094967,4.525145561122304,3.1755,3.793999999999997,3.267525306830066,3.1242170251421366,2.1400459652025887,1.91588656256308,4.893541666666666,5.7679166666666655,5.435209815735779,5.925039857689213,3.691360868953188,3.8315564075796575,6.021125,6.294499999999999,6.248771978656917,6.402228733786969,4.325030145373991,4.453051335757331,10.42625,11.0275,11.168621040008452,12.07877067282546,9.469808621195584,9.35542095068685,4.970416666666667,5.317499999999999,5.126297000751045,5.945591567232873,2.820980938017486,2.437396087576654,4.795,6.046250000000003,5.510846343782737,6.3515372904729,4.402898873055196,3.6301008150734386,3.86125,4.3925,3.8333522866565195,5.127465663732458,1.2067311283377915,1.1346724735237432,6.356250000000001,6.012499999999996,6.494178000508587,4.708493441023971,4.6764321596916005,4.431357142857143,4.860285714285713,4.77369920570625,5.175934995288128,2.908824893625549,2.9401221214273834,4.568999999999999,5.005250000000002,5.102261332377594,5.404081964227042,3.465421181367853,3.8921572349797273,7.801525297619048,8.234895833333338,8.15294712583836,8.961304529467405,6.207612731948281,6.755662810958157
2003-11-30,POMKH,1.1975,1.52,2.6,5.376666666666668,2.4,4.07,,1.994,2.505,4.23,7.8599999999999985,2.5533333333333332,2.28,0.76,6.35,2.3557142857142863,1.565,6.05,2.54375,2.23125,1.9205614562206916,2.063600920932527,2.005315296241707,2.076141568694198,6.2787500000000005,5.3125,4.051900866489632,4.63602212667283,5.181789655957058,4.64625,4.955,4.221461267661937,4.762372112525508,4.625471666833803,4.586306561868799,6.272291666666668,6.693125000000001,6.108093776741098,6.205430363972145,5.766404079326459,5.465496402369064,4.7025,5.146249999999997,4.131448661450456,5.668082090432491,4.0452642303047135,3.881322203461198,6.3116666666666665,6.838333333333334,6.034856880269044,6.47784917240573,5.687596210596033,5.781472883897969,,,,,2.9357499999999996,3.286999999999997,2.7581151840980396,2.308849197237492,3.25721584296046,3.243687442868371,4.7647916666666665,5.085833333333332,4.263125889441468,4.960246624166423,4.686916568124483,4.531098684969075,5.9015625,6.0184999999999995,5.44126318719415,6.102995277707084,5.599744141654166,5.11576898890503,10.17625,10.59375,9.84517262400507,11.003254161943595,9.434533324800375,9.63212658003876,4.969166666666666,5.006666666666666,4.09711153378396,5.295397079941804,4.284104337543133,4.09922788433651,4.406875,5.172500000000003,4.218507806269642,5.331890685426989,4.127993598031152,3.699641271959952,3.7175,3.9025000000000003,2.604011371993912,4.253961691530699,2.885749157667506,2.8461382943102924,6.857500000000001,5.699999999999996,6.4365068003051515,6.833720167225918,6.9943552977104035,4.371392857142857,4.506714285714285,3.8065052377094646,3.9212572948611237,3.7796856746206617,3.8488475090170886,4.423875,4.512000000000002,3.6873567994265564,4.621250600475229,3.9179413671237855,3.770403098511027,7.202581845238095,8.101458333333337,7.311768275503016,8.23451782007051,7.346363913286245,5.97309347572631
2004-02-29,POMRB,2.555,7.625,4.56,5.4575,4.645,5.933333333333334,6.56,3.3480000000000003,4.711666666666667,5.795,9.325,5.823333333333332,3.915,5.92,5.95,4.441428571428572,4.894,5.2542857142857144,2.4868750000000004,2.4937500000000004,2.1743368737324147,2.1355481892607875,1.8679277385741229,1.7401427179974387,6.5325,6.26875,5.4811405198937795,4.826737801685559,5.438925702500238,4.642500000000001,4.6674999999999995,4.356876760597162,4.624004520087647,5.642920645975987,4.594926888599834,5.9809375,6.316666666666667,5.8478562660446585,6.139586012069851,6.596871590361284,6.626664716488182,4.533125,4.742499999999996,4.336869196870273,5.558583639215559,5.454809157069753,4.632088210986449,6.045,6.295833333333334,5.99424746149476,6.342630126326796,7.998057818031685,7.362527512260072,5.52125,5.276434653479475,5.281270153726459,4.473939245937478,2.8925,3.063999999999997,2.994069110458824,2.585377312741065,4.338553331985408,4.274820676920478,4.693958333333333,4.701249999999998,4.442542200331547,4.767106168539662,5.503969526174036,4.494968606673674,5.688125,6.02375,5.58275791231649,6.096585999051756,6.289496832154457,5.784013681850122,9.911875,10.258750000000001,9.637103574403042,10.525707474144074,10.320028669444833,10.22444461880927,4.907500000000001,4.934166666666665,4.787600253603709,5.379531565443203,5.593256134281216,5.812009790220385,4.4225,4.417500000000003,4.097104683761785,4.849835022343183,4.745820591133082,4.456211292149375,3.6825,3.8200000000000003,3.930406823196347,4.532284466602042,5.621653677723577,5.81707777085939,6.614999999999999,7.012499999999996,6.241904080183091,7.236396782859961,6.477670045086259,4.327857142857143,4.356,4.0604745711971075,3.9686969999022224,5.007988886245026,4.42950383406743,4.1735,4.626000000000002,4.1700140796559335,4.621179653336232,4.595124819381107,3.713999031272686,6.977633928571429,7.501592261904766,6.488775251016095,7.376572311624686,8.233406720334518,7.374472200676403
2004-05-31,PREMON,4.625,16.86,7.1,8.115,8.44,8.93,6.655,4.734,8.08,7.9325,11.875,7.830000000000001,8.280000000000001,7.16,7.06,7.0371428571428565,6.568,11.02625,2.445625,2.59375,3.1546021242394486,2.504049820148883,3.498960362655663,3.8896186686233616,7.10375,6.28875,10.032684311936267,15.194071257494377,16.876509149861228,4.89625,4.624999999999999,5.454126056358296,5.322393007798034,7.548047201387786,7.025184304440121,5.511875000000001,6.227916666666667,6.754713759626796,6.374253164931534,8.10971398218811,8.32015476675286,4.6899999999999995,4.662499999999996,5.978121518122164,6.138885294542896,7.788704631115836,7.605145772204782,5.939166666666667,6.327500000000001,7.168548476896856,6.896891314266779,8.98865055143212,8.429403120460748,5.545000000000001,5.8278607920876855,5.5876181669033675,6.439985380168919,3.0365,2.807499999999997,3.6900414662752947,3.769518638568082,5.537528336229631,5.566141833395635,4.883958333333333,4.828333333333331,5.897525320198929,5.662992213681598,7.319213904221437,6.966992721817952,5.87125,5.779375,6.522654747389893,6.46571063423027,7.870212668222756,7.5515603577310415,9.973749999999999,10.09375,10.532262144641825,11.051216202592666,12.282199431624226,12.44219824662457,5.02125,5.0041666666666655,6.004560152162226,5.902764877791382,7.541644712718705,7.416969399921449,4.61125,4.396250000000004,5.770262810257071,5.626849272899493,6.874617826562705,7.713175527182356,3.8925,3.615,5.2222440939178085,5.078789570239538,8.089510227442169,7.958405428278728,6.65375,6.702499999999996,6.569142448109854,9.179832920226836,8.700468275964766,4.548571428571429,4.386785714285715,5.251141885575407,5.43676286921839,6.800282264067409,7.027603409630437,4.6886875,4.221750000000003,5.129208447793561,5.0058113506528485,7.245715137864652,7.449561326486915,7.134196428571428,6.903571428571432,8.303765150609657,8.108705389187985,11.068072296949994,11.24350061668009
2004-08-31,MONSOON,1.1425,1.1,4.38,3.986666666666667,2.13,4.116666666666666,2.31,1.834,2.9416666666666664,4.43,9.86,3.036666666666667,3.3200000000000003,1.16,6.75,3.2414285714285715,3.474,5.87625,2.56875,2.38,2.349761274543669,2.300734605655933,1.2908288057533546,1.54541766547628,7.951875,6.776250000000001,6.459610587161761,0.2350642676947663,1.4303747669644822,5.25875,4.659999999999998,5.024475633814978,5.102148464984541,3.9714394713517724,3.68283564406511,5.472604166666667,5.733958333333334,5.647494922442744,6.127826899695824,5.108069548581426,5.393612198896521,5.03125,4.403749999999996,4.4388729108732985,5.544510264366871,2.8913842127268117,3.3962448898018875,6.339999999999999,5.762500000000001,5.94779575280478,6.285256422424127,5.120839461880038,5.350740087277385,4.45875,4.420716475252611,4.271772233260113,4.676959030279859,3.0872500000000005,2.977499999999997,2.947624879765177,2.90065335374346,1.830094668817667,1.6355874637500167,5.320416666666667,4.5595833333333315,4.715181858786024,4.915061822814332,3.3738620341635595,3.7532247635866858,6.3265625,5.596875,5.685592848433936,6.182497906727088,4.065088275278188,4.104920885839374,10.379375000000001,9.73,10.263357286785094,10.7335188899068,9.183959038024518,9.331331783149064,5.135833333333333,4.810833333333332,4.817402757964002,5.359595125122287,2.925475623677485,2.914239762716668,4.901250000000001,4.448750000000004,4.790157686154243,5.01240950239953,3.0960282608284557,3.6945776072071475,3.9350000000000005,3.7500000000000004,3.597346456350685,4.3122066860221535,1.0203743435916945,0.9989140689876054,6.9925,6.527499999999997,6.641485468865913,4.554675836402528,4.859301980044061,4.984821428571428,4.268928571428572,4.4472565599166725,4.663899778235164,2.7576064014700385,2.410057057465428,5.601125000000001,4.125250000000003,4.467125068676136,4.6842488220574525,3.016829055420923,3.1941407647002307,7.551629464285715,7.051696428571431,7.332759090365794,7.483425716191277,5.452380431616117,5.226625558185617
2004-11-30,POMKH,1.7225,4.14,4.49,3.6,4.69,5.4833333333333325,,2.466,5.1000000000000005,6.425,9.81,4.236666666666666,3.58,1.9,7.36,4.592857142857143,6.0725000000000025,6.71,2.5584375,2.51125,2.0988567647262015,2.213792052489976,2.074863201187816,1.7299507968150651,8.3225,7.431250000000001,5.531766352297056,3.881142230112725,4.342185993219692,5.402500000000001,5.1324999999999985,4.810685380288987,4.926840910388308,4.665001423413158,4.289660335550426,5.616979166666666,5.289791666666667,4.828496953465646,5.865251846664436,5.118109714542959,4.807442361809607,5.193125,4.976249999999997,4.53932374652398,5.421050799464658,4.198780395677538,3.2674945757308476,6.61,6.115833333333335,5.762010785016201,6.089627333367859,5.197295098019673,5.597862744632682,,,,,3.07775,3.095499999999997,2.7549749278591062,2.5971757939360933,3.023151418285803,3.12805612530774,5.427291666666666,5.208333333333332,4.869109115271614,4.8952439209624075,4.20509336223483,3.8491481755224166,6.737187499999999,6.145625,5.981355709060361,6.267575770066222,5.2134424927626295,4.666734771080803,10.445625,10.217500000000001,10.082014372071058,10.41640430393278,8.791154370104385,8.82079301642428,5.115,5.231666666666666,4.585108321445068,5.099990479670466,4.293247103630356,3.5621829055138647,4.9475,4.773750000000003,4.306094611692546,4.535865467399544,3.6091377799721416,3.853535628731855,3.8875,4.035,2.918407873810411,3.7549417888568843,2.445296886216974,2.2991565592754672,7.62875,6.779999999999998,6.928891281319547,6.647168236092345,6.751449240697502,5.2592857142857135,4.828214285714287,4.505496793092861,4.664083079685649,3.548031929792397,3.785749091959869,6.277875,5.252125000000003,5.109275041205683,4.961460760957869,3.093503673222166,2.970601474163617,7.90890625,7.216696428571431,7.0836554542194765,7.143497877118298,6.791239981382931,6.369709840372973
2005-02-28,POMRB,3.015,11.79,5.57,6.92,5.085,7.7266666666666675,6.56,3.282,5.6083333333333325,7.2425,10.62,5.056666666666667,4.9350000000000005,5.12,7.65,5.694285714285713,7.686,7.9337500000000025,2.5306249999999997,2.62625,2.465314058835721,2.3316546012919384,2.0786383104871238,2.052527397083834,8.28875,8.4725,8.035059811378233,5.734170047060849,7.25619255923086,5.4196875,5.384999999999999,5.114411228173393,5.1079642482441905,5.684555287692303,5.28147574006924,5.992291666666667,5.6554166666666665,5.665098172079388,5.997526844206047,5.630233116482395,5.5210741099324006,5.463125,5.086249999999997,4.757594247914389,5.370253535462279,5.6107967283311755,5.6265511862965685,6.898333333333333,6.564166666666668,6.547873137676388,6.427067926372459,7.505944506132548,7.751619591018408,5.52125,5.2764298851515665,5.281913358051304,4.328243340536948,3.025,3.0789999999999966,2.965784956715464,2.886524778259056,4.1586138128592705,4.187594355830749,5.674875,5.432499999999999,5.164798802496302,5.048471995231389,5.689600129406503,5.133216444225099,7.1421875,6.5075,6.485813425436216,6.487112508442318,6.597093834712354,6.770449613085734,10.399166666666666,10.541250000000002,10.297208623242636,10.445427681245445,10.46971203956063,10.269308681709377,5.214166666666666,5.039999999999999,4.773731659533707,5.037021476498212,5.681484743633006,5.8159372863457355,4.869375,5.028750000000004,4.557656767015528,4.491623184546429,5.1718609874620505,5.1805847627239086,3.88625,3.8350000000000004,3.7990447242862464,3.9277490439381104,5.652540758099692,5.832637123853848,8.077499999999999,7.204999999999997,7.217334768791729,7.115685307055461,6.302313896733539,5.513214285714286,5.1414285714285715,4.981012361570001,5.224367324330797,5.39648506279711,5.46799193356229,6.652875000000001,5.950125000000003,6.139965024723409,5.598207492465308,5.351257630277101,6.039847148168292,8.238147321428572,7.886562500000002,7.423693272531686,7.176268615200834,7.858701753972127,6.915033598347745
2005-05-31,PREMON,4.0825,15.66,7.24,7.807499999999999,9.295,9.296666666666667,6.655,4.723999999999998,8.038333333333332,9.77,11.11,8.43,7.629999999999999,7.58,10.45,7.979999999999999,9.19,11.205,2.5975,2.490625,3.112188435301433,2.5904235812975935,3.7763197314922676,4.184705628647152,8.895,8.1725,11.08503588682694,16.30402763621314,17.538806597613632,5.749375000000001,5.419999999999998,5.964646736904036,5.814377216029192,7.5907838949563216,7.404924233073007,6.7335416666666665,5.578541666666666,6.522058903247633,6.213544262646766,7.828400663516776,8.01458873885625,5.685625,5.299999999999997,6.572556548748633,6.0903890487819154,7.945452831949032,7.982195355759863,7.141666666666667,6.6558333333333355,7.647390549272499,7.052222038273003,9.037614918859443,8.818378955175428,5.545000000000001,5.82785793109094,5.554789205158954,6.591812298398688,2.9852499999999997,3.0764999999999962,3.6690709740292777,4.0746828970951965,5.366323098984056,5.412678286703587,6.005583333333333,5.422083333333333,6.3142126148311135,5.96709804359197,7.659089225884512,7.999794149380346,7.2872916666666665,6.966874999999999,7.79948805526173,7.137984610536018,8.484235366453907,8.250922959569461,10.412083333333332,10.350000000000001,10.622325173945582,10.665921409161054,12.782123736456711,12.868825075465889,5.15875,5.189999999999999,6.236238995720225,5.722332799240581,7.623191077402798,7.560226335076749,4.97625,4.8662500000000035,5.786594060209316,5.221578898967909,7.609220442946664,8.16849997613459,4.0075,3.9400000000000004,5.311426834571748,4.644346572772659,7.8808614813222295,7.73801894921456,8.08625,8.052499999999997,8.510400861275038,9.162208050515256,8.485573931540742,5.672857142857143,5.377142857142856,6.180607416942,6.925918968246767,7.405901792127988,7.783655382727242,6.5208125,6.605625000000003,7.359979014834046,6.56168572851319,8.323014699940195,8.40354698918348,9.032187500000001,7.931250000000002,8.936215963519011,8.0960554574337,11.146843755978619,10.830670105019234
