Date,Season,Luni,Balesar,Osian,Bap,Mandor,Bhopalgarh,Bilara,Bawari,Shergarh,Phalodi,Luni_Trend,Luni_SMA,Luni_EWMA,Luni_DES,Luni_TES,Luni_ARIMA,Balesar_Trend,Balesar_SMA,Balesar_EWMA,Balesar_DES,Balesar_TES,Balesar_ARIMA,Osian_Trend,Osian_SMA,Osian_EWMA,Osian_DES,Osian_TES,Osian_ARIMA,Bap_Trend,Bap_SMA,Bap_EWMA,Bap_DES,Bap_TES,Bap_ARIMA,Mandor_Trend,Mandor_SMA,Mandor_EWMA,Mandor_DES,Mandor_TES,Mandor_ARIMA,Bhopalgarh_Trend,Bhopalgarh_SMA,Bhopalgarh_EWMA,Bhopalgarh_DES,Bhopalgarh_TES,Bhopalgarh_ARIMA,Bilara_Trend,Bilara_SMA,Bilara_EWMA,Bilara_DES,Bilara_TES,Bilara_ARIMA,Bawari_Trend,Bawari_SMA,Bawari_EWMA,Bawari_DES,Bawari_TES,Bawari_ARIMA,Shergarh_Trend,Shergarh_SMA,Shergarh_EWMA,Shergarh_DES,Shergarh_TES,Shergarh_ARIMA,Phalodi_Trend,Phalodi_SMA,Phalodi_EWMA,Phalodi_DES,Phalodi_TES,Phalodi_ARIMA
1996-02-29,POMRB,24.7025,28.375,49.95,11.716666666666667,23.01583333333333,27.515,17.03333333333333,17.04,4.395,62.31249999999999,,,24.7025,25.025242080317252,24.925211256133164,0.0,,,28.375,28.28214611245776,28.385,0.0,,,49.95,47.39851071482395,45.94977523335986,0.0,,,11.716666666666667,12.064435864979492,12.011163090851618,0.0,,,23.01583333333333,22.55637700159885,22.494980842199006,0.0,,,27.515,26.46677412139546,24.891728787657858,0.0,,,17.03333333333333,15.955490989441929,15.520128243139888,0.0,,,17.04,19.725920964073307,20.12513247833173,0.0,,,4.395,16.844326643237945,10.666188225385907,0.0,,,62.31249999999999,62.100412887978656,62.60648682023711,0.0
1996-05-31,PREMON,22.197142857142854,26.56333333333333,46.44,13.223333333333334,22.742000000000004,29.1425,15.38,17.21,14.686666666666666,62.62,,,23.700357142857143,24.121641710930337,25.898511441079062,24.70237413272147,,,27.65033333333333,28.23439600772482,26.582779316712834,-1.6432619868281518e-12,,,48.546,46.66359004399161,47.42417931051333,49.94635458662171,,,12.319333333333335,12.314517673201054,11.620088053072767,10.740925337426253,,,22.9063,22.567891265844768,22.90511558412626,23.015802158321545,,,28.166,26.87909219341913,29.268224355461268,27.5142804868874,,,16.372,15.552338328181682,16.72944956238672,15.336717410389385,,,17.107999999999997,19.434047420992975,16.54283185197712,17.039469791747706,,,8.511666666666667,36.88806966115682,5.196206506064886,4.394942649742135,,,62.4355,62.07408198115402,63.10891449433784,1.707980220815295e-09
1996-08-31,MONSOON,26.78,25.56,51.52,12.216666666666667,21.05454545454545,24.8025,12.25,27.72,15.14,64.44,25.622254464285714,,24.932214285714288,24.686276987905007,23.300636577255514,23.367541203473557,26.175208333333334,,26.814199999999996,28.186713722687802,25.58834094274906,6.134601803521627e-13,45.80041666666666,,49.735600000000005,47.38821062191109,48.58390161551685,47.78232688052369,12.5475,,12.278266666666667,12.207227349707122,13.063746450176753,11.933438896919451,21.616032196969698,,22.165598181818183,21.913401916577904,22.21145501693565,22.83016526502562,26.2703125,,26.8206,26.56696219794932,26.010417628506303,28.341900822936427,14.348125000000001,,14.7232,14.108407799782979,14.876412671320148,15.16214206178515,21.566250000000004,,21.3528,21.265464958376995,23.145753887776692,17.15901386648499,13.742708333333333,,11.163,37.53772377281258,11.616979474598,11.858497723886046,63.639687499999994,,63.23729999999999,62.426052848653875,62.10704646472541,1.9874218248425477e-09
1996-11-30,POMKH,26.7175,25.536666666666665,35.916666666666664,12.55,19.82666666666667,24.8,13.052500000000002,21.63000000000001,15.046666666666667,64.5225,26.85245535714286,25.099285714285713,25.646328571428572,25.080326977863855,25.304668349492516,24.740663165834285,25.712083333333336,26.50875,26.30318666666666,28.139112227906008,25.573355906262375,-1.9740736524279104e-12,45.01260416666667,45.95666666666666,44.20802666666667,44.02852614659652,45.60654715361795,49.9872450938462,11.927916666666667,12.426666666666666,12.38696,12.225360612411482,12.590015143308817,12.005686124036874,21.61898484848485,21.659761363636363,21.23002557575758,21.035928949716567,20.997250380016343,21.814150425174873,25.630625,26.564999999999998,26.01236,26.267205592396127,26.12043415783603,27.097541086681638,13.983854166666669,14.428958333333334,14.05492,13.542208225093676,12.008653702411483,13.700248120977598,21.571250000000003,20.900000000000002,21.463680000000004,21.637056148194635,22.213397062131257,23.335495568470492,14.220625,12.317083333333333,12.716466666666667,30.685828901733775,12.639319535396771,12.868723057148012,63.74218749999999,63.473749999999995,63.75137999999999,62.79223196852929,63.45816422181164,3.0887229905795094e-09
1997-02-28,POMRB,28.88625,25.70666666666667,48.7,12.683333333333332,22.666,25.1575,16.386666666666667,22.37,15.8,63.64,26.800781250000004,26.14522321428571,26.942297142857143,25.945204343421306,25.215308531118918,25.436239635938286,25.554583333333337,25.84166666666667,26.064578666666666,28.091593967577385,28.41949552015515,27.06430406701395,42.42854166666666,45.64416666666666,46.004816000000005,44.734524668809954,44.92220104891227,43.15161610428466,11.179583333333333,12.668333333333331,12.505509333333332,12.275987095229377,12.133551269346698,12.0881395272834,21.541348484848484,21.57230303030303,21.804415345454547,21.617775411645013,21.587421798911446,21.139823904898318,25.308750000000003,25.975624999999997,25.670416000000003,26.042253288083025,25.004712032410385,26.67390890962006,13.808229166666665,14.267291666666669,14.987618666666666,14.477766918399164,14.953781971192571,13.261678070835297,20.608750000000004,22.2325,21.826208,22.091894281555685,20.199059260979347,19.17791457406866,13.223333333333336,15.168333333333333,13.94988,25.44424350113192,15.648224389537054,13.301772128860588,63.053000000000004,63.80562499999999,63.706827999999994,62.97207447778332,62.84515983318176,61.35534981237193
1997-05-31,PREMON,27.855,25.52666666666667,41.3875,7.3,23.115454545454543,26.3825,13.1125,11.92,7.105,62.1125,25.98640625,27.5596875,27.307378285714286,26.299355067923276,27.40469030935277,26.574473079106742,25.53875,25.582500000000003,25.849413866666666,28.0441541265679,26.4672709747198,25.336321775040723,40.528124999999996,44.38104166666666,44.157889600000004,43.431099780850545,46.33509183283551,47.05459122111657,11.09875,11.187499999999996,10.423305599999999,10.788060705817454,11.987534321010893,12.361021883337191,21.494217803030303,21.665666666666663,22.328831025454548,22.146146178393593,22.254526905156848,22.263506799129118,25.6959375,25.285625,25.955249600000002,26.032965310673497,28.93397332346487,26.800543078770655,13.984166666666667,13.700416666666667,14.2375712,13.788743142421144,16.131041824147886,14.323139258256528,20.763125000000002,20.910000000000004,17.8637248,20.39209062869174,18.21870693822869,21.002305490518346,11.803541666666666,13.272916666666667,11.211928,10.974573521883299,13.087249123749837,14.106267541217266,62.19943750000001,63.678749999999994,63.0690968,62.8396200564997,63.42366905696703,61.65812646340505
1997-08-31,MONSOON,20.70875,25.33666666666667,35.9,12.153333333333334,20.06,24.9875,13.1125,25.31,14.743333333333334,59.43400000000001,25.642343749999995,26.041874999999997,24.66792697142857,24.651582850956007,26.11320728903259,26.98414288860682,25.56833333333334,25.52666666666667,25.644314986666664,27.99679243794066,25.414049241695864,24.379334341951594,39.02770833333334,40.47604166666666,40.85473376,41.096632719820796,46.40376676680218,44.363528920106276,11.599166666666667,11.171666666666663,11.115316693333334,11.10481189636026,11.605247308166733,11.121684860113845,21.3977803030303,21.4170303030303,21.421298615272725,21.268272148317976,22.032691028450735,22.259149276164027,25.326562499999998,25.331875,25.56814976,25.804863350131868,25.19133196072283,25.636028136567464,13.864270833333332,13.916041666666668,13.787542720000001,13.371752268650505,13.611753908358788,13.665820281395124,21.234583333333337,20.307500000000005,20.84223488,21.56113689205832,24.24157110108889,19.693163897836666,9.155833333333334,13.173750000000002,12.624490133333335,16.98677927257845,12.500320926255338,9.19260766158716,61.822875,62.42725,61.61505808,62.181889462681156,63.224781183450844,63.4501703816915
1997-11-30,POMKH,26.27375,25.633333333333336,36.333333333333336,11.966666666666667,20.444166666666664,27.7125,13.597499999999998,25.27500000000001,4.085,62.7,24.699375,25.9309375,25.310256182857145,24.936774995023374,25.371099888413852,25.005720892372473,26.284375000000004,25.55083333333334,25.639922325333334,27.94951526727328,25.386045929965398,24.35707882025185,37.55739583333334,40.58020833333333,39.046173589333335,39.47763343460265,39.72713371794973,41.57051013334362,11.785000000000002,11.025833333333331,11.455856682666667,11.277010161402561,11.536473218994814,11.347338765995811,21.16858712121212,21.5714053030303,21.0304458358303,20.887484364669284,20.442617650283225,20.73583572356904,24.517187500000002,26.06,26.425889856,26.038144701946347,25.391768598954087,25.521186310124,14.08125,14.052291666666667,13.711525632,13.305327374605149,11.59309222306889,13.274454741050848,21.79416666666667,21.218750000000004,22.615340928000002,22.563115553058566,21.77939898405084,22.290754055544017,7.854583333333333,10.433333333333335,9.20869408,5.703771379361301,12.942936116738371,13.34819555005173,61.552812499999995,61.971625,62.049034848000005,62.20039640714419,63.38721274716487,63.531403141720205
1998-02-28,POMRB,26.5775,25.846666666666664,36.28,17.27,21.276999999999997,19.29,14.8825,22.496666666666666,5.58,62.45,24.021128472222223,25.353749999999994,25.817153709714287,25.225210815217206,25.12304924351257,25.402711063521842,27.433333333333334,25.585833333333333,25.722620061866664,27.902321358109923,28.237214406027274,24.519226192635728,38.82058333333334,37.47520833333333,37.939704153600005,38.266474610409574,40.77373746937421,40.676211372244545,11.404166666666667,12.172499999999998,13.7815140096,12.900598608098816,11.21649087400659,11.459088660849632,21.54801893939394,21.2241553030303,21.129067501498177,20.983453280131094,21.572845532839704,21.437041384437077,24.945729166666666,24.593125,23.5715339136,24.903196811643692,24.861821161491882,25.905457767126116,14.757499999999999,13.67625,14.1799153792,13.757757321089688,14.921647510585126,13.229149410179305,22.639166666666668,21.25041666666667,22.567871223466668,22.867407160569815,20.980866276272437,21.335820303439476,7.7700000000000005,7.878333333333335,7.757216448,5.129975230805777,10.849713276116175,7.347033685675405,61.46775,61.674125000000004,62.209420908800006,62.18075448566841,62.46424747430012,62.51829349878636
1998-05-31,PREMON,22.62,31.115,42.045,4.2,22.670909090909092,25.775,16.3525,16.27,6.914999999999999,61.141999999999996,23.647663194444444,24.044999999999995,24.53829222582857,24.37984339168454,26.620600557719296,25.76929403940388,28.207916666666666,26.982916666666668,27.87957203712,27.855278069029268,26.293372329443574,24.347540739523392,40.943916666666674,37.639583333333334,39.58182249216,38.80977205251699,39.90909196053397,39.86149377713887,11.328333333333333,11.397499999999999,9.94890840576,10.354285701319657,12.66797150203596,12.031976991467658,22.000414772727275,21.11301893939394,21.745804137262542,21.58793626430705,21.606689232324896,21.60918763018039,25.358645833333334,24.441250000000004,24.45292034816,24.88465073254503,27.75085905960565,24.951929108701815,15.051874999999999,14.486250000000002,15.04894922752,14.595116800996658,15.511316738276458,13.701416882655153,22.484791666666666,22.33791666666667,20.048722734080002,21.874443900190123,17.41040837740569,18.47744967302394,8.949375,7.830833333333335,7.4203298688,6.7157963260324385,5.83330675431035,7.68687302803578,60.9755,61.4315,61.78245254528,61.91473060821001,62.262124939182776,61.760517982382545
1998-08-31,MONSOON,20.517777777777773,28.94,45.348,12.206666666666667,23.54000000000001,29.02333333333333,15.2825,27.72,14.256666666666666,59.724,22.209944444444442,23.99725694444444,22.93008644660825,23.204417037811467,23.93520709717467,24.788127164109063,28.79625,27.88375,28.303743222272,27.808285752876493,25.550717229820414,24.166317205682592,43.03325,40.001583333333336,41.888293495296,40.036425335226774,41.92525438339939,41.448238746927366,10.476666666666667,11.410833333333333,10.852011710122667,10.81172932433274,11.188384574743226,10.944303018794752,21.984435606060607,21.98301893939394,22.463482482357527,22.29450055246537,21.478519604921175,21.655598539437328,26.394583333333333,25.450208333333336,26.28108554222933,25.413269968509226,24.001208661452925,25.013424642977355,15.0671875,15.028750000000002,15.142369536512,14.691673821403443,14.532714051532567,14.555227940913507,22.679583333333333,22.940416666666668,23.117233640448,23.27500745318289,25.645669800032866,23.291158568824333,11.899583333333334,7.709166666666668,10.154864587946665,17.75720014556847,8.44568879197531,8.123192247893414,60.122499999999995,61.50399999999999,60.959071527168,61.39337043597713,61.28990160844848,60.959366117652394
1998-11-30,POMKH,23.476999999999997,28.22666666666667,43.872,11.306666666666667,20.58333333333333,26.980000000000004,13.7825,21.63000000000001,14.006666666666668,58.472,20.91879861111111,23.298069444444437,23.14885186796495,23.138422547160925,23.794548130361107,23.458686433142525,28.704375000000002,28.53208333333333,28.27291260002987,27.76136384042045,25.722010350915237,24.449280267293663,44.657624999999996,41.88625,42.6817760971776,40.57546000253505,39.079871756167364,42.823480291834535,11.642500000000002,11.245833333333332,11.033873692740267,10.881956179876587,11.256088379296402,11.152339975344436,22.14981060606061,22.017810606060607,21.71142282274785,21.563210277346798,21.7471780047989,22.48343751136285,27.098125,25.26708333333334,26.5606513253376,25.599417373467343,25.046065669857427,26.43389998686685,16.4835625,15.075000000000003,14.5984217219072,14.175055139851029,13.012631206726699,14.650426912851762,24.091250000000002,22.02916666666667,22.522340184268806,23.267407025229613,23.78704612384502,24.343808639615595,13.312708333333335,10.189583333333335,11.695585419434668,18.631077787639565,10.504261169285831,12.154984888959458,60.748999999999995,60.44699999999999,59.964242916300805,60.66826997063341,62.73434484216882,62.88442457659534
1999-02-28,POMRB,17.872500000000006,27.96,45.456,11.116666666666667,21.01,28.31,14.82,27.7,19.26,59.854,20.72470138888889,21.121819444444437,21.03831112077897,21.596109443156422,23.153321320221632,23.46438577474326,28.273333333333333,29.06041666666666,28.147747560017923,27.714518176198357,28.714784928095565,24.652759322834203,46.43056249999999,44.180249999999994,43.791465658306564,41.36976318405378,42.379047446552676,42.70153383734237,14.488416666666666,9.7075,11.066990882310826,10.87806507043996,10.825919920116654,11.759066331596133,22.222102272727273,21.951060606060608,21.43085369364871,21.287808832502428,22.340454416040025,21.30963969016207,26.567812500000002,27.52208333333334,27.26039079520256,26.0011182808594,24.44239717940192,24.265236675970744,19.1784375,15.059375000000001,14.687053033144322,14.260148005149333,15.848395962667384,14.124538680877919,24.250000000000004,23.330000000000002,24.593404110561284,24.455279764811298,21.622884057377743,22.087841417727837,13.544375000000002,13.609583333333337,14.721351251660801,24.671142787786984,14.00912582258197,12.33690922378957,61.832499999999996,59.79799999999999,59.92014574978048,60.2768271465133,61.5721601863754,62.3449514003756
1999-05-31,PREMON,20.995833333333334,28.26666666666667,45.864,19.68,24.26090909090909,22.383333333333336,27.746,22.36,4.54,68.75,20.564000000000004,20.71577777777777,21.021320005800717,21.30699892638128,22.5355895221123,21.72443469243707,28.040833333333335,28.348333333333333,28.19531520267742,27.667756286284558,26.88534904202357,29.677738186612828,49.2580625,45.13499999999999,44.62047939498394,42.05930973547053,43.59832198846813,43.51037338021887,16.5705,13.577499999999999,14.512194529386495,13.299377976180693,10.604716050784237,9.951971482070359,22.38314393939394,22.34856060606061,22.562875852552864,22.395420296813313,21.897605331038722,21.62617276095608,26.439583333333335,26.67416666666667,25.309567810454872,25.42324899366301,29.027146298339378,26.63506220381181,22.037062499999998,17.90775,19.910631819886593,19.267078337189286,16.043187201882787,14.212914579084089,24.558750000000003,24.852500000000003,23.700042466336768,24.407864754227344,18.415255696393828,20.10229094987291,14.745208333333336,13.015833333333337,10.64881075099648,7.547579301902667,13.757568921520283,15.59906396109231,62.57933333333334,61.69999999999999,63.45208744986829,61.69172578808207,60.79708604963233,61.16393339479217
