Date,Season,Banjaria,Areraj,Paharpur,Narkatia,Sangrampur,Ramgarhwa,Motihari,Madhuban,Kalyanpur,Bankatwa,Sugauli,Adepur,Chiraia,Harsidhi,Dhaka,Patahi,Turkauliya,Raxaul,Kesaria,Banjaria_Trend,Banjaria_SMA,Banjaria_EWMA,Banjaria_DES,Banjaria_TES,Banjaria_ARIMA,Areraj_Trend,Areraj_SMA,Areraj_EWMA,Areraj_DES,Areraj_TES,Areraj_ARIMA,Paharpur_Trend,Paharpur_SMA,Paharpur_EWMA,Paharpur_TES,Paharpur_ARIMA,Narkatia_Trend,Narkatia_SMA,Narkatia_EWMA,Narkatia_DES,Narkatia_TES,Narkatia_ARIMA,Sangrampur_Trend,Sangrampur_SMA,Sangrampur_EWMA,Sangrampur_DES,Sangrampur_TES,Sangrampur_ARIMA,Ramgarhwa_Trend,Ramgarhwa_SMA,Ramgarhwa_EWMA,Ramgarhwa_DES,Ramgarhwa_TES,Ramgarhwa_ARIMA,Motihari_Trend,Motihari_SMA,Motihari_EWMA,Motihari_DES,Motihari_TES,Motihari_ARIMA,Madhuban_Trend,Madhuban_SMA,Madhuban_EWMA,Madhuban_TES,Madhuban_ARIMA,Kalyanpur_Trend,Kalyanpur_SMA,Kalyanpur_EWMA,Kalyanpur_DES,Kalyanpur_TES,Kalyanpur_ARIMA,Bankatwa_Trend,Bankatwa_SMA,Bankatwa_EWMA,Bankatwa_DES,Bankatwa_TES,Bankatwa_ARIMA,Sugauli_Trend,Sugauli_SMA,Sugauli_EWMA,Sugauli_DES,Sugauli_TES,Sugauli_ARIMA,Adepur_Trend,Adepur_SMA,Adepur_EWMA,Adepur_DES,Adepur_TES,Adepur_ARIMA,Chiraia_Trend,Chiraia_SMA,Chiraia_EWMA,Chiraia_DES,Chiraia_TES,Chiraia_ARIMA,Harsidhi_Trend,Harsidhi_SMA,Harsidhi_EWMA,Harsidhi_DES,Harsidhi_TES,Harsidhi_ARIMA,Dhaka_Trend,Dhaka_SMA,Dhaka_EWMA,Dhaka_DES,Dhaka_TES,Dhaka_ARIMA,Patahi_Trend,Patahi_SMA,Patahi_EWMA,Patahi_TES,Patahi_ARIMA,Turkauliya_Trend,Turkauliya_SMA,Turkauliya_EWMA,Turkauliya_DES,Turkauliya_TES,Turkauliya_ARIMA,Raxaul_Trend,Raxaul_SMA,Raxaul_EWMA,Raxaul_DES,Raxaul_TES,Raxaul_ARIMA,Kesaria_Trend,Kesaria_SMA,Kesaria_EWMA,Kesaria_DES,Kesaria_TES,Kesaria_ARIMA
2002-02-28,POMRB,3.6,2.2,1.05,2.1900000000000004,4.354,2.4,3.6,1.97,6.632857142857143,2.123333333333333,2.06,4.553333333333334,3.333333333333333,2.39,2.18,1.67,3.94,2.26,2.6,3.4137500000000003,3.512499999999999,3.4494057105789766,3.4366158972382195,3.7361288704974203,3.5448079555969647,2.125833333333333,2.157499999999999,2.096049762029099,2.210094851838523,2.6645617352282085,2.5286966089914142,1.5775,1.3124999999999996,1.26725514908805,2.327940538027823,2.4673438610555216,2.3091666666666666,2.309166666666666,2.3700359116230363,2.3946015582185973,2.293730042547274,2.1900000067639183,3.7173125000000002,4.359874999999999,4.240030895432589,5.054352014641442,5.463030495018992,4.795868375401834,2.54625,2.497499999999999,2.3752198547662875,2.581569687011245,2.9070653264025736,2.7445949663137172,3.0415625,3.022499999999999,3.110601936852257,3.3799560948451735,3.707245898720641,3.51048983550116,1.5025,1.6874999999999998,1.6809266881648046,2.430150993568546,2.4853014877473028,7.198437500000001,6.790970238095239,6.7932544773485235,6.954214167708057,8.218236859509178,8.68184356685685,1.8859722222222222,1.8474999999999997,1.866733293555323,1.677109180040679,2.3890377668647833,2.1460583431567852,2.19,2.250000000000001,2.1409579698192074,1.7885833298721059,2.8564119456349477,2.8083416417179836,3.9673333333333334,3.9673333333333343,3.8878390904580233,4.020761793912827,4.767364242828743,4.553333333333334,3.227777777777778,3.227777777777778,3.1895411225220274,3.18342838753056,3.33021309357372,3.333333303006371,2.2779166666666666,2.2325,2.239369920827642,2.3216616575500946,2.3128473640101546,2.5802075592026377,2.265,2.2529166666666676,2.253481512844757,2.110444342174141,2.9625286163924516,2.8206141775861386,2.13,1.9649999999999994,1.9269054456485568,2.7795350930945997,2.7625879637714092,3.662916666666667,3.6629166666666673,3.6543395888684924,3.6762196439914843,4.0437300425472715,3.9400000693020933,2.618125,2.4249999999999994,2.421458931703947,2.1433434678649035,3.1481249849779154,3.2338285823328015,2.65625,2.4074999999999993,2.4073351192808223,2.6805440410497763,2.9557130673135594,3.0611560027102724
2002-05-31,PREMON,4.6800000000000015,3.453333333333333,3.53,2.5166666666666666,4.1,4.18,4.32875,2.37,9.519285714285717,3.126666666666667,3.74,5.401999999999999,4.234444444444445,3.6166666666666667,3.52,3.69,5.056666666666667,3.6975,4.3,3.37,3.482499999999999,3.9416434263473867,4.69386723252399,4.842184412618517,5.31049200173056,2.0716666666666668,2.150833333333332,2.638963190550793,2.6983463160601917,3.433632275977929,3.1935697725237113,1.86625,1.3824999999999994,2.17235308945283,3.6116147353467642,3.5799561152048063,2.3091666666666666,2.309166666666666,2.4286882136404886,2.4642053441602836,2.619600627881665,2.5166666601435765,3.66025,3.663874999999999,4.184018537259553,4.889649373437419,6.021311907234565,4.688620304196333,2.61125,2.504999999999999,3.0971319128597723,3.0291523549288817,4.070883372441358,3.834869580258546,3.1146875,3.067187499999999,3.5978611621113545,4.678642157926007,4.558157038474245,4.644742917131466,1.8875000000000002,1.2499999999999998,1.9565560128988828,4.300307376932066,4.5875841558736505,7.287073412698414,6.935625000000002,7.8836669721234,7.201595255141323,8.555483505564464,8.35563689758936,1.9848611111111112,1.8991666666666664,2.3707066427998607,3.056055041931133,3.110863063110242,3.2212640380715176,2.16,2.202500000000001,2.7805747818915245,2.807263080395258,3.810503077473726,3.8555916559116716,3.9673333333333334,3.9673333333333347,4.493503454274814,4.590906029179883,5.585090666958189,5.401999999999999,3.227777777777778,3.227777777777778,3.607502451290994,3.7246917626103606,4.231770130029453,4.234444405919094,2.3241666666666667,2.2616666666666667,2.7902886191632517,2.983581415886229,3.390914821494529,3.1323526505124066,2.285,2.2291666666666674,2.7600889077068542,3.2890192201062796,3.5698330947865453,3.6396456810262654,2.401875,1.8574999999999993,2.632143267389134,4.178084159122809,3.914264378502517,3.662916666666667,3.6629166666666673,4.215270419987762,4.099085256737677,5.159600627881664,5.056666755610216,2.688125,2.4243749999999995,2.931875359022368,3.1143871945903765,4.078018488611102,4.122531816537482,2.85625,2.487499999999999,3.164401071568493,3.0631844001252633,3.900706116939719,3.9491953231109305
2002-08-31,MONSOON,1.7,0.7,1.01,1.2266666666666668,2.885,1.96,1.325,1.62,6.905,1.0311111111111109,1.11,2.9739999999999998,2.1397222222222223,0.95,0.8966666666666666,1.42,1.9725,2.67,2.35,3.4006250000000002,3.344999999999999,3.0449860558084323,2.628590485525366,2.2992095105364747,1.904124095535312,2.097916666666667,2.1008333333333318,1.8633779143304756,2.0175487991428116,0.8869128582075056,1.1362945446002994,2.0149999999999997,1.7724999999999993,1.7074118536716978,0.9084440432727503,0.3415338650345175,2.3091666666666666,2.309166666666666,1.94787959485096,2.0960430105564605,1.3285615770094958,1.2266666729654827,3.6544999999999996,3.7707499999999987,3.6644111223557316,4.507250158556172,4.022481673168986,4.545753472270535,2.68375,2.5874999999999995,2.6422791477158634,2.7444284281808504,1.5724373982621358,1.6559319447708942,3.3509375,3.015937499999999,2.6887166972668126,2.4760568866937156,2.05408275227087,2.114411413017885,2.10875,1.755,1.8219336077393298,-0.5423195948219814,-0.6601355485771259,7.435948773448774,7.4612500000000015,7.492200183274041,7.096094596628113,5.649745413816362,6.232925761203426,2.1890277777777776,1.8727777777777774,1.8348684301243607,2.0352347998062146,1.1975114933145532,1.226378000841819,2.2425,2.177500000000001,2.112344869134915,2.0093539516989374,1.1595660300818207,1.381614992265075,3.9673333333333334,3.9673333333333343,3.885702072564888,4.230477697980618,2.936078563998607,2.9739999999999993,3.227777777777778,3.227777777777778,3.020390359663485,3.0870228258528445,2.1375077729202183,2.13972220275484,2.642916666666667,2.2941666666666665,2.054173171497951,2.161547775535001,1.4413058311269755,1.2249235861831198,2.3235416666666664,2.300833333333334,2.0147200112907795,1.8690519418029998,0.7758591339477374,0.7648002716358023,2.50875,2.4024999999999994,2.1472859604334804,-0.18296341962657436,-0.06902907258798807,3.6629166666666664,3.662916666666667,3.3181622519926575,3.5474268137226486,2.0743949103428276,1.9725000346950199,2.683125,2.8118749999999997,2.827125215413421,3.0401857764926845,1.2259733033504032,1.4751770631222454,2.95,2.824999999999999,2.8386406429410957,2.9566274688589673,0.8446654331242567,1.2033873159161796
2002-11-30,POMKH,3.6,1.8166666666666669,2.25,3.303333333333333,2.8600000000000003,2.0,3.6,2.12,5.394444444444443,2.106666666666667,1.66,2.94,3.2036111111111114,2.46,2.48,2.825,3.6825,1.63,2.3,3.43375,3.394999999999999,3.2669916334850595,3.184100211087317,3.3739628999461138,3.3970480687070013,2.1841666666666666,2.0424999999999986,1.8446934152649521,1.8755614966556295,2.0625056430374107,2.0065218130590363,2.035,1.959999999999999,1.9244471122030187,1.8851372050454738,1.753831421316085,2.3091666666666666,2.309166666666666,2.490061090243909,2.4601550408891795,3.4039618821781055,3.3033333272438874,3.6605,3.5497499999999986,3.342646673413439,4.196140241387858,3.521288170188586,4.142664313039646,2.72875,2.6349999999999993,2.3853674886295178,2.499073565793168,2.5278482693318445,2.580845097306222,3.5442187499999998,3.2134374999999986,3.053230018360088,3.2589573334298447,3.249946840874064,3.0512086562329808,2.4162500000000002,2.02,1.9411601646435979,1.218321080136185,1.8551921178288233,7.419203643578642,7.112896825396827,6.653097887742202,6.818666446472522,6.65599186415075,7.119635889366455,2.2202777777777776,2.0969444444444445,1.9435877247412834,2.1402416195353764,1.6535817352393574,1.5254892089500114,2.3449999999999998,2.142500000000001,1.9314069214809488,1.7330354540342443,2.1506382936903083,2.3358202833701096,4.0095833333333335,3.9673333333333347,3.507421243538933,3.865412377733339,2.928081784668529,2.94,3.2277777777777783,3.227777777777778,3.093678660242536,3.0921987182372384,3.201775642418909,3.203611081964374,2.9858333333333333,2.3541666666666665,2.2165039028987703,2.2386575577328482,1.9858773129677527,2.3064725412273432,2.4466666666666668,2.2691666666666674,2.2008320067744673,2.1996722233127017,2.624368762266491,2.7726593514903652,2.6325,2.4012499999999997,2.418371576260088,2.8792730521461722,3.046076550690509,3.662916666666667,3.662916666666667,3.4638973511955946,3.553791807171827,3.7831285488447715,3.682500064772832,2.7921875000000003,2.564374999999999,2.3482751292480524,2.225065968141546,2.9351350033698216,2.9465986779136,3.0125,2.8874999999999984,2.6231843857646573,2.8354038285981455,2.4870430093993496,2.9342425320820147
2003-02-28,POMRB,3.645,2.643333333333333,1.49,2.1900000000000004,5.192,2.79,4.7,2.68,9.217272727272727,2.86,2.86,4.553333333333334,3.333333333333333,4.7,2.615,2.53,3.94,3.21,3.1,3.4956250000000004,3.4062499999999996,3.4181949800910356,3.610560156588306,3.6437126042952044,3.601616607751513,2.1900000000000004,2.1533333333333315,2.1641493824923046,2.1032675910926772,2.2602842890788732,2.2830558396933953,1.8925,2.069999999999999,1.750668267321811,2.3396836029539183,2.00072883306727,2.3091666666666666,2.309166666666666,2.370036654146346,2.41647357721526,2.2891493414106217,2.190000005893541,3.6898750000000002,3.759249999999999,4.082388004048063,4.428255235187456,4.501219253709319,3.8313430160463122,2.725,2.7324999999999995,2.5472204931777105,2.5305144077573396,2.714901942373288,2.632822644930807,3.5093750000000004,3.4884374999999985,3.711938011016053,4.898610969913996,3.7078122089484014,3.524146812501272,2.4425,2.1975,2.236696098786159,2.6088009914943386,2.629053334431485,6.633327020202019,7.759000721500724,7.678767823554412,7.047249957219998,7.747036414883118,7.383704066427275,2.0368055555555555,2.281111111111111,2.31015263484477,2.8432855719454064,2.2830500430196494,2.512030825255523,2.2712499999999998,2.3425000000000007,2.3028441528885693,2.2912041073821285,2.602949625684669,2.676818353656175,4.051833333333334,3.9673333333333343,3.9257860794566932,4.085404703651717,4.561351237234379,4.553333333333334,3.227777777777778,3.227777777777778,3.1895405294788546,3.1759079405051387,3.331955772533437,3.333333303143299,3.042083333333334,2.9316666666666666,3.2099023417392623,3.5626128123657343,2.3464743577093516,2.7075969039740717,2.4783333333333335,2.3779166666666676,2.3664992040646804,2.5552828754194445,2.3622458597297524,2.4515089381649418,2.5124999999999997,2.6162499999999995,2.4630229457560526,2.284256114105996,2.290765333883617,3.662916666666667,3.6629166666666673,3.6543384107173567,3.6440044929014332,4.039149341410619,3.9399999575371845,2.4825,2.8018749999999994,2.6929650775488314,2.7754178133378673,2.8350405554940625,3.0201139011600033,2.92375,3.0124999999999984,2.8139106314587945,2.906754746434881,2.9559241056149816,3.01325268363945
2003-05-31,PREMON,4.9,3.7,3.25,2.5166666666666666,3.31,4.15,4.775,4.12,6.800909090909091,2.64,3.76,5.74,4.234444444444445,4.050000000000002,4.07,3.82,5.056666666666667,3.62,4.3,3.5175,3.4612499999999993,4.010916988054621,5.104294180385846,4.747279901548829,5.01684671412107,2.1766666666666667,2.214999999999998,2.778489629495383,2.76924826806568,3.4750698035563197,3.345965076212678,1.6675000000000002,1.9999999999999991,2.3504009603930864,3.6234584102416063,3.6229310017096155,2.3091666666666666,2.309166666666666,2.4286886591544743,2.477963969686588,2.6141403015326006,2.516666660956824,4.231333333333334,3.5617499999999986,3.7734328024288377,4.2257605207235684,5.504296376320347,4.161594212783842,2.7131250000000002,2.7249999999999996,3.1883322959066263,3.0037664836038194,4.13649625763919,3.9269902787978364,3.365625,3.5999999999999988,4.137162806609632,5.727932009763245,4.558728299633287,4.593739163147497,2.472916666666667,2.635,2.990017659271696,4.419431694498389,3.1660451444443405,6.229576534576534,7.079406565656569,7.327624330496283,6.949688280885433,9.52641057082092,9.960563328370416,1.825208333333333,2.1594444444444445,2.4420915809068617,3.027308518160269,3.2121191588502134,3.6087537627845916,2.2591666666666663,2.3475000000000006,2.885706491733141,3.3631218523250146,3.7467993619980122,4.029442308372005,4.104333333333334,4.0518333333333345,4.6514716476740166,4.704841607061605,5.426881309214247,5.401999999999999,3.227777777777778,3.227777777777778,3.6075020954650907,3.7212070985305927,4.2335049786440955,4.234444406093038,2.9491666666666667,3.04,3.545941405043558,4.317160484255088,3.6924517358374214,3.665817647310575,2.44125,2.5154166666666677,3.0478995224388084,4.124139688043015,3.5644151294345185,3.5005875071319306,2.338125,2.6487499999999997,3.0058137674536316,4.052125846073849,3.9545810270625363,3.662916666666667,3.6629166666666673,4.215269713097081,4.074832910834359,5.1541403015326,5.056666612169127,2.3925,2.7824999999999993,3.063779046529299,3.4979243046664314,3.9653603031556237,4.02581565829086,2.7700000000000005,3.0124999999999984,3.408346378875277,3.2626154766370163,4.13310287890803,4.15652665877205
2003-08-31,MONSOON,1.975,0.5,0.15,1.2266666666666668,3.91,1.96,0.6,0.08,3.3363636363636364,0.05,0.5,2.9739999999999998,2.1397222222222223,0.9666666666666668,0.6,0.33,1.9725,0.27,1.64,3.499375,3.5299999999999994,3.1965501928327726,3.0646357035903873,2.058205198526081,2.114580714898291,2.1904166666666667,2.1649999999999983,1.8670937776972296,2.0403344251774453,0.7996531984454529,0.9299740482907213,1.6912500000000001,1.7849999999999993,1.470240576235852,0.9202999473950668,0.7180350275902506,2.3091666666666666,2.309166666666666,1.9478798621593514,2.103349399841407,1.3222830713665386,1.2266666722039117,4.860666666666667,3.817999999999999,3.8280596814573027,4.187511142822479,3.438002222668635,3.9548999587758757,2.6525,2.7249999999999996,2.6969993775439756,2.745788553414957,1.7354602166440984,1.6928063558036253,3.2124999999999995,3.418749999999999,2.7222976839657793,2.2916221455202024,2.0546411557270794,1.9885487571633524,2.7420833333333334,2.25,1.8260105955630175,0.644882464008314,1.4897400304337949,6.171573426573426,6.187247474747478,5.731120052843225,6.438940443039641,5.4344883899148355,5.017152377441565,1.6880555555555556,1.914166666666667,1.485254948544117,1.1754664669603412,1.160051008723793,0.9435576400647219,2.3658333333333332,2.1950000000000007,1.9314238950398845,2.1174709636632008,1.110939740667211,1.3034332166436582,3.9651666666666667,4.0518333333333345,3.9804829886044097,4.282242284633232,3.031782299338004,2.9739999999999998,3.227777777777778,3.227777777777778,3.0203901461679434,3.0863179026532026,2.139159545168761,2.139722202842736,2.7097916666666677,3.044166666666667,2.5142315096928014,3.181794024369866,1.7583540733827894,0.8524636882325178,2.386875,2.441250000000001,2.068739713463285,2.130848751961548,0.927444020401146,0.6535154854815268,2.295,2.3762499999999998,1.9354882604721788,0.6993737031177485,0.6596113980740133,3.6629166666666664,3.662916666666667,3.3181618278582485,3.5304359155930327,2.06811640469987,1.9724999787416486,2.6887499999999998,2.182499999999999,1.9462674279175793,1.7197593454845066,1.595771144869986,1.7304857108704719,2.755,2.8349999999999986,2.7010078273251663,2.9585884255423216,1.3035024577226253,1.474717978837579
2003-11-30,POMKH,3.5,1.91,1.31,3.303333333333333,6.166666666666668,1.905,3.175,3.9033333333333333,5.733076923076923,1.395,2.1733333333333333,3.36,3.2036111111111114,1.7000000000000002,2.48,2.52,3.6825,3.31,1.78,3.4937500000000004,3.5049999999999994,3.3179301156996637,3.2340520589324666,3.4990262033396777,3.404062973082522,2.18625,2.1883333333333317,1.8842562666183378,1.9581000246639821,1.920651711538695,1.7661489938449988,1.8475000000000001,1.5499999999999994,1.4061443457415113,1.8970066701205643,1.9593120710959373,2.3091666666666666,2.309166666666666,2.490061250628944,2.4616651316716567,3.396925674022807,3.303333327958562,5.782916666666667,4.644666666666666,4.763502475541049,4.622399328083885,3.3345668507193884,3.9440020888495138,2.5091875,2.7012499999999995,2.3801996265263856,2.4897545360459756,2.3444395473051727,2.6504428258202815,3.086875,3.3124999999999987,2.903378610379468,2.6289061930163493,3.250534949389948,3.1379664906123845,2.7733333333333334,2.695833333333333,2.6569396906711438,1.430994361241887,1.573558162471673,6.720859765234765,6.271905594405598,5.7319028009367035,6.288688738048114,4.904329508670931,4.807409533679043,1.735138888888889,1.73625,1.4491529691264704,1.0929567751775857,1.7708340340575668,1.6835449321480898,2.42,2.323333333333334,2.028187670357264,2.111002232678962,2.0008925908008846,2.1071710922697777,3.7734999999999994,4.156833333333334,3.7322897931626455,4.011745316140334,2.9933178318977616,2.94,3.2277777777777783,3.227777777777778,3.0936785321452103,3.09331941358391,3.2032886251552997,3.2036110820959727,2.659791666666667,2.854166666666667,2.188538905815681,2.5485676237969876,2.267573174987037,2.2280412050467326,2.3325,2.441250000000001,2.2332438280779705,2.2720164363566386,2.557762768362854,2.351329977702092,2.29,2.3,2.169292956283307,2.8716603945006742,2.7335102608946666,3.662916666666667,3.662916666666667,3.463897096714949,3.5432630801213514,3.776092340689473,3.682499960312356,2.77875,2.602499999999999,2.491760456750548,2.6082628036482305,2.428491826682892,2.659468708377653,2.74625,2.7049999999999983,2.3326046963950997,2.6985396287769454,2.4716589523950514,2.5984630331662126
2004-02-29,POMRB,3.6,2.66,2.62,2.1900000000000004,6.919999999999999,2.4,3.9,3.05,8.414615384615384,2.474444444444444,3.2,3.02,3.333333333333333,3.545,2.18,2.49,3.94,3.9,3.5,3.459375,3.4937499999999995,3.4307580694197983,3.487497815843184,3.6631802226808583,3.6419238492248125,2.2808333333333337,2.1924999999999986,2.1945537599710025,2.2001086957772094,2.609876415399487,2.5408169107889504,1.96,1.8324999999999991,1.8916866074449068,2.3514463317352923,2.014944304259823,2.3091666666666666,2.309166666666666,2.3700367503773667,2.413607492812743,2.281414821988489,2.1900000052215547,6.520833333333334,5.076666666666665,5.626101485324629,5.125741083460298,5.177835130561652,4.483474937739231,2.414625,2.60375,2.3881197759158312,2.4172492706014532,2.7579345755821647,2.724076150152168,3.2135937500000002,3.112499999999999,3.3020271662276808,3.6671852025669147,3.708418043566615,3.693033854322878,3.009895833333333,2.788333333333333,2.8141638144026864,3.156481068306152,3.0408846717281763,7.766182817182817,6.071241258741262,6.804987834408176,6.487742757668959,7.144649277105497,8.020703266286038,1.8304166666666668,1.6398611111111112,1.8592695592536599,2.0803452261247863,2.3622825517305226,2.493428771133137,2.5382291666666665,2.408333333333334,2.4969126022143584,2.7652416009939635,2.572643365660638,2.8488156016187247,3.7735,3.7735000000000003,3.4473738758975876,3.6570965605195065,4.652896609438077,4.553333333333334,3.227777777777778,3.227777777777778,3.1895404526204594,3.178051258488226,3.333292117204846,3.3333333074905673,2.804166666666667,2.5654166666666667,2.7311233434894087,2.9687115808836273,2.5055713947750884,2.9754809435731424,2.3325000000000005,2.332500000000001,2.2119462968467825,2.1581788540140194,2.592739906708876,2.265864324843345,2.4262500000000005,2.29,2.2975757737699842,2.401145176245363,2.330410640102167,3.662916666666667,3.6629166666666673,3.6543382580289694,3.639043705951148,4.031414821988489,3.9399999656833398,2.9875000000000003,2.7749999999999995,3.0550562740503286,3.773619247043903,2.8844597211673544,3.055672555749776,2.67875,2.8049999999999984,2.79956281783706,2.860781232020956,2.9566420952204546,2.897193785053124
2004-05-31,PREMON,4.9,3.65,3.37,2.5166666666666666,8.96,3.3935000000000004,4.57,4.0,11.997857142857145,3.4022222222222225,3.853333333333333,5.74,4.234444444444445,4.8050000000000015,4.07,3.82,5.056666666666667,3.65,3.83,3.4375,3.49375,4.018454841651879,4.948723004634419,4.820568873791586,5.028913602564026,2.2841666666666667,2.179999999999999,2.7767322559826013,2.8444881108274807,3.6727179257210416,3.4321173600067874,2.18375,1.862499999999999,2.483011964466944,3.63526960880138,3.5242717804749693,2.3091666666666666,2.309166666666666,2.4286887168930864,2.4719451593868076,2.6057656689796733,2.5166666615898396,6.240416666666667,6.489166666666666,6.959660891194778,5.949257265044698,6.440745694158229,5.074854809212513,2.4265,2.4146249999999996,2.790271865549499,2.673108751951004,4.132495664924232,3.9127866364589385,3.2928125,3.061249999999999,3.8092162997366086,4.943201388142433,4.559301969672699,4.619109953792358,3.4391666666666665,2.758333333333333,3.2884982886416116,4.8616853970875145,3.6551536160149527,8.594836080586083,7.370478271728275,8.882135557787763,7.102539584117504,8.165869470964747,8.674671699554102,1.9079166666666667,1.8304166666666668,2.476450624441085,3.7315893839223224,2.765804862243738,3.0110321859553815,2.709791666666667,2.4316666666666675,3.0394808946619483,3.710891973590472,3.7831958190927213,4.039864079749772,3.8260000000000005,3.7735000000000007,4.364424325538552,4.2913640502147,5.623518695473005,5.74,3.227777777777778,3.227777777777778,3.6075020493500536,3.7238684370439765,4.234642643737417,4.234444411615518,2.836041666666667,2.7541666666666664,3.5606740060936457,4.023161116836387,3.6968906250759233,3.7646124719352407,2.3325,2.332500000000001,2.95516777810807,3.8249815479546916,3.945313904870787,3.9524446243708304,2.5925000000000002,2.29,2.9065454642619906,3.932004045423497,3.8469427951278012,3.662916666666667,3.6629166666666673,4.215269621484048,4.074800101448562,5.145765668979673,5.05666662262405,3.12625,2.7824999999999998,3.293033764430197,4.321611441039998,3.8595638481177224,3.936525658335752,2.7346874999999997,2.6874999999999982,3.211737690702236,3.09670809156633,4.184589486836742,4.288053021521947
2004-08-31,MONSOON,1.7,1.3066666666666666,0.93,1.2266666666666668,4.163333333333333,1.96,1.81875,2.0925,6.502000000000002,0.05,1.3525,2.9739999999999998,2.1397222222222223,1.3666666666666665,0.6,1.42,1.9725,1.91,1.57,3.447857142857143,3.425,3.0910729049911274,2.7504630838606476,2.0330474958088134,2.3009590149433645,2.2416666666666667,2.3816666666666655,2.1887060202562276,2.4196238356595403,0.5815633464074388,0.7651879530417278,2.30875,2.0574999999999988,1.8618071786801664,0.9320799949771448,0.4901645043698165,2.3091666666666666,2.309166666666666,1.9478798968025186,2.0959027254990197,1.3133252324280815,1.226666671606568,5.530416666666666,6.552499999999999,5.841129868050199,5.618716447415927,5.539333210337456,6.017835726889036,2.4484886363636362,2.414624999999999,2.4581631193296993,2.464124957386527,1.7659706342046966,1.6455082439387614,3.1040625000000004,3.365937499999999,3.013029779841965,2.914436250859983,2.055157969946869,1.788104809767982,3.8571874999999998,3.2614583333333327,2.810098973184967,0.8854155791054299,1.4504595806088596,9.081225732600734,8.161887362637366,7.930081334672659,6.9629547273366965,6.370991825489366,7.2136084280962525,1.981111111111111,1.8304166666666668,1.505870374664651,1.7523523814383122,0.621299541145778,0.7388481655490513,2.713541666666667,2.6447916666666673,2.364688536797169,2.7763998107424253,1.157592152781392,1.214382269031622,3.8785,3.7735000000000003,3.808254595323131,3.9142994903179247,2.862482560299272,2.9739999999999998,3.227777777777778,3.227777777777778,3.020390118498921,3.0888237442797344,2.1400899396353905,2.13972220563332,2.7997916666666667,2.8541666666666665,2.683071070322854,3.0589392833402123,1.8511276806423607,1.4175531075418166,2.385875,2.332500000000001,2.013100666864842,1.9711200463935876,0.6725657207273925,0.8245195528494004,2.7249999999999996,2.5625,2.311927278557194,0.5185005100534421,0.5523762556695249,3.6629166666666664,3.662916666666667,3.318161772890429,3.533710778062829,2.059158565761414,1.9724999828198955,2.95625,3.1925,2.739820258658118,3.2352705996899727,1.2401235984771763,1.4253261922777827,2.7968750000000004,2.669999999999998,2.5550426144213416,2.781707146252431,1.333957428839651,1.391370531672483
2004-11-30,POMKH,3.6,1.13,2.32,3.303333333333333,3.67,2.0,2.59,5.324999999999998,9.196666666666667,2.015,2.6933333333333334,3.78,3.2036111111111114,1.555,2.48,2.76,3.6825,2.78,2.2975000000000003,3.4457142857142857,3.45,3.294643742994676,3.207770278757945,3.484112674902618,3.342981094913929,2.2966666666666664,2.1866666666666656,1.7652236121537366,1.960072386272963,2.031599455895073,1.946350062369705,2.3675,2.3099999999999987,2.0450843072081,1.9088083743050466,1.7064369482420791,2.3091666666666666,2.309166666666666,2.4900612714148442,2.4533597326676095,3.387440154413406,3.30333332852317,4.5953125,5.928333333333332,4.972677920830119,5.2524929532857705,4.979193595963794,5.5677211822919705,2.4586022727272727,2.4383749999999993,2.27489787159782,2.2918917169253255,2.1250017949666287,2.3046561270804844,3.0609374999999996,3.2196874999999983,2.8438178679051793,2.4407336752879467,3.2511072591835086,3.142789683141592,4.226249999999999,3.6168749999999994,3.8160593839109795,2.6271335588071443,3.4719210428052523,8.813580357142857,9.027784798534801,8.436715467470263,7.173063011067884,7.0686907079180665,6.652563758956308,2.106527777777778,1.985416666666667,1.7095222247987905,1.9234664389676006,1.5939281335981474,1.4820389466877248,2.678125,2.774791666666667,2.496146455411635,2.7855922215922755,2.192701133139469,2.30860332664366,3.8785,3.8785000000000007,3.7969527571938784,3.8470090928036935,3.210119340167167,3.3600000000000003,3.2277777777777783,3.227777777777778,3.0936785155437967,3.0953865899861506,3.2040141608996877,3.20361108627406,2.8760416666666666,2.817916666666666,2.2318426421937123,2.348820492643937,2.396504739782967,2.006080309463444,2.4392500000000004,2.332500000000001,2.1998604001189053,2.2225997097768224,2.4990597989342023,2.5179077557506164,2.84375,2.6225,2.491156367134316,2.7675247535569176,2.8349234147425526,3.662916666666667,3.662916666666667,3.463897063734257,3.548836117439147,3.7666068210800727,3.6824999679261166,2.8474999999999997,3.0599999999999996,2.7558921551948705,2.9757829422722826,2.7652658388667324,2.7910414452793804,2.8968750000000005,2.799374999999998,2.452025568652805,2.6549542074865657,2.272130029716797,2.3884206099398524
