Date,Season,Coonoor,Kotagiri,Udhagamandalam,Gudalur,Panthalur,Coonoor_Trend,Coonoor_SMA,Coonoor_EWMA,Coonoor_DES,Coonoor_TES,Coonoor_ARIMA,Kotagiri_Trend,Kotagiri_SMA,Kotagiri_EWMA,Kotagiri_DES,Kotagiri_TES,Kotagiri_ARIMA,Udhagamandalam_Trend,Udhagamandalam_SMA,Udhagamandalam_EWMA,Udhagamandalam_DES,Udhagamandalam_TES,Udhagamandalam_ARIMA,Gudalur_Trend,Gudalur_SMA,Gudalur_EWMA,Gudalur_DES,Gudalur_TES,Gudalur_ARIMA,Panthalur_Trend,Panthalur_SMA,Panthalur_EWMA,Panthalur_DES,Panthalur_TES,Panthalur_ARIMA
1996-02-29,POMRB,4.05,17.03,2.8166666666666664,4.223333333333334,2.68,,,4.05,3.0254837496206974,2.790798380877583,0.0,,,17.03,17.125297254200753,16.601397670089018,0.0,,,2.8166666666666664,2.5081770030062676,2.422209023254828,0.0,,,4.223333333333334,4.234351272603819,4.288935502152313,0.0,,,2.68,4.159079376542664,2.68,0.0
1996-05-31,PREMON,4.435,17.75,2.996666666666666,4.14,4.32,,,4.204,3.1214541543417775,3.42036948363358,1.3822131770087147,,,17.318,17.255829320568854,17.86556985912287,17.029940332443378,,,2.8886666666666665,2.535148363661817,3.092802233017787,2.8166662514593495,,,4.19,4.236325292648687,5.660349449318894,1.3777380850522722,,,3.3360000000000003,3.142111713078077,4.32,2.6799962228777368
1996-08-31,MONSOON,4.355,17.21,1.913333333333333,4.325,5.03,3.3456249999999996,,4.2644,3.2046416035786907,3.6259545192153633,1.7118731513803194,17.168750000000003,,17.2748,17.13567390454364,17.781827263192103,17.533235629808477,2.214583333333333,,2.498533333333333,2.443228511355302,2.223205488885295,2.9285332552127,4.26625,,4.244000000000001,4.2385332181399615,3.4107232222224897,1.566129594023621,3.7575000000000003,,4.0136,2.6862600739060123,5.03,3.627064051905636
1996-11-30,POMKH,1.725,17.05,1.7866666666666668,4.38,2.38,2.900625,3.64125,3.24864,3.0930991549572795,2.7907933126220557,2.2918066923946405,16.9875,17.26,17.18488,17.001386112330753,17.717287103472966,17.25899186145691,2.077916666666667,2.378333333333333,2.2137866666666666,2.348520606977684,2.1605601278099686,2.3978700363762426,4.543541666666665,4.267083333333333,4.2984,4.240809421734547,3.292798404628294,2.2746314254984368,3.895,3.6025,3.36016,2.005532729706964,2.38,4.0317563399864955
1997-02-28,POMRB,1.685,16.3,1.5066666666666666,4.216666666666666,3.92,2.675625,3.05,2.6231839999999997,2.986876465991744,2.9903870239788173,3.557342444210516,16.8775,17.0775,16.830928,16.638424094349652,16.222519173998897,17.165153009094826,2.09875,2.050833333333333,1.9309386666666666,2.2349690883078543,2.380739267328724,2.3899499884964164,4.793958333333332,4.265416666666666,4.2657066666666665,4.2428759869779125,4.396936609904167,3.9932561842249257,3.43375,3.9124999999999996,3.584096,1.8750344963323435,2.68,2.8926862946402867
1997-05-31,PREMON,3.24,17.03,3.2133333333333334,6.3649999999999975,4.18,2.5062500000000005,2.7512499999999998,2.8699104,2.999976005004361,3.3557141977242666,3.3024881579457332,16.79875,16.8975,16.910556800000002,16.684977879010447,17.34304058231698,16.595199077357265,2.1283333333333334,2.1049999999999995,2.4438965333333336,2.317023263476629,2.648055367506972,2.2424869234710574,4.745416666666666,4.821666666666665,5.105423999999999,4.247675034505395,5.747719714595416,3.8433872885528486,2.98875,3.8774999999999995,3.8224576,1.9140917062711431,4.46426592797784,4.245241730917825
1997-08-31,MONSOON,3.75,17.05,1.8633333333333333,4.1033333333333335,1.48,2.3862500000000004,2.5999999999999996,3.2219462400000003,3.048690954030044,3.444833487729707,3.720388469001864,16.7925,16.8575,16.966334080000003,16.72135696831163,17.17850879164796,17.050108570957796,2.2795833333333335,2.0924999999999994,2.211671253333334,2.24525814083836,1.9186975492897784,2.3595758743950674,4.705,4.7662499999999985,4.704587733333333,4.249592023169809,3.8826924081795964,4.692424163931223,2.7724999999999995,2.9899999999999993,2.88547456,1.4994458755530196,5.1549330499305555,4.545056209411302
1997-11-30,POMKH,0.975,16.58,2.0733333333333333,4.213333333333334,2.37,2.223125,2.4124999999999996,2.323167744,2.8948073351293435,2.565997657277864,1.946831009905976,16.849999999999998,16.740000000000002,16.811800448,16.568790911791844,17.295339023178073,17.05809547519176,2.4370833333333333,2.164166666666666,2.1563360853333338,2.2043170714633695,1.9127332614865924,2.0559039965879147,4.642291666666667,4.7245833333333325,4.508085973333333,4.251647512422714,3.639969738136113,4.035026663173512,2.67125,2.9875,2.679284736,1.394157511696969,2.0879683634790465,2.139766022910745
1998-02-28,POMRB,1.475,16.72,2.43,4.06,2.2,2.02625,2.3599999999999994,1.9839006464,2.788080489503404,2.7114766239685757,2.8570658005951586,16.873749999999998,16.845000000000002,16.7750802688,16.52617575725867,15.780912099012278,16.900857931206456,2.5575,2.3949999999999996,2.2658016512000003,2.2062662694275663,2.197400699820955,2.159872754376981,4.54625,4.685416666666666,4.328851584,4.253506261628328,4.651659032786687,3.9991063332137937,2.7775,2.5574999999999997,2.4875708416,1.323281340896424,2.7822302272525823,3.2776143119233456
1998-05-31,PREMON,2.145,17.07,3.5500000000000003,6.0200000000000005,5.09,2.23625,2.0862499999999993,2.0483403878399997,2.737240903650706,3.0839040221817005,3.3393684612408627,16.9575,16.855000000000004,16.89304816128,16.630143100421865,17.253934073687518,16.620543691316023,2.6437500000000003,2.4791666666666665,2.77948099072,2.327643478723411,2.96738030379739,2.8033395872009206,4.28,4.599166666666666,5.0053109504,4.257857971188034,5.928425670921058,5.194832677038053,2.62,2.7849999999999997,3.52854250496,1.9316919684244875,3.8461397710209146,3.7972642081644703
1998-08-31,MONSOON,3.27,17.2,2.49,3.68,1.42,2.748125,1.9662499999999992,2.5370042327039997,2.770818270889271,3.088205454928341,3.501247530257966,17.013749999999998,16.892500000000005,17.015828896768,16.74319180158161,17.142222319823368,17.017874778287535,2.7225,2.6358333333333333,2.663688594432,2.3215872637356325,2.149967065679002,2.3507480929974998,3.922916666666667,4.493333333333332,4.47518657024,4.259228278538785,3.968814190218524,4.173801647258298,2.4099999999999997,2.7699999999999996,2.6851255029759997,1.713846250868859,3.5966618968933575,3.3690495267536935
1998-11-30,POMKH,3.135,17.1,2.1366666666666667,2.506666666666667,1.17,3.1762499999999996,2.506249999999999,2.7762025396223997,2.7922484914766468,2.1966579197263094,1.4962976962087065,17.0025,17.022500000000004,17.0494973380608,16.776161825102285,17.335266046726936,17.165658832803654,2.66625,2.6516666666666664,2.4528798233258664,2.2784903836719077,2.2791065926106073,2.3108204304778015,3.694166666666667,4.0666666666666655,3.6877786088106665,4.259104269398828,3.6344311711964536,3.9467138957504537,2.11375,2.4699999999999998,2.0790753017855996,1.4868538134499478,1.9233157063872834,2.2296854073195487
1999-02-28,POMRB,3.41,16.65,2.9966666666666666,2.91,1.72,3.401875,2.9899999999999993,3.02972152377344,2.8318284090167634,2.602748923309853,2.997121637591217,17.0475,17.005000000000003,16.88969840283648,16.62893164150457,16.017246511737103,17.209330661408153,2.4470833333333335,2.793333333333333,2.670394560662187,2.3323096719583045,2.4956535143271252,2.313385136216233,3.6345833333333335,3.779166666666666,3.3766671652864,4.259493661523014,4.34005622074525,3.5185840235215995,1.9337499999999999,2.3499999999999996,1.9354451810713598,1.4231183843861197,2.2105347947954104,2.689012592229023
1999-05-31,PREMON,3.635,17.05,2.533333333333333,5.34,3.2,3.2825,3.3624999999999994,3.271832914264064,2.88463963116531,3.185753030937377,3.837203975105104,17.08625,17.0,16.953819041701887,16.686533985580205,17.364940994200943,16.665178985150526,2.3441666666666667,2.539166666666666,2.615570069730645,2.3303375704022526,3.387686817042469,3.221925747399095,3.890833333333333,3.609166666666666,4.16200029917184,4.262975305853804,5.465979778671216,4.936042066173032,2.18375,1.8774999999999995,2.4412671086428164,1.7146576416857384,3.8366386038473848,4.064872550906598
1999-08-31,MONSOON,3.585,17.58,1.7533333333333336,3.8833333333333333,1.87,2.94375,3.4412499999999993,3.397099748558438,2.9299878904976278,3.3330834337012742,3.9236596608606784,17.11125,17.095,17.204291425021133,16.919855189147448,17.199631707287146,16.96168060482212,2.2295833333333337,2.3549999999999995,2.2706753751717206,2.2452642325942276,2.1601530307406835,2.135957135695631,4.3585416666666665,3.6599999999999993,4.050533512836437,4.264600404851429,3.4672263110851196,3.8072694396073583,2.5925000000000002,1.9899999999999998,2.2127602651856897,1.70113707465511,2.2640940205659272,2.354733783904744
1999-11-30,POMKH,1.865,17.03,2.0500000000000003,4.3533333333333335,2.72,2.73125,3.1237499999999994,2.7842598491350627,2.8486490741348938,2.4487609630592924,1.4624909556571353,17.17,17.0775,17.13457485501268,16.85983832621177,17.524653660604116,17.3689776419596,2.1254166666666667,2.333333333333333,2.1824052251030324,2.2018296209100887,2.0229810959104633,2.0405502537095614,4.632083333333333,4.121666666666666,4.171653441035195,4.26682238788412,3.2596715883812473,3.312589999685575,2.7350000000000003,2.3775,2.415656159111414,1.890413728204863,1.202661161128415,1.9448925645488628
