Date,Season,Gumia,Peterbar,Chandankiyari,Chas,Jaridih,Bermo,Nawadih,Gumia_Trend,Gumia_SMA,Gumia_EWMA,Gumia_DES,Gumia_TES,Gumia_ARIMA,Peterbar_Trend,Peterbar_SMA,Peterbar_EWMA,Peterbar_DES,Peterbar_TES,Peterbar_ARIMA,Chandankiyari_Trend,Chandankiyari_SMA,Chandankiyari_EWMA,Chandankiyari_DES,Chandankiyari_TES,Chandankiyari_ARIMA,Chas_Trend,Chas_SMA,Chas_EWMA,Chas_DES,Chas_TES,Chas_ARIMA,Jaridih_Trend,Jaridih_SMA,Jaridih_EWMA,Jaridih_DES,Jaridih_TES,Jaridih_ARIMA,Bermo_Trend,Bermo_SMA,Bermo_EWMA,Bermo_DES,Bermo_TES,Bermo_ARIMA,Nawadih_Trend,Nawadih_SMA,Nawadih_EWMA,Nawadih_DES,Nawadih_TES,Nawadih_ARIMA
1998-08-31,MONSOON,1.25,3.415,2.560952380952381,2.57,4.3900000000000015,3.015,3.15,3.61,3.04,2.876597170688,2.9782044004482,0.6266283224524347,1.2854390584843574,4.8375,5.255,4.981590923776,4.723995229771702,3.664872497321637,3.4026006079520257,4.48107638888889,4.481076388888889,4.399726053875809,4.523199080598854,2.6115890325706745,2.560952008296823,4.60875,4.577500000000002,4.404903028736,4.590632026228629,2.8432246340526492,2.8878334469664484,6.105,6.481249999999998,6.17662342144,6.823603383123036,5.623186385550893,5.681961931721258,4.626875,5.136250000000001,4.8042288368640005,4.525444948892538,3.1403517259022715,2.8244921866805432,4.599583333333333,4.699999999999998,4.553367174144,4.280025734944385,3.1224132313938733,3.5853231393134664
1998-11-30,POMKH,4.07,2.945,3.075714285714285,3.35,4.185,2.16,3.606666666666667,4.0875,3.59,3.3539583024128,3.06086756732187,1.9984490694323922,1.953804053667434,4.829375000000001,4.82625,4.1669545542656,3.680422091654768,4.2796030054331275,4.696208944957721,4.481076388888889,4.481076388888889,3.8701213466111994,3.6134853535058027,3.12713521019604,3.0757138381534364,4.5962499999999995,4.620000000000003,3.9829418172416,3.757685847208271,3.1643024619485853,3.271918769156912,6.1125,6.104999999999998,5.379974052864,6.761339375208508,5.9088607198961425,6.096910508606262,4.781875,4.601250000000001,3.7465373021184005,4.103356372815424,3.919703547279325,5.0735570522712194,4.588750000000001,4.651666666666665,4.174686971153067,4.115387225437426,3.952717671305818,3.5511976471711866
1999-02-28,POMRB,3.61,5.67,4.280555555555557,4.89,6.755,5.755000000000001,4.533333333333334,4.523125,3.63,3.45637498144768,3.0906459968251694,3.4845903533775426,4.016521801883817,4.8234375,4.848750000000001,4.768172732559361,4.285314077693472,5.341734055345285,4.748508315639306,4.481076388888889,4.481076388888889,4.034295030188942,3.7878164390235844,4.331539228291438,4.280555034689919,4.53625,4.597500000000003,4.34576509034496,4.303470681445787,4.56872208862731,4.665071689565672,6.446875000000001,6.104999999999998,5.9299844317184,6.802182507178854,7.387122424415159,7.218107976906875,4.728125,4.652500000000001,4.54992238127104,4.207421712541487,4.80736984923431,4.625743061148343,4.56375,4.5474999999999985,4.318145516025174,4.251919457412915,5.164679477120613,4.50225736504212
1999-05-31,PREMON,9.25,7.210000000000001,8.007083333333334,7.57,9.15,8.715,7.23,4.526249999999999,4.545,5.773824988868608,3.8145115290366935,7.018434318991053,5.361121020873814,4.76375,4.8100000000000005,5.744903639535616,5.689537564949724,7.105901762860795,7.243368496654991,4.481076388888889,4.481076388888889,5.623410351446699,6.740627206617671,8.057728643330325,8.007082359017147,4.48625,4.595000000000002,5.635459054206976,6.8622614985237576,7.654518026109516,7.576328667566569,6.915625000000001,6.119999999999998,7.21799065903104,6.935825836844557,9.183931997495675,7.192115089695453,4.6775,4.911250000000001,6.215953428762624,4.735586957596813,7.492458124059555,6.855278657462083,4.3566666666666665,4.629999999999999,5.482887309615105,5.259492122466022,6.863384318927703,6.702228313496596
1999-08-31,MONSOON,1.0750000000000002,3.5225,2.560952380952381,2.1,7.005000000000001,1.55,2.62,4.5725,4.50125,3.894294993321165,3.533864763827088,1.3965385650143092,2.4762552635046107,4.593125000000001,4.836875000000001,4.855942183721369,4.920857759906272,3.4205053884315135,3.3370048958738274,4.48107638888889,4.481076388888889,4.3984271632489715,5.042638965762366,2.6113590718028084,2.5609520693311256,4.3925,4.477500000000003,4.221275432524186,4.561534070088346,2.8630852238950824,2.6949156429267433,7.3149999999999995,6.773749999999998,7.132794395418625,6.980698178589557,5.767668032317292,5.269686085937533,4.5131250000000005,4.545000000000001,4.349572057257575,4.259853650679516,3.219450706304107,3.2383202416680863,4.260833333333333,4.4975,4.337732385769063,4.68268205446631,3.084351702345045,3.2405297739851004
1999-11-30,POMKH,4.27,2.36,3.075714285714285,3.42,5.32,3.22,2.48,4.5649999999999995,4.55125,4.044576995992699,3.641836626491633,2.6268308214919758,3.1178584148601116,4.478125,4.690625000000001,3.8575653102328213,3.7188798377095647,4.1201241473555115,3.990150055477204,4.481076388888889,4.481076388888889,3.869342012235097,3.973217599635666,3.1259822089604956,3.075713911455883,4.23375,4.495000000000003,3.900765259514511,3.75802904719711,3.1189701387275512,3.254672686749839,7.513750000000001,7.057499999999998,6.407676637251175,6.95783455632881,6.050680674709188,6.051368178785924,3.630625,4.8100000000000005,3.8977432343545453,4.040623636479429,3.570428349453742,3.548074079555146,4.320833333333334,4.215833333333333,3.5946394314614376,4.082067788552487,3.8073854651853223,3.6098723621009867
2000-02-29,POMRB,3.78,4.8900000000000015,4.280555555555557,4.07,8.815,3.38,4.8933333333333335,4.568124999999999,4.59375,3.9387461975956195,3.686575078526849,4.048809161702548,3.8031288539893637,4.5628125,4.495625,4.270539186139693,4.046473307140711,5.079597845977712,4.840213718313761,4.481076388888889,4.481076388888889,4.0338274295632806,3.9896468062590293,4.33009358072714,4.280555107993059,4.42125,4.290000000000003,3.9684591557087066,3.7185392772913803,4.5387387244380415,4.696988443087586,7.299375,7.572499999999999,7.370605982350705,7.073134238862475,7.534970643490023,7.368294955324529,3.0768750000000002,4.2162500000000005,3.690645940612727,3.8626234946542986,4.849065121844207,5.236791571285968,4.317083333333333,4.305833333333333,4.114116992210196,4.289471991827457,4.805360322974379,4.258656577061299
2000-05-31,PREMON,9.02,7.069999999999999,8.007083333333334,7.12,8.68,4.03,7.35,4.37,4.53625,5.971247718557372,4.377007299259105,7.523607103305801,7.371175985994755,5.0275,4.460625,5.390323511683816,5.541525838930387,6.718830455527413,6.859759354267741,4.481076388888889,4.481076388888889,5.623129791071302,6.76838646066905,8.055962914390605,8.00708249613588,4.77875,4.177500000000003,5.229075493425224,6.115674256586963,7.51939559390366,7.407642467312039,7.59125,7.455,7.894363589410423,7.179294310000022,9.33510560876492,8.159756676667639,3.155,3.045000000000001,3.826387564367636,3.792507672383349,6.8636977687817495,6.267029743497599,4.555833333333334,4.3358333333333325,5.408470195326117,5.289987624756179,6.660917814560875,6.647742890547447
2000-08-31,MONSOON,1.33,4.34,2.560952380952381,4.05,5.76,1.805,2.47,4.1625,4.6000000000000005,4.1147486311344235,4.11329654786891,1.791597298559175,1.6734012554257793,5.57375,4.665,4.97019410701029,5.314291687626481,3.0930402525431866,3.346097267845534,4.48107638888889,4.481076388888889,4.398258827023733,4.980156618271429,2.6092477523128625,2.5609521131866133,4.991250000000001,4.665000000000003,4.757445296055135,5.4479753938978615,2.686057428524828,2.344252559537486,8.034374999999999,7.143749999999999,7.040618153646253,7.167128283314206,5.925832144828329,5.713832439051224,3.6870833333333337,3.1087500000000006,3.0178325386205818,3.4325845068319394,1.4653814514329355,0.6570686652265647,4.705416666666667,4.298333333333332,4.2330821171956705,4.631141868619536,2.9522013092320054,3.0805251462075844
2000-11-30,POMKH,2.43,5.26,3.075714285714285,4.33,8.9,3.59,4.54,4.115,4.140000000000001,3.440849178680654,3.97692521914146,3.0009115824766956,3.501206489447796,5.846874999999999,5.390000000000001,5.0861164642061745,5.510328278601093,4.068882862760621,3.7244566750982266,4.481076388888889,4.481076388888889,3.8692410104999544,3.8858500891917105,3.1235020385961256,3.075713964126503,5.118125,4.892500000000002,4.5864671776330805,4.975786454182965,3.2250170406646874,3.7435493106220212,8.21125,8.038749999999999,7.784370892187752,7.278813440551832,6.197984316093818,5.712256458749556,4.767916666666666,3.2012500000000004,3.246699523172349,3.3461158261654553,2.373728409619758,2.961515506505094,4.68,4.813333333333332,4.355849270317402,4.6519571595536515,3.671342838527612,3.1342012823784673
2001-02-28,POMRB,3.96,6.359999999999999,4.280555555555557,4.86,8.78,7.2666666666666675,4.03,3.94875,4.1850000000000005,3.6485095072083924,4.022655615052498,4.091265294402191,3.2427722432243336,5.764374999999999,5.7575,5.5956698785237045,6.18784813519223,5.740346133813239,6.120272637944563,4.481076388888889,4.481076388888889,4.033766828522196,3.9071763069362984,4.327550853742423,4.280555163209574,5.111250000000001,5.090000000000002,4.6958803065798485,4.9523549699352385,4.751779423213846,4.537225685299675,8.645625,8.03,8.182622535312651,7.382068835520244,7.693403053161375,8.524809594812012,5.432291666666666,4.1729166666666675,4.854686380570076,3.786426640399664,4.0870094682699545,4.37801625643859,4.784999999999999,4.597499999999998,4.2255095621904415,4.500177361108544,5.14818038616413,4.840727923342703
2001-05-31,PREMON,8.46,7.785,8.007083333333334,7.3450000000000015,10.13,8.79,8.01,3.8212500000000005,4.045000000000001,5.573105704325036,4.620448412110385,7.586664532340314,7.593964844188141,5.484999999999999,5.93625,6.471401927114223,7.452659682721235,7.574811435503086,7.564605805615687,4.481076388888889,4.481076388888889,5.6230934304466516,6.701726762306111,8.053334120704877,8.007082599422295,4.985,5.146250000000002,5.755528183947909,6.788489345567938,7.80922070513242,7.441297694329398,8.81875,8.3925,8.961573521187592,7.534966630889491,9.482878370992168,8.448029216487313,5.39875,5.362916666666667,6.428811828342045,4.444603355019775,7.391321487454044,6.910968820624931,4.78375,4.7624999999999975,5.739305737314265,5.651514023033063,6.740727564198597,7.2619557584461365
2001-08-31,MONSOON,0.56,2.965,2.560952380952381,3.77,7.785,2.36,2.65,3.7237500000000003,3.8525000000000005,3.5678634225950216,4.238254339670241,1.761333295085537,1.547859806555193,5.285625,5.5925,5.068841156268533,5.856873266042834,3.915009446971141,4.024150192095953,4.48107638888889,4.481076388888889,4.398237010648943,4.936935474950619,2.606509540581879,2.5609521462213127,4.855000000000001,5.076250000000002,4.961316910368746,5.381129962855498,2.967255314165218,3.2613339287698877,8.2675,8.898750000000001,8.490944112712555,7.590590627799728,6.076320543206022,6.249300987132875,5.403749999999999,5.501666666666667,4.801287097005227,4.1839847818025255,3.167179063406534,2.895469390302125,4.96875,4.807499999999997,4.503583442388559,4.971503144326654,3.1585256631493968,2.6467769051830836
2001-11-30,POMKH,2.18,4.4,3.075714285714285,3.6,8.26,2.766666666666667,4.35,3.4000000000000004,3.790000000000001,3.0127180535570126,4.048543516514823,2.859850051107987,2.425005606009157,5.13,5.377500000000001,4.80130469376112,5.1915281627807675,4.360831294933737,3.661939265162842,4.481076388888889,4.481076388888889,3.8692279206750797,3.8635063465945225,3.1206314732289826,3.075714003801312,4.905625000000001,4.8937500000000025,4.416790146221247,4.218050563096307,3.431528115934489,3.930840006772991,7.781249999999999,8.738750000000001,8.398566467627532,7.66304014589703,6.36429614264912,7.064241615124556,5.194791666666666,5.295833333333333,3.987438924869803,3.985579766954106,3.757373823544916,3.699572637584582,5.130833333333333,4.759999999999998,4.442150065433135,4.849304660808577,3.871926980139623,3.3528010016115175
2002-02-28,POMRB,3.43,5.625,4.280555555555557,4.550000000000002,5.01,8.129999999999999,5.7,3.3537500000000002,3.6575000000000006,3.1796308321342073,4.0082874807184465,3.9338869782971715,3.5284207293833534,5.468125,5.193750000000001,5.130782816256671,5.281055089113932,5.754385987061138,5.80377379915295,4.481076388888889,4.481076388888889,4.03375897462727,3.9003377568864805,4.3246977760629814,4.280555206298337,5.355,4.816250000000003,4.470074087732749,4.139136997903661,4.833655272856579,4.602109287180075,7.625,7.796250000000001,7.043139880576518,7.605310283751051,7.850805844150474,8.745870771691829,4.898541666666667,5.511666666666667,5.644463354921882,4.5527230267084455,4.858380203424385,5.075348205623843,5.486666666666666,5.1774999999999975,4.945290039259881,5.154868482483672,5.263594881971071,4.861179138202701
2002-05-31,PREMON,6.4,7.275,8.007083333333334,8.06,10.01,6.255,7.636666666666668,3.5804166666666672,3.1425,4.4677784992805245,4.328857661499371,7.37347500573651,7.33017211894297,5.995,5.066250000000001,5.988469689754003,6.241031249463568,7.408144761068695,7.291927454606604,4.481076388888889,4.481076388888889,5.623088718109695,6.709933328991689,8.05048280397154,8.007082680022888,5.53,4.995000000000002,5.90604445263965,6.878446310910599,7.838943904120859,7.377163265090021,7.06,7.766249999999999,8.229883928345911,7.746070550731591,9.637796854909787,8.16097539549633,4.955833333333333,4.877916666666667,5.888678012953129,4.845533285743191,8.188205096407184,7.906236374124223,6.120416666666667,5.084166666666665,6.021840690222596,6.061511826251138,7.195130469026392,8.00484941006461
2002-08-31,MONSOON,2.25,6.18,2.560952380952381,6.65,6.654999999999999,2.525,5.87,4.127083333333333,3.565,3.5806670995683145,4.135699571027731,1.2715288194946814,0.5418312104093272,6.2993749999999995,5.870000000000001,6.065081813852402,6.442948009649331,3.6655133032845217,3.4147192300813836,4.48107638888889,4.481076388888889,4.398234183246769,4.950301065204596,2.603643688638398,2.5609521720002726,5.47875,5.7150000000000025,6.203626671583789,7.708251892192606,3.088178319521888,3.408798779005052,6.986250000000001,7.48375,7.599930357007547,7.7502530127518545,6.23708036814132,6.637866223245259,4.723750000000001,4.9191666666666665,4.5432068077718775,4.597186951463251,3.0397094274910894,2.093436754901229,6.332916666666667,5.889166666666665,5.961104414133557,6.295928954413074,3.43243480310501,2.804018521811056
2002-11-30,POMKH,2.303333333333333,5.4,3.075714285714285,2.12,4.87,3.06,6.2,4.630833333333333,3.595833333333333,3.069733593074322,3.9471502825243587,2.6965363077840308,2.9417598956543047,6.545625,6.120000000000001,5.799049088311441,6.139413098375728,4.9471479123167645,5.342835694365915,4.481076388888889,4.481076388888889,3.869226224233776,3.875871924896338,3.117734374554292,3.0757140347619485,5.655,5.345000000000002,4.570176002950274,4.825062045444877,3.919641849440912,4.292003920246682,7.190625,6.63625,6.507958214204528,7.684120481690268,6.526064786994877,7.150405797610651,4.610625000000001,4.9925,3.9499240846631265,4.422167498069976,3.7110430534218715,3.6199442412925515,6.303333333333334,6.351666666666665,6.056662648480135,6.560177665276955,4.788252153663711,5.3629908418355825
2003-02-28,POMRB,7.68,7.0600000000000005,4.280555555555557,5.62,7.81,5.98,5.55,4.410833333333334,4.658333333333333,4.913840155844593,4.415962058910468,3.8135071838700023,3.4045378950328438,6.55125,6.478750000000002,6.303429452986865,6.698493469758948,6.4405040866467465,6.163477242645625,4.481076388888889,4.481076388888889,4.033757956762488,3.90964083699162,4.321843046361437,4.2805552408596075,5.483750000000001,5.6125000000000025,4.990105601770164,5.142251494123327,5.059843327461574,4.249283641112622,6.91125,7.3362500000000015,7.028774928522717,7.735769949492754,7.986433219653556,7.376353557121739,4.613125,4.455,4.761954450797877,4.66045503604257,4.90628130123477,5.896831096740424,5.9312499999999995,6.314166666666665,5.853997589088081,6.532437790325282,6.383514481857336,5.748254213579248
2003-05-31,PREMON,6.18,7.81,8.007083333333334,8.4,8.845,7.5,7.55,4.317083333333334,4.6033333333333335,5.420304093506756,4.695833226512824,7.907689930856474,7.957479225484162,6.49,6.6125000000000025,6.906057671792119,7.514805284045596,8.27493128202187,7.898363364306441,4.481076388888889,4.481076388888889,5.623088107390827,6.715168935023765,8.047660861081605,8.0070827446722,5.4868749999999995,5.697500000000002,6.354063361062099,7.548576215224441,8.177430355367537,7.911077377737028,6.9175,7.045000000000002,7.7552649571136305,7.8263930330936615,9.791161314093786,9.04483611403616,4.263750000000001,4.76625,5.857172670478725,5.110960442976199,7.626349897144577,6.742001452761587,5.34875,6.292499999999998,6.532398553452849,7.100108966860622,8.038135081881178,8.388313880950825
2003-08-31,MONSOON,0.71,5.69,2.560952380952381,4.94,5.585,1.3,2.98,4.089270833333334,4.218333333333334,3.5361824561040534,4.298099846904297,1.6927775653327695,1.4754016817904212,6.56046875,6.490000000000002,6.419634603075272,6.995686500564944,4.452256033936937,4.6360360495005,4.48107638888889,4.481076388888889,4.3982338168154484,4.952356721384574,2.6008442413581885,2.560952192677441,5.496250000000001,5.270000000000001,5.78843801663726,6.5753304976016755,3.426866200938475,4.705019370468673,7.046250000000001,6.777500000000002,6.8871589742681785,7.785839563839966,6.390675034324099,6.424432077604905,3.6637500000000003,4.460000000000001,4.034303602287235,4.6676804012890925,2.9791239790561663,2.628096900320089,5.1587499999999995,5.569999999999998,5.111439132071709,6.112500538844752,4.072717991452912,3.860430634910668
2003-11-30,POMKH,3.0933333333333337,5.4,3.075714285714285,3.855,5.99,1.4900000000000002,4.43,3.8402083333333334,4.4158333333333335,3.359042806995766,4.1888765378500254,2.8240295602480394,2.202510278632036,6.5609375000000005,6.490000000000002,6.011780761845163,6.348419401732327,5.42587532847923,5.1312863936868425,4.481076388888889,4.481076388888889,3.8692260043749833,3.876024991721375,3.114946494433063,3.0757140595953123,5.3637500000000005,5.703750000000001,5.015062809982356,4.995335141452648,3.985680871519242,3.048849288184777,7.166875,7.057500000000002,6.5282953845609075,7.762556240788917,6.668218345783615,6.509559505843804,2.9099999999999997,4.067500000000002,3.016582161372341,4.255204669501253,3.32741799873627,3.031641274427239,5.1899999999999995,5.127499999999998,4.838863479243026,5.634524984131296,4.658732022641077,4.6458734623076
2004-02-29,POMRB,5.0675,7.62375,4.280555555555557,3.96,7.7200000000000015,2.75,5.8,4.108958333333334,3.7627083333333333,4.042425684197459,4.318276781468428,4.040230580852444,5.562857842616498,6.304687500000001,6.630937500000002,6.656568457107097,6.939286231508391,6.803738090186624,6.461925176396381,4.481076388888889,4.481076388888889,4.033757824847212,3.9087658819356492,4.31910292245107,4.280555269196925,5.08375,5.288750000000001,4.5930376859894135,4.058641934904094,5.347995396096942,5.169257957153368,7.438125,7.035000000000003,7.004977230736545,7.808060475794327,8.136750859313583,7.648116401605244,2.80375,3.2600000000000016,2.9099492968234046,4.030150361513,4.193524242244694,5.184971512381645,5.3706249999999995,5.189999999999998,5.223318087545815,5.63108072906842,5.896276065598493,5.241757207879196
2004-05-31,PREMON,6.8,7.25,8.007083333333334,9.0,9.9,4.7,7.55,4.201041666666667,3.9177083333333336,5.145455410518476,4.656539931120665,7.709154945112241,6.366555048037517,6.0696875,6.490937500000002,6.893941074264259,7.222578168706433,8.686539946702734,8.092407233174445,4.481076388888889,4.481076388888889,5.623088028241661,6.713477718538376,8.044962849121863,8.007082797679166,4.734375,5.438750000000001,6.3558226115936485,7.340310040652354,8.206313335795848,7.668878881364382,7.469374999999999,7.298750000000004,8.162986338441927,7.937757419452726,9.937236252716318,8.97364210844026,3.3737500000000002,2.5600000000000014,3.625969578094043,4.0872016655258605,6.215242609355656,5.409733238033194,5.607916666666667,5.189999999999998,6.153990852527489,6.1947075764204005,7.711656737754594,7.409562630892588
2004-08-31,MONSOON,2.24,4.2,2.560952380952381,2.1,6.6999999999999975,3.25,4.425,3.8559375000000005,4.300208333333334,3.983273246311086,4.430116716494119,1.6168426062763777,1.0951926858459444,6.08671875,6.1184375000000015,5.816364644558556,5.899887335311888,4.629463249344408,4.7551160258549094,4.48107638888889,4.481076388888889,4.398233769325949,4.950683050667198,2.598182090820328,2.5609522096309694,4.795,4.728750000000001,4.653493566956189,4.679824083096487,3.5317560759917344,4.3893630185240475,7.52125,7.577500000000002,7.577791803065155,7.937337979519897,6.537538463004309,6.531921983899497,4.13125,3.047500000000001,3.4755817468564256,3.9440160964271898,1.1827008651504758,0.8992330046815988,5.670833333333333,5.551249999999998,5.462394511516493,5.722395679368401,3.8174305687308863,4.856280488431958
