Date,Season,Jagdishpur,Kadipur,Dubey Pur,Pratap Pur Kamaicha,Akhand Nagar,Dostpur,Bhadayeea,Jamo,Sangrampur,Jai Singh Pur,Gauriganj,Musafir Khana,Bhetua,Shukul Bazar,Mahar,Kurwar,Waldi Rai,Lambhua,Dhanpatganj,Amethi,Kurebhar,Shahgarh,Jagdishpur_Trend,Jagdishpur_SMA,Jagdishpur_EWMA,Jagdishpur_DES,Jagdishpur_TES,Jagdishpur_ARIMA,Kadipur_Trend,Kadipur_SMA,Kadipur_EWMA,Kadipur_DES,Kadipur_TES,Kadipur_ARIMA,Dubey Pur_Trend,Dubey Pur_SMA,Dubey Pur_EWMA,Dubey Pur_DES,Dubey Pur_TES,Dubey Pur_ARIMA,Pratap Pur Kamaicha_Trend,Pratap Pur Kamaicha_SMA,Pratap Pur Kamaicha_EWMA,Pratap Pur Kamaicha_DES,Pratap Pur Kamaicha_TES,Pratap Pur Kamaicha_ARIMA,Akhand Nagar_Trend,Akhand Nagar_SMA,Akhand Nagar_EWMA,Akhand Nagar_DES,Akhand Nagar_TES,Akhand Nagar_ARIMA,Dostpur_Trend,Dostpur_SMA,Dostpur_EWMA,Dostpur_DES,Dostpur_TES,Dostpur_ARIMA,Bhadayeea_Trend,Bhadayeea_SMA,Bhadayeea_EWMA,Bhadayeea_DES,Bhadayeea_TES,Bhadayeea_ARIMA,Jamo_Trend,Jamo_SMA,Jamo_EWMA,Jamo_DES,Jamo_TES,Jamo_ARIMA,Sangrampur_Trend,Sangrampur_SMA,Sangrampur_EWMA,Sangrampur_DES,Sangrampur_TES,Sangrampur_ARIMA,Jai Singh Pur_Trend,Jai Singh Pur_SMA,Jai Singh Pur_EWMA,Jai Singh Pur_DES,Jai Singh Pur_TES,Jai Singh Pur_ARIMA,Gauriganj_Trend,Gauriganj_SMA,Gauriganj_EWMA,Gauriganj_DES,Gauriganj_TES,Gauriganj_ARIMA,Musafir Khana_Trend,Musafir Khana_SMA,Musafir Khana_EWMA,Musafir Khana_DES,Musafir Khana_TES,Musafir Khana_ARIMA,Bhetua_Trend,Bhetua_SMA,Bhetua_EWMA,Bhetua_DES,Bhetua_TES,Bhetua_ARIMA,Shukul Bazar_Trend,Shukul Bazar_SMA,Shukul Bazar_EWMA,Shukul Bazar_DES,Shukul Bazar_TES,Shukul Bazar_ARIMA,Mahar_Trend,Mahar_SMA,Mahar_EWMA,Mahar_DES,Mahar_TES,Mahar_ARIMA,Kurwar_Trend,Kurwar_SMA,Kurwar_EWMA,Kurwar_DES,Kurwar_TES,Kurwar_ARIMA,Waldi Rai_Trend,Waldi Rai_SMA,Waldi Rai_EWMA,Waldi Rai_DES,Waldi Rai_TES,Waldi Rai_ARIMA,Lambhua_Trend,Lambhua_SMA,Lambhua_EWMA,Lambhua_DES,Lambhua_TES,Lambhua_ARIMA,Dhanpatganj_Trend,Dhanpatganj_SMA,Dhanpatganj_EWMA,Dhanpatganj_DES,Dhanpatganj_TES,Dhanpatganj_ARIMA,Amethi_Trend,Amethi_SMA,Amethi_EWMA,Amethi_DES,Amethi_TES,Amethi_ARIMA,Kurebhar_Trend,Kurebhar_SMA,Kurebhar_EWMA,Kurebhar_DES,Kurebhar_TES,Kurebhar_ARIMA,Shahgarh_Trend,Shahgarh_SMA,Shahgarh_EWMA,Shahgarh_DES,Shahgarh_TES,Shahgarh_ARIMA
2001-02-28,POMRB,2.9850000000000003,5.343333333333334,6.105,7.4224999999999985,2.143333333333333,4.1225000000000005,6.684166666666667,1.46,2.766666666666667,4.423333333333334,3.2575,2.6500000000000004,3.53,4.018125,5.1025,2.9308333333333336,13.31653846153846,2.8862500000000004,2.15125,4.279375,3.023333333333333,5.8775,3.506815476190476,3.7366666666666637,3.403670555699498,4.609090123849024,3.8133287461880307,3.6818532319137156,6.008125000000001,5.715833333333333,5.358632768913232,5.423961173040055,5.525786990069004,5.212811130875448,5.985625,6.150000000000004,5.980224475628535,6.014368510867193,6.173326083842019,5.840484711947701,7.036875,6.925625,6.857464088360967,6.794120826623861,7.046128988848699,7.20944672394393,2.1810416666666663,2.1770833333333317,1.9788066639056925,1.92078344877252,2.0993240516205853,2.0031353913399994,5.475,3.5943750000000008,3.487362909523277,4.346927501842887,3.4297974019618076,3.5901180104264117,6.623125000000001,6.711041666666666,6.593967765576499,6.902404058336501,6.98130364333735,6.391254086765259,1.3832499999999999,1.763000000000001,1.5084223768749674,1.352583294592169,1.4415957807035795,1.3788053068142245,5.0438125000000005,5.809583333333332,5.024793946239118,6.068038158882196,7.331504744215855,6.645658305846793,4.961874999999999,4.722708333333333,4.445609214181896,4.419032724467119,4.437863752833202,4.35848464790332,3.2981249999999998,3.5843750000000005,3.2510121354940655,3.3402902474826313,3.6314937352813836,3.6201447623717637,2.7737500000000006,2.910000000000001,2.6519195167313163,3.0312798952432622,3.023728138138925,2.806275581379033,4.0025,4.018750000000001,3.6647265515136263,3.83537047032869,3.6524084126961984,3.5829912817959615,3.8279687499999997,4.192031250000001,3.971068902485867,3.9994189956351454,4.178859291079365,3.880632002056281,5.374375000000001,5.614791666666666,5.304458711623877,5.489572412245274,5.70615095634763,5.315225712166655,3.3839583333333327,3.196041666666665,2.903191407777795,3.19147143087071,3.0361072031826186,3.0199676254549197,12.419603365384615,10.041634615384613,11.434868496040226,11.700744863228955,12.42015255178816,11.081990718295604,2.8228125000000004,3.1865624999999995,2.9082355322793703,2.883604954790857,3.091959869045173,2.605615611109291,2.3990625,2.5365625,2.2458988346415136,2.247838538517079,2.4666835117751913,2.160928678712136,4.253281250000001,4.14609375,3.9219231932554806,4.633648316992979,4.010685125093092,4.20596671630466,2.421681547619047,2.2108333333333343,2.2392427926686786,3.008782358464183,1.934203681015894,2.1474063474310245,4.742958333333333,4.931458333333334,4.6963158477537075,5.240503608692845,4.493408540729636,4.675329499418974
2001-05-31,PREMON,4.5942857142857125,6.830000000000001,7.335,7.9,3.84,10.87,7.330000000000001,2.082,6.884,6.676666666666666,4.82,4.55,5.505,4.7125,6.95,5.8933333333333335,13.313125,3.89,3.935,5.817500000000001,4.339999999999999,7.355999999999999,3.7424999999999993,3.351666666666664,3.879916619133984,4.631640493129624,4.698429227265005,5.447504549961106,6.3675,5.7041666666666675,5.94717966134794,5.991794749105335,6.3415210560779744,6.2706988396804455,5.510625,6.216250000000004,6.522134685377122,6.333456153609016,7.212928361497629,7.431764433921943,6.958125,7.123125,7.27447845301658,7.194321747066226,8.110637771949076,7.974892030424592,2.217708333333333,2.1449999999999987,2.7232839983434154,3.359861444304165,4.071585251396187,4.013940577160375,6.101875,5.0843750000000005,6.440417745713966,4.3403385510053045,6.063507412708313,6.317892896802987,6.515208333333335,6.689374999999999,6.8883806593459,6.98917212441476,7.847558919337558,7.017775318478829,1.5164999999999997,1.4175000000000009,1.7378534261249805,1.8189366819124966,3.2526890224005474,3.4182869386018013,4.290041666666667,5.470583333333332,5.768476367743471,6.274953693630433,7.035967209077506,5.704163449902994,4.9465625,4.959375,5.3380321951758045,5.808635513612297,6.247650808016515,6.155706860323038,3.035,3.5143750000000007,3.878607281296439,3.716438923510815,5.644712671320364,5.6009888182105705,2.645,2.8175000000000012,3.41115171003879,3.4796466568067124,5.312712664633251,5.264807125478979,3.6924999999999994,4.15,4.400835930908176,3.8510234707014357,5.212947533002725,5.149322631621352,3.62015625,3.952656250000001,4.267641341491521,4.082054113284085,5.853919280022685,5.730925368003867,4.817291666666666,5.678125,5.962675226974326,6.312032319985446,6.8680540495823,6.998018148661616,3.0889583333333337,3.5610416666666653,4.0992481780000105,5.414990808458827,4.658460628638468,5.185449444611367,12.754415865384614,12.224915865384613,12.186171097624136,11.736303797104643,10.453789247408196,10.160087330141627,2.4328125000000003,3.141562499999999,3.300941319367622,3.299879866353954,4.8067376956565155,4.758700769754981,2.3115625,2.4540625,2.921539300784908,3.4017019072884698,4.303604279107675,4.5266638008666185,4.10890625,4.306718750000001,4.680153915953289,4.6330810718575135,5.858027417612482,6.067271704415708,2.798946428571428,2.2108333333333343,3.079545675601207,5.8014432576669845,4.631570861630531,4.88462704681043,4.648999999999999,4.831708333333334,5.760189508652224,6.67392808701677,7.733453925970419,8.036832498517471
2001-08-31,MONSOON,3.982857142857143,8.125,3.945,5.98,1.24,5.42,6.116666666666667,0.5640000000000001,2.4575,4.8,1.17,1.1,2.545,2.5325,2.8866666666666667,1.2166666666666666,12.9575,0.885,1.125,3.0875000000000004,1.696785714285714,1.6733333333333331,3.9201190476190475,3.6619642857142827,3.9210928286232476,4.6543011888112655,2.3168583105021536,2.799864868090597,6.320625000000001,6.312083333333335,6.818307796808764,6.842820237779284,5.7622175411086225,5.368409000368164,5.11625,5.755000000000004,5.4912808112262725,5.680110039896829,5.5964480094892375,6.3808884801811745,6.9403125,6.950624999999999,6.7566870718099485,6.722351223517028,6.218875210970908,5.658273444773327,2.2254166666666664,2.217083333333332,2.1299703990060492,2.4009413337573515,0.8384177605292629,0.8950827382496078,6.4978125,5.865625,6.03225064742838,4.333759557077814,6.098594822687394,5.835082059776199,6.405937499999999,6.556875,6.579695062274207,6.833248938902627,5.822103429368097,6.35461248877138,1.6745,1.3490000000000009,1.2683120556749883,0.9815383365661402,0.39163426135369717,0.4161783901185101,4.161458333333333,4.617041666666665,4.444085820646082,5.527433715104999,5.4741977129640915,5.990526714083853,4.872083333333333,4.9643749999999995,5.122819317105483,5.644845165450564,4.2140481801788825,4.3020522617118875,3.0209375,3.0818750000000006,2.7951643687778636,3.201617840039464,2.0948029709576694,2.2973851733644333,2.5275,2.7300000000000013,2.4866910260232737,3.083376153954144,1.389445618528701,1.5565015646604627,3.48375,3.855000000000001,3.6585015585449057,3.8665949697028856,3.4505104187756297,2.962067344438247,3.5091406250000006,3.703281250000001,3.573584804894913,3.8210995474058915,3.016979494288757,3.2704705160152105,4.4978125,5.070625,4.732271802851263,4.924523321278624,4.58544051538409,5.22291695803321,2.9388541666666668,3.206874999999999,2.946215573466673,3.427601235868464,2.532550853671114,2.7816459195315884,12.894540865384617,12.614290865384612,12.494702658574482,11.771970792678653,12.259998444625902,12.363142326485193,2.32203125,2.504062499999999,2.334564791620573,2.4837956443073326,1.7595196065463983,2.4002242196673587,2.3082812500000003,2.3440625,2.202923580470945,2.2041987653441852,1.120552253286312,0.8679899753720268,3.995859375,4.199843750000001,4.043092349571974,4.632513893881773,3.3351782544819217,3.3389818761400885,2.9653630952380947,2.6325297619047627,2.52644169107501,3.4712627319801905,0.733073818382679,0.24065380678096115,4.479520833333333,4.654208333333334,4.125447038524667,5.069593441758646,2.4724082307038953,1.9253233519727526
2001-11-30,POMKH,3.73,5.3933333333333335,3.68,6.56,1.65,4.94,5.763333333333333,2.63,3.7439999999999998,3.815,2.705,1.94,2.54,2.885,3.3166666666666664,1.843333333333333,11.991000000000005,1.785,1.905,2.8875,2.801333333333333,3.668333333333333,4.158273809523809,3.8230357142857114,3.8446556971739483,4.67707275249471,3.765982020476369,4.003595831346679,6.233333333333333,6.422916666666668,6.248318011418592,6.315667277903626,6.646220738695123,6.878648593186099,4.893750000000001,5.266250000000005,4.766768486735764,5.131325610381301,4.776861645252992,4.827443456191689,6.93375,6.965624999999999,6.67801224308597,6.646464817509688,6.413461565947543,6.019150079254635,2.1775,2.2183333333333324,1.9379822394036297,1.9382101977465855,1.6595150510725705,1.7572036845416314,5.965,6.338125,5.595350388457028,4.3271905328082205,6.299577255880418,4.576975006723043,6.322500000000001,6.473541666666666,6.253150370697857,6.640305478506594,6.644040762503383,6.4681805470045886,1.68475,1.6840000000000008,1.812987233404993,2.295668438038424,0.8840323258104094,0.9750922699376747,4.011875,3.9630416666666655,4.1640514923876495,5.194722992428251,4.50859914423739,5.133014556077483,4.643645833333333,4.92875,4.59969159026329,4.816888202225492,4.321239601263364,4.305676664738438,3.05125,2.9881250000000006,2.759098621266718,3.0726996909029407,1.7344611524416145,1.538277840218557,2.5075000000000003,2.5600000000000014,2.2680146156139642,2.8816784857808826,2.0163081497826196,2.2929870242739767,3.4149999999999996,3.530000000000001,3.2111009351269435,3.8822286862333644,3.335718666141637,3.279014472716092,3.525,3.537031250000001,3.2981508829369477,3.6334316419230555,3.3680210386215483,3.079852917582988,4.330416666666666,4.563958333333333,4.166029748377424,4.0363705408832855,3.952715970881221,3.6372163953942684,2.6870833333333333,2.9710416666666655,2.505062677413337,2.400416910928999,2.5420013020414562,1.8119117470654253,12.894540865384615,12.894540865384615,12.29322159514469,11.807746173684642,11.154916258384795,11.703684465955567,2.2912500000000002,2.361562499999999,2.1147388749723435,2.1396416903655235,1.955060733061658,2.129692980713232,2.32375,2.2790625,2.0837541482825666,1.897175572772925,1.926623702593433,2.033670976861507,3.9809375000000005,4.017968750000001,3.580855409743184,4.6319467851726115,3.3093202885929895,3.113982352740697,2.8541130952380946,2.965363095238096,2.6363983479783393,3.043405136376589,2.104863411179304,2.220361293383231,4.2822499999999994,4.643791666666667,3.9426015564481336,4.536273853902066,3.3604489015288483,3.1642047517171212
2002-02-28,POMRB,3.7616666666666654,4.525,4.905,7.22,2.2,5.4,6.1433333333333335,1.384,4.354,3.97,3.52,2.39,3.16,3.795,4.573333333333333,2.6733333333333333,13.31653846153846,2.57,2.385,4.1025,3.023333333333333,4.5633333333333335,4.174702380952381,4.017202380952378,3.811460084971035,4.699955728054721,4.254859978319832,3.8694384780678557,5.802083333333333,6.2183333333333355,5.558990806851155,5.654422115759554,6.420789653540666,5.690492732364509,5.03125,4.966250000000005,4.822061092041459,5.0493402109595245,4.846188923313191,4.416797174774052,7.2275,6.914999999999999,6.894807345851581,6.847087332828213,7.119481732058723,7.472035720421124,2.2262500000000003,2.2324999999999995,2.042789343642178,2.013532412163842,2.146450676753025,2.108459322270603,5.077187500000001,6.657499999999999,5.517210233074216,4.3206314683502365,5.826761428021079,4.859267840369597,6.346666666666667,6.338333333333332,6.209223555752048,6.554158864157189,6.693179604738526,6.146113835519185,1.7489999999999999,1.6650000000000007,1.6413923400429957,2.0063279708833877,1.414057543655906,1.657053690422818,3.7173125000000002,4.359874999999999,4.240030895432589,5.054352061123915,5.463012813300868,4.7958833443085815,4.371041666666667,4.815416666666666,4.347814954157974,4.270305807426909,4.586215746132258,4.660417103203128,3.12375,3.0537500000000004,3.063459172760031,3.1469894955719897,3.035506130020145,3.32697971761077,2.4975000000000005,2.4950000000000014,2.3168087693683788,2.7871945869380803,2.912414571521668,2.6855692971712166,3.683125,3.4375000000000013,3.1906605610761662,3.897955336408054,3.1530630211410164,2.980486331630368,3.6965624999999998,3.48125,3.496890529762169,3.6040754069788177,3.629328689775967,3.472233259831622,4.5775,4.431666666666667,4.328951182359788,4.007094713559815,3.8843185565254235,3.9929709861410605,2.74375,2.9066666666666654,2.5723709397813357,2.3260582237183764,2.9128622453930255,2.6266896208311117,12.655478365384615,12.894540865384617,12.702548341702197,11.84363028702425,12.658011958806473,11.84489614547426,2.63875,2.282499999999999,2.2968433249834064,2.175804587386377,2.268245837836849,1.9573668948349678,2.39375,2.3375000000000004,2.20425248896954,2.0706283849962435,2.248825758011522,2.0043101796209126,4.3028125,3.9737500000000012,3.78951324584591,4.631379746904484,3.8034192578675263,3.8460402930326474,2.624514880952381,2.965363095238096,2.791172342120337,3.0180503109876713,2.788743275709463,2.7276093212464296,4.515083333333333,4.31525,4.190894267202213,4.494839720025631,4.634251496511097,4.641279658087986
2002-05-31,PREMON,5.722857142857142,6.9499999999999975,6.755,8.05,3.4,5.33,7.203333333333332,2.24,4.1,5.3025,4.8,4.65,5.325,5.0625,6.1400000000000015,4.136666666666667,13.313125,3.96,3.825,5.875,3.45,7.0920000000000005,4.12735119047619,4.299345238095237,4.576018908125478,4.722950670376209,5.331721052291085,5.692141488215473,5.49375,6.248333333333334,6.115394484110693,6.180720257281435,6.426368465163575,6.266703151769189,5.705,4.8212500000000045,5.595236655224875,5.473501870389329,5.9484092903959525,6.309473385458591,7.7175,6.952499999999999,7.356884407510949,7.2836087689077225,7.982446625534649,7.641227940455275,2.3328125,2.1224999999999996,2.5856736061853067,3.010061217837416,3.912782727853521,3.8697787396158483,4.885625,5.272499999999999,5.44232613984453,4.314082345638028,7.685176124210206,7.892495372055045,6.496666666666666,6.306666666666664,6.6068674667845615,6.68195492738199,7.4983562040663205,6.699530085889326,1.65375,1.7045000000000006,1.8808354040257975,2.42858517146403,3.1657545767986215,2.7988103318246704,3.66025,3.663874999999999,4.184018537259553,4.889649417472958,6.021484921720763,4.6886328979117105,3.9789583333333334,4.471875,4.729688972494785,4.697524710070085,6.266384495215088,6.29771120188428,3.18515625,3.04875,3.7580755036560185,3.5281622018171883,5.49249007080797,5.629774536226144,2.5325,2.5200000000000014,3.2500852616210274,3.2237826373945317,5.188690411798515,5.238880936645717,4.27625,3.392500000000002,4.0443963366457005,3.913850606306356,4.762899454368523,5.025099845914966,4.056875,3.56875,4.123134317857302,3.7817323001771177,5.3971293126966104,5.230335370028252,5.260833333333334,4.229166666666667,5.053370709415873,4.85066691924212,5.874093549324049,6.649894096116535,3.1758333333333333,2.4674999999999985,3.198089230535468,3.438724245852209,4.505822764525157,5.186688597270139,12.416415865384616,12.894540865384617,12.94677900502132,11.879623452981646,10.867044288317038,9.645359787575256,3.14,2.299999999999999,2.962105994990044,2.796911681770368,4.192621148630755,4.146984393551562,2.529375,2.31,2.852551493381724,3.359772233412845,4.259906499911961,4.502688094445798,5.005625,3.9881250000000006,4.623707947507546,4.630812779534838,5.665034096085309,5.934043222576003,2.506166666666666,2.7428630952380963,3.0547034052722024,3.4641847430042985,5.054207477975727,4.597968337538564,4.97925,4.249250000000001,5.351336560321329,5.681896393106737,7.476723847516279,7.446900168921859
2002-08-31,MONSOON,2.9857142857142853,4.555,5.625,8.18,2.07,3.8575,6.4366666666666665,0.92,2.885,3.9933333333333336,1.77,0.92,4.87,3.555,5.673333333333333,3.4266666666666667,11.045,3.595,1.795,5.605,0.75,3.8,4.370059523809523,4.050059523809522,3.9398970591610007,4.746058103419206,3.2335433570262793,3.5738538245055294,5.737916666666666,5.355833333333334,5.491236690466415,5.582477933788562,5.863686942230103,6.108051817702607,6.335625,5.241250000000004,5.607141993134925,5.488912754569601,4.669070905027599,5.397025190836978,8.0925,7.502499999999999,7.686130644506569,7.604056242335433,6.23836687214414,7.0059573004905555,2.314375,2.3299999999999996,2.379404163711184,2.6885308076353067,1.134804882450026,1.0871781167555268,4.861875,4.881874999999999,4.808395683906719,4.307543141745682,2.7603826726305902,2.2442572166919383,6.70125,6.386666666666664,6.538787146737404,6.642848992975163,5.52668665566644,6.03823151882736,1.548,1.7935000000000005,1.4965012424154787,1.5435338959800644,0.44525291803917577,0.5236964536197519,3.6544999999999996,3.7707499999999987,3.6644111223557316,4.5072502095201274,4.022429082840468,4.545764685090694,3.7752083333333335,4.270208333333333,4.435146716830205,4.277331981654121,3.828729734789296,4.056163721845396,3.2015624999999996,3.19875,2.962845302193611,3.1696511253831456,2.010928198150717,2.096732799105165,2.62875,2.4750000000000014,2.3180511569726163,2.7739351221967423,1.2845712358059223,1.2451291479973192,4.7924999999999995,3.973750000000002,4.37463780198742,3.9297874565497644,3.1033855614605175,2.8059016120444342,4.3571875,3.8243750000000003,3.895880590714381,3.7179367789719033,2.78942031454127,3.0762450298919286,5.76625,4.925833333333333,5.301355758982857,5.339341786231373,3.7092952538400286,4.3100149430037415,3.455416666666667,3.0199999999999982,3.2895202049879475,3.705073144265739,2.028737588141335,1.7667195673881149,12.416415865384616,12.416415865384618,12.186067403012792,11.915725985663238,12.479463683483452,12.85407940823263,3.40125,2.977499999999999,3.2152635969940264,3.211489105675027,1.4279631985647545,1.946004922473246,2.604375,2.4775,2.4295308960290343,2.7151500825989743,1.0512853981590091,0.8399730200561977,5.6725,4.6175000000000015,5.016224768504528,4.6302458813474665,3.2598247934956515,3.3271125267825132,2.32825,2.506166666666668,2.1328220431633214,1.2664068171488498,0.9951917478551215,0.4166236007334492,5.319916666666666,4.780916666666668,4.7308019361927975,5.112992753320298,2.2136916864624023,1.8037553970900075
2002-11-30,POMKH,4.348333333333334,6.496666666666667,7.39,8.28,1.6725,4.97,6.6433333333333335,1.5119999999999998,2.8600000000000003,1.485,2.5962500000000004,2.4,4.96,4.745,5.996666666666666,3.09,11.991000000000005,3.085,2.3200000000000003,5.9925000000000015,2.801333333333333,5.255000000000001,4.528154761904761,4.204642857142855,4.103271568829934,4.769278598362008,3.5875970276788935,3.4105350440923385,5.7610416666666655,5.631666666666667,5.893408680946516,5.961303398742013,5.0116265567176,4.643220023465309,6.616875,6.168750000000005,6.320285195880954,5.962288772963305,5.13368002925104,5.416380990018953,8.3675,7.932499999999998,7.923678386703941,7.84100992256445,7.644877473416748,8.106668516818182,2.3564583333333333,2.3356249999999994,2.0966424982267102,2.1175677530504964,1.6846286296642607,1.9697179404374925,5.180625,4.8893749999999985,4.873037410344031,4.301013856118732,4.191151216130898,3.636882403616553,6.925,6.606666666666665,6.580605621375776,6.649598920129011,6.497367398414627,6.226027142627166,1.7234999999999998,1.5140000000000005,1.5027007454492871,1.433715421563689,1.1081224412585375,1.7155036930872036,3.6605,3.5497499999999986,3.342646673413439,4.196140294974876,3.521238697468816,4.142677532429153,3.678020833333333,3.6877083333333327,3.255088030098123,2.665563980848714,3.6776181840941256,3.557322082167503,3.3540625000000004,3.1715625,2.816207181316167,3.023762131244739,2.0040914160606884,2.089409766814257,2.7362499999999996,2.5900000000000016,2.3508306941835695,2.682243933000391,1.9050125497864296,1.923051666752203,5.011874999999999,4.578750000000002,4.6087826811924515,3.945792620754628,4.007018760404965,4.210264520626265,4.5546875,4.289375,4.235528354428629,3.8484135078660895,3.4956373839771864,3.280857863936344,6.117083333333333,5.595833333333333,5.579480122056381,5.878061626282507,5.422373644652395,5.373750569198476,3.718958333333334,3.3316666666666648,3.2097121229927685,3.5470217511729536,2.6323322696821725,2.6145527943257934,12.153525240384617,12.416415865384618,12.108040441807677,11.951938241999457,11.384785767143791,11.401950177473049,3.5981249999999996,3.3024999999999993,3.1631581581964157,3.3425782582807915,2.8797560637083173,2.989735593643336,2.7025,2.5812500000000003,2.3857185376174206,2.5356228834834345,2.142450926670377,2.321819025513883,6.064791666666667,5.393750000000002,5.406734861102717,4.629679052883571,4.451655657476691,4.37393021775836,2.1203333333333334,2.506166666666668,2.400226559231326,2.4002849390427174,2.0071267760842977,2.148758153582743,5.721375,5.177583333333335,4.940481161715679,5.254699775032441,3.7535246333799024,4.283716341480326
2003-02-28,POMRB,5.085,5.375,6.24,8.5,2.03,5.18,6.900000000000001,1.656,5.192,4.67,3.76,2.7,4.869999999999999,4.3375,5.936666666666667,3.6633333333333336,13.31653846153846,3.3600000000000003,2.57,6.3325000000000005,1.6,5.702000000000001,4.657369047619048,4.535476190476189,4.495962941297961,4.792612705192075,4.532347933654743,4.162300962254287,6.127291666666666,5.844166666666666,5.68604520856791,5.763029297382475,6.080831413933026,6.19632082384699,6.563750000000001,6.502500000000005,6.288171117528573,6.008576007706488,6.854529332832304,6.893581665179838,8.409999999999998,8.252499999999998,8.154207032022365,8.071071230986538,8.61059147563769,8.677879194659749,2.393125,2.293124999999999,2.0699854989360262,1.973251900940848,2.2186573171373483,2.103313194997195,5.7221875,4.834374999999998,4.995822446206418,4.294494468667693,5.199322406163142,4.947582751101165,7.0166666666666675,6.795833333333332,6.708363372825466,6.7030245473373276,6.794648480606658,6.236977863947308,1.83375,1.5820000000000003,1.5640204472695722,1.5185676367373635,1.321973636135409,1.2435634151290387,3.6898750000000002,3.759249999999999,4.082388004048063,4.428255268682122,4.50119498271026,3.831356678610491,3.0710416666666664,3.8627083333333325,3.821052818058874,3.418232220795798,3.4162928178748344,3.4690430493661912,3.3615625000000002,3.2315625,3.1937243087897,3.16449925111106,3.1095460105670147,3.288990995776495,2.845,2.6675000000000013,2.4904984165101416,2.66671400979242,2.8499493613219524,2.5861530620973396,4.869375,5.006250000000002,4.71326960871547,3.9618575985808215,4.490843805467136,4.142858311745169,4.7,4.424999999999999,4.276317012657177,3.9111549140497033,4.249161951088382,4.164966392999634,6.102916666666666,5.9366666666666665,5.722354739900496,6.223940860517595,6.129125119204868,5.798661192076576,3.58625,3.5791666666666644,3.3911606071289944,3.7703100321864955,3.256353662911893,3.0934191317307276,11.929072115384617,12.416415865384618,12.59143964969999,11.98826055834345,12.871783212828001,12.728293301104316,3.55625,3.499999999999999,3.2418948949178494,3.5281087170139735,3.347952971767961,3.0163878041329317,2.6525,2.6275000000000004,2.4594311225704524,2.567414803579674,2.541462836170947,2.2736574945420234,5.962708333333334,5.951250000000002,5.7770409166616306,4.629112294094904,5.867486160827904,5.468170977124009,2.0740833333333333,2.1503333333333345,2.080135935538796,1.7636707422257758,2.6480789744327815,2.9545202371484023,5.790000000000001,5.462250000000003,5.2450886970294075,5.559954747966298,5.353469100834809,5.631654469452391
2003-05-31,PREMON,5.664285714285714,6.285,7.67,8.97,3.9066666666666663,8.1,8.236666666666666,3.372,3.31,3.825,5.78,5.2,5.37,6.1000000000000005,7.583333333333332,5.255000000000001,11.21,4.744999999999999,4.425,6.783333333333334,3.21,9.165,4.714363095238095,4.520833333333332,4.963292050493062,4.81606097896596,6.207629553706305,6.399757120574271,6.765833333333333,5.6779166666666665,5.925627125140746,5.991386798682579,6.649084986224015,6.430324832415742,5.9593750000000005,6.7312500000000055,6.840902670517144,6.416907035134724,7.625113479192223,7.994405989919693,8.22375,8.482499999999998,8.48052421921342,8.390723838414887,9.356611504632586,8.809464732135726,2.3798958333333333,2.4197916666666655,2.8046579660282824,3.3496666750131516,3.5437165771881673,3.3761507714561487,5.9156249999999995,5.526874999999999,6.237493467723851,4.287984979569605,7.339912819695168,7.368847145510608,6.867500000000001,7.054166666666665,7.319684690361946,6.996133502245729,7.7581833787960015,6.991015239431459,1.7414999999999998,1.8650000000000002,2.2872122683617433,3.2681126641306286,3.085531528575543,2.557219598044651,4.231333333333334,3.5617499999999986,3.7734328024288377,4.225760555896228,5.504441252565282,4.161600685557605,2.65625,3.4933333333333327,3.8226316908353244,3.5698747297836517,5.619225319388004,5.13044415348207,3.1382812500000004,3.4765625,4.22823458527382,3.7930126789398346,5.652317203984914,5.654983828911869,2.7825000000000006,2.805000000000001,3.574299049906085,3.242258861646831,5.158060947239807,5.154433140575134,4.334999999999999,5.017500000000003,4.9759617652292825,3.978011390374317,6.2425438709833525,5.889593967896347,4.497187500000001,4.684374999999999,5.005790207594307,4.25386922374557,5.994990108913077,5.424696455487731,5.7108333333333325,6.297499999999999,6.466746177273631,7.294876725989743,7.554371404600058,7.450816225275502,3.1383333333333336,3.858749999999998,4.136696364277396,5.096193585720978,4.990856472684819,5.35282823571702,11.860509615384617,11.890634615384618,12.038863789819995,12.02469324294207,11.240539464044781,12.831296644400194,3.3506249999999995,3.696249999999999,3.8431369369507093,4.234397183182986,5.152670764493008,4.937716768495072,2.4543749999999998,2.7775000000000007,3.2456586735422714,4.031318984324404,4.511033947498562,4.480056060211433,5.3409375,6.1783333333333355,6.179557883330312,4.628545605065594,7.807028611193127,7.075450075438351,1.9576666666666667,2.0903333333333345,2.5320815613232774,3.306934537669807,4.300058013062215,3.51653109394022,5.3179375,5.980500000000003,6.813053218217645,7.512640154945574,8.310553500786902,7.854615204276567
