Date,Season,Lalsot,Dausa,Bandikui,Mahwa,Sikrai,Lalsot_Trend,Lalsot_SMA,Lalsot_EWMA,Lalsot_DES,Lalsot_TES,Lalsot_ARIMA,Dausa_Trend,Dausa_SMA,Dausa_EWMA,Dausa_DES,Dausa_TES,Dausa_ARIMA,Bandikui_Trend,Bandikui_SMA,Bandikui_EWMA,Bandikui_DES,Bandikui_TES,Bandikui_ARIMA,Mahwa_Trend,Mahwa_SMA,Mahwa_EWMA,Mahwa_DES,Mahwa_TES,Mahwa_ARIMA,Sikrai_Trend,Sikrai_SMA,Sikrai_EWMA,Sikrai_DES,Sikrai_TES,Sikrai_ARIMA
2004-05-31,PREMON,29.818375000000003,16.479166666666664,24.05116666666667,14.581166666666665,21.660999999999998,29.527734623015874,28.408942956349215,28.704028174187478,29.532674197567125,29.7581191113363,28.290549874728242,14.803269841269842,14.648339285714286,15.467371271381296,15.730646976475501,16.380647665508373,16.336234357450515,23.852381944444446,23.096277777777775,23.008702595767964,25.031969394824532,23.95332882943783,22.173598160792313,13.528847222222222,13.353409722222215,13.809743768755844,14.04541167709393,15.132855226621885,13.299487809503884,21.553652777777778,20.670395833333323,20.811654084989122,21.46739364735664,20.708430718224875,20.63258574654857
2004-08-31,MONSOON,29.411666666666665,12.959666666666665,23.29511111111111,12.985,21.852444444444448,30.41233581349206,29.06502628968255,28.987083571179152,29.727690967953794,28.61269567905323,29.18877383491118,15.143304563492062,14.647297619047619,14.464289429495444,14.958618658010106,13.281469381790087,14.73288608372515,24.316361111111114,23.448944444444443,23.123266001905222,25.416943336852267,24.211866500613564,22.87209267960351,13.60175347222222,13.465659722222213,13.479846261253506,13.446741953892824,13.217314162017392,13.762429955746729,22.171600694444443,21.227006944444433,21.22797022877125,21.876293263775555,21.63370701339738,21.26631055474284
2004-11-30,POMKH,32.128301587301586,15.06063492063492,25.971333333333334,13.409722222222225,23.13316666666667,31.38068179563492,29.990442956349217,30.243570777628122,31.263413358469176,30.98102501254101,29.319814802050786,15.436012896825396,14.959242063492063,14.702827625951233,15.119904603851127,14.630267731661814,14.770313108385407,25.10675694444445,24.255819444444445,24.26249293447647,26.197814995158257,23.766123910914924,23.02946433067228,13.85132638888889,13.592034722222214,13.451796645640995,13.376671005344276,13.018787035094457,13.481622411598279,22.721527777777776,21.8802986111111,21.99004880392942,22.73632808956485,21.907253122955666,21.681719281980218
2005-02-28,POMRB,31.978571428571428,16.810000000000002,24.19,13.47,23.205,31.831926587301584,30.834228670634936,30.937571038005444,31.917633262130156,31.21130886084414,30.970952802494857,15.306450396825397,15.327367063492064,15.54569657557074,15.80211809926625,16.372682235398393,16.145096428595615,25.985972222222223,24.37690277777778,24.233495760685884,26.533563097027265,25.252147891145164,24.12390076108225,14.121805555555557,13.611472222222215,13.459077987384596,13.401060257838367,14.080996691997715,13.455652077610948,23.151097222222223,22.462902777777767,22.47602928235765,23.200609738921802,23.498733866331932,22.540050406832474
2005-05-31,PREMON,34.190000000000005,17.348333333333333,29.89,16.5,23.73,31.78800198412699,31.927134920634934,32.238542622803266,33.40448330671582,32.984732666423575,31.563342060727276,14.847984126984127,15.544658730158732,16.266751278675777,16.443094038228153,17.383930488785744,17.185839694151674,26.471916666666665,25.83661111111111,26.496097456411533,27.83363210646996,25.744887229619273,24.14849105216201,13.976840277777779,14.09118055555555,14.675446792430758,15.965527663325362,15.294931027073948,13.460834544301253,23.414145833333333,22.980152777777768,22.97761756941459,23.70060300085357,23.02447620490924,23.0420139178935
2005-08-31,MONSOON,28.65,11.053999999999998,24.49,13.23,23.22,31.987857142857145,31.73671825396827,30.80312557368196,31.17308945243801,32.46710914655972,33.10758102972567,14.47272619047619,15.068242063492065,14.181650767205465,14.820628233504907,14.214054390904158,15.224289117974775,27.474249999999998,26.13533333333333,25.693658473846916,27.99858121026708,26.00342490088366,26.284451746657524,13.659375,14.15243055555555,14.097268075458455,14.695541579356265,13.987054028796157,14.55858049757604,23.600625,23.322041666666657,23.074570541648754,23.687552761588222,23.824237393060773,23.466192877271077
2005-11-30,POMKH,32.53857142857143,13.298571428571426,28.664,12.005,23.87,32.13717857142858,31.83928571428573,31.497303915637747,32.17184206803607,32.304481504662284,30.486923718147327,14.181059523809521,14.62772619047619,13.82841903175185,14.44941022538179,14.066700490366049,13.872028519998569,28.12225,26.8085,26.881795084308152,28.833860961038308,25.557682311171956,25.616878390271378,13.27475,13.801249999999992,13.260360845275073,12.753310989463243,13.607018893544176,14.078697488219255,23.81625,23.50624999999999,23.39274232498925,24.01441458985178,23.679658992392994,23.382430132217475
2006-02-28,POMRB,33.167142857142856,15.569999999999995,29.516,12.335,23.96,32.62980357142857,32.13642857142859,32.16523949223979,32.98279459654708,32.03407297830115,31.69310831406409,14.288267857142856,14.31772619047619,14.525051419051108,14.939573595627623,15.17734125887641,15.386446181968408,28.45475,28.14,27.93547705058489,29.71106560156844,27.043706291421927,26.75047097871088,13.025125,13.517499999999991,12.890216507165045,11.9271984598159,13.979863878163068,13.329678371230969,24.05416666666667,23.69499999999999,23.61964539499355,24.223022726684977,24.74500181905782,23.624347188770287
2006-05-31,PREMON,34.196000000000005,16.255,29.748,14.557999999999998,24.70000000000001,33.25039880952381,32.13792857142859,32.97754369534388,33.916575203218876,34.00806578151666,32.559708242832215,14.858571428571427,14.044392857142856,15.217030851430664,15.497670163975926,16.165048013430408,16.32694174998388,29.005750000000003,28.104499999999998,28.660486230350934,30.50795577757305,27.536445629973457,27.779305269944466,13.320437499999999,13.03199999999999,13.557329904299026,13.442265755822964,14.836182591366832,12.970400742965841,24.338020833333335,23.93749999999999,24.051787236996134,24.70620594888945,24.021148220911364,23.86637913436428
2006-08-31,MONSOON,32.585,13.005,27.292,13.175,24.15333333333333,33.69072619047619,33.12167857142859,32.82052621720633,33.507260701513715,32.93264727772551,33.52170084121714,15.34,14.532142857142855,14.3322185108584,14.814700286653022,13.061353724913916,13.965419181806784,29.360750000000003,28.804999999999996,28.11309173821056,30.71783200821064,27.79498330119549,28.511700638664134,13.992624999999999,13.018249999999988,13.404397942579415,13.357956291296553,13.015247495533343,13.543841276308115,24.667708333333334,24.17083333333332,24.092405675531012,24.665996780565976,24.807358297533177,24.358414838044233
2006-11-30,POMKH,33.56833333333333,15.910000000000002,30.270000000000003,14.4225,25.2075,34.284333333333336,33.379119047619064,33.11964906365713,33.833856653056586,34.672295693137755,32.97100487137891,15.872500000000002,15.184999999999997,14.96333110651504,15.299713467648926,14.550080505879396,14.723057580313137,29.6565,29.206499999999995,28.97585504292634,31.36885104218556,27.34924071150591,28.057946643519934,14.574125,13.622624999999987,13.811638765547649,14.285769801619251,12.952336593502912,13.410615881254772,24.937708333333333,24.505208333333318,24.538443405318606,25.186634458365116,24.637484586258005,24.314367829173158
2007-02-28,POMRB,35.66000000000001,16.81,30.75,15.295000000000002,25.26,35.146750000000004,34.00233333333335,34.13578943819428,35.10058240380193,33.66824462538885,33.322180361133505,16.4725,15.494999999999997,15.701998663909023,15.92463909383108,16.782497987527275,16.64759233289641,30.37825,29.514999999999993,29.685513025755803,31.991819874823022,28.835264691751817,28.88087648069235,15.344999999999999,14.362624999999989,14.404983259328588,15.505818862988438,14.387852296037977,13.776108222072462,25.306875,24.830208333333317,24.827066043191167,25.472318739432914,25.8957266006746,24.786339688617854
2007-05-31,PREMON,36.452,19.275,30.88000000000001,16.25,25.56,36.357875,34.56633333333335,35.06227366291657,36.126346893914736,36.11304728937337,34.69660834996672,16.959583333333335,16.25,17.131199198345413,17.156898402738722,17.577716505055825,17.144401825120806,31.456625000000003,29.798,30.163307815453486,32.521313056716785,29.328004030291133,29.576229288929568,16.23614583333333,14.785624999999987,15.142989955597153,16.85778353066752,16.12691419187604,14.324731627736618,26.103020833333332,25.045208333333314,25.1202396259147,25.768158395593257,25.24771448120648,25.143619769117045
2007-08-31,MONSOON,37.22833333333333,14.785000000000002,31.934,17.65,26.246666666666666,37.33533333333334,35.727166666666676,35.92869753108327,37.02866738951634,35.12043092400259,35.72862098903397,17.046916666666668,16.695,16.192719519007248,16.5276276601183,15.321308831023712,16.06299661649269,32.3756875,30.9585,30.871584689272094,33.13226785737447,29.586541701498714,30.061259098824678,17.368541666666665,15.904374999999987,16.14579397335829,18.55668491196871,14.444778209149018,15.020138177800261,26.82208333333333,25.568541666666647,25.570810442215485,26.26734458241969,25.84768515710609,25.404085707654417
2007-11-30,POMKH,38.614,18.026666666666667,34.254999999999995,17.076666666666664,29.48333333333333,38.256,36.988583333333345,37.00281851864996,38.19556907001286,38.2064360812077,36.61031715880484,16.483541666666667,17.22416666666667,16.926298378071017,17.159373464394175,16.557032709463286,16.21066726039107,33.431937500000004,31.954749999999997,32.224950813563254,34.06109729963335,29.14079911187157,30.757957648321995,18.776666666666664,16.567916666666655,16.51814305068164,18.675085013284995,15.435297969102505,15.970043740716669,27.29083333333333,26.637499999999978,27.13581959866262,28.175344562908265,26.212806931972633,25.91435267939582
