Date,Season,Bharuch,Anklesvar,Hansot,Vagra,Jhagadia,Valia,Jambusar,Amod,Bharuch_Trend,Bharuch_SMA,Bharuch_EWMA,Bharuch_DES,Bharuch_TES,Bharuch_ARIMA,Anklesvar_Trend,Anklesvar_SMA,Anklesvar_EWMA,Anklesvar_DES,Anklesvar_TES,Anklesvar_ARIMA,Hansot_Trend,Hansot_SMA,Hansot_EWMA,Hansot_DES,Hansot_TES,Hansot_ARIMA,Vagra_Trend,Vagra_SMA,Vagra_EWMA,Vagra_DES,Vagra_TES,Vagra_ARIMA,Jhagadia_Trend,Jhagadia_SMA,Jhagadia_EWMA,Jhagadia_DES,Jhagadia_TES,Jhagadia_ARIMA,Valia_Trend,Valia_SMA,Valia_EWMA,Valia_DES,Valia_TES,Valia_ARIMA,Jambusar_Trend,Jambusar_SMA,Jambusar_EWMA,Jambusar_DES,Jambusar_TES,Jambusar_ARIMA,Amod_Trend,Amod_SMA,Amod_EWMA,Amod_DES,Amod_TES,Amod_ARIMA
2001-11-30,POMKH,8.775,4.8039999999999985,3.9575,9.18,6.06,6.2333333333333325,10.0575,10.9,9.108541666666667,9.934999999999993,9.61538188874003,8.416885833553884,9.431459947118846,9.324769425969533,4.8419375,4.888375,4.834671288908352,4.457840437621433,4.669500697218906,4.837144186226325,3.850645833333333,3.8912083333333363,3.8333230978699504,3.824739925757895,3.067796551080831,3.2783345864980036,6.996666666666667,6.963750000000001,7.199349918078234,6.421831644279277,6.3097275839178,6.319727443656653,6.5337499999999995,7.49,6.658608251530007,6.3494716206926505,6.663572816698938,6.380492997468839,6.7314404761904765,7.120083333333332,6.683784139457129,6.1242600382499575,6.4683009903379975,6.469813220837107,10.320833333333333,10.204791666666669,10.135477629181864,9.690792246637763,10.204407154045104,10.04282811901002,11.004999999999999,11.150000000000002,11.056834159429751,11.55761618411698,11.405549518395897,11.764423387600027
2002-02-28,POMRB,8.4275,5.042,4.235,9.3,6.77,6.7714285714285705,10.35,11.07,8.20625,9.511874999999995,9.140229133244018,8.36903082894427,10.2116485162076,9.924632599211852,4.7604999999999995,4.8023750000000005,4.917602773345011,4.447138846800891,5.247263483712723,4.996133999400706,3.5433333333333334,4.057958333333337,3.9939938587219705,3.938819200729212,4.381259662021276,3.990738953347855,6.531458333333333,7.34625,8.039609950846941,6.932952508708702,7.179828887770194,7.083896783129141,6.574375,6.592500000000001,6.703164950918004,6.327921583092163,7.5734268405899074,7.599288070538717,6.540752976190476,6.909940476190474,6.718841912245705,6.116860119822687,7.211263307869535,7.0849952782397425,9.818208333333335,10.402291666666668,10.221286577509119,9.79913828208996,10.397872570285472,10.500914522851117,11.319999999999999,10.967500000000001,11.062100495657852,11.466598950795394,11.528404040140053,11.571386842536429
2002-05-31,PREMON,7.953333333333332,5.0440000000000005,3.1975,3.653333333333333,8.98,7.822,10.036666666666667,12.43,7.910104166666667,8.705208333333328,8.665470813279743,8.321436817779645,11.422153901014596,10.851089011893237,4.526,4.881500000000001,4.968161664007006,4.436462946457093,5.784099846524111,5.419933405135296,3.373645833333333,3.6433333333333366,3.6753963152331823,3.827847296266884,4.863018201301131,4.703268190955156,6.058333333333334,6.647083333333334,6.2850993038414975,6.5356955939207255,7.985698305620599,7.590571196977018,6.845625,6.475000000000002,7.613898970550803,6.376278726007962,9.503302063390532,8.545130616205437,6.520648809523809,6.552940476190475,7.160105147347423,6.174202981570589,8.65905291428244,8.547245829754957,9.404104166666666,10.239375000000003,10.147438613172138,9.80770790852857,11.802878601201563,11.392916021460907,11.751249999999999,11.0425,11.609260297394712,11.376307456586972,12.360304701463203,11.459421442922356
2002-08-31,MONSOON,5.673333333333333,3.668,2.3833333333333333,3.53,4.885,5.2875,7.144,11.99,8.160104166666667,7.707291666666661,7.46861582130118,8.274055322635604,7.294190813330952,7.268271014678508,4.497562500000001,4.639500000000001,4.448096998404203,4.425812674916909,3.930016648380066,4.331782248668084,3.171333333333333,3.443333333333337,3.1585711224732425,3.550816911016912,2.7791030296577817,2.5684767448301318,5.037083333333333,6.4158333333333335,5.183059582304898,6.122035735313712,4.699214722882821,4.634555937462443,7.05125,6.673750000000003,6.522339382330482,6.297971975468089,5.647771264626493,5.993613549950893,6.487970238095238,6.528565476190475,6.4110630884084525,6.079434956568042,5.621188825013975,5.264665038653926,9.092416666666665,9.397041666666668,8.946063167903283,9.133356144826761,8.376858736934246,9.439428147295992,12.008750000000001,11.5975,11.761556178436827,11.286724824467548,11.089910695029864,11.676162062871635
2002-11-30,POMKH,10.3975,3.896,3.4000000000000004,6.32,7.435,6.170000000000001,10.113999999999999,12.13,8.334999999999999,8.112916666666662,8.640169492780707,8.2270673713664,7.376073886051234,7.674815819894857,4.4861875,4.412500000000001,4.227258199042522,4.415187970655264,4.440323626575313,4.382850467411572,3.3467708333333333,3.3039583333333367,3.2551426734839457,3.4963101203734674,2.8636506224087452,3.204725678050384,4.853541666666667,5.700833333333334,5.637835749382939,6.152397608368185,6.925635260517751,6.739331677246694,7.1187499999999995,7.017500000000003,6.887403629398289,6.300438319897479,6.4057793995335714,6.480403876925902,6.424833333333334,6.512732142857141,6.314637853045072,6.042036274940969,6.0297798209126485,6.132218426666797,8.672833333333333,9.411166666666668,9.413237900741969,9.320053291539066,8.825619415653726,8.726563746982247,12.13375,11.905000000000001,11.908933707062097,11.197849063062558,11.27678803944087,11.746245321341384
2003-02-28,POMRB,8.805,5.7225,3.1740000000000004,3.99,7.04,6.573333333333334,7.8,11.9,8.298125,8.207291666666661,8.706101695668425,8.180306364484226,9.160138699830712,10.173898408268512,4.196666666666667,4.582625000000002,4.825354919425513,4.404588772294781,4.873083653433207,4.582450841910895,3.5985833333333335,3.0387083333333367,3.2226856040903673,3.402756203176267,4.025132390379494,3.895835865109727,5.4904166666666665,4.373333333333334,4.978701449629764,5.82105048011127,7.227757710693104,7.07020750190121,6.85125,7.0850000000000035,6.948442177638974,6.291574960738412,7.452377366539249,7.833501719978284,6.073520833333334,6.463208333333331,6.418116045160376,6.031474509179578,6.8091498926915595,6.837313930136821,8.403,8.773666666666667,8.767942740445182,8.917245638842942,9.638699682993655,9.723766149617113,12.1125,12.1125,11.90536022423726,11.109672308026857,11.678324655658072,11.831941619491484
2003-05-31,PREMON,8.975,4.272500000000001,5.662000000000001,7.495000000000001,9.25,7.5150000000000015,9.23,12.6,7.579104166666666,8.462708333333328,8.813661017401055,8.133816863640705,10.760691243323794,10.500241733035072,3.862520833333334,4.389750000000002,4.604212951655308,4.394015018605427,5.635209231393749,5.672521262725955,3.490583333333334,3.6548333333333374,4.198411362454221,3.834453116127875,4.256397035043117,4.228179054545134,5.670833333333334,5.333750000000001,5.985220869777859,6.047123294176352,6.007660567989792,6.061625852228879,6.24,7.152500000000004,7.869065306583384,6.352482811104583,9.413960367411736,8.649911224391225,5.562833333333334,6.386458333333331,6.856869627096226,6.079124860643647,8.217069095796994,7.9407488096092145,7.923916666666667,8.572000000000001,8.95276564426711,8.947781960983482,10.270604232165585,9.724511159874261,12.059999999999999,12.155000000000001,12.183216134542356,11.022194815182917,12.653317041749395,11.847139733836467
2003-08-31,MONSOON,4.3566666666666665,2.123333333333333,1.933333333333333,4.783333333333334,2.475,2.7840000000000003,5.792000000000002,11.65,6.787791666666667,8.133541666666662,7.030863277107299,8.08747272938003,7.092137043629025,7.346236527463974,3.3727083333333336,4.003583333333335,3.6118611043265183,4.383466648504158,3.648130998759998,3.8781821514196873,3.487708333333334,3.542333333333337,3.292380150805866,3.4803199932262294,2.7415527231611563,3.1171215248904502,5.927083333333335,5.647083333333335,5.504465855200049,5.847355429244101,3.960642672979735,4.772460374384837,5.575,6.550000000000004,5.711439183950031,6.203187878805488,5.588331827645848,5.901858320536476,5.218625000000001,5.760583333333331,5.227721776257735,5.843425933260916,5.312775013199366,5.309636564616193,7.600583333333335,8.234000000000002,7.688459386560266,8.161762236527478,7.15782978667065,7.9650506015774845,12.07625,12.07,11.969929680725414,10.935400845939304,11.36311139522769,12.015260865294072
2003-11-30,POMKH,5.9620000000000015,2.7675,2.986,6.5100000000000025,4.955,4.587999999999999,7.633333333333334,12.05,6.472166666666666,7.024666666666663,6.603317966264379,8.041435063475475,6.869787361253045,7.44063127239284,3.1301458333333336,3.7214583333333344,3.274116662595911,4.37294360105457,3.8886964520560916,3.5906432694816717,3.287083333333334,3.438833333333337,3.1698280904835197,3.358692725744214,2.8170810221053975,3.130276450163113,6.192708333333333,5.694583333333335,5.9066795131200305,5.924205856629551,6.49839559894525,6.715140837389264,5.0649999999999995,5.930000000000004,5.4088635103700184,6.132874119763875,6.138979009666605,5.825118396332746,4.977541666666667,5.365083333333331,4.971833065754641,5.724875080277898,5.357068046871388,5.258463070771106,7.64775,7.613833333333336,7.666408965269493,7.997954284466408,7.549186759613738,7.607469975625816,12.08875,12.049999999999999,12.001957808435249,10.849293381530666,11.429319110569757,11.93369452659444
2004-02-29,POMRB,6.91,2.9325,3.5650000000000004,5.85,4.2,5.401666666666667,7.694,12.11,6.395708333333333,6.550916666666664,6.725990779758628,7.995685013298675,7.581376300962387,8.169527963761688,3.5269166666666667,3.0239583333333346,3.137469997557546,4.3624458154665415,4.198231189229394,4.209854781281884,3.166333333333333,3.536583333333337,3.327896854290112,3.366195879394462,3.8454072363078486,3.7013945139051145,6.316041666666668,6.159583333333334,5.884007707872017,5.898481435650838,6.301208653157527,6.480105835010278,4.788125,5.220000000000004,4.9253181062220115,6.04051617507758,6.9843904800690115,6.83794472899055,4.950854166666667,5.072166666666664,5.1437665061194515,5.660470669824216,5.866046600042889,6.177042077566989,7.856354166666667,7.587333333333336,7.677445379161696,7.887773502952971,7.842398249986067,7.728611745967049,11.981250000000001,12.1025,12.045174685061149,10.763864904083981,11.786632634378154,11.95966667742614
