Date,Season,Majalgaon,Wadwani,Ambejogai,Shirur-kasar,Renapur,Parli,Beed,Dharur,Georai,Kaij,Ashti,Patoda,Majalgaon_Trend,Majalgaon_SMA,Majalgaon_EWMA,Majalgaon_DES,Majalgaon_TES,Majalgaon_ARIMA,Wadwani_Trend,Wadwani_SMA,Wadwani_EWMA,Wadwani_DES,Wadwani_TES,Wadwani_ARIMA,Ambejogai_Trend,Ambejogai_SMA,Ambejogai_EWMA,Ambejogai_DES,Ambejogai_TES,Ambejogai_ARIMA,Shirur-kasar_Trend,Shirur-kasar_SMA,Shirur-kasar_EWMA,Shirur-kasar_DES,Shirur-kasar_TES,Shirur-kasar_ARIMA,Renapur_Trend,Renapur_SMA,Renapur_EWMA,Renapur_DES,Renapur_TES,Renapur_ARIMA,Parli_Trend,Parli_SMA,Parli_EWMA,Parli_DES,Parli_TES,Parli_ARIMA,Beed_Trend,Beed_SMA,Beed_EWMA,Beed_DES,Beed_TES,Beed_ARIMA,Dharur_Trend,Dharur_SMA,Dharur_EWMA,Dharur_DES,Dharur_TES,Dharur_ARIMA,Georai_Trend,Georai_SMA,Georai_EWMA,Georai_DES,Georai_TES,Georai_ARIMA,Kaij_Trend,Kaij_SMA,Kaij_EWMA,Kaij_DES,Kaij_TES,Kaij_ARIMA,Ashti_Trend,Ashti_SMA,Ashti_EWMA,Ashti_DES,Ashti_TES,Ashti_ARIMA,Patoda_Trend,Patoda_SMA,Patoda_EWMA,Patoda_DES,Patoda_TES,Patoda_ARIMA
1996-02-29,POMRB,7.783333333333334,10.55,9.425,9.025,5.75,4.5175,5.456,4.85,9.278333333333332,7.083333333333332,6.748749999999999,6.44,,,7.783333333333334,6.176856677383734,5.966933158241517,0.0,,,10.55,5.2759607246373665,10.56,0.0,,,9.425,17.20003262374565,9.435,0.0,,,9.025,19.673669802782523,10.562108217155767,0.0,,,5.75,5.843594842035193,6.362778093269037,0.0,,,4.5175,7.108923390027798,4.5275,0.0,,,5.456,5.117864395368896,5.466,0.0,,,4.85,25.45259833036592,6.520044777586427,0.0,,,9.278333333333332,8.785197904254797,8.595377258300747,0.0,,,7.083333333333332,6.072703731360773,6.819349294785763,0.0,,,6.748749999999999,10.91285227521274,6.609504152451318,0.0,,,6.44,5.176186172059944,5.539115339928708,0.0
1996-05-31,PREMON,7.125,10.715,19.7,15.67,9.6,10.88,9.9,15.955,12.775,9.46,9.372857142857145,8.049999999999999,,,7.52,6.271815835922628,7.763158888619225,7.7832985566483295,,,10.616,5.3655141457420195,10.733171745152355,2.7301800450324807,,,13.535,10.898410691088992,19.718836565096954,2.293473062937703,,,11.683,26.654132241222726,13.201429783045313,5.1883533944488605,,,7.289999999999999,7.682585401015391,8.375215753830169,4.690982263512174,,,7.0625,5.218104667671912,10.898171745152354,-2.574678916007837e-12,,,7.233600000000001,5.5019175949653185,9.918836565096953,5.455990856613852,,,9.292,35.450663110159546,14.22036524959148,4.849973101210535,,,10.677,9.02571877303191,12.509426224886804,5.070674296953286,,,8.033999999999999,6.705139642536115,8.548381237666728,7.083305821816497,,,7.798392857142858,13.209030091029812,8.934277062036493,5.759728958919105,,,7.084,5.508209964560148,7.469969907592095,3.315710934452572
1996-08-31,MONSOON,7.93,8.76,3.52,11.0225,8.05,4.73,6.096666666666668,17.95,10.696000000000002,5.026666666666666,5.535,3.7266666666666666,6.817916666666666,,7.683999999999999,6.456178348556641,5.367692581607764,7.449662317633509,7.3875,,9.8736,5.4182403795048835,8.784600179556632,2.214665594181858,8.63,,9.529,5.526431624270413,3.546534250044122,5.005677588201908,10.120000000000001,,11.418800000000001,25.063997383082018,9.49386028296719,9.010929705996357,7.6125,,7.594,7.63206453503907,6.476459452131295,7.420522133194775,5.608437500000001,,6.1295,3.382360786244737,4.754600179556633,-4.6700107873366806e-12,5.543666666666667,,6.778826666666667,5.515258661131909,6.123200916710788,8.89031255280633,10.532499999999999,,12.755199999999999,35.39454566542176,10.979209593183374,13.293713994602317,9.452184523809525,,10.6846,8.901422901701357,7.779715329562529,7.3534849054702525,5.669583333333334,,6.831066666666667,6.4363621247545035,5.293868574757944,8.683837665082292,6.413092757936508,,6.893035714285714,11.51773671835335,5.8684593077904355,7.1772810137675425,4.896041666666667,,5.741066666666667,5.313493912561812,4.622807756344676,4.478781894562889
1996-11-30,POMKH,5.4,1.85,2.875,4.575,6.075,2.59,1.9666666666666668,3.5,5.7857142857142865,2.1625,4.28125,3.05,6.598125,7.059583333333334,6.7703999999999995,6.3230810214758,6.920375911457545,7.61695964096974,6.3168750000000005,7.96875,6.66416,5.341005989928362,1.8794002971269674,3.7253180790204405,7.463333333333334,8.88,6.8674,2.8765375150415737,2.9081276440545354,2.642708869123063,10.236250000000002,10.073125000000001,8.681280000000001,16.329741591631322,8.349108002634999,7.636834258040444,7.894375,7.3687499999999995,6.9864,6.5440331398341485,6.688048489013739,6.525180873181682,4.930625,5.679375,4.713699999999999,2.1088611694103467,2.619400297126967,-3.716763622520323e-13,4.890833333333333,5.854833333333334,4.853962666666667,5.1337853380827365,1.9997943107212004,5.287738831480317,10.638124999999999,10.563749999999999,9.053119999999998,13.788541294634532,7.736319469305116,10.596938881227636,8.859982142857143,9.633761904761906,8.725045714285715,7.837961414028078,8.03551950400859,7.566685556148114,5.142291666666667,5.933125,4.96364,5.703136097690463,4.620149585582847,6.162373717287033,6.306185515873016,6.484464285714286,5.8483214285714284,8.68893867415154,5.8044966815143715,7.823913462235412,4.480104166666666,5.316666666666666,4.66464,5.063954518894567,5.149046594775841,3.5909727610858004
1997-02-28,POMRB,5.85,5.9,7.4250000000000025,9.4,7.7,3.95,2.966666666666667,4.6,7.8257142857142865,4.975,6.177777777777778,3.075,6.5675,6.576250000000001,6.402239999999999,6.255088114339834,6.586304639874226,7.151220486805845,5.530625000000001,6.8062499999999995,6.358496000000001,5.34038534950672,10.579551635263364,8.590058880026286,7.091979166666667,8.380000000000003,7.090440000000001,2.413825695545456,9.45997572075577,8.462159290742948,10.9646875,10.166875000000001,8.968768,12.551281224615623,10.132641133183505,7.245267688160577,8.07375,7.856249999999999,7.27184,6.956189661715487,7.54677307184616,5.601319479010564,4.3265625000000005,5.5375,4.40822,1.6801205213600998,4.547051635263364,4.290415330300047,4.877083333333334,5.232500000000001,4.099044266666667,4.863129354976075,5.492554668124187,4.544658791631125,9.45125,10.501249999999999,7.271871999999998,5.291270740368545,6.548171839021815,5.9823975391661985,8.309107142857144,9.270607142857145,8.365313142857143,7.379711091391373,8.954164150324264,8.69845982360792,5.116145833333333,5.406041666666668,4.968184,5.599369661806741,6.457768236940583,5.166414224170314,6.322837301587302,6.341721230158731,5.980103968253968,7.427052822593878,6.152073122241388,6.063136029297959,4.628020833333333,4.475416666666666,4.028784,4.845185274222228,5.107780715051674,5.7822967927005955
1997-05-31,PREMON,7.3,6.8000000000000025,12.366666666666665,16.225,9.905,6.025,7.166666666666668,17.05,9.49,7.35,9.088571428571427,8.087499999999999,6.552499999999999,6.620000000000001,6.761343999999999,6.366746732438209,7.956833822980968,6.776980380147828,5.190000000000001,5.8275,6.535097600000001,5.356896109075724,9.894381173016068,8.186995942219705,7.696666666666667,6.5466666666666695,9.200930666666666,3.4152277759707035,19.50398337375738,17.368788754789243,11.708125,10.305625000000001,11.871260800000002,14.651121868605784,13.059264154416756,13.360227120727464,8.259375,7.932499999999999,8.325104,8.323061562750256,10.0523733377279,9.2013038290719,4.374375000000001,4.323749999999999,5.054932,1.9129913044711095,10.805766214567315,10.33308661730337,5.325833333333333,4.549166666666668,5.326093226666667,5.009696283645638,9.649843120076081,6.769091792605974,8.3025,10.774999999999999,11.183123199999999,16.392093240564027,15.101528789277591,14.291403459123673,8.455017857142858,8.449357142857146,8.815187885714286,7.392437931682554,12.465795182628582,11.4713060223338,5.749062500000001,4.878541666666667,5.9209104,5.937526708562193,7.535865452421399,7.05222888659851,6.609590773809524,6.270649801587302,7.223490952380953,8.222485964095599,8.431271401786876,8.117456071556996,4.9384375,4.484791666666666,5.652270399999999,5.218515371408717,6.155427769466373,6.038720392188324
1997-08-31,MONSOON,7.51,6.385,7.8825,16.295,9.18,4.7525,8.72,7.36,9.574000000000002,6.9275,5.9525000000000015,4.8725,6.508749999999998,6.515000000000001,7.060806399999999,6.495033818332374,5.558253229103397,7.032343794953712,4.683750000000002,5.233750000000001,6.475058560000001,5.365742256645897,7.262906065938388,6.890924194143062,8.177916666666667,7.637291666666669,8.673558400000001,3.475031345471708,2.477238247675415,1.968094904726605,12.161249999999999,11.623750000000001,13.64075648,16.216333685741173,9.600675257412796,10.601111126149302,8.36625,8.215,8.667062399999999,8.51611437768156,7.2702066286585705,7.850869304650788,4.363125,4.329374999999999,4.9339592,1.9723585487583217,3.772756723161706,4.492233428294312,5.438333333333334,5.205000000000001,6.683655936000001,5.309780106706451,5.537019534826425,5.760481341216473,8.54,8.127499999999998,9.653873919999999,10.503836943777536,13.279882257739285,15.498711394814338,8.517964285714287,8.168857142857146,9.118712731428573,7.492889253479284,7.01598893395194,8.924817723438945,6.19125,5.353750000000001,6.323546240000001,6.1414776218211236,3.8723705896768332,5.310652642754384,6.660528273809524,6.375024801587302,6.715094571428573,6.992555907111569,5.453246284100911,5.6634298701648635,5.3275,4.771249999999999,5.340362239999999,5.185986245872114,3.715310601809862,3.929894412546975
1997-11-30,POMKH,5.6999999999999975,1.5,3.35,5.25,6.4300000000000015,2.95,2.933333333333333,4.9,8.075000000000001,5.325,6.157777777777778,4.3875,6.38375,6.59,6.516483839999998,6.3963755121015415,7.009117673348157,6.598190406495326,4.510625,5.14625,4.4850351360000005,5.282855019757796,0.005028063096309321,2.080135798131712,8.591875000000002,7.756041666666668,6.5441350400000005,2.726975257930048,2.3660634793820057,3.839232279462182,11.809375,11.7925,10.284453888,9.825948490031966,10.300757719557096,7.454898984181785,8.596875,8.303749999999999,7.7722374400000005,7.11377300318152,7.698278995682605,6.68362850416233,4.39375,4.419374999999999,4.14037552,1.7564352499236637,1.6842412999575762,2.459806464964814,5.161666666666667,5.446666666666667,5.183526894933333,5.0480316829462755,1.7294678171983024,5.128911190371928,8.328750000000001,8.477499999999997,7.752324351999999,5.350177743782275,4.913619598095729,3.895496288881901,8.290375000000001,8.741178571428575,8.701227638857144,7.323140336238558,7.1921998373909615,5.540906377988382,6.243541666666666,6.144375,5.924127744000001,6.023957180745205,4.436732615998235,4.8079605016493385,6.337792658730158,6.8441567460317465,6.492167853968255,6.255274463567033,5.723528765727091,5.046193661255774,5.431354166666665,5.105624999999999,4.959217344,5.102178772098918,4.859723867808711,3.840445642639083
1998-02-28,POMRB,5.199999999999998,2.2,10.8,12.35,8.2,3.5,2.9,5.1,6.040000000000001,5.3500000000000005,4.70875,4.85,5.944999999999999,6.4275,5.989890303999998,6.246150950013095,6.710276445606357,6.868532756419816,4.1175,4.2212499999999995,3.5710210816000005,5.213598517214977,7.298974864823762,7.867155234070121,7.873645833333335,8.599791666666667,8.246481024000001,4.040360505781908,8.256610357846887,7.54753154685885,9.770625,12.530000000000001,11.1106723328,10.39209576134512,11.628357563408432,8.14631351807605,8.3125,8.428749999999997,7.9433424640000005,7.469813357330348,8.135158846251041,6.787456093564526,4.115,4.306874999999999,3.884225312,1.7752544369975536,3.5590421323725225,4.192978170331891,4.0200000000000005,5.43,4.27011613696,4.793021434531412,4.82075193922828,3.844085973654234,7.4725,8.602499999999997,6.691394611199999,3.9378012086582683,5.038305714600824,6.623948389703539,7.6626875,8.294750000000004,7.636736583314287,6.783915638413049,8.806777161589629,9.033064064454244,5.614270833333333,6.238125,5.6944766464,5.931333554678477,7.521221576966855,6.42839500957198,6.020873015873016,6.476899801587303,5.778800712380953,5.047185019609309,6.856830109760095,6.792060069591074,4.9714583333333335,5.549374999999999,4.9155304064,5.080127196937942,5.308228248645023,4.411151806578648
1998-05-31,PREMON,6.95,9.115,12.303333333333335,10.46,11.25,6.72,5.0200000000000005,14.86,9.455,7.393333333333333,7.975714285714285,7.1433333333333335,5.113749999999999,6.340000000000001,6.373934182399999,6.318063683878569,7.9517358187399365,6.6003590759899184,3.4343750000000006,4.799999999999999,5.788612648960001,5.2748460797884436,6.8592772477547985,6.866205316523417,6.923333333333334,8.583958333333333,9.869221947733335,5.769988175533979,16.922633571624146,14.271562629173832,8.075625,11.088750000000001,10.850403399680001,9.843327401344991,15.074352718573,15.13153736134495,7.4750000000000005,8.764999999999997,9.2660054784,9.268956538730942,10.583855361468775,9.777245150550973,3.6914583333333337,4.480624999999998,5.0185351871999995,2.598020014761354,8.516854557365104,8.694995879785555,3.056666666666667,4.893333333333333,4.570069682176,4.753187483982188,9.050541550102752,6.85246020201698,6.54375,8.054999999999996,9.95883676672,17.719040757094533,14.958421894957807,13.163377149088767,6.443,8.286000000000003,8.364041949988572,7.066960096709555,11.954441027771733,9.517130278982751,4.5652083333333335,6.2489583333333325,6.374019321173333,6.219501362264674,8.342763702479141,7.28594014458325,5.584310515873016,6.1986855158730165,6.657566141714286,6.237961064063984,8.263486585387284,8.72823918630411,4.463958333333333,5.313333333333333,5.806651577173334,5.32023696694672,6.829909110889966,7.942934352387869
