Date,Season,Farukhnagar,Pataudi,Sohana,Gurgaon,Farukhnagar_Trend,Farukhnagar_SMA,Farukhnagar_EWMA,Farukhnagar_DES,Farukhnagar_TES,Farukhnagar_ARIMA,Pataudi_Trend,Pataudi_SMA,Pataudi_EWMA,Pataudi_DES,Pataudi_TES,Pataudi_ARIMA,Sohana_Trend,Sohana_SMA,Sohana_EWMA,Sohana_DES,Sohana_TES,Sohana_ARIMA,Gurgaon_Trend,Gurgaon_SMA,Gurgaon_EWMA,Gurgaon_DES,Gurgaon_TES,Gurgaon_ARIMA
1996-02-29,POMRB,24.39,26.868666666666666,6.869999999999999,11.989999999999998,,,24.39,24.20391796963874,24.7357391246076,0.0,,,26.868666666666666,21.58955894568885,26.832940659343087,0.0,,,6.869999999999999,6.6059462149746775,5.759020699438144,0.0,,,11.989999999999998,12.043830791890716,10.69279299584456,0.0
1996-05-31,PREMON,24.19,27.327037037037037,7.0600000000000005,12.78,,,24.310000000000002,23.97449899255893,23.436470759549934,24.389902861287467,,,27.052014814814815,22.556756482431087,27.32760090603339,26.868109405567957,,,6.946,6.876624013005455,7.304553365546873,6.869920704334185,,,12.306,12.381815637784777,12.888350242039586,11.98978744585877
1996-08-31,MONSOON,23.99,7.23,5.645,12.13,24.277083333333334,,24.182000000000002,23.76249213326894,24.032564202691987,24.267097513072184,22.15789351851852,,19.123208888888886,20.532960521147285,7.646855922251387,27.100176450026527,6.173125000000001,,6.425599999999999,6.444041748823888,6.778978145539243,6.951292270115974,11.679375,,12.2356,12.359890110072534,13.623035241350308,12.419934147557425
1996-11-30,POMKH,24.75,27.205870370370373,5.73,10.495,24.12916666666667,24.33,24.4092,24.058149791539904,23.92820057988126,24.11554331356608,22.15789351851852,22.15789351851852,22.35627348148148,21.62590952877182,27.34867030158641,20.228269420414676,5.97875,6.32625,6.147359999999999,6.1805503331922305,6.791283778023654,6.605947177683037,12.03875,11.848749999999999,11.539359999999999,11.747084545858323,12.710352419376333,12.296684178595758
1997-02-28,POMRB,23.96666666666667,26.868666666666666,5.645,10.635,23.846666666666668,24.224166666666665,24.232186666666664,23.78971306670495,25.366600662527276,24.453496643883653,22.157893518518517,22.15789351851852,24.161230755555557,22.52295484741449,27.2977993869826,25.306007658386935,5.994375000000001,6.02,5.946415999999999,5.96377232229308,5.889976625771832,6.046093318096596,12.435625,11.509999999999998,11.177616,11.40649947671994,10.857052608594824,11.608901609340823
1997-05-31,PREMON,23.43,27.327037037037037,6.73,17.01,23.42666666666667,24.034166666666664,23.911311999999995,23.384185016060346,23.50706540247926,24.195706307594033,22.15789351851852,22.15789351851852,25.427553268148152,23.36383082381032,27.68359188637685,25.871510981496964,6.12125,5.9375,6.259849599999999,6.281480343683088,6.834018817143484,5.708571413307421,12.426875,12.567499999999999,13.5105696,13.52342653454599,12.513383473543804,11.412514048912055
1997-08-31,MONSOON,22.49,7.23,6.1,11.075,23.143333333333334,23.659166666666664,23.342787199999997,22.70430292843438,23.661727480055433,23.790775512308628,22.15789351851852,22.15789351851852,18.148531960888892,21.230809088200655,7.625706904150107,11.97153571469682,6.25625,6.0512500000000005,6.195909759999999,6.226439107212959,6.285573704235857,5.890063700483899,12.696250000000003,12.303749999999999,12.53634176,12.703518569971095,14.882495890983009,13.274357113230296
1997-11-30,POMKH,22.89,27.205870370370373,6.29,11.48,22.889609375,23.194166666666664,23.161672319999997,22.59250579955757,22.95725393393078,23.103083328996828,20.959513888888893,22.15789351851852,21.771467324681485,22.229314441516546,27.538455727063695,25.302221203814824,6.432499999999999,6.19125,6.233545855999999,6.268553645480879,6.613715030188612,6.211785696535621,11.719999999999999,12.549999999999999,12.113805056,12.327553147455014,13.148348304090698,12.186459171215368
1998-02-28,POMRB,23.56,26.868666666666666,6.165,11.805,22.83921875,23.092499999999998,23.321003391999998,22.888490476894212,23.92315393548431,22.99043804265642,19.761134259259258,22.15789351851852,23.81034706147556,23.044697680908943,27.23782801497095,25.367026087116553,6.649583333333333,6.32125,6.206127513599999,6.241921496411993,5.969588021038151,6.287729684743545,10.159375,12.8425,11.9902830336,12.206167469300995,11.489195067822685,11.997766389312776
1998-05-31,PREMON,21.806875,17.74,7.62,8.03,23.05796875,22.686718749999997,22.7153520352,22.115641733864987,22.61463022088681,23.29152938063459,19.76113425925926,19.761134259259258,21.382208236885337,22.450590115028987,27.689005785576004,25.911040186067414,6.741666666666666,6.54375,6.77167650816,6.849787915244729,7.070042703590715,6.273783760111979,9.18875,10.5975,10.406169820159999,10.746031063801805,13.336426140282235,13.057908851058768
1998-08-31,MONSOON,23.71,7.23,6.946666666666666,7.57,23.17296875,22.99171875,23.113211221119997,22.74215031364756,22.380956776327665,22.50668914340895,18.706717592592593,19.761134259259258,15.7213249421312,20.44116222753011,5.92125696092824,10.498600027222945,6.774791666666666,6.755416666666667,6.8416725715626665,6.96956198403136,6.779731612780219,6.616565412813115,8.119375,9.721250000000001,9.271701892096,9.64388436336537,12.226173228699896,10.21339187600152
1998-11-30,POMKH,23.42,27.205870370370373,6.18,7.22,23.574609375,23.12421875,23.235926732672,22.886064292948017,23.005553476575344,23.142800899909826,17.73417592592593,19.761134259259258,20.31514311342687,21.546534799116543,26.180295146057144,24.174161343331072,6.804791666666667,6.727916666666667,6.5770035429376,6.713294376352327,7.26094077300516,7.055962930568187,8.949635416666666,8.65625,8.451021135257601,8.810938666073623,10.190807070720728,9.052228589985525
1999-02-28,POMRB,23.95,18.433333333333334,6.54,7.51,23.32375,23.22171875,23.521556039603198,23.22953113042595,24.227460054253836,23.289337912855405,18.730078703703704,17.652300925925925,19.562419201389456,21.253853094468663,26.089911944841067,24.142967056484153,6.846458333333333,6.821666666666667,6.5622021257625605,6.687051711399664,6.32108690756637,6.897532587713637,11.890520833333333,7.5825,8.07461268115456,8.384519893723255,8.069375944908405,8.47606483538105
1999-05-31,PREMON,24.63,18.395,7.485,18.96708333333333,22.097499999999997,23.9275,23.96493362376192,23.74493755026057,22.964479574655737,23.638586685246604,18.647539351851854,17.816050925925925,19.095451520833674,20.995326217304402,18.02070671884648,16.951306166987877,7.081249999999999,6.787916666666667,6.931321275457536,7.072140109231575,7.426180172035611,6.57191677892517,15.139270833333335,10.316770833333333,12.43160094202607,12.307769922215174,9.60598162238864,8.644010672324104
1999-08-31,MONSOON,18.88,14.542222222222223,7.415,20.16,20.480833333333333,22.72,21.93096017425715,20.995829846224144,24.045263736139095,24.16268196351951,17.711388888888887,19.64410648148148,17.274159801389096,20.22348150998455,6.5738825479155665,10.948735525348363,7.451875,6.905000000000001,7.124792765274522,7.2990214003753096,6.928153709440982,6.733589966716888,17.661354166666666,13.464270833333332,15.52296056521564,15.253365111228229,13.701631572085617,11.209307038758634
1999-11-30,POMKH,18.44,19.233333333333334,7.59,20.62,18.280104166666668,21.474999999999998,20.53457610455429,19.473346278766908,21.21836840705861,21.370074049449283,17.689930555555556,17.65097222222222,18.05782921416679,20.22370733052711,27.785327024729487,24.250378286358824,7.835000000000001,7.257500000000002,7.310875659164713,7.52115139148715,7.522599385082472,7.158879936897295,19.093177083333334,16.81427083333333,17.561776339129388,17.305385254469694,15.61111725273012,14.397900762377963
2000-02-29,POMRB,15.996666666666668,18.916666666666664,8.095,14.286666666666667,16.42729166666667,19.486666666666665,18.71941232939924,17.485735947461496,20.743407966920152,19.821135833471885,17.99527777777778,17.771805555555552,18.401364195166742,20.178836369017674,19.452203885728984,17.45523274162535,8.293958333333334,7.646250000000002,7.624525395498829,7.882211786200616,7.048614950356788,7.45473346854286,19.608541666666667,18.508437499999996,16.2517324701443,16.298091260313377,16.321894149766297,16.70493027465571
2000-05-31,PREMON,14.9775,17.74,8.995000000000003,23.645000000000003,16.033541666666668,17.073541666666664,17.22264739763954,16.020235257988663,17.10516424632485,17.79938950631066,18.240572916666665,17.608055555555552,18.136818517100046,19.972581451713957,18.702969071194733,15.97497961456423,8.643541666666668,8.023750000000003,8.172715237299299,8.511075195559611,8.521403432719538,7.744141244875177,18.18291666666667,19.67791666666666,19.20903948208658,19.08127757892767,17.334680147241595,16.983789804594693
2000-08-31,MONSOON,13.71,17.64,9.576666666666666,19.605,16.143958333333334,15.781041666666667,15.817588438583726,14.671203347694451,16.170006330992834,16.307641371869853,18.038229166666667,18.382499999999997,17.93809111026003,19.780008699714067,12.764209684431243,16.110477202999817,8.968958333333335,8.56416666666667,8.734295809046245,9.184277867141203,8.245194723970533,8.257391376322706,18.035083333333336,19.539166666666663,19.36742368925195,19.381412692308974,20.347524994008943,19.451792725158036
2000-11-30,POMKH,20.46,18.097916666666666,8.225,9.77,16.0796875,16.28604166666667,17.674553063150235,17.548341498051375,14.780858621315822,14.934438536704363,18.141562500000003,18.09864583333333,18.002021332822682,19.67866599577975,20.941951270163734,18.672119853997216,9.449791666666666,8.72291666666667,8.530577485427747,9.034757609255314,9.251939988198373,8.947320639356175,19.685791666666667,16.82666666666666,15.52845421355117,15.971465715355025,19.701218584180452,19.517487876379757
