Date,Season,Vijapur,Visnagar,Mahesana,Becharaji,Kheralu,Kadi,Vadnagar,Unjha,Satlasana,Vijapur_Trend,Vijapur_SMA,Vijapur_EWMA,Vijapur_DES,Vijapur_TES,Vijapur_ARIMA,Visnagar_Trend,Visnagar_SMA,Visnagar_EWMA,Visnagar_DES,Visnagar_TES,Visnagar_ARIMA,Mahesana_Trend,Mahesana_SMA,Mahesana_EWMA,Mahesana_DES,Mahesana_TES,Mahesana_ARIMA,Becharaji_Trend,Becharaji_SMA,Becharaji_EWMA,Becharaji_DES,Becharaji_TES,Becharaji_ARIMA,Kheralu_Trend,Kheralu_SMA,Kheralu_EWMA,Kheralu_DES,Kheralu_TES,Kheralu_ARIMA,Kadi_Trend,Kadi_SMA,Kadi_EWMA,Kadi_DES,Kadi_TES,Kadi_ARIMA,Vadnagar_Trend,Vadnagar_SMA,Vadnagar_EWMA,Vadnagar_DES,Vadnagar_TES,Vadnagar_ARIMA,Unjha_Trend,Unjha_SMA,Unjha_EWMA,Unjha_DES,Unjha_TES,Unjha_ARIMA,Satlasana_Trend,Satlasana_SMA,Satlasana_EWMA,Satlasana_DES,Satlasana_TES,Satlasana_ARIMA
1998-08-31,MONSOON,40.84500000000001,52.07166666666666,11.048,7.813333333333333,17.556666666666665,27.146,20.225,9.71,11.95,43.6609375,47.163749999999986,45.040983338496005,43.29216895408648,53.0683402647708,46.20660891822315,62.02899702380951,60.86260416666666,61.266544889741404,60.03003652756232,58.88622944714582,58.40064391919994,10.314729166666668,9.684291666666667,11.104490044313598,10.724519291208658,11.25194161689131,10.031005813731374,8.999062499999999,8.785833333333331,9.113313874517333,9.47118340754511,7.118357631626504,9.481450396059735,19.29559523809524,19.016845238095236,18.738400456852723,18.807593905717575,18.164960947431773,19.449502224043773,26.874499999999994,26.44041666666668,26.793734380032,27.509415078947455,25.599690206365988,25.12971716936835,18.159166666666668,18.909791666666663,19.316135489024003,19.37270644145948,18.536057484919397,18.792196130474682,26.538020833333334,27.110625,26.925824846336,19.823575507893747,17.024556600230262,9.286475661615569,10.635833333333332,11.327916666666663,11.420575711744,11.526977091110114,14.31941854317316,12.387951908934529
1998-11-30,POMKH,41.1625,52.57999999999999,8.886666666666667,8.305,19.86,32.48333333333333,15.63,6.083333333333332,10.0,42.67750000000001,43.92437499999998,43.489590003097604,41.75111847985579,47.594539353931296,44.48437657971795,54.71840327380952,62.93188988095237,57.791926933844834,61.022918601151275,58.03816922675139,68.69836774230791,10.920166666666667,10.096791666666668,10.217360693254825,9.282344223583802,7.904233226137158,9.811258913739342,9.087604166666665,8.929583333333332,8.7899883247104,9.125643570815791,9.040784581270113,9.350183645639731,19.494613095238094,19.216845238095235,19.187040274111634,19.00084129731278,20.204453709150137,18.983305024094044,25.239416666666664,28.57625000000001,29.069573961352532,33.70031969643173,31.269037424039624,25.513772242975982,19.083750000000002,17.715416666666663,17.841681293414403,18.116965851047365,20.167687718697678,19.15206780926859,17.89708333333333,26.21270833333333,18.588828241134934,17.968516375656606,21.70459573925084,23.236843790356815,11.274375,10.434166666666663,10.8523454270464,11.129878272020987,12.972864201526338,11.368274928706594
1999-02-28,POMRB,42.0225,40.914,10.956,8.603333333333332,20.45571428571429,14.54,20.906666666666673,9.4525,10.2,42.196875000000006,43.39749999999999,42.90275400185856,41.71961578221551,36.633155907277384,40.90078607479964,48.45278571428571,61.12610416666665,51.0407561603069,59.61735956674765,59.77410070822299,50.90874820437889,11.350416666666666,10.53266666666667,10.512816415952894,10.307879395173057,11.331719524621944,9.007492636761173,9.437916666666666,9.068541666666665,8.715326328159573,8.927848970154749,9.266509230363784,9.67894934005392,20.144255952380952,19.374345238095238,19.694509878752697,19.286648157445665,20.025951900194066,19.198787663076832,23.50408333333333,25.172750000000008,23.257744376811516,18.201236632806012,31.781657544369608,27.086970983917382,19.725208333333335,18.602916666666662,19.067675442715313,18.963307720354294,19.33264729904059,17.885326170186218,8.743333333333332,26.863333333333333,14.93429694468096,16.833001855938097,19.13691183275244,23.67778824834691,12.0825,10.837499999999997,10.59140725622784,10.828420998751197,9.140941230886499,9.53192605542887
1999-05-31,PREMON,43.8,47.67714285714286,14.34,11.705,20.58714285714285,27.055,21.496666666666666,10.4775,14.695,43.279687499999994,41.95749999999998,43.261652401115136,42.819993036666055,43.08417822365537,43.627743598445896,50.80299404761905,48.31070238095238,49.695310839041284,59.171842076008204,59.78478727318839,46.89143803426022,11.64525,11.30766666666667,12.043689849571738,12.960695903495193,11.269202396008216,12.271203832726476,10.172708333333333,9.106666666666666,9.911195796895743,9.47329948928121,10.62095273870844,10.877738242650926,21.562380952380952,19.61488095238095,20.05156307010876,19.535991635622363,22.065953758957352,19.50736548268841,21.288916666666665,25.306083333333344,24.776646626086908,24.129904003695053,35.66403982507366,22.75194401202939,20.136458333333334,19.56458333333333,20.039271932295854,19.72496576725103,19.034495358689014,18.77113528781312,8.879999999999999,8.930833333333336,13.151578166808576,15.99413776225514,19.67443624181231,20.57683873945936,13.3475,11.711249999999996,12.232844353736702,12.277671174573793,12.991900647796959,12.712645855648876
1999-08-31,MONSOON,42.76,53.20833333333334,11.39,10.463333333333333,21.79166666666667,12.73,21.51,8.209999999999999,14.92,45.14489583333333,42.43624999999997,43.060991440669085,42.576026462518904,47.853699293948395,42.41805139016418,56.873619047619044,48.59486904761905,51.10051983675811,59.50447122533499,55.47610673294949,46.511846020633385,11.932833333333333,11.39316666666667,11.782213909743042,11.670822542611015,13.790530208611257,13.071648766164985,10.990833333333333,9.769166666666665,10.13205081147078,9.612317026647439,7.335977206710072,9.034848102661535,23.326979166666668,20.673630952380954,20.747604508731925,20.0055656782672,18.439841661149053,19.772275831635792,23.7323125,21.702083333333345,19.957987975652145,13.824090926136087,25.871180598258068,25.72760626384622,20.102500000000003,19.88583333333333,20.627563159377512,20.244117004404284,19.201648465376476,19.55475907177447,9.220937500000002,8.555833333333336,11.174946900085146,14.955134067037232,12.324070869776822,17.97012035530387,14.24125,12.453749999999996,13.307706612242022,13.644486706217274,13.96625968752034,13.614965088503153
1999-11-30,POMKH,47.91,70.245,10.903333333333334,11.533333333333333,26.97,29.178,17.635,8.676666666666668,17.15,50.30854166666666,44.12312499999997,45.00059486440145,45.7077492150252,46.839137701954925,42.86349238627385,63.691726190476196,53.01111904761906,58.75831190205487,62.68088003967399,54.952631432148024,58.80795494581121,11.940208333333334,11.897333333333336,11.43066167917916,10.959906071319649,9.005495186621218,9.330291658312234,12.091041666666667,10.576249999999998,10.6925638202158,9.959333277850057,10.651158382263308,10.555175840840707,25.109122023809523,22.451130952380954,23.236562705239155,21.562836687002285,21.32295034829744,20.267520456860662,27.9585625,20.87575000000001,23.645992785391286,27.99933536294169,29.588537759778575,21.744028778231566,21.06083333333333,20.387083333333333,19.430537895626507,19.350157884518197,21.03146244731405,20.081281696442286,9.1346875,9.20416666666667,10.175634806717754,14.122247071600528,17.41941124729219,16.176229182482462,14.022812499999999,14.241249999999994,14.844623967345212,15.669384464883002,13.012024886028236,13.283907146764626
2000-02-29,POMRB,50.19666666666666,71.814,11.24,11.92,27.4625,37.3925,18.63,9.586666666666666,10.2,54.735416666666666,46.166666666666636,47.07902358530753,48.29569943255078,40.57044974850318,46.373239892557095,66.22754166666667,60.73611904761907,63.980587141232924,65.90634709053124,60.281052692551384,55.02634617931853,12.508333333333335,11.968333333333337,11.354397007507497,10.989418479106401,12.950535885393545,12.704087640202005,12.6884375,11.405416666666666,11.18353829212948,10.312202492172965,11.803308840042604,11.236668595596274,25.77645833333333,24.202827380952378,24.926937623143495,22.86971757901828,22.475968652935606,21.910910614756233,33.711166666666664,26.58887500000001,29.14459567123477,45.79701969345627,29.499074882615346,25.575559843287103,23.450625,19.81791666666666,19.110322737375903,19.065514188171658,20.561564114131283,19.161902186568938,9.118333333333334,9.237708333333336,9.940047550697319,13.528876100115696,15.744297160640327,14.400844858094478,13.61875,14.241249999999994,12.986774380407127,14.601616383378612,11.667752205251942,10.359528218563465
2000-05-31,PREMON,76.935,71.322,14.115,17.19,27.8375,38.0125,31.44,9.653333333333334,12.9475,58.33604166666666,54.45041666666664,59.021414151184516,65.97986634203816,49.671427366904865,48.235127314856854,66.01362499999999,66.64733333333335,66.91715228473976,68.7744526259006,66.06901897409162,68.43785957822497,13.519166666666667,11.912083333333339,12.4586382045045,13.000493393511116,12.591401916915236,11.536364005614118,13.337291666666665,12.776666666666667,13.58612297527769,11.76701033503979,13.60429565273692,12.984473913487447,24.392916666666665,26.015416666666667,26.091162573886095,23.95760797276251,25.600104286277837,23.271944186258047,39.28214583333333,29.32825000000001,32.69175740274086,51.27528063036567,35.85680662471367,27.4544870281396,26.345625000000002,22.303749999999994,24.04219364242554,22.988486553459587,19.141779049333667,18.875434991699375,9.394583333333333,9.03166666666667,9.825361863751725,13.025514819282996,16.73946355946393,13.016019255912969,12.98625,13.804374999999995,12.971064628244276,14.504255530194342,15.42795716471872,12.887988624581693
2000-08-31,MONSOON,45.04,49.85,16.16,9.7575,19.88,47.79333333333333,30.685,8.903333333333334,13.435,62.23625,55.02041666666665,53.428848490710706,52.56161313833729,71.04525921972174,65.53138683717215,64.87587500000001,65.80775000000003,60.09029137084386,67.51031479921217,65.36240680965402,60.27790376598375,14.182916666666666,13.104583333333338,13.939182922702699,15.004814731739907,12.713983838767186,13.904691923575545,14.583124999999999,12.600208333333335,12.054673785166614,11.211715571075944,11.751741431848206,12.620526743516262,23.21770833333333,25.537499999999998,23.606697544331656,22.950759737402432,22.92476696463377,24.39116187613318,40.86114583333333,38.094083333333344,38.73238777497785,59.89577196795238,27.152666089259153,28.339119657599852,29.35875,24.597499999999993,26.699316185455324,25.39779430060272,22.45603709599667,22.88364146229629,9.5,9.205000000000004,9.45655045158437,12.486703916780645,9.663000471757847,12.133063457677443,12.539375000000001,13.433124999999993,13.156638776946565,14.488069209704909,15.54323091225106,13.280043146997173
2000-11-30,POMKH,74.435,71.892,14.22,17.43,17.813333333333333,38.6825,31.62,10.193333333333333,13.575,62.952708333333334,61.65166666666665,61.83130909442642,65.99239873514696,56.951546711008646,46.569445511347034,62.380125,66.21950000000002,64.81097482250631,69.92967927797744,62.61396293188707,61.65558359583254,14.645833333333334,13.933750000000003,14.05150975362162,14.231459342907394,13.639604703242975,14.402354495023376,15.143125000000001,14.074375000000003,14.204804271099968,12.510381838932286,12.134352255370722,10.416965136162553,23.238229166666667,23.24833333333333,21.289351859932324,21.701501462969063,24.588903719709027,23.285322911785848,40.52802083333333,40.470208333333346,38.71243266498671,48.535782940007685,34.73907764058422,31.618541499657233,30.9125,28.09374999999999,28.667589711273195,27.326826302812027,26.180187317086986,25.307025455937392,9.5075,9.58416666666667,9.751263604283956,12.200056185697425,15.193614786221776,11.535675007173419,12.7578125,12.539374999999994,13.32398326616794,14.440583658458214,14.926731639532555,13.100986719928333
2001-02-28,POMRB,54.87333333333334,61.065,13.233333333333334,15.99,27.217500000000005,40.52,28.75,8.913333333333332,10.2,67.18958333333333,62.820833333333326,59.04811878998919,58.71806499131965,60.948126163094116,65.5658871674088,59.950916666666664,63.532250000000026,63.31258489350379,70.15304928797356,66.97234410576645,54.75489609830119,14.367916666666666,14.432083333333336,13.724239185506306,13.321207260276593,15.926392851912462,12.975556198688917,15.311770833333334,15.091875000000002,14.91888256265998,13.182132183356973,15.813608613511084,14.922466080632443,22.706041666666668,23.187083333333334,23.660611115959398,22.919286345392443,23.1347888169812,21.94398313161151,35.925625,41.252083333333346,39.435459598992026,42.39807646309835,35.485166481950365,30.454401351212592,31.559375000000003,30.623749999999987,28.700553826763915,27.708792208519114,28.53750988289504,27.22834123016044,9.496249999999998,9.415833333333337,9.416091495903707,11.774990996436463,14.004129976770313,10.923276470226742,13.161875,12.539374999999993,12.074389959700763,13.07754804186435,10.932113326665716,10.858072953704697
2001-05-31,PREMON,77.99,62.105,15.825,17.6,28.24666666666667,32.22,33.75,10.386666666666667,14.695,71.15208333333332,63.08458333333333,66.6248712739935,70.49167917226936,60.22889540072897,58.24789558256151,55.627333333333326,61.22800000000002,62.82955093610227,70.32383806208023,69.4485604933076,66.82877296375604,13.51125,14.859583333333335,14.564543511303784,14.86394935195796,15.57773644046025,14.418692681183481,14.675416666666667,15.194375,15.99132953759599,14.058820081621322,17.64877915285755,16.355237885919415,21.73854166666667,23.289375,25.495033336242308,24.090205295512806,26.03261201808231,23.23665477451491,32.096979166666664,39.80395833333334,36.549275759395215,31.659860239987175,41.89192519028319,31.886899432692495,31.0434375,31.201249999999987,30.72033229605835,29.57331253813391,27.80372823489744,27.567832948022172,9.155,9.599166666666669,9.804321564208891,11.61202008485393,15.13773080608684,10.700650450918486,13.794374999999999,12.976249999999991,13.122633975820458,13.55419186890589,14.353361050232497,15.147508919395086
2001-08-31,MONSOON,77.88,39.63333333333333,12.226666666666665,10.696666666666667,15.213333333333333,16.76666666666667,33.55,8.08,14.92,67.90604166666667,71.29458333333332,71.12692276439611,74.77403889969277,75.65940145973408,64.0949880351027,47.94020833333333,58.673833333333356,53.55106389499469,66.33866669759111,66.15689554310303,61.43911896392527,12.800833333333333,13.876250000000002,13.629392773448936,12.802396057364678,15.15565399425159,16.4225985780939,13.422916666666667,15.429166666666669,13.87346438922426,13.179344969267156,13.715159681402897,12.564075231600034,19.447187500000002,22.122708333333335,21.38235333507872,21.973124851591635,23.313454500288536,24.46472559756616,27.875416666666666,32.04729166666668,28.636232122303795,15.83276083587765,32.1680514750894,30.454007050376497,29.536875,31.91749999999999,31.85219937763501,30.769443452400708,29.085640839381778,29.433042670132274,8.42625,9.393333333333334,9.114592938525334,11.151479236665683,8.36427042467329,10.308082396961316,14.141458333333334,13.34749999999999,13.841580385492275,14.076717514574101,14.929524615286763,15.285345439976822
2001-11-30,POMKH,73.295,47.52,11.3,11.4,14.74,39.08,24.6275,8.286666666666667,17.15,62.77000000000001,71.00958333333332,71.99415365863767,73.48825482178682,79.21957296097189,74.13393745086576,44.519708333333334,52.58083333333336,51.13863833699681,63.71358021091155,60.969586887794435,58.923525259606045,12.079791666666665,13.146250000000002,12.697635664069363,11.562488210456703,10.268406867430436,10.651499456065537,12.344791666666667,13.921666666666669,12.884078633534557,12.663331018514556,13.511295391757727,12.466030952079219,17.499166666666667,21.354375,18.725412001047232,20.24182084576349,23.833417613537073,22.197003071193986,24.709166666666665,32.146666666666675,32.813739273382275,34.82585889238848,35.804251555978915,27.03185194060336,27.685624999999998,30.169374999999988,28.962319626581007,28.711532959396102,31.605282800729395,30.610368417313687,7.897083333333335,8.916666666666668,8.783422429781867,10.782274536636487,13.956573139156816,10.294640173293809,14.015885416666665,14.24124999999999,15.164948231295364,15.38338451011866,14.818783905869953,18.240216941989914
2002-02-28,POMRB,30.045,23.940000000000005,10.47,12.0,11.96,6.35,23.69,4.99,9.401666666666667,60.874375,64.8025,55.2144921951826,45.95548506545129,68.57558475227434,64.44356854064776,48.08941666666667,43.29958333333336,40.259183002198085,57.07609669994252,60.42339534341117,47.473103747304805,11.790416666666665,12.455416666666668,11.806581398441619,10.62683225817758,12.062200999953172,13.497080089967628,11.832708333333334,12.924166666666666,12.530447180120735,12.402670729610147,12.94941766688074,11.734502535469202,18.996250000000003,17.54,16.01924720062834,18.272610038450484,21.777681759202828,20.369129754926913,27.804833333333335,23.60416666666667,22.228243564029363,12.723501372271745,36.296667713369025,32.05679131108818,26.2878125,28.904374999999987,26.8533917759486,27.019236290325296,29.989518862420674,28.470105579643324,8.009166666666667,7.935833333333335,7.266053457869121,10.006336863923309,12.680196487844748,9.895942219228017,13.917916666666667,14.041666666666657,12.859635605443886,13.560623876635274,11.647066729790712,9.949418275969451
2002-05-31,PREMON,61.73,71.866,12.82,12.965,27.92,41.06,24.0,10.076666666666666,14.48875,62.897499999999994,60.7375,57.82069531710956,55.602610496344354,47.55685446988447,43.412061479469656,53.67750000000001,45.73983333333336,52.90190980131885,59.02101325539093,56.13906338369441,50.090778746351425,12.129166666666666,11.70416666666667,12.21194883906497,11.99391765354219,13.082172974487142,11.036813033873882,12.095625,11.765416666666665,12.70426830807244,12.419755266447606,14.139962336736787,14.299022736564659,21.87125,17.458333333333332,20.779548320377003,20.454961163849152,21.516077212332785,18.307872354349254,29.17825,25.814166666666672,29.760946138417623,44.488667640117846,38.473449445790585,23.93326398581168,27.0221875,26.466874999999987,25.71203506556916,25.974864599611244,27.17217965085753,26.736627752302372,12.499583333333334,7.858333333333335,8.39029874138814,10.041138413320178,13.476494149565909,9.604677757838832,13.109791666666668,13.990104166666656,13.511281363266331,13.824808349915878,15.13216926060937,12.879801486748217
2002-08-31,MONSOON,78.975,58.43000000000001,12.916666666666664,11.235,27.516666666666666,32.692,32.1175,9.286666666666667,14.342499999999998,72.644375,61.01124999999999,66.28241719026573,69.95652480386714,60.74326882482403,60.55191704145055,61.29412500000001,50.43900000000003,55.11314588079131,58.627762037543775,56.29885970038552,48.50004257988952,12.997083333333332,11.876666666666669,12.493835970105648,12.455445700927301,11.450959920092306,13.322420560973544,12.567499999999999,11.899999999999999,12.116560984843463,12.04405939969763,9.561502750306722,9.565105855290813,25.472083333333334,20.534166666666664,23.474395658892867,22.033529247357936,19.43861485268883,20.664008399939828,32.292249999999996,29.795500000000008,30.933367683050577,47.777326557038414,29.60022476516247,32.0078288383074,28.3578125,26.10874999999999,28.274221039341498,27.87674452334264,25.536587307872868,25.68313945461048,17.662916666666668,8.160000000000002,8.74884591149955,9.961692021843628,6.878372858595107,8.619261703551807,12.373854166666668,13.845729166666654,13.843768817959798,14.01382584812052,15.435257455482823,13.847890957556205
