Date,Season,Newali,Thikri,Sendhawa,Barwani,Rajpur,Newali_Trend,Newali_SMA,Newali_EWMA,Newali_DES,Newali_TES,Newali_ARIMA,Thikri_Trend,Thikri_SMA,Thikri_EWMA,Thikri_TES,Thikri_ARIMA,Sendhawa_Trend,Sendhawa_SMA,Sendhawa_EWMA,Sendhawa_TES,Sendhawa_ARIMA,Barwani_Trend,Barwani_SMA,Barwani_EWMA,Barwani_DES,Barwani_TES,Barwani_ARIMA,Rajpur_Trend,Rajpur_SMA,Rajpur_EWMA,Rajpur_DES,Rajpur_TES,Rajpur_ARIMA
1999-02-28,POMRB,7.0150000000000015,11.746666666666668,7.45,7.17,6.455555555555555,6.915000000000001,5.808749999999997,6.001487377530882,7.135563918098789,9.10494571689099,6.070832207099977,10.810416666666667,9.299583333333334,9.729466632587947,8.643021319091318,8.022782360791402,6.85625,6.675000000000002,6.3383675508736,7.260641700823623,7.315676579626613,7.34,7.7625,6.833196928204799,7.893037153551819,7.142638997856464,5.255397224042344,7.295,6.927812500000001,6.391418790176996,6.268322230467505,6.950823365658718,6.794115347826603
1999-05-31,PREMON,9.845,12.24,11.65,9.7,11.092222222222222,7.341875000000001,6.769999999999998,7.5388924265185295,7.150441768372465,10.37563050613532,5.9898133672328004,11.074375,10.208333333333336,10.733679979552768,10.985251668178522,9.073055046521647,7.281250000000001,6.700000000000002,8.46302053052416,11.07752588956667,10.779191100697425,6.924999999999999,7.695,7.97991815692288,9.045380622955044,12.537071152258077,9.031755371410929,7.435138888888889,7.350555555555557,8.271740162995087,7.556114956554262,10.154607937118296,9.503967756964038
1999-08-31,MONSOON,5.955,12.173333333333332,4.5,5.4,6.271111111111113,7.971875000000001,7.059999999999997,6.905335455911118,7.157125348291872,4.171389686670927,3.1657064681644096,11.336666666666666,11.412500000000001,11.309541321064994,7.698656702873978,8.040475249802082,7.98125,7.012500000000002,6.877812318314495,2.8465623520071364,2.774547256345647,7.093750000000001,6.984999999999999,6.947950894153728,7.952503785601412,4.405381817468106,6.079901942874182,7.782499999999999,7.2394444444444455,7.471488542241497,7.470665066084678,4.684442058318185,6.064404527721182
1999-11-30,POMKH,7.68,6.785,6.6,5.19,6.704444444444442,8.3975,7.623749999999996,7.21520127354667,7.167431783410818,7.9697668720093695,4.681331334248105,13.868958333333332,10.73625,9.499724792638997,7.224293440500572,8.504449780350818,8.343749999999998,7.550000000000002,6.766687390988697,5.620310772964993,5.890802069265243,6.9725,6.864999999999998,6.244770536492236,7.032836419624091,6.148968372612719,5.2272769403930734,7.934444444444445,7.630833333333334,7.1646709031226745,7.461930786713114,6.195806948050818,5.282880124997003
2000-02-29,POMRB,9.8,16.55,10.9,9.0,7.6688888888888895,8.81625,8.319999999999997,8.249120764128003,7.182188945538808,9.130011518703887,6.259374969721282,14.741666666666667,11.937083333333334,12.3198348755834,9.15440511946197,8.947459416725007,8.31,8.412500000000001,8.420012434593218,8.00817648871556,8.355733557600113,6.7225,7.322499999999998,7.346862321895342,7.998346183418609,7.35855505624815,6.215882344110119,7.767619047619047,7.934166666666668,7.366358097429161,7.676500742991952,7.350588773321953,6.900837705210676
2000-05-31,PREMON,10.465,27.695,11.1,6.9,11.094444444444445,9.413124999999999,8.474999999999998,9.135472458476801,7.1983327929069745,10.400696331674013,6.795669298311909,13.436875,15.800833333333332,18.46990092535004,11.757483175879756,9.971684736452175,8.768749999999999,8.275000000000002,9.492007460755932,12.488219216690709,13.072242759323153,7.76125,6.622499999999998,7.168117393137205,7.763565256779782,12.752987213386579,9.094265360847086,7.696210317460317,7.934722222222223,8.857592636235275,8.778635176426203,10.675180389917605,10.295462660574191
2000-08-31,MONSOON,8.684999999999999,3.7,4.78,6.2,4.934285714285714,9.640625,9.157499999999999,8.95528347508608,7.210719449362175,4.196455517323975,3.796574845806107,11.850000000000001,13.682499999999997,12.561940555210024,9.31980049772168,9.545835409703784,9.13375,8.345000000000002,7.607204476453559,4.174376905454366,5.289630700105885,8.703125,6.822499999999998,6.780870435882323,7.269897762536363,4.621297873482867,6.374398381736327,7.875793650793652,7.600515873015873,7.288269867455451,8.131746602831077,5.128044466299116,5.37052070800958
2000-11-30,POMKH,9.725,4.82,9.99,12.7,7.469999999999999,9.6775,9.66875,9.263170085051648,7.225283492085975,7.994832725915405,5.330837231995562,8.659062500000001,13.191249999999997,9.465164333126014,8.361508033163883,9.213854713152777,9.29375,9.192500000000003,8.560322685872135,6.537081316176827,7.753712726001713,8.97125,8.7,9.148522261529394,9.765143202488426,6.364884429617844,5.7304057227262,8.046349206349205,7.791904761904762,7.36096192047327,8.139193088508362,6.3750328788007895,6.1745359367589865
2001-02-28,POMRB,9.575,5.82,10.43,9.025,8.34,9.7775,9.6125,9.387902051030988,7.239520130092635,9.155077389974302,6.860513041810441,7.642013888888889,10.508749999999996,8.007098599875608,10.168385821215473,10.432763171161003,9.64625,9.075000000000003,9.308193611523281,9.989483422888426,10.049210976745986,9.254999999999999,8.706249999999999,9.099113356917636,9.938166596875446,7.5744711256210175,8.523975259276948,8.234285714285713,7.959682539682539,7.752577152283962,8.34517368174449,7.6168790378706825,7.275261092941463
2001-05-31,PREMON,10.985,12.8975,12.85,9.02,11.787777777777775,9.971875,9.7425,10.026741230618594,7.256710890350094,10.425762200794734,7.4872854124092525,8.959652777777778,6.809374999999996,9.963259159925364,12.160939092372502,12.16706201265592,9.3,9.512500000000003,10.72491616691397,12.71550086061815,13.052189311786243,8.536249999999999,9.23625,9.067468014150581,10.001963371826236,12.96890328243573,7.847041545354889,8.281388888888886,8.133015873015871,9.366657402481486,9.442461031954204,11.001582673069334,10.140829578228923
2001-08-31,MONSOON,8.965,10.361111111111109,5.85,6.35,5.744444444444442,10.50375,9.8125,9.602044738371156,7.269638795204238,4.221521390699402,4.663475859160829,9.926319444444443,8.474652777777772,10.122399940399664,8.885667729967462,8.636570175842358,8.66,9.780000000000003,8.774949700148381,5.296385535451048,7.140402292289743,7.708125000000001,9.27375,7.9804808084903485,8.839020784593698,4.8372139457605545,6.455077563962648,8.326944444444443,8.335555555555553,7.917772219266668,8.82501420419419,5.508932496175195,5.4601298145839445
2001-11-30,POMKH,11.0,8.7,6.15,6.8,7.036666666666665,10.387500000000001,10.13125,10.161226843022693,7.286836498721134,8.019898601482375,6.121255674638163,10.32517361111111,9.44465277777777,9.553439964239798,8.285288757073939,8.463881847033162,7.937499999999999,8.820000000000002,7.724969820089029,8.482938916053502,9.132335291464418,8.35,7.798749999999999,7.508288485094209,8.164165769985779,6.580800501783767,9.024499228342064,8.494027777777776,8.22722222222222,7.565329998226668,8.533280754897131,6.8196634963924865,6.2454760011397745
