Date,Season,Jamkandorna,Paddhari,Wankaner,Lodhika,Gondal,Dhoraji,Tankara,Morvi,Rajkot,Jasdan,Upleta,Maliya,Jetpur,Jamkandorna_Trend,Jamkandorna_SMA,Jamkandorna_EWMA,Jamkandorna_DES,Jamkandorna_TES,Jamkandorna_ARIMA,Paddhari_Trend,Paddhari_SMA,Paddhari_EWMA,Paddhari_DES,Paddhari_TES,Paddhari_ARIMA,Wankaner_Trend,Wankaner_SMA,Wankaner_EWMA,Wankaner_DES,Wankaner_TES,Wankaner_ARIMA,Lodhika_Trend,Lodhika_SMA,Lodhika_EWMA,Lodhika_DES,Lodhika_TES,Lodhika_ARIMA,Gondal_Trend,Gondal_SMA,Gondal_EWMA,Gondal_DES,Gondal_TES,Gondal_ARIMA,Dhoraji_Trend,Dhoraji_SMA,Dhoraji_EWMA,Dhoraji_DES,Dhoraji_TES,Dhoraji_ARIMA,Tankara_Trend,Tankara_SMA,Tankara_EWMA,Tankara_DES,Tankara_TES,Tankara_ARIMA,Morvi_Trend,Morvi_SMA,Morvi_EWMA,Morvi_DES,Morvi_TES,Morvi_ARIMA,Rajkot_Trend,Rajkot_SMA,Rajkot_EWMA,Rajkot_DES,Rajkot_TES,Rajkot_ARIMA,Jasdan_Trend,Jasdan_SMA,Jasdan_EWMA,Jasdan_DES,Jasdan_TES,Jasdan_ARIMA,Upleta_Trend,Upleta_SMA,Upleta_EWMA,Upleta_DES,Upleta_TES,Upleta_ARIMA,Maliya_Trend,Maliya_SMA,Maliya_EWMA,Maliya_DES,Maliya_TES,Maliya_ARIMA,Jetpur_Trend,Jetpur_SMA,Jetpur_EWMA,Jetpur_DES,Jetpur_TES,Jetpur_ARIMA
1996-02-29,POMRB,7.67,9.61,11.195,9.165,10.448,13.883333333333335,6.5760000000000005,4.09,13.14,13.191666666666668,12.965,3.065,13.864,,,7.67,5.707155797642004,10.036560839444661,0.0,,,9.61,14.801177881920337,10.131110941634027,0.0,,,11.195,11.354572805151799,11.228822100124491,0.0,,,9.165,8.735561008597147,8.658741493886238,0.0,,,10.448,9.237607946125067,10.388849380193486,0.0,,,13.883333333333335,13.519979433852384,14.238204953996892,0.0,,,6.5760000000000005,5.629109335358692,7.8793277170332185,0.0,,,4.09,4.56863771013335,4.555181913982957,0.0,,,13.14,12.579926858537455,12.987158690110345,0.0,,,13.191666666666668,10.101534566330773,10.899596162573708,0.0,,,12.965,13.57898910319101,13.938636905104136,0.0,,,3.065,11.017041482511754,5.777398481533697,0.0,,,13.864,12.486489186985922,14.23837723378681,0.0
1996-05-31,PREMON,13.17,12.925,13.733333333333334,10.825,12.4875,18.49,10.708333333333334,4.44,9.045,11.657999999999998,17.725,10.825,17.380000000000006,,,9.870000000000001,7.659900027458605,12.035702864336987,1.57382349916834,,,10.936,17.583337034722373,11.673010419292986,4.781661489276561,,,12.210333333333335,12.023096406012176,13.923323454202851,11.194911669535053,,,9.829,8.973710729740214,11.474852104171118,6.79473540329841,,,11.2638,9.994342297451634,12.1119647548715,10.447936548593711,,,15.725999999999999,14.691333401346894,18.768909409740665,13.88315458409371,,,8.228933333333334,6.320449969434063,10.314169887204255,6.5759712638266,,,4.23,4.522624257510208,5.099065173411435,4.089994811035285,,,11.502,11.996688840246025,10.714209547000449,13.139883944892482,,,12.578199999999999,10.199467526806478,13.346072496909333,6.908352371529522,,,14.869,14.28520708317985,15.086368907239834,12.964929592021615,,,6.1690000000000005,23.238661981951473,6.052569313651341,3.0649926801534075,,,15.270400000000002,13.323766181858597,17.884889575704566,1.4208884378081167e-05
1996-08-31,MONSOON,5.8,10.61,9.115,6.08,4.37,12.95,5.734999999999999,3.2120000000000006,3.4160000000000004,4.335,11.025,3.9,9.882,10.20875,,8.242,7.15698842535948,7.235846595392994,2.4840311034830105,9.895416666666666,,10.805599999999998,17.089081276238897,7.642607898854841,6.834774945830857,11.198020833333334,,10.9722,10.99978445150002,8.426544660056388,12.545304183744207,8.294375,,8.3294,8.618941469192137,7.041835463826753,8.545090519733668,9.185,,8.50628,9.001341930272021,5.7599223006042095,11.816998856765657,15.587916666666665,,14.615599999999999,14.036606251479563,9.340201870379783,17.241525008892815,8.616208333333333,,7.2313600000000005,5.629739003627208,5.246473291143362,9.335386378424257,4.6758750000000004,,3.822800000000001,4.227171020117475,2.921732298719803,4.277521445504161,8.79275,,8.2676,10.971801439933968,5.140806831610027,11.077542269409632,9.388904761904762,,9.280919999999998,9.712403507495583,6.973609926875769,7.151046360145981,14.076250000000002,,13.3314,13.424702296441028,12.258709645849367,15.589238647731507,6.8999999999999995,,5.2614,10.529358039180483,5.340853098979525,7.353767269509174,13.901250000000001,,13.11504,12.099621899233108,9.346179733280207,2.6993369733781627e-05
1996-11-30,POMKH,12.0,7.276666666666666,10.4425,8.620000000000001,9.896,15.64,9.896,6.8575,11.01,9.664285714285713,13.88,7.65,14.347999999999999,10.7575,9.66,9.7452,8.685944257961362,10.126377153192019,1.768170085956817,9.411666666666667,10.105416666666665,9.394026666666665,13.57881340289046,9.402692916659731,7.024262051507467,11.393854166666667,11.121458333333335,10.76032,10.734525191928917,10.713041769779188,11.308273598992617,7.9193750000000005,8.6725,8.445640000000001,8.608861959122345,8.090279009275958,7.840864518055145,8.993187500000001,9.300375,9.062168,9.196674768777994,7.608178731818121,7.292966198989727,16.314583333333335,15.240833333333335,15.02536,14.294425156423907,14.151582142390051,13.390124937528707,9.007291666666667,8.228833333333334,8.297216,6.386495356402382,6.695175553362525,6.4328027760805,4.7590625,4.649875,5.0366800000000005,4.7652459692565,3.703048376535076,3.842504309709695,9.427125,9.152750000000001,9.36456,10.661302360427825,11.494626448166624,8.462072528765944,8.994571428571428,9.712238095238094,9.434266285714283,9.684849964719309,8.205734300275164,6.08494428619361,13.4025,13.898750000000001,13.55084,13.345944889844358,12.984948566286263,13.589053544942743,7.043124999999999,6.359999999999999,6.21684,8.38614651067854,5.5806958648292655,5.831420295401966,13.857,13.868500000000001,13.608224,12.300705236876757,11.532499711563403,2.579546320894549e-05
1997-02-28,POMRB,12.06,7.93,11.8075,6.1400000000000015,9.525,16.66,9.675,4.298,10.260000000000002,10.605,14.385,7.385,14.126,11.213750000000001,10.7575,10.671120000000002,10.131423995364793,9.419510208415499,7.5582797153875525,8.64125,9.685416666666665,8.808416,10.871744859904991,10.5705977108698,8.396957364223464,11.3828125,11.274583333333334,11.179192,10.99143178251104,11.337828709401439,9.39668104843689,7.922499999999999,7.91625,7.523384000000002,8.305051200752974,8.656557219523162,8.677384284467635,8.884875,9.069625,9.247300800000001,9.301483639073092,10.978454438309097,10.24894720643232,16.889583333333334,15.935,15.679216,14.759452806911373,17.518732767543604,14.728197070450065,9.049750000000001,9.003583333333333,8.848329600000001,7.095770159149407,8.75817353321692,7.599607889787212,5.0409999999999995,4.701875,4.741208,4.6469091444803485,5.3280273076238895,4.779202885622688,10.8495,8.432750000000002,9.722736000000001,10.322153900151923,13.749912040446517,10.728101807558772,9.037767857142857,9.065571428571426,9.902559771428571,9.733661754637794,10.723842196978719,12.154726465567606,12.760000000000002,14.25375,13.884504,13.39823265570502,14.576276289246248,13.35318266372701,6.849374999999999,7.439999999999999,6.684104,7.134356778890603,6.856837511157087,5.968730938677907,13.904,13.934000000000001,13.815334400000001,12.49921004925483,14.664026241434392,13.863916748428002
1997-05-31,PREMON,13.17,10.735,14.6875,10.85,11.876,21.52666666666667,10.738,4.8975,17.0,11.090000000000002,10.915,7.65,16.764,11.417500000000002,10.7575,11.670672000000001,11.796806428374845,12.989443546259844,13.628716420218902,7.8221875,9.137916666666666,9.5790496,10.473471447594063,11.520040736343034,10.500868633820035,11.01375,11.513125,12.5825152,12.083067498068742,14.31509011335259,12.583765991679812,7.711250000000001,7.9225,8.854030400000001,8.597883632886939,9.955249257872058,9.056643249834464,8.206249999999999,8.91675,10.298780480000001,9.890243433274781,12.032314414726894,11.497619318864778,16.62541666666667,16.69416666666667,18.01819626666667,16.4207289894439,21.713751327663267,19.10441750131187,8.4165,9.011,9.604197760000002,8.131341053331669,11.865919025640615,11.239781611943794,4.902312500000001,4.81625,4.8037248,4.680663977708477,5.683785859688178,4.748331727036054,10.955250000000001,10.421500000000002,12.6336416,10.600824713292443,10.397225640034046,9.000323931251588,9.029821428571427,8.923571428571428,10.377535862857144,9.816725041402497,12.434757832816686,9.91998590996111,12.405,12.551250000000001,12.6967024,12.701007506989427,16.06111339868085,15.38836710283569,6.472499999999999,6.646249999999999,7.0704624,7.284269880215157,8.43310926527579,8.119076076939375,13.46675,13.779999999999998,14.994800640000001,13.484440768581798,18.28236078267534,17.395590356453276
1997-08-31,MONSOON,9.45,6.636666666666668,8.0725,6.08,4.114999999999998,14.513333333333335,6.044999999999999,5.01,6.8400000000000025,5.248571428571427,12.695,5.525,10.874,11.08875,11.670000000000002,10.782403200000001,11.984115797199383,7.4549911230992,5.495623438178331,7.441354166666667,8.144583333333333,8.402096426666667,8.021742306475106,6.920230672460127,8.869630930807556,10.279895833333333,11.2525,10.778509119999999,10.707587954618111,9.134153109991134,11.503328629347674,7.7475000000000005,7.922500000000001,7.744418240000001,8.28825581445903,6.032320001230008,5.941622844598807,7.387833333333332,8.853,7.825268288,8.822865625200784,5.444953921071525,5.545399099190198,16.019583333333333,17.085000000000004,16.616251093333336,15.71969699494818,12.34621991433147,16.34507484899399,7.330875,9.0885,8.180518656,7.612697307576461,6.336896653447071,6.701706406364315,4.811875,5.26575,4.88623488,4.730910152584663,3.4640814712296595,4.340882930065117,10.566437500000003,11.277500000000003,10.316184960000001,10.01598201895806,5.986760951531244,7.718773711838557,8.844345238095238,9.151964285714284,8.325950089142857,9.432744839494905,6.167039318427828,4.505591772847557,11.45375,12.968750000000002,12.696021439999999,12.52390604264369,9.8791478627507,11.379410323369921,5.655625,7.0525,6.45227744,5.04350403341547,5.490816865717658,6.5050716370458925,12.6875,14.027999999999997,13.346480384000001,12.756576216458857,9.56914704271923,9.855541055634285
1997-11-30,POMKH,9.98,4.697500000000002,8.5325,6.93,4.7219999999999995,11.963333333333333,4.52,3.95,8.432,8.687142857142856,9.37,3.01,9.857999999999999,11.053125000000001,11.165000000000003,10.46144192,12.147110767938587,11.630155899147686,12.029509204364942,7.116041666666667,7.499791666666668,6.920257856,5.556329735026786,7.7715815809962825,5.548511758771382,9.485416666666667,10.774999999999999,9.880105472,9.928569857834585,10.437795704237702,10.61501226729748,8.017916666666666,7.500000000000001,7.418650944,8.116907058054998,7.912387460428372,8.626868861485974,6.985916666666665,7.5595,6.5839609728,7.94468358793512,7.31974349309484,9.270436118002458,15.752500000000001,16.16583333333334,14.755083989333333,14.52077275507158,16.196444693035765,15.937941456814976,6.6708333333333325,7.744499999999999,6.7163111936,6.671611197732757,7.549061526930933,9.011718740638976,5.126687499999999,4.538874999999999,4.511740928,4.546470672313929,4.663598612807749,5.913559774671552,9.978312500000001,10.633000000000004,9.562510976,9.609973452921386,13.059238839137564,10.701611556374127,8.598511904761905,8.90767857142857,8.470427196342857,9.350914883859586,7.923972772516704,9.787379111401762,11.395625,11.84125,11.365612864,11.6733575686981,12.35027006257667,12.856279749449296,5.2406250000000005,5.8925,5.075366463999999,2.3323180341986034,6.322893822156945,6.907752550088012,12.48725,12.905499999999996,11.9510882304,11.82649941020682,11.887882427487762,14.387032461727594
1998-02-28,POMRB,11.45,7.4625,7.846666666666668,8.120000000000001,8.151666666666666,15.49,6.3660000000000005,6.4819999999999975,9.7275,10.098333333333334,11.285,5.49,12.382,11.325,11.012500000000003,10.856865152000001,12.62094620628235,10.55685383408538,9.55146056009728,7.349270833333334,7.382916666666668,7.1371547136,5.66005175973888,8.6744781165854,7.152595305837975,9.455416666666668,9.784791666666665,9.066729949866668,9.18547364556103,10.144510803089036,9.263208315779831,8.048333333333334,7.995000000000001,7.6991905664,8.107663938918789,6.994349993477838,6.547617752666744,6.8897916666666665,7.216166666666666,7.211043250346666,7.841752360906923,8.528390442238374,7.565235669160561,15.783124999999998,15.873333333333338,15.049050393599998,14.611905984861759,15.751758125450719,13.458606502919555,6.6035416666666675,6.917249999999998,6.5761867161600005,6.411851080640269,7.723852372612779,6.4731691044769,5.222499999999999,5.0848749999999985,5.299844556799999,4.936490318114998,5.000303217910109,4.267470286964362,9.874,10.499875000000003,9.6285065856,9.351367903044762,14.0201420660367,11.041912170460506,8.48202380952381,8.781011904761904,9.121589651139049,9.386932698182125,10.229922354180747,10.910845116101093,11.591249999999999,11.066250000000002,11.3333677184,11.401657826334306,12.271791509348356,11.341535809982583,5.082291666666666,5.418750000000001,5.241219878399999,5.318243545954987,5.43805693858201,4.350177366987774,12.364749999999999,12.469499999999998,12.12345293824,11.722693409628667,14.185109804954553,13.743230878093351
1998-05-31,PREMON,13.495,8.6,12.2925,11.033333333333333,10.034,20.56,8.766666666666667,5.232000000000001,12.8275,9.63,13.55,6.2250000000000005,16.906,11.78375,11.093750000000002,11.912119091200001,13.595313397015477,13.295367910571592,13.309376234516646,8.154375,6.849166666666669,7.7222928281600005,6.705198986309395,10.023260693805712,10.398741804038913,9.628229166666667,9.186041666666664,10.35703796992,10.103567040156376,11.567545647987773,10.25672332575364,8.024583333333332,8.040833333333333,9.032847673173332,8.44600850347179,10.7145043315663,10.396650031837295,7.008041666666667,6.7556666666666665,8.340225950208,8.155777289707485,10.058652242664733,10.921564801576631,16.159791666666667,15.631666666666671,17.25343023616,16.057810405845714,20.34449730490514,19.151742100455305,6.781833333333335,6.424416666666666,7.4523786963626675,6.9573289533585,10.142168743740513,8.998450075872665,5.2905625,5.168499999999998,5.27270673408,4.978537246524152,6.192604591557686,5.30703136405287,10.040583333333332,9.456750000000003,10.908103951360001,9.390329918895828,12.881859794364342,11.655511197691101,8.220357142857143,8.416011904761904,9.32495379068343,9.383120347269498,11.936948980403681,10.244974292817584,11.511249999999999,11.725000000000003,12.22002063104,11.676074247509138,13.413855428979458,11.573461448001664,5.413333333333334,5.062500000000002,5.634731927039999,7.465970127433025,6.823124286099414,7.452400917997023,12.075000000000001,12.504999999999999,14.036471762944,12.960545774652443,17.58561673449899,16.728298923059157
