Date,Season,Karanja,Mangrulpir,Washim,Risod,Malegaon,Manora,Karanja_Trend,Karanja_SMA,Karanja_EWMA,Karanja_DES,Karanja_TES,Karanja_ARIMA,Mangrulpir_Trend,Mangrulpir_SMA,Mangrulpir_EWMA,Mangrulpir_DES,Mangrulpir_TES,Mangrulpir_ARIMA,Washim_Trend,Washim_SMA,Washim_EWMA,Washim_DES,Washim_TES,Washim_ARIMA,Risod_Trend,Risod_SMA,Risod_EWMA,Risod_DES,Risod_TES,Risod_ARIMA,Malegaon_Trend,Malegaon_SMA,Malegaon_EWMA,Malegaon_DES,Malegaon_TES,Malegaon_ARIMA,Manora_Trend,Manora_SMA,Manora_EWMA,Manora_DES,Manora_TES,Manora_ARIMA
1998-08-31,MONSOON,2.7522222222222217,3.69,1.7933333333333332,1.1966666666666663,3.945,3.275,4.483208333333333,5.055486111111112,4.836789423719434,4.266155142834107,3.7408322353908074,4.765891002851077,5.403125,6.163333333333332,5.730177697536,5.664940425029321,3.805246291631092,5.788830882136811,4.58875,4.798333333333334,4.651573277013334,4.308444390419265,2.7053615714594876,4.273748193422518,3.790583333333333,4.201416666666669,3.890607074986667,3.5843319214748743,1.5935611788609645,2.6304461244801964,4.653416666666667,5.134583333333334,5.189710880299886,4.592313981994244,4.31689718994043,4.78000447813114,4.859791666666667,5.142083333333335,4.93718115072,5.202355174282493,2.7983970956392805,4.40665329936776
1998-11-30,POMKH,3.0,4.083333333333333,2.5666666666666664,2.1083333333333334,2.917,3.8,4.503048611111111,4.517986111111112,4.102073654231661,3.865997303488086,4.026417658076012,3.2150492732608438,5.238645833333333,5.665416666666665,5.071439951854933,5.248356656296493,4.87548812462116,3.9862473784713277,4.56625,4.585833333333333,3.8176106328746666,3.183244197565601,3.722598984601439,2.585214085690733,3.693666666666666,3.909750000000002,3.177697578325333,3.273752485669656,2.4184138928731005,1.85719768922111,4.4345625,4.743833333333334,4.280626528179932,4.598060952258402,4.195447987611743,3.677766400385821,4.689583333333333,4.847916666666668,4.482308690431999,4.496930234421961,4.1808550620689555,4.377603662071532
1999-02-28,POMRB,4.603999999999999,5.575,5.8066666666666675,4.616666666666666,4.14,5.325,4.873916666666667,4.448430555555556,4.302844192538997,3.841819986358545,5.385378480470223,4.850110561715214,5.246041666666667,5.140833333333332,5.27286397111296,5.277203013308187,6.902115743123558,5.728775469611659,4.508333333333333,4.591666666666667,4.613233046391467,3.887769369065255,6.590841560444578,6.4322815849217365,3.7463333333333333,3.6714166666666683,3.7532852136618664,3.4764225016049712,5.055697455751587,4.989295350469,4.277125,4.563000000000001,4.224375916907959,4.611264392661606,4.873778778569552,4.447149968738909,4.641875,4.871666666666668,4.819385214259199,4.510704968300916,6.000571809099598,5.223772452373977
1999-05-31,PREMON,7.874444444444445,7.9975,7.996666666666666,6.942,6.2225,5.63,5.168291666666667,4.557666666666668,5.731484293301176,4.510947399106254,7.083282809951739,7.630494072533589,5.061875,5.336458333333332,6.362718382667776,5.991604705248809,8.200509871968219,7.584960916989683,4.577916666666666,4.5408333333333335,5.966606494501546,5.701611770202588,8.593407010817451,8.663770214671016,3.725708333333333,3.7159166666666685,5.0287711281971195,4.148400353689712,7.070173392509737,7.340651002229034,4.267625,4.306125000000001,5.023625550144775,4.637244329361342,6.608813128165164,6.873662762139688,4.72,4.5075,5.143631128555519,4.700294549783624,7.592979104461163,6.85261126004049
1999-08-31,MONSOON,5.282222222222222,2.966666666666667,1.5333333333333332,1.44,3.713,4.35,5.124666666666667,5.190166666666668,5.551779464869595,4.629026889433724,3.1627389339634924,4.794433177292126,4.952500000000001,5.155624999999998,5.004297696267332,5.266340347755695,3.058615393544255,5.44369679429511,4.672916666666667,4.475833333333333,4.193297230034261,4.132216405181034,2.2976942544910655,3.3904985160476535,3.702047619047619,3.7767500000000025,3.593262676918272,3.699540143288846,1.0659575726882267,1.869779533132522,4.286031250000001,4.248125000000001,4.499375330086865,4.647755490565794,3.327251055150006,4.0590582576879655,4.581458333333333,4.776250000000001,4.826178677133312,4.442327669436675,2.876469416880339,3.6646501269222758
1999-11-30,POMKH,2.825,3.333333333333333,3.3833333333333333,1.7,3.073,3.35,4.990861111111111,5.146416666666668,4.461067678921757,4.246209342662955,4.4060763473419104,4.590129033876655,4.950687499999999,4.968124999999998,4.335911951093732,4.701769777447186,4.137269830941251,3.680071585472539,4.809583333333333,4.68,3.86931167135389,3.6871492174711955,3.334414418919793,2.5420628252469113,3.8568571428571428,3.6746666666666687,2.8359576061509633,3.3176989233166925,2.28109656685183,2.1450334441371854,4.318375,4.287125000000001,3.928825198052119,4.654261774848987,3.504054514962281,3.3501685594376585,4.60984375,4.663750000000001,4.235707206279987,3.902885929159375,4.259813869482986,4.451262585681895
2000-02-29,POMRB,4.43,5.45,5.75,4.8357142857142845,4.13125,4.666666666666667,4.563868686868687,5.102916666666668,4.448640607353054,4.218783675362056,5.594120336727471,4.596996758982524,4.983249999999999,4.936874999999998,4.781547170656239,4.777101202995216,6.159643149228024,5.322966070546208,5.015833333333333,4.665833333333333,4.621587002812334,4.489703267628679,6.361621194715695,6.445508138496335,4.240892857142857,3.7294285714285733,3.635860277976292,3.573184358284058,4.781178467743755,4.649530844887261,4.557687499999999,4.284937500000002,4.009795118831271,4.667211189313391,4.515967630854766,4.451637884638222,4.6580208333333335,4.499166666666668,4.408090990434659,3.9659389510423133,6.079046708772373,5.1272616313771
2000-05-31,PREMON,6.977999999999999,8.107999999999999,9.146666666666668,7.961428571428572,6.4899999999999975,6.515416666666668,4.502806818181818,4.878805555555556,5.460384364411832,4.727682193483525,7.174083620346604,7.508072904066763,5.220958333333333,4.964499999999998,6.112128302393743,5.611614689586744,7.6810027564324574,7.614015419306984,5.298750000000001,4.953333333333333,6.431618868354068,7.023293377548379,8.386952825660842,8.442307704283728,4.953571428571428,3.9842857142857167,5.366087595357204,4.46430824568598,7.045522150137087,7.470130993630987,5.344749999999999,4.351812500000001,5.001877071298761,4.694636869521848,6.388412325180653,6.712687832091351,4.871145833333334,4.720520833333335,5.2510212609274625,4.7690365953631755,7.670766929674791,6.342953035199257
2000-08-31,MONSOON,2.7627272727272727,3.1166666666666667,2.033333333333333,3.4928571428571438,5.36,3.85,4.993056818181817,4.248931818181818,4.381321527738008,4.3503570257198225,2.94932232991574,3.909138853488857,5.649291666666667,5.001999999999999,4.913943648102912,5.0136980253051044,2.7665998934527227,4.776700742717561,5.72125,5.078333333333333,4.672304654345774,5.524957614017733,2.2702062757248322,3.172454973248077,5.689553571428572,4.497500000000002,4.616795414357179,4.422116248004476,1.5698709974109697,2.2998227432710587,6.36919034090909,4.763562500000001,5.145126242779257,4.715095745410947,3.298915791324941,4.0997015532173755,5.4603125,4.595520833333335,4.690612756556478,4.489649695388217,2.9550364266164006,4.055256794595703
2000-11-30,POMKH,4.856,5.085,5.1466666666666665,5.348571428571428,7.7224999999999975,5.555,5.368431818181818,4.756681818181819,4.571192916642804,4.422112358438045,3.482046865173695,3.3737563210619976,6.1939166666666665,5.439916666666666,4.982366188861747,4.996482810989241,4.0048633537982,3.651227491764141,6.147916666666667,5.519166666666667,4.862049459274131,5.601237252015683,3.3765215090542195,2.8175310678294947,6.202535714285714,5.40964285714286,4.909505820042879,4.7364865358833965,3.5691616528826247,2.9550249500861305,7.1758181818181805,5.9259375,6.1760757456675535,4.750078865894531,4.1352266115121665,4.0308029360179365,5.968802083333333,5.146770833333335,5.036367653933887,4.880306470308689,4.337820581468129,4.033081690560632
2001-02-28,POMRB,6.3210000000000015,7.125,7.366666666666667,7.075,7.677272727272728,7.175,5.580563131313131,5.229431818181819,5.271115749985683,4.79759157324111,5.580676572124728,5.520535805754909,6.595833333333333,5.858666666666666,5.8394197133170485,5.55595345302338,6.7075636597160235,6.179534216723026,6.320833333333334,5.923333333333334,5.863896342231145,6.710079206629196,6.630821344430707,6.649670949129458,6.287571428571429,5.969464285714288,5.775703492025727,5.383151669906198,7.26424821975184,6.505764878104269,7.495443181818181,6.812443181818182,6.7765545383096235,4.784802832065775,6.728982410490244,6.424525455874323,6.226249999999999,5.773854166666668,5.891820592360332,5.86314369113198,6.15896689898325,5.566589388012264
2001-05-31,PREMON,8.089999999999998,10.79,10.943333333333333,9.826,9.397,8.075,5.575444444444443,5.507431818181819,6.398669449991409,5.533251176226111,7.747489937100147,8.55314260373293,6.560208333333333,6.529166666666667,7.819651827990229,7.157552191298563,8.635904596952225,8.526459958417911,5.9591666666666665,6.3725000000000005,7.895671138672021,9.521693246026818,8.833933377707611,8.863251037963968,5.919178571428571,6.435607142857146,7.395822095215436,6.585820967813777,9.405176405779779,8.813208795144805,7.027630681818181,7.539193181818182,7.8247327229857735,4.830139912978352,9.126174940053684,8.26223319437134,6.2456249999999995,6.163750000000001,6.765092355416199,7.0949611613899775,7.752886190946119,7.029370387430425
2001-08-31,MONSOON,3.3477777777777766,3.65,1.62,2.3085714285714283,5.01,4.35,5.5435694444444445,5.653694444444445,5.178312781105956,5.23741996865593,3.6886950840590673,4.688973729108663,6.329374999999999,6.6625,6.151791096794137,6.60314623423559,4.345146039948178,5.645711430375318,5.344166666666667,6.269166666666667,5.385402683203212,7.049835480565255,2.8952600766886425,3.2629735674089817,5.420339285714285,6.139535714285717,5.360921828557833,6.179205612179617,3.6788899223889437,3.694953912856839,6.3296035353535345,7.451693181818182,6.698839633791463,4.848503368840547,6.103299878132488,5.643016845751555,6.048125,6.28875,5.799055413249719,6.6472535555875245,3.03852371337516,4.449660655077629
2001-11-30,POMKH,4.23,4.266666666666667,2.6666666666666665,3.5857142857142854,4.33,5.21,5.617819444444443,5.497194444444444,4.798987668663574,5.118006052072033,4.173865563890365,3.0248131195034795,5.847083333333334,6.457916666666666,5.397741324743149,6.188620544302684,5.205989713312116,4.300969445244112,4.824375,5.649166666666668,4.297908276588594,5.3186695079333,3.864573848251479,3.1410076560463076,4.80902380952381,5.698821428571431,4.650838811420414,5.977961531610445,4.010947434383127,3.2611097939025733,5.650263888888888,6.603568181818183,5.751303780274878,4.862636646099521,5.697865498085657,4.564722099868155,5.543125,6.202500000000001,5.563433247949831,6.455438492545813,4.421692074047301,4.537852945992384
2002-02-28,POMRB,6.6919999999999975,6.096666666666668,4.926666666666667,4.847142857142857,5.485555555555552,5.94,5.601426767676767,5.589944444444443,5.556192601198143,5.505758082355104,5.866412389885521,5.053929781637089,5.370416666666666,6.200833333333333,5.677311461512556,6.275647159486827,7.179475798431877,6.030118258286175,4.540833333333333,5.0391666666666675,4.549411632619823,4.953031702382706,6.727278395465649,6.279250617350928,4.586577380952381,5.141857142857146,4.729360429709391,5.993134422468642,6.589935080369154,5.812425072578174,4.985002525252524,6.05563888888889,5.645004490387148,4.883833222338027,6.340996465103801,5.108050548097851,4.970833333333333,5.893750000000001,5.714059948769899,6.489793525527559,6.242450788811162,5.848385606936421
2002-05-31,PREMON,8.312999999999999,7.96,9.225,7.163333333333332,6.153999999999999,5.27,5.4866590909090895,5.645694444444443,6.658915560718885,6.214829147541368,8.059499721670058,8.643035564101329,5.0912500000000005,5.493333333333332,6.590386876907534,6.8623779940788125,8.566087511397281,8.589526889434683,4.609375,4.609583333333333,6.419646979571894,6.816862080048237,8.595738436019493,8.816146952986982,4.789999999999999,4.476190476190478,5.702949591158967,6.447017708910803,7.944382713821548,8.01531326425144,4.657991161616161,5.244888888888889,5.848602694232289,4.909116354687796,8.028137672019017,7.459266613806946,4.495,5.192500000000001,5.536435969261939,6.215153943800715,7.835170447891719,6.955876400815759
2002-08-31,MONSOON,2.9936363636363637,2.6666666666666665,1.07,3.1916666666666664,2.930909090909092,2.5766666666666667,5.330909090909091,5.5571590909090895,5.192803881885876,5.761930254449705,3.973276702819662,4.654397359963447,5.090104166666666,5.2475,5.020898792811186,5.915486477172479,3.278644227090571,3.8057575155711083,5.06375,4.472083333333333,4.2797881877431365,4.55205046672733,2.461780431845834,2.6882440701377526,5.063184523809523,4.696964285714287,4.698436421362047,6.052873426151379,1.6096488869972392,1.8095261384982417,4.518921717171716,4.725116161616162,4.68152525290301,4.914524567601866,4.160883135671789,4.073343957953559,4.082916666666667,4.749166666666667,4.35252824822383,4.96931116527601,3.118213973595652,3.7346835581233835
2002-11-30,POMKH,3.6660000000000004,3.016666666666667,3.765,4.329999999999999,3.7929999999999993,3.1766666666666667,5.227228535353536,5.4161590909090895,4.582082329131525,5.442752100942938,4.261626110405224,3.0922387404094884,5.268333333333333,4.935,4.219205942353378,5.130263573063076,4.1695195164355,3.8192089521672057,5.249375,4.746666666666666,4.073872912645882,3.9673179858823207,3.415720882169314,3.005081470864418,5.485416666666666,4.8830357142857155,4.551061852817227,5.865975669419677,3.43632454862653,3.5458269163541023,4.614602272727272,4.590866161616162,4.326115151741806,4.925156548904104,3.70164602080986,3.5869447212993806,3.8637499999999996,4.240833333333334,3.8821836156009653,4.1550264016531475,4.499698522454834,4.208540830296118
2003-02-28,POMRB,6.0100000000000025,7.3375,7.463333333333334,6.288333333333334,4.909999999999998,4.676666666666667,5.528911616161617,5.245659090909091,5.153249397478916,5.610377656852218,5.753334383540701,4.754436448806302,5.566458333333333,5.245208333333333,5.466523565412027,5.6030703262345805,6.06590132977649,5.429247361621536,5.2491666666666665,5.380833333333333,5.429657080920863,5.336968548438951,6.482556218033357,6.311876799936637,5.823184523809523,5.243333333333335,5.24597044502367,6.0569717145608255,6.683008740028286,5.79569570361653,4.867909090909091,4.446977272727273,4.559669091045084,4.942600804982906,4.919208868077159,4.924722707001268,3.930416666666667,3.925,4.199976836027245,4.063757197753663,6.318529892417157,5.30690062614371
2003-05-31,PREMON,8.165555555555555,8.145,8.173333333333334,9.099999999999998,7.495,4.78,6.0139696969696965,5.208797979797979,6.358171860709572,6.216230425498631,7.771109676983935,8.212171775539156,6.2396875000000005,5.291458333333333,6.537914139247216,6.289842874529364,8.30267492358652,8.993705306143855,5.4731250000000005,5.117916666666666,6.527127581885852,6.930191541290829,8.717983765027359,9.37538202745312,6.114761904761904,5.727500000000001,6.787582267014201,6.799391939000721,8.719939558165335,8.330944431763102,4.986511363636363,4.782227272727273,5.73380145462705,4.975924970892336,6.939475194444102,7.0124722486119975,4.180625,3.8025,4.4319861016163475,4.090613572253478,7.910000922170432,6.252889242989243
2003-08-31,MONSOON,5.554545454545454,4.866666666666666,2.12,3.957142857142857,3.6163636363636367,3.6,6.183358585858586,5.849025252525252,6.036721298243925,6.237880023259034,3.7283187291828104,4.446157206715256,6.721354166666667,5.841458333333333,5.869415150214996,6.011784354556234,3.177150610463505,3.6389017996539375,5.513541666666668,5.380416666666666,4.764276549131511,5.253037599665279,2.4291435843655558,2.0989139019403495,6.534077380952381,5.918869047619048,5.655406503065663,6.461133272496931,2.973016757740151,3.3264549400462,5.1229545454545455,4.953590909090909,4.8868263273216845,4.985362221944715,4.028674164334056,4.515736646254102,4.523333333333333,4.058333333333334,4.099191660969809,3.7430574534862724,3.1925590057181434,3.333282910770345
2003-11-30,POMKH,4.985555555555552,6.2025000000000015,4.506666666666667,5.897142857142858,4.056363636363637,4.155,6.245580808080808,6.178914141414141,5.616255001168575,6.1173955986726325,4.881289789373374,4.632608072500972,6.912604166666667,6.6379166666666665,6.002649090128998,6.106942254610593,4.899080800400616,4.678949674468413,5.514583333333333,5.565833333333333,4.661232596145573,4.912859698607515,3.5259236614257565,3.419117584677842,6.8271428571428565,6.310654761904763,5.752101044696541,6.4924969095185885,4.49701017923328,4.076537908225423,5.1165340909090915,5.019431818181818,4.554641250938465,4.9974353372858635,3.891315970854311,3.9260636330430976,5.220000000000001,4.302916666666667,4.121514996581886,3.6955681881949163,4.574884490437201,4.219345722445301
2004-02-29,POMRB,6.045555555555558,8.005,7.045,8.075714285714287,5.738181818181817,6.44,6.651227904040403,6.18780303030303,5.787975222923368,6.20376379675144,6.588668176996864,5.691736528578129,6.977083333333333,6.804791666666667,6.803589454077399,6.693621137017637,7.682407035029807,7.418026460409552,5.531510416666666,5.461249999999999,5.614739557687344,5.866858781490977,6.676072313464301,6.569248184018213,6.792715773809524,6.757500000000002,6.68154634110364,6.942289760912174,8.000087983132072,6.799878690660421,5.148295454545455,5.226477272727273,5.028057477835806,5.019803899601999,5.137888849481214,5.042465484037252,5.54375,4.743750000000001,5.048908997949132,4.565584121746814,6.394523027433419,5.390545734480195
2004-05-31,PREMON,8.627777777777778,9.0075,8.6,9.657142857142855,6.615454545454545,8.59,7.510590277777778,6.303358585858586,6.923896244865132,6.815099485822498,8.359993597428998,8.130174143459975,6.524687500000001,7.020416666666667,7.6851536724464395,7.519572167524423,9.576500624694503,9.093060663006769,5.362135416666667,5.567916666666665,6.808843734612406,7.47725213711413,8.830774412930493,9.093882636239714,6.44906994047619,6.896785714285715,7.871784947519326,7.685264135058199,10.27510870901837,9.512628212020726,5.479829545454546,5.006590909090909,5.6630163048833015,5.04754678391359,7.398089806379981,7.446342722064564,5.281875,5.696250000000001,6.465345398769479,6.259139789602793,7.98749352869504,6.409212220362598
2004-08-31,MONSOON,8.3375,4.52,1.82875,3.1245833333333333,4.75,2.38,8.144930555555556,6.999097222222222,7.4893377469190785,7.328504396467951,4.2781721310055545,3.9678382113335653,6.1896875,6.93375,6.419092203467863,6.991429361219475,4.3024491824378295,4.398826247677665,5.381666666666666,5.495104166666665,4.816806240767443,5.466391118976569,2.5833460255831904,2.218057608748439,6.318988095238095,6.688645833333335,5.972904301844928,7.059258156771351,4.022935803680977,3.6391649596981805,5.649545454545454,5.29,5.297809782929981,5.063784501226168,3.960512773702148,4.003671184252066,5.363125,5.39125,4.831207239261687,5.313768956988948,3.273476548286014,4.384914099463056
2004-11-30,POMKH,9.0775,2.93,3.442916666666666,3.980535714285714,5.575,3.28,8.410833333333333,8.022083333333335,8.124602648151448,7.956539060251727,6.119268307841499,6.131456379411079,6.404375,6.115625,5.023455322080718,6.025878385387613,5.492861962873334,4.9010952115833195,5.7091666666666665,5.229166666666664,4.267250411127133,4.516009764562488,3.6213545389561093,3.4837973468749355,6.605089285714285,6.209494047619049,5.175956866821243,6.5926769020893925,4.59392578122257,4.087150261174451,5.736590909090909,5.669659090909091,5.4086858697579885,5.085051945820173,4.296250611663726,4.4501422962593615,5.62375,5.1725,4.210724343557012,4.731841690813377,4.654614005222283,3.918191705684511
2005-02-28,POMRB,7.028333333333332,8.5975,8.265,8.951666666666666,5.577272727272726,7.965,7.790729166666666,8.267777777777779,7.686094922224202,8.09252752722082,8.706089904484426,8.044350656586634,6.585625,6.26375,6.45307319324843,6.688301504085507,6.880098334824055,5.978530737018177,5.911822916666666,5.534166666666664,5.86635024667628,6.096557715607801,6.6185645908976305,6.420880491220343,6.801480654761904,6.428482142857145,6.686240786759412,7.120095659818936,7.077659119959678,6.180617639811423,5.768409090909091,5.629431818181819,5.476120612763884,5.106297530131024,5.981239907207721,5.802333437888164,5.79375,5.55375,5.712434606134208,6.005011209507574,6.47339574062033,5.352649231553322
2005-05-31,PREMON,9.772222222222222,10.1325,10.0,11.07,7.472727272727273,9.15,6.3488541666666665,8.553888888888888,8.52054584222341,8.763175269403824,10.127777332720648,8.507982236117263,6.8265625000000005,6.545,7.924843915949058,7.754582935184249,9.277848592186949,9.337929458963313,5.837239583333333,5.884166666666664,7.519810148005767,8.417499593475972,8.94181695416587,9.338480414785305,6.712239583333333,6.78169642857143,8.439744472055647,8.056369464940046,10.263109078156882,9.900313820262078,5.4740340909090905,5.84375,6.27476327674924,5.1391846176790175,7.846106882850338,7.278774918781832,6.0443750000000005,5.6937500000000005,7.087460763680525,7.649083205074582,8.067680722151986,7.193326354175932
2005-08-31,MONSOON,2.2322222222222217,4.8450000000000015,2.05,3.2828571428571425,4.147272727272727,3.18,5.619652777777778,7.027569444444444,6.005216394222934,7.780788298383613,5.853875259820857,4.0889090261455125,6.8221875,6.626250000000001,6.692906349569435,7.238270481883979,4.517868963919593,5.007576142535473,5.4193750000000005,5.939479166666664,5.3318860888034605,6.329755972359399,2.8644494720235327,2.4029993457612617,6.414970238095239,6.821264880952382,6.376989540376245,7.374016944836731,4.732268906367643,4.078395305101498,5.189545454545455,5.693068181818182,5.423767056958635,5.151587330620584,4.569636179073523,4.474494336315024,5.97625,5.893750000000001,5.524476458208315,6.680440908809062,3.3540750931219265,4.230692229556527
