Date,Season,Reodar,Pindwara,Sirohi,Sheoganj,Abu Road,Reodar_Trend,Reodar_SMA,Reodar_EWMA,Reodar_DES,Reodar_TES,Reodar_ARIMA,Pindwara_Trend,Pindwara_SMA,Pindwara_EWMA,Pindwara_DES,Pindwara_TES,Pindwara_ARIMA,Sirohi_Trend,Sirohi_SMA,Sirohi_EWMA,Sirohi_DES,Sirohi_TES,Sirohi_ARIMA,Sheoganj_Trend,Sheoganj_SMA,Sheoganj_EWMA,Sheoganj_DES,Sheoganj_TES,Sheoganj_ARIMA,Abu Road_Trend,Abu Road_SMA,Abu Road_EWMA,Abu Road_DES,Abu Road_TES,Abu Road_ARIMA
1998-08-31,MONSOON,11.975,9.2,13.560000000000002,14.833333333333336,7.425,12.291666666666666,11.936916666666667,11.9407790604288,11.805805785159173,8.087712984436397,8.761436512712834,10.099999999999998,9.397500000000003,9.710652426444799,9.390556165125503,6.654316427596155,7.517451630114464,13.170416666666668,13.171666666666667,13.433979085312002,13.13437988483458,9.754044365870568,8.60358355990844,12.289166666666667,12.684166666666666,12.974568722773334,12.240540389206737,10.025986688953825,8.52818818758736,5.5841666666666665,5.86125,6.24198514176,6.0191584637806965,3.471007032354165,1.7539586629120552
1998-11-30,POMKH,13.255999999999998,9.916,11.293333333333333,9.663333333333334,4.286666666666666,13.055666666666667,12.446416666666668,12.46686743625728,12.294657420950553,11.858862826240781,12.679174552692873,10.688187500000002,9.849000000000004,9.79279145586688,9.576247670437617,9.61909814633415,8.872798995355069,13.220833333333333,12.991666666666667,12.577720784520533,12.455864143080909,13.835240568917069,13.385215003774082,12.777916666666668,12.120833333333334,11.650074566997334,11.757194587704253,10.812995878221773,13.132041553891739,5.7975,5.569583333333333,5.459857751722666,5.7344306377314975,5.068098673930651,4.347691473521396
1999-02-28,POMRB,11.8,10.618,13.591666666666667,13.7,5.233333333333333,14.864208333333334,12.136916666666668,12.200120461754368,12.051369114025388,13.887176239927868,12.864348710087253,11.414375,10.351000000000004,10.122874873520129,10.170273995789794,9.603717894159692,10.04387629363663,13.170312500000001,13.349166666666667,12.983299137378987,12.75915002706914,12.983941226097265,10.975759546894999,12.938333333333333,12.457500000000001,12.4700447401984,12.145292842372312,12.361920744174995,10.395144292689952,6.148124999999999,5.59875,5.3692479843669325,5.638553339699666,5.192919613646769,4.07928264783334
1999-05-31,PREMON,18.86666666666667,14.3675,13.925,14.196666666666667,7.04,16.352500000000003,13.97441666666667,14.86673894371929,14.552439567805903,14.901683526927139,12.961631807473925,12.355125,11.025375000000004,11.820724924112078,13.009712547396543,14.110691525756511,12.890341241725086,14.130208333333332,13.092500000000001,13.359979482427391,13.070606415353975,15.776506618408526,14.619172133495967,13.36,13.098333333333334,13.160693510785707,12.554774784652315,15.81931276186283,13.28234188666994,6.764791666666667,5.99625,6.03754879062016,5.833291071764477,9.928662277098837,4.345033960395773
1999-08-31,MONSOON,19.093333333333334,12.312,14.1825,13.553333333333335,8.64,18.224333333333334,15.754000000000003,16.557376699564905,16.18826197182481,12.319084386610228,13.4820057253216,13.5205625,11.803375000000003,12.017234954467247,13.726278538326437,9.322804636895839,10.451041530808595,15.412395833333335,13.248125000000002,13.688987689456434,13.362589370305843,11.05111718036291,12.242240266197776,14.076666666666668,12.778333333333334,13.317749439804757,12.76161305679569,11.277119739454402,12.051000692900839,7.816041666666667,6.3,7.078529274372096,6.241784368796645,3.650186421899515,5.919610487328185
1999-11-30,POMKH,18.044,14.330000000000002,18.35,14.316666666666668,8.004999999999999,19.364333333333335,16.951000000000004,17.152026019738944,16.808750520843617,17.772049876165863,18.380556130442038,14.734145833333335,12.906875000000003,12.942340972680348,15.20896476570478,12.043524653542105,13.004911011080376,16.39375,15.012291666666666,15.55339261367386,14.926173425649115,12.898353696742255,11.154874749450409,14.92875,13.941666666666668,13.717316330549522,13.076043030369938,11.308515422855606,11.299786038705886,9.1475,7.229583333333333,7.449117564623258,6.489677984551443,5.440931365194205,3.417561879552882
2000-02-29,POMRB,21.986666666666665,15.5275,16.7925,14.78,9.925,19.43433333333333,19.49766666666667,19.085882278510034,18.673047996670928,19.144879347793626,16.76462378711805,15.761791666666667,14.134250000000003,13.97640458360821,16.75328282090133,13.111766333416899,13.844288075018788,16.7261875,15.8125,16.049035568204317,15.455605506876749,16.223434368107974,16.671754469238618,15.850416666666668,14.211666666666666,14.142389798329713,13.419554705596608,14.098663168419591,13.853292792045675,10.027916666666666,8.4025,8.439470538773955,6.991862251850447,6.19121509132159,4.1722956072301915
2000-05-31,PREMON,17.8,19.166666666666668,18.575,19.933333333333334,13.0,19.8155,19.231,18.571529367106024,18.257848156369846,23.03078162996659,21.03119740956182,16.663916666666665,15.33404166666667,16.052509416831594,19.898170509702535,18.12744752838357,18.450469559475327,15.874875000000001,16.975,17.05942134092259,16.393743368228588,18.239738272993428,14.903498203845647,16.16125,15.645833333333334,16.45876721233116,14.691354896468317,17.359999334544533,13.036363914063255,10.448125000000001,9.8925,10.263682323264373,7.8849063255448675,11.617457169440861,5.612667721318576
2000-08-31,MONSOON,20.72,15.734000000000002,12.192,15.19,9.723333333333334,19.740833333333335,19.637666666666668,19.430917620263614,19.096200926143414,15.091138839087726,16.333464628104775,17.662979166666666,16.18954166666667,15.925105650098958,19.56469012570951,14.25970333381928,15.728454150489398,15.4308125,16.477375000000002,15.112452804553556,14.921377184895185,15.93179669500694,15.997898548490323,16.378333333333334,16.055,15.951260327398696,14.804167311919104,14.070422893763846,17.028108315176887,10.833958333333333,10.163333333333334,10.047542727291958,8.138711217795949,6.137510483351791,6.888274021618252
2000-11-30,POMKH,19.466666666666665,18.125,13.53,15.166666666666664,10.283333333333333,20.145833333333332,19.993333333333336,19.445217238824835,19.14567192803873,19.876852336114627,18.86619052567205,18.037770833333333,17.13829166666667,16.805063390059374,20.175348473471473,16.123782444399414,16.839851801761014,15.247687500000001,15.272375000000002,14.479471682732132,14.38056998282362,15.744388080874716,15.690151852384723,16.047916666666666,16.2675,15.637422863105884,14.890842377410607,13.756530465475974,11.626868064165208,10.605833333333333,10.732916666666668,10.141858969708508,8.438375870662389,7.665770361821751,6.382017771186817
2001-02-28,POMRB,19.966666666666672,19.725,18.06,15.666666666666664,10.733333333333334,20.45916666666667,19.488333333333337,19.65379700996157,19.363981625492137,20.85229982682655,18.888074917403728,17.993624999999998,18.187666666666672,17.973038034035625,21.18433749044084,17.0834550750895,17.960861662033672,15.507124999999998,15.58925,15.91168300963928,15.508728283204443,14.488189243740537,13.07397737700741,15.520416666666666,16.489166666666662,15.649120384530196,15.057353187608127,16.06962634348074,15.111955085811616,10.09875,10.935000000000002,10.378448715158438,8.759963881602165,8.42605519704249,7.9127453315464304
2001-05-31,PREMON,23.06,17.967499999999994,15.8425,16.403333333333332,10.366666666666667,20.03729166666667,20.803333333333338,21.01627820597694,20.66018198553249,22.566772683579384,19.532384974983223,17.77125,17.887875000000005,17.970822820421372,20.453291402946952,21.92818842211955,21.962372090514506,15.950875,14.906125,15.884009805783567,15.531396614628157,17.63499251092984,18.01090405077996,14.626458333333332,15.606666666666662,15.950805564051452,15.334045501678597,19.007269890624237,16.485010286407608,9.6075,10.276666666666669,10.37373589576173,8.975448860928038,13.585602691555264,10.36430118993487
2001-08-31,MONSOON,17.966666666666665,16.580000000000002,17.0,14.5,8.299999999999999,19.895937500000002,20.115000000000006,19.79643359025283,19.55249369229283,17.96168297772778,19.639009938960342,16.7471875,18.099375000000002,17.414493692252826,18.762380162069828,15.788427074068517,17.58754926811118,15.2995625,16.108125,16.330405883470142,15.926768497690166,13.21408461190051,10.396287304469045,13.532916666666665,15.434166666666663,15.370483338430871,15.190485067971457,14.17213441456235,13.61262548629563,8.937083333333334,9.920833333333334,9.544241537457037,8.841993179064998,7.245380042476006,7.751965787446159
2001-11-30,POMKH,18.845,15.5,12.272,8.705,7.776666666666666,19.443125,19.959583333333338,19.415860154151694,19.195297385092623,19.471175534216272,18.543212585005413,15.815,17.443125000000002,16.648696215351695,16.79895069152,17.43652412825642,17.326736437047597,15.0516875,15.793625000000002,14.707043530082085,14.636721330652618,16.51318839304155,15.38419362542922,13.06375,13.818749999999996,12.70429000305852,13.956499206935826,13.621894111259639,14.132433335619218,8.544791666666665,9.294166666666667,8.837211589140889,8.649501879861623,8.300415317674247,8.198427992551045
2002-02-28,POMRB,19.4575,14.1575,14.107500000000002,13.38,7.876666666666666,18.856874999999995,19.83229166666667,19.432516092491017,19.203675594225178,20.320796934046136,18.060740617467594,15.6190625,16.051250000000003,15.652217729211017,14.732238731003582,16.666855244312494,17.607191434036075,15.574375000000002,14.805500000000002,14.467226118049252,14.380758178618237,16.235090437479307,15.814359351897238,13.139166666666666,13.24708333333333,12.974574001835112,13.861066117178362,14.04619573754767,11.637793720109254,8.563958333333332,8.58,8.452993620151199,8.50229080849139,8.473411812339961,8.557192264510329
2002-05-31,PREMON,19.946666666666665,16.0775,17.812,14.936666666666667,10.085,18.657916666666665,19.053958333333334,19.638176322161275,19.39244072213879,22.04828188291717,19.653124175993497,15.904687500000001,15.578750000000005,15.82233063752661,14.600352187261503,17.749509182182432,17.216624576953308,16.5159375,15.297875000000001,15.805135670829552,15.427377182660488,15.439377108691323,12.746669814357325,14.289375,12.880416666666662,13.759411067767735,14.084244485875901,16.90525601042112,16.673677747367908,8.98125,8.509583333333333,9.10579617209072,8.714987460734338,13.090033542349893,8.264865820691654
2002-08-31,MONSOON,16.39,16.9025,19.212,16.569999999999997,8.735,19.206354166666664,18.659791666666667,18.338905793296767,18.174766772251623,15.931552301321041,17.4396511816665,16.2496875,15.659375000000004,16.254398382515966,15.274361846105872,13.648011448408436,13.333076446633285,17.711000000000002,15.850875000000002,17.16788140249773,16.584223442821354,14.412621991168757,16.99758761185697,15.156666666666666,13.39791666666666,14.88364664066064,14.579719193177908,12.259789321374601,12.718290728188872,9.350208333333333,8.618333333333334,8.957477703254431,8.688527405775138,6.789801333286267,6.61720768280457
2002-11-30,POMKH,18.83,17.4625,17.5925,15.836666666666668,10.68,20.49833333333333,18.656041666666667,18.53534347597806,18.335424089503576,17.7052128258875,16.951860936931187,16.4984375,16.150000000000006,16.73763902950958,16.292015712773658,15.908480129159988,15.193426019814755,18.1360625,17.181,17.337728841498638,16.822457142011952,15.634471350017197,13.214956955704555,15.414166666666667,15.180833333333329,15.26485465106305,14.838695352017956,12.898389619256282,12.80187225470454,15.160625,9.344166666666668,9.646486621952658,8.962962520900653,8.01133600590317,6.199978122081552
2003-02-28,POMRB,23.86,14.955000000000002,18.3475,13.186666666666667,7.9250000000000025,21.275361111111106,19.756666666666668,20.66520608558684,20.32265355437464,19.57486724025513,17.87938881417851,16.226875,16.349375000000006,16.02458341770575,15.592414805162901,16.67070337203811,17.356655552622527,17.419291666666666,18.241,17.741637304899182,17.22912986910911,18.493482878635803,16.182023792612622,15.393611111111111,15.132499999999995,14.433579457304496,14.53677122642096,15.66767797676815,15.57019819192199,21.233083333333337,9.356250000000003,8.957891973171595,8.774236755761828,8.781174504803634,6.279703515850281
2003-05-31,PREMON,25.879999999999995,17.27,16.9725,17.189999999999998,56.52,21.089442460317457,21.240000000000002,22.751123651352103,22.312861484137763,24.301598395634915,22.17156332423648,15.27375,16.647500000000004,16.52275005062345,16.46535363237626,18.29674395781133,18.859465061893005,16.201638888888887,18.031125,17.433982382939508,17.048181682611066,19.883716734416677,18.86398967847692,14.63076388888889,15.695833333333326,15.536147674382697,15.06506627686087,17.984965403284217,14.329518890309249,21.570111111111114,20.965000000000003,27.98273518390296,16.029575623645005,13.349294253436526,8.040305961576397
2003-08-31,MONSOON,16.672888888888885,13.5375,14.317333333333332,14.152222222222221,10.879666666666667,20.162928323412693,21.31072222222222,20.319829746366814,20.091701259637027,20.328682975943607,21.62394926335003,14.311536458333334,15.806250000000002,15.328650030374071,14.903152431241654,15.493019631933253,15.524550423919727,15.128319444444445,16.807458333333333,16.187322763097036,16.05538372221159,17.491110501231223,17.411314758916063,14.43388888888889,15.091388888888883,14.982577493518505,14.906000005588721,13.68985805234222,15.36841584204976,21.86157638888889,21.50116666666667,21.141507777008442,15.189517380808669,15.68191244561386,6.964013145698545
2003-11-30,POMKH,17.059761904761903,13.2025,12.745944444444444,12.151666666666667,11.231555555555556,18.788321924603174,20.868162698412696,19.01580260972485,18.859678035822473,19.705569182429514,18.682697694083423,13.624088541666666,14.741250000000003,14.478190018224442,13.599469995789876,14.951763057166247,16.124889129353665,14.625178819444445,15.595819444444444,14.810771435636,14.878067526649097,14.640119871487856,13.786255639445832,14.677274305555557,14.170138888888884,13.85021316277777,14.391497850715016,13.179769311559893,10.743586284848025,18.111909722222226,21.639055555555558,17.177526888427288,14.534171427252337,15.641969134616525,8.51467205450034
2004-02-29,POMRB,18.218125,11.517291666666667,14.6075,15.296666666666667,9.705166666666667,17.69658878968254,19.457693948412697,18.69673156583491,18.53047643160698,19.37864293465419,17.76621221245491,12.74829861111111,13.881822916666671,13.293830677601331,11.864757506084546,13.495771181700828,13.768465516637654,13.96023263888889,14.660819444444446,14.729462861381599,14.7057272345426,15.305144664726809,14.316392282338228,14.175243055555553,14.697638888888882,14.42879456433333,14.582396792930982,14.764983183415046,12.868873741546643,14.037500000000001,22.084097222222226,14.188582799723038,13.748141008953136,15.088328711274283,6.318237456171836
2004-05-31,PREMON,20.52502380952381,15.208124999999995,16.687375,17.02708333333333,24.742500000000003,16.76318601190476,18.118949900793652,19.428048463310468,19.192072040909753,20.932980144974106,19.036127175157176,11.515451388888888,13.366354166666671,14.059548406560797,12.995753238788268,15.136695046350162,14.231975135422509,12.867371527777777,14.589538194444447,15.512627716828959,15.274282700660454,15.618957605080467,13.857659142502044,13.378368055555555,14.656909722222217,15.468110071933332,15.07051194196906,17.981643669147346,16.02296990590157,13.811250000000003,14.139722222222227,18.410149679833825,15.379102849647106,18.810099125792824,45.06079255808607
2004-08-31,MONSOON,13.294,8.593055555555555,9.282888888888891,10.298888888888888,10.061888888888893,15.681962053571429,17.274227678571428,16.97442907798628,16.888689815359513,15.802900916103088,16.585871265300835,10.50433159722222,12.130243055555558,11.872951266158701,10.254427828835876,12.664008338196762,11.164274483141792,12.135378472222222,13.330927083333338,13.020732185652932,13.220234592015855,14.73927308490238,13.49547773960157,13.531076388888888,13.693576388888882,13.400421598715553,14.167024822932298,13.638892798848058,15.429537347570722,13.798451388888891,13.935277777777785,15.070845363455852,14.515720039287634,14.180777561089238,8.673857090725237
2004-11-30,POMKH,12.971428571428572,8.284166666666666,9.0375,9.63,10.239333333333333,15.120151785714286,16.252144345238097,15.373228875363196,15.339451469524018,15.847916085561174,15.29215896849701,10.34636284722222,10.900659722222224,10.437437426361885,8.378605340860732,11.16594517958561,10.829095733830401,12.053519097222225,12.403815972222226,11.427439311391758,11.771913348820036,11.369775756909752,9.153807090521408,14.24644097222222,13.063159722222213,11.892252959229332,13.307774087121183,11.993691593379273,11.224245187715452,13.321555555555555,13.687222222222228,13.138240551406845,13.81407062240153,14.268592240846734,8.95440189302031
2005-02-28,POMRB,13.656666666666665,8.346666666666666,12.46,19.04,10.595,15.42452380952381,15.111779761904764,14.686603991884585,14.636013831772457,15.386605789584076,14.714705625355634,10.401840277777776,10.108003472222224,9.601129122483798,7.431527364586311,9.129243860122397,7.9737120575761855,11.922236111111111,11.866940972222226,11.840463586835057,11.931945598080077,12.229460618685067,11.37632266643677,14.62986111111111,13.998993055555548,14.751351775537598,14.42867246152118,13.180195074422365,11.248219804999323,13.426194444444445,13.90968055555556,12.120944330844107,13.276122750988227,13.786211126177744,7.737482340911505
2005-05-31,PREMON,20.592,17.115,18.18,19.006666666666664,20.0375,15.78713095238095,15.128523809523811,17.04876239513075,16.802488162953598,16.60922353583834,15.675468537175977,10.0140625,10.584722222222226,12.60667747349028,12.586177749477566,11.747864991671687,10.794894462779375,11.521354166666665,12.240097222222225,14.376278152101033,13.917718239570542,13.461421654572009,14.220052109510828,15.05125,14.49388888888888,16.453477731989224,15.328166698085044,17.98744777415285,18.600554179957403,14.743791666666668,12.733430555555557,15.287566598506466,14.26281433990234,17.91778081315127,19.726055553227965
2005-08-31,MONSOON,15.662,7.13,6.7399999999999975,11.386666666666665,15.604000000000005,16.133946428571427,15.720523809523812,16.494057437078453,16.295697893246746,14.036989995121733,15.163792081351188,9.842083333333333,10.218958333333337,10.416006484094169,10.387267760104681,10.939364541673092,10.45140494102138,11.570208333333333,11.604375000000001,11.32176689126062,11.481531159259063,12.025425293037426,10.223199375929404,14.904166666666665,14.765833333333324,14.4267533058602,14.585116444063033,14.233924815925896,13.062361362320608,15.597250000000003,14.118958333333333,15.414139959103881,14.419151120654842,12.575653971447624,8.021880537238738
2005-11-30,POMKH,13.504285714285714,6.645,8.373333333333333,11.913333333333336,15.238,15.800333333333333,15.853738095238096,15.298148747961358,15.171739540298352,16.490237846236376,16.355282966291213,9.031875,9.80916666666667,8.907603890456501,8.327680247038383,9.804510194456661,12.274146898172933,11.152708333333333,11.438333333333334,10.142393468089704,10.395983915692236,9.690868012687432,7.014631123541649,14.217708333333334,15.336666666666657,13.421385316849454,14.086176797044969,12.735821903717447,10.118623669528914,14.862125,15.368624999999998,15.343683975462328,14.495260266560365,13.999689985272008,8.163348819292803
2006-02-28,POMRB,15.898333333333335,8.61,13.515,15.579999999999998,12.424000000000001,14.207511904761905,16.414154761904765,15.538222582110148,15.373259549736742,15.965158331436413,15.419644229585973,7.515833333333333,9.875000000000004,8.788562334273902,8.030679297331892,8.059954324639625,7.230809812510951,9.997916666666667,11.702083333333334,11.491436080853823,11.3623763987581,11.749853048715082,11.003857110240602,12.907916666666667,14.471666666666655,14.28483119010967,14.390292328644751,14.382417286775524,16.27697317450845,12.678708333333335,15.825875,14.175810385277398,14.130138538735842,14.502114640564002,8.446905469796919
2006-05-31,PREMON,15.68142857142857,10.37,13.785000000000002,16.975,12.3275,12.36297619047619,15.186511904761907,15.595504977837516,15.416811608676117,18.15663241379982,17.66610188430301,6.105416666666666,8.188750000000002,9.42113740056434,9.014434065732294,12.547364751738057,11.147500408704904,8.489166666666668,10.603333333333335,12.408861648512296,12.094559925187303,14.984937588746288,17.174263808829494,10.505416666666667,13.96374999999999,15.360898714065803,14.905202783807013,17.797867184867723,16.42135397249065,10.154291666666667,13.898375,13.43648623116644,13.807239635474968,18.84178484937926,15.974975776409229
2006-08-31,MONSOON,7.83,1.7466666666666668,1.8966666666666667,2.94,5.846666666666668,10.714107142857141,13.228511904761907,12.489302986702508,12.497398136756711,11.822266710836349,12.922972279279673,4.455416666666667,6.84291666666667,6.351349107005271,5.102555013360235,6.328111693218417,6.6001624798281435,6.937500000000002,9.392500000000004,8.203983655774044,8.676368831571905,8.083338837554555,4.750064517276525,8.068125,11.852083333333324,10.392539228439482,12.613759412704113,13.494430377282551,10.144684383847682,8.215291666666667,11.459041666666666,10.40055840536653,12.545856019359396,11.88547561760909,12.440350443672596
2006-11-30,POMKH,6.58,0.745,1.1466666666666667,1.14,4.8,9.503511904761906,11.497440476190478,10.125581792021505,10.218158963196597,11.003138928495902,10.398650641254822,2.9394791666666666,5.3679166666666704,4.108809464203162,2.3763635285526394,4.959887644740638,3.668380281878053,5.899583333333334,7.585833333333337,5.381056860131093,6.153941328715002,6.615249751469759,4.885030627787578,6.08375,9.15874999999999,6.69152353706369,10.414532730807087,9.695522524621154,6.424177122754298,7.067604166666667,8.849541666666665,8.160335043219916,11.321505649750897,11.614348896450704,12.148555502479041
2007-02-28,POMRB,9.631666666666666,1.31,8.328333333333333,6.855,7.35,9.323500000000001,9.930773809523812,9.92801574187957,9.950145666364882,9.640818292819684,9.725196132172051,2.569583333333334,3.5429166666666703,2.989285678521897,1.2900924700214014,3.465128525784782,1.4546548670893338,5.964916666666667,6.28916666666667,6.559967449411989,6.8337859783919255,7.965066713425333,8.012048994772128,5.3774999999999995,6.977499999999992,6.756914122238214,9.739613769185844,9.033592523763916,12.066133756903207,6.497916666666668,7.581041666666666,7.836201025931949,10.677192317538983,10.611277358655943,9.905082921826988
2007-05-31,PREMON,12.263333333333335,5.5425,10.668333333333337,9.825,8.220000000000002,10.002208333333334,9.076250000000003,10.862142778461077,10.771556527291116,11.865890317143114,12.255416579903978,3.03625,2.3360416666666706,4.010571407113138,3.2669673180068908,6.125940830861831,3.3819680354292463,7.077250000000001,5.510000000000003,8.203313802980528,8.055234787749534,9.72132839387057,9.879739523116276,6.370416666666667,5.189999999999992,7.984148473342928,9.767101127212031,11.441160356258358,12.24843809017725,6.539791666666667,6.554166666666667,7.98972061555917,10.266115043980873,14.729747714411873,9.828147916840162
2007-08-31,MONSOON,9.808000000000002,3.615,5.5360000000000005,4.44,5.3966666666666665,10.697208333333334,9.570750000000004,10.440485667076647,10.359446534680066,7.2050009371777355,8.94789380739415,3.703958333333333,2.803125000000004,3.8523428442678833,3.6884076235425374,0.1742594259819401,-0.060739744089797654,7.706875000000001,6.419833333333337,7.136388281788317,7.182399653860441,2.1370729751557587,0.9918707563833369,7.0285416666666665,5.564999999999992,6.566489084005756,8.750454626392258,6.900903507033691,3.9702077495516894,6.534479166666668,6.441666666666667,6.952499036002168,9.488367637556342,7.774286729102439,4.661278022345068
2007-11-30,POMKH,10.031666666666668,2.61,6.405999999999999,7.583333333333332,5.585,11.207,10.43366666666667,10.276958066912655,10.187858053750311,10.227981725615379,10.30929646012883,4.509479166666666,3.269375000000004,3.35540570656073,3.3136616946338466,2.666051686473938,2.6498436432324306,7.904291666666667,7.734666666666669,6.844232969072991,6.887040627956921,4.730889502116004,3.2660583068406703,7.146041666666666,7.175833333333325,6.973226783736786,8.535192365285248,5.518138184709027,5.481878045166759,6.535041666666667,6.637916666666667,6.4054994216013,8.860658787344994,8.187642735278581,3.8268189008990285
