Date,Season,Sitarganj,Kashipur,Rudrapur,Bazpur,Khatima,Jaspur,Gadarpur,Sitarganj_Trend,Sitarganj_SMA,Sitarganj_EWMA,Sitarganj_DES,Sitarganj_TES,Sitarganj_ARIMA,Kashipur_Trend,Kashipur_SMA,Kashipur_EWMA,Kashipur_DES,Kashipur_TES,Kashipur_ARIMA,Rudrapur_Trend,Rudrapur_SMA,Rudrapur_EWMA,Rudrapur_DES,Rudrapur_TES,Rudrapur_ARIMA,Bazpur_Trend,Bazpur_SMA,Bazpur_EWMA,Bazpur_DES,Bazpur_TES,Bazpur_ARIMA,Khatima_Trend,Khatima_SMA,Khatima_EWMA,Khatima_DES,Khatima_TES,Khatima_ARIMA,Jaspur_Trend,Jaspur_SMA,Jaspur_EWMA,Jaspur_DES,Jaspur_TES,Jaspur_ARIMA,Gadarpur_Trend,Gadarpur_SMA,Gadarpur_EWMA,Gadarpur_DES,Gadarpur_TES,Gadarpur_ARIMA
1998-08-31,MONSOON,1.5316666666666665,3.58875,1.755,2.2692638888888887,3.140371794871795,5.116833333333333,1.2859722222222219,2.2382544538794535,2.2382544538794535,2.1675346403953375,2.3487390690735404,1.5510876974780219,1.5105146134867162,4.668861607142857,4.741160714285715,4.674927728804572,4.5420933374261,2.989651279820543,2.6629733226204935,3.8406249999999997,3.8662499999999995,3.519079220844827,3.658756254437666,2.7903477274177213,2.4948287154833326,3.09960596001221,3.0996059600122097,3.0389132405278634,1.834454640283604,2.3549292781491027,2.269263312827401,4.427894230769231,4.42789423076923,4.2126843020196105,4.150393519441454,3.140371794871795,3.110834342233812,5.7220288461538455,5.722028846153847,5.56791164932201,5.602678861497672,5.127888618862841,5.235681911501577,2.123857357919858,2.1238573579198583,1.9769214411310145,1.9519946585334387,1.270142710802791,1.271555565070958
1998-11-30,POMKH,1.8834615384615383,3.575,3.25,2.671794871794871,4.054948717948718,6.3179487179487195,1.966794871794872,2.238254453879454,2.2382544538794535,2.0539053996218177,2.262988179305432,1.9067262761311479,1.8574512587115044,4.734999999999999,4.713035714285715,4.2349566372827425,4.263704330494578,3.943548685316281,3.7875983277616605,3.8587499999999997,3.834999999999999,3.4114475325068963,3.291237110847304,3.6820672752267507,3.3955691648570667,3.0996059600122097,3.0996059600122097,2.8920658930346663,1.930373023919724,2.6957227701873463,2.671794193549324,4.427894230769231,4.42789423076923,4.149590068391253,3.969697952094984,4.054948717948718,4.016809012356646,5.7220288461538455,5.722028846153847,5.867926476772694,5.739412998942004,6.2755376072410725,6.2137172039887885,2.123857357919858,2.1238573579198583,1.9728708133965576,1.855420459598717,1.9311482973951757,1.9447457117406333
1999-02-28,POMRB,2.2768181818181814,4.67375,4.55,2.9524722222222226,4.853166666666667,5.132999999999999,2.3224242424242423,2.2382544538794535,2.2382544538794535,2.1430705125003633,2.2730387965977417,2.2778180645683874,2.2530492930091697,4.7612499999999995,4.6246875,4.410473982369646,4.380335355242448,5.086484347522213,4.6579409854843945,3.9206249999999994,3.8462499999999995,3.8668685195041377,3.5707422110558493,4.673502974773363,4.429302029461873,3.09960596001221,3.0996059600122097,2.916228424709689,2.0871251565110884,2.8502877836974725,2.9524717520453168,4.4278942307692315,4.42789423076923,4.4310207077014185,4.184288351279425,4.853166666666667,4.801009727293246,5.7220288461538455,5.722028846153847,5.573955886063616,5.6101985398897956,5.137784246993985,5.225522936677499,2.123857357919858,2.1238573579198583,2.1126921850076315,1.9469266418290427,2.3278212677668257,2.2988075915867636
1999-05-31,PREMON,3.261071428571429,7.5437499999999975,5.93,4.504892857142857,5.663089743589745,6.320333333333332,2.920238095238095,2.238254453879454,2.2382544538794535,2.5902708789287896,2.5199118177450526,3.2536001985861374,3.2270274084194153,4.541770833333333,4.8453124999999995,5.663784389421787,5.496660632324226,6.837689311477817,6.708685997573303,4.001250000000001,3.8712499999999994,4.692121111702482,4.452978931487756,5.928349552730806,5.602028105243656,3.0996059600122097,3.0996059600122097,3.551694197682956,2.5652167657691636,4.5211526415597,4.504892139745224,4.427894230769231,4.42789423076923,4.923848322056749,4.742220526435553,5.663089743589746,5.602228568050143,5.7220288461538455,5.722028846153847,5.872506864971502,5.7476486926650034,6.335601463977489,6.230606985732038,2.123857357919858,2.1238573579198583,2.435710549099817,2.3005387416685585,3.0006252785669094,2.890542296254599
1999-08-31,MONSOON,1.5316666666666665,2.91625,2.15,2.2692638888888887,3.140371794871795,5.116833333333333,1.2859722222222219,2.2382544538794535,2.2382544538794535,2.1668291940239404,2.3342753024948335,1.5523524218901428,1.5156768018601106,4.397916666666666,4.6771875,4.564770633653072,4.897291090169849,3.157278599763982,3.3696334865573,4.02125,3.9699999999999998,3.6752726670214892,3.6459103827252854,2.3684891134287596,2.141117865069558,3.09960596001221,3.0996059600122097,3.038722074165329,2.5682036248707223,2.349476540695464,2.269263527511916,4.427894230769231,4.42789423076923,4.210457711182768,4.173711691293132,3.140371794871795,3.1066222468827105,5.7220288461538455,5.722028846153847,5.570237452316235,5.615021552273002,5.125537027570708,5.212179811041554,2.123857357919858,2.1238573579198583,1.975815218348779,1.931903600532169,1.2758569679364975,1.2728952157027242
1999-11-30,POMKH,1.8834615384615383,2.4916666666666667,3.5,2.671794871794871,4.054948717948718,6.3179487179487195,1.966794871794872,2.238254453879454,2.2382544538794535,2.0534821317989795,2.2378853252781536,1.9077882265887955,1.8637991041214672,4.337760416666667,4.406354166666667,3.7355290468585096,4.184166026734701,3.87306670167904,3.7925099030915956,3.985,4.0325,3.6051636002128937,3.508659190332515,3.6233996556743473,3.3643284127565285,3.0996059600122097,3.0996059600122097,2.891951193217146,2.6445745781203787,2.6905910177298757,2.6717944463154253,4.427894230769231,4.42789423076923,4.1482541138891476,4.063463950864257,4.054948717948718,4.011370219831682,5.7220288461538455,5.722028846153847,5.869321958569229,5.752332105985464,6.2881393068313685,6.23299233934854,2.123857357919858,2.1238573579198583,1.972207079727216,1.898997264074251,1.9362177540494125,1.946794603580416
2000-02-29,POMRB,2.2768181818181814,4.60625,4.46,2.9524722222222226,4.853166666666667,5.132999999999999,2.3224242424242423,2.2382544538794535,2.2382544538794535,2.14281655180666,2.2403703109484314,2.278709751930227,2.2576173800053643,4.149010416666667,4.389479166666666,4.083817428115106,4.251796160726694,4.728939530203754,4.644805676276278,3.86125,4.01,3.9470981601277364,3.81299378397531,4.788350312933125,4.4486445538654245,3.09960596001221,3.0996059600122097,2.9161596048191765,2.7680942970943616,2.845484448666455,2.952471897624062,4.4278942307692315,4.42789423076923,4.430219135000155,4.319108195038282,4.853166666666667,4.8038601505193474,5.7220288461538455,5.722028846153847,5.5747931751415365,5.623335586009998,5.135050735022088,5.209693266850749,2.123857357919858,2.1238573579198583,2.1122939448060265,2.030933291915502,2.3323186836457146,2.3004456136739817
2000-05-31,PREMON,3.261071428571429,7.13,5.73,4.504892857142857,5.663089743589745,6.320333333333332,2.920238095238095,2.238254453879454,2.2382544538794535,2.590118502512568,2.4813928740531135,3.2543489212271406,3.2335702488098543,4.179965277777778,4.286041666666666,5.302290456869064,5.201796509055248,6.562349141080755,7.379435946765615,3.7425,3.96,4.660258896076642,4.644649075875759,6.073509028785686,5.63540687730487,3.0996059600122097,3.0996059600122097,3.5516529057486483,3.205335978388479,4.5166824278564235,4.5048923618698025,4.427894230769231,4.42789423076923,4.923367378435991,4.897823080554361,5.663089743589746,5.605554685541204,5.7220288461538455,5.722028846153847,5.873009238418255,5.760829181870323,6.330723156195115,6.242982236650178,2.123857357919858,2.1238573579198583,2.435471604978854,2.410603480234074,3.0046152031223894,2.8926019606399827
2000-08-31,MONSOON,1.5316666666666665,1.82,1.36,2.2692638888888887,3.140371794871795,5.116833333333333,1.2859722222222219,2.2382544538794535,2.2382544538794535,2.1667377681742073,2.2932281771819985,1.5529811014219401,1.518749856478934,4.220741567460317,4.011979166666666,3.909374274121438,4.257337981831826,2.842710246057259,2.7792453910678914,3.7075,3.7624999999999997,3.340155337645985,3.524709066068613,2.3618067129941025,2.253910390111598,3.09960596001221,3.0996059600122097,3.0386972990047445,3.1545180786587164,2.345341612921429,2.2692636394034307,4.427894230769231,4.42789423076923,4.210169145010313,4.323650198008462,3.1403717948717946,3.1084666897626465,5.7220288461538455,5.722028846153847,5.570538876384286,5.62799451420499,5.123595104921566,5.19879530715149,2.123857357919858,2.1238573579198583,1.975671851876201,2.043618468351434,1.2793966668185044,1.273802220919642
2000-11-30,POMKH,1.8834615384615383,3.835555555555555,3.34,2.671794871794871,4.054948717948718,6.3179487179487195,1.966794871794872,2.238254453879454,2.2382544538794535,2.0534272762891397,2.196745358301577,1.9083161095885284,1.8675779812650035,4.010753968253968,4.347951388888888,3.8798467866950848,4.072399607489718,3.336953746111812,3.1569239826721667,3.83625,3.7225,3.3400932025875907,3.369229784946489,3.559393060367038,3.463984381824206,3.0996059600122097,3.0996059600122097,2.8919363281207953,3.168232831985321,2.6867911916456007,2.671794578054698,4.427894230769231,4.42789423076923,4.148080974185675,4.193914755638407,4.054948717948718,4.013751823597019,5.7220288461538455,5.722028846153847,5.86950281301006,5.76499963923964,6.297033299711428,6.244184588799724,2.123857357919858,2.1238573579198583,1.9721210598436696,2.000201459863277,1.939358031014818,1.9481817977813218
