Date,Season,Amirgadh,Deesa,Dantiwada,Kankrej,Dhanera,Bhabhar,Palanpur,Vav,Tharad,Danta,Vadgam,Amirgadh_Trend,Amirgadh_SMA,Amirgadh_EWMA,Amirgadh_DES,Amirgadh_TES,Amirgadh_ARIMA,Deesa_Trend,Deesa_SMA,Deesa_EWMA,Deesa_DES,Deesa_TES,Deesa_ARIMA,Dantiwada_Trend,Dantiwada_SMA,Dantiwada_EWMA,Dantiwada_DES,Dantiwada_TES,Dantiwada_ARIMA,Kankrej_Trend,Kankrej_SMA,Kankrej_EWMA,Kankrej_DES,Kankrej_TES,Kankrej_ARIMA,Dhanera_Trend,Dhanera_SMA,Dhanera_EWMA,Dhanera_DES,Dhanera_TES,Dhanera_ARIMA,Bhabhar_Trend,Bhabhar_SMA,Bhabhar_EWMA,Bhabhar_DES,Bhabhar_TES,Bhabhar_ARIMA,Palanpur_Trend,Palanpur_SMA,Palanpur_EWMA,Palanpur_DES,Palanpur_TES,Palanpur_ARIMA,Vav_Trend,Vav_SMA,Vav_EWMA,Vav_DES,Vav_TES,Vav_ARIMA,Tharad_Trend,Tharad_SMA,Tharad_EWMA,Tharad_DES,Tharad_TES,Tharad_ARIMA,Danta_Trend,Danta_SMA,Danta_EWMA,Danta_DES,Danta_TES,Danta_ARIMA,Vadgam_Trend,Vadgam_SMA,Vadgam_EWMA,Vadgam_DES,Vadgam_TES,Vadgam_ARIMA
1996-02-29,POMRB,13.533333333333333,19.047272727272727,17.562,20.045,20.048333333333336,19.1,28.06,6.4700000000000015,10.50125,10.304999999999998,13.39,,,13.533333333333333,14.803544894099497,15.939003761530072,0.0,,,19.047272727272727,19.5346328724751,17.87174369421502,0.0,,,17.562,18.635967347432263,18.348958022172674,0.0,,,20.045,19.032681576772088,19.807655530789365,0.0,,,20.048333333333336,20.05565661560788,18.76511649543947,0.0,,,19.1,18.494677347781447,17.395915526541152,0.0,,,28.06,28.1244584950789,25.12828424635224,0.0,,,6.4700000000000015,6.078588408593545,4.443270573149004,0.0,,,10.50125,10.636751931186488,10.575050023430064,0.0,,,10.304999999999998,10.130800017078938,9.77521930370268,0.0,,,13.39,13.704190150280557,11.06509852511449,0.0
1996-05-31,PREMON,21.01,20.91375,18.144285714285715,13.585,19.608571428571427,15.495,21.7025,4.857500000000001,11.75,10.068,11.606666666666667,,,16.524,17.624553545257903,15.327862798065787,13.155203969869214,,,19.79386363636364,20.24707358386444,22.307818005182114,19.046920495531104,,,17.794914285714285,19.145711591999415,19.423058090671177,17.56193267858303,,,17.461000000000002,17.16357213550817,16.5394579501813,20.043666518097563,,,19.87242857142857,20.06617434047467,22.190444519269047,20.048120240179127,,,17.658,17.035981455868615,19.711158836488643,19.09991473654052,,,25.517,24.674709640590752,26.55590945057955,28.056865637536642,,,5.825000000000001,5.6410294330690185,7.792105425717965,6.469732651978336,,,11.00075,11.371604291676158,11.70123885560096,10.501168206025097,,,10.210199999999999,10.137637739351513,11.376392509977677,10.304967093213504,,,12.676666666666668,13.463693509130565,16.91741581917789,13.384299880285605
1996-08-31,MONSOON,12.933333333333332,18.004,14.177777777777779,14.0,19.43,18.6,22.0,4.466666666666667,10.371428571428572,7.125,11.16,16.4875,,15.087733333333333,15.41266178722654,16.393803776383066,17.62807754013183,19.781142045454548,,19.077918181818184,20.051944631737793,17.668237421823317,20.348941868619754,18.12596031746032,,16.34805968253968,18.8199036729553,15.916507243033152,17.94609991519978,14.454375,,16.076600000000003,15.702146014911019,19.88966135764231,16.782036872053638,19.86443452380952,,19.695457142857144,19.988226740372617,19.137869459444342,19.7720698166348,16.065625,,18.034800000000004,17.883034713457906,16.122925499002477,16.902485424936422,22.063541666666666,,24.1102,23.258363803252692,25.909586406648124,25.177998326619825,5.080041666666666,,5.281666666666667,5.220787301068366,7.22440254674224,5.381474584731396,11.367041170634922,,10.749021428571428,11.477880389659687,9.148958989139054,11.342892688186094,9.549,,8.97612,9.435979724135535,8.332968564060227,10.141680968459589,11.3225,,12.07,13.179077068678184,11.843472236075073,12.769077834319948
1996-11-30,POMKH,16.366666666666667,20.015,20.468,13.0,19.941428571428574,13.745,19.795,5.178,12.54,9.868,10.333333333333334,16.747916666666665,15.960833333333333,15.599306666666665,15.809991759651076,14.845463655205496,15.214542697412401,19.97443465909091,19.49500568181818,19.45275090909091,20.39098981037929,18.760334183339733,18.576212782993224,19.06961904761905,17.588015873015873,17.99603580952381,19.599382817628076,18.489293864596068,15.819009861628837,14.905208333333334,15.1575,14.845960000000002,14.293754472259728,20.374333718287357,15.823551815699483,20.307142857142853,19.757083333333334,19.793845714285716,20.185523330812604,19.332804531819324,19.580631113960784,17.58,16.735,16.318880000000004,15.846035638596648,18.00172504403144,17.818028592203927,21.481145833333333,22.889375,22.38412,21.410682404325716,18.564555969639407,21.837363625297716,5.504229166666667,5.2430416666666675,5.2402,5.191445083351227,2.2234568399085965,4.9978421451299235,11.36573412698413,11.290669642857143,11.465412857142857,12.231469540600518,10.315844602676629,10.497233631957753,9.963750000000001,9.3415,9.332872,9.560163009633616,8.411043741242814,8.41442390435467,13.86875,11.6225,11.375333333333334,12.782948971513363,18.020945010230907,11.909071398776678
1997-02-28,POMRB,17.746666666666666,21.33636363636364,21.86555555555556,14.42,20.90714285714285,13.745,21.453333333333333,5.166,11.112222222222226,11.965,10.99,17.499375,17.014166666666668,16.458250666666665,16.659350293891734,16.726852733471127,15.685554155827209,20.11948376623377,20.06727840909091,20.206196000000002,20.991300244701826,20.565136434630013,19.750146861189425,19.70790277777778,18.663904761904764,19.54384370793651,20.559416310272756,18.99243784417226,18.47359648625984,17.543541666666666,13.751249999999999,14.675576000000001,13.53140909872539,24.258701862244227,16.916796072438466,20.43333333333333,19.971785714285712,20.23916457142857,20.74495660193422,20.97244784825327,19.781716418097865,19.574583333333333,15.39625,15.289328000000001,14.833711124279676,15.766294676936583,15.683990256677681,22.293333333333337,21.237708333333334,22.011805333333335,21.467678904268116,24.909477133995242,21.000422541911192,6.672666666666667,4.917041666666667,5.21052,5.1681577621875565,5.286800978891062,5.265461839698246,11.304876984126984,11.4434126984127,11.324136603174605,12.33329521769757,13.615548683409253,11.833096624062465,10.405687499999999,9.7565,10.385723200000001,10.1584585049678,9.867591121711097,9.852540850876318,16.609375,11.0225,11.2212,12.591161620728997,11.521089745965657,11.068425246788587
1997-05-31,PREMON,18.88,20.171000000000006,21.39,22.816666666666666,22.291428571428565,32.965,23.65,9.555,11.12857142857143,11.726,34.376666666666665,18.51666666666667,16.481666666666666,17.426950399999996,17.637308142100057,17.763611634919222,16.57311694798944,20.92216829004329,19.88159090909091,20.192117600000003,21.158046530060222,24.911893727685168,20.66152453735219,19.43877777777778,19.475333333333335,20.282306224761907,21.336375324917547,20.446386876146995,19.133777552562698,20.722291666666667,16.059166666666663,17.932012266666668,15.078959410681545,18.881129120556075,14.055831761216854,20.30238095238095,20.6425,21.06007017142857,21.69693567946196,23.74184460763414,20.399571459979395,19.70854166666667,19.76375,22.359596800000002,24.061194635329795,16.12367349391193,14.674885210232981,22.834791666666668,21.72458333333333,22.6670832,22.688942382562395,22.776838554212375,20.54676082448884,7.526666666666667,6.0914166666666665,6.948312,6.6645649169219325,7.895736312174639,5.239789131940748,11.247323412698414,11.288055555555559,11.245910533333333,12.374338400701882,14.062382390452738,10.909805819094466,10.587875,10.171000000000001,10.921833920000001,10.556941729905416,11.971604443669083,10.52758641707057,20.328333333333333,16.715,20.483386666666668,17.087783612984552,16.826953022768144,11.06652782729094
1997-08-31,MONSOON,21.075000000000006,19.907142857142862,16.038333333333334,25.875,17.756666666666668,17.086666666666666,26.55,9.116666666666667,10.505999999999998,9.0025,10.315,18.43,18.517083333333332,18.88617024,19.17376359343026,16.633105017015122,17.567605251496648,21.43922005772006,20.357376623376624,20.078127702857145,21.20232641553544,19.532943520335454,19.51817840449733,18.433472222222225,19.940472222222226,18.58471706819048,21.00883705774862,17.185217480675,17.542464585506934,23.82291666666667,19.027916666666663,21.10920736,17.43188080187631,22.389307474123544,15.454822456717267,20.358988095238093,20.22416666666666,19.73870876952381,20.089037642231215,21.239618856556095,21.43530451047433,20.354791666666664,19.38541666666667,20.250424746666667,20.60818426341324,23.6021534221443,24.178761125364147,22.89875,22.86208333333333,24.22024992,24.825520069087855,25.32221106895171,22.449133098836914,8.131479166666667,7.253916666666665,7.815653866666667,7.4904445570336335,8.91078240833913,7.505370414914401,11.318712301587302,11.321698412698415,10.949946319999999,12.162286402424204,10.605926041948184,11.63112027491959,10.3665,10.640375,10.154100352,10.206429688355051,9.26908561820596,10.165582971351174,28.536041666666666,16.50375,16.416032,15.960806437002876,16.127039597859834,15.426764871340875
1997-11-30,POMKH,16.363333333333333,24.53333333333333,16.454444444444444,26.555,20.567142857142862,16.33,19.576666666666668,7.3599999999999985,11.945,9.448,40.93,18.436250000000005,18.51625,17.877035477333333,17.824856957155497,18.886360683230823,19.11576451017751,21.65287301587302,21.486959956709956,21.86020995504762,22.421024088573112,20.633531602922208,20.20986148377676,17.917236111111112,18.937083333333337,17.732608018692066,20.6811194004318,20.518942161650724,18.970588425248433,24.979166666666664,22.416666666666664,23.287524415999997,19.892744525581264,23.689791210012903,16.51736716600735,20.182738095238097,20.380595238095236,20.07008240457143,20.533336033357156,19.59832500365873,19.40156582145933,18.275416666666665,20.03166666666667,18.682254848,18.50906634807989,20.754932963796996,20.49490609977304,22.96708333333333,22.807499999999997,22.362816618666667,22.008841688393257,20.8404889442442,24.964637019708825,8.114166666666668,7.799416666666665,7.633392319999999,7.4245627397794784,4.930907746593327,7.682993599427137,11.693404761904763,11.172948412698416,11.347967791999999,12.419470021649209,11.31876452879533,10.693264555049549,10.384625,10.535375,9.8716602112,10.04635036183843,9.649123413076712,9.777517481436373,30.076666666666668,24.152916666666666,26.2216192,21.134289178226478,21.323232661777187,23.932509016227343
1998-02-28,POMRB,17.05666666666667,20.95444444444444,17.836666666666666,25.67,20.734285714285715,16.33,22.18333333333333,7.8225,12.278333333333334,10.614,46.055,18.426875000000003,18.34375,17.548887953066668,17.421389037804808,18.822189378483124,17.738473656643794,22.40295634920635,21.391480158730154,21.497903750806348,22.466844559904345,23.02268849592719,22.6105366025392,18.266069444444444,17.929861111111112,17.774231477881905,20.55156609759684,20.43197176093097,18.67808136611992,24.710416666666664,25.229166666666664,24.240514649599998,21.977302891742745,28.52373738248512,19.245332026638096,20.616428571428575,20.337380952380954,20.335763728457145,20.852670998539207,21.413169328114815,20.065309644877985,15.778333333333332,20.67791666666667,17.7413529088,17.465870722535183,18.431101309141724,18.331703859501545,22.4475,22.99,22.291023304533333,22.138515661737408,25.795234584493887,23.388826844562228,7.670520833333335,8.463541666666664,7.709035391999999,7.540844433727926,7.813215625402439,7.069538405918366,12.294333333333334,11.464476190476194,11.720114008533333,12.700987806594467,14.0499665703532,11.859893567302397,10.856133928571428,10.197624999999999,10.16859612672,10.204430702640508,10.573817013692196,10.237408867006872,27.191666666666666,32.91916666666666,34.154971520000004,26.364870791191244,20.04577547512554,17.408987641216775
1998-05-31,PREMON,19.62,22.26214285714286,21.289,20.816666666666666,21.05428571428572,13.745,23.46666666666667,6.7600000000000025,12.96,13.222,11.636666666666667,18.740833333333335,18.528750000000002,18.377332771840003,18.38707926920001,18.51900466997566,17.33301782272565,23.071073908730156,21.914265873015868,21.803599393340953,22.818139483269857,26.742159229449918,20.64646970894563,18.83488888888889,17.904611111111112,19.180138886729143,21.013241702061794,20.812360497073232,18.930708717155,24.51229166666667,24.729166666666664,22.870975456426663,22.573352273308128,26.03391386066747,21.365340471960273,21.291547619047623,20.028095238095244,20.623172522788572,21.17581979252962,23.884116783092665,20.422120401680516,15.683749999999998,15.872916666666669,16.14281174528,15.638718247188338,18.746537933070343,17.292062868318613,22.322916666666668,22.944166666666668,22.76128064938667,22.896090903316995,23.575784827134953,20.75832890737046,7.702500000000001,7.764791666666666,7.3294212352,7.25081835952075,10.466969923882013,7.3545654765294435,13.056065476190476,11.922333333333338,12.216068405120001,13.115202023081212,14.616525858131942,11.217301779353011,11.302351190476191,10.571625,11.389957676032001,10.951290179955912,12.01794445365778,10.41875690850568,23.745416666666664,27.23416666666666,25.14764957866667,23.774865553110978,30.429757076236243,27.63680023083431
1998-08-31,MONSOON,20.26,23.816666666666666,18.93,25.725,22.46333333333333,16.33,22.57666666666667,8.3625,13.482,11.278571428571427,9.975,19.582083333333333,18.325000000000003,19.130399663104,19.199920315345572,17.38109291524599,18.313020261511756,23.632070436507938,22.89164682539682,22.60882630267124,23.486005804835774,21.420841181090967,21.76464397682914,19.275166666666667,18.62752777777778,19.080083332037486,20.977842097509352,17.040249968613676,17.296485962424228,23.710833333333333,24.691666666666663,24.012585273855997,24.285176006825246,28.307323790271887,22.31828998822929,21.500476190476192,21.20476190476191,21.35923684700648,22.011212707687186,20.710933078592515,20.768848222718525,15.360624999999999,15.683750000000002,16.217687047168,16.03939793567169,14.745550407448281,15.449804545703637,22.610833333333332,21.950833333333335,22.687435056298668,22.758429550316826,25.573685300857782,22.765097991480342,7.858437500000002,7.57625,7.742652741120001,7.613405770931977,9.633160395437354,6.911916366400405,13.913818452380951,12.666333333333338,12.722441043072001,13.584199133649305,11.465166450644432,12.495816318212162,11.433738095238095,11.140642857142856,11.345403177047771,11.05359547718855,9.780425687170474,10.848354427418077,15.935208333333335,27.14916666666666,19.0785897472,21.33613700025271,22.776155863861604,34.207039566276464
1998-11-30,POMKH,19.69,25.96875,18.113333333333333,25.12,21.261428571428574,16.33,22.55333333333333,8.370000000000001,15.062857142857142,10.741666666666667,13.7,20.386666666666667,19.15666666666667,19.3542397978624,19.372863840546476,18.882441033617187,19.129730407691163,24.315102793040293,23.250500992063486,23.952795781602745,24.570783602764557,22.96804019875417,23.386589385977974,19.728902777777776,19.04225,18.693383332555825,20.745965367947093,20.185007875103494,18.87723370748371,23.165416666666665,24.332916666666662,24.455551164313597,25.603229348463326,28.640627251870157,22.7769870330969,21.700833333333335,21.378333333333337,21.320113536775317,21.90137556837785,21.61615443589085,21.698155242037412,15.360624999999999,15.68375,16.2626122283008,16.238523146893602,16.15523297317513,15.906956222867104,21.859583333333333,22.695,22.633794367112532,22.682755879082837,18.73727312057663,23.063209098549134,8.033333333333335,7.828749999999999,7.993591644672001,7.85268366342849,5.144564331376152,7.678080815430091,14.61378373015873,13.445797619047623,13.658607482986056,14.441669679113899,12.771636329320048,12.398238887525896,11.388523809523809,11.464059523809523,11.103908572895328,11.00259266385759,10.726527381126715,10.828336051542232,11.581666666666667,20.34166666666666,16.92715384832,20.092206573571826,26.635079179617048,12.999908748425854
