Date,Season,Mathura,Raya,Farah,Nandgaon,Mat,Baldeo,Nohjhil,Chhata,Govardhan,Chaumuha,Mathura_Trend,Mathura_SMA,Mathura_EWMA,Mathura_DES,Mathura_TES,Mathura_ARIMA,Raya_Trend,Raya_SMA,Raya_EWMA,Raya_DES,Raya_TES,Raya_ARIMA,Farah_Trend,Farah_SMA,Farah_EWMA,Farah_DES,Farah_TES,Farah_ARIMA,Nandgaon_Trend,Nandgaon_SMA,Nandgaon_EWMA,Nandgaon_DES,Nandgaon_TES,Nandgaon_ARIMA,Mat_Trend,Mat_SMA,Mat_EWMA,Mat_DES,Mat_TES,Mat_ARIMA,Baldeo_Trend,Baldeo_SMA,Baldeo_EWMA,Baldeo_DES,Baldeo_TES,Baldeo_ARIMA,Nohjhil_Trend,Nohjhil_SMA,Nohjhil_EWMA,Nohjhil_DES,Nohjhil_TES,Nohjhil_ARIMA,Chhata_Trend,Chhata_SMA,Chhata_EWMA,Chhata_DES,Chhata_TES,Chhata_ARIMA,Govardhan_Trend,Govardhan_SMA,Govardhan_EWMA,Govardhan_DES,Govardhan_TES,Govardhan_ARIMA,Chaumuha_Trend,Chaumuha_SMA,Chaumuha_EWMA,Chaumuha_DES,Chaumuha_TES,Chaumuha_ARIMA
2002-05-31,PREMON,7.439999999999999,7.56,4.455,5.47,14.57,2.81,16.44,9.786666666666667,5.2200000000000015,1.68,6.600624999999999,6.432499999999997,6.682932723349161,6.278610243306129,7.1313160376589,6.35200765397436,7.47625,6.885000000000003,6.971990851278121,7.441300517041461,7.910688193826992,6.85,4.845,5.187916666666668,5.222460416134328,4.377711385274503,5.775090441054717,5.598723236277533,5.16875,5.569083333333332,5.532185810210002,6.0941967895724956,6.632450064685289,6.568768231432971,13.7175,13.332500000000001,13.663830312524958,14.158563284815258,13.806477458714259,13.073961582255828,2.0925,1.7500000000000018,2.2585026196873814,2.1371702167826787,2.464640400045682,1.6822255874392509,15.356875000000002,15.334999999999999,15.406763460980455,15.375169039947309,15.469930422343314,16.270363302832095,9.669583333333334,9.669583333333335,9.68883348128161,9.707427048694948,9.687611064660686,7.689132324596314,4.696875,4.753124999999999,4.790451973022346,4.6665416733054546,5.441520156624532,5.599084183614045,1.6084375,1.5349999999999993,1.6813405035725562,1.5611198386973293,2.860959241210502,2.7933140286714826
2002-08-31,MONSOON,6.045,8.05,2.97,3.664,12.8,1.25,16.512500000000006,9.733333333333333,4.2725,1.66375,6.539375000000001,6.619999999999997,6.4277596340094965,6.204097516242698,5.468082654590141,6.0672232045536365,7.828749999999999,7.292500000000004,7.403194510766873,7.923607032034891,7.264876457076376,7.559999999999999,4.715000000000001,4.9837500000000015,4.321476249680597,4.163207908718264,4.905904350426145,4.26060647903809,5.02675,5.2429999999999986,4.784911486126001,5.780095372766332,4.647387176622347,3.8502622834704936,13.87125,13.607500000000002,13.318298187514975,14.093197184986856,13.369201205123764,13.326533807253533,2.3225000000000002,1.8000000000000018,1.8551015718124289,1.679626494532093,1.1352029351448742,1.521298475631113,15.760375000000002,15.375625000000001,15.849058076588275,15.640220734684549,16.23294097731185,16.479908678337047,9.669583333333334,9.669583333333335,9.7066334221023,9.732171792552672,9.77399889277801,9.606497625841618,4.6796875,4.715624999999999,4.583271183813408,4.608808001767187,3.787076459553393,4.3797221107655355,1.6348958333333334,1.6309374999999993,1.6743043021435335,1.508223574069474,1.840683168197415,2.141359579469532
2002-11-30,POMKH,6.39,8.18,4.87,4.848000000000001,13.99,3.73,15.1,9.575,4.5875,1.6,6.492499999999999,6.581249999999997,6.412655780405698,6.25129676603714,5.929702454164021,6.414350055335824,8.1625,7.660000000000004,7.713916706460124,8.051565903359677,7.370852786732883,8.05,4.629999999999999,4.706250000000002,4.540885749808358,4.1347115017933795,4.731075521933292,4.513518570785331,5.0144166666666665,5.094499999999999,4.8101468916756005,5.751275146454348,4.381557641944225,3.996310316759782,13.87875,13.8275,13.586978912508984,14.371443504558576,12.142596825784079,13.44852699057649,2.61375,2.3850000000000016,2.605060943087457,2.5669713526057767,1.6804798872701325,1.503485503708446,16.195375000000002,15.338125000000002,15.549434845952966,15.558357778602124,14.68979433372022,15.367820898115085,9.669583333333332,9.669583333333335,9.65398005326138,9.66870817052832,9.519735094248896,8.256133921879485,4.6953125,4.678124999999999,4.584962710288045,4.654957969881442,4.549063212786925,4.775936026350897,1.7201041666666668,1.5859374999999993,1.6445825812861201,1.4612825588193716,2.1518037288755125,1.9874921061766397
2003-02-28,POMRB,6.115,8.2,6.6,5.854,14.3,1.25,16.678,9.583333333333334,4.645,1.7916666666666667,6.295000000000001,6.497499999999998,6.293593468243419,6.20510301505258,6.596159640822162,6.376993702453337,8.315000000000001,7.997500000000004,7.908350023876075,8.07125188356349,8.062156474567637,8.18,4.415,4.723750000000001,5.364531449885015,4.271899425666619,5.101541140388507,5.182064644668841,5.226833333333333,4.958999999999999,5.22768813500536,5.961875581595933,4.753615569424669,4.82788431194788,13.840625,13.915,13.87218734750539,14.661894755946099,13.754256151275296,14.273547365981637,3.2675,2.2600000000000016,2.063036565852474,1.9098356760247586,3.2681006871937592,2.567458241799214,16.208125000000003,16.182625,16.00086090757178,15.842826475104404,14.147961045872908,15.863784947767302,9.669583333333334,9.669583333333335,9.625721365290161,9.620158804854363,9.657609686736315,8.806754581611935,4.8375,4.681249999999999,4.608977626172827,4.704713600064768,4.618558102247924,4.630180424918829,1.6190104166666666,1.683854166666666,1.7034162154383388,1.4982180759208212,1.9804053570650428,1.7165120846544057
2003-05-31,PREMON,7.4,8.88,3.705,5.913333333333334,14.28,5.64,16.541999999999998,9.786666666666667,5.3325,1.97,6.04625,6.487499999999999,6.736156080946051,6.551709779634258,7.3951189782307996,6.73561908393817,8.215,8.327500000000004,8.297010014325645,8.740575210493146,9.185700525958591,8.2,4.14125,4.536250000000001,4.700718869931009,4.148777137939054,4.921029543955075,5.016635982265472,5.422583333333334,5.0698333333333325,5.50194621433655,6.142498085422452,6.320765666939066,5.9485354176486,13.71125,13.8425,14.035312408503234,14.858137685111409,14.703147002088945,14.359989256588495,3.26,2.9675000000000016,3.4938219395114842,3.5706941549528137,2.7227132061085983,2.327682848776809,16.195625,16.208125000000003,16.217316544543067,16.07315187723828,16.75339258336711,16.385286022924415,9.669583333333334,9.669583333333335,9.690099485840765,9.68634414879341,9.739390022784384,9.392610473780975,4.918749999999999,4.709374999999998,4.898386575703697,4.941242844290798,5.566238660390637,5.514961575654675,1.5147916666666668,1.7563541666666662,1.8100497292630033,1.6029794262914572,2.8609592412093923,2.4333214804469683
2003-08-31,MONSOON,4.505,7.95,2.0,4.92,12.785,3.65,16.512500000000006,9.733333333333333,5.297499999999999,0.565,5.979375,6.102499999999999,5.84369364856763,5.952660731133192,5.639205503992215,6.298913702591234,8.00875,8.302500000000006,8.158206008595387,7.825177131015823,8.927253407555918,8.88,3.51375,4.293750000000001,3.6204313219586055,3.8808026650238743,3.877533834288773,3.488338553188899,5.519083333333334,5.383833333333332,5.26916772860193,6.003468682337662,4.515496067279576,4.033263364692597,13.465,13.838750000000001,13.535187445101942,14.514238729278231,13.899363133599605,13.559529138332898,2.9274999999999998,3.5675000000000017,3.5562931637068904,3.5454991145541905,2.7435132572180816,3.2230409043559844,16.183125,16.208125000000003,16.335389926725842,16.27080509718055,17.11026975429858,17.421003670456216,9.669583333333334,9.669583333333335,9.707393024837792,9.715055978775437,9.765816858228806,8.269717503548204,4.710416666666666,4.9656249999999975,5.058031945422218,5.108251940781184,3.9071600590331252,4.270153859263573,1.5239583333333333,1.481666666666666,1.312029837557802,1.2607506349518656,1.840683168196459,2.144976219170893
2003-11-30,POMKH,5.94,7.48,3.65,5.1579999999999995,12.97,1.27,15.0,9.575,4.2125,1.865,6.512499999999999,5.989999999999999,5.882216189140578,5.934654598995757,5.578819093267393,6.072897085766819,7.73125,8.127500000000007,7.886923605157232,7.3625565962262085,7.727929169699026,7.95,3.0093749999999995,3.9887500000000005,3.632258793175163,3.776846292283482,4.372038150848949,4.0933533452830755,5.686416666666666,5.461333333333332,5.224700637161158,5.905616772515746,4.78292090663125,4.861162834831354,13.28625,13.58375,13.309112467061166,14.25515940108063,12.504383321306683,14.139740244472215,2.5775,2.9525000000000015,2.641775898224134,2.4451016548579805,3.704419825547956,4.191099558769766,16.183125,16.183125000000004,15.801233956035505,16.087103447896524,15.53188382898616,14.787250648962896,9.669583333333332,9.669583333333335,9.654435814902676,9.656409590778651,9.548082596769934,9.381615450778948,4.596145833333333,4.8718749999999975,4.7198191672533305,4.915720678534257,5.012413158703413,5.030537129429673,1.6375000000000002,1.5479166666666662,1.5332179025346813,1.3842572559333752,2.1518037288739755,1.901327172820443
2004-02-29,POMRB,6.029999999999999,7.25,2.8,6.316,13.35,1.05,16.678,9.583333333333334,3.353333333333333,1.6,7.21,5.968749999999998,5.941329713484347,5.948451269868655,6.2150391165479615,5.972904988711287,7.517499999999999,7.890000000000007,7.63215416309434,7.136167823882355,7.409651909328149,7.48,2.9775,3.0387500000000007,3.2993552759050973,3.6062010856915565,4.971341098377125,4.9650030217698315,5.767666666666667,5.576833333333332,5.661220382296695,6.107649518291907,5.251836664655749,5.387687801341347,13.305625000000001,13.346250000000001,13.3254674802367,14.13585129976634,13.68927238409013,14.244668576250676,2.41375,2.9025000000000016,2.0050655389344807,1.7610900636030586,2.938014448694763,2.086977416358722,16.183125000000004,16.183125000000004,16.1519403736213,16.28892699304185,15.73697503618645,16.186115352320982,9.669583333333334,9.669583333333335,9.62599482227494,9.612558041910285,9.632943650221707,7.654695222688475,4.550833333333333,4.5489583333333306,4.173224833685332,4.518281210827739,4.763892679062302,4.736164228095379,1.9181250000000003,1.4999999999999993,1.5599307415208088,1.4210469739131228,1.9804053570636462,1.79646604721309
2004-05-31,PREMON,11.75,7.61,3.47,6.790000000000001,13.8,3.04,16.541999999999998,9.786666666666667,5.71,3.0700000000000003,7.39625,7.056249999999999,8.264797828090607,7.664443716818765,7.1043348974926745,6.484516751169012,7.445,7.572500000000007,7.623292497856604,7.4905154675509955,8.131705764863096,7.25,2.9125,2.980000000000001,3.3676131655430583,3.5085599922220765,3.072413412924088,3.020550888966449,5.687916666666666,5.795999999999999,6.112732229378017,6.40902527723282,6.539118392307845,6.040896748299404,13.396250000000002,13.22625,13.51528048814202,14.15931692341388,14.36482244643686,14.291410198144074,2.6925,2.2525000000000013,2.4190393233606886,2.3071595209651843,2.4609210227780225,3.0664192234566627,16.183125,16.183125000000004,16.30796422417278,16.435414799534335,16.835860877812614,16.685176272965617,9.669583333333334,9.669583333333335,9.690263560031632,9.682747863140184,9.763204359034953,9.594786157320534,4.469270833333333,4.643333333333331,4.7879349002112,4.902933206567277,5.166468554907638,5.165289151247694,2.06875,1.7749999999999992,2.1639584449124856,1.9680259629220267,2.8609592412078935,2.428568653097325
2004-08-31,MONSOON,5.735,7.51,1.98,4.693333333333333,13.42,4.94,16.512500000000006,9.733333333333333,4.5575,1.71,8.12875,7.363749999999999,7.2528786968543635,7.149457920083965,6.764169048648904,7.172317823963955,7.4937499999999995,7.462500000000007,7.577975498713963,7.392085566531928,7.463434599865984,7.61,2.8175,2.975000000000001,2.8125678993258347,3.2870386124444333,2.182640207658702,2.434867545471529,5.539,5.739333333333333,5.544972670960144,6.096443332720785,5.009263967633288,4.675505328997531,13.55375,13.385000000000002,13.477168292885212,14.045363873530142,13.517281552676412,13.0769021886129,3.29125,2.5750000000000015,3.427423594016413,3.4722228357610483,1.2541840230777959,2.3872081638479785,16.183125,16.183125000000004,16.38977853450367,16.55126940378038,16.991306601885412,15.993609012723041,9.669583333333334,9.669583333333335,9.707491469352313,9.714486820128295,9.755695053781253,8.18007482229704,4.654791666666667,4.458333333333331,4.6957609401267195,4.856286036784532,3.802235609841479,4.515905114671859,2.1731249999999998,2.0612499999999994,1.9823750669474913,2.0046330923916935,1.8406831681955416,1.751339900939721
2004-11-30,POMKH,6.2,7.34,3.15,4.746666666666666,13.06,2.21,15.0,9.575,4.3,1.925,8.814375,7.428749999999998,6.8317272181126185,6.903874467950614,6.735825738755257,7.169220543036376,7.608750000000001,7.427500000000006,7.482785299228378,7.2247547347995145,7.176197634112526,7.51,2.8437500000000004,2.850000000000001,2.947540739595501,3.185892221525162,3.424854560234974,3.3610328721165574,5.470750000000001,5.6365,5.225650269242752,5.798975763484558,5.1307197602734105,4.89001100915006,13.8,13.407500000000002,13.310300975731128,13.82764149286889,12.43643143762152,13.802468098447523,3.8175000000000003,2.8100000000000014,2.9404541564098476,2.8427596732773672,3.674212217249431,2.688777086969494,16.183125,16.183125000000004,15.833867120702202,16.291088274848374,15.449595022038249,16.10758206825666,9.669583333333332,9.669583333333335,9.654494881611388,9.657825906786377,9.560905211590901,8.75072319432413,4.730625,4.480208333333332,4.537456564076032,4.744199229827095,4.66658240614436,4.429262087132975,2.27875,2.0762499999999995,1.9594250401684947,2.0865242369627,2.151803728873664,1.944594224748659
2005-02-28,POMRB,11.63,7.78,2.54,5.5360000000000005,14.52,4.9,16.678,9.583333333333334,4.75,2.375,8.631250000000001,8.828749999999998,8.75103633086757,8.342904575671973,7.098399109612401,6.853234797003093,7.6875,7.560000000000006,7.601671179537027,7.65784629928341,7.166266826613854,7.34,2.79,2.785000000000001,2.7845244437573005,3.0408572227721096,3.662978881803228,3.4651839475234354,5.568833333333333,5.4415000000000004,5.349790161545652,5.728280487305286,5.576105880561235,5.561482646208835,13.875,13.700000000000001,13.794180585438676,14.092914103441286,13.670104568792876,13.753604603970905,3.7075,3.7725000000000017,3.7242724938459086,3.7433088720649885,3.417156683736767,2.3854944543258982,16.183125000000004,16.183125000000004,16.171520272421322,16.42303848695675,16.279717490254697,15.798936215822136,9.669583333333334,9.669583333333335,9.626030262300166,9.615034048926775,9.614689228222158,9.04244759484465,4.5184375,4.829374999999999,4.622473938445619,4.788788973172923,4.582439391655318,4.038488767097117,2.18125,2.2699999999999996,2.1256550241010967,2.294529838024582,1.9804053570633662,1.73951415068323
2005-05-31,PREMON,11.635,8.0,3.94,7.023999999999999,14.6,3.4,16.541999999999998,9.786666666666667,4.92,3.14,8.363125,8.799999999999997,9.904621798520541,9.42114045889766,9.426583615716023,9.42490445326749,7.705,7.657500000000006,7.761002707722216,7.8743920815253565,8.374633280957125,7.78,2.6025,2.9025000000000007,3.2467146662543804,3.0343427832874434,2.8188200865917112,2.7412916200245774,5.743083333333335,5.5,6.019474096927391,6.066191743876826,6.500668252575137,5.94427867162138,13.24875,13.900000000000002,14.116508351263205,14.32789671884344,14.712933847271668,13.968237750411168,3.74625,3.8625000000000016,3.5945634963075452,3.5361768450228257,4.709731791385051,4.0983455502308175,16.183125,16.183125000000004,16.31971216345279,16.507659065074364,16.707869940445352,16.54732980376213,9.669583333333334,9.669583333333335,9.690284824046767,9.685568957555583,9.774350813604608,7.858948531973875,4.389375,4.631874999999999,4.7414843630673715,4.870364192051028,5.583651198411616,5.749528354809643,2.1506250000000002,2.2874999999999996,2.531393014460658,2.735499613457191,2.8609592412080236,2.69914759443291
2005-08-31,MONSOON,4.385,7.75,1.08,5.2440000000000015,13.22,3.7,16.512500000000006,9.733333333333333,3.65,0.8600000000000001,7.570625000000001,8.462499999999997,7.696773079112324,8.056444691209323,8.342894899766074,8.605450691255783,7.727500000000001,7.7175000000000065,7.75660162463333,7.6283173289776895,7.981707236768937,8.0,2.52875,2.6775000000000007,2.3800287997526284,2.778317708372426,1.904372141462538,2.2083017374815634,5.889750000000001,5.637666666666666,5.709284458156436,5.897398367023183,4.921453593843098,4.809166538782227,12.6275,13.850000000000001,13.757905010757923,14.082182178132422,14.004960547206261,13.297182514328298,3.8675,3.552500000000001,3.6367380977845274,3.563648233225198,2.5113869599835734,4.388735846434061,16.183125,16.183125000000004,16.396827298071678,16.570494249335784,16.78154208088067,15.912942645825522,9.669583333333334,9.669583333333335,9.707504227761394,9.717149976222135,9.747518221897023,9.860489171921058,4.324375,4.4049999999999985,4.304890617840423,4.561430947668318,3.7614917803446115,4.3068400065623,2.3706250000000004,2.0749999999999993,1.8628358086763948,2.332391321311049,1.8406831681957083,1.953987450572726
2005-11-30,POMKH,5.404999999999999,7.24,2.55,5.5900000000000025,8.25,3.76,15.0,9.575,4.175,2.53,6.33875,8.263749999999996,6.780063847467394,7.341934877718523,7.421095527919156,7.729589013310454,7.846250000000001,7.692500000000007,7.549960974779998,7.126324833780448,7.526918250605671,7.749999999999999,2.51875,2.5275000000000003,2.4480172798515767,2.6711563105662375,2.978347833388982,2.6600504328334686,5.908750000000001,5.8485000000000005,5.661570674893863,5.827113555993644,5.155229984120236,5.059739760413967,12.6525,12.6475,11.554743006454755,12.354778890878118,12.71171803571064,13.32552757942039,4.2125,3.9400000000000013,3.6860428586707163,3.6063755116167684,3.620407160822037,3.1642720756341918,16.183125,16.183125000000004,15.838096378843007,16.26735979133599,15.274740947557673,15.891314583400057,9.669583333333332,9.669583333333335,9.654502536656835,9.660029185685213,9.566973875046154,7.853920577806652,4.2890625,4.3737499999999985,4.252934370704253,4.479729934115417,4.297047735563465,4.208335259842054,2.48875,2.226249999999999,2.129701485205837,2.487461663225938,2.1518037288733813,1.9529736650871208
2006-02-28,POMRB,6.085000000000001,8.06,2.55,5.8660000000000005,14.36,4.32,16.678,9.583333333333334,4.355,3.53,5.965,6.877499999999996,6.5020383084804365,7.011685894137751,7.332088217045582,7.7905448397977715,8.28,7.762500000000006,7.753976584867998,7.933450022136797,7.292440031461455,7.24,2.65875,2.5300000000000002,2.488810367910946,2.5753933808566285,2.9095570902219223,2.5959785462606835,5.8717500000000005,5.931,5.7433424049363175,5.834995581561317,5.822696871165294,5.920007561447008,12.80875,12.607500000000002,12.676845803872853,12.83020349139498,12.374780146698539,12.132282363169702,4.9225,3.7950000000000013,3.93962571520243,3.8874717955654363,4.205334157759562,4.278086069365074,16.183125000000004,16.183125000000004,16.174057827305802,16.36529762686002,16.48487551312983,15.733603482559529,9.669583333333334,9.669583333333335,9.626034855327436,9.616649677167338,9.602426468008428,9.30687646154409,4.3934375,4.274999999999999,4.2937606224225515,4.469391852076872,4.305665249147891,4.273954461264193,2.72875,2.514999999999999,2.689820891123502,2.9600039241166836,1.980405357063404,1.9449194058143695
2006-05-31,PREMON,7.3249999999999975,8.67,3.85,6.846000000000001,14.96,6.74,16.541999999999998,9.786666666666667,5.0325,2.93,6.307499999999999,5.799999999999995,6.831222985088261,7.13380327304782,7.897388426138722,8.124299325225493,10.4375,7.930000000000007,8.120385950920799,8.533872418353106,8.349181364338863,8.06,2.8975,2.5075000000000003,3.0332862207465676,2.6071382998935744,2.952743241656756,2.872130263846775,5.7015,5.8865,6.184405442961791,6.107916496345026,6.865480850503675,6.45826471411323,13.7375,12.697500000000003,13.590107482323713,13.41807556911022,13.768258894863715,13.003359227816109,5.608750000000001,4.630000000000002,5.0597754291214585,5.156209162824188,4.779628993479815,3.7733105469996615,16.183125,16.183125000000004,16.32123469638348,16.424489606338266,16.609405697725727,16.380844087859643,9.669583333333334,9.669583333333335,9.690287579863128,9.6865949789334,9.779791364755543,8.807189996900062,4.586250000000001,4.303124999999998,4.58925637345353,4.65740999536742,5.262029865112762,5.067182135849918,3.00375,2.4624999999999986,2.7858925346741015,3.1657159011146407,2.860959241208672,2.756642375447214
2006-08-31,MONSOON,5.705,10.55,2.29,5.126,14.11,6.04,16.512500000000006,9.733333333333333,4.3725000000000005,2.99,7.124999999999999,6.1299999999999955,6.380733791052957,6.742643101765973,5.965369398206763,5.8087663785304215,13.950000000000001,8.630000000000006,9.09223157055248,10.384354557511564,8.528401380133738,8.67,3.0237499999999997,2.81,2.7359717324479407,2.504028247354655,1.3678092646100377,1.661068914837886,5.4102500000000004,5.856999999999999,5.761043265777074,5.894114512299321,5.14397017164567,4.869293820805499,14.64,12.920000000000002,13.798064489394228,13.640842688001408,13.46323965028423,13.254212849892681,6.8125,5.215000000000002,5.451865257472875,5.515705965817761,4.298057288294535,5.1179539056017695,16.183125,16.183125000000004,16.39774081783009,16.469829467932954,16.641837088221493,17.024006791778763,9.669583333333334,9.669583333333335,9.70750588125121,9.71766377205304,9.74187816523856,8.77711719633213,4.808125,4.483749999999999,4.502553824072118,4.6064373030484855,3.6045478074869988,3.8476709352933085,2.869375,2.9949999999999988,2.867535520804461,3.3331379501014373,1.8406831681962446,1.6873532587217375
2006-11-30,POMKH,6.825,21.7,3.25,4.345999999999999,14.79,6.91,15.0,9.575,4.995,2.6,8.29125,6.484999999999996,6.558440274631774,6.78417182457431,6.171561085112374,6.186110076437011,17.283749999999998,12.245000000000006,14.135338942331487,21.35928852113753,9.828895322443927,10.55,3.01375,2.9850000000000003,2.9415830394687643,2.4972531193387266,2.9718774575909483,2.7496104897237563,5.22225,5.5459999999999985,5.1950259594662445,5.484641622682445,5.331573587048643,5.16068416962792,14.741249999999999,14.555,14.194838693636537,14.03212754469829,12.612189840252375,12.967564614289483,7.88875,6.002500000000001,6.035119154483725,6.112014974187121,5.697570346211398,5.4909275887172475,16.183125,16.183125000000004,15.838644490698053,16.156879720172878,15.149710757560648,14.977744049012363,9.669583333333332,9.669583333333335,9.654503528750727,9.660150468910429,9.57008982716865,8.946715341685858,4.998125,4.688749999999999,4.699532294443271,4.747710558451085,4.473707529232924,4.388173394272743,2.714375,3.012499999999999,2.760521312482677,3.307291952996452,2.1518037288750445,2.12153266472541
2007-02-28,POMRB,11.205,21.7,2.86,4.78,15.04,10.8,16.678,9.583333333333334,5.31,2.385,8.791875000000001,7.764999999999995,8.417064164779065,8.12234355991952,6.896939227766389,7.005723719474322,20.30625,15.655000000000005,17.16120336539889,21.35928852113753,19.41143836737847,21.7,2.9125,3.0625,2.9089498236812585,2.4615000569918575,3.09095021556786,2.7203028045812845,5.175750000000001,5.274499999999999,5.029015575679747,5.230913965420358,5.650931677861456,5.356460973514524,14.817499999999999,14.724999999999998,14.532903216181921,14.424944032972173,14.325896679215987,14.64141759990204,8.3275,7.6225000000000005,7.941071492690235,8.238825646767594,6.84572655138564,6.238096915951618,16.183125000000004,16.183125000000004,16.174386694418832,16.250969448039363,16.576367693123395,16.06899353282813,9.669583333333334,9.669583333333335,9.626035450583771,9.616507194358007,9.594663907033496,8.0506613952674,5.063125,4.927499999999998,4.943719376665962,4.944794678811282,4.7263664174522555,4.598360499202816,2.4662500000000005,2.726249999999999,2.610312787489606,3.1675038051150497,1.9804053570651048,2.3050472291210258
2007-05-31,PREMON,11.535,21.7,3.46,6.428,15.09,8.87,16.541999999999998,9.786666666666667,5.5975,2.835,9.384375,8.817499999999997,9.664238498867439,9.221711698815325,9.15692913874258,9.018325646948538,21.7,18.912500000000005,18.976722019239332,21.35928852113753,22.111324259653628,21.7,2.82875,2.9650000000000003,3.129369894208755,2.4867283307306214,3.566181468505566,3.255919642458254,5.297416666666667,5.169999999999999,5.588609345407848,5.452938401288546,6.503876931733302,6.165075079637189,14.884999999999998,14.757499999999999,14.755741929709153,14.75196220432027,15.32678602353892,14.809928670986293,8.6175,8.155,8.312642895614141,8.492662267381151,9.435779165385776,8.941804702699905,16.183125,16.183125000000004,16.3214320166513,16.311321425457074,16.561088643580266,16.559142225546058,9.669583333333334,9.669583333333335,9.69028793701693,9.686303463150258,9.782620102018203,9.348423760712269,5.050937500000001,5.068749999999999,5.205231625999577,5.176077587014339,5.885409212032257,5.736793687515012,2.2649999999999997,2.702499999999999,2.7001876724937635,3.158906802560926,2.860959241209766,2.7346637726045735
2007-08-31,MONSOON,5.5,21.7,1.87,5.1720000000000015,14.59,7.42,16.512500000000006,9.733333333333333,4.3275000000000015,1.1,9.428125,8.766249999999998,7.998543099320464,8.235842634172837,8.124996315487623,8.037599923626424,21.7,21.700000000000006,20.066033211543598,21.35928852113753,22.810220889662418,21.7,2.76625,2.8600000000000003,2.625621936525253,2.3727015594524667,1.7595412926956895,1.9369240725614119,5.487583333333334,5.181499999999999,5.42196560724471,5.33678952768201,4.77162975182489,4.790120881752719,14.902500000000002,14.877499999999998,14.689445157825492,14.849106267539783,14.580560485537852,14.066593275222363,8.69375,8.5,7.955585737368485,7.9576144540189055,7.6280024494430485,8.606367187626898,16.183125,16.183125000000004,16.397859209990784,16.361837026848427,16.568906343881924,16.599342958290194,9.669583333333334,9.669583333333335,9.70750609554349,9.717316480850503,9.73830694728051,8.277455475774937,5.045625,5.057499999999999,4.8541389755997475,4.9796581919074665,4.205781832720555,4.691086261770783,2.24125,2.2299999999999986,2.060112603496258,2.571485728050103,1.8406831681972897,2.1973271542208566
2007-11-30,POMKH,11.77,21.7,3.0,5.273333333333333,14.85,7.85,15.0,9.575,4.9425,2.88,8.254375,10.002499999999998,9.507125859592279,9.374226240739805,7.609819611870794,7.741114692691879,20.885625,21.700000000000006,20.719619926926157,21.35928852113753,24.885154671856167,21.7,2.7274999999999996,2.7975000000000003,2.775373161915152,2.369406931429924,2.972214531218513,2.738027876727541,5.577833333333333,5.413333333333332,5.36251269768016,5.266195003850506,4.865842153424635,4.904115195385561,15.107499999999998,14.892499999999997,14.753667094695295,14.991929229443363,13.532671597131252,11.559875721732242,8.7625,8.735,7.9133514424210905,7.868464594849048,8.00381269125411,8.309289295150426,16.183125,16.183125000000004,15.83871552599447,16.05733692110961,15.078078527957688,15.540480244071256,9.669583333333332,9.669583333333335,9.654503657326094,9.659814994079818,9.571856415310505,8.941298394470044,5.016875000000001,5.044374999999999,4.889483385359848,5.008585531767866,4.829802453380693,4.98294669185709,2.146875,2.2999999999999985,2.3880675620977545,2.6200036328285834,2.15180372887509,2.1794892520712525
2008-02-29,POMRB,6.609999999999999,21.7,2.61,5.374,15.12,10.47,16.678,9.583333333333334,5.32,1.915,7.468125,8.853749999999998,8.348275515755368,8.677729035025468,9.404987002903967,9.999823090291207,19.374375,21.700000000000006,21.111771956155692,21.35928852113753,20.75811181415318,21.7,2.6662500000000002,2.7350000000000003,2.709223897149091,2.335733093890961,2.871641422870482,2.6489736080923993,5.606333333333334,5.561833333333332,5.367107618608095,5.23887477948505,5.477899862585176,5.510571762221311,15.2875,14.912499999999996,14.900200256817177,15.17580194759341,14.98061521823981,15.781972529312348,8.758750000000001,8.6525,8.936010865452655,9.037160140322577,8.434704557290265,9.324417570320794,16.183125000000004,16.183125000000004,16.174429315596683,16.16195259865194,16.623342488195213,15.975510884869555,9.669583333333334,9.669583333333335,9.626035527728991,9.61622451544697,9.589940907481274,8.724483672260812,4.726354166666667,5.046874999999999,5.0616900312159085,5.13876151526517,4.9274670385323045,5.036579744396778,2.2737499999999997,2.1824999999999988,2.1988405372586524,2.363839754122723,1.9804053570652984,2.1042815720550796
2008-05-31,PREMON,6.7399999999999975,15.185,3.4,6.556,16.65,9.75,16.541999999999998,9.786666666666667,5.3575,2.55,6.303749999999999,7.654999999999997,7.70496530945322,8.19362170044582,9.498075190858568,9.604591979730651,18.6775,20.071250000000006,18.741063173693416,14.946580469745317,21.609211946032865,21.7,2.54125,2.7200000000000006,2.9855343382894546,2.379252057767323,3.3789773575915985,3.111300189137092,5.397416666666667,5.593833333333332,5.842664571164857,5.54243915601997,6.624430290541272,6.48595608026671,15.194999999999999,15.302499999999995,15.600120154090305,15.787341628879009,15.80400045271859,15.883624047965775,8.52875,8.8725,9.261606519271593,9.335072107906113,10.01731181342433,9.118336415572895,16.183125,16.183125000000004,16.32145758935801,16.2341345234121,16.542960045431187,16.60975423453367,9.669583333333334,9.669583333333335,9.690287983304062,9.68609207995505,9.784198628853876,8.438048571622842,4.1946875,4.986874999999999,5.180014018729546,5.246437527441861,6.014018703216445,5.8838057091984535,2.3325,2.1112499999999983,2.3393043223551917,2.3525257797105787,2.860959241209711,2.725970353322004
