Date,Season,Jawaja,Arain,Kekri,Srinagar,Peesangan,Masuda,Bhinay,Kishangarh,Jawaja_Trend,Jawaja_SMA,Jawaja_EWMA,Jawaja_DES,Jawaja_TES,Jawaja_ARIMA,Arain_Trend,Arain_SMA,Arain_EWMA,Arain_DES,Arain_TES,Arain_ARIMA,Kekri_Trend,Kekri_SMA,Kekri_EWMA,Kekri_DES,Kekri_TES,Kekri_ARIMA,Srinagar_Trend,Srinagar_SMA,Srinagar_EWMA,Srinagar_DES,Srinagar_TES,Srinagar_ARIMA,Peesangan_Trend,Peesangan_SMA,Peesangan_EWMA,Peesangan_DES,Peesangan_TES,Peesangan_ARIMA,Masuda_Trend,Masuda_SMA,Masuda_EWMA,Masuda_DES,Masuda_TES,Masuda_ARIMA,Bhinay_Trend,Bhinay_SMA,Bhinay_EWMA,Bhinay_DES,Bhinay_TES,Bhinay_ARIMA,Kishangarh_Trend,Kishangarh_SMA,Kishangarh_EWMA,Kishangarh_DES,Kishangarh_TES,Kishangarh_ARIMA
1996-02-29,POMRB,7.574,4.976666666666667,6.975,7.7225,9.8075,10.9925,10.625,16.69961538461538,,,7.574,7.044920617883139,7.067000507886581,0.0,,,4.976666666666667,4.698092427929466,4.226522922663447,0.0,,,6.975,5.815798583968459,5.623994639137893,0.0,,,7.7225,7.663494538320542,7.5140847502460195,0.0,,,9.8075,9.629356137537702,9.253356249635338,0.0,,,10.9925,10.13268829481519,9.9895010375066,0.0,,,10.625,9.911718057703723,10.198869566598255,0.0,,,16.69961538461538,16.96700335595973,17.24692465033491,0.0
1996-05-31,PREMON,9.662,4.15,6.75,10.316666666666666,14.6,11.55,12.575,18.843076923076925,,,8.4092,7.887206964267845,9.855380131913703,6.822921165445286,,,4.646,4.392210907038748,5.557289279483892,4.976660154998198,,,6.885,6.056332742685847,7.168835518517289,6.974994789527305,,,8.760166666666667,8.980741121517568,8.975319926142523,7.722476411070103,,,11.724499999999999,11.09098231961832,12.117881903915155,9.807439283054588,,,11.215499999999999,10.712708627830661,13.407901548751557,10.140786271731422,,,11.405000000000001,10.875568903990704,12.267417363047997,10.624984414822542,,,17.557,17.27350673054116,18.701570512204444,16.699537801993817
1996-08-31,MONSOON,2.7880000000000003,3.523333333333333,3.04,4.1175,5.3039999999999985,6.08,6.0600000000000005,15.62791666666667,5.905750000000001,,6.1607199999999995,6.096523111461389,6.123462011632938,8.310441250644391,4.02375,,4.196933333333333,3.934185081215716,4.306117032673162,4.478740716792108,4.48125,,5.3469999999999995,5.12888318833005,5.486850347556833,6.817997511558661,6.357291666666668,,6.9031,6.348900074640413,8.068982624214645,9.320238107054273,8.5005625,,9.156299999999998,9.267149555888322,10.029567334618044,12.494048695991776,7.524062499999999,,9.1613,8.66300702891338,9.032750446103995,10.794265825088647,8.00375,,9.267000000000001,8.928642963490026,10.41704499395235,12.04444746698455,16.64060678904429,,16.78536666666667,16.879467519289495,15.533230313249236,18.357390901329513
1996-11-30,POMKH,4.537999999999999,3.8866666666666654,2.95,4.725,6.142,4.08,4.915,15.391818181818184,5.671,6.1405,5.511632,5.523715635964154,4.023744207900837,5.236055147571143,4.003749999999999,4.134166666666666,4.072826666666666,3.876638865647693,3.2896888989175537,3.97464606381837,3.876875,4.92875,4.388199999999999,4.454350045581858,4.39701978907442,4.581285862857902,5.601770833333333,6.720416666666667,6.03186,5.438475025815482,5.467925374720128,6.461718290780313,7.618166666666666,8.963375,7.950579999999999,8.26426952843613,8.234830272568294,9.21947967795513,6.52,8.175625,7.128780000000001,6.6420847098577065,5.708060516429069,8.541172748531515,6.891249999999999,8.54375,7.526200000000001,7.306897288783543,7.25170447673362,7.777599919924379,16.64060678904429,16.64060678904429,16.227947272727274,16.506488178700238,14.672765883106269,15.468903497022538
1997-02-28,POMRB,5.6960000000000015,4.093333333333333,3.395,4.8175,6.105,5.78,6.305,16.69961538461538,5.51175,5.671000000000001,5.5853792,5.544154569277167,5.508750872675626,5.790131559309339,4.2020833333333325,3.913333333333333,4.081029333333333,3.9471280750634516,3.77739368741682,3.8812630392198506,3.804375,4.0337499999999995,3.9909199999999996,4.114491668699541,4.3485292792731505,4.653008157099118,5.4315625,5.994166666666667,5.546116,5.061915846124287,5.6978053842718355,5.531681279687069,7.459645833333333,8.03775,7.2123479999999995,7.561150994194306,7.647626122861745,7.927637804287522,6.057083333333334,6.8725000000000005,6.589268000000001,6.244350612705334,6.444759072352403,7.967953780222835,6.3656250000000005,7.463749999999999,7.037720000000001,6.866071746301871,6.153958191994565,7.658747760981415,16.640606789044288,16.64060678904429,16.416614517482515,16.464207895457253,17.339312377399214,17.270492805187352
1997-05-31,PREMON,9.662,4.873333333333334,5.495,7.1775,11.243333333333334,8.73,7.995,18.843076923076925,5.305000000000001,5.671000000000001,7.216027520000001,6.90778624936937,8.09714611556664,7.199935356683442,4.368333333333333,4.094166666666666,4.397950933333334,4.359460882269407,4.876813534522948,4.067814074609915,4.004375,3.7199999999999998,4.5925519999999995,4.497144318551378,4.900915210254569,4.23156862523268,5.803541666666666,5.2093750000000005,6.198669600000001,6.1221594672116835,6.530219101403765,5.151384725845475,8.051208333333333,7.198583333333334,8.824742133333334,8.641559237514484,9.621954606197763,8.133394810610671,6.086354166666666,6.1674999999999995,7.445560800000001,7.3020231776508995,8.746585839587375,7.484785093670482,6.5275,6.318749999999999,7.420632000000001,7.255744132284278,8.035810969294811,8.736665936635383,16.64060678904429,16.64060678904429,17.38719947972028,16.86692552949732,18.774187124147026,16.973028584679344
1997-08-31,MONSOON,1.514,4.386666666666667,3.715,5.895,7.3925,5.196666666666666,6.435,15.62791666666667,5.184000000000001,5.352500000000001,4.935216512,5.023584360372482,5.464896299144254,4.584196454981745,4.427083333333333,4.31,4.393437226666667,4.334240950943585,4.373599047610879,4.535030121925396,4.231249999999999,3.88875,4.2415312,4.238880009616384,3.655147290309902,4.256108170928411,6.012708333333334,5.6537500000000005,6.07720176,5.945405025955227,5.223004401216147,6.22893729644459,8.617333333333333,7.7207083333333335,8.251845280000001,8.213681620767717,7.168207587211747,7.556796736762761,6.470104166666667,5.946666666666665,6.546003146666667,6.3619869202299,5.604206353351605,4.9716065206799245,6.9556249999999995,6.412499999999998,7.0263792,6.885620725530593,5.948993524002673,5.723733016944624,16.64060678904429,16.64060678904429,16.683486354498836,16.553135939823417,15.590258635147327,16.97859819168394
1997-11-30,POMKH,4.158,4.3533333333333335,3.875,5.923333333333335,8.786,5.1975,5.835,15.391818181818184,4.779,5.257500000000001,4.6243299072,4.6941234032913535,2.9802618277120803,4.020493709540596,4.4054166666666665,4.426666666666667,4.377395669333334,4.305326743956236,3.781205194553886,4.425938111267352,4.3375,4.12,4.09491872,4.1056901884132175,3.644836131449247,3.779207249732371,6.028645833333334,5.953333333333335,6.015654389333334,5.877731731441618,5.29236803829925,6.05138722781295,8.917291666666667,8.381708333333332,8.465507168000002,8.343054471947557,7.47496540069303,7.655937698016744,7.043854166666667,6.226041666666665,6.0066018880000005,5.833894288828821,3.9835498868274692,4.416969130730445,7.611249999999998,6.642499999999998,6.549827519999999,6.428863078832652,6.070497694097079,6.4810810335535995,16.64060678904429,16.64060678904429,16.166819085426575,16.246906195569654,14.717505946859312,15.397113053864016
1998-02-28,POMRB,5.1080000000000005,4.096666666666667,4.285,5.2925,7.9899999999999975,7.7325,8.809999999999997,16.69961538461538,5.110250000000001,5.110500000000001,4.8177979443200005,4.802556466464394,4.880236316466839,5.381852461143312,4.462916666666667,4.4275,4.265104068266667,4.166736295551618,4.255669954597465,4.409862078712209,4.4506250000000005,4.3425,4.170951232,4.133703581906536,4.318629934281888,4.335077655216079,6.211770833333333,6.072083333333335,5.726392633600001,5.5157470306331495,6.3157775430557175,5.983306727944281,9.3378125,8.85295833333333,8.2753043008,8.189791622696967,8.3328940325721,8.17389541922129,8.034270833333334,6.7141666666666655,6.6969611328,6.638038309571218,6.6229911527924585,7.028378725128268,8.416875,7.268749999999997,7.453896511999998,7.307851875317488,6.398782165654046,7.553514527794702,16.640606789044288,16.64060678904429,16.3799376051021,16.26008489263174,17.374367641254292,17.239135203993115
1998-05-31,PREMON,7.01,4.696666666666666,5.455,6.83,11.758,11.3675,10.735,18.843076923076925,5.967250000000001,4.447500000000002,5.694678766592,5.520890016354714,7.493970947145749,7.687611780303817,4.558333333333334,4.383333333333333,4.437729107626667,4.385864830510034,5.102037404511884,4.1131775423958485,4.6049999999999995,4.3325000000000005,4.6845707392,4.498755326717059,5.267173355398689,4.65144043845268,6.604479166666668,5.985208333333334,6.16783558016,6.152017182323895,7.065613637756971,5.616040659499329,9.632499999999999,8.981624999999996,9.66838258048,9.23203273587374,10.816576511465476,9.736508562318319,9.102187500000001,7.373541666666665,8.56517667968,8.668877449875382,10.112700652087202,9.447823216974394,9.224375,7.953749999999997,8.766337907199999,8.586762166749391,9.81455371516892,9.866285284966358,16.64060678904429,16.64060678904429,17.36519333229203,16.70898281135297,18.801611414711623,16.963993665738503
