Date,Season,Paonta Sahib,Nahan,Paonta Sahib_Trend,Paonta Sahib_SMA,Paonta Sahib_EWMA,Paonta Sahib_DES,Paonta Sahib_TES,Paonta Sahib_ARIMA,Nahan_Trend,Nahan_SMA,Nahan_EWMA,Nahan_DES,Nahan_TES,Nahan_ARIMA
2000-11-30,POMKH,17.21875,7.826666666666665,16.79030505952381,16.659445684523806,16.28855313133806,16.719324706008805,15.907651774573036,15.495047237650335,7.240833333333333,7.043125,6.9958888638338195,6.922698784340469,7.49082123167161,6.806283377411752
2001-02-28,POMRB,17.739687500000006,7.6308333333333325,16.690582217261905,16.581555059523808,16.869006878802836,17.129474216649204,17.625508578957955,18.05768538243505,7.464270833333334,6.976666666666667,7.249866651633625,7.120634880909243,7.751535644136693,7.616487280808685
2001-05-31,PREMON,19.65625,9.24,16.077265625,16.99905505952381,17.983904127281704,18.135363473589607,19.422808820902084,19.46932897377033,7.381458333333332,7.505000000000001,8.045919990980176,7.797202990041466,8.567668025957818,8.333198942620927
2001-08-31,MONSOON,10.91375,4.996666666666667,15.6738671875,16.382109375,15.15584247636902,16.048088950130616,13.60423055414616,14.068847525988328,7.283020833333333,7.423541666666668,6.826218661254772,7.115332471353412,5.428062040852508,5.6416840278315945
2001-11-30,POMKH,14.78,7.4899999999999975,15.49265625,15.772421875,15.005505485821413,15.464593021251678,15.598346654056114,15.558021820931405,7.114583333333333,7.339375000000001,7.091731196752862,7.226218512013313,7.53948552305812,6.960526002766729
2002-02-28,POMRB,16.951249999999998,7.18,16.19890625,15.575312499999999,15.783803291492847,15.719058456137006,16.642661701818344,17.079085432714702,7.188749999999999,7.226666666666669,7.127038718051717,7.2322777219556285,7.795196328829918,7.65083747963056
2002-05-31,PREMON,18.995,8.343333333333334,17.16015625,15.41,17.068281974895708,16.686793972798668,18.497189025275645,18.613894166526094,7.477916666666666,7.002500000000003,7.613556564164364,7.587813715351716,8.617357497158926,8.338419901209733
2002-08-31,MONSOON,17.225,6.486666666666667,17.50734375,16.987812500000004,17.130969184937427,16.96534828412282,12.758176530535778,12.754524334208467,7.664583333333334,7.375000000000003,7.162800605165285,7.341252520816301,5.4656131448862775,5.550484709177623
2002-11-30,POMKH,16.158749999999998,8.313333333333333,17.82453125,17.332500000000003,16.742081510962457,16.828068451573888,17.008059464711224,16.681289793595386,7.809583333333333,7.580833333333337,7.623013696432504,7.65768794802814,7.583806916189743,7.084542139021438
2003-02-28,POMRB,18.35,7.849999999999999,17.66890625,17.6821875,17.385248906577473,17.424408941211034,18.048436369192125,18.377190451973657,7.836250000000001,7.748333333333337,7.713808217859502,7.79777094309195,7.8361946449283755,7.663849452575554
2003-05-31,PREMON,20.13375,8.833333333333334,17.2975,17.966875,18.484649343946483,18.549588986697835,19.90654141168627,20.00639355785925,7.527916666666666,7.870833333333337,8.161618264049034,8.210310111207368,8.66288280254429,8.45084976076862
2003-08-31,MONSOON,14.84125,6.210000000000001,16.816919642857144,17.370937500000004,17.02728960636789,17.697564247815,14.087895300790095,14.651400197014905,7.349583333333333,7.80166666666667,7.380970958429421,7.766736076679151,5.523860265936529,5.650918181159293
2003-11-30,POMKH,15.57125,6.123333333333332,16.204151785714284,17.224062500000002,16.444873763820734,17.1164590330412,17.170999388806287,16.83227517151191,7.3220833333333335,7.25416666666667,6.877915908390985,7.315600550394985,7.6386639496911055,7.264018961989554
2004-02-29,POMRB,15.092857142857143,8.613333333333333,15.828058035714285,16.409776785714286,15.904067115435298,16.424245071336863,17.975056012066077,18.361091510455946,6.859166666666666,7.445000000000003,7.572082878367924,7.655349972966654,7.8794521038701335,7.652033761853191
2004-05-31,PREMON,18.48875,7.85,15.637589285714286,15.998526785714285,16.937940269261176,16.96736000484669,18.827744132165336,19.05480163806824,6.639583333333333,7.1991666666666685,7.683249727020755,7.7392326126039155,8.709201684856641,8.501518338372684
2004-08-31,MONSOON,13.4775,3.49,15.916537698412698,15.657589285714284,15.553764161556705,15.797302363488892,12.825781233015825,13.513393763226432,6.447708333333333,6.519166666666669,6.005949836212452,6.522317853737847,5.572476932539265,5.739148399676268
2004-11-30,POMKH,15.41125,7.086666666666666,16.064114583333332,15.617589285714283,15.496758496934023,15.432384648965673,15.871474079294112,15.458156237846726,6.161666666666666,6.7600000000000025,6.438236568394138,6.507741024309235,7.661050073574443,7.194870587410641
2005-02-28,POMRB,17.484444444444446,6.1149999999999975,15.687083333333332,16.215486111111108,16.29183287593819,15.860430806017519,17.029776884466614,17.052684229915744,6.39125,6.135416666666669,6.3089419410364815,6.244288264975152,7.9242870230592715,7.645679173724518
2005-05-31,PREMON,17.27777777777778,8.06,15.391961805555557,15.912743055555556,16.686210836674025,16.219677026823888,18.931826542425842,19.024163185619056,6.542916666666667,6.187916666666668,7.009365164621888,6.620953958244261,8.733807313614415,8.356378189602804
2005-08-31,MONSOON,11.672222222222222,5.116666666666667,15.284583333333334,15.46142361111111,14.680615390893305,14.693158326486797,12.515149937492087,13.185692546954499,6.705208333333333,6.594583333333334,6.2522857654398,6.1132851007238465,5.586432579288813,5.550779071153863
2005-11-30,POMKH,14.855555555555556,6.673333333333333,15.430694444444445,15.3225,14.750591456758205,14.438286105285288,15.087715632330628,14.704179934523323,7.241250000000001,6.491250000000001,6.420704792597213,6.13960135024454,7.692293773880112,7.0451496368105655
2006-02-28,POMRB,17.18111111111111,7.826666666666667,15.68611111111111,15.246666666666666,15.722799318499366,15.062375452555504,16.314731927953886,16.391623202428583,7.550833333333333,6.919166666666668,6.983089542224995,6.538165648659061,7.94334143735635,7.5594864648562
2006-05-31,PREMON,18.75,10.636666666666667,15.736388888888888,15.614722222222222,16.93367959109962,16.20875513664698,18.343764868805813,18.25927823151225,7.545416666666666,7.563333333333334,8.444520392001664,7.797634719662958,8.766974040466396,8.274495196749731
2006-08-31,MONSOON,12.243333333333332,5.016666666666667,15.678333333333333,15.757499999999999,15.057541087993105,15.041651303585615,12.575006642038066,13.040263407150261,7.664583333333334,7.538333333333334,7.073378901867665,7.218645175405692,5.627258908309432,5.462423149335102
2006-11-30,POMKH,14.686666666666667,6.73,15.570972222222222,15.715277777777779,14.90919131946253,14.812959818537026,15.309215963946738,14.887247094573286,7.43125,7.552500000000002,6.936027341120599,7.166921345511357,7.727839156304083,7.081859503434705
2007-02-28,POMRB,16.885555555555555,8.723333333333334,15.49717013888889,15.64138888888889,15.699737013899739,15.378357278202827,16.4139287110891,16.539507675191295,7.1,7.776666666666669,7.650949738005693,7.712933615149815,7.987084120786561,7.531550830069274
2007-05-31,PREMON,18.186666666666667,7.873333333333332,16.3753125,15.500555555555557,16.69450887500651,16.349533911926347,18.3187694269151,18.27088080098198,8.210416666666667,7.085833333333336,7.739903176136749,7.934525505574224,8.83061035421156,8.4090817889023
2007-08-31,MONSOON,12.216250000000002,5.13,17.21661458333333,15.493784722222225,14.903205325003906,15.182132523185112,12.37997700061398,12.782487567270092,9.384583333333332,7.114166666666669,6.69594190568205,7.270518094155722,5.662023273492055,5.41635477582807
2007-11-30,POMKH,21.738888888888887,15.5,17.155,17.25684027777778,17.6374787505579,17.371561969262338,15.166395781041981,14.728926904167894,9.575833333333334,9.306666666666668,10.21756514340923,9.907150171685382,7.759276909563112,7.043992136340803
2008-02-29,POMRB,16.56375,9.346666666666666,16.982690972222223,17.17638888888889,17.20798725033474,17.547063394583784,18.541742879350814,18.4906161118884,9.720416666666667,9.4625,9.869205752712205,10.41089457219991,8.054198694893616,7.890927002845003
2008-05-31,PREMON,18.015555555555554,8.78,15.924687499999997,17.13361111111111,17.531014572423064,18.108529741322414,19.68216557246776,19.536841277352075,8.719999999999999,9.689166666666667,9.433523451627323,10.57251658816964,8.883742441674734,8.874761854137855
2008-08-31,MONSOON,11.008888888888887,5.38,14.660572916666666,16.831770833333334,14.922164299009392,16.15574048788539,13.264614749436056,13.595326917530791,7.489583333333333,9.751666666666667,7.812114070976394,9.546701963171486,5.720991156635527,5.737276609201814
2008-11-30,POMKH,14.482222222222227,7.246666666666666,14.426319444444445,15.01760416666667,14.746187468294526,15.53527191129114,15.39428467008927,15.60434221884788,7.212083333333333,7.688333333333333,7.585935109252503,9.083971689605443,7.893434995244168,7.543720632602447
2009-02-28,POMRB,13.7075,7.756666666666668,15.024930555555557,14.303541666666671,14.330712480976716,14.756839356022063,16.407903669915072,16.44093461989266,7.386666666666667,7.2908333333333335,7.654227732218169,8.77873709036191,8.11094811997264,8.035574688183408
2009-05-31,PREMON,18.997777777777774,8.15,15.44111111111111,14.549097222222226,16.19753859969714,15.896445733200176,17.31136293833191,17.24342858947664,7.739583333333334,7.133333333333333,7.852536639330902,8.606326039954707,8.924110368268229,8.823044281930594
2009-08-31,MONSOON,14.815555555555555,7.406666666666666,15.465677083333333,15.50076388888889,15.644745382040506,15.542883406893415,11.942372781665291,12.12060393159665,7.831250000000001,7.64,7.674188650265208,8.22804935145435,5.757672739842068,5.677880653754409
2009-11-30,POMKH,14.005,8.043333333333333,15.177465277777777,15.381458333333333,14.988847229224303,14.963786178830498,15.685579196601465,15.694561546904598,7.999166666666666,7.839166666666666,7.821846523492458,8.086736392461637,7.931904546811003,8.105198360675242
2010-02-28,POMRB,14.38125,7.6933333333333325,13.844184027777779,15.549895833333334,14.745808337534584,14.60236367127628,16.457845434835214,16.22308241151547,7.897083333333333,7.823333333333332,7.770441247428808,7.874442918573686,8.153795911398822,8.18839696647495
2010-05-31,PREMON,16.018333333333334,9.556666666666667,12.291770833333334,14.805034722222224,15.254818335854084,14.872558226725697,17.55845280643814,17.565067810880386,7.489583333333334,8.174999999999999,8.484931415123953,8.264136961189031,8.96292679060751,8.867966207146756
2010-08-31,MONSOON,7.128750000000001,5.183333333333334,11.363489583333333,12.883333333333335,12.004391001512452,12.248370642311892,11.172011400590815,11.61045326660221,7.369583333333333,7.619166666666665,7.164292182407705,7.335275361530096,5.821508862110897,5.788437845692792
2010-11-30,POMKH,9.2725,7.006666666666668,10.985416666666667,11.700208333333334,10.911634600907473,10.764786593206464,12.728766318549363,12.860141731283063,7.254583333333334,7.3599999999999985,7.1012419761112895,7.061866776013633,7.9766238537183,8.110465061488442
2011-02-28,POMRB,11.6875,7.77,10.85796875,11.026770833333334,11.221980760544483,10.409486627915333,12.928275369985334,12.789067601968696,7.3758333333333335,7.3791666666666655,7.368745185666773,7.082150097904648,8.190870404497602,8.150895382723453
2011-05-31,PREMON,15.6875,8.56,10.8671875,10.944062500000001,13.008188456326689,11.572303153593081,14.278159625086904,14.326468913392464,7.6729166666666675,7.129999999999999,7.845247111400064,7.374317434900769,9.009604470000406,8.817984423625656
2011-08-31,MONSOON,6.44,7.15,11.235625,10.771875,10.380913073796012,9.680597724655946,8.809291074536453,8.960586767778313,7.752083333333333,7.621666666666665,7.5671482668400385,7.241547226155254,5.854662995232652,5.84675379452816
2011-11-30,POMKH,10.035000000000002,7.416666666666668,11.47640625,10.9625,10.24254784427761,9.29665170405085,10.884855744629029,10.740969796729829,7.9025,7.724166666666665,7.50695562677069,7.2163382166352115,8.011199805209298,8.121832607693445
2012-02-29,POMRB,13.8725,7.993333333333332,11.614062500000001,11.508750000000001,11.694528706566565,10.350264751117258,11.899705685009694,11.596221047555165,8.091666666666667,7.7799999999999985,7.701506709395747,7.3825303918589045,8.231262484212875,8.15571627394861
2012-05-31,PREMON,15.42875,9.54,11.912743055555556,11.444062500000001,13.18821722393994,11.920142745567777,14.260003714279733,14.249422272964278,8.20375,8.024999999999999,8.436904025637448,8.017726229575425,9.050155417184598,8.904765718658059
2012-08-31,MONSOON,7.8,7.683333333333333,11.740277777777779,11.784062500000001,11.032930334363964,10.752983562271897,8.715401654855423,8.59263158915859,8.275,8.158333333333331,8.135475748715802,8.028949460131713,5.913124933874539,5.89754270629242
2012-11-30,POMKH,11.064444444444444,7.78,11.15234375,12.041423611111112,11.045535978396156,10.788367889960526,11.249805963966683,10.940338315758742,8.185416666666667,8.249166666666664,7.993285449229481,8.046569647361794,8.053688166464314,8.143322071982592
2013-02-28,POMRB,11.463333333333333,8.2,10.282805555555555,11.439131944444444,11.212654920371026,10.968479798990233,12.476216030776918,12.222395661335991,7.840416666666666,8.300833333333332,8.075971269537689,8.172114906096812,8.277713958536411,8.238419579536345
2013-05-31,PREMON,13.134444444444444,8.616666666666667,9.480333333333334,10.865555555555554,11.981370730000393,11.70756058591091,13.896715110947666,13.975758010066055,7.548333333333334,8.069999999999999,8.29224942838928,8.397237671419623,9.103555484902586,9.000157373079439
2013-08-31,MONSOON,3.1380000000000003,5.846666666666668,9.403444444444446,9.700055555555554,8.444022438000236,9.060739223250941,7.741321737290362,7.636515146113119,7.46,7.610833333333333,7.314016323700235,7.747499297581127,5.975859175192582,6.061444489755316
2013-11-30,POMKH,9.306666666666667,7.28,9.373638888888891,9.26061111111111,8.789080129466807,8.790638841656714,9.10781319726626,8.973008742310226,7.390416666666667,7.485833333333332,7.3004097942201405,7.576792612636595,8.093616688729945,8.103248857540427
2014-02-28,POMRB,12.606000000000005,7.993333333333332,9.949166666666668,9.54627777777778,10.315848077680087,9.737254230873372,10.446907927618772,10.253927694898323,7.484166666666666,7.434166666666665,7.577579209865417,7.644921006505681,8.318169860325733,8.214446915652312
2014-05-31,PREMON,11.753333333333336,8.266666666666667,10.90441666666667,9.201000000000004,10.890842179941387,10.351117896675058,12.86059182065692,12.87756957555111,7.655104166666666,7.346666666666666,7.8532141925859165,7.799483526579974,9.139742053729812,9.019035498437967
2014-08-31,MONSOON,9.123333333333333,6.946666666666666,10.860472222222223,10.697333333333338,10.183838641298166,10.014005495914407,6.592358131058185,6.212586502548258,7.674791666666667,7.621666666666665,7.490595182218216,7.547272743151037,6.014381796549349,6.146195596660796
2014-11-30,POMKH,10.963333333333335,7.5475,10.681527777777777,11.111500000000005,10.495636518112235,10.325586344149654,10.206502159265124,9.88448052845762,7.702708333333334,7.688541666666666,7.51335710933093,7.502336418302399,8.128379868865146,8.08720027647234
2015-02-28,POMRB,10.597777777777775,7.883333333333333,10.564288194444444,10.609444444444446,10.536493021978451,10.477100202786167,11.726684484764373,11.51126456062083,7.568541666666667,7.661041666666666,7.661347598931891,7.572070943892162,8.357874773182534,8.228117955212838
2015-05-31,PREMON,12.329999999999998,8.6,10.393715277777776,10.75361111111111,11.25389581318707,11.192751161095938,13.108148596456534,13.028321381874921,7.3446875,7.744375,8.036808559359134,7.860397416558949,9.174148496363031,9.006206298158476
2015-08-31,MONSOON,7.608749999999999,5.539999999999999,10.530243055555555,10.374965277777777,9.795837487912241,10.207954196212821,6.945180831061731,6.71518451571061,7.348125,7.392708333333333,7.03808513561548,7.20625586543204,6.065771704731149,6.157008187889435
2015-11-30,POMKH,11.113333333333333,7.163333333333334,10.72391369047619,10.412465277777777,10.322835826080677,10.483996146242891,9.971659768419894,9.749785122547332,7.56,7.296666666666667,7.088184414702622,7.103521247621087,8.162759829073112,8.010075671333311
2016-02-29,POMRB,11.54,8.294999999999998,10.904650297619048,10.648020833333334,10.809701495648405,10.878413285293925,11.612685681625951,11.354935808163136,7.963333333333333,7.399583333333334,7.570910648821572,7.369816996602617,8.392244599335763,8.17578387596668
2016-05-31,PREMON,12.937142857142858,9.883333333333333,11.166438492063493,10.799806547619049,11.660678040246186,11.701944765731865,13.327427921661299,13.182529974669887,8.306666666666667,7.720416666666667,8.495879722626277,8.11474133765596,9.208469990442598,8.934758720062797
2016-08-31,MONSOON,8.447500000000002,7.4833333333333325,11.401820436507938,11.00949404761905,10.375406824147712,10.876928925141808,7.28814514899699,7.083697417801999,8.484791666666666,8.20625,8.0908611669091,8.059171593652348,6.103380924698411,6.233178095833753
2016-11-30,POMKH,12.368888888888893,7.966666666666666,11.436708829365081,11.32338293650794,11.172799650044183,11.428127670272772,10.472884358785697,10.293978868039876,8.616249999999999,8.407083333333334,8.041183366812128,8.12979447858363,8.200453978531767,8.062307334912457
2017-02-28,POMRB,12.1675,8.916666666666666,11.242222222222223,11.480257936507941,11.57067979002651,11.83772803759616,12.35443357641187,12.055603075672394,8.609583333333333,8.5625,8.391376686753944,8.465025367096851,8.439845672194863,8.263000279205276
2017-05-31,PREMON,12.58875,10.313333333333333,10.895590277777778,11.393159722222226,11.977907874015905,12.313161743233481,14.036507740021571,13.839817424203696,8.544166666666666,8.67,9.160159345385699,9.184601699016737,9.26436830806016,9.030245763475202
2017-08-31,MONSOON,7.24,7.0,10.688402777777778,11.091284722222227,10.082744724409544,10.88472701354018,7.666664636532274,7.545442916186166,8.472916666666666,8.549166666666666,8.29609560723142,8.792901186195976,6.166516009163771,6.326263898103425
2017-11-30,POMKH,10.803333333333333,7.926666666666668,10.698684275793651,10.699895833333336,10.37098016797906,10.780982987579685,10.352614793036702,10.342492209963805,8.379791666666668,8.539166666666667,8.148324031005519,8.669406250079872,8.247777535855663,8.123642404378145
2018-02-28,POMRB,12.075555555555557,8.386666666666667,10.89889632936508,10.676909722222224,11.052810323009659,11.135866462173643,11.777721903951043,11.564287725119037,8.242916666666666,8.406666666666668,8.243661085269977,8.67100713842502,8.49339749926681,8.378930738828384
2018-05-31,PREMON,12.762946428571427,10.098333333333333,10.752917162698413,10.72045882936508,11.736864765234365,11.69977591200544,13.610710006602659,13.387250030214005,8.036458333333334,8.352916666666669,8.985529984495319,9.179011776007345,9.321760326073738,9.173501499322828
2018-08-31,MONSOON,8.6675,6.12,,11.07733382936508,10.50911885914062,10.812313960423893,7.4287889230512265,7.30697483081727,,8.132916666666668,7.839317990697191,8.419584913833296,6.221345456540459,6.485187722616509
2018-11-30,POMKH,8.208,7.155,,10.428500496031745,9.588671315484373,,10.639750220873044,10.615157203423149,,7.940000000000001,7.5655907944183145,,8.290044059091832,8.168463708239528
