Date,Season,Babain,Pehowa,Shahbad,Kurukshetra,Ladwa,Babain_Trend,Babain_SMA,Babain_EWMA,Babain_DES,Babain_TES,Babain_ARIMA,Pehowa_Trend,Pehowa_SMA,Pehowa_EWMA,Pehowa_DES,Pehowa_TES,Pehowa_ARIMA,Shahbad_Trend,Shahbad_SMA,Shahbad_EWMA,Shahbad_DES,Shahbad_TES,Shahbad_ARIMA,Kurukshetra_Trend,Kurukshetra_SMA,Kurukshetra_EWMA,Kurukshetra_DES,Kurukshetra_TES,Kurukshetra_ARIMA,Ladwa_Trend,Ladwa_SMA,Ladwa_EWMA,Ladwa_DES,Ladwa_TES,Ladwa_ARIMA
1998-08-31,MONSOON,20.25666666666667,12.123333333333335,8.821428571428571,14.38,16.7,21.202416666666668,22.42116666666667,22.935856346589865,23.931229211933093,21.655607215058634,22.280290333938794,10.789291666666667,11.149166666666666,11.423730609237335,11.657206002621509,6.910350066262501,8.278535585897565,8.964947916666667,8.527752976190474,9.028142153654857,8.792070092011848,7.668497430077117,8.49816080739239,15.129270833333331,16.946666666666673,16.4110826328064,17.710455829025964,19.869662845481855,18.54609203488331,18.369374999999998,18.368125,18.837855031369145,20.11521161042366,18.90265533220748,19.29647665883332
1998-11-30,POMKH,16.32,9.105,8.34,13.699999999999998,16.44,19.548916666666667,21.56366666666667,20.28951380795392,20.749996422223013,19.59847591419227,20.198235177688517,10.14025,10.916666666666668,10.496238365542402,11.342982707544886,10.886313108038028,10.677891401493921,8.520788690476191,8.956086309523808,8.752885292192914,8.582976556055653,10.192874619086188,8.15274059149653,15.079930555555555,15.484166666666674,15.326649579683838,16.774599257283914,16.913411363946736,16.64323096770708,18.370625,18.368125,17.878713018821486,17.535655719203934,19.470250393619,20.04265723302252
1999-02-28,POMRB,15.85,9.285999999999998,8.81714285714286,15.177499999999998,15.53,18.012083333333337,20.84116666666667,18.51370828477235,18.033028230490398,18.34116458649467,18.471695796559988,9.858166666666666,10.661916666666668,10.012143019325439,11.114424889119737,11.10975366731463,10.53728302510297,7.830446428571428,8.973809523809525,8.778588318172893,8.553771370409185,8.397167660145438,8.0841932835711,15.42048611111111,14.774375000000006,15.266989747810303,16.48734351291714,15.201761156352962,14.899156216915447,18.370624999999997,18.370625,16.93922781129289,15.35122549099112,15.092209652577106,15.890697789933999
1999-05-31,PREMON,20.6,7.96,6.2925,18.284444444444443,24.8125,18.04625,18.25666666666667,19.34822497086341,18.25990063354657,30.327616267680874,27.224115464480924,10.433374999999998,9.618583333333335,9.191285811595264,10.684301193547942,12.399619688118674,11.597457785523666,7.688437500000001,8.06776785714286,7.784152990903737,7.878682834683345,11.841737796838594,8.022811877968007,15.957152777777775,15.385486111111117,16.47397162646396,17.1213373153733,15.500775347341941,15.001505871945698,18.370625,18.370625,20.088536686775733,23.561082673342117,23.860374686941384,21.988241342343958
1999-08-31,MONSOON,18.3,14.04,6.922857142857143,14.659999999999998,16.7,18.6325,17.767500000000002,18.928934982518044,17.627269271407723,18.867460828554016,17.726957002893187,11.014291666666665,10.097750000000001,11.130771486957158,11.427240538659506,9.394263136840719,10.81726719677512,7.881428571428572,7.593125000000002,7.439634651685099,7.5487035623411245,6.693135613647538,7.9420338279349405,16.644131944444442,15.455486111111115,15.748382975878375,16.601915522527737,18.468909171000277,16.450153165831832,18.371875,18.370625,18.733122012065436,19.995704824755702,18.07615095621366,18.41712100036811
1999-11-30,POMKH,18.55,11.79,9.1025,17.713333333333335,16.44,19.024375000000003,18.325000000000003,18.777360989510825,17.42807964048738,15.532776329803124,15.890625802021528,11.525833333333335,10.769000000000002,11.394462892174296,11.637792744630529,9.146593120933368,9.310636449464516,8.122544642857143,7.783750000000002,8.10478079101106,7.872040435383429,8.985954759825374,6.7762669058662715,16.670451388888885,16.458819444444448,16.53436311886036,17.050298961856228,16.136908988021414,15.40717731196461,18.373125,18.370625,17.815873207239264,17.218354560637376,18.59692699724698,18.897829217985286
2000-02-29,POMRB,18.31,11.248333333333335,9.598571428571429,16.66,15.54,19.46125,18.940000000000005,18.590416593706493,17.328358885947107,15.327175514215522,16.439709239637242,12.001083333333334,11.259583333333335,11.336011068637912,11.714841594434878,10.06967605100578,9.967428103814996,8.49359375,7.979107142857144,8.702297046035207,8.236722086163875,7.684214720342144,6.987182415693724,17.218958333333333,16.829444444444448,16.584617871316215,17.093911821449957,16.20425900300788,16.024014003987197,18.373124999999998,18.373125,16.90552392434356,15.086098162094645,15.025842378896604,15.962406946145155
2000-05-31,PREMON,21.275,10.09,7.44,17.0125,24.8125,20.012812500000003,19.108750000000008,19.664249956223895,18.79697269912525,23.27185568757663,20.20606495785578,11.983833333333335,11.792083333333336,10.837606641182749,11.569228220342117,10.41958378319341,9.276476220875463,8.301309523809525,8.265982142857144,8.197378227621124,7.94419463543104,11.503603374339447,7.750546806611202,17.709666666666667,16.511458333333337,16.755770722789727,17.22197544009756,16.6815515301351,16.71401946113396,18.373124999999998,18.373125,20.068314354606137,23.394402893677047,23.906199084502166,22.328197396272913
2000-08-31,MONSOON,21.12,15.712,8.74375,20.32,16.7,20.241875,19.81375000000001,20.24654997373434,19.999594067378084,18.44889489865555,18.536554433369957,11.842583333333332,12.210083333333335,12.78736398470965,12.465869745335723,13.526015378646957,13.860781436280579,7.953154761904761,8.721205357142859,8.415926936572674,8.06808235748995,6.727625776846141,8.173912837157626,17.842875,17.926458333333336,18.181462433673836,18.216487770979327,18.738716624919988,16.464416957504774,18.373124999999998,18.373125,18.720988612763684,19.92702367651726,17.656341200648324,17.931979132255513
2000-11-30,POMKH,20.1425,9.98,5.743333333333332,15.979,16.44,20.1875,20.21187500000001,20.204929984240604,20.462841042346277,17.793076774780953,19.317967167499003,12.366333333333332,11.757583333333335,11.66441839082579,12.173907988560979,11.87228813431209,12.619847801984559,8.661770833333334,7.881413690476192,7.346889495276937,7.3816403379584035,9.468507753044141,7.751501383772942,18.553812500000003,17.492875,17.300477460204302,17.767613579738345,18.40869611807027,18.062690123782648,18.373125,18.373125,17.80859316765821,17.210511937092345,18.082256070423416,18.25993437280798
2001-02-28,POMRB,18.55,11.928333333333333,10.1725,19.46,15.54,20.400624999999998,20.27187500000001,19.542957990544362,19.965342044187334,17.56200935959197,19.033178464822914,12.823583333333334,11.927583333333335,11.769984367828808,12.283801288404081,11.259685879881792,11.668118193982076,9.36156994047619,8.024895833333336,8.477133697166161,8.027061217892204,7.203193381307839,7.966123286899989,19.137249999999998,18.192875,18.164286476122584,18.384359001810154,16.9881267915948,16.93518259730121,18.373124999999998,18.373125,16.901155900594926,15.102658911708202,15.110442721848608,16.01204333355667
2001-05-31,PREMON,20.6,13.6,12.534999999999998,19.9,24.8125,21.0603125,20.103125000000006,19.965774794326617,20.4463701161425,22.196096423443215,20.91434733538224,13.411041666666666,12.805083333333336,12.501990620697285,12.67781302667153,10.671648732501215,10.882613112434965,9.93907738095238,9.298645833333335,10.100280218299696,9.11036068942058,11.287182981113071,6.674809831502598,19.456958333333333,18.91475,18.85857188567355,18.95842089444722,18.214234073399414,18.300820724050148,18.373124999999998,18.373125,20.065693540356953,23.421081474963927,24.05622311805771,22.523935196983643
2001-08-31,MONSOON,23.5,15.86,9.247142857142855,22.1,16.7,21.77875,20.698125000000005,21.379464876595968,22.196183044057197,20.41239769015978,20.734931390042078,14.191770833333333,12.842083333333335,13.845194372418371,13.414616951079125,15.84587077480126,15.537309833417726,10.469062499999998,9.42449404761905,9.75902527383696,9.050417677055872,7.843407837681962,10.597052088322497,19.052083333333332,19.359750000000005,20.15514313140413,19.980046976961617,20.774593996657384,19.063493254244378,18.373124999999998,18.373125,18.71941612421417,19.948497555580968,17.417888359743852,17.6419729433226
2001-11-30,POMKH,23.04,14.531666666666665,9.86,16.756666666666664,16.44,22.303749999999997,21.422500000000003,22.04367892595758,23.309054739677645,19.650759913028516,20.893002189425623,14.588041666666667,13.98,14.119783290117688,13.78691435647602,11.530965676703858,11.446044835050023,10.313005952380951,10.453660714285716,9.799415164302175,9.165322495667814,10.430691277217095,10.053140524191585,17.974687499999995,19.55416666666667,18.795752545509146,19.27834794003621,20.349537682201387,19.730093446156864,18.373125,18.373125,17.807649674528502,17.222394700485395,17.742109575464152,17.880853511900312
2002-02-28,POMRB,21.4,13.6225,10.295714285714283,15.443333333333333,15.54,22.57,22.135,21.786207355574547,23.22274998950405,18.734322298018995,20.02574537956989,15.315666666666667,14.403541666666667,13.920869974070612,13.93195077934466,13.338425412166288,13.512748288939868,10.628779761904761,10.484464285714287,9.997934812867019,9.36209757963805,8.956579610709586,8.723076552340185,16.74375,18.550000000000004,17.45478486063882,18.40401848251591,18.49695178557105,18.81495233454864,19.097395833333334,18.373125,16.9005898047171,15.10685124823264,15.226801059599381,16.044888637131713
2002-05-31,PREMON,21.95,15.076000000000002,11.163333333333336,15.2975,24.8125,22.62,22.472500000000004,21.851724413344726,23.20548231095059,21.99656989506439,21.629439789710922,16.209833333333332,14.772541666666667,14.382921984442369,14.315694975867249,14.153165961267995,14.749047854095412,11.35892857142857,10.141547619047621,10.464094221053546,9.730526751125621,12.63169194169738,10.83759423742963,15.961791666666665,17.399375000000006,16.591870916383293,17.72027475223684,17.6708277408313,17.931650378896336,20.841383928571428,18.373125,20.06535388283026,23.419419048411577,24.220629790895174,22.641997501343326
2002-08-31,MONSOON,24.28,20.205,13.145,16.854999999999997,22.49416666666667,22.837500000000002,22.667500000000004,22.82303464800684,24.165554640146,23.4348908849996,23.641774015042596,16.8490625,15.858791666666665,16.71175319066542,15.563330009132931,17.428797312972826,16.458237388181438,12.062068452380952,11.116011904761907,11.536456532632128,10.51284431876617,8.506649723097027,9.444055841313572,15.879291666666665,16.088125000000005,16.697122549829974,17.64050475269248,18.723593463569525,17.360448971782844,22.645476190476188,19.82166666666667,21.03687899636482,25.515269364162144,17.268407684440785,17.46513708983814
2002-11-30,POMKH,22.66,17.339999999999996,11.803333333333335,15.745999999999999,24.59773809523809,23.35875,22.572500000000005,22.757820788804104,24.034120606566876,22.703647844205086,23.412716358727167,17.533375,16.560874999999996,16.96305191439925,16.082280209168378,15.45318860515773,16.28702329170372,12.795208333333333,11.60184523809524,11.64320725291261,10.736971132412455,11.905234484102948,11.349070749712888,16.0424375,15.835458333333339,16.316673529897983,17.27991594640551,17.11224891027329,16.0848497026693,23.42985119047619,21.86110119047619,22.461222635914126,27.521352014743858,18.3144670959342,18.457649984364345
2003-02-28,POMRB,23.52,15.928,13.9775,15.794,21.815,23.89625,23.102500000000006,23.06269247328246,24.1906338432701,21.00676787780584,21.876459746625702,17.926375,17.137249999999995,16.54903114863955,16.258253440731952,15.65832889299984,15.850049967128616,14.909999999999998,12.52229166666667,12.576924351747566,11.46371118318877,10.548704050233338,11.977013842798856,16.432375,15.923125000000004,16.10760411793879,17.027360837927155,16.086656142091897,15.945737983083237,23.42985119047619,23.429851190476192,22.202733581548475,24.823143443352873,17.18599523290252,18.60929436475836
2003-05-31,PREMON,24.0,18.245,13.346666666666666,16.252000000000002,24.8125,24.4625,23.615000000000006,23.437615483969477,24.4408254584952,22.576181984085167,22.85809125628923,18.080000000000002,17.929499999999994,17.22741868918373,16.824044160690452,16.98658578525569,16.921303659747977,18.471458333333334,13.068125000000002,12.884821277715206,11.831302934736499,14.747942071205504,10.449036380781033,16.941312500000002,16.161750000000005,16.165362470763277,16.96597272250125,16.28598534039471,16.187528365382764,23.429851190476192,23.429851190476192,23.246640148929085,25.433777949979593,26.842588319047255,25.67894758253749
2003-08-31,MONSOON,26.53,20.18,27.88,19.02,22.49416666666667,24.876250000000002,24.177500000000006,24.67456929038169,25.77503394956607,24.784950620966633,24.7362997466661,18.35825,17.923249999999992,18.40845121351024,17.64487395900013,21.542555120780236,20.923323807707327,21.60760416666667,16.751875000000002,18.882892766629126,15.863239993127706,10.639725560635435,14.178110971961573,17.682875,16.703000000000003,17.307217482457965,17.674098417914077,18.207609809384344,16.752132845768717,23.42985119047619,23.429851190476192,22.94565075602412,23.37950735956574,20.435001109831212,20.722503902098303
2003-11-30,POMKH,24.94,18.594,25.56,17.6525,24.59773809523809,25.10875,24.747500000000006,24.780741574229012,25.984755127278195,23.64959386833321,23.90235575955614,18.639125000000003,18.236749999999994,18.482670728106143,18.040406566249636,18.449714000916913,18.68701196535506,24.758333333333333,20.19104166666667,21.553735659977477,18.208150266515826,17.19910593792275,16.244068552234264,18.334125000000004,17.179625000000005,17.445330489474777,17.82353966588004,17.592013504119,16.57648493838196,23.42985119047619,23.429851190476192,23.606485691709707,24.14156690053943,21.243663334296958,20.69527155955589
2004-02-29,POMRB,24.55,16.900000000000002,25.31,19.82,21.815,25.5475,25.005000000000006,24.68844494453741,25.806616899629038,23.785269874281326,24.596363805845307,18.9135,18.479749999999996,17.849602436863687,18.062689531867655,17.45120353552675,17.64268693974879,26.69625,23.024166666666673,23.056241395986486,19.856567937174578,17.965201038488168,26.142875787580735,19.085874999999998,18.186125000000008,18.395198293684867,18.52353407565025,17.096326720066575,16.978646765291266,23.42985119047619,23.429851190476192,22.889891415025826,22.110289255847018,19.376412968031637,20.004103997539737
2004-05-31,PREMON,24.83,19.52,27.22,17.436,24.8125,26.0975,25.212500000000006,24.745066966722447,25.668744370876432,24.54046382131295,24.761640127491457,19.16025,18.798499999999994,18.517761462118212,18.55551524399854,19.209537793190293,19.166932744226692,27.087500000000002,26.492500000000007,24.721744837591892,21.555467100291057,23.146645030016916,24.45588473561772,19.934312500000004,18.482125000000003,18.01151897621092,18.390332449797732,18.415955452129932,18.3489839308497,23.429851190476192,23.429851190476192,23.658934849015495,23.904685150220455,27.411223914154697,25.26781104661806
2004-08-31,MONSOON,29.21,21.1,29.51,23.85,22.49416666666667,26.49,25.882500000000007,26.531040180033468,27.59203737668942,26.878032813420994,26.629249004441082,19.5245,19.028499999999994,19.550656877270928,19.251398626001542,22.062052974613366,20.645803730026653,25.255208333333336,26.900000000000006,26.637046902555134,23.38964756122849,20.411567054917302,26.729429427759992,20.040666666666667,19.689625000000003,20.34691138572655,20.037862886835644,19.986235712410835,18.794533865235394,23.42985119047619,23.429851190476192,23.193027576075963,22.851266667472586,21.730033469790165,21.500005429952562
2004-11-30,POMKH,26.66,19.648000000000003,27.06,19.61,24.59773809523809,27.005,26.312500000000007,26.58262410802008,27.835888612114616,25.56913250061516,26.21986773192715,19.707250000000002,19.291999999999994,19.589594126362556,19.567277282009023,19.878441332990263,19.590986158040806,21.25541666666667,27.275000000000006,26.80622814153308,24.095248024553353,24.928823025501814,28.28763928467557,20.18470833333333,20.179000000000002,20.05214683143593,20.097506891143908,20.50395493719427,19.680558739132227,23.42985119047619,23.429851190476192,23.754911783740816,24.222652018986288,22.611694103982874,22.092391904522646
2005-02-28,POMRB,25.97,18.76,9.151666666666666,18.713333333333328,21.815,27.405,26.667500000000008,26.33757446481205,27.520213257054756,25.40140630872005,25.738778235833724,19.783125000000002,19.756999999999994,19.257756475817537,19.669224793275433,18.38237992192552,18.373763448440208,16.48845238095238,23.235416666666673,19.744403551586515,19.97341826574205,24.13238987980581,26.525569351507315,20.274895833333332,19.90233333333333,19.51662143219489,19.897403161020442,19.653777598506156,19.92483940162673,23.42985119047619,23.429851190476192,22.97894707024449,22.401372203881436,20.37122907336972,20.87422441589507
2005-05-31,PREMON,27.53,19.122,11.38,19.695,24.8125,27.683749999999996,27.342500000000012,26.81454467888723,27.869096164234016,25.88326633273738,25.902413498161142,19.953000000000003,19.657499999999995,19.20345388549052,19.819541718690104,20.77365428462816,20.35673617610999,11.312559523809524,19.275416666666672,16.39864213095191,17.539096876520862,23.71418006362247,20.943642127400146,20.491874999999997,20.467083333333328,19.587972859316935,20.017174487084027,19.61251081659259,19.42222983946117,23.429851190476192,23.429851190476192,23.712368242146695,24.194229580904068,27.272483705659624,25.004842730321798
2005-08-31,MONSOON,29.71,22.105,7.2142857142857135,22.3125,22.49416666666667,28.041249999999998,27.46750000000001,27.97272680733234,29.109279282119704,29.716127354051142,29.587548922204434,20.0335,19.908749999999998,20.364072331294313,20.484560190422446,22.518149882791413,21.24205922329078,8.978214285714285,13.701488095238098,12.724899564285431,14.681915647245122,16.863788891932977,6.494053305800035,21.060625,20.08270833333333,20.67778371559016,20.817786392240848,21.57739526851391,20.96278103301133,23.42985119047619,23.429851190476192,23.225087611954685,23.041363474364523,22.274052088574788,21.98300058334035
2005-11-30,POMKH,28.39,20.002,7.948571428571428,22.883333333333336,24.59773809523809,28.22,27.900000000000013,28.139636084399406,29.367140645665863,27.413825237343065,27.524380983686633,20.1665,19.997249999999994,20.219243398776587,20.65692062529028,20.796963949013357,20.3709603954767,9.019797619047619,8.923630952380954,10.81436830999983,12.784645746574167,16.678715793789486,7.525361152329873,21.410833333333333,20.901041666666664,21.560003562687427,21.56289694834584,20.933094251338193,20.11749914610566,23.42985119047619,23.429851190476192,23.774147805268047,24.30661016834051,23.32008147625879,22.96420448101518
2006-02-28,POMRB,27.1,19.05,9.588333333333336,19.99,21.815,28.443749999999998,28.18250000000001,27.723781650639644,28.79896665408695,26.939463995101743,27.22198372887723,20.3804375,20.069749999999992,19.751546039265953,20.627925338010595,19.501921134774065,19.648503544929035,8.867690476190477,9.032797619047622,10.323954319333232,11.823143442936086,13.15806240719853,2.8400989226136444,21.644479166666667,21.220208333333332,20.932002137612457,21.32430760262758,21.139283372477244,21.267105417325446,23.42985119047619,23.429851190476192,22.990488683160827,22.41435943890844,20.87290597491989,21.415746924663956
2006-05-31,PREMON,27.83,19.896,11.276,21.22,24.8125,29.00125,28.257500000000014,27.766268990383786,28.566870982636225,28.090074686057058,28.22179023714887,20.745875,20.263249999999992,19.809327623559575,20.756961313799625,20.504809363964014,19.78456945653563,8.810011904761906,9.006797619047623,10.704772591599939,11.557703139647591,15.601940934655897,5.032459147556533,21.638333333333335,21.601458333333333,21.04720128256747,21.483316459105556,21.020451337956207,20.86891598238938,23.429851190476192,23.429851190476192,23.7192932098965,24.17136179446822,26.933613221689555,24.835210222264347
2006-08-31,MONSOON,31.2,23.0425,6.1014285714285705,22.656666666666666,22.49416666666667,29.79625,28.63000000000001,29.13976139423027,29.941227862771623,30.68795234067858,29.71100292845035,21.307875,20.497624999999992,21.102596574135745,21.43387959738791,23.074429564583916,21.972819146929524,8.994148809523809,8.728583333333336,8.863434983531391,10.02383073437671,10.76016422585673,9.05948853946138,22.021979166666668,21.6875,21.69098743620715,21.991453200327115,23.028813030474236,22.500784384853198,23.42985119047619,23.429851190476192,23.229242592604564,23.011695485575714,22.511472153018325,22.281772722643634
2006-11-30,POMKH,31.36,21.988000000000003,8.6,22.49,24.59773809523809,30.632499999999997,29.372500000000013,30.027856836538163,31.084122437096937,29.075983376549107,29.23238444774116,21.939625,20.994124999999993,21.456757944481446,21.80594465969063,21.145326185338888,20.67304948354169,9.035857142857143,8.89144047619048,8.758060990118835,9.550208115969497,11.826867912425032,9.693391817869966,22.757916666666667,21.589166666666664,22.01059246172429,22.320399264896135,21.97326618730247,21.52063390818762,23.42985119047619,23.429851190476192,23.776640793657975,24.283666641870983,23.73263262655765,23.507139059896087
2007-02-28,POMRB,30.49,21.56,10.410000000000002,23.4525,21.815,31.07,30.220000000000013,30.2127141019229,31.45458811991161,28.25402783056165,28.74331248477236,22.5110625,21.621624999999995,21.498054766688867,22.03789262485797,20.301229145247824,20.260418406502136,9.213428571428572,9.096857142857147,9.418836594071301,9.672883063503775,9.686538027461385,11.364340149962798,23.21708333333333,22.454791666666665,22.587355477034574,22.82466570975831,21.647034918582353,21.62254020528953,23.42985119047619,23.429851190476192,22.991984476194787,22.402016940154667,21.161177220224914,21.75153273293642
2007-05-31,PREMON,31.13,22.440000000000005,10.788,23.645,24.8125,31.292499999999997,31.045000000000012,30.57962846115374,31.88780863826138,29.4103315513766,29.513691670041066,23.1235,22.257624999999994,21.87483286001332,22.390097127787843,21.519813095130523,21.149290642285287,10.921375000000001,8.974857142857147,9.96650195644278,9.860389872449751,13.20722825957509,12.042469231590216,23.778958333333335,23.061041666666664,23.010413286220746,23.248512506303577,22.625630536261173,22.525798346365697,23.429851190476192,23.429851190476192,23.720190685716872,24.167755179792017,26.577163515627404,24.724634680883476
2007-08-31,MONSOON,31.399999999999995,25.07,8.01,23.905,22.49416666666667,31.648749999999996,31.09500000000001,30.90777707669224,32.20929854429433,32.77907057294407,32.224837046766865,23.684166666666666,22.764499999999995,23.152899716007994,23.159112508193832,24.73937230816383,23.70568996496584,11.843250000000001,9.452000000000004,9.183901173865667,9.27802135336678,8.843690348852084,9.050055419939987,24.323541666666667,23.373124999999998,23.36824797173245,23.6314911071231,24.938483129212404,24.352014186095168,23.42985119047619,23.429851190476192,23.229781078096792,23.012876733249424,22.620133203893758,22.465402615355117
2007-11-30,POMKH,32.94,24.86,20.355,25.736666666666668,24.59773809523809,31.92,31.490000000000013,31.72066624601534,33.06291660572552,32.14103174086365,31.84243361012254,23.862083333333334,23.482499999999995,23.835739829604798,23.760648536144682,23.457438467071785,23.229120795602498,11.3585,12.390750000000002,13.652340704319402,12.049267373611425,10.869786131268388,9.091083023363357,24.67322916666667,24.184791666666666,24.315615449706137,24.41211385173305,23.637308184726077,23.311457778572727,23.42985119047619,23.429851190476192,23.77696388495331,24.286571063739174,24.000018998483437,23.844167456737722
2008-02-29,POMRB,31.76,23.17333333333333,6.03,24.5625,21.815,32.26875,31.807500000000015,31.736399747609205,33.04301556760833,31.16981353520363,31.588663043334854,23.992708333333333,23.885833333333327,23.57077723109621,23.955581874073832,23.04017578758939,23.263582595759594,11.039166666666667,11.295750000000002,10.603404422591641,10.364463565315122,11.917881430403044,8.880697283756952,25.45354166666667,24.462291666666665,24.41436926982368,24.667576353954182,23.898881970454326,24.12343771167339,23.42985119047619,23.429851190476192,22.99217833097199,22.404594216004902,21.349237956656147,21.9586372613457
