Date,Season,Delhi Cantonment,Patel Nagar,Punjabi Bagh,Rajouri Garden,Delhi Cantonment_Trend,Delhi Cantonment_SMA,Delhi Cantonment_EWMA,Delhi Cantonment_DES,Delhi Cantonment_TES,Delhi Cantonment_ARIMA,Patel Nagar_Trend,Patel Nagar_SMA,Patel Nagar_EWMA,Patel Nagar_DES,Patel Nagar_TES,Patel Nagar_ARIMA,Punjabi Bagh_Trend,Punjabi Bagh_SMA,Punjabi Bagh_EWMA,Punjabi Bagh_DES,Punjabi Bagh_TES,Punjabi Bagh_ARIMA,Rajouri Garden_Trend,Rajouri Garden_SMA,Rajouri Garden_EWMA,Rajouri Garden_DES,Rajouri Garden_TES,Rajouri Garden_ARIMA
1999-02-28,POMRB,7.0775,11.55154761904762,3.09,32.57,8.233125000000001,7.9243749999999995,7.446515358617601,7.238784810287123,8.090962841063124,7.576820292146814,11.63085019147519,11.630850191475192,11.629168611924536,11.652617673886947,11.678783415478161,11.715333609571346,4.30875,4.072500000000002,3.6915949191782405,5.353616383581328,3.7833736395867295,4.2789437049199215,34.34280303030303,34.34280303030303,33.93239887385321,34.35775745676967,32.78049263572326,32.52441557578362
1999-05-31,PREMON,10.1275,11.486794871794872,6.24,34.440000000000005,8.9046875,7.868124999999999,8.51890921517056,8.467367966019687,9.299974457491594,7.343193207878589,11.630850191475192,11.630850191475192,11.57221911587267,11.573696197591435,11.748215666616623,11.610101150422437,5.177499999999999,3.902500000000002,4.710956951506945,5.360149199492327,4.166968120436328,5.256554907416923,34.34280303030303,34.34280303030303,34.13543932431193,34.40102374823415,34.647502421146186,34.391798355224886
1999-08-31,MONSOON,10.5275,11.742878787878787,6.54,34.92666666666667,9.612187500000001,8.598125,9.322345529102336,9.34382649374212,8.368595990518516,8.645942939579916,11.630850191475194,11.630850191475192,11.640482984675117,11.706723405665057,11.65364181510734,11.530876896339489,6.0125,4.7150000000000025,5.442574170904167,5.370563071335109,4.344538939990544,4.66711877856456,34.34280303030303,34.34280303030303,34.45193026125383,34.50568885627008,35.06267753189771,34.877783891386976
1999-11-30,POMKH,9.1125,11.74217948717949,6.69,35.43454545454546,10.331874999999998,9.21125,9.238407317461402,9.206168207754558,9.61973488263909,9.526304922281929,11.630850191475192,11.630850191475192,11.681161585676865,11.755372735209582,11.621718189484016,11.667088060185451,6.47625,5.640000000000002,5.9415445025425,5.382815838354286,5.520001098964501,5.269729852818664,34.34280303030303,34.34280303030303,34.844976338570476,34.66624864321358,35.47675268981131,35.38495186066985
2000-02-29,POMRB,10.285,11.55154761904762,6.07,32.57,10.590000000000002,10.013124999999999,9.657044390476841,9.65527617381961,9.543551805995998,9.332689684687491,11.63085019147519,11.630850191475192,11.629315999025167,11.652618162463789,11.67878433171627,11.715334283799056,6.46125,6.3850000000000025,5.9929267015255006,5.38668155064928,6.022197935459772,5.820748655674089,34.34280303030303,34.34280303030303,33.93498580314228,34.40833709770864,32.80207209481423,32.532721788994195
2000-05-31,PREMON,12.6775,11.486794871794872,6.97,34.440000000000005,10.7765625,10.650625,10.865226634286106,10.988158294055056,11.399166129048716,9.778266277389042,11.630850191475192,11.630850191475192,11.572307548133049,11.573696377894972,11.748215998703964,11.610101391459008,6.3025,6.567500000000003,6.383756020915301,5.402414141109367,6.75549122329144,7.051944587480236,34.34280303030303,34.34280303030303,34.136991481885374,34.44465101350577,34.66553657399099,34.40058146800058
2000-08-31,MONSOON,10.0425,11.742878787878787,5.69,34.92666666666667,11.2384375,10.529374999999998,10.536135980571665,10.559953856264926,10.633889464113011,11.134789105616871,11.630850191475194,11.630850191475192,11.640536044031343,11.706723472203958,11.653641935402897,11.530876982510122,6.2375,6.355000000000003,6.10625361254918,5.400967508450855,6.056180477264388,5.5133471328550065,34.34280303030303,34.34280303030303,34.452861555797895,34.54331937795324,35.077748839638055,34.88669111707058
2000-11-30,POMKH,11.09,11.74217948717949,6.27,35.43454545454546,11.5896875,11.02375,10.757681588342997,10.788236001447993,10.87167373682452,10.623717819842396,11.630850191475192,11.630850191475192,11.681193421290601,11.75537275976498,11.621718232991585,11.667088090991472,6.1625,6.250000000000003,6.171752167529508,5.40722441371785,6.023018305328279,5.17149078529083,34.34280303030303,34.34280303030303,34.845535115296926,34.69870669790324,35.48934792059141,35.393988608899
2001-02-28,POMRB,12.0025,11.55154761904762,5.97,32.57,12.108020833333331,11.453125,11.255608953005797,11.329247356075351,11.062826035781905,10.841886647202886,11.63085019147519,11.630850191475192,11.629335100393408,11.65261817152567,11.678784347383314,11.715334294812216,6.00625,6.225000000000002,6.091051300517705,5.409418400638547,6.089720543056354,5.638007766460494,34.34280303030303,34.34280303030303,33.93532106917816,34.436333661856956,32.81259804525842,32.536804737757144
2001-05-31,PREMON,13.77,11.486794871794872,6.47,34.440000000000005,12.717708333333333,11.726249999999999,12.261365371803478,12.435042425642415,12.991477291751405,11.38492617350674,11.630850191475192,11.630850191475192,11.572319008953993,11.573696381239152,11.74821600427705,11.610101395396216,5.82,6.100000000000002,6.242630780310623,5.418204438310983,6.74397392753979,6.97695645486492,34.34280303030303,34.34280303030303,34.1371926415069,34.468799336983714,34.674333207787384,34.4048988384479
2001-08-31,MONSOON,13.096666666666666,11.742878787878787,4.94,34.92666666666667,13.126979166666667,12.489791666666665,12.595485889748755,12.760915625632304,12.042043570334362,12.500878663470061,11.630850191475194,11.630850191475192,11.640542920523911,11.706723473438089,11.65364193731628,11.530876983917674,5.72375,5.912500000000002,5.721578468186374,5.406598404828654,5.814189060526538,5.283660387572991,34.34280303030303,34.34280303030303,34.45298225157081,34.56414841696339,35.08510026757399,34.891069495661576
2001-11-30,POMKH,12.913333333333332,11.74217948717949,5.53,35.43454545454546,13.670208333333331,12.945625,12.722624867182585,12.86329279812838,12.886306550771787,12.779641986547183,11.630850191475192,11.630850191475192,11.681197547186143,11.755372760220421,11.621718233578092,11.667088091494673,5.695,5.727500000000003,5.644947080911825,5.402972835016484,5.541340138859633,5.003904847341038,34.34280303030303,34.34280303030303,34.84560753276067,34.7166727014845,35.49549157667035,35.39843065475939
2002-02-28,POMRB,13.453333333333333,11.55154761904762,5.94,32.57,14.226666666666667,13.308333333333334,13.014908253642885,13.164922794919331,13.006973930853468,12.842194847458792,11.63085019147519,11.630850191475192,11.629337575930734,11.652618171693746,11.678784347488747,11.71533429499211,5.87375,5.720000000000003,5.762968248547095,5.4048298820411675,5.4861619149105065,5.311722794354371,34.34280303030303,34.34280303030303,33.9353645196564,34.451830165777494,32.81773235526528,32.539003674279634
2002-05-31,PREMON,16.665,11.486794871794872,6.27,34.440000000000005,14.705416666666668,14.032083333333336,14.47494495218573,14.790332539637085,14.753861824200492,13.128140509789441,11.630850191475192,11.630850191475192,11.57232049427639,11.573696381301177,11.74821600420806,11.610101395460527,6.278125,5.6700000000000035,5.965780949128257,5.4110318665966695,6.411029631295022,6.863607974198564,34.34280303030303,34.34280303030303,34.13721871179385,34.482165783932984,34.678623997979386,34.407224026469926
2002-08-31,MONSOON,14.653333333333334,11.742878787878787,6.57,34.92666666666667,15.189583333333335,14.421250000000004,14.546300304644772,14.807290517122956,14.221743973644614,14.783002137512742,11.47690673909424,11.630850191475192,11.640543811717349,11.706723473460979,11.653641937184052,11.530876983940665,6.425,6.077500000000003,6.207468569476955,5.4211196113138795,5.54397005537264,5.111577983176818,34.34280303030303,34.34280303030303,34.452997893742975,34.57567759186398,35.08868612048261,34.893427540582906
2002-11-30,POMKH,15.186666666666667,11.74217948717949,7.135,35.43454545454546,15.117708333333333,14.989583333333337,14.80244684945353,15.056969404308797,14.83644813749134,14.722331384562787,11.285863927738928,11.630850191475192,11.681198081902204,11.755372760228868,11.621718233422937,11.667088091502892,6.459583333333334,6.478750000000003,6.578481141686173,5.43854818436341,6.167675507248437,5.939740846149753,34.34280303030303,34.34280303030303,34.84561691806397,34.72661714479041,35.49848830699433,35.40082298869375
2003-02-28,POMRB,15.053333333333335,10.32,5.51,32.57,14.404791666666668,15.389583333333338,14.902801443005451,15.137786200169755,15.07619657293324,14.939589277583027,11.10590472027972,11.322963286713287,11.136718849141323,10.87280262815945,11.678784347325278,11.715334294995047,6.24,6.3712500000000025,6.151088685011704,5.434203377304706,6.5742472465011765,6.240704556089195,34.34280303030303,34.34280303030303,33.93537015083838,34.46040770523866,32.82023675041576,32.540248807474384
2003-05-31,PREMON,14.489999999999998,11.19,6.976666666666668,34.440000000000005,13.538541666666667,14.845833333333337,14.73768086580327,14.927471657881737,16.650197850198012,14.992808998005565,10.802772435897438,11.24876456876457,11.158031309484794,11.09798421261439,10.963182680978012,10.818832349208265,5.721041666666666,6.54791666666667,6.481319877673689,5.449348544935037,6.782857500059555,6.538448987960084,34.34280303030303,34.34280303030303,34.13722209050303,34.48956430599647,34.68071694408788,34.408540648737436
2003-08-31,MONSOON,11.125,10.6,4.1066666666666665,34.92666666666667,12.694166666666666,13.963750000000005,13.292608519481963,13.286429466955175,14.617982934102791,14.757549633256563,10.662500000000001,10.963044871794873,10.934818785690876,10.807497023707638,11.17982959072246,11.05730747473299,5.394583333333333,5.9320833333333365,5.53145859327088,5.426260913705097,6.073780339784114,5.719541337451037,34.34280303030303,34.34280303030303,34.45299992096849,34.58205915722683,35.09043521483466,34.89476276785143
2003-11-30,POMKH,11.785,10.46,5.446666666666666,35.43454545454546,12.419374999999999,13.113333333333337,12.689565111689177,12.648530698354921,13.786665609224274,13.057915532576255,10.684375000000001,10.6425,10.744891271414525,10.611648189737597,10.721418559623809,10.76348753323831,5.2370833333333335,5.510000000000003,5.497541822629195,5.4212518797628215,5.285271729043051,4.854852340404955,34.34280303030303,34.34280303030303,34.845618134399274,34.73212153825317,35.49995004126449,35.402177631888
2004-02-29,POMRB,11.7,10.48,4.586666666666667,32.57,12.978124999999999,12.275000000000004,12.293739067013504,12.246515020028077,13.159854646971324,12.462330925377735,10.72,10.6825,10.638934762848717,10.552036474434155,10.535060565967214,10.56849686681085,5.429166666666667,5.27916666666667,5.133191760244184,5.404922084863741,5.311592736426953,5.246770134280821,34.34280303030303,34.34280303030303,33.93537088063957,34.46515549761719,32.821458335217095,32.54097433693836
2004-05-31,PREMON,15.645,11.205,6.6400000000000015,34.440000000000005,13.767499999999998,12.563750000000006,13.634243440208103,13.799683863578679,14.2043917435253,12.105643813682692,10.813749999999999,10.68625,10.86536085770923,10.989107231353586,10.650499937052272,10.511637651369405,5.668333333333334,5.195000000000004,5.735915056146511,5.416023961848469,5.680300265201116,6.122488288810939,34.34280303030303,34.34280303030303,34.137222528383745,34.493659495161666,34.68173783376483,34.40930783433016
2004-08-31,MONSOON,14.44,10.87,5.98,34.92666666666667,15.039821428571429,13.392500000000005,13.956546064124861,14.140601389808584,13.498905606313523,13.761673620858579,10.853749999999998,10.753749999999998,10.867216514625538,10.938281164716964,11.076023766293815,10.957122792035877,5.7330000000000005,5.6633333333333375,5.833549033687907,5.41822528925973,5.332582788573442,5.298689614400467,34.34280303030303,34.34280303030303,34.453000183696915,34.585591446122734,35.0912883817465,34.89554079443411
2004-11-30,POMKH,14.785,10.94,5.486666666666667,35.43454545454546,16.50172619047619,14.142500000000005,14.287927638474915,14.490242409823377,14.301338565203713,14.079055834944443,10.831875,10.873749999999998,10.896329908775323,10.963848379386734,10.85589018686729,10.901146419303766,5.590416666666667,5.673333333333338,5.694796086879411,5.413860377072595,5.777652566924033,5.9203356998185175,33.92030303030303,34.34280303030303,34.845618292036335,34.73516829979234,35.50066304071575,35.40296697198012
2005-02-28,POMRB,18.87857142857143,10.32,5.064,32.57,17.64702380952381,15.937142857142863,16.124185154513523,16.54523739876456,14.590254475366644,14.409360138324066,10.796249999999999,10.833749999999998,10.665797945265194,10.580699865071795,10.889784567139335,10.92610983546855,5.2590595238095235,5.792666666666672,5.442477652127647,5.40395867911789,5.590532903728631,5.170706740539015,33.49780303030303,34.34280303030303,33.9353709752218,34.46778346949325,32.82205419542972,32.541404238834716
2005-05-31,PREMON,20.161666666666665,11.19,5.022,31.06,18.790684523809524,17.06630952380953,17.73917775937478,18.30448183581898,17.752724185337886,16.50045996597874,10.7025,10.829999999999998,10.875478767159116,10.990187123518204,10.677120106449978,10.53668441332626,5.052511904761905,5.388166666666672,5.274286591276589,5.39364142473339,6.052845569702946,6.442830555813141,33.49780303030303,33.49780303030303,32.785222585133084,34.028194830374,34.68223579963613,34.409762418957726
2005-08-31,MONSOON,19.085714285714285,10.6,4.9471428571428575,34.92666666666667,19.235372023809525,18.227738095238102,18.277792369910582,18.821907061502568,17.404023958178577,18.213502425511447,10.682500000000001,10.7625,10.76528726029547,10.767715775852327,11.076113723229867,10.95643951915767,4.934035714285715,5.129952380952386,5.1434290976230965,5.382479280880778,4.7659562956954495,4.551846484394803,33.18655303030303,33.49780303030303,33.64180021774652,34.18410677702915,34.536401687465506,34.896001802732094
2005-11-30,POMKH,19.288571428571426,10.46,4.8671428571428565,35.43454545454546,18.911592261904758,19.35363095238096,18.68210399337492,19.207776381488248,18.479331909460342,18.62160174149782,10.72625,10.6425,10.643172356177281,10.596967388111185,10.683814964583146,10.727427214632257,4.92132142857143,4.975071428571433,5.032914601431001,5.3704161365617935,4.991050835830345,5.3197002542943,32.94217803030303,33.49780303030303,34.358898312466096,34.388869317912125,35.036939116309945,35.40343468393301
2006-02-28,POMRB,17.932499999999994,10.64,4.735714285714288,30.08,18.52816964285714,19.1171130952381,18.38226239602495,18.809742138921955,18.888208128908943,18.93367027151653,10.797500000000001,10.7225,10.64190341370637,10.647930644148856,10.521426872219633,10.555605294154764,4.960714285714286,4.893000000000005,4.914034475144316,5.356783555117387,4.882761265848883,4.833497625627816,32.5357196969697,32.87530303030303,32.64733898747966,33.824513314368794,32.43451583799089,32.54166151575463
2006-05-31,PREMON,18.5175,11.22,5.248571428571427,31.595,18.236383928571424,18.706071428571434,18.43635743761497,18.84403851595996,20.11849965779621,18.465232588386687,10.985000000000001,10.73,10.873142048223823,11.033993841829941,10.747546685709358,10.609828872171692,4.99625,4.949642857142862,5.0478492565151605,5.350138381134976,5.524121590840924,6.077332367301436,31.67681818181818,33.00905303030303,32.226403392487796,33.54737916257595,33.94928237121496,33.69365152995253
2006-08-31,MONSOON,17.662499999999994,11.14,5.035714285714286,31.14,18.237187499999997,18.35026785714286,18.12681446256898,18.472499798596953,18.292323143375608,18.489687994121265,11.20875,10.865,10.979885228934293,11.125809950737631,11.120770927910657,11.001863673669162,5.073392857142856,4.971785714285719,5.04299526819481,5.340768086391199,4.593593030526448,4.722652611480431,31.37375,32.062386363636364,31.791842035492678,33.24537437397495,34.0117613215109,34.8962776954322
2006-11-30,POMKH,18.3775,11.42,5.062857142857141,32.35,18.524531250000003,18.122500000000002,18.22708867754139,18.58125174366451,18.51594640134612,18.102654900447757,11.098333333333333,11.105,11.155931137360575,11.336989512864548,11.044221714446282,11.09061622980115,5.23375,5.02071428571429,5.050940018059743,5.331890579549097,4.94180082247443,5.303768789989226,31.389374999999998,31.291249999999998,32.015105221295606,33.152323671719955,33.9763778929198,35.40371458846861
2007-02-28,POMRB,18.85,11.47,5.1571428571428575,30.74,18.763125000000002,18.351875000000003,18.476253206524834,18.85524202196548,18.575644645984234,18.23125220833508,10.796458333333334,11.3125,11.281558682416346,11.446582829840775,11.264036205764066,11.302245222188887,5.394319196428571,5.126071428571433,5.093421153692988,5.324388261035546,4.949089411167036,4.921918551493612,31.4825,31.45625,31.505063132777362,32.84926802410746,31.041432659042016,32.01418928745621
2007-05-31,PREMON,19.89875,9.506666666666666,6.109999999999999,31.06,18.90625,18.697187500000002,19.0452519239149,19.48574988742113,20.259157085496383,18.520758189700445,10.558125,10.884166666666667,10.571601876116475,10.243844939580287,11.545862014668666,11.410027626206432,5.480954241071427,5.341428571428576,5.500052692215792,5.329614639417972,5.757991919040674,6.187054817489654,31.650624999999998,31.322499999999998,31.327037879666417,32.63215086147254,32.893501836763036,32.872705704156104
2007-08-31,MONSOON,18.19,10.438333333333334,5.458839285714285,32.42,19.4534375,18.829062500000003,18.70315115434894,19.068299703074945,18.890080959094206,19.16550694958006,10.346250000000001,10.70875,10.518294459003219,10.389919691449334,10.318069889788243,10.187118671784113,5.600055803571427,5.447209821428576,5.483567329615189,5.326141103970448,5.123555591302916,5.210935472683708,31.576249999999995,31.642499999999995,31.764222727799854,32.63307694974173,33.04154022920641,34.094055030254445
2007-11-30,POMKH,18.995,10.215000000000002,5.332812499999998,32.415,19.926548295454545,18.983437500000004,18.819890692609363,19.19150244720664,19.087817495232464,18.709076881349855,10.306666666666668,10.4075,10.396976675401932,10.302412268015587,10.305923664953514,10.348524030841704,5.691037946428571,5.5146986607142905,5.4232653977691125,5.321047546875632,5.421355676501753,5.491077526613315,31.6275,31.658749999999998,32.02453363667991,32.63318383307102,33.375847387396945,34.75027272818389
2008-02-29,POMRB,22.61,10.98,5.84,30.08,20.061704545454546,19.923437500000006,20.335934415565617,20.90255378556163,19.164327859461736,18.842857484973702,10.173125,10.285,10.63018600524116,10.754516428671101,10.228245328217382,10.262734873441753,5.712901785714284,5.685412946428576,5.589959238661468,5.32274487436981,5.329751798003558,5.091051231686613,31.60125,31.493749999999995,31.246720182007948,32.310153881230335,30.550242681856247,31.465696199348134
2008-05-31,PREMON,19.92363636363636,9.68,6.154999999999999,32.13,20.223011363636363,19.929659090909098,20.171015194793913,20.659844356010748,22.016322334104466,20.60546626588146,10.006458333333335,10.328333333333333,10.250111603144695,10.098200583221372,10.857978126945605,10.723577543123827,5.7836328125,5.696662946428576,5.81597554319688,5.328590713074675,6.2812347292066235,6.530861269936545,31.433124999999997,31.761249999999997,31.60003210920477,32.31520895169145,32.37457792863055,32.24964319386834
2008-08-31,MONSOON,19.24636363636364,9.196666666666667,5.58875,31.14,19.88704545454545,20.19375000000001,19.801154571421804,20.209499044278438,20.008982390751648,20.286444787933924,9.8375,10.017916666666666,9.828733628553485,9.549948433627913,10.17915723593436,10.053079225017754,5.805937500000001,5.729140625000005,5.725085325918128,5.326852599015742,5.4211556298172425,5.26383513688635,31.59,31.44125,31.416019265522863,32.182570928713204,32.78366187520092,33.31843601977098
2008-11-30,POMKH,19.229090909090907,10.123333333333333,5.76875,32.35,19.60534090909091,20.252272727272732,19.572329106489445,19.940219191104063,20.183676671815277,19.79980108828572,9.712083333333334,9.995,9.946573510465424,9.934387451893482,9.464075424928472,9.502834364189827,5.774374999999999,5.838125000000005,5.7425511955508775,5.327523569200474,5.63983715203737,5.5362917088342645,31.751250000000002,31.425000000000004,31.78961155931372,32.23560684698079,32.950043867121266,33.91134096942729
2009-02-28,POMRB,19.68818181818182,9.72,5.5825,31.4,19.904204545454547,19.521818181818187,19.618670191166395,19.991169386747,19.94266570128251,19.532771431406598,9.946666666666667,9.68,9.855944106279255,9.82086961716302,9.86459015455833,9.901504801225004,5.859375,5.773750000000005,5.678530717330526,5.325717838708611,5.650832578808124,5.4087411556182445,32.067499999999995,31.755000000000006,31.633766935588234,32.149889793714614,30.18371585469297,31.023823789303776
2009-05-31,PREMON,20.591818181818184,9.936666666666666,6.16,32.1,20.23943181818182,19.688863636363642,20.00792938742711,20.42758742863151,21.431325595420162,19.605486416645846,9.990833333333335,9.744166666666667,9.88823313043422,9.916170456822323,9.922960102753507,9.784888010502149,5.92671875,5.775000000000006,5.871118430398315,5.33158763606523,6.329331644430271,6.348294928211855,32.40375,31.74750000000001,31.82026016135294,32.17282234722241,32.28513191565449,32.016800130843066
2009-08-31,MONSOON,20.96909090909091,10.816666666666668,6.26375,33.7,20.458920454545456,20.11954545454546,20.39239399609263,20.84594017010215,19.88572338723528,20.06698130919277,9.774583333333334,10.149166666666668,10.259606544927198,10.508555818661561,10.0037624510109,9.882405760240305,5.93765625,5.943750000000006,6.028171058238989,5.338748292263468,5.448918716295356,5.304822611393122,32.7575,32.38750000000002,32.57215609681177,32.41401404772111,32.70398229428529,32.66428405308801
2009-11-30,POMKH,20.188181818181818,8.856666666666667,5.632500000000001,32.48,20.667670454545455,20.35931818181819,20.310709124928305,20.727852409783523,20.740577345205093,20.489069482331754,9.7,9.832500000000001,9.698430593622987,9.48609731966886,10.433130689751655,10.48266816580723,5.899375,5.909687500000006,5.869902634943394,5.337445277519549,5.972977189257936,5.914488281994775,33.232499999999995,32.420000000000016,32.535293658087056,32.45322684538827,33.30403931330476,33.31533142273519
2010-02-28,POMRB,20.485,9.256666666666666,5.80625,34.1,20.80443181818182,20.558522727272734,20.380425474956983,20.7916467432176,20.647754681535545,20.348287115648766,9.691875000000001,9.716666666666669,9.521725022840458,9.362050903662418,9.40851480389527,9.4379625973564,5.53840625,5.9656250000000055,5.844441580966036,5.338462369559822,5.7625067272942285,5.357042060473614,33.300000000000004,33.09500000000001,33.16117619485223,32.71122864630508,30.5009109134749,30.94314878453494
2010-05-31,PREMON,21.465000000000003,9.803333333333333,5.63,33.2,20.821590909090908,20.77681818181819,20.81425528497419,21.269995075360434,22.170212499797728,20.412253724148318,9.732083333333332,9.683333333333335,9.634368347037608,9.662422184683813,9.462258248960403,9.321480005901748,5.1024375,5.833125000000005,5.7586649485796215,5.337130304230991,6.4938850108229556,6.4400422662372,33.3825,33.37000000000001,33.17670571691134,32.809223192076374,32.99379986566371,32.01248246781596
2010-08-31,MONSOON,21.19,10.885,3.906,33.14,20.829761363636365,20.83204545454546,20.964553170984516,21.415975730609844,20.674091691533718,20.90482331037518,9.853541666666665,9.700416666666667,10.134621008222565,10.458181647318312,9.751737219090025,9.63107065179624,4.629781250000001,5.243687500000005,5.017598969147773,5.312980221088072,5.28577045639708,5.142351148080119,33.35375,33.23000000000002,33.1620234301468,32.88544506779477,33.476942493479406,32.636043653864384
