Date,Season,Dobhi,Dumaria,Guraru,Gaya,Pariaya,Bankebazar,Khizirsarai,Manpur,Sherghati,Belaganj,Gurua,Barachatti,Konch,Fatehpur,Wazirganj,Tikari,Bodhgaya,Dobhi_Trend,Dobhi_SMA,Dobhi_EWMA,Dobhi_DES,Dobhi_TES,Dobhi_ARIMA,Dumaria_Trend,Dumaria_SMA,Dumaria_EWMA,Dumaria_DES,Dumaria_TES,Dumaria_ARIMA,Guraru_Trend,Guraru_SMA,Guraru_EWMA,Guraru_DES,Guraru_TES,Guraru_ARIMA,Gaya_Trend,Gaya_SMA,Gaya_EWMA,Gaya_DES,Gaya_TES,Gaya_ARIMA,Pariaya_Trend,Pariaya_SMA,Pariaya_EWMA,Pariaya_DES,Pariaya_TES,Pariaya_ARIMA,Bankebazar_Trend,Bankebazar_SMA,Bankebazar_EWMA,Bankebazar_DES,Bankebazar_TES,Bankebazar_ARIMA,Khizirsarai_Trend,Khizirsarai_SMA,Khizirsarai_EWMA,Khizirsarai_DES,Khizirsarai_TES,Khizirsarai_ARIMA,Manpur_Trend,Manpur_SMA,Manpur_EWMA,Manpur_DES,Manpur_TES,Manpur_ARIMA,Sherghati_Trend,Sherghati_SMA,Sherghati_EWMA,Sherghati_DES,Sherghati_TES,Sherghati_ARIMA,Belaganj_Trend,Belaganj_SMA,Belaganj_EWMA,Belaganj_DES,Belaganj_TES,Belaganj_ARIMA,Gurua_Trend,Gurua_SMA,Gurua_EWMA,Gurua_DES,Gurua_TES,Gurua_ARIMA,Barachatti_Trend,Barachatti_SMA,Barachatti_EWMA,Barachatti_DES,Barachatti_TES,Barachatti_ARIMA,Konch_Trend,Konch_SMA,Konch_EWMA,Konch_DES,Konch_TES,Konch_ARIMA,Fatehpur_Trend,Fatehpur_SMA,Fatehpur_EWMA,Fatehpur_DES,Fatehpur_TES,Fatehpur_ARIMA,Wazirganj_Trend,Wazirganj_SMA,Wazirganj_EWMA,Wazirganj_DES,Wazirganj_TES,Wazirganj_ARIMA,Tikari_Trend,Tikari_SMA,Tikari_EWMA,Tikari_DES,Tikari_TES,Tikari_ARIMA,Bodhgaya_Trend,Bodhgaya_SMA,Bodhgaya_EWMA,Bodhgaya_DES,Bodhgaya_TES,Bodhgaya_ARIMA
1996-02-29,POMRB,11.5,3.14,3.295,7.74,3.54,4.0950000000000015,2.99,6.21,3.41,4.8025,3.54,4.42,3.535,26.675555555555555,2.16,1.66,9.46,,,11.5,11.41185618572116,11.566071320268,0.0,,,3.14,3.796327255681014,3.15,0.0,,,3.295,7.190813363742822,3.3049999999999997,0.0,,,7.74,6.048836111831804,7.390013929374524,0.0,,,3.54,7.135981983339965,3.5401595613062957,0.0,,,4.0950000000000015,3.054614634467443,4.101550864357807,0.0,,,2.99,4.87531906666582,2.930405093765328,0.0,,,6.21,5.826404618791425,6.009670787761428,0.0,,,3.41,3.1784803878531225,4.088563393047199,0.0,,,4.8025,8.419110173463942,4.812498918950092,0.0,,,3.54,2.4440011846285272,3.57125,0.0,,,4.42,7.310047739238797,4.43,0.0,,,3.535,2.8875348635512395,3.5225019160162527,0.0,,,26.675555555555555,26.545741950646384,27.561183621508405,0.0,,,2.16,2.4087625204290197,2.233718441701225,0.0,,,1.66,6.149514892968844,1.5794068651168853,0.0,,,9.46,8.409562685186858,9.212463988191839,0.0
1996-05-31,PREMON,13.39,5.795,5.550000000000002,9.58,5.67,5.4,4.1,7.91125,2.59,7.03125,5.67,6.23,5.5950000000000015,27.54555555555556,3.736666666666667,4.28,13.23,,,12.256,11.713778391753824,12.20038061664204,11.171636517672368,,,4.202,2.8484117674543827,5.8044747368421055,7.116579890553174e-08,,,4.197000000000001,9.748690172830228,5.569445983379502,1.206404552698376e-07,,,8.476,6.60110231009857,9.877844709506155,7.739958956289812,,,4.392,9.390704694030381,5.660261495762451,-1.0885600029089534e-22,,,4.617000000000001,3.3034747422695516,5.4226762239284945,7.653570722152135e-08,,,3.434,5.931404552099796,4.133441105543927,6.117735188762487e-12,,,6.8905,6.118952815231982,7.87878824952276,6.209990788267484,,,3.082,2.9572434950303244,3.718336513342303,-3.440384890058309e-11,,,5.694,10.509713802985749,7.050694174336121,4.802489040286887,,,4.392,1.9492266136494911,5.730768698060942,3.355716564301546e-08,,,5.144,8.924801502497374,6.249445983379502,3.964755422936689e-07,,,4.359000000000001,3.8561300375875693,4.742014835759231,3.534996594359574,,,27.023555555555557,26.554909331075464,26.340273341216147,25.70303845671649,,,2.7906666666666666,2.943972403522002,3.537805563162923,2.159997932806215,,,2.708,9.117536780095836,4.2042149242782365,1.6599974337628545,,,10.968,8.350837896932745,11.743995594230936,9.459965146187466
1996-08-31,MONSOON,10.65,1.1366666666666665,1.7066666666666663,4.36,1.61,1.75,1.8,3.914285714285714,3.0,4.69625,1.61,4.556666666666667,1.75,26.84333333333333,1.2733333333333332,2.25,5.69,11.305625,,11.613600000000002,11.054505041985308,11.491243651242714,12.324032042874464,3.0829166666666667,,2.9758666666666667,1.6825483838664421,1.1456427304893813,1.3963735010187738e-07,3.050416666666667,,3.200866666666667,8.147060425992018,1.7350076094157239,1.807046950188214e-07,7.3412500000000005,,6.829600000000001,5.741388775919165,4.9465408097346275,8.99006241091943,3.4949999999999997,,3.2792000000000003,7.514664683655503,1.604737926153569,-1.4789057080196476e-22,3.5687500000000005,,3.4702000000000006,2.648976609482729,1.6764168061863027,1.1304745506430735e-07,3.0549999999999997,,2.7804,5.1595747381837125,1.9329851337440676,2.3352017666230303e-11,5.678705357142857,,5.7000142857142855,5.622464009342177,4.732985355368868,7.206937291556592,3.17875,,3.0492,2.8366596424696433,3.9236913546940504,-1.3746117929389732e-10,5.5605,,5.2949,9.753945609925221,4.72458864741163,5.916991152046678,3.4949999999999997,,3.2792000000000003,1.2308774739319879,1.6985654460908073,2.8488176775656353e-08,4.6816666666666675,,4.909066666666666,8.424198993109314,4.585007609415726,7.602764744270771e-07,3.37875,,3.315400000000001,2.9254229714005624,3.482691845698421,4.739131107699589,26.843194444444446,,26.951466666666665,26.212166254882252,24.859728648158036,26.606518711417998,2.5979166666666664,,2.183733333333333,2.3914257088694377,1.540378665695302,3.3019971457147226,2.765,,2.5248,7.50117395161808,2.1202509992934715,3.1489893566334373,9.586875000000001,,8.8568,8.292415128891982,8.229485959355198,11.787925812437493
1996-11-30,POMKH,10.32,2.26,1.65,7.28,3.12,3.03,3.01,4.86142857142857,3.21,5.7120000000000015,3.12,3.5200000000000005,2.645,26.195555555555554,2.896666666666667,2.87,9.745,10.897083333333335,11.465,11.096160000000001,10.48190960983399,11.144615726463783,11.614761108659003,3.0829166666666667,3.0829166666666667,2.68952,1.2106103107511226,2.2685036367861318,-1.2670629446723746e-08,3.050416666666667,3.0504166666666674,2.5805200000000004,5.949535100556654,1.6866892395957036,-1.0394003241723702e-07,7.535,7.24,7.00976,5.831849828435763,5.607326193586752,5.972596375948948,3.505,3.4850000000000003,3.2155200000000006,6.239484491888049,3.1736449921398706,8.3128953322498e-23,3.5687500000000005,3.56875,3.2941200000000004,2.475184493042226,3.033867822408949,3.681627705948477e-08,3.1812499999999995,2.975,2.87224,4.821787971820521,3.1852786589432833,3.097082728966551e-11,5.540825892857143,5.724241071428571,5.364579999999999,5.360596626359256,4.791419590585752,5.55319142534381,3.285,3.0525,3.11352,2.7766154426238137,2.720872872774825,-1.347579540311601e-10,5.5605,5.560500000000001,5.461740000000001,9.026308518662598,5.7486853047781645,5.509918770049734,3.505,3.4850000000000003,3.2155200000000006,1.0486597558176032,3.2346538737365775,-7.623466574289329e-09,4.681666666666667,4.681666666666667,4.35344,6.780350166588811,3.5566892395957064,5.89683994760939e-07,3.3393750000000004,3.3812500000000005,3.0472400000000004,2.7217109588290795,3.0463838588596746,3.2509842047601385,27.290538194444444,26.815,26.64910222222222,25.724594093435325,27.69393106742524,26.68109333974124,2.7408333333333337,2.5166666666666666,2.4689066666666664,2.624885346727804,2.058270591942218,1.7190487868799162,2.765,2.7650000000000006,2.6628800000000004,5.688465856329607,2.7600070273918216,2.4824817153453003,9.391458333333333,9.53125,9.21208,8.234460502011487,8.733050478309375,8.273182754607937
1997-02-28,POMRB,10.225,3.14,3.295,8.55,3.62,4.0950000000000015,3.63,5.845714285714287,4.42,4.8025,3.62,4.42,3.515,26.901111111111106,2.81,1.66,9.905,10.335416666666667,11.14625,10.747696000000001,10.058637904063131,11.326954660075458,11.073746192886228,3.0829166666666667,3.0829166666666667,2.869712,1.1274283778220928,3.1480550744685623,3.1399998652404304,3.050416666666667,3.0504166666666674,2.866312,4.892078487789862,3.339495520155142,3.294999654368862,7.4575000000000005,7.442500000000001,7.625856000000001,6.2213977507364815,7.786689502469479,7.537278652402251,3.505,3.505000000000001,3.3773120000000008,5.2370284916130405,3.5672136129730556,3.539999985446272,3.5687500000000005,3.5687499999999996,3.614472000000001,2.6605386283831494,4.122055844735566,4.094999970681155,3.2012499999999995,3.1350000000000002,3.175344,4.676113463799545,3.109644766737767,2.9520587454119207,5.4513839285714285,5.633169642857142,5.557033714285714,5.327473698578187,5.844939480967978,5.839318113225193,3.7604166666666665,3.3050000000000006,3.636112,2.9393149111998103,3.9534014445627057,3.094198240293846,5.5605,5.560500000000001,5.198044000000001,7.450764676519765,4.842785689273909,4.99414870751107,3.505,3.505000000000001,3.3773120000000008,1.0708288078449424,3.6593147833795596,3.539999703763559,4.681666666666667,4.681666666666667,4.380064,5.788904031398761,4.464495520155145,4.4199997081283895,3.6175,3.3762500000000006,3.234344,2.945175095892982,3.019821971532539,2.9144934038737373,27.51661458333333,26.871388888888887,26.749905777777776,25.839129275453153,27.98327274262665,26.019017606474208,2.8241666666666667,2.6791666666666667,2.6053439999999997,2.74578058940948,3.1306324732420365,2.576868256260721,2.72125,2.7650000000000006,2.261728,3.1747732512992526,1.6996917100966016,1.9506625783606593,9.307916666666666,9.6425,9.489248,8.176914222626612,9.260420123278053,9.543682441439385
1997-05-31,PREMON,11.396666666666668,5.795,5.550000000000002,10.32,5.67,5.4,4.47,7.172499999999999,2.43,7.03125,5.67,6.23,5.300000000000002,30.89875,4.23,4.28,11.221666666666666,9.821666666666665,10.647916666666667,11.007284266666668,10.181430851311555,11.504520831435737,10.678324342971568,3.0829166666666667,3.0829166666666663,4.0398271999999995,1.6570126264053502,5.802632173245957,5.794999849951268,3.050416666666667,3.050416666666668,3.9397872000000005,5.3583266440825525,5.601767742956177,5.549999689304268,6.648750000000001,7.627500000000001,8.7035136,6.959735983490908,10.407912038534981,9.255750996009658,3.5574999999999997,3.5050000000000012,4.294387200000001,5.606334671009623,5.702295393649619,5.669999976689367,3.5687500000000005,3.568749999999999,4.3286832,3.236545957940504,5.438500907677235,5.399999896383622,3.1637500000000003,3.2275000000000005,3.6932064000000002,4.878776069887203,4.25159542981917,4.047973530497952,5.336763392857143,5.448482142857142,6.203220228571428,5.575265655649047,7.60615213753225,7.322568931479196,4.105833333333333,3.2650000000000006,3.1536671999999997,2.7741468464573042,3.486305599303415,2.3501388393967906,5.5605,5.560500000000001,5.9313264000000006,7.403120722155873,7.075064335098764,6.652495735969075,3.5574999999999997,3.5050000000000012,4.294387200000001,1.4916603958994907,5.79892545694362,5.673561339166379,4.6816666666666675,4.681666666666667,5.1200384,6.057833699317809,6.2817677429561805,6.229998795755099,3.9575000000000005,3.3025,4.060606400000001,3.7942257869822686,4.4660794086311455,3.809506925231952,27.40881944444444,27.7096875,28.409443466666666,27.88547940313779,26.659298232124986,26.054028411190988,2.7274999999999996,2.8025,3.2552063999999996,3.3450742450225683,4.282243163036908,3.3960317125411073,2.6475,2.7650000000000006,3.0690368,3.748095044632034,4.321921974691945,3.847220223695576,9.473541666666668,9.140416666666667,10.182215466666666,8.119790212665425,11.884226352802147,11.389048126663598
1997-08-31,MONSOON,8.15,1.1366666666666665,1.7066666666666663,3.0,1.61,1.75,1.59,3.9375,6.963333333333334,4.69625,1.61,4.556666666666667,4.27,25.29875,1.4466666666666663,1.9,7.03,9.461041666666668,10.022916666666667,9.864370560000001,9.214437160534406,10.223300022013174,10.841750783276064,3.0829166666666667,3.0829166666666663,2.878562986666666,1.2655764084748808,1.1438971418040846,1.1366666530177403,3.050416666666667,3.050416666666668,3.0465389866666666,3.482134613580288,1.7651805380077827,1.7066665238730367,5.2125,7.287500000000001,6.4221081600000005,5.713598524174057,5.544359488033338,6.176433719315266,3.5999999999999996,3.5050000000000012,3.2206323200000004,3.546102528676164,1.6366001920111173,1.6099999933809317,3.5687500000000005,3.5687499999999996,3.2972099200000002,2.787715431104112,1.688629478967941,1.7499999646451483,3.0575,3.1750000000000003,2.85192384,3.5333567916105366,1.9745173445591648,1.7771591109503202,5.110245535714286,5.454285714285714,5.296932137142857,5.186202056735323,4.1514877591799575,4.196425423920109,4.029583333333334,4.255833333333334,4.677533653333334,3.4047888948075014,3.7357355187812447,2.7221685398431106,5.5605,5.560500000000001,5.43729584,5.961247919332879,4.743517995298633,4.921168923960681,3.5999999999999996,3.5050000000000012,3.2206323200000004,1.2288842362149184,1.7445501924257547,1.607154448091275,4.6816666666666675,4.681666666666667,4.894689706666666,5.259638576505491,4.615180538007788,4.556665476047887,4.016875000000001,3.9325,4.1443638400000005,3.9019528704495117,3.1978006124102945,3.3842519282660817,27.480208333333334,27.323541666666664,27.16516608,26.10207925009453,26.769903368688233,28.377743039418796,2.5079166666666666,2.845833333333333,2.5317905066666664,2.7171900385742247,2.1297522446861903,2.707205395206601,2.6175,2.6775000000000007,2.60142208,2.3435314500848046,2.266859020355585,2.4393109423066877,9.449791666666668,9.475416666666668,8.921329279999998,8.0630055904819,7.870510195486243,7.738343917583083
1997-11-30,POMKH,8.71,2.26,1.65,2.17,3.54,3.03,2.92,3.92125,2.01,5.7120000000000015,3.54,3.5200000000000005,2.845,26.87777777777778,1.95,2.63,9.73,9.220833333333335,9.620416666666667,9.402622336,8.712757569035256,9.333432086163603,9.766408784038788,3.0829166666666667,3.0829166666666663,2.6311377919999996,1.2156787953093524,2.2668499190751192,2.260000007243963,3.050416666666667,3.050416666666668,2.487923392,2.240007479760989,1.714742906717366,1.6499999219150259,4.17875,6.010000000000002,4.721264896,4.5973490437047815,5.573300116778379,6.061275158664927,3.59,3.610000000000001,3.348379392,3.2015704602838593,3.1617442522155526,3.1199999871729855,3.5687500000000005,3.56875,3.1903259520000002,2.7470379889071035,3.04329293186702,3.029999979407754,2.995,3.1525000000000003,2.879154304,3.1116540214839037,3.1766418223298,2.9718049577558134,4.93515625,5.219241071428572,4.746659282285714,4.836471405213511,4.583943846870717,4.95353342837173,4.092083333333334,3.9558333333333344,3.610520192,3.1720575932771546,2.8372005249507377,2.912720337635726,5.5605,5.560500000000001,5.547177504,5.532484862258195,5.762638418126679,5.672410854852719,3.59,3.610000000000001,3.348379392,1.381702279906951,3.2605851131737826,3.122122229153235,4.681666666666667,4.681666666666667,4.344813824,4.131213910972618,3.5847429067173717,3.5199993085692305,3.988125,3.9825,3.624618304,3.402779571907978,4.07912290087387,4.06088256106707,27.00480902777778,27.494097222222216,27.05021075911111,26.017977143634706,27.79239500785665,27.54432743094063,2.4204166666666667,2.6091666666666664,2.299074304,2.491055115277357,2.390727495482718,2.458555430951968,2.6175,2.6175000000000006,2.612853248,2.2028621782308764,2.896022993404693,2.7439103452944513,9.431458333333333,9.47166666666667,9.244797568,8.006657972593601,8.768741976439793,9.390254430439168
1998-02-28,POMRB,8.95,3.14,3.295,2.17,3.54,4.0950000000000015,2.87,4.97375,5.010000000000002,4.8025,3.54,4.42,3.79,26.79000000000001,2.0,1.66,9.73,9.25625,9.301666666666668,9.2215734016,8.45915109407282,9.604477190663154,9.224289834241628,3.0829166666666667,3.0829166666666663,2.8346826752,1.397905946115186,3.146488392628662,3.1400000339569423,3.050416666666667,3.050416666666668,2.8107540352,2.403320092038553,3.365463809096169,3.2949999909948073,4.20875,4.415000000000002,3.7007589376,3.783251398598267,6.114499720297268,5.808800497539396,3.59,3.5900000000000007,3.4250276352,3.077974904476119,3.7001639299761946,3.5667443306292608,3.5687500000000005,3.5687499999999996,3.552195571200001,3.0261559376507634,4.129329656937437,4.09500017301395,3.0650000000000004,2.9625000000000004,2.8754925824,2.81376969899732,3.7263701221782743,3.5839375404164793,4.805,5.00125,4.837495569371429,4.734942953391013,5.308990540794813,5.513833349626983,3.8400000000000007,4.103333333333335,4.170312115200001,3.464326147363715,4.064876945639446,3.7391409710397774,5.5605,5.560500000000001,5.2493065024000005,4.820738964894216,4.853984262244763,4.934396916380658,3.59,3.5900000000000007,3.4250276352,1.5555357664861968,3.7535043150776257,3.60810704700633,4.681666666666667,4.681666666666667,4.3748882944,3.928952436895852,4.490463809096173,4.42000005341949,3.6418749999999998,4.05125,3.6907709824,3.4781994632259456,3.6613721652385283,3.7264401101118487,26.854288194444447,27.466319444444444,26.94612645546667,25.935067774539377,28.38786555101442,25.60688605569937,2.3591666666666664,2.4066666666666663,2.1794445824,2.3615155377383625,2.6731942197550915,2.141465949527191,2.645,2.6175000000000006,2.2317119488,1.5639331051937388,1.755527439509125,1.8118333862324802,9.90375,9.427916666666668,9.4388785408,7.950705122126154,9.284344165403203,9.643470463263352
1998-05-31,PREMON,10.75,5.795,5.550000000000002,8.43,5.67,5.4,4.73,6.6437500000000025,2.34,7.03125,5.67,6.23,4.795,27.206666666666663,4.34,4.28,11.25,9.3425,9.14,9.832944040960001,8.926219082456665,9.979345751092964,8.95206287761723,3.0829166666666667,3.0829166666666663,4.0188096051199995,2.200453716038704,5.801147946236782,5.794999998907613,3.050416666666667,3.050416666666668,3.906452421120001,4.11292878485944,5.625688529550295,5.550000014387104,4.7534374999999995,3.9425000000000017,5.592455362559999,4.7285751808174865,7.216375634945779,6.489457552119225,3.57375,3.5900000000000003,4.32301658112,4.410527959596069,5.751782639277648,5.670000008819224,3.5687500000000005,3.568749999999999,4.291317342720001,3.678022091287357,5.444114459878764,5.400000179592561,3.2125000000000004,3.0275000000000007,3.6172955494400005,3.5794211191063128,4.524556074500808,4.413278458859962,4.689739583333335,4.8690625,5.559997341622858,4.986374823781512,6.869725074469213,6.79691787674458,3.56,4.080833333333335,3.43818726912,3.2895005199843785,3.269788471508223,2.379010025743581,5.5605,5.560500000000001,5.96208390144,5.737729292767041,7.083652525630473,6.772880656035531,3.57375,3.5900000000000003,4.32301658112,2.1500044219367975,5.826803631986589,5.644615441164935,4.6816666666666675,4.681666666666667,5.11693297664,4.994653942539495,6.3056885295503005,6.229999875621573,3.378125,3.925,4.13246258944,3.927972801501759,4.935438386475046,4.629355649476426,28.078055555555558,26.543298611111112,27.050342539946666,26.10365266780801,26.793450582533236,26.330323588202994,2.3237499999999995,2.434166666666666,3.04366674944,3.134123670146142,3.6070880112404016,3.1047898143686687,2.6725,2.6175000000000006,3.05102716928,3.73021307415358,4.376561967973804,3.9683065027649085,9.5625,9.435000000000002,10.163327124479999,7.8951663279245885,11.861935050008853,11.261235358012087
1998-08-31,MONSOON,9.08,1.1366666666666665,1.7066666666666663,5.13,1.61,1.75,1.89,3.4249999999999994,5.036666666666667,4.69625,1.61,4.556666666666667,2.005,27.786666666666665,0.8466666666666667,2.12,10.78,9.21875,9.3725,9.531766424576,8.749277814806609,9.08547809504499,9.44515134565594,3.0829166666666667,3.0829166666666663,2.8659524297386665,1.9320417198187139,1.1424910303193698,1.1366666734359365,3.050416666666667,3.050416666666668,3.026538119338667,3.064925488833762,1.7870953755791106,1.7066666266912134,5.556875,4.475000000000001,5.407473217535999,4.624456942620684,2.7728665538872943,3.9772914145945695,3.5774999999999997,3.5900000000000003,3.237809948672,3.033479837438758,1.6846055511233073,1.6100000025042247,3.5687500000000005,3.5687499999999996,3.2747904056320007,3.249138114406135,1.6929617283365919,1.750000071013377,3.21625,3.102500000000001,2.9263773296640005,2.8144851421431993,1.6984517866063007,1.5698238813394498,4.577715773809524,4.7409375,4.705998404973714,4.606202694298079,3.5329230814668726,3.7989845067675763,3.4233333333333333,3.599166666666668,4.077579028138667,3.5848830574061736,4.441856175703054,4.8183942913998905,5.5605,5.560500000000001,5.455750340864,5.116421994048521,4.7496409727406705,4.849076019795503,3.5774999999999997,3.5900000000000003,3.237809948672,1.9611067004372529,1.7667841340382338,1.6349942026298043,4.6816666666666675,4.681666666666667,4.892826452650667,4.829085765205655,4.6370953755791176,4.556666311491201,3.3475,3.3587499999999997,3.281477553664,3.093116686308295,3.209443129833146,3.602374015372729,29.050833333333333,27.165277777777778,27.344872190634668,26.476425329465133,24.897538235858825,26.494168510993838,2.4654166666666666,2.2841666666666667,2.1648667163306667,2.35943777035362,1.9394527129222157,2.335144140814422,2.6725,2.6725000000000008,2.678616301568,3.083639748404142,2.14745915898406,2.18718774880928,8.226875000000001,10.372500000000002,10.409996274687998,7.840009815428368,7.859975101807937,7.503033632996816
1998-11-30,POMKH,8.47,2.26,1.65,4.3975,3.41,3.03,3.8,3.5116666666666667,1.6966666666666663,5.7120000000000015,3.41,3.5200000000000005,3.0,34.18,2.2666666666666666,2.63,3.25,9.0375,9.3125,9.1070598547456,8.435421939202222,9.10735708338187,9.201304567367417,3.0829166666666667,3.0829166666666663,2.6235714578432,1.9407176148608327,2.265517811754782,2.260000008817018,3.050416666666667,3.050416666666668,2.4759228716032,2.2415998409819085,1.73469671731831,1.6499999744162908,6.113125,5.031875000000001,5.0034839305215995,4.373075133505022,4.383660822596422,5.906538244538718,3.6018749999999997,3.557500000000001,3.3066859692032002,3.0624842310238236,3.4595932784912113,3.260407711749066,3.5687500000000005,3.56875,3.1768742433792,3.1980891908479423,3.0466363379525676,3.0300000889236696,3.0599999999999996,3.322500000000001,3.2758263977984003,3.1681671846508723,3.042785029858063,2.8829470022082972,4.676577380952382,4.638541666666667,4.228265709650895,4.286384920418954,3.9561492080825005,4.24813548966635,3.5620833333333333,3.5208333333333344,3.1252140835498663,3.2958417730829006,2.6700262853542776,2.4504412761507717,5.56909375,5.560500000000001,5.558250204518401,5.288998837561207,5.766444015140996,5.685185920737368,3.6018749999999997,3.557500000000001,3.3066859692032002,2.140586279561416,3.542414389923482,3.3398423252161398,4.681666666666667,4.681666666666667,4.3436958715904,4.088256100875624,3.604696717318317,3.5199994925538456,3.3312500000000003,3.3974999999999995,3.1688865321984,2.9846521370493617,3.0212861196945893,2.734613720914255,29.243375,28.99083333333333,30.078923314380802,29.8430570005131,28.206606653271184,26.983962362558657,2.4883333333333333,2.3633333333333333,2.2055866964650668,2.3731565135441435,1.9474262809075373,1.8391805698269645,2.7651041666666663,2.672500000000001,2.6591697809408,2.9279836064358804,2.830638885906687,2.70865017277203,7.443125,8.752500000000001,7.545997764812799,7.785130468748032,9.632021207473613,10.63532580040203
1999-02-28,POMRB,8.2,3.14,3.295,6.37,3.7,4.0950000000000015,2.02,4.4871428571428575,4.23,4.8025,3.7,4.42,3.39,27.270000000000003,2.8166666666666664,1.66,5.525,8.9,9.125,8.74423591284736,8.132961115665655,9.372262358711238,8.819490383656829,3.0829166666666667,3.0829166666666663,2.83014287470592,2.157975992048883,3.145226394706285,3.140000009603524,3.050416666666667,3.050416666666668,2.80355372296192,2.6407516270432665,3.3835045817722627,3.2950000116892206,6.141875,6.081875000000002,5.55009035831296,4.680162949379338,6.027670182937945,5.875740878349941,3.60625,3.597500000000001,3.4640115815219206,3.313685359016103,3.5809125703135916,3.6053518096495543,3.5687500000000005,3.5687499999999996,3.544124546027521,3.45061179806068,4.131909924900249,4.094999980906223,2.98375,3.110000000000001,2.7734958386790405,2.6023977536341225,3.100627978984767,2.8335814713485665,4.93579613095238,4.516889880952381,4.33181656864768,4.197980482899233,4.816999199806454,5.11406810441386,3.3545833333333337,3.3258333333333345,3.56712845012992,3.4496317699252694,4.279413607853704,4.191201477327511,5.577687500000001,5.560500000000001,5.25595012271104,4.928386988461701,4.856646889785337,4.9153888766064275,3.7746875,3.597500000000001,3.4640115815219206,2.3802797674735974,3.70051408832775,3.6071273750548283,4.681666666666667,4.681666666666667,4.37421752295424,4.09864305277567,4.508504581772269,4.419999804526369,3.571875,3.2974999999999994,3.25733191931904,3.076016620103849,3.173279566609877,3.241628369501975,29.543555555555557,29.11083333333333,28.95535398862848,28.051888940190672,32.41422103425323,30.433878181523728,2.439583333333333,2.5675,2.450018684545707,2.5836303930536277,2.699194769856153,2.2340072410245075,2.758958333333333,2.672500000000001,2.25950186856448,2.0234470212701408,1.7814634072203401,1.8252319669449961,6.443125,7.701250000000001,6.737598658887679,7.730668610833315,8.44157846380888,7.889174161417332
1999-05-31,PREMON,10.05,5.795,5.550000000000002,8.68,5.705,5.4,4.33,7.921249999999999,4.23,7.1,5.705,6.23,5.065,28.267000000000003,3.706666666666667,5.020833333333333,9.185,8.65875,8.95,9.266541547708417,8.568519324534082,9.518828361649668,8.465930004606637,3.0829166666666667,3.0829166666666663,4.016085724823552,3.009487238613888,5.799952367518528,5.795000008194949,3.050416666666667,3.050416666666668,3.9021322337771527,4.5443304956701125,5.641867025686757,5.550000007069459,6.2484375,6.144375000000002,6.802054214987775,5.492819509928951,8.513030068447797,9.071784020280752,3.6243749999999997,3.6062500000000015,4.360406948913152,4.848112655705838,5.724047927684563,5.67,3.5687500000000005,3.568749999999999,4.286474727616513,4.065541673020058,5.446105777292663,5.4,2.72625,3.0100000000000007,3.3960975032074243,3.347115437434075,4.84827017354073,4.669979219330565,5.168511904761905,4.836264880952379,5.767589941188607,4.8127956926960325,6.393608855052064,6.483815613165613,3.0225,3.7983333333333347,3.832277070077952,3.599062892534949,3.0805194545944445,2.3536341497843822,5.577687500000001,5.5776875000000015,5.993570073626623,6.106177246675445,7.085194471007292,6.810552226559819,3.9612499999999997,3.6062500000000015,4.360406948913152,3.0233915449265747,5.819597487809366,5.658687530782396,4.6816666666666675,4.681666666666667,5.116530513772544,5.289778383238877,6.321867025686761,6.229999901114801,3.8768750000000005,3.3649999999999998,3.980399151591424,3.805034570814312,4.4887283102990105,4.2094261708662035,28.73313888888889,29.375916666666665,28.68001239317709,27.67430579637396,28.960060648329275,30.114885256229535,2.3762499999999998,2.4091666666666667,2.952677877394091,3.0473184810283094,4.1213473588235585,3.9221011342819456,2.630208333333333,2.857708333333334,3.364034454472021,4.693096811833513,4.401943281825051,3.9683890320747954,5.8725,7.1850000000000005,7.716559195332607,7.676641413041237,10.23763128656924,9.898430006169672
