Date,Season,Dharampur,Valsad,Pardi,Kaprada,Umbergaon,Dharampur_Trend,Dharampur_SMA,Dharampur_EWMA,Dharampur_DES,Dharampur_TES,Dharampur_ARIMA,Valsad_Trend,Valsad_SMA,Valsad_EWMA,Valsad_DES,Valsad_TES,Valsad_ARIMA,Pardi_Trend,Pardi_SMA,Pardi_EWMA,Pardi_DES,Pardi_TES,Pardi_ARIMA,Kaprada_Trend,Kaprada_SMA,Kaprada_EWMA,Kaprada_DES,Kaprada_TES,Kaprada_ARIMA,Umbergaon_Trend,Umbergaon_SMA,Umbergaon_EWMA,Umbergaon_DES,Umbergaon_TES,Umbergaon_ARIMA
2009-11-30,POMKH,5.335,6.045,2.9850000000000003,3.9875,3.305,6.29125,5.008749999999999,4.800108696630864,4.8277685119743685,4.35849152750668,5.082231485608183,6.7134374999999995,6.672499999999998,6.020464780337419,6.256072647831037,6.363220936170981,6.261111431276248,3.8931250000000004,4.173749999999998,3.5995981196300066,4.12409446569075,3.897817108624357,3.5705238446305563,4.877708333333334,4.42375,4.123678325036376,4.843415711848165,4.202238665266124,4.375498030387197,3.57625,3.917499999999997,3.467524862783688,4.012467386386871,3.871508202848735,3.7149361717833007
2010-02-28,POMRB,8.006666666666668,7.0825,4.15,5.5500000000000025,3.7575,6.653124999999999,5.843749999999999,6.082731884645186,6.563602509189523,5.494842451204925,6.259433449499339,6.69375,6.596874999999999,6.445278868202451,6.377426221489957,7.34617225697285,7.196331624051012,3.3475,4.181249999999998,3.819758871778004,4.191459234473999,4.200180198546809,3.9594279454827976,4.920104166666668,4.743750000000001,4.694206995021827,5.266454851952084,4.717380984783204,4.752871775519438,3.3928125000000007,3.742499999999997,3.583514917670213,3.9539672002766815,4.241905151663947,4.196983722238128
2010-05-31,PREMON,10.773333333333332,10.7925,4.65,8.396666666666668,5.1175000000000015,6.25375,6.738749999999999,7.9589724641204445,9.65127077117697,9.410828264857422,9.621347199494632,6.424687500000001,6.829999999999998,8.184167320921471,7.130697430143406,9.508189660647886,9.486956582911674,3.151875,3.604999999999998,4.151855323066803,4.446351565275069,6.0688634154801315,5.913567788849413,4.703854166666668,5.0116666666666685,6.175190863679764,6.506497604255638,7.5449297944194536,7.490356717684496,3.4128125000000002,3.409999999999998,4.197108950602129,4.338710314115368,5.106550273316934,4.7888586289971355
2010-08-31,MONSOON,2.155,2.3100000000000005,0.575,1.38,1.3225,5.449583333333333,6.567499999999999,5.637383478472267,7.330315353439938,3.2825438140845296,3.845189233122405,6.466562499999999,6.557499999999999,5.834500392552883,6.423570058646292,3.737126668069279,3.714575569398951,3.1293750000000005,3.089999999999998,2.7211131938400817,3.018645888363159,1.6792152690280204,1.722748942588333,4.195,4.828541666666668,4.257114518207858,5.068211448428818,2.189325931980192,2.2884291642376877,3.4896875,3.3756249999999977,3.047265370361277,3.4798176683075,1.833880644817314,1.9060915348561154
2010-11-30,POMKH,2.825,4.9825,3.48,2.99,3.6025,4.75875,5.939999999999999,4.51243008708336,5.529969041829702,5.519353920937554,5.6624676817790025,6.45625,6.291874999999999,5.49370023553173,6.182688073957906,6.374556106930297,6.254718073725811,3.17,3.2137499999999983,3.024667916304049,3.0081074475598855,3.3010857646603924,3.3797110080832877,3.7768750000000004,4.579166666666668,3.750268710924715,4.5803369913406256,4.172396100407437,4.342333293753669,3.549375,3.4499999999999975,3.2693592222167664,3.430277869408187,3.640777370990968,3.662757727225631
2011-02-28,POMRB,4.083333333333333,8.479999999999999,3.475,2.4766666666666666,4.074999999999998,4.434375,4.959166666666665,4.3407913855833495,4.700153768890372,5.511189753956811,5.426339933393953,6.2659375,6.6412499999999985,6.688220141319038,6.541371710424301,7.296938915870242,7.176932974978618,3.305,3.0449999999999986,3.2048007497824296,3.0461825344738305,3.9188475219987344,4.005352774888823,3.72375,3.8108333333333344,3.240827893221496,4.0649480385746015,4.801129916807946,4.845508910230628,3.5918749999999995,3.5293749999999973,3.5916155333300592,3.5546513892976974,4.057747899382533,4.141761374107416
2011-05-31,PREMON,9.17,9.3125,5.65,8.125,5.2775,4.147708333333333,4.558333333333332,6.27247483135001,6.740515924217504,8.198847328294503,7.88191539579263,6.032499999999999,6.271249999999999,7.737932084791423,7.0347246232674445,9.887447614192686,9.954577089997994,3.066875,3.2949999999999986,4.182880449869458,4.0526909410317025,5.355020179972201,5.507465648915165,3.6079166666666667,3.742916666666668,5.194496735932898,5.565029374335958,7.4559383009556885,7.608947091907628,3.4746874999999995,3.569374999999997,4.265969319998035,4.07343608609175,5.077708104270438,4.828207004835397
2011-08-31,MONSOON,1.1633333333333329,2.2675,0.655,1.2266666666666666,1.5025,4.100416666666666,4.310416666666665,4.22881823214334,4.417449257047447,1.9485455758880281,2.340124225989982,5.8265625,6.260624999999999,5.549759250874853,6.319642946210588,3.3966199957743566,3.3581878183721194,2.87,3.3149999999999986,2.7717282699216748,2.860669699234886,1.21667658177387,1.3653955145379482,3.7558333333333334,3.7045833333333347,3.6073647082264055,4.35016543532117,1.8183440459532636,2.121807209587576,3.3734374999999996,3.614374999999997,3.160581591998821,3.343727906456415,1.676600807903465,1.833661989108156
2011-11-30,POMKH,1.5233333333333334,3.1575,1.495,2.2166666666666663,2.4850000000000003,4.013333333333333,3.9849999999999985,3.146624272619337,2.8783537330331086,4.292089089664323,4.78059002902736,6.2134374999999995,5.8043749999999985,4.592855550524912,5.77838307500024,6.052877377512115,5.937731623995936,2.9087500000000004,2.8187499999999988,2.261036961953005,2.221293979164262,3.227431434295332,3.3997852455537796,3.937291666666667,3.511250000000001,3.05108549160251,3.8159111497771323,3.744463654463706,4.088357262357135,3.38625,3.3349999999999973,2.890348955199293,3.00593994252375,3.6257628906763393,3.654428177690427
2012-02-29,POMRB,5.006666666666667,8.657499999999999,3.885,4.433333333333334,4.3825,3.904895833333333,4.215833333333332,3.890641230238269,3.461424560630783,4.260727642510585,4.6949804083598226,6.600963541666667,5.848749999999999,6.218713330314946,6.185554947291537,7.437701859263814,7.483178556031161,2.9101562500000004,2.921249999999999,2.910622177171803,2.698961594987056,3.4530452546103203,3.830092465691401,3.8878229166666665,4.000416666666668,3.6039846282948393,4.169263697386968,4.164235364732879,4.470576703307691,3.3878125000000003,3.4118749999999975,3.487209373119576,3.3248941525682723,3.996279832437839,4.132602214827268
2012-05-31,PREMON,7.55,12.23,5.5500000000000025,7.62,5.072500000000002,4.288125,3.8108333333333326,5.3543847381429615,5.447788484687754,7.6261392222929185,7.988591058274115,7.170364583333333,6.578125,8.623227998188968,7.204064617269286,9.630411433562127,9.731373846367825,3.1615625000000005,2.8962499999999998,3.966373306303083,3.9093352942983555,5.158471070064877,5.533771056351657,4.060229166666667,3.8741666666666683,5.210390776976904,5.472195400169624,7.4249364651139516,7.711184404900241,3.6243750000000006,3.360624999999998,4.121325623871746,3.8617016127696133,5.081677217858459,4.881817706407599
2012-08-31,MONSOON,1.9158333333333333,2.4502083333333333,0.76625,1.3359166666666666,1.72,4.524375,3.998958333333333,3.97896417621911,4.147076055515679,1.0493089192119807,1.9354531097127685,7.623489583333333,6.623802083333333,6.154020132246714,6.531953085477791,3.211356537115604,3.259889376686713,3.3484375000000006,2.9240625,2.6863239837818496,2.9140331738159784,0.7885596343107069,1.14327201396876,4.163145833333333,3.901479166666668,3.6606011328528085,4.32043687243205,1.5587455191213166,1.9286400561491281,3.8665625000000006,3.4149999999999983,3.1607953743230475,3.2741120722818753,1.568580888936955,1.792823009304625
2012-11-30,POMKH,3.8366666666666673,7.53,3.3950000000000005,3.486666666666667,4.16,4.564375,4.5772916666666665,3.922045172398133,3.992257713302115,3.90783701338709,4.4418543221593545,7.293802083333334,7.716927083333333,6.704412079348028,6.727347728042787,5.501590100108592,5.2336045318265665,3.438645833333334,3.3990624999999994,2.9697943902691097,3.113443842453824,2.537677931266895,2.805030169753696,4.096562499999999,4.218979166666669,3.5910273463783517,4.214271602302103,3.3529062356316115,3.7083607190974046,3.9096875000000004,3.8337499999999984,3.5604772245938285,3.516485408754399,3.278794716216841,3.5109065563554758
2013-02-28,POMRB,4.583333333333333,7.91,3.48,3.986666666666667,4.645,4.6271875,4.471458333333333,4.186560436772213,4.2515432015141466,4.717538749433345,5.63380861199351,7.136692708333333,7.530052083333334,7.186647247608818,6.977834016786445,8.114186170639211,8.130146389571347,3.623072916666667,3.2978124999999996,3.173876634161466,3.3177567613347274,3.6238493821196824,3.8348292043432464,4.1040729166666665,4.107312500000003,3.749283074493678,4.304143070619104,4.144887631647416,4.352428201838525,4.006875,3.8993749999999983,3.994286334756297,3.9016343877976065,4.161473578177614,4.161805571722638
2013-05-31,PREMON,8.293333333333333,10.34,6.676666666666668,7.533999999999999,5.155,4.928437499999999,4.657291666666666,5.829269595396662,6.545301433488764,7.80853563155552,8.330073582066488,6.953749999999999,7.057552083333335,8.447988348565291,7.633253366518688,10.537352555306875,10.548722083519738,3.582916666666667,3.579479166666666,4.574992647163547,4.95271375834511,5.270022451356548,5.521267488552752,3.9627499999999998,4.085812500000002,5.263169844696207,5.539408522885962,7.371263944462621,7.695663159714561,3.9249999999999994,3.919999999999998,4.458571800853779,4.4194251124623944,5.1521148439716296,4.903676693219495
2013-08-31,MONSOON,1.675,3.083333333333333,1.115,1.482,2.415,5.41625,4.597083333333333,4.167561757237997,4.8698339790180265,1.4065963229387206,2.0842536151931315,6.654166666666667,7.215833333333335,6.302126342472508,7.024280517832539,3.209498730421786,3.1343356962871987,3.7795833333333335,3.666666666666666,3.190995588298128,3.9044493449419377,0.9213047726975208,1.0240650564648919,3.707833333333333,4.122333333333335,3.750701906817724,4.416330197912043,1.437154323907916,1.786978068121766,3.724375,4.093749999999998,3.6411430805122675,3.971893833380286,1.686123424535138,1.7835769711366223
2013-11-30,POMKH,6.4875,5.433333333333333,2.725,2.21,2.81,5.683541666666667,5.259791666666667,5.095537054342798,5.855162653277647,4.078640115541074,4.487432156731259,6.626354166666667,6.691666666666668,5.954609138816838,6.814927383904985,6.1589781037433,6.056009255745572,4.087916666666667,3.4991666666666665,3.0045973529788768,3.575449398552019,2.950280258150572,2.9770559574066042,3.642,3.803166666666669,3.134421144090634,3.8606135029313706,3.3022140055123526,3.5824980537409616,3.5843750000000005,3.756249999999998,3.3086858483073605,3.664520034495276,3.6245862038071133,3.588533862566686
2014-02-28,POMRB,5.835000000000001,7.6099999999999985,5.723333333333334,3.224,4.3900000000000015,5.91875,5.572708333333334,5.391322232605679,6.26135794686436,5.661574874440787,6.373192274948487,6.5181249999999995,6.616666666666668,6.616765483290102,6.973990498781798,8.106047144436172,8.052435348577603,4.066458333333333,4.06,4.092091745120659,4.564028833630081,3.672669611930713,3.713925305460777,3.643125,3.612500000000002,3.1702526864543805,3.8015541469310863,3.980679315361495,4.277597102202675,3.3793750000000005,3.692499999999998,3.741211508984417,3.8869119710235287,4.314470527815033,4.218824085491577
2014-05-31,PREMON,9.18,10.4175,6.900000000000001,7.77,4.29,5.878125000000001,5.7943750000000005,6.906793339563407,8.352611669472248,8.848485947719237,9.315416951855708,6.653229166666666,6.636041666666668,8.137059289974061,7.605477051727625,10.507029471050096,10.486620899584953,4.253958333333334,4.115833333333333,5.215255047072397,5.978792849220071,5.995826839929731,5.85807388065737,3.6799999999999997,3.6715000000000018,5.010151611872629,5.261066157904536,7.221688675054969,7.643024340548291,3.4418750000000005,3.4762499999999976,3.96072690539065,4.0555720201279355,5.157133518557329,4.932661178098896
2014-08-31,MONSOON,2.67,2.14,0.7200000000000001,1.255,1.64,5.852812500000001,6.043125000000001,5.212076003738044,6.467724869730405,2.3987552944064454,2.6214759293100114,6.7971875,6.400208333333335,5.738235573984436,6.810014351650918,3.196083882035861,3.2357334700221037,4.2597916666666675,4.017083333333333,3.4171530282434377,4.442464816322073,1.3074109713611723,1.048711090598832,3.70675,3.6147500000000017,3.508090967123577,4.144043791609248,1.2857797253327483,1.7063001842195795,3.58625,3.282499999999998,3.0324361432343903,3.36174636432354,1.8339717843136998,1.8589843057460407
2014-11-30,POMKH,5.1675,7.4575,4.62,2.732,4.084999999999999,7.056875,5.713125000000001,5.194245602242827,6.0195251559688225,5.071684873428347,5.134322217223231,6.646354166666667,6.906250000000001,6.425941344390662,6.926579115340849,5.947570716727728,5.8919905620637625,4.50375,4.490833333333333,3.8982918169460623,4.646510914782888,3.1676437308878684,2.8903718451803404,5.828250000000001,3.7452500000000013,3.197654580274146,3.839987723167047,2.963635400843594,3.334568156345517,4.066875,3.601249999999997,3.453461685940634,3.5138584792116476,3.312702583250153,3.4941369099724287
2015-02-28,POMRB,6.9525,6.7375,3.875,2.9160000000000004,4.27,8.6078125,5.992500000000001,5.897547361345696,6.5305683511375205,5.9334499596243875,6.128647208098417,7.115208333333334,6.688125000000001,6.550564806634397,6.9161930587000695,8.081817770173476,8.0524942230287,5.045,4.02875,3.888975090167637,4.47241023214866,4.707883485804939,4.318279056724217,7.977625000000001,3.6682500000000013,3.0849927481644874,3.6852113173612486,3.73906937471133,4.074755840690239,4.5978125,3.5712499999999974,3.78007701156438,3.724116059529471,4.319757266249469,4.23824308011818
2015-05-31,PREMON,17.695,10.083333333333334,10.7,25.05,8.254999999999999,9.608854166666667,8.121250000000002,10.616528416807418,13.458439327124257,9.384013104908743,9.379170429043374,7.517083333333333,6.604583333333335,7.963672217313972,7.472992571139168,10.516688627531884,10.448987929162206,4.860833333333333,4.978749999999999,6.613385054100583,7.448943998373789,6.436175181082641,6.159024841973906,7.872375000000001,7.988250000000002,11.870995648898694,10.885548869046595,7.18114766014963,7.635621888236233,4.451874999999999,4.562499999999997,5.570046206938628,5.288545107812374,4.90681915642904,4.854654787883845
2015-08-31,MONSOON,6.5625,6.2250000000000005,1.25,1.17,1.9225,10.441770833333333,9.094375000000001,8.99491705008445,12.844845801917389,5.422152086995158,5.636677308297055,7.128645833333334,7.625833333333334,7.268203330388383,7.3536711660314475,2.966715125397293,3.0145068137028783,5.338541666666666,5.111249999999999,4.468031032460349,5.825477953017282,1.7564845675657588,0.9446156748879116,7.7882500000000014,7.967000000000001,7.590597389339216,8.103159636330416,2.111902026926941,1.6135607071702183,4.26796875,4.633124999999997,4.1110277241631765,4.604449159549188,1.9934028151032495,1.8323601789703419
2015-11-30,POMKH,9.283333333333333,6.5875,2.6166666666666667,1.975,2.635,9.542708333333334,10.123333333333335,9.110283563384003,13.057608454811719,8.366053887180145,8.267736260121286,6.606354166666667,7.408333333333334,6.99592199823303,7.2882710219136095,6.5593859794095035,6.625226642501471,5.616249999999999,4.610416666666666,3.727485286142876,4.824527727020544,4.210513291989477,3.4115463793589687,5.776458333333334,7.777750000000001,5.34435843360353,6.396589970368462,3.754057282224381,3.1672994454935965,3.8040625,4.270624999999997,3.520616634497906,4.1452624257838115,3.743972125660211,3.563884689642541
2016-02-29,POMRB,9.5,4.5,9.7,3.0,4.24875,7.963333333333332,10.760208333333335,9.266170138030402,12.80827435832762,9.483938165421462,8.368084810225543,6.177291666666667,6.848958333333335,5.997553198939817,6.86642753040329,7.979490990500074,7.7552346449849825,5.17875,6.0666666666666655,6.116491171685725,7.023495803891982,4.843464830439085,4.168729703565603,3.9058333333333333,7.798750000000001,4.4066150601621175,5.525325385190078,4.394344639469657,3.8261925501983236,3.3095833333333333,4.265312499999998,3.811869980698744,4.221971612223452,4.441550998260169,4.24098200383112
2016-05-31,PREMON,7.955,8.1425,7.096666666666668,8.871666666666666,4.565,7.155104166666666,8.325208333333334,8.741702082818241,11.397928864835574,12.621785928273816,11.608445992914314,5.814270833333334,6.363750000000001,6.855531919363891,7.069375835875072,10.481821599568917,10.291372559285673,5.202500000000001,5.165833333333333,6.508561369678102,7.784731004340168,8.589665980107034,7.531832896720327,4.230833333333333,3.7541666666666673,6.192635702763937,6.846885870657597,10.795810337901969,10.517062859601362,3.2704166666666667,3.342812499999998,4.1131219884192465,4.384362701562185,5.9207508231469,5.258149776028849
2016-08-31,MONSOON,3.6675,4.733333333333333,1.3533333333333335,2.3833333333333333,1.656666666666667,6.2790625,7.601458333333333,6.712021249690945,8.028841191265409,4.613666770488175,3.0847990281056172,6.146458333333333,5.990833333333335,6.006652484951668,6.693090839255042,3.6189425660462033,3.950023953653517,4.710416666666667,5.191666666666666,4.446470155140195,5.832779264623448,2.062646031153693,1.0352627355780948,4.515916666666667,4.057500000000001,4.668914754991695,5.640876886514752,1.6979791901729335,1.5162493844220224,3.291822916666667,3.276354166666665,3.1305398597182146,3.601960147304064,1.8524423045250997,1.8426381495847097
2016-11-30,POMKH,5.7125,5.175000000000002,2.703333333333333,3.361666666666667,2.5875,5.9825,6.70875,6.3122127498145675,6.4743112226501776,6.907027284653922,5.246824289180267,7.083958333333333,5.637708333333334,5.673991490971002,6.406703312255265,6.350848540550495,6.553150013808321,4.202500000000001,5.213333333333333,3.7492154264174498,4.648300665060415,4.220925840605984,3.1570603839986524,4.792958333333333,4.404166666666668,4.146015519661684,5.109046789281974,3.281374961342773,2.934632495973652,3.318541666666667,3.264479166666665,2.9133239158309285,3.20481569807859,3.315359349929193,3.4524598840647713
2017-02-28,POMRB,6.0625,8.57,5.676666666666668,3.8939999999999997,4.4675,5.9506250000000005,5.849375,6.21232764988874,5.6555335072410475,7.36648462856202,6.6360883390585785,7.042291666666667,6.655208333333334,6.832394894582601,6.70695466470421,6.9021756546190645,6.713450852119993,4.168750000000001,4.2075000000000005,4.520195922517137,4.876881899843394,6.571967267155232,5.851448054929945,5.112,4.627666666666667,4.045209311797009,4.9078435600732915,4.073195307336569,3.629278391910072,3.2930208333333333,3.319166666666665,3.5349943494985574,3.466796197445635,4.267246291871807,4.240862342236506
2017-05-31,PREMON,9.02,11.5725,7.0566666666666675,10.193999999999999,4.56,5.879375,6.115625000000001,7.335396589933245,6.665639309954068,10.092763409630521,9.492335591024817,6.6015625,7.512708333333334,8.72843693674956,7.5180524841202185,9.968616522703522,9.796353585093788,4.295833333333333,4.197500000000001,5.534784220176949,5.700877172544895,7.9906438860112985,7.374620417139336,5.211166666666666,4.9582500000000005,6.504725587078205,6.84587262640577,10.45125823394007,10.942861943217377,3.400625,3.3179166666666644,3.944996609699134,3.757109227080393,5.455334410260846,5.174624075340773
2017-08-31,MONSOON,2.3475,0.97,1.1233333333333333,3.6133333333333333,1.4575,5.881875,5.785625000000001,5.340237953959947,4.474502149459244,3.205201921385903,2.7099377815391916,6.572500000000001,6.571875,5.625062162049736,6.516951357061847,4.120592375606574,4.44863849438767,4.365,4.140000000000001,3.7702038654395027,4.01001042568424,1.6837578316835353,1.1295130368002246,5.3915,5.265750000000001,5.348168685580256,6.0463830390887985,1.8540957594419831,1.637631251223643,3.458125,3.2681249999999977,2.9499979658194806,3.0546893470842016,1.7120309851496245,1.8201222407362438
2017-11-30,POMKH,6.4625,5.4125,3.95,2.9249999999999994,3.6475,5.7240625000000005,5.973125000000001,5.7891427723759685,4.867912022214213,5.526144334272439,5.078975954113995,6.317187499999999,6.6312500000000005,5.5400372972298415,6.293422593793272,6.08236793567162,6.0807858969358035,4.280833333333334,4.451666666666667,3.8421223192637015,3.7553564016873597,3.601710744681738,3.0079756551442802,5.683416666666666,5.156583333333334,4.378901211348153,5.252294377438279,3.402362173174554,2.9473858782503966,3.3834375,3.533124999999998,3.2289987794916883,3.1270596739398733,3.0271868801867754,3.3489941095084728
2018-02-28,POMRB,5.3325000000000005,8.1,4.983333333333333,5.7733333333333325,3.8675,5.675729166666667,5.790625000000001,5.606485663425581,4.7720213577434984,6.649976266976566,6.556318883384823,6.3734375,6.51375,6.564022378337905,6.535647206138265,7.2892707160595105,7.293336935228442,4.295416666666667,4.278333333333334,4.298606724891554,4.025577542751245,6.290302270597973,5.779377304153914,5.736666666666667,5.6264166666666675,4.936674060142225,5.630067299863795,4.126202570266198,3.628380940856756,3.4050000000000002,3.383124999999998,3.484399267695013,3.2839896948071754,4.29335836194404,4.266643342810615
2018-05-31,PREMON,8.4875,10.0,7.076666666666667,10.65,4.5625,5.664895833333334,5.6575000000000015,6.758891398055349,6.430022282434513,9.372048574979988,9.391919590013936,6.61140625,6.120625,7.938413427002743,7.099864385498864,10.283796067646369,10.277979611332348,4.229583333333333,4.283333333333334,5.409830701601599,5.2139027766725805,7.62828636538927,7.253841857607458,5.642291666666666,5.740416666666667,7.222004436085336,7.508456349043681,10.595463160169185,10.718168906978793,3.36,3.3837499999999983,3.915639560617008,3.6654502627750016,5.157533983890219,5.100613773716898
2018-08-31,MONSOON,2.493333333333333,2.9925,1.22,3.583333333333333,1.6275,,5.693958333333335,5.052668172166543,4.780827649331708,2.5431694058858216,2.3565615200916152,,6.626250000000001,5.960048056201646,6.466103199692944,3.260019157155199,3.4291052556038677,,4.3075,3.7338984209609594,3.8152437076332313,1.437007509848296,1.1240505748611171,,5.732916666666667,5.766535994984535,6.506179840004647,2.3413696896922964,1.9980359488731354,,3.4262499999999982,3.000383736370205,3.079356903141603,1.5968536149436439,1.7767595729011438
2018-11-30,POMKH,6.23,5.293750000000001,3.3266666666666667,2.2,3.1175,,5.635833333333334,5.523600903299926,,5.115991229146717,5.088044916163239,,6.596562500000001,5.693528833720988,,5.94366997124866,5.996114897489549,,4.151666666666667,3.5710057192432423,,3.6111056433437496,3.2872987860589844,,5.551666666666667,4.339921596990721,,3.5160956015297193,2.9531588668937783,,3.2937499999999984,3.047230241822123,,3.156216233427941,3.383499578297736
