Date,Season,Kudligi,Sandur,Bellary,Hospet,Siruguppa,Hadagalli,Hagaribommanahalli,Kudligi_Trend,Kudligi_SMA,Kudligi_EWMA,Kudligi_DES,Kudligi_TES,Kudligi_ARIMA,Sandur_Trend,Sandur_SMA,Sandur_EWMA,Sandur_DES,Sandur_TES,Sandur_ARIMA,Bellary_Trend,Bellary_SMA,Bellary_EWMA,Bellary_DES,Bellary_TES,Bellary_ARIMA,Hospet_Trend,Hospet_SMA,Hospet_EWMA,Hospet_DES,Hospet_TES,Hospet_ARIMA,Siruguppa_Trend,Siruguppa_SMA,Siruguppa_EWMA,Siruguppa_DES,Siruguppa_TES,Siruguppa_ARIMA,Hadagalli_Trend,Hadagalli_SMA,Hadagalli_EWMA,Hadagalli_DES,Hadagalli_TES,Hadagalli_ARIMA,Hagaribommanahalli_Trend,Hagaribommanahalli_SMA,Hagaribommanahalli_EWMA,Hagaribommanahalli_DES,Hagaribommanahalli_TES,Hagaribommanahalli_ARIMA
1996-02-29,POMRB,14.2425,9.62,4.859,6.2150000000000025,5.17,14.136666666666665,10.765,,,14.2425,13.35602205796533,12.693644210550337,0.0,,,9.62,9.462712143590823,9.129456669682366,0.0,,,4.859,4.525075639086271,4.513624701768901,0.0,,,6.2150000000000025,4.854753972639794,6.225000000000002,0.0,,,5.17,4.988286267501322,4.627630763017097,0.0,,,14.136666666666665,12.34030430617081,11.989008980388132,0.0,,,10.765,13.65569978244881,11.375244499073261,0.0
1996-05-31,PREMON,13.5775,11.314,5.1975,6.553999999999999,5.755000000000001,14.413333333333336,17.212156862745108,,,13.9765,13.374388149376818,14.191556757888119,13.696612995157581,,,10.2976,9.654101139326192,10.405032841073394,9.619981186265996,,,4.994400000000001,4.64169393841845,4.7891982496435315,4.8589843452881505,,,6.350600000000002,4.833481349052595,6.573445983379501,6.214991440397426,,,5.404,5.165016390063682,5.932920717086219,5.169992945126128,,,14.247333333333334,12.795953271770943,14.673661171284998,13.731622108290548,,,13.343862745098043,14.35797309213917,16.921629675879885,10.764931639509973
1996-08-31,MONSOON,12.29,9.583333333333332,4.496666666666667,4.48,4.2575,12.586666666666668,17.042888888888882,12.446854166666666,,13.3019,12.928566128624134,13.6167426599832,13.083716380066374,9.434124999999998,,10.011893333333333,9.5153851039642,9.857667091872935,10.519458143394047,4.496825757575758,,4.795306666666667,4.648286381820412,5.03123514369846,5.029278455575134,4.760791666666667,,5.602360000000001,4.812301927456499,4.508340942749059,6.385517497152509,4.3828125,,4.9454,4.78986850840453,5.2774002866397005,5.500154450522943,11.327083333333333,,13.583066666666667,12.757640337299678,13.66309860114148,14.000361706259927,14.1656364379085,,14.823473202614379,14.870521256938588,15.218885448051681,15.44657823017015
1996-11-30,POMKH,11.216666666666667,8.158333333333333,3.6149999999999993,3.2,3.0325,7.073333333333332,14.56,11.719854166666668,12.831666666666667,12.467806666666668,12.261740815486482,11.601987286158366,11.887155506295176,9.036833333333332,9.668916666666666,9.270469333333335,9.147901256660944,8.953289872139603,10.14623166269792,4.416826194638695,4.542041666666666,4.3231839999999995,4.534643734025516,3.6408683865194225,4.848129602360762,4.407583333333334,5.11225,4.641416000000001,4.79121530359757,3.236689239595705,5.737645713660625,4.125,4.55375,4.1802399999999995,4.141552669146665,3.8103604932223716,4.925625165362182,10.176666666666668,12.0525,10.979173333333332,11.53374852211382,12.100616722698192,12.226032794365748,13.436261437908497,14.895011437908497,14.718083921568628,14.7392719492423,13.339603307895453,13.76117759402589
1997-02-28,POMRB,11.164000000000001,7.741666666666667,4.497272727272726,3.4033333333333338,3.8025,8.333333333333334,4.93,11.071,12.062041666666667,11.946284000000002,11.816200587434547,12.399270725355494,10.893790174919749,8.798916666666667,9.199333333333334,8.658948266666668,8.765181045724932,9.216839251876653,9.456749627846165,4.560754662004662,4.451609848484848,4.3928194909090905,4.555208161806006,4.838868844617277,4.657689263363471,4.602083333333334,4.409333333333333,4.146182933333334,4.770221078587852,6.256864941207778,5.293175157756078,4.187437500000001,4.211874999999999,4.029144,3.9682330436072837,4.0174412682194935,4.165099993217016,9.525,10.601666666666668,9.920837333333333,10.847047184508144,10.50840331251927,6.870667793867612,13.436261437908499,13.436261437908495,10.802850352941176,12.57414119522053,12.277831604084655,13.617918643204314
1997-05-31,PREMON,10.839999999999998,10.014,4.9192307692307695,6.540000000000001,5.0600000000000005,11.013333333333335,17.212156862745108,10.187666666666667,11.377666666666666,11.5037704,11.415868894159734,12.842750333587887,10.57110471221624,8.722874999999998,8.874333333333334,9.20096896,8.850286891306391,9.97224937771344,8.904031492973553,4.802478146853146,4.38204254079254,4.603384002237762,4.630238422382303,5.085731503115408,4.783243034423153,4.933583333333335,4.405833333333333,5.103709760000001,4.749318862848437,6.445027055489588,5.055720218998868,4.642687500000001,4.038124999999999,4.4414864000000005,4.266889895397516,5.000329077395907,4.126434449513276,9.755,9.751666666666669,10.357835733333333,10.888993528089921,11.576041304974801,8.094566203896811,13.43959477124183,13.436261437908495,13.36657295686275,13.512772674308975,16.816230810427115,12.698451787957536
1997-08-31,MONSOON,9.836666666666668,8.979999999999997,5.926363636363636,6.0500000000000025,5.452000000000001,10.773333333333332,17.042888888888882,9.198624999999998,10.764333333333333,10.836928906666667,10.803039110736906,11.741995966533826,10.117226575944693,8.866041666666668,8.723500000000001,9.112581375999998,8.745211747846717,9.19540153783773,9.249206187762448,4.804163752913753,4.739466783216782,5.132575855888112,4.831901522173069,4.9162817522452205,4.498982327423516,5.189041666666668,4.798333333333333,5.482225856000001,4.728508234299587,4.375781709164109,4.8570956278946,5.1083125,4.336749999999999,4.845691840000001,4.591690066567168,4.445956123131216,4.226210920351807,10.386666666666667,9.298333333333336,10.524034773333334,10.869910331504656,10.452366596537352,10.697778695070028,14.901678104575165,13.436261437908495,14.837099329673203,14.210026527632206,15.381518275357502,17.427238221081772
1997-11-30,POMKH,6.603333333333333,8.153333333333334,4.119090909090908,4.282000000000001,5.48,10.726666666666668,14.586666666666664,8.834999999999999,9.610999999999999,9.143490677333334,9.261650707285236,9.508112328251352,9.201713567334458,8.710166666666666,8.722250000000003,8.728882158933333,8.513852031033915,8.306618910873741,9.164426809395275,4.612261072261072,4.8654895104895095,4.72718187716923,4.762689616773919,3.843529335504031,4.285821325249929,5.233312500000002,5.068833333333333,5.002135513600001,4.707788784958444,3.188436121317012,4.763585379173119,5.324250000000001,4.948625,5.099415104,4.814255749554354,3.8414010380809547,4.499599239620822,10.500833333333334,10.21166666666667,10.605087530666667,10.844843777307393,9.4126133439061,10.464655188397796,16.662033496732025,13.44292810457516,14.736926264470586,14.22882978717859,13.318441782710929,12.360977046199968
1998-02-28,POMRB,7.8649999999999975,8.892000000000003,4.006666666666666,4.365,5.079999999999999,9.733333333333334,16.6,9.122291666666666,8.786249999999997,8.6320944064,8.723433297065142,9.351200659709193,6.363921817873173,8.2464375,9.009833333333336,8.794129295360001,8.454040028840112,8.739966704943537,8.85772871522861,4.315888694638693,4.742837995337994,4.438975792968204,4.687235555256687,4.941990641485852,4.645009607386022,5.063625,5.30925,4.747281308160001,4.687160124946394,5.526850071591051,4.681517884215883,5.428166666666668,5.267999999999999,5.0916490624,4.829252924141637,5.077216649020968,5.118542203478852,10.557083333333335,10.56166666666667,10.256385851733334,10.610095543509141,10.19252057008522,10.419325617655977,16.752027777777776,16.360428104575156,15.482155758682351,14.674741826856774,10.599861192995725,11.588156468399436
1998-05-31,PREMON,11.23,7.616666666666667,3.874615384615384,5.932500000000001,5.5100000000000025,10.526666666666666,19.625,10.125833333333333,8.883749999999997,9.67125664384,9.574852163586943,9.699645510439197,7.493827255812796,7.776958333333335,8.410500000000003,8.323144243882666,8.181318673068404,9.925966644077928,9.232367025858109,4.016724733599733,4.481684149184148,4.213231629627076,4.603691719915619,5.211020508584335,4.75462469235067,4.806343750000001,5.157375,5.221368784896001,4.666621864182047,6.584681955148162,5.285750548681781,5.171083333333334,5.3805,5.258989437440001,4.980166208073115,6.152794161285023,5.400076196592535,10.728645833333333,10.440000000000001,10.364498177706668,10.597839000215613,11.902023369232937,9.454453326151476,16.348333333333333,16.96363888888888,17.139293455209412,15.671104401448513,18.954686637424583,16.85809329952497
1998-08-31,MONSOON,11.745,7.6675,4.6000000000000005,5.299999999999999,5.833333333333332,11.71,15.35,11.353402777777777,9.36083333333333,10.500753986303998,10.302860671770992,9.936984826638557,10.51505897898928,7.332791666666667,8.082375000000004,8.060886546329598,7.9632067541323375,8.526985827411623,8.364540355059065,3.986465201465201,4.1500932400932395,4.367938977776246,4.629206580421429,5.408901541306649,5.089207503337707,4.572465277777778,4.969874999999998,5.2528212709376,4.646173595080016,4.894345514501873,5.351487570056135,4.747333333333334,5.475833333333332,5.488726995797334,5.185378960395249,5.299367864771157,5.2675099180248806,10.978958333333333,10.674166666666668,10.902698906624,10.84446812030101,10.474358995485508,10.22505602876245,15.769375,16.54041666666666,16.423576073125645,15.534102899649675,17.905063799316512,17.98009053528449
1998-11-30,POMKH,12.723333333333334,5.71,3.0521428571428566,2.9737499999999994,3.042,11.1625,13.05,11.656972222222223,10.890833333333331,11.389785725115733,11.116545284445749,9.109457079869882,10.488711477710066,7.493833333333334,7.4715416666666705,7.120531927797758,7.434547801994973,7.467766172406194,7.846568186137832,4.103429070929071,3.883356227106227,3.8416205295228902,4.441827402249089,3.9093984443844167,4.261367430095887,4.230868055555555,4.642812499999998,4.34119276256256,4.625814914480778,3.486557557905464,5.027652211862687,4.488333333333333,4.8663333333333325,4.510036197478401,4.404503200421465,4.493839622532424,5.309897637814538,11.163125,10.783125000000002,11.0066193439744,10.919271988881246,9.77676037120761,11.3744844297158,15.432187500000001,16.156249999999993,15.074145643875386,14.93442446298345,15.111317569664308,14.523070633022497
1999-02-28,POMRB,11.565555555555555,7.781999999999999,4.831538461538462,3.8022222222222215,4.128,11.3,13.505,11.474597222222222,11.815972222222221,11.460093657291662,11.225895167908858,11.421357362226312,12.380330485863405,7.9829375,7.194041666666669,7.3851191566786545,7.358750746766355,7.476537698622908,7.078431276821754,4.234329420579421,4.0895741758241755,4.237587702329119,4.519695242202622,4.448844527229497,4.082205585684138,3.874868055555555,4.5021180555555524,4.125604546426425,4.605545446274321,5.141573813801772,4.809375398363249,4.0441666666666665,4.628333333333333,4.357221718487041,4.247760422970305,4.4139940756790645,4.475996336235829,10.977291666666666,11.174791666666668,11.12397160638464,11.007692998884792,10.583483483942194,10.842671430119777,15.481875,15.382499999999991,14.446487386325233,14.56324902249216,12.748457545549469,13.744753375319727
1999-05-31,PREMON,9.958,10.015,3.985454545454545,3.7625,4.39,10.433333333333332,20.0225,10.996743055555557,11.49797222222222,10.859256194374996,10.724562357828288,12.38728358292354,11.774507081554804,8.333916666666667,7.793625000000002,8.437071494007192,7.700072602710411,8.703137887197153,8.123418374200169,4.394857017982018,4.117283966033965,4.136734439579289,4.472897889799588,4.663844454021742,4.1062916162162075,3.698868055555555,3.959618055555552,3.980362727855855,4.585364795020698,6.31837316429284,4.889205466036646,3.87125,4.348333333333333,4.370333031092224,4.230735523642949,5.366633289937452,4.644220634418063,10.921875,11.151458333333334,10.847716297164116,10.889348260099103,12.7327849029851,10.976231772484077,15.869375000000002,15.481874999999992,16.67689243179514,15.66911363963338,19.17547372507405,17.398582695433376
1999-08-31,MONSOON,11.558,9.182,5.536363636363636,4.622,3.4,10.316666666666668,15.35,10.202819444444444,11.45122222222222,11.138753716624997,10.972308940073576,11.124988170471084,9.65928455036101,8.500958333333333,8.172250000000002,8.735042896404316,7.85051021494056,8.26238585149429,8.192495168134233,4.4210635198135195,4.351374875124874,4.696586118293028,4.6421692517250115,5.117993101332688,4.40418292172275,3.506923611111111,3.7901180555555523,4.237017636713513,4.565272576229117,4.795133540985521,4.633140687873301,3.9915416666666665,3.7399999999999993,3.9821998186553342,3.894783074312926,4.371085047151882,4.4290552911053105,10.915625,10.803125000000001,10.635296444965137,10.771302095573715,10.959441912302768,10.134396887278806,16.76875,15.48187499999999,16.146135459077083,15.53254718853257,17.513502488622244,17.430796173381434
1999-11-30,POMKH,9.0875,7.003333333333333,3.4,2.24375,4.0920000000000005,12.1125,16.15,10.655847222222222,10.542263888888886,10.318252229974998,10.252870616874056,9.776705059531148,11.280544582128574,8.145708333333332,8.495583333333334,8.042359071175923,7.595396110059988,7.67395009320847,8.145268659662879,4.593779137529137,4.438339160839159,4.177951670975816,4.500208811861809,3.694715976884498,3.8617169428688753,3.5337291666666664,3.6076180555555526,3.4397105820281078,4.54526838552082,3.102492308817662,4.208537140413996,4.1723333333333334,4.0024999999999995,4.026119891193201,3.901085561748137,2.924826861231105,3.444981684641024,12.016875000000002,11.040625,11.226177866979082,11.067621713174796,9.559179141184599,10.021072960424254,17.2309375,16.25687499999999,16.14768127544625,15.597170136308165,14.852362390546393,14.02982357216975
2000-02-29,POMRB,8.85,7.8249999999999975,4.693333333333333,2.9966666666666666,4.040333333333333,10.3,17.6,12.071850694444445,9.863374999999998,9.730951337985,9.707963967747126,10.45889826789427,8.48073239769665,7.255666666666666,8.506333333333334,7.955415442705553,7.528921886703075,7.970402157765161,7.800913525909596,4.669349941724942,4.403787878787877,4.384104335918823,4.551788282600952,4.76032421343039,4.5750980825606655,3.529729166666667,3.4062291666666638,3.262493015883531,4.525351853500436,4.508141406619662,4.16396086351671,4.522833333333334,3.9805833333333327,4.031805268049253,3.888276875487399,3.959947121478119,3.956394942257635,14.031041666666667,10.790625000000002,10.855706720187449,10.90746092833439,10.802662460180741,11.765451977364016,17.18125,17.280624999999993,16.72860876526775,15.958233316128824,13.597973319353956,15.232093906383056
2000-05-31,PREMON,16.297777777777778,7.13,5.5053846153846155,4.7825,5.9239999999999995,20.243333333333336,19.625,12.994569444444444,11.448319444444444,12.357681913902113,12.00612139576504,10.760873822444095,8.14112231814606,6.408958333333332,7.7850833333333345,7.6252492656233315,7.353021972959067,9.077694983654926,8.082800252280338,4.5861794871794865,4.783770396270395,4.83261644770514,4.706628868063086,4.527517680377477,4.225085198061091,3.4652604166666667,3.661229166666664,3.8704958095301185,4.505522601449647,5.341619114504339,3.9883719800128743,4.670395833333332,4.364083333333332,4.788683160829551,4.4977956962524175,5.06856170182182,4.301385346904319,14.947645833333333,13.243125000000004,14.610757365445803,12.93501751049995,12.495902367236846,10.004883828016458,16.89375,17.18124999999999,17.88716525916065,16.674108358723064,20.63103359887023,19.03057866112777
2000-08-31,MONSOON,16.54625,4.946666666666667,4.621,3.5700000000000003,4.67,16.619999999999994,15.35,13.750006944444445,12.695381944444444,14.033109148341268,13.565436314601355,12.515614631140549,15.873524956928865,5.758125,6.72625,6.553816226040666,6.818413549098532,7.774401767748393,7.418917102849583,4.55451282051282,4.5549294871794865,4.747969868623084,4.721630930048917,5.536800928556885,5.02523186493568,3.5903472222222224,3.398229166666664,3.750297485718071,4.4857802312881745,4.541914453678783,4.28225463312909,4.4591666666666665,4.681583333333332,4.741209896497731,4.486851914094429,4.852962756822682,4.763503444860057,15.553625,14.818958333333336,15.414454419267479,13.740043601275785,14.480823363474357,19.663320222506137,16.2675,17.18124999999999,16.872299155496393,16.31791560640863,18.107851757710787,17.43814401676566
2000-11-30,POMKH,11.481,4.464999999999999,3.65,2.78,4.0025,13.142,13.85,14.136534722222223,13.293756944444445,13.012265489004761,12.763333708730142,12.52986039315148,15.215213406721253,5.658541666666666,6.091666666666667,5.718289735624399,6.282387885207295,6.19434569063983,6.0856179485480535,4.490442307692308,4.6174294871794865,4.30878192117385,4.603210799822841,3.732661401725335,4.0670414340971215,3.745121527777777,3.5322916666666644,3.362178491430842,4.466124364518401,2.6160019724744163,3.794143350188104,4.2005,4.659208333333332,4.445725937898638,4.260690076776424,3.7422239162311075,4.322118559652067,15.574499999999997,15.076333333333338,14.505472651560487,13.618066336701018,14.121212708559483,16.143802837051794,16.028125000000003,16.60624999999999,15.663379493297835,15.718291710579015,16.01800075654479,15.569073848540485
2001-02-28,POMRB,12.5,5.156666666666666,4.19,3.4611111111111112,2.44,14.118333333333334,14.89,13.644572916666668,14.206256944444446,12.807359293402858,12.61207559632821,13.07584124604961,10.901959229486383,6.388125,5.424583333333334,5.493640508041306,5.95493402373946,6.21063782055121,5.957537485240813,4.686278846153846,4.491596153846153,4.26126915270431,4.573273109324034,4.903324231351446,4.577222305156865,4.079496527777778,3.6484027777777754,3.40175153930295,4.446554629769323,3.895734103938617,3.8093693437508946,4.3146875,4.259124999999999,3.643435562739183,3.599535638022337,4.3912600631821626,4.403706371203941,14.386833333333334,16.030916666666673,14.350616924269625,13.733849861182392,14.043271830386818,12.765454686193426,16.44625,15.928749999999988,15.3540276959787,15.47245483487388,14.671120930589092,15.791057231191743
2001-05-31,PREMON,15.74,9.001666666666667,5.496153846153847,5.55625,5.455,16.592000000000002,20.42,13.162458333333333,14.066812500000001,13.980415576041715,13.66675488251204,13.769066747761109,13.584905577386053,6.852291666666667,5.892500000000001,6.8968509714914505,6.367344112274094,7.077505902832303,6.466307077236676,4.8181129807692304,4.489288461538461,4.7552230300841245,4.724076139171976,5.0271281149217035,4.8843585941196865,4.282152777777778,3.8418402777777754,4.26355092358177,4.4270706569995495,5.0315173771405295,4.159360208407991,4.368854166666667,4.141874999999999,4.36806133764351,4.154249958044479,4.634962440194268,4.056799280917014,13.897083333333333,15.118083333333338,15.247170154561775,14.360271495937743,15.95262247201917,13.713814062641978,16.5825,16.12749999999999,17.380416617587223,16.46476334550992,20.05782338266844,18.591612986670924
2001-08-31,MONSOON,13.168333333333335,8.911666666666667,6.196923076923077,5.47125,6.0525,10.77,17.9,12.495333333333335,13.222333333333335,13.655582678958364,13.427864518391344,14.173266570179681,15.122853892477156,6.7406250000000005,6.883750000000001,7.702777249561537,6.711586640798292,6.798779805437446,6.9266453445191,4.749484508547009,4.88326923076923,5.331903048819706,4.950198032288718,5.25997641341462,4.569856868294364,4.220763888888889,4.317152777777776,4.746630554149062,4.407672059046938,4.178238807706161,4.00718949509333,4.5093749999999995,4.487499999999999,5.041836802586106,4.7146832571858415,4.404292688078814,4.311255226992284,13.418791666666666,13.65558333333334,13.456302092737065,13.590698428763856,15.278615073451649,16.116605094606708,16.45,16.764999999999993,17.588249970552333,16.700481562793648,17.388863174110064,17.03001088071741
2001-11-30,POMKH,11.002,4.213333333333334,3.12875,2.5,3.0533333333333332,15.074000000000002,12.39,10.671000000000001,13.102583333333335,12.594149607375018,12.505039843490547,12.280390160570162,11.50572082083568,6.608333333333334,6.820833333333335,6.306999683070256,6.173126519527407,6.52610683965424,6.621098229238369,4.527881944444444,4.75295673076923,4.450641829291824,4.731542523284676,3.923585665135332,4.325109029485428,4.056510416666667,4.247152777777775,3.847978332489437,4.388358446763718,2.674742924390287,4.081637802003123,4.6312500000000005,4.250208333333332,4.246435414884997,4.09899339564233,4.073119353725495,4.604943643302516,12.8115,14.13858333333334,14.10338125564224,13.919332734923518,12.432247348644232,10.461417361916238,16.475,16.399999999999995,15.508949982331401,15.704549294525647,15.95145872890518,15.707246650855957
2002-02-28,POMRB,7.642,4.515,4.162222222222222,3.25,4.513333333333333,8.36,15.29,9.53475,11.888083333333336,10.61328976442501,10.720212110782638,12.73944114660186,10.761326344275561,6.463541666666667,6.660416666666668,5.5901998098421535,5.772219177205412,6.38801280590204,6.338010396864018,4.059163995726496,4.746012286324786,4.335273986463983,4.681192426292267,4.793636297298734,4.43059109714626,3.7868824404761905,4.194374999999997,3.6087869994936623,4.369129467162889,3.7824620444361794,4.033124373834184,4.521895833333334,4.768541666666665,4.353194582264331,4.1734610028142995,4.177207597323417,3.994240187207187,13.83125,12.699000000000007,11.806028753385343,12.723138813702466,13.708810582730525,14.642098914904865,16.768749999999997,16.499999999999996,15.42136998939884,15.547388054379573,14.79613852402433,15.115564917294336
2002-05-31,PREMON,6.003333333333334,8.585,3.751111111111111,4.453333333333333,4.3566666666666665,17.492,20.22,10.152476190476191,9.45391666666667,8.76930719198834,8.995394538490693,11.720199974387786,8.099259343915858,6.800166666666666,6.556250000000002,6.788119885905292,6.161690945640941,7.038146795696687,5.932106816982428,4.080399305555555,4.309751602564102,4.101608836322835,4.581709930741535,5.383962019402112,4.96206112214403,3.912440476190476,3.9186458333333305,3.9466055330295307,4.349984751763236,5.168634182890237,4.31107728519091,4.751666666666667,4.493958333333332,4.354583416025266,4.170988923110721,5.394695605797309,4.942712833362381,14.867375000000001,12.924000000000007,14.080417252031207,13.762751395961972,13.589239013246203,8.12046881574928,18.1825,16.449999999999996,17.340821993639302,16.48048483043796,20.233774614477376,19.43739851569135
2002-08-31,MONSOON,13.815,8.17,4.192222222222221,4.417142857142856,6.2760000000000025,18.028,20.45,11.815212797619047,9.615583333333335,10.787584315193003,10.66763912756435,9.212797398843485,5.288856087064025,7.798458333333334,6.370833333333335,7.340871931543175,6.427513465972657,6.659577898220945,6.015451855949678,4.700337301587301,3.8085763888888877,4.137854190682589,4.554862903853586,5.636149056527617,5.134997787697613,4.5675744047619045,3.6551190476190447,4.134820462674861,4.330923924870557,4.451910553883194,4.371211441380766,4.899333333333334,4.549833333333332,5.123150049615161,4.798998856996076,4.373010012987578,4.46008352659528,16.3365,14.738500000000005,15.659450351218723,14.693881181800414,14.135974117139211,16.99081824462756,19.96375,17.0875,18.58449319618358,17.258929159354995,17.503069770397232,16.920578563993516
2002-11-30,POMKH,15.297142857142855,7.647999999999999,5.303333333333334,4.558571428571429,4.668,16.105,21.15,13.65626488095238,10.689369047619047,12.591407731972943,12.264765723230557,9.443512963300792,12.72436604280459,8.188041666666667,7.229500000000001,7.463723158925904,6.5671621845092325,6.227481227004624,6.207778639842081,5.292896825396826,4.352222222222221,4.604045847742887,4.681946340361807,3.441351340182215,3.7211259953805307,4.538720238095238,4.169761904761902,4.304320849033488,4.311946619826737,2.488243719066586,3.766480911848347,5.132458333333334,4.953499999999998,4.9410900297690965,4.684073885146132,4.150302707635643,4.5320483652579835,17.09775,14.996250000000007,15.837670210731234,15.007489074434453,14.432056427038157,17.511460742862205,20.703125,19.2775,19.610695917710146,18.017183096468795,15.703803495072512,16.16059404407807
2003-02-28,POMRB,16.64875,9.066666666666666,6.9471428571428575,6.432499999999999,4.079999999999999,19.082,20.78,14.61532738095238,12.941056547619047,14.214344639183766,13.767418263576527,12.603675708348973,13.829216255643907,8.003666666666666,8.367416666666667,8.104900562022209,6.94720328481543,7.077287767945673,7.177995144243038,5.913730158730159,5.04845238095238,5.541284651502876,5.015116135756794,4.580763094988269,4.3302947366537765,4.75657738095238,4.9653869047619015,5.155592509420092,4.293052479688399,3.622170104371257,3.982614830453155,5.349625,4.845166666666665,4.596654017861457,4.415680527862981,4.9089281748629885,4.764279997265686,16.11725,17.67675000000001,17.13540212643874,15.897998130725886,15.346214680616962,15.643558645650977,20.724999999999998,20.65,20.07841755062609,18.53048516851698,16.928787550352066,17.761664686708862
2003-05-31,PREMON,11.725,7.15,5.706666666666668,1.04,6.654999999999999,12.86,20.645,14.16266369047619,14.371473214285714,13.21860678351026,12.979336257538046,15.046981720362256,15.449667199850436,7.888166666666666,8.008666666666667,7.722940337213325,6.933303221509978,8.74948451232811,8.316323758212972,6.371160714285715,5.537341269841269,5.607437457568393,5.137093303594318,5.013486216078915,4.429148585464197,5.359779761904762,4.112053571428568,3.509355505652055,4.274241102150247,5.147605260646925,4.416410518449129,5.231624999999999,5.419749999999998,5.419992410716874,5.084081456559207,5.630429561679843,5.127479060649326,15.231791666666668,16.518750000000008,15.425241275863245,15.248855949960706,18.624941985748695,18.535261476331073,20.3075,20.756249999999998,20.305050530375652,18.90269843608459,22.963089679903064,21.655638234401703
2003-08-31,MONSOON,15.765833333333333,8.129999999999999,7.203333333333334,9.573333333333332,5.715,14.816,20.2,13.72734375,14.859181547619048,14.237497403439491,13.911012774708842,13.446594516539939,12.899121481906343,7.652458333333333,7.998666666666665,7.885764202327994,7.10065565258218,7.538334449803065,7.348568978061873,6.38392316017316,6.290119047619047,6.245795807874369,5.445895892039751,5.519342472874122,4.752413127034073,5.111270833333333,5.4011011904761865,5.9349466367245665,4.25551219717938,4.433472075835477,4.046550304055565,5.8090625,5.279499999999997,5.537995446430124,5.214827951707357,5.486833553813236,5.719933764908024,14.724083333333333,15.715750000000009,15.181544765517948,15.163474413561786,15.555253807244089,12.491534565853557,19.92125,20.693749999999998,20.26303031822539,19.098259569467167,20.506765615800255,19.648646529378993
2003-11-30,POMKH,9.725,6.7639999999999985,5.951666666666667,4.228,4.285,12.233333333333334,18.06,15.393416666666667,13.466145833333332,12.432498442063695,12.360447945414647,12.812682629545208,15.392931390434814,7.692875,7.777666666666664,7.437058521396796,7.001239180371229,6.863117214764207,6.237200744550131,6.4971969696969705,6.4522023809523805,6.128144151391288,5.545152317637609,4.853466639210339,5.486054101729101,5.497654761904762,5.3184583333333295,5.25216798203474,4.236865331023904,3.3125058707302317,4.7819358562623435,6.5025,5.183749999999997,5.036797267858074,4.8316139798129525,4.5511205612751064,4.951532034264308,15.763145833333335,14.747833333333343,14.002260192644103,14.537285382402253,14.118901044796674,14.39149114523222,19.961875,19.92125,19.381818190935235,18.79273624107991,18.700644504041023,19.3295602421498
2004-02-29,POMRB,18.738333333333333,8.065,6.40090909090909,4.775,9.0825,18.892000000000003,20.78,17.1756875,13.988541666666665,14.95483239857155,14.57130110135653,12.586499821200606,9.67768124939095,7.76425,7.527249999999998,7.688235112838077,7.152164263922926,7.310798995215784,6.77773102257137,6.7607083333333335,6.315643939393938,6.237250127198409,5.692358541569088,6.130042458809735,6.239364055479525,5.628622023809523,4.904083333333331,5.061300789220844,4.218300174930774,4.593569235755273,5.091035690929125,7.303333333333334,6.4343749999999975,6.655078360714844,6.1536697854299005,4.976059175328931,4.786915938761594,17.245958333333334,14.700333333333345,15.958156115586462,15.488212152229622,13.7019175477163,11.882823187320518,20.07125,19.92125,19.941090914561144,19.13655297623019,18.602051509435096,18.8574079590965
2004-05-31,PREMON,22.964000000000002,8.475,7.159090909090909,5.788571428571429,7.2,21.3625,20.97,18.442041666666668,16.798291666666668,18.15849943914293,17.488230055728632,15.827699285621549,16.798601162614602,7.622937499999999,7.858499999999998,8.002941067702846,7.359118484022036,8.656144032138688,8.72455502281599,7.007874999999999,6.678749999999998,6.605986439955409,5.92312411717594,5.749259145017571,5.724775128894305,5.230017857142856,6.091226190476188,5.352209044961079,4.199816373294201,4.1660300362078955,3.883863508937955,8.149791666666667,6.570624999999998,6.873047016428907,6.404655106532958,7.798645279572707,7.395305523417288,18.243791666666667,16.825958333333347,18.119893669351875,16.768707111959298,17.524657637053863,18.350705366882227,20.4625,20.0025,20.352654548736687,19.44592820517716,23.1738212468575,22.295017728760048
