Date,Season,Khekra,Binauli,Baraut,Chhaprauli,Pilana,Baghpat,Khekra_Trend,Khekra_SMA,Khekra_EWMA,Khekra_DES,Khekra_TES,Khekra_ARIMA,Binauli_Trend,Binauli_SMA,Binauli_EWMA,Binauli_DES,Binauli_TES,Binauli_ARIMA,Baraut_Trend,Baraut_SMA,Baraut_EWMA,Baraut_DES,Baraut_TES,Baraut_ARIMA,Chhaprauli_Trend,Chhaprauli_SMA,Chhaprauli_EWMA,Chhaprauli_DES,Chhaprauli_TES,Chhaprauli_ARIMA,Pilana_Trend,Pilana_SMA,Pilana_EWMA,Pilana_DES,Pilana_TES,Pilana_ARIMA,Baghpat_Trend,Baghpat_SMA,Baghpat_EWMA,Baghpat_DES,Baghpat_TES,Baghpat_ARIMA
2006-11-30,POMKH,12.8,30.52,10.3,8.85,18.2,14.43,17.682083333333335,17.68208333333333,17.199089633645066,17.26197654173178,16.226808444737774,16.266666868512253,29.37375,28.117499999999993,28.8162287781933,29.546552022383743,31.746201191489064,32.332768266900885,11.205,11.205000000000002,10.904191651766094,11.254939721892184,10.218947418900283,10.527266451584895,9.508125,9.508125,10.034991411876302,10.02107424367734,12.210781117371624,12.328498815775909,17.969791666666666,17.52895833333333,17.578101422775838,17.549914442369808,16.072829098191768,17.149598755776598,14.077499999999999,13.697500000000007,13.819104761015558,13.833709900032446,13.424586632945894,13.045340771748803
2007-02-28,POMRB,12.89,27.9,11.645,6.8325,17.9,14.55,17.68208333333333,17.68208333333333,15.47545378018704,14.33194584258549,12.65872019949782,13.051354548379045,29.417499999999997,29.329999999999995,28.449737266915978,28.806607397839034,28.66265514467065,27.61976250709943,11.205,11.205000000000002,11.200514991059656,11.252358005037227,11.768609504840924,11.68079760336545,9.508125,9.508125,8.753994847125782,8.640507450698403,6.59508163405479,5.936874024805534,18.2503125,17.86895833333333,17.706860853665503,17.686620522258846,17.123499173999612,17.561097078292462,14.370000000000001,13.985000000000008,14.111462856609334,14.098714635215618,13.33369665127435,13.718670965489881
2007-05-31,PREMON,23.465,29.25,11.72,9.87,18.8,15.05,17.68208333333333,17.68208333333333,18.671272268112226,18.802122300522157,23.235114604616278,23.464997396079934,29.415,29.417499999999997,28.76984236014959,29.112760541542187,29.982107025298117,30.240220803522046,11.205,11.205000000000002,11.408308994635794,11.249776908538982,11.721274725391854,11.676002629947051,9.508125,9.508125,9.200396908275469,8.777321377629915,9.681209611953783,9.984447339854603,18.642500000000002,18.070624999999996,18.144116512199304,18.116255749197446,19.02527980619528,17.69386347070233,14.6825,14.170000000000009,14.486877713965601,14.447893123963329,14.6539691793,14.670634858144151
2007-08-31,MONSOON,21.57333333333333,30.0,11.155,12.48,18.82,14.25,18.295520833333335,17.68208333333333,19.83209669420067,21.194909625338383,21.345352001848052,21.573330939332248,29.109375,29.417499999999997,29.261905416089753,29.64242326844558,28.15634114010753,27.783421637976762,11.205,11.205000000000002,11.306985396781476,11.247196200311302,11.179608442708505,11.212595345430731,9.508125,9.508125,10.51223814496528,10.076358112831201,11.947641549355147,12.393042382560004,18.9925,18.43,18.41446990731958,18.388753056405566,19.00286179318622,18.12719628402743,14.86,14.57000000000001,14.392126628379362,14.386508673725904,14.023376539617718,14.425562759590326
2007-11-30,POMKH,12.8,30.5,10.3,8.85,19.9,15.33,18.908958333333334,17.68208333333333,17.019258016520403,17.428208176755277,12.939258546222728,13.462583618939586,28.784374999999997,29.412499999999998,29.75714324965385,30.158748233081035,31.2638501067146,31.95827560002676,11.205,11.205000000000002,10.904191238068886,11.244615775165453,10.218947418948586,10.143074424446441,9.508125,9.508125,9.847342886979169,9.696367349630492,10.49407102450595,10.168358879801302,19.155,18.855,19.00868194439175,18.971162714105947,17.32576275789129,18.398604537324243,14.9825,14.79500000000001,14.767275977027616,14.733087428084492,14.987135658769809,15.005278605414649
2008-02-29,POMRB,17.7975,25.475,11.645,6.8325,19.0,15.07,18.743541666666665,18.90895833333333,17.330554809912243,17.417888318845836,12.818748803103105,13.63362385359061,28.7625,28.80625,28.04428594979231,27.897223310666412,28.625567151137453,28.27068931717972,11.205,11.205000000000002,11.200514742841332,11.242036430342482,11.768609504712794,11.558380143507701,9.038333333333332,9.508125,8.6414057321875,8.53944361404669,6.613161642206288,6.44274601068882,19.738750000000003,19.130000000000003,19.00520916663505,18.984782460077593,18.559176543161524,18.98678140566067,14.94,14.925000000000011,14.888365586216569,14.863061003784294,14.715134545623226,14.620481539520968
2008-05-31,PREMON,23.465,29.075,11.72,9.87,19.0,15.51,18.578125,18.90895833333333,19.784332885947347,20.99297488078301,23.658436623888544,23.465000171144226,28.763749999999998,28.762499999999996,28.456571569875386,28.56907576763295,28.06184104399425,28.831784129469774,11.205,11.205000000000002,11.408308845704799,11.239457705331228,11.721274725445934,11.676884759827635,8.568541666666665,9.508125,9.1328434393125,8.837476560472608,9.676494607741251,9.869464711904905,20.556875,19.180000000000003,19.00312549998103,18.99317752058891,20.32374503905099,18.991959835738285,14.763749999999998,15.040000000000013,15.137019351729942,15.10394177913824,15.377781917312742,15.476629667562335
2008-08-31,MONSOON,20.25,30.0,11.155,8.721666666666666,23.290000000000006,13.45,18.5159375,18.578125,19.970599731568406,21.609541885097617,21.75819176725024,21.573333490680493,29.068125000000002,28.762499999999996,29.07394294192523,29.369852488787952,28.058718304438745,29.29661016618188,11.205,11.205000000000002,11.306985307422877,11.236879368045669,11.179608442685213,11.159939281397751,8.568541666666667,8.568541666666665,8.968372730254167,8.66958161947451,12.088365219885945,12.335962714367314,20.985000000000003,20.297500000000007,20.71787529998862,20.644621119540435,19.85231623441623,18.995109597912162,14.635000000000002,14.840000000000014,14.462211611037965,14.522498294190648,14.577344045614394,14.338446628955596
2008-11-30,POMKH,12.8,30.51,10.3,8.85,21.975,14.72,18.45375,18.578125,17.102359838941045,17.352866673111926,12.940829876400189,12.997439773182318,29.393124999999998,28.764999999999993,29.648365765155138,30.027113350934357,30.795537810801015,30.751710512459475,11.205,11.205000000000002,10.904191184453726,11.234301313297191,10.21894741899689,10.291371904119824,8.568541666666667,8.568541666666665,8.9210236381525,8.614181723513884,9.222421041632352,7.405920165253938,21.720000000000002,20.816250000000004,21.220725179993174,21.157927083980137,19.655158465203918,20.677647776125472,14.553749999999999,14.687500000000014,14.56532696662278,14.602501256759526,15.049595713613845,15.00806785662471
2009-02-28,POMRB,17.3,27.9,11.645,6.8325,20.35,14.65,18.45375,18.45375,17.181415903364627,16.791558548556203,17.40819709916318,17.03345208717705,29.415,29.371249999999996,28.949019459093083,29.047531886223204,28.125550355370898,27.760031384308153,11.205,11.205000000000002,11.200514710672236,11.231724338326972,11.768609504584663,11.425043297896288,8.568541666666667,8.568541666666665,8.085614182891499,7.783932285322612,6.288470733432585,7.1161215261565784,22.35625,21.153750000000002,20.872435107995905,20.850736459488594,20.78458496484139,21.18588999953534,14.625,14.582500000000016,14.599196179973667,14.628935480778779,14.515844184617622,14.663692084297486
2009-05-31,PREMON,23.465,29.25,11.72,9.87,23.53,15.28,18.713125,18.45375,19.694849542018776,20.329873553508648,23.3470003240884,23.46499771942187,29.41375,29.414999999999996,29.069411675455854,29.233545560341433,30.59021035043422,29.7314286361098,11.205,11.205000000000002,11.408308826403342,11.22914798262397,11.721274725500015,11.675653863378905,8.568541666666665,8.568541666666665,8.799368509734899,8.380211712190514,9.382120683161103,9.704157913067837,22.711875,22.286250000000003,21.935461064797543,21.881698831616323,22.19131980641263,20.858427199478506,14.763125,14.525000000000015,14.8715177079842,14.871139381739521,15.005185450021212,15.060743926069332
2009-08-31,MONSOON,20.25,30.0,11.155,8.721666666666666,23.85,14.25,18.972500000000004,18.45375,19.916909725211266,21.035846415324155,20.282246213498492,20.500596785837974,28.342916666666667,29.414999999999992,29.441647005273513,29.702977597580734,28.885403458499905,29.467755114491037,11.205,11.205000000000002,11.306985295842004,11.226572014102294,11.179608442661923,11.11287200423103,8.568541666666667,8.568541666666665,8.768287772507605,8.459459005708904,10.330452318755647,10.08105349953448,23.4925,22.42625,22.701276638878525,22.639971233128676,22.808189134112304,21.905025089512797,14.8275,14.725000000000012,14.62291062479052,14.658734018337773,13.775409170233889,14.587226310588516
2009-11-30,POMKH,14.875,30.5,10.3,8.85,24.26,15.025,18.9725,18.9725,17.90014583512676,18.121400730039333,12.76554244661714,13.38796422275295,26.437833333333334,29.41249999999999,29.86498820316411,30.1891065243117,30.585956897058956,30.646932222731987,11.205,11.205000000000002,10.904191177505203,11.223996327573454,10.218947419045193,10.422660628398619,8.568541666666667,8.568541666666665,8.800972663504563,8.593268773720371,8.949928009840072,8.603937502433602,24.39125,22.997500000000002,23.324765983327115,23.264697669533536,21.631689684207586,22.66697574161114,14.8825,14.801250000000014,14.783746374874312,14.799152214063541,15.189928801103122,14.932258140643347
2010-02-28,POMRB,17.3,19.343333333333334,11.645,6.8325,24.31,14.86,18.9725,18.9725,17.660087501076056,17.326356858448257,17.386324799934325,17.736824556289942,24.55285416666667,27.27333333333332,25.656326255231797,24.836995411697494,28.084107467945223,27.35565196375289,11.205,11.205000000000002,11.200514706503121,11.22142172027875,11.768609504456528,11.56067009650605,8.568541666666667,8.568541666666665,8.013583598102738,7.882623265361999,6.436914727978532,6.824568844898972,25.21375,23.987500000000004,23.71885958999627,23.66895940712923,22.887206484570285,23.291048507765137,14.657499999999999,14.853750000000014,14.814247824924585,14.830485561940264,14.900279446143832,14.349532251301559
2010-05-31,PREMON,23.465,22.566000000000006,11.72,9.87,26.76,15.51,19.231875,18.9725,19.982052500645636,20.62692867872563,23.534507576799612,23.4650000806118,22.596625000000003,25.60233333333332,24.42019575313908,23.770155890700387,23.623233422756897,21.98323484681835,11.205,11.205000000000002,11.408308823901873,11.218847731707271,11.721274725554093,11.675824951470906,8.568541666666665,8.568541666666665,8.756150158861642,8.556354066420106,9.488053667882891,9.775518654549257,25.7925,24.795000000000005,24.935315753997763,24.858318784405935,25.0531669773776,23.690226281102298,14.365625000000001,14.911250000000013,15.092548694954752,15.08298976664209,15.374775618653645,15.28053992941275
2010-08-31,MONSOON,20.25,21.60416666666667,11.155,8.721666666666666,27.2,12.220000000000002,19.49125,18.9725,20.08923150038738,21.13544052683243,20.330776510204657,20.336723138497092,21.689875,23.503374999999988,23.293784118550114,22.75288203921737,22.56387489309458,22.415495868329064,11.205,11.205000000000002,11.306985294341123,11.216274129773243,11.179608442638632,11.165862823194052,8.568541666666667,8.568541666666665,8.742356761983652,8.671905324827978,9.539035982101158,8.168036064620365,25.64375,25.632500000000007,25.84118945239866,25.76027482673193,25.820523173718996,24.892820758952162,14.30125,14.403750000000013,13.943529216972852,14.069342538611552,14.16675949585774,14.098937505462843
2010-11-30,POMKH,16.95,23.246,10.3,8.85,25.54,14.72,19.49125,19.49125,18.83353890023243,19.30235308256047,14.73296772872969,14.676668009482079,21.689875,21.689874999999986,23.274670471130065,23.066373280195283,22.417792897870175,22.72358225399479,11.205,11.205000000000002,10.904191176604673,11.213700809288305,10.218947419093496,10.274079877199727,8.568541666666667,8.568541666666665,8.785414057190192,8.810379883472306,8.895052021644801,8.838036733927655,25.128750000000004,25.952500000000004,25.720713671439196,25.679212705163163,24.78204872055185,25.79666621101704,13.9825,14.327500000000013,14.254117530183713,14.311038592981873,14.375449120541447,14.213780760285918
2011-02-28,POMRB,17.3,19.343333333333334,11.645,6.8325,21.84,14.65,19.625625,19.49125,18.22012334013946,18.05355814871735,17.40025047789934,16.66569650423249,21.689875,21.689874999999986,21.702135616011372,21.266086225327257,19.15224968189177,18.62010437181693,11.205,11.205000000000002,11.200514705962803,11.211128567493883,11.768609504328397,11.562586085422268,8.568541666666667,8.568541666666665,8.004248434314114,8.077926644050045,6.597900064134516,6.76867995410359,24.6475,25.335000000000004,24.168428202863517,24.2093878874228,25.273033912253677,25.696116334614235,13.690000000000001,14.275000000000013,14.41247051811023,14.441471273758381,14.335696649592558,14.210014918574359
2011-05-31,PREMON,23.465,22.566000000000006,11.72,9.87,25.11,13.17,19.759999999999998,19.49125,20.318074004083677,20.941903464009624,23.56819467553345,23.464997980270155,21.689875000000004,21.689874999999986,22.047681369606828,21.979917230866207,23.0747327831823,21.45419061350486,11.205,11.205000000000002,11.408308823577682,11.208556943879186,11.721274725608172,11.676412453195217,8.568541666666665,8.568541666666665,8.750549060588469,8.718660552124495,9.622857982323918,9.78871583486757,21.572499999999998,24.922500000000003,24.54505692171811,24.558252536116417,25.454116912276213,24.185469415785658,13.449000000000002,13.690000000000014,13.915482310866137,13.996317972030168,15.018345957536614,14.974845702223757
2011-08-31,MONSOON,21.325,21.60416666666667,11.155,8.721666666666666,25.0,12.220000000000002,20.026666666666667,19.76,20.720844402450204,21.806674021570203,20.35796191985777,20.47488910221209,21.689875,21.689874999999986,21.870275488430764,21.855364266601413,22.465895277015044,21.879903923193286,11.205,11.205000000000002,11.30698529414661,11.205985706358572,11.179608442615343,11.163882444860528,8.568541666666667,8.568541666666665,8.738996103019748,8.795384043689939,9.151128358041966,8.827608972581011,18.5925,24.372500000000002,24.727034153030864,24.731076815138383,25.38312281194103,24.547657471646243,12.951500000000001,13.690000000000015,13.237289386519684,13.370412309854148,12.221544456828479,13.119400885609885
2011-11-30,POMKH,16.95,23.246,10.3,8.85,3.14,12.792,20.293333333333333,19.76,19.21250664147012,19.61422325107927,16.879492027111294,16.950253056507172,21.689875,21.689874999999986,22.42056529305846,22.616411959263846,22.704408708014917,23.010551239647466,11.205,11.205000000000002,10.904191176487966,11.2034147497438,10.2189474191418,10.27999102987247,8.568541666666667,8.568541666666665,8.783397661811849,8.894718313584839,8.881965942514828,8.758423900368301,18.42375,18.7725,16.092220491818516,16.44892317280016,23.624164691921955,24.72486422253673,12.695000000000002,13.208000000000016,13.059173631911811,13.172308576754599,14.084565053665832,13.628049438449537
2012-02-29,POMRB,19.433333333333334,19.343333333333334,11.645,6.8325,20.4,12.598000000000004,20.293333333333333,20.293333333333337,19.300837318215407,19.36048764650564,17.362752092758935,17.670902588070174,21.689875,21.689874999999986,21.18967250916841,21.040502736607866,19.102763179044814,16.57244998057055,11.205,11.205000000000002,11.200514705892779,11.20084487127642,11.768609504200267,11.48805461756525,8.568541666666667,8.568541666666665,8.003038597087109,8.127908031875789,6.704369521075497,6.78768012789449,18.617916666666666,18.4125,17.81533229509111,17.967345908101695,15.432181116998652,16.268918965280825,12.695000000000002,12.695000000000016,12.874704179147088,12.975543504407225,13.384640567079353,12.62178442818609
2012-05-31,PREMON,23.465,22.566000000000006,11.72,9.87,25.2,13.17,20.293333333333333,20.293333333333337,20.966502390929243,21.682460457100664,23.650640222341117,23.465000010088705,21.689875000000004,21.689874999999986,21.74020350550105,21.866823264750472,22.944173960968413,22.174644116397786,11.205,11.205000000000002,11.408308823535668,11.19827561044577,11.721274725662253,11.676018246692976,8.568541666666665,8.568541666666665,8.749823158252266,8.73925049838704,9.721102509659897,9.784232279108336,21.53083333333333,18.435000000000002,20.769199377054665,20.745264132744175,19.047213095198707,17.88728425693741,12.695,12.695000000000016,12.992822507488253,13.053456257706996,12.79702295637875,12.576534190243573
2012-08-31,MONSOON,21.325,21.60416666666667,11.155,8.721666666666666,26.46333333333333,12.220000000000002,20.301666666666666,20.293333333333337,21.109901434557543,22.073483133088562,21.40174043554401,21.207007885010306,21.689875,21.689874999999986,21.6857887699673,21.798665767768913,22.377951744276693,21.268109156912857,11.205,11.205000000000002,11.3069852941214,11.195706735166327,11.17960844259205,11.136154476814955,8.568541666666667,8.568541666666665,8.738560561618026,8.793533661711544,8.951664022676976,8.59699017694667,24.498333333333335,18.800833333333337,23.04685295956613,22.942340859176397,21.63190607422434,20.752065956173112,12.695,12.695000000000018,12.683693504492954,12.763978465756963,11.59247500092349,11.484599716578073
2012-11-30,POMKH,16.95,23.246,10.3,8.85,24.98,12.792,20.199374999999996,20.293333333333337,19.445940860734524,19.57696412401895,17.07138049325363,16.634627297598566,21.689875,21.689874999999986,22.30987326198038,22.587986748969524,22.927061778073607,23.33878367700388,11.205,11.205000000000002,10.904191176472839,11.193138140249982,10.218947419190101,10.357550484499207,8.568541666666667,8.568541666666665,8.783136336970816,8.877414268879525,8.875391195374402,8.78626423008256,24.929583333333333,24.260833333333338,23.82011177573968,23.727371847989357,22.004457614540186,22.989474715983352,12.695000000000002,12.695000000000018,12.727016102695773,12.782259854147929,13.206728289716674,12.826534175406978
2013-02-28,POMRB,19.5,19.343333333333334,11.645,6.8325,22.3,12.598000000000004,20.223125,20.310000000000002,19.467564516440717,19.19823643874651,19.338753037281354,18.476290806195667,21.689875,21.689874999999986,21.12325729052156,21.026252049254335,19.09762974486781,19.980718503449737,11.205,11.205000000000002,11.200514705883704,11.190570622938406,11.768609504072133,11.525728654316286,8.568541666666667,8.568541666666665,8.00288180218249,8.102847094880053,6.766122111733178,6.781035810326135,25.214166666666667,24.73583333333334,23.212067065443808,23.182817823103242,23.401909673130277,23.76926988454663,12.695000000000002,12.695000000000018,12.675409661617465,12.724670292946564,13.049678064930536,12.59084490253909
2013-05-31,PREMON,22.58,22.566000000000006,11.72,9.87,26.75,13.17,20.62,20.08875,20.712538709864432,20.88931306652272,23.506809039469097,23.464998195409123,21.689875000000004,21.689874999999986,21.700354374312937,21.859678828950514,22.836818409304648,22.169324511191714,11.205,11.205000000000002,11.408308823530223,11.18800372272106,11.721274725716333,11.675906546327484,8.568541666666665,8.568541666666665,8.749729081309493,8.71078917317682,9.783772769358608,9.785800178918544,25.345000000000002,25.12333333333334,24.627240239266285,24.554829041596744,24.535867565028553,23.193678322618293,12.695,12.695000000000018,12.87324579697048,12.892098548834165,13.042023184185469,12.948897471546877
2013-08-31,MONSOON,22.4,21.60416666666667,11.155,8.721666666666666,27.19,12.220000000000002,21.1325,20.357499999999998,21.387523225918656,22.083823655108453,21.313667536894943,21.450774285333917,21.689875,21.689874999999986,21.66187929125443,21.79508397822898,22.287541674592475,21.27305939817296,11.205,11.205000000000002,11.306985294118133,11.18543720751255,11.17960844256876,11.15162848457033,8.568541666666667,8.568541666666665,8.738504115452361,8.765516596112843,8.84664737342984,8.677614623950001,25.34125,25.305000000000007,25.652344143559773,25.569369655082244,25.51058845887423,24.586879646985857,12.695,12.695000000000018,12.61194747818229,12.660195722031169,11.838605588959858,12.958256674215841
2013-11-30,POMKH,19.05,23.246,10.3,8.85,25.3,12.792,21.493125,20.882499999999997,20.452513935551195,20.826316334516626,17.00513317999854,16.940562964137854,21.689875,21.689874999999986,22.295527574752654,22.58619105555613,23.09584768696363,23.33417720728648,11.205,11.205000000000002,10.90419117647088,11.182870972124885,10.218947419238406,10.314066065025688,8.568541666666667,8.568541666666665,8.783102469271416,8.852447255628977,8.869959727432983,8.776531249800534,25.1375,25.385000000000005,25.511406486135865,25.46944190884128,24.59471590490271,25.60666105381786,12.695000000000002,12.695000000000018,12.683968486909373,12.715508423612048,12.953353333079658,12.795786665069278
2014-02-28,POMRB,21.5,19.343333333333334,11.645,6.8325,21.95,12.598000000000004,21.583125000000003,21.382499999999997,20.87150836133072,21.25133160626199,19.645948949614212,19.63779516791092,21.689875,21.689874999999986,21.114649878184927,21.025351796797025,19.12035567826927,19.985005091700753,11.205,11.205000000000002,11.200514705882528,11.180305813799865,11.768609503944004,11.54661693783343,8.568541666666667,8.568541666666665,8.00286148156285,8.08266110197798,6.800067673085113,6.783358663910753,24.9775,25.297500000000007,24.086843891681518,24.122299517854973,25.064172755578582,25.486525524732215,12.695000000000002,12.695000000000018,12.649581092145626,12.68173682136328,12.882419816175206,12.144781094893657
2014-05-31,PREMON,23.465,22.566000000000006,11.72,9.87,25.47,13.17,21.5625,21.603749999999998,21.908905016798432,22.74435633126955,22.94081833200433,22.74656485469743,21.689875000000004,21.689874999999986,21.695189926910956,21.859227496623486,22.752848995149453,22.16533555158839,11.205,11.205000000000002,11.408308823529516,11.177741272027076,11.721274725770414,11.676179985172567,8.568541666666665,8.568541666666665,8.749716888937709,8.69585403252397,9.821778210749137,9.785252041135047,24.957500000000003,24.977500000000006,24.64010633500891,24.64272067564097,25.375594064083728,24.101079411673027,12.695,12.695000000000018,12.857748655287375,12.86448441431458,13.16459859311152,13.149171120794152
2014-08-31,MONSOON,22.235,21.60416666666667,11.155,8.721666666666666,27.19,12.220000000000002,21.4375,21.5625,22.039343010079058,23.007894166011635,22.640538216617905,22.095430261713226,21.689875,21.689874999999986,21.658780622813243,21.79485770740043,22.199112625739502,21.276771380851336,11.205,11.205000000000002,11.306985294117709,11.175177114721246,11.17960844254547,11.15864144272326,8.568541666666667,8.568541666666665,8.738496800029292,8.755687610003445,8.790789084769575,8.649428238792224,24.959375,24.977500000000006,25.660063801005347,25.623545084475438,25.483851418709,24.637358789531582,12.695,12.695000000000018,12.602649193172427,12.642434744473448,12.010371102371053,11.844279697573626
2014-11-30,POMKH,19.05,23.246,10.3,8.85,25.14,12.792,21.201875,21.5625,20.843605806047435,21.129538547972366,19.122249332531936,18.3708974666964,21.689875,21.689874999999986,22.293668373687943,22.586077616999248,23.22052583722416,23.330722999904193,11.205,11.205000000000002,10.904191176470626,11.172613236694513,10.21894741928671,10.2945528325401,8.568541666666667,8.568541666666665,8.783098080017576,8.847129549493744,8.865464986860138,8.779933909225702,25.06125,24.937500000000007,25.452038280603208,25.44143573410704,24.578907949437873,25.63736481757968,12.695000000000002,12.695000000000018,12.678389515903456,12.704084841837933,12.847735162365272,12.978850344894667
2015-02-28,POMRB,20.5,19.343333333333334,11.645,6.8325,22.125,12.598000000000004,21.070625,21.3125,20.706163483628462,20.54821712450291,21.486172428145487,20.262205904191564,21.689875,21.689874999999986,21.1135343575461,21.025294925541147,19.158944204013874,19.98821943412881,11.205,11.205000000000002,11.200514705882377,11.170050435188797,11.768609503815872,11.515327356215177,8.568541666666667,8.568541666666665,8.002858848010545,8.080791137623567,6.818230642003357,6.782546592025671,25.14125,24.981250000000006,24.121222968361923,24.17219231644103,24.98942457867902,25.442520429077682,12.695000000000002,12.695000000000018,12.646233709542075,12.674389353008806,12.77117194686779,12.653550460077167
2015-05-31,PREMON,22.58,22.566000000000006,11.72,9.87,26.11,13.17,21.05,21.09125,21.455698090177076,21.44879330678026,23.43906996867023,23.367270906111713,21.689875000000004,21.689874999999986,21.69452061452766,21.85919898480322,22.69052468425467,22.162344395274715,11.205,11.205000000000002,11.408308823529428,11.16748824969381,11.721274725824491,11.676099031226956,8.568541666666665,8.568541666666665,8.749715308806326,8.696647458785767,9.844292528199151,9.78544367064298,25.161250000000003,25.141250000000007,24.916733781017154,24.91907128049415,25.40293343921821,24.14287032014537,12.695,12.695000000000018,12.855740225725246,12.859758638083665,13.20920567574591,12.999556520960772
2015-08-31,MONSOON,22.07,21.60416666666667,11.155,8.721666666666666,27.19,12.220000000000002,21.175,21.05,21.701418854106247,21.867797320553244,22.22769751596302,22.29227175384695,21.689875,21.689874999999986,21.658379035383266,21.79484341329206,22.115977180646674,21.279554840308872,11.205,11.205000000000002,11.306985294117656,11.164926448124405,11.179608442522179,11.146600811527753,8.568541666666667,8.568541666666665,8.738495851950463,8.75824865194564,8.760976458567287,8.659282226352554,25.159374999999997,25.141250000000007,25.826040268610292,25.793884535366256,25.76162314612977,24.91350017981373,12.695,12.695000000000018,12.601444135435148,12.639395199434636,12.11608054748923,12.933704617293234
2015-11-30,POMKH,19.05,23.246,10.3,8.85,25.3,12.792,21.52125,21.05,20.64085131246375,20.35546044840392,19.014910276272897,18.869176360129007,21.689875,21.689874999999986,22.293427421229957,22.58607045079477,23.309705808853757,23.328132832631937,11.205,11.205000000000002,10.904191176470594,11.162364925292842,10.218947419335013,10.328287828004184,8.568541666666667,8.568541666666665,8.783097511170277,8.850669812411313,8.862056697205125,8.77874433619424,25.0575,25.181250000000006,25.615624161166174,25.60783039344298,24.743137163641187,25.80532686258476,12.695000000000002,12.695000000000018,12.677666481261088,12.702129854214412,12.809216925225265,12.813825079568703
2016-02-29,POMRB,21.5,19.343333333333334,11.645,6.8325,21.95,12.598000000000004,21.7425,21.3,20.98451078747825,20.713458225031687,20.561311022846823,20.621531823618863,21.689875,21.689874999999986,21.11338978607131,21.025291332838105,19.20489509715376,19.99062973728731,11.205,11.205000000000002,11.200514705882355,11.159804478441169,11.768609503687738,11.520240985964893,8.568541666666667,8.568541666666665,8.002858506702166,8.08454220425456,6.827790215250113,6.782830493143394,23.71890625,25.137500000000006,24.149374496699703,24.20760064643108,25.15192505103363,25.60736331539802,12.695000000000002,12.695000000000018,12.645799888756654,12.673131935678477,12.70261536498588,12.17424238620502
2016-05-31,PREMON,24.35,22.566000000000006,11.72,9.87,25.47,13.17,21.7425,21.742500000000003,22.330706472486952,22.800597489589236,22.729121229098507,22.82647279192566,21.689875000000004,21.689874999999986,21.694433871642786,21.85919718363844,22.647074196080286,22.160101453745646,11.205,11.205000000000002,11.408308823529413,11.15724464705922,11.721274725878569,11.675993172870673,8.568541666666665,8.568541666666665,8.7497151040213,8.700219351833516,9.857460907377147,9.78537667678046,21.2928125,24.977500000000006,24.67762469801982,24.69529934616619,25.427476560048802,24.17457857966587,12.695,12.695000000000018,12.855479933253992,12.858949887008423,13.219478203663416,13.145888007620478
2016-08-31,MONSOON,22.07,21.60416666666667,11.155,8.721666666666666,17.12125,12.220000000000002,21.2796875,21.742500000000007,22.226423883492174,22.92417792701702,22.282566749333437,21.840273292927474,21.689875,21.689874999999986,21.65832698965234,21.794842510296586,22.04036436188418,21.281642036865005,11.205,11.205000000000002,11.306985294117649,11.154685199061975,11.179608442498889,11.149047564904654,8.568541666666667,8.568541666666665,8.738495729079446,8.76134528934771,8.745063835419725,8.655837262753707,19.41139583333333,22.460312500000008,21.65507481881189,21.792114656696352,25.514526324403576,24.682064404106917,12.695,12.695000000000018,12.601287959952398,12.638875023446973,12.177488528490551,11.891423151598865
2016-11-30,POMKH,19.05,23.246,10.3,8.85,15.959999999999996,12.792,20.70625,21.742500000000007,20.955854330095306,21.0509491418526,19.245984090552792,18.430733351055476,21.689875,21.689874999999986,22.293396193791402,22.586069998087257,23.370860664224832,23.32619057611947,11.205,11.205000000000002,10.90419117647059,11.152126029261815,10.218947419383316,10.32135913404477,8.568541666666667,8.568541666666665,8.783097437447667,8.853133206767712,8.859652864666808,8.779160212078581,17.76664583333333,20.125312500000007,19.377044891287134,19.556999107678077,20.481322227273452,21.720089195819675,12.695000000000002,12.695000000000018,12.677572775971438,12.70179528519012,12.799576155418723,12.97217918757957
2017-02-28,POMRB,17.7975,19.343333333333334,11.645,6.8325,16.238666666666667,12.598000000000004,20.595625,20.816875000000007,19.692512598057185,18.924272826905625,21.594665095557385,20.27315589646738,21.689875,21.689874999999986,21.113371049608176,21.02529110587784,19.252409357853097,19.992437121696213,11.205,11.205000000000002,11.200514705882355,11.149567934900915,11.768609503559608,11.534673250072345,8.568541666666667,8.568541666666665,8.0028584624686,8.086324826065164,6.8327598183422245,6.782731241037582,16.8358125,18.69747916666667,18.12169360143895,18.286235778257648,18.81434128080347,19.463554319593424,12.695000000000002,12.695000000000018,12.645743665582863,12.67291674613749,12.6630831809544,12.635466697275467
2017-05-31,PREMON,23.465,22.566000000000006,11.72,9.87,18.023333333333333,13.17,20.595625,20.595625000000005,21.20150755883431,20.887188155839365,24.11643995232061,24.003191263442055,21.689875000000004,21.689874999999986,21.694422629764908,21.85919706985424,22.61930721179965,22.15841956876118,11.205,11.205000000000002,11.408308823529413,11.147010455469234,11.721274725932652,11.676092274381112,8.568541666666665,8.568541666666665,8.74971507748116,8.70135082158037,9.865100455790452,9.78540009790002,16.8358125,16.835812500000003,18.082349494196702,18.187809469462593,19.34588014018381,18.200193421289644,12.695,12.695000000000018,12.855446199349718,12.858811480475875,13.216872680692058,13.004762712970013
