Date,Season,Dinanagar,Dera Baba Nanak,Quadian,Narot Jaimalsing,Dhar Kalan,Kahnuwan,Bamyal,Har Gobindpur,Dhariwal,Fatehgarh Churia,Gurdaspur,Batala,Kalanaur,Pathankot,Dinanagar_Trend,Dinanagar_SMA,Dinanagar_EWMA,Dinanagar_DES,Dinanagar_TES,Dinanagar_ARIMA,Dera Baba Nanak_Trend,Dera Baba Nanak_SMA,Dera Baba Nanak_EWMA,Dera Baba Nanak_DES,Dera Baba Nanak_TES,Dera Baba Nanak_ARIMA,Quadian_Trend,Quadian_SMA,Quadian_EWMA,Quadian_DES,Quadian_TES,Quadian_ARIMA,Narot Jaimalsing_Trend,Narot Jaimalsing_SMA,Narot Jaimalsing_EWMA,Narot Jaimalsing_DES,Narot Jaimalsing_TES,Narot Jaimalsing_ARIMA,Dhar Kalan_Trend,Dhar Kalan_SMA,Dhar Kalan_EWMA,Dhar Kalan_DES,Dhar Kalan_TES,Dhar Kalan_ARIMA,Kahnuwan_Trend,Kahnuwan_SMA,Kahnuwan_EWMA,Kahnuwan_DES,Kahnuwan_TES,Kahnuwan_ARIMA,Bamyal_Trend,Bamyal_SMA,Bamyal_EWMA,Bamyal_DES,Bamyal_TES,Bamyal_ARIMA,Har Gobindpur_Trend,Har Gobindpur_SMA,Har Gobindpur_EWMA,Har Gobindpur_DES,Har Gobindpur_TES,Har Gobindpur_ARIMA,Dhariwal_Trend,Dhariwal_SMA,Dhariwal_EWMA,Dhariwal_DES,Dhariwal_TES,Dhariwal_ARIMA,Fatehgarh Churia_Trend,Fatehgarh Churia_SMA,Fatehgarh Churia_EWMA,Fatehgarh Churia_DES,Fatehgarh Churia_TES,Fatehgarh Churia_ARIMA,Gurdaspur_Trend,Gurdaspur_SMA,Gurdaspur_EWMA,Gurdaspur_DES,Gurdaspur_TES,Gurdaspur_ARIMA,Batala_Trend,Batala_SMA,Batala_EWMA,Batala_DES,Batala_TES,Batala_ARIMA,Kalanaur_Trend,Kalanaur_SMA,Kalanaur_EWMA,Kalanaur_DES,Kalanaur_TES,Kalanaur_ARIMA,Pathankot_Trend,Pathankot_SMA,Pathankot_EWMA,Pathankot_DES,Pathankot_TES,Pathankot_ARIMA
1998-08-31,MONSOON,3.5900000000000007,6.16,13.565,3.21,8.88,9.18,4.25,10.322500000000002,5.35,5.45,4.3125,4.425,3.313333333333333,4.626,2.9714583333333335,2.918375000000002,3.1607075840000003,3.0948089480789354,1.9834806085957175,1.7176412970020831,6.845416666666667,7.355833333333335,6.998621426176,6.21307884891595,6.700013151931519,6.092543749182223,6.9175,8.705,8.594343077888,7.5090560905068475,5.050318309768818,5.219136466040714,2.3575,2.4299999999999997,2.539137755136,2.1689036547315896,1.1541970860410142,1.517211026514706,6.8862499999999995,6.756875,7.468896646656001,6.630378127621582,6.806025691148658,7.082867416934716,7.992500000000001,7.735000000000002,8.384633699327999,7.548030319912937,7.0639471947282,7.635718519257374,4.199739583333334,4.199739583333333,4.2096681344,4.185347382168954,4.3304287089124465,4.248992979134776,9.194875,9.173625000000001,9.679986122752,9.575755940346086,2.8293295239444216,9.107940001992814,6.78,6.06,5.830306997248,7.837857906808277,4.35565590914107,3.82210810038786,4.6175,4.22375,4.610059695104,4.608175824949372,2.4726772873207414,3.299528169386512,4.208541666666667,4.161666666666666,4.275730942848,4.199070077517298,3.7439650037275225,4.265637909447452,4.401041666666666,4.091041666666667,4.20339637504,4.164679170861844,2.996326807001191,3.1669160077190464,2.7083333333333335,2.5200000000000005,2.892446631048533,2.951036530799884,2.5014252203853036,2.6198327750777275,4.441916666666667,4.277273809523811,4.262430862994286,4.294246906121164,3.171388524784585,3.3251805633725247
1998-11-30,POMKH,2.483333333333333,4.63,1.44,1.84,5.24,6.58,4.153125,7.036666666666667,7.17,4.215,3.723333333333333,4.44,2.4933333333333336,4.828333333333333,3.339354166666667,2.9172083333333347,2.889757883733333,2.9193915839539515,3.0650909944752387,3.1407477252004865,6.908333333333333,6.494583333333336,6.0511728557056,3.7855893362913866,6.43803248271389,5.171534475612631,8.051874999999999,6.785,5.7326058467328,5.906383365505966,4.062981512686283,7.539669133350058,2.3225,2.3575,2.2594826530816,2.1477029496560163,2.1968027227913223,2.1610056446216235,7.124375000000001,6.8374999999999995,6.577337987993601,6.148661566194775,5.448570041835641,6.838720996979397,8.0125,7.972500000000003,7.662780219596799,7.555029953027027,7.834661100540439,7.080079802088365,4.199739583333333,4.199739583333333,4.18705088064,4.175294483362874,4.237821717318312,4.152140933286197,8.879520833333332,9.357791666666667,8.622658340317868,8.999649426078367,12.043036043018288,9.436438440285867,7.03125,6.682499999999999,6.3661841983488,8.318251631538862,5.879967966822072,5.409899292372369,4.799375,4.535,4.4520358170624,4.605993071811952,4.270798456176606,3.6909300085275945,4.208645833333334,4.195625,4.054771899042133,4.095507738367407,4.496604833200953,4.272667806204381,4.577916666666666,4.325416666666667,4.298037825024,4.224274217488858,3.7481682943101537,3.5771440946621507,2.7583333333333337,2.573333333333334,2.7328013119624535,2.830101249025378,2.991249190865989,2.876241558680627,4.670375,4.2940000000000005,4.488791851129905,4.586225425555666,4.352491162288576,4.6053369146894365
1999-02-28,POMRB,3.082,8.899999999999997,10.445,2.21,6.385,6.96,4.270833333333333,7.396666666666666,7.62,4.54,4.46,4.645,2.1966666666666668,4.973333333333334,3.72925,3.025708333333335,2.96665473024,2.948681671968691,3.4611607160987923,3.1794242295072808,6.017916666666666,7.196250000000001,7.190703713423359,10.353145239879215,6.2913537635947225,4.592659285049821,8.55875,7.050000000000001,7.61756350803968,7.13976874494103,9.182479359486729,5.845195013029779,2.0675,2.3575,2.23968959184896,2.2065430501604206,2.3273382249354504,2.1941299636509237,6.754999999999999,6.935,6.5004027927961605,6.090290207368171,6.576374071992168,5.707133456368511,7.753125000000001,8.012500000000003,7.3816681317580795,7.562036080192578,7.224578609601507,7.191989791725257,4.199739583333333,4.199739583333333,4.220563861717333,4.205433383910271,4.3593379151055975,4.269548886608415,8.346354166666666,9.031958333333336,8.132261670857387,8.649643404244186,7.983038294510411,8.788088951541221,7.185,6.877499999999999,6.86771051900928,8.755976049561541,8.318867341162981,7.637072726742196,4.9,4.7,4.48722149023744,4.679815973651419,4.773539329386596,4.314025451449271,4.132395833333334,4.2214583333333335,4.216863139425279,4.143139100844448,4.189599379966393,4.1919714132668995,4.813541666666667,4.4766666666666675,4.4368226950144,4.30064498871011,5.418181630627915,4.231119798308441,2.7872916666666665,2.843333333333334,2.5183474538441386,2.648636996148707,2.8521821968507877,2.7346770351363348,4.719541666666667,4.589833333333334,4.682608444011277,4.880200905936989,4.545762326610854,4.071599200970044
1999-05-31,PREMON,5.456666666666666,6.791666666666668,10.765,1.89,8.75,9.33,4.125,10.1525,8.6,5.39,4.2875,5.206666666666666,2.69,4.5760000000000005,4.041333333333332,3.653000000000002,3.9626595048106665,3.7530224343105947,4.112138031160894,3.88807934773932,5.029166666666666,6.620416666666667,7.031088894720682,8.244427250125728,8.110415634610122,8.418668306221072,9.07375,9.05375,8.876538104823808,8.132266361395825,5.627889882087331,7.122414892468328,1.89625,2.2875,2.099813755109376,2.1789956513985285,2.4559063032852464,1.4573388194959578,6.115625,7.313749999999999,7.400241675677696,6.664470254040798,8.086971606863818,7.361215682863019,7.678437499999999,8.012500000000003,8.161000879054848,7.569048723250258,8.10224052359822,8.132514426957457,4.199739583333334,4.199739583333333,4.1823383170304,4.183786386995409,4.216867025686757,4.123759412431829,7.744166666666667,8.727083333333336,8.940357002514432,9.057041931497896,9.608201299658253,8.412385784933283,7.1450000000000005,7.184999999999998,7.560626311405567,9.399835507244788,10.29287303679903,9.703741150339207,5.0806249999999995,4.898750000000001,4.848332894142464,4.957130442757797,5.555434782504232,4.7658723783302985,4.096041666666666,4.195833333333333,4.245117883655167,4.1578611404834405,4.578043986739255,4.23073535214917,5.1066666666666665,4.679166666666667,4.744760283675307,4.432163914730423,6.808876290018011,4.953117702588467,3.112708333333333,2.673333333333334,2.5870084723064832,2.692339690446894,3.148011431797558,2.5357746853388594,4.664416666666667,4.750916666666667,4.639965066406766,4.917506357954903,5.142465515825983,4.820684725554323
1999-08-31,MONSOON,4.2,1.34,9.605,1.45,4.41,7.105,4.25,7.276666666666667,5.35,5.46,3.805,5.5,4.225,4.375000000000001,4.372541666666667,3.805500000000002,4.0575957028864,4.082575849977508,2.3464595916855235,3.0733138335640486,4.265416666666667,5.415416666666667,4.754653336832408,1.6582813931953317,6.466791338828401,5.587133876590487,10.03125,8.063750000000002,9.167922862894287,8.55129300734343,9.607896824478434,8.133599147796577,2.2276785714285716,1.8475,1.8398882530656255,2.042649960004153,2.335630937193356,3.1810159786111574,5.916875,6.196249999999997,6.204145005406618,5.967536548436851,7.746074549564906,8.123205572066867,7.901875,7.493750000000004,7.738600527432909,7.57606785171691,7.092126699612619,8.36708972990253,4.199739583333334,4.199739583333333,4.209402990218241,4.205257025970904,4.344798175739331,4.248721818867251,7.516041666666666,7.965625000000004,8.274880868175327,8.663949620093636,6.7613108186897275,8.882094463696365,7.056249999999999,7.184999999999997,6.676375786843341,8.3653492638209,6.534632500407794,6.125126838401517,5.365000000000001,4.901250000000001,5.092999736485479,5.204075494415845,4.284548527284118,5.377821875199713,4.1084375,4.068958333333333,4.069070730193101,4.07949504877161,3.7132922601573326,4.2388504439905565,5.381666666666666,4.947916666666667,5.046856170205184,4.582799588232017,3.877179439312174,3.824474818454502,3.509583333333333,2.9012500000000006,3.24220508338389,3.2386592243727934,2.47762259972143,2.5927912142849237,4.631291666666667,4.688166666666667,4.53397903984406,4.818189046545014,3.6481419014795184,4.001470259765913
1999-11-30,POMKH,4.37,1.54,9.52,2.23,4.5950000000000015,8.057500000000001,4.153125,5.265,6.849999999999999,5.65,3.94,5.71,4.1850000000000005,4.638333333333333,4.322708333333333,4.277166666666669,4.18255742173184,4.407344913113272,3.4661400163344993,3.148047695151458,3.990416666666667,4.642916666666667,3.468792002099445,0.8355014378901954,5.193859125276744,3.9026047551049228,9.120625,10.083750000000002,9.308753717736572,8.8366009190646,5.024990479005808,8.542009218342837,2.545357142857143,1.9449999999999998,1.9959329518393751,2.0928565724054087,1.9482975369833895,1.9565036472409756,5.791875000000001,6.034999999999998,5.5604870032439715,5.5002868373827845,4.862905323499106,4.2571979895012575,7.940625,7.863125000000004,7.866160316459746,7.583093496864614,7.862840600081134,6.959987323887924,4.199739583333333,4.199739583333333,4.186891794130944,4.19203336511809,4.250437609504391,4.15187595387856,7.345729166666667,7.522708333333336,7.070928520905196,7.873474882916854,7.7263861272778005,8.44881351519426,6.930624999999999,7.104999999999997,6.745825472106004,7.983398372661122,7.588853039091849,7.296472094106592,5.56671875,5.260000000000001,5.3157998418912875,5.454895309515823,4.606227236976615,4.693079324022896,4.233645833333333,4.123125,4.017442438115861,4.033254779414897,4.400894698137357,4.177358656221254,5.703333333333332,5.265416666666667,5.312113702123111,4.741151811664725,4.4936599598241695,4.265344231078069,3.9712499999999995,3.324166666666667,3.619323050030334,3.593704364453606,3.2969198327870397,3.1962104755613208,4.724083333333333,4.640666666666666,4.575720757239769,4.818473559537355,4.640029194386276,4.866841412886748
2000-02-29,POMRB,3.845,5.88,10.025,4.471428571428572,5.44,7.27,4.270833333333333,7.343333333333333,7.23,5.38,4.342499999999999,5.5749999999999975,3.68,4.898333333333333,4.015833333333333,4.467916666666668,4.047534453039104,4.48939659644573,4.091168075357653,3.7366706926496125,5.277916666666667,3.887916666666668,4.433275201259667,11.209964104808938,4.640349899774472,6.106555841378906,8.4025,9.978750000000002,9.595252230641943,9.181609157016299,12.357921410729876,8.813447696885014,2.581607142857143,2.510357142857143,2.986131199675054,2.6862862144210378,2.234906945278679,2.105688076433498,5.768125,5.798749999999998,5.512292201946384,5.374727306845578,5.981191995303052,6.433263077892739,7.68125,7.9406250000000025,7.627696189875847,7.5901256509053,7.252758112824334,7.473974976692481,4.199739583333333,4.199739583333333,4.220468409811899,4.218680734486212,4.370257624997644,4.269675652937039,7.345,7.509375000000003,7.179890445876451,7.780434228034212,6.440373552834356,7.589625832749644,6.85375,7.007499999999998,6.939495283263603,7.76760180551837,8.448222322692365,8.094483402131878,5.765625,5.470000000000001,5.341479905134772,5.586261769051742,5.240231241130488,5.071294751931081,4.61125,4.09375,4.1474654628695165,4.07095497295794,4.136496231130248,4.143931094566187,5.829999999999999,5.497916666666666,5.417268221273865,4.867572767747154,5.915599558019645,4.96071276123423,4.186875000000001,3.6950000000000007,3.643593830018201,3.6631603657008354,3.6460020902670895,3.5617603658990142,4.879375,4.6219166666666665,4.704765787677195,4.913444970603319,4.70914082035687,4.36471042148389
2000-05-31,PREMON,4.295,7.611666666666667,3.9,2.17,8.695,9.33,4.125,8.843333333333334,7.9849999999999985,6.16375,5.406666666666666,6.85,4.9,5.3933333333333335,3.70625,4.177500000000001,4.1465206718234615,4.660650935441398,4.762641763774627,4.644649438652521,7.621666666666667,4.092916666666667,5.704631787422468,16.51702177794,6.157677371737828,7.168824803997628,8.634374999999999,8.262500000000001,7.317151338385166,7.79488792149222,9.2332358557537,9.14969885756342,2.612857142857143,2.580357142857143,2.6596787198050325,2.695315392177069,2.25422873313775,2.4485194434037254,5.68125,5.784999999999998,6.78537532116783,6.130235466848846,7.564351654387014,6.739598701946038,7.6646875,7.9406250000000025,8.308617713925507,7.597164342509658,8.130420027537307,8.215209275713475,4.199739583333334,4.199739583333333,4.18228104588714,4.193545414409009,4.22614962207529,4.1238818501537216,8.134166666666667,7.182083333333336,7.845267600859204,8.076281071598864,8.952063429488922,7.523164180128284,7.084999999999999,6.853749999999996,7.357697169958161,7.885007846663405,9.608807563191029,8.399440473034279,5.8365625,5.663437500000001,5.670387943080863,5.891723276132971,6.11542686936709,5.616482983565409,5.4314583333333335,4.373541666666666,4.651145944388377,4.319803838303988,4.516157356750095,4.171763296889847,5.726249999999999,5.908749999999999,5.990360932764319,5.124143009907442,7.18722883511086,5.698342468780188,4.134375,4.2475000000000005,4.14615629801092,4.120789772346046,4.184678681133885,3.605472863107034,4.949208333333333,4.82625,4.98019280593965,5.196162372342343,5.243865775869793,4.841484079052971
2000-08-31,MONSOON,2.9066666666666663,10.82,10.725,1.46,4.275,5.03,4.25,8.58,5.35,6.2775,5.706666666666668,4.87,3.74,4.8,3.4570833333333333,3.854166666666668,3.6505790697607434,4.325581257062007,2.7176777873011018,3.203207387191115,9.397291666666668,6.4629166666666675,7.750779072453481,19.005096949364958,5.125180083282635,3.4229888202962275,9.661875,8.5425,8.680290803031099,8.603203431469565,10.398792246204586,7.692737032718879,2.642857142857143,2.5828571428571427,2.1798072318830193,2.513411480571568,1.995317793109841,2.3697914091204546,5.979375,5.751249999999998,5.781225192700698,5.546941310701907,6.6382699871382815,7.33491379284363,7.6625000000000005,7.421875000000003,6.997170628355304,7.604209527184666,7.120306203479864,7.60453532487989,4.199739583333334,4.199739583333333,4.2093686275322835,4.211765709868985,4.352504152058937,4.248847966825745,8.979375,7.507916666666669,8.139160560515522,8.2368435477062,5.901410787848844,7.87940084598635,7.364999999999998,6.853749999999996,6.554618301974896,6.883768272107441,5.857178600753611,5.783803492413682,5.6903125,5.8678125,5.913232765848518,6.1700045999542885,5.39192859088508,5.766952867114031,6.079583333333333,4.848958333333333,5.073354233299693,4.620134527685894,3.8124967267725633,4.344242472760708,5.770625,5.751249999999999,5.542216559658591,5.130733252154053,5.091589859117068,4.9394134043817655,4.26625,4.126250000000001,3.9836937788065523,4.03890174129477,3.9275388730421654,4.084051816675311,5.022166666666667,4.9325,4.908115683563789,5.149953571211306,3.935684235911064,4.301856410722759
2000-11-30,POMKH,3.186666666666666,10.81,10.255,2.47,4.035,10.0,4.153125,10.275,8.7,5.4,8.6,5.51,4.25,4.772,3.3702083333333333,3.5583333333333345,3.4650141085231128,4.073307915670601,3.5808231930532424,3.2254156018612776,9.908958333333333,8.780416666666667,8.97446744347209,14.943652745280994,6.237391463873012,5.881765115352482,10.6975,8.72625,9.31017448181866,9.071610886964674,6.7438509514031,8.53428049260269,3.030218253968254,2.642857142857143,2.295884339129812,2.564031945618323,2.24606742154364,2.109877827089915,6.4975000000000005,5.611249999999997,5.082735115620419,5.053622308950418,4.4835872293357575,4.206876537506361,7.4174999999999995,7.907500000000003,8.198302377013182,7.6112612846387115,7.8910200986054,7.296852437852414,4.199739583333333,4.199739583333333,4.18687117651937,4.195699365973914,4.256628641235535,4.151999226405376,9.377291666666668,8.76041666666667,8.993496336309313,8.773147934352545,5.800025389196774,8.068449167849538,7.490625,7.316249999999996,7.412770981184938,7.459179718724177,7.060392136407856,7.027312263678901,5.7798437499999995,5.805312500000001,5.70793965950911,6.161167874640376,5.611261907582575,5.978137234089715,6.126874999999999,6.013958333333332,6.484012539979815,5.496910647508722,4.745948029673786,4.53403436392848,5.833749999999999,5.701249999999998,5.529329935795155,5.208663647057828,5.431858666721074,5.117716149099381,4.2675,4.1425,4.090216267283932,4.155384113387761,4.065356568761633,3.956857926257443,5.182166666666667,4.965916666666668,4.853669410138274,5.068936942587749,4.963310421091382,5.078012902887543
2001-02-28,POMRB,3.035,10.815,17.51,4.471428571428572,8.385,5.31,4.270833333333333,9.095,7.62,4.46,4.8675,6.13,4.67,5.348333333333334,3.3225,3.3558333333333343,3.293008465113868,3.7838414847750124,4.005805363352901,3.4735016746836362,9.749374999999999,10.014166666666666,9.710680466083254,11.605098410892982,7.497041682566175,8.829486374135996,9.931875,10.597500000000002,12.590104689091197,11.358995273570821,12.388521490012222,9.011829154524197,3.4169543650793655,2.6428571428571432,3.1661020320493165,3.0915993870585536,3.5635879679747684,3.322167900126097,6.64375,6.3474999999999975,6.4036410693722505,5.820017585168683,5.517247025708189,5.857969261949078,7.4175,7.417500000000003,7.042981426207909,7.61831954417977,7.280937616211794,7.857328697532804,4.199739583333333,4.199739583333333,4.220456039244955,4.219988579747572,4.374996336668812,4.269633363913437,9.526250000000001,9.198333333333336,9.034097801785588,8.892496695186152,8.097264434389091,8.663856327485906,7.4815476190476184,7.413749999999996,7.495662588710963,7.521804791733999,8.149369562964512,7.9270883442434865,5.993437500000001,5.575312500000002,5.208763795705466,5.890093389850054,5.675472729418088,5.707851428014484,5.8964583333333325,6.145208333333333,5.837407523987889,5.585932541702449,5.07009158069464,5.099340243462427,5.82625,5.839999999999998,5.769597961477093,5.348143204232713,6.397111095939229,5.564376809419224,4.154375,4.390000000000001,4.322129760370359,4.375371517213195,4.166687671360304,4.0652307863716795,5.201416666666667,5.0784166666666675,5.051534979416298,5.234705956492218,4.983122400431334,4.670597540179666
2001-05-31,PREMON,4.41,6.77,4.7,5.268888888888889,9.895,9.33,4.125,10.275,8.6,7.8,5.26,6.8,3.92,6.223333333333333,3.27375,3.384583333333334,3.739805079068321,3.952155250668972,4.565600418134192,4.303129220729038,9.388333333333334,9.80375,8.534408279649952,5.91157781434807,9.472439899614487,7.593969335267597,8.509375,10.797500000000003,9.434062813454718,9.609975469573467,9.899590208633642,11.37030749778957,3.401329365079366,3.4175793650793653,4.007216774785146,3.8021162559406485,2.2929505285756244,2.530537981572148,6.85375,6.647499999999997,7.80018464162335,6.790356863968886,8.101692203247348,8.456632592082007,7.42,7.417500000000004,7.957788855724745,7.625384381073157,8.158599525874145,7.827062107782553,4.199739583333334,4.199739583333333,4.1822736235469735,4.1930318108797975,4.229499363594422,4.1238410051456995,9.539375,9.556250000000002,9.530458681071353,9.271608813601695,10.452896116535886,8.780194028902795,7.395595238095238,7.5674999999999955,7.937397553226578,7.993729026065184,9.228412080840808,8.500987562095501,6.0600000000000005,5.984375000000002,6.24525827742328,6.521891771701152,6.271068513481336,5.900540794842238,5.130625,6.108541666666666,5.6064445143927335,5.721530133934856,5.394021882722622,5.067153230967311,5.7612499999999995,5.827499999999999,6.181758776886255,5.548294740262831,7.66889988181873,6.374697528602123,4.1425,4.145000000000001,4.161277856222215,4.2712334986038085,4.870657292203896,4.288810320939314,5.077916666666667,5.285916666666667,5.520254320983112,5.752030015516575,5.563612016116446,5.190279734827003
2001-08-31,MONSOON,2.41,10.385,3.8,1.455,4.245,5.03,4.25,8.34,4.6623809523809525,6.35,4.01,4.859999999999999,3.815,4.1240000000000006,3.3897916666666665,3.2604166666666674,3.2078830474409923,3.4877585604778916,2.568727192297289,3.1658432936260943,9.077291666666667,9.695,9.274644967789971,10.00374256694847,7.5238423902058615,5.802525347519584,7.873750000000001,9.066250000000002,7.18043768807283,8.083045199401344,12.37143114796346,9.519114461927346,3.3863293650793653,3.416329365079365,2.9863300648710878,3.5289396864698026,1.9675815473565401,1.0177129979663624,6.96,6.639999999999997,6.37811078497401,6.04413415512775,6.71769239029956,6.679053087925437,7.545,7.417500000000004,6.7866733134348465,7.632455735282733,7.148485701744429,6.773269419830913,4.199739583333334,4.199739583333333,4.209364174128185,4.20993914208087,4.354528785135907,4.248805884089251,9.405625,9.496250000000003,9.054275208642812,9.086939536545565,9.208084204485418,9.183544347500163,7.149520502645503,7.395595238095233,6.627390912888328,6.740633219586816,6.2077910384119654,5.902173541426615,6.3125,6.002500000000002,6.287154966453968,6.669344955035347,6.132797957961651,6.349356573820978,4.5440625,5.684374999999998,4.96786670863564,5.573816450479907,4.5506191650723995,5.093897938139955,5.568125,5.824999999999998,5.653055266131753,5.508931385025272,5.5274637434599665,5.370094758279609,4.47625,4.163750000000002,4.022766713733329,4.165634542303014,4.026758072710754,4.152463368166026,5.1574583333333335,5.1169166666666674,4.961752592589868,5.238301084503318,4.388096079748688,4.757890367923459
2001-11-30,POMKH,3.293333333333333,8.356666666666667,5.8,2.35,5.745,10.02,4.153125,10.62,8.7,5.86,4.17,5.0,4.08,4.46,3.5533333333333337,3.287083333333334,3.2420631617979287,3.3534942312395755,3.378283780002378,3.0721678594790554,9.097916666666666,9.081666666666667,8.907453647340649,8.495276609785455,8.011498763175467,8.201034092197744,9.469999999999999,7.952500000000001,6.628262612843697,7.496064335554318,7.854009456548525,7.931904658114785,3.386329365079365,3.3863293650793653,2.7317980389226526,3.437177127503528,2.6290920878727717,2.8454053969046456,7.018437499999999,7.067499999999996,6.124866470984406,5.879699334609276,4.867211541415155,4.35123272991688,7.514895833333333,7.422500000000003,8.080003988060907,7.639533686698349,7.919199596799252,8.169563666675232,4.199739583333333,4.199739583333333,4.1868685044769105,4.193035130778745,4.257392335522137,4.151958102907832,9.154791666666666,9.582500000000003,9.680565125185687,9.503747802997708,9.501695270558553,8.95592717202561,6.635020502645502,7.3955952380952334,7.4564345477329965,7.380266292890858,8.102143120256235,7.661988260567919,6.391249999999999,6.1175000000000015,6.11629297987238,6.649083320573332,5.815189967171646,5.851140356492441,4.568333333333333,4.576874999999998,4.648720025181384,5.436434297177713,5.151974661603296,4.943698771785044,5.455625,5.697499999999998,5.391833159679052,5.489486310527497,5.864782494181172,5.538794353046619,4.9695833333333335,4.121250000000002,4.045660028239998,4.183630551410602,4.156045740867567,4.027705195194546,5.2980833333333335,5.038916666666667,4.76105155555392,4.92213767632835,5.122336012520917,5.1394441749445505
2002-02-28,POMRB,3.856666666666667,10.78,16.88,4.471428571428572,7.525,6.289999999999999,4.270833333333333,7.6800000000000015,5.6514021164021155,6.02,4.605,5.0950000000000015,7.51,6.296666666666668,3.86125,3.4925000000000006,3.487904563745424,3.4251742113190145,3.850919739400053,3.3700589981468134,9.283541666666666,9.072916666666668,9.65647218840439,11.487527769314532,8.339397442543108,8.091675988094531,13.155,7.794999999999999,10.728957567706217,10.031914540656944,12.692139921872316,7.340243350969803,3.386954365079365,3.3863293650793658,3.4276502519250207,3.8359464690879603,4.288654632691153,4.647757138970514,7.813125,6.852499999999997,6.684919882590643,6.223269399157785,6.745986116680789,7.2950338376287664,7.362291666666667,7.667500000000003,7.364002392836544,7.646618172122681,7.309117114384017,6.9526690325508795,4.199739583333333,4.199739583333333,4.220454436019479,4.216885038782551,4.374563375880607,4.269649609680481,9.461666666666668,9.228750000000003,8.880339075111413,9.102127729954397,9.309567639890654,9.404950794107858,6.366595238095238,6.903445767195762,6.734421575200644,6.675874193329885,7.862781118970341,7.592331596681282,6.4625,6.507500000000001,6.077775787923428,6.656256619019302,5.544656657904573,5.319091298579428,4.913333333333333,4.511249999999998,4.63123201510883,5.371129581083755,4.8165029052104655,4.836548364376027,5.56046875,5.438749999999999,5.273099895807432,5.482789302418935,6.628529884824091,5.86612984550141,5.606875,4.831250000000001,5.4313960169439985,5.350663739148428,4.165561843951508,4.047038269278306,5.218625000000001,5.276000000000001,5.375297599999019,5.463662728784913,5.019681683334076,4.778117618926157
2002-05-31,PREMON,4.8966666666666665,6.97,18.1,5.268888888888889,11.2225,8.109166666666667,4.125,9.683333333333334,6.4525978835978846,6.87,5.716666666666666,6.935,5.026666666666666,6.4,4.1375,3.6141666666666667,4.051409404913921,3.8346783588929996,4.561217711015665,4.534770549277563,9.505416666666665,9.122916666666669,8.581883313042635,6.972799857910799,10.1214215466112,7.797756101464632,15.937499999999998,11.145,13.677374540623731,12.223031048327659,7.592815261417794,9.987783798555794,3.402579365079365,3.3863293650793658,4.164145706710569,4.400314923456475,4.074885187301726,3.8537137046286505,8.752500000000001,7.184374999999998,8.499951929554385,7.452753571212341,8.708364854802307,7.936920153616953,7.361041666666666,7.362291666666671,7.662068102368593,7.653709241725223,8.186779026465073,8.144295215511786,4.199739583333334,4.199739583333333,4.182272661611687,4.189823346835469,4.227933961214998,4.123856696179183,10.105,9.080833333333336,9.20153677840018,9.286385119690639,10.424310250210473,8.939500362998283,6.366595238095238,6.366595238095233,6.62169209855954,6.43574561846554,8.327802190169788,7.644537563333122,6.827500000000001,6.275000000000001,6.394665472754056,6.869650029322481,7.487081086506467,7.357705039791275,5.369166666666667,4.6254166666666645,5.065405875731965,5.515231854529602,5.13921773707924,4.804495073698817,5.8009375,5.472499999999998,5.937859937484459,5.683905508186632,7.596721535740704,6.4505389081676725,6.115833333333335,5.107916666666668,5.269504276833066,5.301724102121281,5.87017895660543,5.327274344609021,5.25625,5.320166666666668,5.785178559999412,5.976270892702714,5.8372318838884185,5.565896453762475
2002-08-31,MONSOON,4.386666666666667,11.67,19.88,1.46,9.275,5.03,4.25,11.386666666666665,4.6623809523809525,7.85,6.313333333333333,5.563749999999999,7.8066666666666675,3.311666666666666,4.1866666666666665,4.108333333333333,4.185512309615019,4.050439585257576,2.640023344134118,3.1353335153671766,9.634166666666665,9.44416666666667,9.81712998782558,12.712478634641663,8.07386597380617,9.482753846029361,17.043750000000003,15.165,16.15842472437424,14.310673228667898,11.936270324049595,12.23914294384905,3.4175793650793658,3.387579365079366,3.082487424026341,3.9853897091682673,1.8212878488306634,2.4658548189397753,9.472499999999998,8.441875,8.809971157732631,7.867878277870859,6.746727850212805,7.336593758589171,7.237291666666668,7.362291666666671,6.609240861421156,7.660806862674949,7.176665199161619,6.552042510445399,4.199739583333334,4.199739583333333,4.2093635969670125,4.20687263242102,4.35189491034283,4.24882205060895,11.037499999999998,9.842500000000001,10.075588733706773,9.842740146734478,8.603722543020574,9.140211781032619,6.366595238095238,6.366595238095233,5.837967640088105,5.5576967539722055,4.355377470228428,4.231119608827239,7.17125,6.65,6.976799283652434,7.295808248235795,6.463310678135127,6.435578047653661,5.664375,5.201249999999998,5.564576858772512,5.7621936065294195,4.392856883400351,4.930725949418864,6.1378125,5.648437499999998,5.788215962490675,5.7094218275083115,5.478199339302735,5.358250025863148,6.1225000000000005,6.105833333333335,6.284369232766506,6.204749151382863,5.064016319471991,5.216141498317762,5.282083333333333,5.117083333333335,4.795773802666314,5.035343287537399,4.636508186254879,4.875337276444226
