Date,Season,Balipatana,Balianta,Begunia,Chilika,Khordha,Bhubaneswar,Jatani,Tangi,Bolagad,Balipatana_Trend,Balipatana_SMA,Balipatana_EWMA,Balipatana_DES,Balipatana_TES,Balipatana_ARIMA,Balianta_Trend,Balianta_SMA,Balianta_EWMA,Balianta_DES,Balianta_TES,Balianta_ARIMA,Begunia_Trend,Begunia_SMA,Begunia_EWMA,Begunia_DES,Begunia_TES,Begunia_ARIMA,Chilika_Trend,Chilika_SMA,Chilika_EWMA,Chilika_DES,Chilika_TES,Chilika_ARIMA,Khordha_Trend,Khordha_SMA,Khordha_EWMA,Khordha_DES,Khordha_TES,Khordha_ARIMA,Bhubaneswar_Trend,Bhubaneswar_SMA,Bhubaneswar_EWMA,Bhubaneswar_DES,Bhubaneswar_TES,Bhubaneswar_ARIMA,Jatani_Trend,Jatani_SMA,Jatani_EWMA,Jatani_DES,Jatani_TES,Jatani_ARIMA,Tangi_Trend,Tangi_SMA,Tangi_EWMA,Tangi_DES,Tangi_TES,Tangi_ARIMA,Bolagad_Trend,Bolagad_SMA,Bolagad_EWMA,Bolagad_DES,Bolagad_TES,Bolagad_ARIMA
1998-08-31,MONSOON,2.71,0.8949999999999999,1.2,2.345,3.265,3.895,4.89,3.915,3.085,2.642,2.743499999999999,2.7673841090560005,3.1187304936558844,1.757236794801669,1.8114730965928383,1.78375,1.8312500000000007,1.7414819031039999,1.5316152303291977,1.2170097542148057,1.3735669635865229,3.6156249999999996,3.8350000000000004,3.3991321067519995,3.259902290766939,1.0037467766999484,0.9444618466271169,3.21125,3.169999999999999,3.20242445312,3.0602660571625315,1.9317251970283924,1.9754228525232755,6.088035714285715,6.088035714285715,5.647972949055999,5.576872895634004,3.3082089138042345,3.2650000387047995,5.171250000000001,6.159999999999998,5.5100790369279995,6.22259303519918,4.050825221944496,4.555969817246801,5.866250000000001,6.8275000000000015,6.137394647040001,6.60911568564027,2.089596126559883,2.117276778042627,5.144166666666667,6.091249999999998,5.512786484735999,3.985268404861568,3.018253302447536,2.192547202402856,4.85375,5.684999999999999,5.172402102783999,5.125240194983847,3.5007043537167144,2.90979559279931
1998-11-30,POMKH,1.285,1.29,1.81,1.345,4.749375,2.42,3.49,2.9525,2.6900000000000004,2.680083333333333,2.6109999999999993,2.1744304654336,2.2704342939154314,2.163623015602292,2.4064622340403954,1.7324999999999997,1.7837500000000004,1.5608891418623998,1.2623221004671155,1.6106336693218632,1.1587872503258176,3.785,3.6700000000000004,2.7634792640512,2.2709315921166153,3.435754450516078,2.972943000689184,3.5975,2.939999999999999,2.459454671872,2.903148455600548,3.211828178634239,2.855173085664054,6.088035714285714,6.088035714285715,5.2885337694336,5.356504177180492,4.7927371301878505,4.749374397404577,5.448125,5.206249999999999,4.2740474221568,5.228724144764665,5.826820120158526,6.29932310785581,6.103750000000001,5.890000000000001,5.078436788224001,5.689422274691598,7.459801767926331,7.826483317144379,5.318958333333334,5.316249999999998,4.4886718908416,3.568230312631979,5.791337387925276,6.277794127691141,4.788125000000001,5.223749999999999,4.1794412616704,3.4334570600710803,4.939393056093537,5.257124188035442
1999-02-28,POMRB,3.052,2.01,4.975,5.06,7.590625000000001,7.015,7.09,5.883333333333333,4.275,2.631125,2.672999999999999,2.5254582792601603,2.668595795995401,2.6818218355374266,2.650243729070979,1.731875,1.7837500000000004,1.7405334851174397,1.6312198598969536,2.450201610696667,2.525127624717741,4.140000000000001,3.5612500000000002,3.6480875584307197,3.539340943603912,5.009945968141324,4.854421460519526,3.7856249999999996,3.482499999999999,3.4996728031232,3.019070995854887,3.252531829051282,2.9472274622391668,6.088035714285715,6.088035714285715,6.20937026166016,5.870575812110163,7.63342160875236,7.590625146203506,6.101875000000001,5.136249999999999,5.37042845329408,5.486782145936849,6.452442688795928,6.111857023293895,6.54,5.8425,5.8830620729344005,5.782244419174888,6.6666429625015065,6.500152899802064,5.833020833333332,4.972083333333332,5.046536467838292,3.923665983511843,6.771850588693462,6.50034610664295,5.534375,4.483749999999999,4.21766475700224,3.4949408416738295,4.611388160011079,5.418793244415594
1999-05-31,PREMON,3.701666666666666,2.53,8.05,6.1,8.747142857142856,9.71,9.99,9.9125,10.32,2.632427083333333,2.687166666666666,2.9959416342227625,3.404711024740376,3.2296281143198313,3.2368003739299613,1.7946874999999998,1.6812500000000004,2.0563200910704635,2.3323240428359195,2.799570409563129,2.310297060542796,4.3375,4.008750000000001,5.408852535058433,6.921281205370655,6.139812881196267,6.083256475319865,3.9421874999999997,3.7124999999999986,4.53980368187392,3.1982990112211604,5.381224140422316,5.515625029120936,6.088035714285715,6.088035714285715,7.224479299853238,6.660912041651771,8.789442485612579,8.747142448117906,6.83953125,5.759999999999999,7.106257071976448,6.454576691677346,6.787023020453125,6.278507910540126,7.105625000000001,6.365,7.525837243760641,6.6507686423111245,8.088813755410591,7.857073268466451,6.288411458333334,5.665833333333332,6.9929218807029745,5.315292597081995,8.41224057804796,8.165254107510036,6.128125000000001,5.092499999999999,6.658598854201344,8.824556787614876,7.537682468100364,8.63281383872117
1999-08-31,MONSOON,2.2616666666666667,1.3,2.25,2.93,3.265,6.63,6.29,5.2525,6.619999999999999,2.6043125,2.5750833333333327,2.7022316472003243,3.0162052960767975,1.956412945953534,2.2701807863502523,1.784375,1.7825000000000006,1.753792054642278,1.8825228076907041,1.020262690695852,0.9176855140954059,4.204375000000001,4.271250000000001,4.14531152103506,5.550722485151626,1.1813975831789687,1.6261234452606694,3.8106249999999995,3.8587499999999983,3.895882209124352,3.140834176001729,2.516830271571929,2.5366515154476845,6.088035714285715,6.088035714285715,5.640687579911942,6.000981111253558,3.3068762069520066,3.2650001904382764,7.1546875000000005,6.443749999999999,6.9157542431858685,6.579547120484323,4.0133470767217005,4.4145884851135895,7.54625,6.715,7.031502346256384,6.541974455482339,3.0931615680603732,4.764210481303704,6.797135416666666,6.000208333333332,6.296753128421784,5.473520188945822,3.1428066147138285,2.7734318822661304,6.35625,5.9762499999999985,6.643159312520806,9.632939965060684,2.9743638232734497,3.9283179331498506
1999-11-30,POMKH,1.7437499999999997,1.3875,2.34,2.0125,4.749375,5.5862500000000015,6.615,5.258125,3.905,2.3263541666666665,2.6897708333333328,2.3188389883201945,2.3677483735020655,2.222058752309774,2.200219903148593,1.633125,1.8068750000000005,1.607275232785367,1.5837760671160044,1.5177143123728174,1.1367590709128652,3.7037500000000003,4.403750000000001,3.423186912621036,4.2217916073798,2.895808463016745,2.5134915528269284,3.3075,4.025624999999999,3.1425293254746114,3.023841407309752,2.8636136625124338,2.1499279138559797,6.088035714285714,6.088035714285715,5.284162547947165,5.732187091592271,4.790905956633035,4.74937468606005,6.6971875,7.235312499999999,6.383952545911521,6.413625951745051,5.994944343185502,5.497477051816938,7.4175,7.49625,6.86490140775383,6.527820612921883,6.556264588678104,5.368551439705881,6.79984375,6.576614583333332,5.881301877053071,5.5954859678239846,5.453997431889718,5.154863437200639,6.25375,6.2799999999999985,5.547895587512484,7.424371533465545,4.66755539529615,4.76074354287951
2000-02-29,POMRB,2.3683333333333336,1.83,3.38,3.3400000000000003,7.590625000000001,6.37,7.49,7.647499999999999,4.885,2.043145833333333,2.5188541666666664,2.33863672632545,2.260515558214314,2.8272684928991385,2.9096480450374047,1.391875,1.7618750000000003,1.6963651396712203,1.6911066423824868,2.390137927359765,2.1725753450701797,3.29,4.005000000000001,3.4059121475726215,3.7510378557783612,5.202742080885527,5.02773703126014,2.796875,3.595624999999999,3.2215175952847668,3.0094122135377335,4.663828319642858,4.14165206333872,6.088035714285715,6.088035714285715,6.2067475287683,6.192726370961791,7.631577215762715,7.5906251997212015,5.84734375,7.074062499999998,6.378371527546912,6.445922270937644,6.8500042022448095,6.709948856189374,7.200000000000001,7.59625,7.114940844652298,6.743848267762421,7.698227477109687,7.407199436450126,6.3148437500000005,7.017656249999998,6.587781126231842,6.293154169513373,6.89295907724225,6.339606887479052,5.55625,6.432499999999999,5.28273735250749,6.162971255139766,5.210592890275064,4.800619335727915
2000-05-31,PREMON,2.161666666666666,1.5,5.64,3.795,8.747142857142856,6.695,8.56,8.17,8.89,2.01946875,2.133854166666666,2.2678487024619365,2.1017621935330904,3.194861595679489,3.2927251609003423,1.2721875,1.5043750000000005,1.6178190838027322,1.551464180651401,2.718812462065896,2.3195168754944664,3.2787499999999996,3.4025000000000007,4.299547288543573,4.803337368178866,7.059180578608703,6.5794763664067055,2.6396875,3.019374999999999,3.45091055717086,3.0280286945347274,5.813705952788233,5.184303021809756,6.088035714285715,6.088035714285715,7.222905660118123,6.925665309332826,8.787547388920515,8.747142602680244,5.487343750000001,6.320312499999998,6.505022916528148,6.5516500578281365,7.121745857950852,7.324502813203306,7.374375000000001,7.23875,7.692964506791379,7.225679457431977,9.447969315822684,9.292787261572352,6.237578125000001,6.582031249999998,7.220668675739105,7.07259535622318,8.998250369831494,8.616641763219446,5.208124999999999,6.074999999999999,6.725642411504494,8.117745261134008,9.092429081782537,8.979885416142675
2000-08-31,MONSOON,1.536,0.4,1.35,1.15,3.265,2.84625,5.98,3.115,2.47,2.1087916666666664,1.9524374999999994,1.975109221477162,1.6809337524349668,1.5944741316818922,1.8807003192966403,1.2754166666666666,1.2793750000000006,1.1306914502816392,0.8127695711858882,0.7757189413972123,0.8631417496130076,3.615,3.1775000000000007,3.1197283731261436,3.0875685211899375,1.5636240350016624,1.3816039421456727,2.715625,2.574374999999999,2.530546334302516,2.8599036985615807,2.2941516986241695,2.2993726642713366,6.088035714285715,6.088035714285715,5.639743396070873,6.208840038798278,3.304891866581448,3.265000196103042,5.626250000000001,5.374374999999999,5.041513749916889,5.673035536688386,4.111307676398203,4.987278208479068,7.72375,7.161250000000001,7.007778704074828,7.006693219703565,4.37563943560089,5.2807268248057335,6.468437499999999,6.047656249999998,5.5784012054434635,6.481278090925768,3.6765785427623623,3.415137303968722,5.713749999999999,5.0375,5.023385446902696,5.0013875524059594,4.343737150426613,4.238540302684453
2000-11-30,POMKH,2.28,1.33,3.15,2.535,4.749375,6.49,8.32,6.7775,5.27,2.259375,2.086499999999999,2.097065532886297,1.853910326775907,1.7810613143800065,1.6448914744947423,1.3462499999999997,1.2650000000000006,1.2104148701689836,0.9765928756501038,1.160075670881513,1.0638485335042627,4.06375,3.380000000000001,3.1318370238756863,2.880812452860718,2.5154750492508358,2.3274981498967446,2.9,2.704999999999999,2.5323278005815095,2.8025674607609963,1.7296370467196787,1.4555200456150916,6.088035714285714,6.088035714285715,5.283596037642524,5.886533311432975,4.788793195124003,4.749374780905638,5.8334375000000005,5.600312499999999,5.6209082499501335,5.7819134633343845,5.808093151607304,5.360596589341732,7.913750000000001,7.5875,7.532667222444897,7.389307722044408,6.66564563497416,6.818356072861253,6.6415625,6.427499999999998,6.058040723266078,6.781137634410466,5.483137166850982,5.180873732681451,6.161875,5.378749999999999,5.122031268141618,4.769748730342958,3.9265095821448535,3.9626303432018446
2001-02-28,POMRB,2.5466666666666664,1.913333333333333,5.26,3.425,7.590625000000001,6.5775000000000015,8.58,7.975,7.564999999999999,2.3129583333333334,2.1310833333333323,2.276905986398445,2.1939367500503586,2.598682144570223,2.542606531464782,1.5066666666666664,1.2858333333333338,1.4915822554347233,1.5935280972513342,2.084286338401507,1.7650694124815443,4.23,3.8500000000000005,3.983102214325412,4.11792501815319,4.343797595656324,4.465459503216348,3.0368749999999998,2.7262499999999994,2.8893966803489057,2.8122606103225585,3.500584756637881,4.0403246182760775,6.088035714285715,6.088035714285715,6.206407622585515,6.2964210666074365,7.629496112364098,7.590625186510144,5.75390625,5.652187499999999,6.003544949970081,5.9210548408916095,6.737513074382456,6.55451584068267,7.32,7.859999999999999,7.9516003334669385,7.806666271575103,7.989587164667598,7.693879759532479,6.735625000000001,6.509374999999999,6.824824433959646,7.33544801883553,7.1560216651518935,6.617696819285381,6.146875,6.048749999999998,6.099218760884971,6.412623785741221,4.890687329159682,5.773830687227928
2001-05-31,PREMON,3.188,1.9833333333333327,7.35,5.185,8.747142857142856,8.145,8.99,9.2275,9.795,2.152625,2.387666666666666,2.641343591839067,2.885930109925428,3.0547218832475687,2.9373929556397558,1.6216666666666664,1.406666666666667,1.6882826865941671,2.1045325005298143,2.480112306574056,1.6393219532397594,4.03,4.2775,5.329861328595246,6.619479762591277,6.514084337996991,6.581126318980688,2.92125,3.073749999999999,3.8076380082093433,2.9443995426256566,4.4943149320554365,4.311244195064885,6.088035714285715,6.088035714285715,7.2227017164084515,6.9811124941438365,8.785482427370429,8.747142662963698,5.581875000000001,6.014687499999999,6.860126969982049,6.464662801802202,7.029199955110897,7.141940465196133,6.55875,7.967499999999999,8.366960200080163,8.286849013023202,9.671370619782289,8.785438188529827,6.506562499999999,6.773749999999998,7.785894660375788,8.14986915219707,9.040247258402912,8.520136761770337,5.750624999999999,6.274999999999999,7.577531256530982,9.432277568013888,9.327010807367275,9.25761761664732
2001-08-31,MONSOON,0.9383333333333334,1.2,0.97,0.855,3.265,0.76,0.8,2.81,1.4449999999999998,2.037,2.2382499999999994,1.9601394884367735,2.0090802229457303,1.7078749349912128,1.9330796357953148,1.635,1.606666666666667,1.4929696119565001,1.7923876457252566,0.6616011657348788,0.48896998442465245,3.8012500000000005,4.182499999999999,3.5859167971571475,4.348427642128309,1.65083926857828,1.7290341702883116,2.7668749999999998,2.999999999999999,2.626582804925606,2.7624849134104337,1.7776812842857563,2.224032932525453,6.088035714285715,6.088035714285715,5.63962102984507,6.225989870911054,3.3028258002942135,3.2650001754485274,5.6565625,5.493124999999999,4.420076181989229,5.117508995628172,4.130274280097416,4.667410337699993,6.401250000000001,6.6724999999999985,5.340176120048098,6.626728677187954,5.358490301817488,5.512870795002337,6.2143749999999995,6.697499999999998,5.795536796225473,7.247154486789433,3.8282592608763557,3.350626062960216,5.3256250000000005,6.018749999999999,5.124518753918589,5.384753357657688,4.309476968251231,3.603554203977091
2001-11-30,POMKH,1.595,1.45,1.93,1.905,4.749375,7.200000000000001,7.41,5.25,3.125,1.9847499999999998,2.0669999999999997,1.8140836930620643,1.7190818301824107,1.7399069798318094,1.7088679870890737,1.6254166666666665,1.636666666666667,1.4757817671739,1.6686173546465501,1.2036832219337443,0.9986615202435203,3.5125,3.877499999999999,2.923550078294288,3.0780107871044313,2.9399405879373894,2.5224338772725745,2.7156249999999997,2.842499999999999,2.3379496829553634,2.669033456580171,2.081393996728864,2.0852771098894403,6.088035714285714,6.088035714285715,5.2835226179070425,5.8739728146340715,4.786707177794511,4.749374823677215,5.505000000000001,5.670624999999999,5.532045709193538,5.499063634314446,5.671743052460068,5.427297438060021,6.407500000000001,6.4449999999999985,6.16810567202886,6.741808070429727,6.659908619875706,6.885181718382326,6.048125000000001,6.315624999999998,5.577322077735284,6.940515840024676,5.878445068829974,5.520720325165531,5.1850000000000005,5.482499999999999,4.324711252351154,3.725399519805278,4.622876234286526,3.885101463926899
2002-02-28,POMRB,2.3066666666666658,1.9,4.65,2.8200000000000003,7.590625000000001,6.465,8.23,7.165000000000001,6.3100000000000005,2.011208333333333,2.0069999999999997,2.011116882503905,1.9541830082776237,2.4175837595958836,2.352535615764074,1.6199999999999999,1.6333333333333335,1.64546906030434,1.8767514741071538,2.141074930537954,1.7974125743482186,3.185,3.724999999999999,3.614130046976573,3.7697280302939062,4.800483261548285,4.569931572746528,2.8562499999999997,2.6912499999999993,2.530769809773218,2.647327649428202,3.3143362418673936,3.1704641745798012,6.088035714285715,6.088035714285715,6.206363570744227,6.259288612087925,7.627443337521694,7.590625164361859,5.285000000000001,5.642499999999999,5.905227425516123,5.687995195561675,6.6595593367484,6.4876741861022404,6.54125,6.357499999999998,6.992863403217315,7.071876558248737,7.526817358708943,7.9209187851642255,6.2025,6.113124999999998,6.21239324664117,7.099298123930515,7.358536005892799,6.86648845923181,5.3256250000000005,5.168749999999999,5.118826751410692,4.939335485531458,5.458216731467376,5.862877832830999
2002-05-31,PREMON,3.01,1.92,5.65,5.38,8.747142857142856,7.045,9.39,8.7075,9.925,2.0822916666666664,1.9624999999999995,2.4106701295023427,2.6120551746788383,2.8608208496218777,2.7716063018888972,1.6175,1.6175000000000002,1.755281436182604,2.0127177195550554,2.5248017973606998,1.9813648211059443,3.1425,3.2999999999999994,4.428478028185944,5.00436878808157,6.878038812908925,6.874216072592292,3.04375,2.7399999999999993,3.670461885863931,2.8066649885541493,4.54208204217141,4.250297260819027,6.088035714285715,6.088035714285715,7.222675285303678,6.923377455069155,8.783457016636875,8.747142694946684,5.055625,5.367499999999999,6.361136455309674,6.021576131464775,6.946417054964228,7.216683842282127,6.695,6.457499999999998,7.9517180419303894,7.687960486292672,8.856585637303445,8.758437414093345,6.6459375000000005,5.983124999999999,7.210435947984703,7.6190871892148655,9.081015629499891,8.649071920945548,5.6137500000000005,5.20125,7.041296050846416,8.935776830755778,8.950307154180198,9.458215276843806
2002-08-31,MONSOON,1.328,1.22,0.05,1.785,3.265,0.1,1.47,4.565,2.4400000000000004,2.1205,2.059916666666666,1.9776020777014054,2.059028902110255,1.5174300866726353,1.591365367041755,1.6125,1.6225,1.5411688617095622,1.5833827683549289,0.6876519913009145,0.8196832403708185,3.365,3.0699999999999994,2.6770868169115665,2.6397640484389595,1.2590286842030798,0.8755654976416049,3.250625,2.9724999999999993,2.9162771315183584,2.7011827547953433,1.1505485248695972,1.532453866422581,6.088035714285715,6.088035714285715,5.639605171182207,6.156684378166815,3.300820699459937,3.2650001540235185,4.908125,5.202499999999999,3.856681873185804,4.603427629445516,3.969630851301668,3.9299706478677714,6.69125,6.624999999999997,5.359030825158234,6.254432604817696,3.612337979659102,2.612274353330009,7.0159375,6.421875,6.152261568790822,7.055699571112224,3.650964377886516,3.2506760899089127,5.986875,5.45,5.200777630507849,6.00111613151892,3.0725930634132395,3.433661953830736
