Date,Season,Mirpur,Reasi,Rajauri,Sunderbani,Kalakote,Nowshehra,Mirpur_Trend,Mirpur_SMA,Mirpur_EWMA,Mirpur_DES,Mirpur_TES,Mirpur_ARIMA,Reasi_Trend,Reasi_SMA,Reasi_EWMA,Reasi_DES,Reasi_TES,Reasi_ARIMA,Rajauri_Trend,Rajauri_SMA,Rajauri_EWMA,Rajauri_DES,Rajauri_TES,Rajauri_ARIMA,Sunderbani_Trend,Sunderbani_SMA,Sunderbani_EWMA,Sunderbani_DES,Sunderbani_TES,Sunderbani_ARIMA,Kalakote_Trend,Kalakote_SMA,Kalakote_EWMA,Kalakote_DES,Kalakote_TES,Kalakote_ARIMA,Nowshehra_Trend,Nowshehra_SMA,Nowshehra_EWMA,Nowshehra_DES,Nowshehra_TES,Nowshehra_ARIMA
1998-08-31,MONSOON,1.8639136925166335,13.52,1.7777777777777777,1.4105555555555558,1.0843333333333334,1.5344166666666668,2.952553680931091,2.952553680931091,2.7715303462284138,3.2612901618761603,1.9443442383932512,1.9036345008464242,14.095624999999998,14.1175,13.892262881792,13.555973284162453,12.989530926438851,13.585606485911242,2.1083680555555557,2.1083680555555553,1.9797284799431107,2.69501615530531,1.8233236903079653,1.8984910953896401,2.659513888888889,2.659513888888889,2.4096184184560685,2.79584377756298,1.4150017042303498,1.3917952227323422,2.067487179487179,2.0674871794871796,1.884490615944533,1.8632983238430414,1.1130941209818817,1.0763595668989376,2.592594551282051,2.592594551282051,2.3673631261669748,2.564540362917255,1.6148344772922913,1.5224366228899409
1998-11-30,POMKH,2.6480573201881734,14.16,2.5816666666666666,2.32275641025641,1.8738461538461535,2.5075000000000003,2.952553680931091,2.952553680931091,2.7221411358123175,3.2463098329759883,2.7327870937466003,2.6060135085650007,14.174375000000001,14.2075,13.9993577290752,13.663055641574552,14.553837284531774,13.931755462720595,2.1083680555555553,2.1083680555555553,2.2205037546325332,2.737048221194102,2.6275467195934565,2.442387786602919,2.659513888888889,2.659513888888889,2.374873615176205,2.791014384970493,2.3433257423660825,2.2021789756400683,2.067487179487179,2.0674871794871796,1.8802328311051812,1.8385388190414746,1.9176597927718637,1.8182334232610495,2.5925945512820516,2.592594551282051,2.423417875700185,2.534253724385963,2.592205823942524,2.434255925948614
1999-02-28,POMRB,3.2851871247486844,14.535,1.9577777777777772,3.416794871794872,2.4155384615384614,3.0271153846153847,2.952553680931091,2.952553680931091,2.9473595313868644,3.242398242174746,3.3737115498992685,3.184109987920964,14.360624999999999,13.983749999999999,14.21361463744512,13.8754847780199,14.362547360396654,14.59099292679849,2.1083680555555553,2.1083680555555553,2.1154133638906307,2.6535522498432247,2.003095589009286,1.9903045449272232,2.659513888888889,2.659513888888889,2.791642117823672,2.7903366892495804,3.4774174056287332,3.2820326624152365,2.067487179487179,2.0674871794871796,2.094355083278493,1.9120750873259573,2.4065406476684443,2.3661471455013547,2.592594551282051,2.592594551282051,2.664896879266265,2.5516359886562405,3.115624420996072,2.967731141673286
1999-05-31,PREMON,4.0130565862708725,15.245,2.11625,3.487948717948718,2.8962307692307685,3.3013461538461537,2.952553680931091,2.952553680931091,3.3736383533404677,3.251098883320463,4.104890702318186,3.8973720681905455,14.325624999999999,14.364999999999998,14.626168782467072,14.283428868772766,14.35975571717443,14.16032052702168,2.1083680555555553,2.1083680555555553,2.1157480183343784,2.5944133348492135,2.1610889538773796,2.124355995000029,2.659513888888889,2.659513888888889,3.0701647578736906,2.7899401067067555,3.4218825062923117,3.362516511962775,2.067487179487179,2.0674871794871796,2.415105357659403,2.070182746903778,2.894894395327335,2.83544560192445,2.5925945512820516,2.592594551282051,2.9194765890982204,2.5927413483692843,3.393206734764484,3.235641859212555
1999-08-31,MONSOON,1.8639136925166335,13.485,1.7777777777777777,1.4105555555555558,1.0843333333333334,1.5344166666666668,2.952553680931091,2.952553680931091,2.769748489010934,3.2228705439566085,1.9587097065149122,1.8996361184022068,14.281875,14.35625,14.169701269480242,13.826440794172017,13.645626777586733,14.597807446431977,2.1083680555555557,2.1083680555555553,1.980559922111738,2.4705952376943143,1.8222249791154095,1.9203785182284947,2.659513888888889,2.659513888888889,2.4063210769464365,2.7817038913247347,1.4170665370570235,1.3965596990624278,2.067487179487179,2.0674871794871796,1.882796547928975,1.909111970591236,1.1139814723738959,1.0785224668038005,2.592594551282051,2.592594551282051,2.365452620125599,2.479557147426384,1.6292033082373352,1.5255355232236119
1999-11-30,POMKH,2.6480573201881734,13.915,2.5816666666666666,2.32275641025641,1.8738461538461535,2.5075000000000003,2.952553680931091,2.952553680931091,2.7210720214818296,3.2082672136229045,2.7453989925190116,2.620240385143576,14.196874999999999,14.295000000000002,14.067820761688147,13.726170785477903,14.835338140633393,13.947731964741541,2.1083680555555553,2.1083680555555553,2.221002619933709,2.4960988392874714,2.62581242987014,2.4080674417400374,2.659513888888889,2.659513888888889,2.3728952102704257,2.7769358488779456,2.3451432162657686,2.2364382808851064,2.067487179487179,2.0674871794871796,1.8792163902958465,1.8909413865462552,1.9183429112221853,1.834724373743297,2.5925945512820516,2.592594551282051,2.42227157207536,2.4579214789068917,2.6048210264546943,2.455678279125803
2000-02-29,POMRB,3.2851871247486844,14.43,1.9577777777777772,3.416794871794872,2.4155384615384614,3.0271153846153847,2.952553680931091,2.952553680931091,2.9467180627885714,3.204736984155138,3.384627280425521,3.2137852384741183,14.28,14.268750000000004,14.212692457012889,13.871219617467583,14.358108606593051,14.609250025548747,2.1083680555555553,2.1083680555555553,2.1157126830713366,2.405814915347953,2.0012829344366807,1.981764510953028,2.659513888888889,2.659513888888889,2.7904550748802044,2.7763194072234145,3.4790171532370486,3.313329683724774,2.067487179487179,2.0674871794871796,2.0937452187928924,1.9692753826632718,2.407066539464377,2.3776081408410885,2.592594551282051,2.592594551282051,2.6642090970913697,2.4834160380875647,3.1265433904957916,2.9813861156442116
2000-05-31,PREMON,4.0130565862708725,14.67,2.11625,3.487948717948718,2.8962307692307685,3.3013461538461537,2.952553680931091,2.952553680931091,3.373253472181492,3.213821999115597,4.1141693419377585,3.931682717054238,14.53375,14.125000000000005,14.395615474207734,14.0525547059272,14.300538284491306,14.313151867989317,2.1083680555555553,2.1083680555555553,2.115927609842802,2.3478537485255195,2.159158804980162,2.120802927906513,2.659513888888889,2.659513888888889,3.06945253210761,2.7759839817371565,3.4232906103705885,3.3922651630267127,2.067487179487179,2.0674871794871796,2.414739438968043,2.1309609951488793,2.8952992477813995,2.850057224967179,2.5925945512820516,2.592594551282051,2.9190639197932837,2.5321400840633888,3.4024885417529287,3.2514201531050637
2000-08-31,MONSOON,1.8639136925166335,14.725,1.7777777777777777,1.4105555555555558,1.0843333333333334,1.5344166666666668,2.952553680931091,2.952553680931091,2.7695175603155486,3.1859842103667693,1.9664117451510374,1.8822730408976884,14.606874999999999,14.435000000000006,14.52736928452464,14.181943187659225,13.305441177050707,14.091507191031775,2.1083680555555557,2.1083680555555553,1.9806676770167924,2.2325350247994113,1.8201384373751845,1.9299024795832775,2.659513888888889,2.659513888888889,2.4058937414867883,2.767808844440807,1.4183059557534192,1.3993601237942532,2.067487179487179,2.0674871794871796,1.8825769967141592,1.97080156103449,1.1142931439208361,1.0797374865426603,2.592594551282051,2.592594551282051,2.365205018542637,2.426006639853642,1.6369084471827635,1.5273327670915866
2000-11-30,POMKH,2.6480573201881734,14.704999999999998,2.5816666666666666,2.32275641025641,1.8738461538461535,2.5075000000000003,2.952553680931091,2.952553680931091,2.720933464264599,3.1717760841718605,2.7515861113051434,2.6215712404201463,14.476875,14.632500000000006,14.598421570714784,14.250738926245091,15.354541670404302,14.705072569969166,2.1083680555555553,2.1083680555555553,2.221067272876742,2.270839187352202,2.623531219095742,2.3966402323232048,2.659513888888889,2.659513888888889,2.372638808994637,2.7631017918512257,2.3462341574317476,2.255279891453273,2.067487179487179,2.0674871794871796,1.879084659566957,1.9519156555196184,1.918582848394844,1.8435135865373542,2.5925945512820516,2.592594551282051,2.4221230111255823,2.4109336738547813,2.6110111724929976,2.4672204558688144
2001-02-28,POMRB,3.2851871247486844,14.225,1.9577777777777772,3.416794871794872,2.4155384615384614,3.0271153846153847,2.952553680931091,2.952553680931091,2.9466349284582334,3.1686445272306094,3.389362114370302,3.225308811499953,14.1825,14.581250000000006,14.449052942428871,14.100922462214015,15.026032201406379,15.060740616069737,2.1083680555555553,2.1083680555555553,2.115751474837156,2.1974949088601012,1.9990199801688286,1.9731186136935273,2.659513888888889,2.659513888888889,2.790301234114731,2.762546241786593,3.4799774039022093,3.332683115678032,2.067487179487179,2.0674871794871796,2.0936661803555587,2.0284950688260484,2.407251252658085,2.3846576726016377,2.592594551282051,2.592594551282051,2.664119960521503,2.4425630763963184,3.131281173381462,2.989849043146364
2001-05-31,PREMON,4.0130565862708725,13.835,2.11625,3.487948717948718,2.8962307692307685,3.3013461538461537,2.952553680931091,2.952553680931091,3.373203591583289,3.1781304987363246,4.1175152509668935,3.9440823807916385,14.0925,14.372500000000006,14.203431765457323,13.857191622506841,14.494901367517649,14.402237219469939,2.1083680555555553,2.1083680555555553,2.1159508849022934,2.159156765957513,2.156893793683358,2.1210579463558235,2.659513888888889,2.659513888888889,3.069360227648326,2.7622716087948422,3.4241358267476922,3.4105007269822716,2.067487179487179,2.0674871794871796,2.4146920159056426,2.187704212889011,2.8954414473561947,2.858901693782996,2.5925945512820516,2.592594551282051,2.9190104378513633,2.49703941455303,3.40583731505516,3.261007535685828
2001-08-31,MONSOON,1.8639136925166335,13.205,1.7777777777777777,1.4105555555555558,1.0843333333333334,1.5344166666666668,2.952553680931091,2.952553680931091,2.769487631956627,3.1506986833519814,1.9684325886849765,1.8803952933301236,14.493125000000003,13.992500000000005,13.804059059274394,13.462452690615454,12.939874041554509,13.798807045204947,2.1083680555555557,2.1083680555555553,1.9806816420524873,2.0652950995600183,1.8178498426754284,1.9164439639210566,2.659513888888889,2.659513888888889,2.4058383588112178,2.754157180835574,1.4190499185019432,1.4012087765161656,2.067487179487179,2.0674871794871796,1.8825485428767188,2.0238148571614074,1.1144026148182093,1.080518219362924,2.592594551282051,2.592594551282051,2.3651729293774846,2.39616078211492,1.638932075397556,1.528509793502256
2001-11-30,POMKH,2.6480573201881734,15.505,2.5816666666666666,2.32275641025641,1.8738461538461535,2.5075000000000003,2.952553680931091,2.952553680931091,2.7209155072492455,3.1369002042550447,2.7523460656292578,2.626679933596553,15.288750000000002,14.192500000000006,14.484435435564638,14.141717857978854,14.359537138694797,13.765329757447025,2.1083680555555553,2.1083680555555553,2.221075651898159,2.1255831623351873,2.6211964944349755,2.4179340528270896,2.659513888888889,2.659513888888889,2.372605579389295,2.749510746143672,2.3468889963418587,2.267243934374786,2.067487179487179,2.0674871794871796,1.8790675872644926,2.000523206394183,1.91866712345255,1.848986705784756,2.5925945512820516,2.592594551282051,2.4221037576264908,2.3859470258760522,2.6117738264862855,2.4744619371251697
2002-02-28,POMRB,3.2851871247486844,16.630000000000006,1.9577777777777772,3.416794871794872,2.4155384615384614,3.0271153846153847,2.952553680931091,2.952553680931091,2.946624154249021,3.1341809303341774,3.3889254744284423,3.236155479817022,15.806250000000004,14.793750000000008,15.342661261338785,14.991339849907577,15.00570577581815,15.312892354738418,2.1083680555555553,2.1083680555555553,2.115756502250006,2.074225220064365,1.9967211087982593,1.9775425001317624,2.659513888888889,2.659513888888889,2.7902812963515258,2.74901571365216,3.4805537956624777,3.345833220505395,2.067487179487179,2.0674871794871796,2.09365593697408,2.072314191831692,2.407316130954708,2.3894241230449644,2.592594551282051,2.592594551282051,2.6641084084220483,2.422105075397248,3.1308471434639924,2.995605323238897
2002-05-31,PREMON,4.0130565862708725,17.795,2.11625,3.487948717948718,2.8962307692307685,3.3013461538461537,2.952553680931091,2.952553680931091,3.373197127057762,3.1440807990601805,4.115946240785626,3.9564970070600642,15.740625000000001,15.783750000000007,16.323596756803273,15.957882482900589,15.794879527005442,15.665635277518774,2.1083680555555553,2.1083680555555553,2.1159539013500037,2.0572528536809735,2.154621395882259,2.122640277887417,2.659513888888889,2.659513888888889,3.0693482649904027,2.748801497181926,3.4246431690209986,3.4228121437755257,2.067487179487179,2.0674871794871796,2.4146858698767555,2.2264714333587894,2.8954913932534416,2.8648176326893453,2.5925945512820516,2.592594551282051,2.9190035065916904,2.4808218269356437,3.404270819557572,3.2674418495109454
2002-08-31,MONSOON,1.8639136925166335,13.385,1.7777777777777777,1.4105555555555558,1.0843333333333334,1.5344166666666668,3.0361910046232197,2.952553680931091,2.7694837532413104,3.1170668071902066,1.9657951754654097,1.8754311483094148,15.676875,15.828750000000007,15.148158054081964,14.779819307646227,15.69126813254748,16.34222307556189,2.0323958333333336,2.1083680555555553,1.9806834519211134,1.98354510934882,1.815593373558166,1.9135730164194316,2.66397702991453,2.659513888888889,2.4058311812164637,2.7407473985456297,1.4194964831477739,1.402520935817852,2.0449198717948716,2.0674871794871796,1.8825448552593866,2.0573619539596426,1.1144410651595664,1.0810620767796044,2.616080128205128,2.592594551282051,2.365168770621681,2.3837569955261757,1.6362970872917546,1.5293405438416046
2002-11-30,POMKH,2.6480573201881734,14.8,2.5816666666666666,2.32275641025641,1.8738461538461535,2.5075000000000003,2.9850712550314893,2.952553680931091,2.7209131800200557,3.103688911761014,2.748703816642829,2.6285138463677042,15.235624999999999,15.652500000000005,15.00889483244918,14.643055811044725,15.717971656775028,14.56163796048979,1.885642361111111,2.1083680555555553,2.2210767378193346,2.0628442737543993,2.6189442921398993,2.421047132072437,2.5220299145299148,2.659513888888889,2.3726012728324424,2.736161198663796,2.3472820642831635,2.2755224345014833,1.912823717948718,2.0674871794871796,1.8790653746940935,2.02887622510629,1.9186967240570434,1.852720737078144,2.589709935897436,2.592594551282051,2.4221012623730083,2.377042122249852,2.6081339083527695,2.4794315450697537
2003-02-28,POMRB,3.954285714285714,16.825,1.35,3.4525,2.2350000000000003,3.215,2.9391106844687656,3.1198283283153483,3.214262193726319,3.1129051247861232,3.3843413982432597,3.2421297009426007,14.495416666666666,15.701250000000002,15.735336899469507,15.36611365080873,15.244177587350018,15.697706869918928,1.697638888888889,1.9564236111111108,1.8726460426916007,1.9193996366168085,1.9945048115329502,1.9807829600406266,2.4305502136752137,2.6684401709401713,2.804560763699466,2.7358612449725768,3.4808997755960083,3.3553441388885332,1.8477532051282048,2.0223525641025644,2.021439224816456,2.064007040997712,2.4073389186792227,2.392854892020072,2.491802083333333,2.639565705128205,2.7392607574238053,2.4327660875203976,3.126265299994653,2.999769627017489
2003-05-31,PREMON,2.935,14.07,1.55,2.3166666666666664,2.02,2.9025,3.175650022166379,2.8503141817476303,3.1025573162357913,3.1046529068860895,4.147551775904864,4.16432980033616,14.041736111111112,14.77,15.069202139681703,14.700878922954622,16.010236011978797,16.365015504813,1.440208333333333,1.8148611111111108,1.7435876256149605,1.822808061836302,2.1187649237844925,2.230214347931743,2.465448717948718,2.3756196581196583,2.609403124886346,2.7312800971347064,3.429225037140073,3.4426245865790754,1.975480769230769,1.803294871794872,2.0208635348898736,2.0603475644354514,2.853956174280403,2.8173057678980546,2.54875,2.5398541666666663,2.804556454454283,2.458977336962069,3.409218459057496,3.3377464936047243
2003-08-31,MONSOON,2.5742857142857143,11.188333333333333,0.84,1.8500000000000003,1.44,1.15,3.3602232142857145,3.027907187189901,2.8912486754557607,3.09029948038859,1.9366566218768346,1.7344767489064814,13.42060763888889,14.220833333333333,13.516854617142355,13.161968952640729,13.76194326260899,13.828520260670228,1.3125,1.5804166666666666,1.3821525753689763,1.611384622400117,1.7485743591739114,1.976026434037151,2.636041666666667,2.485480769230769,2.3056418749318075,2.7249516177917723,1.2832144354920585,1.0437534672239503,2.0959375000000002,1.8922115384615386,1.788518120933924,1.9559719414468022,0.8807921816565103,0.8302935174155696,2.67390625,2.4437499999999996,2.1427338726725695,2.332335856950902,1.6182736470514445,1.3899431484109388
2003-11-30,POMKH,3.83,13.367222222222226,1.46,2.1625,2.54,3.3475,3.547142857142857,3.3233928571428573,3.2667492052734564,3.0976717837922303,2.758193992249563,2.5441517517830947,12.76685763888889,13.862638888888892,13.457001659174304,13.114549527342922,13.638166927009266,13.179172166619619,1.323125,1.2999999999999998,1.4132915452213857,1.5303488651356048,2.500426379056902,2.4577557678324,2.8846875,2.4454166666666666,2.2483851249590847,2.7198226008873108,2.2799698070550765,2.4162288455776877,2.2368750000000004,2.0587500000000003,2.0891108725603544,2.0469461496071606,1.8206848040823642,1.958119847897395,2.7709375000000005,2.6537499999999996,2.6246403236035416,2.4038783825347263,2.5680928040441398,2.3476566904413088
2004-02-29,POMRB,4.248928571428571,13.288750000000002,1.4500000000000002,4.9775,2.5325,3.37625,3.6271428571428577,3.3970535714285717,3.6596209517355023,3.1123274161692995,3.4585617519068688,3.7200937843555097,12.292326388888888,12.978576388888893,13.389700995504583,13.055262887956214,13.511316996595017,14.39184149371643,1.296875,1.3249999999999997,1.4279749271328315,1.4611270071139133,1.4628772622224773,1.6717627984305292,2.8956250000000003,2.826666666666666,3.340031074975451,2.7253498051463656,3.4024531709932586,3.3185802449857706,2.2953125,2.1331250000000006,2.266466523536213,2.1346372288202597,2.485207516570006,2.559479477974019,2.8553125,2.6940625,2.925284194162125,2.474739737630324,3.1322647920938955,3.3184595528345193
2004-05-31,PREMON,4.135714285714287,12.37625,1.535,2.7808333333333333,2.85,3.5175,3.445446428571429,3.697232142857143,3.850058285327016,3.1250914706236412,4.236761318071545,4.728883880578703,11.705347222222224,12.555138888888893,12.984320597302752,12.65772806756841,13.291177608137563,13.355743186948887,1.3749999999999998,1.3212499999999998,1.4707849562796989,1.4197147395047498,1.657220247194487,1.5434381937492394,2.846510416666667,2.942708333333333,3.1163519783186038,2.722579906979612,3.5428650879176216,3.7658140196135816,2.1875,2.3406250000000006,2.4998799141217276,2.2751305962489226,2.9823751716456326,2.794092690803815,2.76953125,2.8478125,3.162170516497275,2.554727098605746,3.4234635229279036,3.3364247867514565
2004-08-31,MONSOON,2.013571428571429,9.085833333333332,0.645,1.4733333333333336,1.0775,1.21,3.297008928571429,3.557053571428572,3.115463542624781,3.101390352413269,2.0911966939109297,2.0788980507565817,10.940503472222222,12.029513888888893,11.424925691714984,11.115263260609977,11.594176746006088,11.864782041906363,1.4649999999999999,1.2725,1.1404709737678194,1.2336219698081201,1.1080271302602873,1.1144240670299448,2.653854166666667,2.8485416666666663,2.4591445203244957,2.7148826795504952,1.438846209021488,1.2876790390596773,2.0878125,2.250000000000001,1.9309279484730366,2.099004832208848,1.1706871774731487,1.1508016532833205,2.65609375,2.8628125,2.3813023098983646,2.430298936270958,1.6659394438544195,1.573214392019736
2004-11-30,POMKH,2.937142857142857,10.773888888888886,2.28,2.14625,2.04,2.6012500000000003,3.110089285714286,3.333839285714286,3.0441352684320115,3.093708654737549,2.8797970541733195,2.5686629372746537,10.002170138888888,11.381180555555558,11.164510970584544,10.870815303434501,11.50044736541663,11.043198396072018,1.4543750000000002,1.4774999999999998,1.5962825842606914,1.3582106135959553,1.802454701874801,1.5796934992640277,2.4052083333333334,2.8444791666666664,2.3339867121946973,2.7097485285205156,2.3718343015570005,2.2620973868328615,1.9468750000000001,2.125000000000001,1.974556769083822,2.0935169736766723,1.9604244608311765,1.9321503691279194,2.5590625,2.67625,2.469281385939019,2.4337359954693825,2.6183651011639344,2.4984159516219977
2005-02-28,POMRB,3.954285714285714,9.763333333333334,1.35,3.4525,2.2350000000000003,3.215,3.030089285714286,3.260178571428572,3.408195446773493,3.103628379690791,3.5285981256051255,3.5170310243781335,9.240659722222219,10.499826388888891,10.60403991568406,10.324524463605865,11.120161426678122,11.90519209220462,1.480625,1.4525,1.4977695505564148,1.3173044105606877,1.4393616735259789,1.0015793286939887,2.3942708333333336,2.4632291666666664,2.7813920273168184,2.709568255248423,3.4813659703234276,3.5067258705341624,1.8884375,2.0506250000000006,2.078734061450293,2.1216194968088082,2.47770458916316,2.4119766044577235,2.4746875,2.6359375,2.7675688315634117,2.4908297204292382,3.140187483097496,3.06365901040051
