Date,Season,Kantamal,Baudh Sadar,Harbhanga,Kantamal_Trend,Kantamal_SMA,Kantamal_EWMA,Kantamal_DES,Kantamal_TES,Kantamal_ARIMA,Baudh Sadar_Trend,Baudh Sadar_SMA,Baudh Sadar_EWMA,Baudh Sadar_DES,Baudh Sadar_TES,Baudh Sadar_ARIMA,Harbhanga_Trend,Harbhanga_SMA,Harbhanga_EWMA,Harbhanga_DES,Harbhanga_TES,Harbhanga_ARIMA
2000-02-29,POMRB,4.316666666666666,3.915,4.33,3.8757031250000002,4.1203125,3.8970948341641978,4.074011717711054,4.190495774683566,4.264768303507153,3.2431666666666668,3.324166666666666,3.2305038701882838,3.4002439510713,3.4330954715177224,3.269276846025023,4.334732142857142,4.671298701298701,4.274829492899574,4.265527500544023,4.738166195948811,4.674171036168399
2000-05-31,PREMON,6.075,5.319999999999999,6.268571428571428,4.0005468749999995,3.8840624999999998,4.768256900498519,5.574238991830935,6.217968267702853,6.413122244642846,3.447458333333333,3.224166666666666,4.0663023221129695,4.047107135988105,5.5740676810679615,5.868279561075605,4.378660714285714,4.3932142857142855,5.072326267168315,5.558838228829892,6.817545231688227,6.753918137076256
2000-08-31,MONSOON,1.6233333333333333,1.3959999999999997,2.9207142857142863,4.161666666666667,3.8673437500000003,3.5102874736324448,3.456415119520253,2.3241655428357744,2.1892111591108527,3.5481249999999998,3.262166666666666,2.998181393267781,3.7265335106267568,1.8471193307510996,1.8032628911138646,4.561964285714286,4.27625,4.211681474586704,4.104718382737986,2.9414346808144227,3.2364203709787946
2000-11-30,POMKH,4.52,3.9,4.404999999999999,4.253958333333333,4.133750000000001,3.9141724841794665,3.9519846409560007,3.1555306837647086,3.063886460183891,3.4572499999999997,3.6327499999999993,3.3589088359606687,3.956044956631566,2.3093566399854613,2.0831515256309063,4.671250000000001,4.481071428571428,4.289008884752022,4.111831466917906,3.529630424828405,3.441742009789374
2001-02-28,POMRB,4.539999999999999,3.2380000000000004,4.977142857142859,4.272916666666666,4.189583333333334,4.16450349050768,4.362664554763025,4.295083287834979,4.544219051303143,3.38175,3.4635,3.3105453015764015,3.9946345750374594,3.6874415331807766,3.7077940532433478,4.595899725274726,4.642857142857142,4.564262473708356,4.584564956961232,4.717937228144632,4.830945196661651
2001-05-31,PREMON,6.59,5.27,6.4957142857142856,4.1190625,4.318333333333334,5.1347020943046076,6.226957707965141,6.341755791176443,6.38800667939414,3.028,3.4509999999999996,4.094327180945841,4.478434171638327,5.66388748981325,5.534608181699582,4.346710164835166,4.699642857142857,5.336843198510728,6.086781997468598,6.917995610122736,6.73646670685746
2001-08-31,MONSOON,1.26,0.8420000000000002,2.0907692307692307,4.077812499999999,4.227500000000001,3.5848212565827646,3.6559193813884394,2.5112082081146028,2.1834576400967958,2.7367500000000002,3.3125,2.793396308567505,3.8944247393505456,1.9122393738517176,1.7614218069792968,4.184299450549451,4.492156593406593,4.038413611414129,3.96499784555146,3.0650240970258027,3.182162490270156
2001-11-30,POMKH,3.6525,1.624,3.2414285714285715,4.1840625,4.010625000000001,3.6118927539496584,3.447695464548067,3.2535830622922286,3.3246629889521664,2.73925,2.7435,2.325637785140503,3.4854820771141988,2.2651064957083205,2.3118307851456334,4.202678571428572,4.201263736263735,3.719619595419906,3.2843032727567794,3.4810084706525113,3.4510647985604557
2002-02-28,POMRB,5.0775,3.1839999999999997,4.8414285714285725,4.345625,4.145000000000001,4.198135652369795,4.403408592855878,4.2370155041412145,4.318323651007034,2.7927500000000003,2.7299999999999995,2.6689826710843016,3.4371232507492193,3.24894325983842,3.145487105565375,4.289711538461539,4.167335164835164,4.168343185823373,4.034581596905647,4.467531316189547,4.601755061806574
2002-05-31,PREMON,6.9025,5.343999999999999,6.7784615384615385,4.5940625,4.223125000000001,5.279881391421878,6.572877265626964,6.3799853593973666,6.5718035343548955,3.045,2.748499999999999,3.738989602650581,3.8813802966496724,5.293312474935961,5.588227535192666,4.376043956043956,4.238021978021977,5.2123905268786395,6.167715010602721,6.687795209298441,6.71295829866581
2002-08-31,MONSOON,2.24,1.196,2.5042857142857144,4.745000000000001,4.4681250000000015,4.063928834853127,4.531377528410022,2.5937845569442537,2.058506825870568,3.41675,2.836999999999999,2.721793761590349,3.365065102728687,1.6202004275279096,1.6027806651212781,4.462561813186814,4.341401098901098,4.12914860184147,4.4418893253919745,2.9271140224671313,2.9723514522307126
2002-11-30,POMKH,4.66,3.2880000000000003,3.5185714285714282,4.7025,4.7200000000000015,4.3023573009118765,4.632711804119627,3.4812638412173063,3.6481953605138973,3.6472916666666664,3.252999999999999,2.9482762569542094,3.3381078181147337,2.0871930835421115,2.279424872720684,4.501087454212455,4.410686813186812,3.884917732533453,3.8259237304570055,3.442550577779419,3.4972569585078315
2003-02-28,POMRB,5.2775,4.494,5.2564285714285734,4.49375,4.770000000000001,4.692414380547126,5.1371592181633075,4.590785250150658,4.734799782653723,3.793645833333333,3.5804999999999985,3.566565754172526,3.5866151863024287,3.3964117028983187,3.506836686059271,4.483898809523811,4.514436813186812,4.433522068091501,4.663639174760346,4.486084123592175,4.713399336813622
2003-05-31,PREMON,6.3625,5.878333333333333,6.671666666666668,4.010624999999999,4.635000000000002,5.360448628328275,6.266353926650853,6.7088920750887615,6.692273990229748,3.635958333333333,3.7140833333333316,4.491272785836848,4.145494164907901,5.646147072026927,5.770374835537014,4.3345238095238106,4.487738095238094,5.328779907521568,6.376158006557822,6.77810683891026,6.836087145039976
2003-08-31,MONSOON,1.11,1.8325,2.473571428571429,3.5999999999999996,4.352500000000001,3.6602691769969646,3.417114467133776,2.782197747811107,1.956076137259875,3.3927083333333337,3.873208333333332,3.427763671502109,3.750067019592315,2.0050975484610607,1.616909603413055,4.060684523809524,4.480059523809523,4.186696515941513,4.4353959170271375,2.9819734105455398,2.7931101646393355
2003-11-30,POMKH,1.925,1.39,2.3542857142857136,3.5159374999999997,3.668750000000001,2.9661615061981785,2.184718477788478,3.456502814178538,3.5647148482696056,3.409666666666667,3.3987083333333317,2.6126582029012653,3.266483279937025,2.5165369306497043,2.5473584170744337,3.9875572344322348,4.188988095238094,3.4537321952791933,3.0236056035702963,3.482055261226864,3.511194087407248
2004-02-29,POMRB,4.7275,4.4460000000000015,4.23,3.6234374999999996,3.531250000000001,3.6706969037189072,3.4453854185775024,4.127805696060029,4.138655443794133,3.4855625000000003,3.386708333333332,3.34599492174076,3.4927437303281237,3.4146203414402714,3.1736199042808733,4.046929945054946,3.9323809523809508,3.764239317167516,3.4331924873891393,4.307928421262932,4.5012381131175045
2004-05-31,PREMON,6.2399999999999975,6.062,7.113076923076924,3.8793749999999996,3.5006250000000003,4.698418142231343,5.730577794855031,6.231842182714416,6.484214761738454,3.5787500000000008,3.432624999999999,4.4323969530444565,4.085895490550615,5.6526596696501725,5.876883502876638,4.117108516483516,4.042733516483515,5.103774359531279,6.132084714971527,6.446126795179627,6.595271457589461
2004-08-31,MONSOON,2.0925,2.256,2.5071428571428567,4.014687499999999,3.7462500000000007,3.6560508853388063,4.129221207192152,2.3624750220948467,1.7557510304355173,3.53025,3.538499999999999,3.561838171826674,3.7815364649697836,2.042905166010099,1.6644995621666723,4.274028159340659,4.051126373626372,4.06512175857591,4.5364950315043,2.7891753588001458,2.9046012495187803
2004-11-30,POMKH,2.99,1.7120000000000002,2.8821428571428567,4.0268749999999995,4.0125,3.389630531203284,3.469851663462034,3.263505474211425,3.492015893013501,3.3732500000000005,3.618999999999999,2.8219029030960043,3.361403216673607,2.622478748113915,2.4913959542041932,4.313777472527472,4.183090659340658,3.5919301980026885,3.5405953715650327,3.3297934390247304,3.1848484291450063
2005-02-28,POMRB,4.745,3.736,4.9575000000000005,4.0584375,4.016875000000001,3.9317783187219706,4.262690492448453,4.138213945406712,4.528920135925425,3.197,3.4414999999999987,3.1875417418576024,3.4154406563456225,3.558729764542139,3.3703749376278385,4.2116130952380955,4.364965659340657,4.138158118801614,4.33034245620704,4.278369614233039,4.6052012409374825
2005-05-31,PREMON,6.32,5.516,6.703571428571429,4.058333333333334,4.036875000000001,4.8870669912331826,6.07337725027527,6.243397095568325,6.44147731808784,3.026,3.304999999999999,4.118925045114562,3.8762182293791785,5.645887021488514,5.72332995537173,4.054035714285715,4.2625892857142835,5.16432344270954,6.29769324072322,6.553455646775327,6.883942572754075
2005-08-31,MONSOON,2.265,1.392,2.099333333333333,3.888541666666667,4.080000000000001,3.8382401947399094,4.25445857263645,2.3850968199784868,1.8415969745828602,2.75225,3.0889999999999986,3.028155027068737,3.386298479059959,1.9408757076202192,1.6455527878436806,3.6549136904761905,4.160636904761903,3.938327398959057,4.2309261356189065,2.8032571558520134,2.640206659100908
2005-11-30,POMKH,2.8166666666666664,1.208,2.0293333333333337,3.708229166666667,4.036666666666667,3.429610783510612,3.290871177608853,3.310361077820592,3.4394114312089314,2.47325,2.9629999999999987,2.300093016241242,2.889112183718448,2.385843942792179,2.226803629698382,3.331561813186813,3.9474345238095223,3.1747297727087678,2.764823032313177,3.267599235263699,3.041765780327812
2006-02-28,POMRB,3.56,2.05,2.6173333333333333,3.5479166666666666,3.7404166666666665,3.4817664701063675,3.205849923528253,4.149467203335887,4.525500699689639,2.3115,2.5414999999999983,2.2000558097447453,2.624228569491282,3.2748637615917207,3.335011958026507,3.1514807692307696,3.362392857142856,2.951771196958594,2.3092057037480838,4.073035921338406,4.459055771270435
2006-05-31,PREMON,6.0625,4.9700000000000015,6.4569230769230765,3.4111458333333333,3.6760416666666664,4.514059882063821,5.130433126514676,6.06122816887707,6.11178845733068,2.269916666666667,2.404999999999999,3.308033485846848,3.040734620985512,5.1143280717169155,5.33527297076502,3.0943141025641028,3.3007307692307677,4.353831948944387,5.138062332521208,5.96151897780298,6.219581386531899
2006-08-31,MONSOON,1.24,0.644,0.9053333333333334,3.3983333333333334,3.4197916666666663,3.2044359292382922,3.0701855898230557,2.19074761188985,1.8554759601828819,2.2783333333333338,2.217999999999999,2.2424200915081087,2.494720403768379,1.4067656831795337,1.5795138514666354,3.161647435897436,3.002230769230768,2.9744325026999654,3.070350994552058,2.2725033323586246,2.621803722800798
2006-11-30,POMKH,2.7475,1.6233333333333333,2.766,3.4005208333333337,3.4025,3.0216615575429753,2.6601605599319926,2.9817039464046093,3.056656783080591,2.124416666666667,2.3218333333333323,1.9947853882381985,2.217893285335624,1.8139493404071132,1.9667789764994477,3.0899606227106227,3.1863974358974345,2.891059501619979,2.803813470476439,2.6157320215053645,2.4172105350073996
2007-02-28,POMRB,3.526666666666667,1.7020000000000004,2.4193333333333333,3.5659375,3.3941666666666666,3.2236636011924515,3.0045637846266513,3.8627670835785026,4.326844760520235,2.1437500000000003,2.2348333333333326,1.877671232942919,2.001542387005404,2.8773671806350514,3.349476538275974,3.2264977678571434,3.1368974358974344,2.702369034305321,2.434762301903065,3.6709373423651823,4.3523565496696275
2007-05-31,PREMON,6.113333333333332,4.086666666666667,6.081428571428572,3.6587499999999995,3.4068749999999994,4.379531494048804,5.397887802546879,5.815494925140895,6.093954324088816,2.2583333333333333,2.0139999999999985,2.7612694064324184,2.344216547639518,4.725575275985428,5.1929556534756145,3.3862529761904763,3.0430238095238087,4.053992849154621,5.16436330311951,5.595484215739637,6.120362358641284
2007-08-31,MONSOON,2.5125,1.682,2.3731250000000004,3.6522916666666667,3.724999999999999,3.6327188964292825,4.277230535531633,1.9929662138795572,1.753445152471683,2.463166666666667,2.2734999999999985,2.329561643859451,2.1505334587934866,0.9306431256756675,1.3181810068889726,3.5735550595238097,3.4099717261904754,3.3816457094927728,4.189243753628319,1.9039824015411302,2.150132128702179
2007-11-30,POMKH,2.2175,1.5020000000000002,2.5762500000000004,3.5954166666666665,3.592499999999999,3.0666313378575696,3.1246194282246353,3.0216523420960617,3.3284087080075775,2.737690476190476,2.2431666666666654,1.9985369863156706,1.9442641697571792,1.6053029866352595,2.214423575100941,3.7453139880952384,3.362534226190476,3.0594874256956635,3.411935907068904,2.5785994086903443,2.9515769951168944
2008-02-29,POMRB,4.005000000000001,3.4619999999999997,4.1075,3.4584375000000005,3.7120833333333323,3.4419788027145417,3.5637264719929074,3.810560525800699,4.04132648588823,2.8194642857142855,2.6831666666666654,2.5839221917894024,2.1976382376828103,2.684145040735074,3.122157859752967,3.6481614583333335,3.7845758928571422,3.4786924554173977,3.8974083339800396,3.606140619312912,3.7064671396888476
2008-05-31,PREMON,5.18,4.522857142857143,5.767333333333334,3.516770833333333,3.478749999999999,4.137187281628725,4.799637387854262,5.84907136138471,6.221350795667197,2.8700059523809522,2.7922142857142846,3.359496172216499,2.6951245611079586,4.877398152266674,5.521830243187155,3.5802708333333335,3.706052083333333,4.394148806583772,5.518982596207425,5.847660271119155,6.66396295327824
2008-08-31,MONSOON,2.35,1.9,1.91,3.5922916666666667,3.4381249999999994,3.422312368977235,3.5725938208380112,1.8702030150227302,1.6528511412034153,2.838940476190476,2.8467142857142846,2.7756977033298993,2.5746675555403837,1.132700754827587,1.3519428193354333,3.546442708333333,3.590270833333333,3.4004892839502627,3.7505672446393836,2.054297887899044,1.9475288723539246
2008-11-30,POMKH,2.8466666666666662,1.6883333333333332,2.4962500000000003,3.7391666666666663,3.5954166666666665,3.1920540880530073,3.0250613350141125,2.8924640964407757,3.0801686575660345,2.935654761904762,2.8932976190476176,2.340751955331273,2.405576989639789,1.8101769008817816,2.203300850776759,3.6392760416666663,3.5702708333333333,3.0387935703701574,2.8744232400889285,2.618299556112381,2.801583840879738
2009-02-28,POMRB,3.98,3.0271428571428567,3.916874999999999,3.745729166666667,3.589166666666666,3.507232452831804,3.4888103628388776,3.803990684782278,4.1974746085087284,3.006547619047619,2.784583333333332,2.6153083160559065,2.5440085121887854,2.8857436852749836,3.180451710485398,3.7391041666666665,3.522614583333333,3.3900261422220943,3.3168973507426394,3.624296213339523,3.7956421794597524
2009-05-31,PREMON,6.38,5.731428571428572,6.7006250000000005,3.599375,3.889166666666666,4.6563394716990825,5.780590846595596,5.8395215456902125,6.0226637553011395,2.9782440476190475,3.0867261904761896,3.861756418204973,3.313062224284105,4.96656416619782,5.338681390906993,3.731802083333333,3.7559375,4.714265685333257,5.9537112433871995,5.828110704420414,6.397777338350007
2009-08-31,MONSOON,1.2025,1.258571428571429,1.7753333333333332,3.592395833333333,3.6022916666666664,3.2748036830194494,3.5339960958078613,2.0562253059999174,2.0921082761358654,3.1099404761904763,2.9263690476190467,2.820482422351555,3.013609028724566,1.4196145091756005,1.6934860754338268,3.7887552083333333,3.722270833333333,3.538692744533287,4.052410365071088,2.2070846878481336,2.2296060593574616
2009-11-30,POMKH,2.8233333333333333,2.103333333333333,2.5725,3.5802083333333337,3.596458333333333,3.094215543145003,2.9871473381260376,2.8628691735572076,2.740148536434352,3.1467261904761905,3.030119047619047,2.5336227867442664,2.896009521992363,1.9330950245804701,1.9499228794199268,3.851880208333334,3.7413333333333325,3.1522156467199722,3.1371129613280924,2.719442470303259,2.6041595064823664
2010-02-28,POMRB,3.9475,3.6657142857142855,4.2962500000000015,3.8759375,3.588333333333333,3.4355293258870017,3.4477156606295667,3.7754081988884662,4.151458012198623,3.2269047619047613,3.1897619047619044,2.9864593863322737,3.1284093288829697,3.0602593180105506,3.31252492371432,3.992697916666667,3.836177083333333,3.609829388031984,3.736548687086869,3.7211764054745613,3.8836134536945366
2010-05-31,PREMON,6.315,5.387142857142856,6.82625,4.261875,3.5720833333333335,4.587317595532201,5.712080501472495,5.8103056379585345,6.07995637128899,3.314166666666666,3.103690476190475,3.946732774656507,3.7503390478151655,5.223057234894393,5.479539806499602,4.180000000000001,3.8675833333333327,4.89639763281919,6.249127342184408,5.976321169610847,6.563451973242405
2010-08-31,MONSOON,3.6333333333333333,2.2442857142857138,2.77625,4.376145833333333,4.179791666666667,4.205723890652654,5.1599835389240285,2.0212234647544935,1.9117250628166051,3.258571428571428,3.350119047619046,3.2657539505081896,3.604992821535122,1.5699774428181108,1.5583438941412449,4.25921875,4.117812499999999,4.048338579691514,4.8429596208291255,2.3515510043409242,2.131705438927447
2010-11-30,POMKH,3.48,1.8157142857142856,3.07,4.417083333333333,4.343958333333333,3.915434334391592,4.4155518170556896,3.226568211332797,3.384557365912882,3.2498214285714284,3.278214285714284,2.685738084590628,3.338250724467829,2.231026335498117,2.20856087616682,4.24015625,4.2421875,3.6570031478149083,3.8649495864696233,3.0191628617395363,2.8887538654313993
2011-02-28,POMRB,4.205,3.5085714285714285,4.432499999999999,4.386666666666667,4.408333333333333,4.031260600634956,4.319878237947928,4.1864771716635705,4.283942686493738,3.315178571428571,3.2389285714285694,3.0148714221829485,3.449630290643735,3.2547506643375574,3.2145606087068628,4.180864583333332,4.276249999999999,3.9672018886889444,4.122593451823353,4.057341595306471,4.041387718825614
2011-05-31,PREMON,6.385,5.474285714285713,6.537499999999999,4.3971875,4.425833333333332,4.9727563603809735,5.87190659724953,6.196544045220186,6.189700896043036,3.5030357142857143,3.2607142857142843,3.9986371390240545,4.003537141079873,5.35543089937952,5.465270861586429,4.173604166666666,4.204062499999999,4.995321133213366,5.942554813654093,6.27707059778722,6.647711947730327
2011-08-31,MONSOON,3.32,2.68,2.590666666666667,4.4859375,4.347499999999999,4.311653816228584,4.66418632476572,2.356329288592401,2.245556465475228,3.663482142857143,3.369642857142856,3.4711822834144326,3.8762446573361253,1.6943608941332964,1.62576522033639,4.148604166666667,4.157666666666666,4.033459346594687,4.291951916109462,2.546335003995858,2.192030281843059
2011-11-30,POMKH,3.8775,2.8828571428571435,3.1975,4.544375,4.4468749999999995,4.13799228973715,4.130087954729844,3.456827907437164,3.320968277012254,3.7055357142857144,3.6364285714285707,3.235852227191517,3.7743751948008133,2.4104077019835564,2.2764071694338908,4.0165625,4.189541666666665,3.699075607956812,3.5062621021191975,3.1455793853643454,2.903793478539036
2012-02-29,POMRB,4.5175,3.725,4.105,4.530838541666666,4.525,4.28979537384229,4.238684689816264,4.44377795100799,4.372309291344511,3.6604498462064248,3.690535714285714,3.4315113363149106,3.8505493456112987,3.590958883520761,3.454010303516181,3.9162127192982457,4.107666666666665,3.8614453647740876,3.656376581936444,4.184241140508035,4.179259233736961
2012-05-31,PREMON,6.54,5.594285714285713,5.808666666666666,4.508239583333333,4.563750000000001,5.189877224305374,5.874121072989258,6.462769986735963,6.306327398362925,3.6039354066985645,3.720535714285714,4.296621087503231,4.343244042549475,5.670479533074653,5.464778905974355,3.9074769736842105,3.9254583333333324,4.640333885531119,5.106997720780305,6.322062143962976,6.511822426787393
2012-08-31,MONSOON,3.0567083333333334,2.199313055365687,2.5167017543859647,4.504364583333333,4.497927083333334,4.336609667916558,4.465593825341375,2.604571110314855,2.4823576130068505,3.552563653451811,3.6003639781271364,3.4576978746482134,4.0212811709760095,1.974953358425655,1.7192247870858417,3.793373746867168,3.906967105263157,3.790881033073057,3.7554743878974732,2.4514598344363807,2.1036862696262446
2012-11-30,POMKH,3.96,2.9114285714285706,3.2015789473684206,4.448427083333334,4.518552083333334,4.185965800749935,4.0516355919394815,3.622359880546118,3.3546918864486464,3.449471120984279,3.6075068352699926,3.239190153360356,3.8535034110900095,2.556516913021224,2.1982679230109516,3.634147906531033,3.9079868421052626,3.5551601987912025,3.2690929744282538,3.0542916573306624,3.004909431023729
2013-02-28,POMRB,4.404,3.2854545454545456,3.1880952380952383,4.502838541666667,4.490177083333334,4.273179480449961,4.123311599214833,4.595884483858767,4.420177625869495,3.451975820232399,3.497620471633629,3.257695910198032,3.7673471852343177,3.716304543382696,3.502321889156148,3.661131652661064,3.678760651629072,3.408334214512817,3.006732874615678,4.110017345349532,4.153566102458167
2013-05-31,PREMON,6.206,5.20909090909091,5.4517647058823515,4.47525,4.406677083333334,5.046307688269977,5.560534028115572,6.5719306006553975,6.319679931142696,3.386722132034632,3.4013217703349277,4.038253909755183,4.117253628298402,5.696034769704388,5.364965685171728,3.7093760135633196,3.589535161432993,4.225706411060631,4.583385516421554,6.095258110096481,6.07850777920291
2013-08-31,MONSOON,3.826,2.6045454545454545,3.0894736842105264,4.284125,4.599000000000001,4.558184612961986,4.795945199690496,2.6420770878581648,2.5009360674747105,3.2330171911421917,3.5026298701298697,3.4647705276712912,3.8547946939753595,1.9279478507503987,1.6842244071666213,3.6838810260946477,3.732728143889133,3.7712133203205886,3.9532416444747795,2.2006423386312064,2.174709927861917
2013-11-30,POMKH,2.97,1.9841666666666669,3.014761904761904,4.054214285714286,4.351500000000001,3.9229107677771915,3.6384793356804805,3.7781882821151305,3.664459016937702,3.0982941510244144,3.2708143939393937,2.8725289832694414,3.4620218034247086,2.589401159168327,2.346872730960871,3.577767580716497,3.686023883237503,3.468632754097115,3.3882267159642505,2.9519202661749357,3.2276923862636733
2014-02-28,POMRB,3.865,2.9830769230769243,3.1709523809523805,3.594366071428573,4.21675,3.8997464606663153,3.515450829364521,4.566443895576652,4.161018144038576,2.834352763464606,3.1952199883449888,2.9167481591924345,3.316840803479687,3.579574877850645,3.2550759981646236,3.28891486528822,3.6817381689517883,3.3495606048392212,3.1268581732860823,3.9921628406789327,3.8191175055774327
2014-05-31,PREMON,4.905714285714288,4.433684210526316,4.62,3.231220238095239,3.8916785714285727,4.3021335906855045,4.2649419203171375,6.460099353216924,6.15941627753615,2.690441379892038,3.00136831370384,3.523522579725987,3.511716742748611,5.530042686444407,5.3410095564403655,2.9935416666666663,3.4737969924812004,3.857736362903533,4.0402112247640165,5.995380069598583,5.957312187239224
2014-08-31,MONSOON,1.4475,1.2684210526315791,1.6104166666666666,3.1741369047619052,3.297053571428573,3.1602801544113026,2.5503971743385945,2.33808464798493,2.406520223295835,2.8053977732793527,2.6673372132253714,2.621481968888224,3.004843226949884,1.6543000823613137,1.5622890268690544,2.9667315476190477,3.1040327380952353,2.9588084844087863,2.6337127537602987,1.9681732161657903,2.1374532753940345
