Date,Season,Neemuch,Nimbahera,Manasa,Neemuch_Trend,Neemuch_SMA,Neemuch_EWMA,Neemuch_DES,Neemuch_TES,Neemuch_ARIMA,Nimbahera_Trend,Nimbahera_SMA,Nimbahera_EWMA,Nimbahera_DES,Nimbahera_TES,Nimbahera_ARIMA,Manasa_Trend,Manasa_SMA,Manasa_EWMA,Manasa_DES,Manasa_TES,Manasa_ARIMA
1998-08-31,MONSOON,8.416,5.14,5.9300000000000015,7.38375,5.909999999999998,6.8303538712576,8.048035792560574,1.8623648008818803,1.519744614705406,8.251666666666667,6.839583333333332,6.669647746048,9.51056266590793,3.31617259550006,3.518312649630973,7.900868055555555,6.707951388888887,6.910921382912001,6.902333279338229,2.4593295287906223,2.9827290347640893
1998-11-30,POMKH,6.4819999999999975,6.828333333333332,7.737777777777778,8.0993125,6.8679999999999986,6.69101232275456,8.012544283495268,4.621994703330818,6.152804174397062,10.261041666666666,7.110416666666665,6.733121980962133,9.520675921702246,5.519750194253586,6.019949389269352,8.606614583333332,7.464340277777776,7.241663940858311,7.5486901727816,6.300004000752839,5.885132061714338
1999-02-28,POMRB,8.686,16.343333333333334,9.115555555555554,7.644833333333333,7.899499999999999,7.489007393652736,7.982085954787388,6.991408295006094,6.57742672657584,11.383095238095237,9.392916666666666,10.577206521910615,9.530800282186298,9.30821466560862,7.68893445650067,8.62763888888889,8.33739583333333,7.991220586737208,8.55569664800987,8.843481004818448,8.108610535624754
1999-05-31,PREMON,9.6125,16.205,12.720000000000002,7.053624999999999,8.299125,8.338404436191642,7.953844164353952,9.81515624973167,9.676960516168812,12.139575892857142,11.129166666666666,12.828323913146367,9.540935403252588,12.145890087169343,13.427138770381688,8.241722222222222,8.875833333333333,9.882732352042325,10.711326290635093,11.87632589684409,12.72957632756706
1999-08-31,MONSOON,3.181666666666666,7.171428571428571,3.9444444444444446,7.088708333333333,6.990541666666666,6.275709328381652,7.911719333469842,4.495249691228954,3.597351133601759,12.315252976190475,11.637023809523809,10.565565776459248,9.551080968378452,4.948321812247745,6.746213068189078,8.110680555555556,8.379444444444443,7.5074171890031725,9.508088276199917,4.745486637407652,5.809256725631634
1999-11-30,POMKH,6.9866666666666655,10.84875,6.636,7.090895833333333,7.116708333333333,6.5600922636956565,7.878158170838788,5.324339151983768,3.6578830369331214,10.886919642857142,12.642127976190476,10.678839465875548,9.561237457316473,7.195358177699477,6.6876561806198795,7.809548611111111,8.104,7.158850313401903,9.11822783222247,6.965063240891713,6.117557776033733
2000-02-29,POMRB,8.462,13.728333333333332,9.169,7.119624999999999,7.0607083333333325,7.320855358217393,7.848027165140547,7.637305885433823,6.7756304716583085,9.946220238095236,11.988377976190478,11.89863701285866,9.571404852270058,11.239038683445933,10.17847036589542,7.622986111111111,8.11736111111111,7.962910188041142,9.510359442757215,8.838032664277222,8.637770544513792
2000-05-31,PREMON,9.854,7.393333333333333,10.2575,7.103791666666666,7.121083333333332,8.334113214930436,7.821128373968619,10.017134619035561,9.450050991092338,9.875052083333335,9.78546130952381,10.096515541048529,9.581582825097025,13.581932937069263,12.53275139406444,7.90501388888889,7.50173611111111,8.880746112824685,10.162219842246213,11.89322713267155,13.065619127820618
2000-08-31,MONSOON,3.1700000000000004,8.457500000000001,4.914444444444444,7.118229166666667,7.118166666666666,6.2684679289582625,7.779786037743391,4.517229328496185,5.474720477943254,9.091145833333334,10.106979166666669,9.440909324629118,9.591771659850435,5.268973115225842,3.4935891393126814,8.165604166666666,7.74423611111111,7.294225445472589,8.88205256825912,3.8214650222233217,4.100836735466843
2000-11-30,POMKH,6.871666666666666,8.993333333333334,7.9222222222222225,7.455291666666667,7.089416666666667,6.509747424041624,7.7467770505807065,5.839010987387839,4.290752002377221,9.01875,9.643125000000001,9.261878928110804,9.601971348600763,7.6210887128293265,7.7488178508617125,9.09715773809524,8.065791666666666,7.545424156172443,8.655442788139341,6.759815252224338,7.040853240183257
2001-02-28,POMRB,8.6925,9.3125,9.9675,7.7560416666666665,7.147041666666667,7.382848454424975,7.717950467660583,7.920218197367891,7.565555282885529,9.182217261904762,8.539166666666668,9.282127356866482,9.612181894901106,11.416482291428313,11.248516773047314,9.848218253968255,8.265416666666667,8.514254493703465,9.116171938521054,9.19879165450421,9.198907929774492
2001-05-31,PREMON,12.32,11.23,16.911428571428573,7.9695833333333335,7.763541666666669,9.357709072654986,7.697238090341695,10.127242316527107,9.505461275491577,8.858005952380953,9.498333333333335,10.061276414119888,9.622403369226872,13.259430458100988,10.940783193391718,9.76425992063492,9.92889880952381,11.873124124793508,11.956111891188403,12.420107084878017,13.047623696060537
2001-08-31,MONSOON,3.11,5.928571428571429,4.269,8.451354166666667,7.748541666666668,6.858625443592991,7.656529429587756,4.772446308483056,5.391593084355892,8.692306547619047,8.866101190476192,8.408194419900504,9.6326355170385,5.399167124166366,5.391964464786165,10.002169642857144,9.7675376984127,8.831474474876105,10.20000544226127,6.673535416174233,8.28384731627034
2001-11-30,POMKH,8.639999999999999,8.928571428571429,7.896000000000001,8.555416666666666,8.190625,7.571175266155794,7.628148709886296,6.446254444394612,5.4184661211288025,8.608244047619047,8.849910714285716,8.616345223368874,9.642878655756856,7.46185581680364,7.561737588944888,10.12817857142857,9.760982142857143,8.457284684925664,9.688894923983074,8.284592755809232,6.836498839049897
2002-02-28,POMRB,10.778333333333334,8.051666666666668,11.897,8.641041666666666,8.712083333333334,8.85403849302681,7.604622987317675,8.653019484471933,8.577868957261318,8.946339285714286,8.534702380952384,8.390473800687992,9.653132654128703,11.267531902426718,11.445644292259757,10.4896875,10.243357142857143,9.833170810955398,10.522948200610282,10.134970966437592,10.483820440860713
2002-05-31,PREMON,11.066666666666668,11.818333333333333,15.989999999999998,8.980208333333334,8.398750000000001,9.739089762482752,7.581884459030189,11.29460410365776,10.667883023714147,9.330571428571428,8.681785714285716,9.761617613746129,9.663397694908731,12.989459382938328,9.333725272714823,11.367410714285716,10.012999999999998,12.295902486573238,12.683820134983417,13.733247624766923,15.191118624627112
2002-08-31,MONSOON,5.048333333333333,8.045000000000002,8.0825,9.030833333333334,8.883333333333335,7.862787190822985,7.54613763127514,4.942656713765334,4.213527161049241,10.160875,9.21089285714286,9.074970568247679,9.6736735118412,5.222616484114061,6.597096604017146,11.803352678571429,10.966374999999998,10.610541491943943,11.886192106549437,7.138665916461303,7.502053923012422
2002-11-30,POMKH,9.415,9.886000000000001,11.104285714285718,9.0403125,9.077083333333334,8.483672314493791,7.520151474082106,7.518744751575264,6.936583810531243,11.449458333333332,9.450250000000002,9.399382340948607,9.683960323383719,7.534879935444353,8.545784784101743,11.27825892857143,11.768446428571426,10.808039180880652,12.038463914377958,10.020416087228439,9.846470378459676
2003-02-28,POMRB,10.408333333333333,13.736666666666665,12.17625,9.654375,8.984583333333333,9.253536722029608,7.49650473975963,9.670742865161776,9.30055623890396,12.708666666666668,10.871500000000001,11.13429607123583,9.694258215323181,11.436817263553362,11.219164660990778,10.87957142857143,11.838258928571426,11.35532350852839,12.45250887262388,12.429587882182684,12.663483641885541
2003-05-31,PREMON,11.5125,16.442,11.51,10.286874999999998,9.096041666666666,10.157122033217764,7.4754290437865984,11.716748432158163,11.289436375230014,13.556666666666667,12.027416666666667,13.257377642741499,9.704567157213758,13.759091726333212,11.94659535869349,10.981723214285713,10.718258928571426,11.417194105117034,12.523726273650988,15.26304085792404,16.1873586391451
2003-08-31,MONSOON,9.515,13.495,9.373,10.541458333333333,10.212708333333333,9.900273219930659,7.450129670839504,5.424033477674278,3.9418676171458453,13.603677083333332,13.389916666666666,13.3524265856449,9.714886952405454,6.411733522969376,8.389337403479045,10.891031250000001,11.040883928571425,10.59951646307022,11.799485223799103,6.387766657963684,5.854382273319462
2003-11-30,POMKH,10.008333333333333,11.22,10.630999999999998,10.918020833333333,10.361041666666667,9.943497265291729,7.4260725716172225,8.879911762166707,9.681118483503777,13.355406250000001,13.723416666666667,12.499455951386938,9.725217637215511,9.187764300022645,10.98522385405822,11.049083333333334,10.922562499999996,10.612109877842132,11.5127661358879,10.044219681314267,11.531176359188036
2004-02-29,POMRB,11.851666666666668,12.77875,11.924000000000001,10.175208333333332,10.721875,10.706765025841705,7.406204213164257,10.726350694780484,10.156323811093037,12.24390625,13.4839375,12.611173570832163,9.735559364572598,13.05499329412578,11.217282514944397,10.700652777777778,10.859499999999997,11.13686592670528,11.66698546455257,12.264748072086384,12.100931026919728
2004-05-31,PREMON,13.081666666666665,15.413750000000002,13.026666666666666,8.443541666666667,11.114166666666666,11.65672568217169,7.38916424667052,12.671340460294054,11.624520552578545,11.105044642857143,13.226875000000001,13.732204142499299,9.745912185899776,15.096878074319251,12.10730135274092,9.785291666666666,11.238666666666663,11.892786222689836,12.166300009879546,15.065029230111076,15.799588208960989
2004-08-31,MONSOON,2.0033333333333334,5.6312500000000005,5.068888888888889,6.972083333333334,9.236249999999998,7.795368742636347,7.348022996012122,7.1863172377628075,5.602396867163078,10.745002480158732,11.260937500000002,10.49182248549958,9.756275655164112,7.491993353640783,8.425763575254667,9.142944444444444,10.162638888888887,9.163227289169457,10.022305424957926,6.840468584421953,7.195506641063513
2004-11-30,POMKH,3.6666666666666665,9.972857142857142,7.612222222222222,5.692291666666667,7.650833333333331,6.143887912248474,7.310753272617128,8.796236166517854,7.204424968741881,10.514967757936507,10.949151785714289,10.284236348442604,9.766650304439782,9.294531181407276,8.056748397533454,8.97236111111111,9.407944444444443,8.542825262390563,8.978374765385464,8.691730088062252,8.95667286406416
2005-02-28,POMRB,6.421666666666668,11.145555555555553,9.804,5.188749999999999,6.293333333333331,6.254999414015751,7.279724769257529,9.730779932673238,7.946311588146043,10.67298859126984,10.540853174603177,10.628764031287783,9.777036028778245,13.014396564626693,11.359639619705124,9.307194444444445,8.877944444444443,9.047295157434338,8.843036351399322,10.279908778230435,10.755866228764312
2005-05-31,PREMON,8.273333333333332,15.206666666666667,13.782,5.43625,5.091249999999999,7.062332981742784,7.252933685879916,10.910415207502089,9.71592952698704,10.767093253968254,10.489082341269844,12.459925085439338,9.78743294645105,14.882938216189775,12.32450191864045,9.681208333333334,9.066777777777778,10.941177094460603,10.116684229503793,13.028896988795722,13.856574684890628
2005-08-31,MONSOON,2.7833333333333337,7.102500000000001,6.992222222222222,5.682291666666666,5.286249999999999,5.350733122379003,7.2143055308473425,4.046346902080171,4.866934490562107,10.355525793650793,10.856894841269844,10.316955051263603,9.797840620830282,7.27879978030661,9.2234526789033,9.86486111111111,9.547611111111113,9.36159514556525,9.091099091057401,5.863686362256643,6.918058558405097
2005-11-30,POMKH,4.866666666666666,9.254444444444443,8.681000000000001,5.459791666666667,5.586249999999999,5.157106540094068,7.180455348754725,6.236077798682768,6.9738482154707775,9.21078373015873,10.677291666666669,9.89195080853594,9.808259441493881,9.264677516364454,8.673290583815636,9.608416666666667,9.814805555555557,9.089357087339149,8.754287194170994,8.815530118194008,9.20708367713647
2006-02-28,POMRB,7.19,8.571428571428571,10.204444444444443,4.862500000000001,5.778333333333332,5.970263924056441,7.151886244030358,8.022620755662983,8.623095132219206,8.02562003968254,10.033759920634923,9.363741913692992,9.81868931577002,12.90959806199496,11.22899656861458,8.762888888888888,9.914916666666667,9.535392030181267,8.999781745246326,10.762324083536075,10.871324000690446
2006-05-31,PREMON,5.725000000000001,8.622857142857143,11.329999999999998,4.432083333333334,5.141249999999999,5.872158354433865,7.120289663774609,9.675285554608552,10.159530919010297,7.374960317460316,8.387807539682541,9.067388005358652,9.829130282491253,14.509370569547812,11.835128814564982,7.775402777777777,9.301916666666667,10.25323521810876,9.635177560862553,13.480204680413287,13.979475722622208
2006-08-31,MONSOON,0.5533333333333333,4.205,2.68,4.193333333333333,4.583749999999999,3.7446283459936525,7.077573211063204,2.8497236797596077,2.0271934231367754,7.9645907738095225,7.663432539682541,7.122432803215191,9.839582188671388,6.229290716420669,5.785971726761806,7.0122222222222215,8.22386111111111,7.2239411308652555,7.4556970642450615,5.213200398783012,5.533436980357347
2006-11-30,POMKH,3.6533333333333338,6.946666666666667,5.093333333333334,4.479875,4.280416666666666,3.708110340929525,7.041875834897927,4.87116945821367,4.763254659610075,8.829657738095237,7.086488095238096,7.052126348595782,9.850045309912415,8.01402755698401,7.898621147738435,6.490138888888889,7.326944444444444,6.371698011852486,6.380020656442621,6.77542989213365,6.827105297581116
2007-02-28,POMRB,6.493333333333332,15.596249999999998,7.686666666666666,5.257041666666666,4.106249999999998,4.8221995378910485,7.012597070442296,6.7695418389758775,7.294131211464983,9.181465773809524,8.842693452380953,10.469775809157468,9.860519875962998,11.543887129159899,10.14803721031072,6.742222222222221,6.6975,6.897685473778158,6.357608964642021,8.134928583821427,8.574212720146052
2007-05-31,PREMON,8.713999999999999,8.518571428571429,9.67111111111111,5.828291666666666,4.853499999999998,6.378919722734629,6.9883533465152405,7.981944638757414,8.73998140200952,9.646031746031746,8.816622023809524,9.689294056923053,9.871005319133301,14.056910432410788,15.013328501259858,7.637499999999999,6.282777777777778,8.00705572871134,7.074662623124972,10.89440866753972,11.686319182761247
2007-08-31,MONSOON,3.7816666666666654,7.12375,6.355555555555553,6.264083333333334,5.660583333333331,5.340018500307444,6.953479245948405,2.1148329087305564,2.9467023228967735,9.370667162698412,9.546309523809525,8.663076434153831,9.881501860514751,5.814726931387979,5.432581428433044,8.61375,7.201666666666666,7.346455659449025,6.699101642698382,2.9791619316034845,3.5221550582669092
2007-11-30,POMKH,4.995,7.7444444444444445,8.58,6.565416666666668,5.995999999999998,5.202011100184467,6.921462240443511,4.893800138635486,5.555471921659716,10.520342261904762,9.74575396825397,8.295623638270076,9.892009586220054,7.96227167678634,9.05609870930452,9.694722222222223,8.073333333333332,7.839873395669415,7.12786701119463,6.784058717031151,7.892420460731213
2008-02-29,POMRB,8.638000000000002,12.595555555555556,12.010000000000002,6.460333333333333,6.532166666666665,6.576406660110681,6.897602526921207,7.141715391838746,7.4308635744027205,11.939791666666668,8.99558035714286,10.015596405184269,9.902528664116243,11.58459704918808,10.034937495115278,10.178194444444445,9.154166666666665,9.50792403740165,8.718475747807354,9.46345885689191,9.459420404635239
2008-05-31,PREMON,8.98,20.716666666666672,13.995555555555557,6.268666666666668,6.5986666666666665,7.5378439960664085,6.874644289900256,8.780841840116963,8.349535146756644,11.81121527777778,12.04510416666667,14.29602450977723,9.91305922683857,13.76658474751479,12.91169287365306,10.229704861111111,10.235277777777776,11.302976644663213,10.908048776957887,13.359454722066364,13.74455724104428
2008-08-31,MONSOON,2.6749999999999994,6.28125,5.898888888888887,5.999833333333333,6.322,5.592706397639844,6.83804735101916,2.9924234217670307,2.729902971901002,11.748663194444447,11.83447916666667,11.090114705866338,9.92360045494669,6.883678566890989,10.054787654963404,10.103715277777777,10.121111111111109,9.141341542353482,10.04777892591129,6.149842237521291,6.249712625895212
2008-11-30,POMKH,4.5683333333333325,7.558333333333334,9.44875,5.881083333333332,6.215333333333333,5.18295717191724,6.805801636000151,5.220630953341902,4.775145110720104,10.492916666666668,11.78795138888889,9.677402156853136,9.934152939096917,8.823175163271925,8.473940655203968,9.358437499999999,10.33829861111111,9.26430492541209,10.310327602229131,8.57817535686922,8.163924396388195
2009-02-28,POMRB,6.914,12.28125,10.133333333333333,6.221208333333333,5.784333333333332,5.875374303150344,6.7788764760046885,7.592078945765023,7.163145887870157,9.357552083333335,11.709375000000001,10.718941294111882,9.944716818305182,12.331540315609349,11.194059284479824,8.789310515873016,9.869131944444444,9.611916288580588,10.68632232760258,10.906402558639607,11.109534038545995
2009-05-31,PREMON,9.754,10.985,9.91,6.705104166666666,5.977833333333332,7.426824581890207,6.758328662264435,8.697656005493213,8.070519143709825,10.267068452380952,9.276458333333334,10.82536477646713,9.955291882763419,14.39801849804862,11.760944667146514,8.892562003968255,8.847743055555554,9.731149773148353,10.860844902154964,13.542619567976399,13.122987415905781
2009-08-31,MONSOON,4.622,6.9300000000000015,5.431428571428572,7.0079375,6.464583333333332,6.304894749134124,6.726695707797362,2.947697024461691,3.426258115163634,11.510647321428571,9.438645833333334,9.267218865880277,9.965878042651086,6.387161277579169,6.49369191488649,9.369329365079366,8.730877976190474,8.011261292460441,9.44987853561534,4.713044766781449,4.5641800535092445
2009-11-30,POMKH,6.4925,14.185714285714285,10.742222222222226,6.992249999999999,6.945624999999999,6.379936849480474,6.699340882772943,5.409974300039725,5.371155386121233,13.334928571428573,11.095491071428572,11.23461703381388,9.976475726789221,8.451312212707643,8.471096730565948,10.364769841269844,9.054246031746029,9.103645664365155,9.88522728980436,7.5092374583439,8.272725523298508
2010-02-28,POMRB,7.4125,15.6025,12.654000000000002,6.859937500000001,7.070249999999998,6.792962109688284,6.6741660784775725,8.029760634945998,8.230796139086037,14.596970238095238,11.925803571428572,12.981770220288327,9.98708473215246,12.721496137480848,14.09450557644918,11.099531746031747,9.684412698412697,10.523787398619094,10.91875739969188,10.733989850653558,11.419975673610297
2010-05-31,PREMON,9.13,22.258000000000006,15.352857142857141,6.6470625,6.914249999999999,7.727777265812971,6.652905263345521,9.434202076721645,8.438339244504936,13.517714285714286,14.744053571428573,16.692262132173,9.997705263929054,15.107025200757452,14.857648656351373,10.52379761904762,11.04512698412698,12.455415296314314,12.77407358996216,14.392219709532878,14.10275329592151
2010-08-31,MONSOON,4.1875,5.753333333333333,5.866666666666667,6.2313125,6.805624999999999,6.311666359487782,6.620976220246682,3.5894283069083315,3.169337530645151,12.26415773809524,14.449886904761906,12.316690612637133,10.008336480466882,8.245984805841932,10.141526998574193,9.57206498015873,11.153936507936503,9.819915844455256,11.177012240847962,7.305767566714507,7.655012256353199
2010-11-30,POMKH,5.223999999999998,6.728333333333333,5.701111111111112,6.007125,6.488499999999998,5.876599815692669,6.591502116866513,5.7960206440929465,5.248331118854617,10.592666666666666,12.585541666666668,10.081347700915613,10.01897903759779,9.979743852059533,7.9572332846258735,9.161818632756134,9.893658730158725,8.172393951117598,9.599083970245983,9.283203443461163,8.818072939910413
2011-02-28,POMRB,5.355,13.031428571428574,10.08125,5.5479375,5.974124999999999,5.667959889415601,6.562491507991139,7.890633179101537,7.3592762474369895,9.222767857142857,11.942773809523812,11.261380049120797,10.029633143826066,13.271884889215787,11.290854168707655,8.542332702020204,9.250471230158725,8.93593637067056,9.609708430134045,9.921661339386269,9.543274579188562
2011-05-31,PREMON,9.394000000000002,11.457142857142856,14.643636363636364,4.97475,6.040124999999998,7.158375933649362,6.54248827775064,9.068039965819146,8.133932828185728,9.157434523809524,9.242559523809526,11.33968517232962,10.040298520995623,15.317664831624134,13.418932984873821,7.877054924242425,9.073166035353532,11.219016367856883,11.179790980118234,12.911818285265442,13.423266877996772
2011-08-31,MONSOON,0.25,5.595,1.62,4.851375,5.055749999999998,4.395025560189617,6.502622507113596,3.4659054244597476,3.79905130392755,8.787071428571428,9.202976190476193,9.041811103397771,10.050975022999292,7.258099985902016,6.013015860754374,7.6142042297979815,8.011499368686865,7.37940982071413,8.369592211625932,6.118026112145805,6.9559734748418665
2011-11-30,POMKH,4.5760000000000005,6.363999999999999,4.6255555555555565,4.58725,4.893749999999999,4.4674153361137705,6.472440514752404,4.921405948633445,4.025309727759643,8.362964285714286,9.111892857142859,7.970686662038663,10.061662906154929,9.082149912672156,9.032754720573339,7.232218434343435,7.7426104797979765,6.2778681146507,6.907246573895309,6.934612107060687,5.907773449736601
2012-02-29,POMRB,5.016,10.432857142857145,9.054,4.549226438492063,4.808999999999998,4.686849201668263,6.443400308058287,6.720692061954567,6.649759897053874,8.21832841117216,8.462250000000001,8.955554854366056,10.072362304229397,12.432332639177382,11.421520731043923,7.172418650793651,7.485797979797977,7.38832086879042,7.125611513371647,8.056181989732837,8.865193920085602
2012-05-31,PREMON,7.62,10.662857142857145,12.615000000000002,4.678202876984127,4.365499999999998,5.8601095210009575,6.420228842334655,8.497589693304214,8.105750289414702,8.286228250915752,8.263678571428574,9.638475769762492,10.08307308792947,14.286655639969915,13.921434961410181,7.821128968253968,6.978638888888887,9.478992521274254,8.59541371514337,11.364443620848961,12.158037534213397
2012-08-31,MONSOON,1.7198115079365082,5.232198717948718,3.170238095238095,4.982524305555556,4.732952876984125,4.203990315775178,6.3843022324309855,2.127953756488827,2.8863902587186554,8.63572825091575,8.172978250915754,7.875964949036982,10.093795060655143,6.252856490005266,4.7446216822531975,8.140655677655678,7.36619841269841,6.9554907508597905,6.899772734856302,4.388014557476636,4.923640311980465
2012-11-30,POMKH,4.138,7.27,8.264999999999999,5.785658234126984,4.623452876984125,4.177594189465107,6.3538688970417185,4.472326695204572,4.47767272126843,9.705648885836387,8.399478250915754,7.633578969422189,10.104528509664158,8.146831760926753,8.322493179269575,7.716501831501831,8.27605952380952,7.479294450515873,7.067892561262237,6.449442173031404,6.175628948260975
2013-02-28,POMRB,7.888571428571428,12.322857142857144,7.97076923076923,6.143851438492063,5.341595734126981,5.661985085107635,6.331817472501154,6.045944550549159,5.69522789662607,10.45804468101343,8.871978250915754,9.50929023879617,10.115273558324002,11.697429096992327,12.029241086776704,7.3058470695970685,8.005251831501827,7.675884362617215,7.17601594823885,9.136286713295164,10.18299898862849
2013-05-31,PREMON,11.1725,17.332222222222224,10.305,5.994141233766233,6.229720734126981,7.866191051064581,6.317089380477407,8.477749286345611,9.449366582645169,10.407047619047619,10.539319520757022,12.638463032166591,10.126030217365562,13.83745449964405,13.852347261378544,6.85117445054945,7.427751831501826,8.727530617570329,8.0866268193923,11.623571178717933,11.198178554057378
2013-08-31,MONSOON,1.0328571428571427,4.581999999999999,2.195,5.643603896103896,6.057982142857139,5.132857487781605,6.280296318075345,2.706862121858509,3.0093392674601835,10.055718253968253,10.376769841269843,9.415877819299954,10.13679784434381,6.578461522201232,7.517591317472999,6.270810439560439,7.183942307692303,6.114518370542197,6.29638196905753,3.672168483970971,3.7464617654907846
2013-11-30,POMKH,3.627272727272727,7.512222222222222,5.602857142857141,5.069372745310245,5.930300324675322,4.530623583578054,6.249385170442082,4.879224941609833,4.3352357396369126,9.03248717948718,10.437325396825397,8.65441558046886,10.1475770290549,8.36622737602259,7.585798162950674,5.752973901098899,6.5184065934065885,5.909853879468175,5.835706726303434,5.6351578651677,5.687596677797645
2014-02-28,POMRB,5.5950000000000015,9.27,5.9899999999999975,4.828841991341991,5.356907467532466,4.956374150146833,6.222958683364628,6.68320664591385,5.381890528580524,8.44292094017094,9.67411111111111,8.900649348281316,10.158367740560998,11.919309228710393,11.840822834186405,5.583269230769229,6.02321428571428,5.941912327680903,5.617412472244028,7.6207474775430635,8.219535117107576
2014-05-31,PREMON,8.872222222222222,12.199230769230768,8.143076923076922,5.065164141414142,4.781838023088021,6.522713378976989,6.203860001077286,8.83066338336199,8.399720265404147,8.671431623931625,8.390863247863244,10.220081916661098,10.16917003431019,13.702902370226479,12.166891778145576,5.81642857142857,5.482733516483512,6.822378165839311,6.184429591916671,9.931479020861735,9.81005414986504
2014-08-31,MONSOON,1.4088888888888886,4.998461538461539,2.999285714285714,5.382857323232323,4.875845959595957,4.477183582941748,6.168568149773131,1.9428961232023054,1.953614165136224,9.338942307692305,8.49497863247863,8.131433765381274,10.179983549128211,5.899864212706788,5.490847175124202,6.007225274725274,5.68380494505494,5.293141185217872,5.089035610460621,1.8017773717379795,1.8911003648453413
2014-11-30,POMKH,5.141818181818182,8.923846153846151,6.663846153846152,5.554704545454545,5.25448232323232,4.743037422492321,6.141640503109697,4.351851363547777,4.179290558273276,10.337692307692306,8.847884615384611,8.448398720767225,10.190808707165006,7.8068195674031955,7.609083450078987,6.304097069597069,5.949052197802192,5.841423172669184,5.339307043726579,4.779795909452609,5.618072199331193
2015-02-28,POMRB,6.621999999999997,13.198461538461535,6.455384615384616,5.670971906565656,5.511232323232319,5.494622453495392,6.11811265459515,6.480585139022682,6.704028126295967,10.930961538461538,9.829999999999995,10.348423847844948,10.201645533677366,11.574434447030132,12.437225350218208,6.63980173992674,6.065398351648347,6.087007749755356,5.543873203984838,7.492633047742665,7.9119319266115005
