Date,Season,Lalaurikhera,Bisalpur,Puranpur,Bilsanda,Marori,Amariya,Lalaurikhera_Trend,Lalaurikhera_SMA,Lalaurikhera_EWMA,Lalaurikhera_DES,Lalaurikhera_TES,Lalaurikhera_ARIMA,Bisalpur_Trend,Bisalpur_SMA,Bisalpur_EWMA,Bisalpur_DES,Bisalpur_TES,Bisalpur_ARIMA,Puranpur_Trend,Puranpur_SMA,Puranpur_EWMA,Puranpur_DES,Puranpur_TES,Puranpur_ARIMA,Bilsanda_Trend,Bilsanda_SMA,Bilsanda_EWMA,Bilsanda_DES,Bilsanda_TES,Bilsanda_ARIMA,Marori_Trend,Marori_SMA,Marori_EWMA,Marori_DES,Marori_TES,Marori_ARIMA,Amariya_Trend,Amariya_SMA,Amariya_EWMA,Amariya_DES,Amariya_TES,Amariya_ARIMA
2006-02-28,POMRB,2.5933333333333333,2.87,2.69,4.35,3.28,3.5,2.6783333333333337,2.5358333333333327,2.462900251384754,2.5229145604879832,2.7427285592195223,2.7105416939548412,2.73125,2.475,2.4446836281426148,2.661212677371941,2.793384496417583,2.408214944808938,2.39,2.39,2.431776226107288,2.555237317846063,2.6623392333496403,2.6762017608286692,4.5875,4.517500000000004,4.243160517095398,3.9110843977200407,3.9132850163196844,4.109067038048237,3.1975000000000002,3.064166666666665,3.0060824100392285,3.081113741897855,2.8425120958381758,2.6637064386326346,2.76625,2.6875000000000018,2.838599416654123,2.6921187423452584,3.3303047332959843,3.0097211071365377
2006-05-31,PREMON,3.516666666666667,3.74,3.3,5.15,4.22,3.86,2.9833333333333334,2.514166666666666,2.8844068174975197,2.9265619971408725,3.552158979415254,3.326525972908267,3.1575,2.5225,2.962810176885569,2.739327595233458,3.85576959724069,3.7258557032447763,2.43,2.3899999999999997,2.779065735664373,2.698368159796892,3.32927694343901,3.2812206257405254,4.786250000000001,4.550000000000003,4.605896310257239,3.9203365616936336,4.723681867703217,4.806084297075249,3.29875,3.129999999999998,3.491649446023537,3.403054895938135,3.854934435603658,3.690309672227011,2.8912500000000003,2.7650000000000015,3.247159649992474,2.957907035607254,3.5945566811202485,3.5784101659526426
2006-08-31,MONSOON,3.14,3.43,1.27,5.15,2.59,1.56,3.244583333333333,2.8425,2.986644090498512,3.1112379754389967,1.5679710975101806,1.5090803866519469,3.49,2.94,3.1496861061313415,2.7942422375535085,1.8210115754121827,1.974843549989089,2.475,2.3899999999999997,2.1754394413986238,2.463516548119971,1.6432033175668166,1.5282194004101801,5.03875,4.6250000000000036,4.823537786154343,3.929595366959527,3.4960535280608496,3.5910853961435496,3.3899999999999997,3.264999999999998,3.1309896676141222,3.333794548281519,2.119062166878294,1.9359177261981804,3.095,2.7675000000000014,2.5722957899954846,2.625498237992513,1.7628498199197118,1.916866998901696
2006-11-30,POMKH,3.246666666666666,3.46,2.62,5.14,3.24,3.14,3.3649999999999998,3.1241666666666665,3.090653120965774,3.2917755883294175,2.7720711811283296,2.9299053872289846,3.6025,3.3749999999999996,3.2738116636788046,2.8507782138944746,2.768404260396322,2.8783072006717276,2.4915104166666664,2.4699999999999998,2.353263664839174,2.4827721952284403,2.2958758454514783,2.4399616452579753,5.1325,4.947500000000003,4.950122671692606,3.9388460924788653,3.5364185695978456,4.004627156346187,3.4625,3.3324999999999974,3.1745938005684735,3.396316220144693,3.0943922283485827,2.882741717730966,3.17375,3.0150000000000015,2.799377473997291,2.718101723980111,2.825579306137466,2.6016925346320123
2007-02-28,POMRB,3.556666666666666,3.79,2.73,5.08,3.74,4.14,3.140416666666667,3.3649999999999993,3.2770585392461307,3.5511381610593906,3.2604497578899267,3.173914349126019,3.3025,3.6049999999999995,3.4802869982072826,2.930854776519546,3.1661148534437054,3.043323590448014,2.503020833333333,2.48,2.5039581989035042,2.5225290726965275,2.6830298014220713,2.6938232521244023,4.9725,5.130000000000003,5.002073603015564,3.948015148382218,3.944366173602368,4.698151695598511,3.3875,3.4474999999999976,3.400756280341084,3.555824485175305,3.2622654472520987,3.058171515416037,3.1649999999999996,3.1750000000000016,3.3356264843983743,3.0696646748738035,3.514309014118764,3.5274764480203236
2007-05-31,PREMON,3.516666666666667,3.72,3.3920833333333325,5.17,4.34,3.85,2.8245833333333334,3.364999999999999,3.372901790214345,3.720940035164407,4.189795520222974,3.776930295732675,2.9225000000000003,3.599999999999999,3.57617219892437,3.0048203354683967,4.3004432328738185,4.159809444315856,2.463998397435897,2.5030208333333333,2.859208252675436,2.6834525908447655,3.32767854433179,3.2812206257405254,4.62,5.135000000000003,5.069244161809339,3.957323009039589,4.754763025631689,5.161987211688538,3.32125,3.4774999999999974,3.77645376820465,3.8326264064884175,4.238935728442935,4.029343452415813,3.03375,3.172500000000002,3.5413758906390247,3.3269751038167223,3.856465838014492,3.9029648616857067
2007-08-31,MONSOON,1.3433333333333335,1.05,1.27,3.85,1.87,1.5,2.62,2.915833333333332,2.5610744074619403,2.9227876161491104,2.0340180511889194,1.7713180117114051,2.7925,3.0049999999999994,2.565703319354622,2.8812823213516516,2.204599884612776,2.3437652315831095,2.4020214160839157,2.5030208333333333,2.2235249516052615,2.449534164583869,1.5073453070013119,1.2627727862698386,4.27875,4.810000000000004,4.581546497085603,3.9646957752053464,3.5271346859791315,3.7542484534778593,3.3337499999999998,3.2974999999999977,3.01387226092279,3.52815487997235,2.553741000484636,2.354569859745457,2.91125,3.157500000000002,2.724825534383415,2.953317107332569,1.829387327727729,1.8140614562027135
2007-11-30,POMKH,2.5166666666666666,2.8,2.307820512820513,3.62,3.43,2.15,2.5137500000000004,2.7333333333333325,2.543311311143831,2.7119020369901574,2.629216228629482,2.274439039203973,2.8112500000000002,2.839999999999999,2.6594219916127733,2.885691452837698,2.788695232924389,2.4323340556437563,2.3700564539627043,2.424975961538461,2.257243176091362,2.413075746887347,2.470125855671368,2.4520400149369905,4.105,4.430000000000004,4.196927898251362,3.9717331599433647,3.567499726286231,3.540766926665379,3.3687500000000004,3.3449999999999975,3.180323356553674,3.566944269128101,3.280273967021996,3.1114085813504557,3.0374999999999996,2.910000000000002,2.494895320630049,2.760886144600651,3.067452205316546,2.841882301344537
2008-02-29,POMRB,2.65,3.41,2.5463636363636364,3.87,3.65,4.15,2.4962500000000003,2.506666666666666,2.5859867866862984,2.6067915264511563,2.959592601749976,2.9428795934893257,2.88875,2.744999999999999,2.959653194967664,2.9342329264968097,3.0969757550607997,2.9627911930530377,2.3085460372960376,2.3790668706293703,2.3728913602002715,2.4233307254576797,2.686186113974933,2.6953330483342794,3.77,4.127500000000005,4.066156738950816,3.9791405953473205,3.9754473288575642,4.061300110466116,3.4337500000000003,3.3224999999999976,3.3681940139322046,3.643453346507068,3.6406366285004976,3.4945828985364287,3.17875,2.9125000000000023,3.156937192378029,3.0952849511686478,3.7521254138119353,3.4859431312248486
2008-05-31,PREMON,3.5733333333333337,4.25,3.32,4.99,4.71,4.85,2.3829166666666666,2.5208333333333326,2.9809254053451126,2.9237222901607325,3.7259135050043413,3.3787116617970305,2.6550000000000002,2.877499999999999,3.4757919169805986,3.0438113037540506,4.190438808274834,3.9848012489541977,2.2560460372960374,2.3610460372960373,2.751734816120163,2.577095601657309,3.3132494349881165,3.328738120543886,3.32375,4.082500000000005,4.43569404337049,3.98819855181542,4.78584417974012,4.627073840382936,3.41125,3.4149999999999974,3.9049164083593224,3.9462508625018695,4.373598513902778,4.22818239310534,3.3149999999999995,3.162500000000002,3.834162315426817,3.6005539883182442,3.8437468404650863,3.8593725663828358
2008-08-31,MONSOON,1.1466666666666667,1.14,0.85,1.35,2.02,1.63,2.26375,2.471666666666666,2.2472219098737343,2.2282699549962866,1.710216990270041,1.740588171652698,2.44375,2.899999999999999,2.5414751501883592,2.923576381931688,2.178729519357839,2.325618416216917,2.2560460372960374,2.2560460372960374,1.9910408896720977,2.276659674677703,1.3538919168990584,1.2627727862698386,3.14125,3.4575000000000053,3.201416426022294,3.991908091084491,3.558215839892523,3.6833692369684305,3.3674999999999997,3.452499999999997,3.1509498450155933,3.624854524439518,2.2462108062294215,2.0444159024214175,3.3975,3.195000000000002,2.95249738925609,3.2303113476589527,1.7957290481064017,2.0374478029973124
2008-11-30,POMKH,1.8066666666666664,0.84,2.307820512820513,2.55,3.1,3.11,2.22125,2.2941666666666656,2.070999812590907,1.9387692227665674,2.339627352863903,2.224418778595222,2.465,2.4099999999999993,1.8608850901130156,2.7812400564971176,2.77805701896667,2.501798345471839,2.2560460372960374,2.2560460372960374,2.117752738931464,2.254886984868279,2.311354533949607,2.4439972417536318,3.08,3.190000000000005,2.940849855613376,3.9973787706693855,3.598580877860939,2.44343178900683,3.3912500000000003,3.3699999999999974,3.130569907009356,3.545119445498531,3.4797320753669023,3.3153263184452513,3.3587499999999997,3.435000000000002,3.0154984335536543,3.2444988558079566,2.8363392237356906,2.5742734203536943
2009-02-28,POMRB,2.4066666666666667,3.68,2.5463636363636364,3.48,3.63,3.85,2.31625,2.233333333333332,2.205266554221211,1.9772741959162385,2.556870038746357,2.6089322940308572,2.71875,2.477499999999999,2.5885310540678095,2.847470544604501,2.8300772498742948,2.44649964087067,2.2560460372960374,2.2560460372960374,2.2891970979043332,2.2813189427443463,2.5464971034424497,2.619702996964244,3.4487499999999995,3.0925000000000047,3.156509913368026,4.004216743688891,4.006528479414888,3.572113911267572,3.52625,3.364999999999997,3.3303419442056135,3.5816426340053766,3.7303407984886268,3.594059223952292,3.425,3.3600000000000017,3.349299060132193,3.441782810263989,4.11028291478007,4.087312751770456
2009-05-31,PREMON,3.4766666666666666,4.15,3.32,4.89,4.92,4.84,2.4233333333333333,2.209166666666665,2.7138265991993933,2.498068499911135,3.366082983279849,3.289767605394924,3.17625,2.4524999999999992,3.2131186324406857,2.947819348557187,3.994120206863999,3.9838080485990464,2.2560460372960374,2.2560460372960374,2.7015182587426,2.452021322761528,3.2444303677203914,3.3355829857101424,3.88375,3.067500000000005,3.8499059480208153,4.0131306751781946,4.8169253299083845,4.486158279047231,3.64125,3.417499999999997,3.966205166523368,3.9018910073333894,4.645719739979328,4.53657474248769,3.50125,3.357500000000002,3.9455794360793157,3.882157473358734,4.3598361416041485,4.23056352893444
2009-08-31,MONSOON,2.0033333333333334,3.27,0.85,4.4,2.89,2.17,2.4275,2.423333333333332,2.4296292928529697,2.3398922453545805,1.4212045203207817,1.6127734980210142,3.2899999999999996,2.984999999999999,3.2358711794644117,2.982681863521163,1.9950728224335499,2.090297712472342,2.2560460372960374,2.2560460372960374,1.96091095524556,2.169178413650219,1.0725230108900616,1.0460414072572242,3.9362500000000002,3.830000000000005,4.069943568812489,4.02132955038538,3.589296989939575,3.432916480741151,3.66125,3.634999999999997,3.535723099914021,3.7500718266594446,2.1883785091751555,2.028788251205929,3.4849999999999994,3.4925000000000024,3.235347661647589,3.587806227666777,1.8375062983480328,1.9289277416912598
2009-11-30,POMKH,1.8066666666666664,2.37,2.307820512820513,2.98,3.15,3.18,2.4183333333333334,2.423333333333332,2.1804442423784485,2.120395295258944,2.358920008835246,2.508217083247851,3.22125,3.367499999999999,2.889522707678647,2.950547871789227,2.898550297255042,2.859443577694093,2.2560460372960374,2.2560460372960374,2.099674778275541,2.1647297350525108,2.268611486993528,2.2946873536890138,3.9487500000000004,3.9375000000000044,3.633966141287493,4.027443943062039,3.629662030697463,3.800730697956446,3.6950000000000003,3.647499999999997,3.3814338599484124,3.653697519807725,3.3832200046684306,3.1775044782323816,3.39,3.5100000000000025,3.2132085969885535,3.5497113691200126,3.0844756930572874,3.0184316094976262
2010-02-28,POMRB,2.44,3.06,2.5463636363636364,3.47,3.74,3.65,2.2162499999999996,2.4316666666666653,2.284266545427069,2.2016437579616475,2.570970993462445,2.577875420374898,2.96125,3.2124999999999986,2.9577136246071882,2.9684444996027484,3.1358622507500966,3.0671282461700584,2.2560460372960374,2.2560460372960374,2.2783503215107794,2.2079021435352812,2.50848981471497,2.5318729952339427,3.86875,3.935000000000004,3.568379684772496,4.0342795200264945,4.0376096326200255,3.75434646350436,3.6175,3.674999999999997,3.5248603159690477,3.6878093591048366,3.8049439126487465,3.617063489893119,3.255,3.460000000000002,3.387925158193132,3.6240554647457857,4.1481619971809405,4.003207047877143
2010-05-31,PREMON,3.37,4.22,3.32,5.0,5.08,4.28,2.0766666666666667,2.4049999999999985,2.7185599272562415,2.682656722970162,3.3853594198086623,3.3203840544277377,2.74,3.229999999999998,3.462628174764313,3.0709586130257533,4.178202845603573,3.945545736711853,2.242568473193473,2.2560460372960374,2.6950101929064676,2.3948943839468178,3.2415246467202947,3.301106811351074,3.8150000000000004,3.962500000000004,4.1410278108634975,4.043367488718463,4.848006483075588,4.515063247423539,3.5737499999999995,3.7149999999999967,4.146916189581429,4.017146716060985,4.940789797937086,4.7819900496178125,3.3112500000000002,3.320000000000002,3.744755094915879,3.8488618696430064,4.6433192988559595,4.448123318555393
2010-08-31,MONSOON,0.4933333333333334,1.12,0.85,3.65,2.11,1.65,2.095833333333333,2.0274999999999985,1.8284692896870782,1.9089722441853534,1.4065893532430225,1.6158536055308883,2.7487500000000002,2.692499999999998,2.5255769048585877,2.9447008419134058,2.1641583219393574,2.3190204389530837,2.2201704545454546,2.2560460372960374,1.9570061157438805,2.1264917353814115,0.9436684710414192,0.8451628884483172,3.8337499999999998,3.7750000000000035,3.9446166865180983,4.050475572175238,3.6203781431797277,3.562737166766892,3.6075,3.519999999999997,3.332149713748857,3.6682199720928352,2.725083063559515,2.580015750420901,3.495,3.190000000000002,2.9068530569495277,3.3762742574463003,1.9875461626390347,1.9470214365933418
2010-11-30,POMKH,2.2,2.75,2.2,3.3,3.58,4.15,2.0945833333333335,2.125833333333332,1.977081573812247,1.9473221821565403,1.9418930344916159,1.7914347181223902,2.7325,2.787499999999998,2.6153461429151523,2.9377964678237727,2.7627721588515546,2.2685490162009447,2.2037500000000003,2.2290909090909095,2.0542036694463284,2.1155943740192735,2.26420930452465,2.2946873536890138,3.69,3.855000000000003,3.686770011910859,4.0570710084098085,3.660743183215853,3.4005639993779413,3.58375,3.6274999999999973,3.431289828249314,3.6537651579872366,3.3077323182642844,3.159899952081318,3.62875,3.4325000000000028,3.4041118341697167,3.5649013646880974,3.085175011521108,2.938219567865343
2011-02-28,POMRB,2.2,2.75,2.475,3.3,3.58,4.15,2.152083333333333,2.0658333333333325,2.066248944287348,1.9983875444385535,2.372014008901495,2.6970219690030164,2.7675,2.7099999999999977,2.6692076857490914,2.9304719367779857,3.0678875631753786,3.1296061339264973,2.21,2.21125,2.2225222016677972,2.158582033351997,2.4921791502765154,2.5318729952339427,3.5425,3.812500000000003,3.532062007146515,4.063667661363872,4.068690785405375,3.8722345519519816,3.5787500000000003,3.5874999999999972,3.4907738969495883,3.6394547626542564,3.852638560999604,3.6957502764160886,3.8404166666666666,3.5575000000000023,3.70246710050183,3.7419239443519676,4.025747412188883,4.1336885519474915
2011-05-31,PREMON,3.6,4.4,3.26,4.02,5.05,4.85,2.2016666666666667,2.123333333333332,2.679749366572409,2.6659759567168977,3.175357657175984,3.2061161558197533,2.8237500000000004,2.754999999999998,3.361524611449455,3.0439954230045303,4.078411859236415,3.860307829777385,2.2331250000000002,2.19625,2.6375133210006783,2.34719858383376,3.2354441584162146,3.301106811351074,3.5362499999999994,3.5675000000000026,3.727237204287909,4.071324645637454,4.879087635675171,4.478246998916039,3.605,3.579999999999997,4.114464338169753,3.9525745556067444,5.0943635210645155,4.9727344047899,3.955833333333333,3.700000000000002,4.161480260301097,4.086173678789908,4.628744723262498,4.519865065831009
2011-08-31,MONSOON,0.7233333333333333,1.22,0.96,3.45,2.1,2.773333333333333,2.2683333333333335,2.180833333333332,1.8971829532767788,2.0263550870555056,1.3149931653484315,1.5517030808880832,2.94875,2.7799999999999985,2.504914766869673,2.923242294532334,2.1011482553908176,2.2141221133325213,2.2425,2.2237500000000003,1.9665079926004068,2.1100328424550137,0.8577630323819625,0.8451628884483172,3.605,3.5175000000000023,3.616342322572746,4.078146342213262,3.6514592948450857,3.136437169240427,3.6975,3.577499999999997,3.3086786029018525,3.597342098123465,2.4307945923773615,2.2791773015040677,3.9208333333333334,3.9808333333333352,3.6062214895139917,3.8603735263499614,2.0377243401506258,2.081626872488689
2011-11-30,POMKH,2.3666666666666667,3.1,2.2750000000000004,3.45,3.8,3.95,2.3600000000000003,2.2224999999999984,2.084976438632734,2.1419123077917153,1.9368391888764702,1.9176829476480635,3.1825,2.8674999999999984,2.742948860121804,2.940370401628828,2.7211911607944903,2.3239164716640524,2.2427083333333333,2.2425000000000006,2.089904795560244,2.122006521022019,2.2118324459128686,2.23904904790464,3.705625,3.5550000000000024,3.5498053935436475,4.084969625523819,3.6918243346676807,3.304341660742173,3.835,3.632499999999997,3.5052071617411116,3.630418443935094,3.540718714723791,3.428789338644572,3.9483333333333333,3.9308333333333354,3.743732893708395,3.9347965851115254,3.7449644526533588,3.884311760076227
2012-02-29,POMRB,2.5666666666666664,3.4,2.475,3.7,4.1,4.07,2.494947916666667,2.314166666666665,2.277652529846307,2.32985591373177,2.4131705824465577,2.6877748040174287,3.4309375,3.0299999999999985,3.0057693160730823,2.979116482879876,3.0777832388157256,3.1738459469776448,2.2889583333333334,2.2425000000000006,2.2439428773361465,2.172366105809887,2.474927025529038,2.495047425423358,3.75,3.655000000000002,3.6098832361261888,4.092162232806248,4.099771936967066,3.8933657099736525,3.9204687499999995,3.762499999999997,3.743124297044667,3.7294570495458426,3.76861790461145,3.6216631131933084,4.03125,3.910833333333336,3.874239736225037,4.026140188430316,4.263395228943654,4.118047055431703
2012-05-31,PREMON,3.966666666666667,5.62,3.2616666666666667,4.425,5.63,5.15,2.5965625,2.405833333333332,2.9532581845744508,3.118202277154859,3.3041098135230875,3.39049833619359,3.5675000000000003,3.3349999999999986,4.05146158964385,3.1808797215657427,4.172454726958902,4.101805331400133,2.325625,2.2429166666666673,2.6510323930683546,2.3678082293719744,3.239686307503113,3.270145185777843,3.6812500000000004,3.7562500000000023,3.935929941675713,4.10042357625911,4.910168787577733,4.6190481575366835,3.8696874999999995,3.907499999999997,4.4978745782268,4.16704295337411,5.174753540781274,5.022189049228574,4.164166666666667,3.985833333333336,4.384543841735022,4.383948357083102,4.871408729394527,4.6675934754181
2012-08-31,MONSOON,1.4362500000000002,1.9875,1.3283333333333334,3.4,2.2037500000000003,3.1366666666666667,2.6528125,2.584062499999999,2.3464549107446704,2.681326546916683,1.5077687103587187,1.5952591897447719,3.6662500000000007,3.5268749999999986,3.22587695378631,3.114156195097911,2.343207825090473,2.5045873895357076,2.31625,2.335000000000001,2.121952769174346,2.2013611007152765,0.8965190159469665,0.9019258686659066,3.675,3.743750000000002,3.7215579650054282,4.1071813853536545,3.6825404470931686,3.3394176436589227,3.7403124999999995,3.933437499999997,3.5802247469360804,3.818881653343238,2.3737085139112524,2.1644930139726037,4.324166666666667,4.07666666666667,3.88539297170768,4.185101170502121,2.4720990090885215,2.601701590122518
2012-11-30,POMKH,2.466666666666667,3.425,2.2,2.95,3.29,4.65,2.6632291666666665,2.609062499999999,2.3945396131134693,2.68714554698241,2.2695860149837537,2.2624463197989035,3.590625,3.608124999999999,3.3055261722717857,3.152102288974047,3.032324372331431,2.723271396005282,2.3085416666666667,2.3162500000000006,2.1531716615046075,2.1987954499926903,2.2745594246438867,2.226182449126889,3.803125,3.618750000000002,3.412934779003257,4.113278622881337,3.722905486840844,3.293181052986876,3.5415625,3.805937499999997,3.464134848161648,3.71872080879129,3.8358901860248205,3.6663865670003317,4.402916666666667,4.25166666666667,4.191235783024608,4.3706253493258735,3.980455128551098,4.062757154808763
2013-02-28,POMRB,2.9166666666666665,3.865,2.475,4.15,3.575,4.65,2.6295312500000003,2.696562499999999,2.6033904345347483,2.8615144517692,2.6832846540266617,2.7189106292922123,3.4309375000000006,3.724374999999999,3.5293157033630713,3.2213450733824667,3.3907393583784518,3.4242983472279063,2.2685416666666667,2.3162500000000006,2.2819029969027644,2.247026953883346,2.500793149999866,2.4609154693053945,3.8375000000000004,3.731250000000002,3.707760867401954,4.12114119018546,4.130853088649513,3.6575779640382637,3.33484375,3.674687499999997,3.508480908896989,3.6851347608988765,4.063376733213307,3.9278275916342262,4.579583333333334,4.39666666666667,4.374741469814765,4.5328949274456285,4.398629210390156,4.362006916111779
2013-05-31,PREMON,3.7000000000000006,4.550000000000002,3.2,5.0,4.565,5.2,2.6437500000000003,2.6298958333333324,3.0420342607208495,3.3364523604717573,3.5957213896813687,3.609484132401318,3.376875,3.4568749999999993,3.9375894220178433,3.3399183708686015,4.505398315994616,4.524696247579424,2.2550000000000003,2.300833333333334,2.6491417981416587,2.4278376966985142,3.275970099982271,3.2423082996742405,3.89375,3.8750000000000018,4.224656520441172,4.1302575588230175,4.941249939647251,4.802791767237854,3.265625,3.408437499999997,3.931088545338193,3.872767135405302,5.496015555974451,5.411224743247329,4.7375,4.409166666666669,4.704844881888858,4.813683435092233,5.219739123419297,5.10841929390209
2013-08-31,MONSOON,1.4333333333333336,1.78,1.07,3.1,1.615,4.5,2.641875,2.6291666666666655,2.398553889765843,2.7532893556997666,1.6491462112421955,1.479445445012952,3.2931250000000007,3.404999999999999,3.0745536532107063,3.252862324456773,2.491722471550831,2.3072919527967253,2.2925,2.236250000000001,2.017485078884995,2.2102011819473226,1.0978848327290822,1.1446068885197784,3.95625,3.800000000000002,3.7747939122647036,4.136584794568406,3.7136215996652657,3.5976968316932787,3.341875,3.261249999999997,3.0046531272029156,3.4059237770662807,2.254499188874646,2.1896198544562595,4.6525,4.750000000000003,4.622906929133315,4.876097737296638,2.9319298118765116,2.986324485129569
2013-11-30,POMKH,2.583333333333333,3.2,2.35,3.7,3.325,4.55,2.66875,2.658333333333332,2.472465667192839,2.700481014708773,2.3721335944639015,2.292743689992074,3.261875,3.348749999999999,3.124732191926424,3.268868735304547,3.134037846443695,2.821945603746029,2.319375,2.2737500000000006,2.150491047330997,2.2325209573741227,2.2120631734968996,2.22335158123337,3.9562500000000003,3.9875000000000025,3.7448763473588222,4.143795123438722,3.7539866391070085,3.1343064386763233,3.399375,3.269999999999997,3.1327918763217495,3.3411468871596846,3.467312155224827,3.4254764466307224,4.4425,4.725000000000003,4.593744157479989,4.922881345136547,4.527742415414688,4.8206515861435095
2014-02-28,POMRB,2.785,3.42,2.625,3.9,4.15,4.07,2.919791666666667,2.6254166666666654,2.597479400315703,2.7365565066081894,2.789631715330493,2.797374887387196,3.5424999999999995,3.2374999999999994,3.2428393151558543,3.299742406112237,3.449503550002028,3.4732141465281297,2.4518750000000002,2.3112500000000007,2.340294628398598,2.3048019866611904,2.481289935597046,2.4609154693053945,4.018125,3.925000000000002,3.8069258084152935,4.15130179413524,4.161934241579978,4.024018137534321,3.556875,3.4137499999999976,3.5396751257930497,3.468675884961005,3.743204128625102,3.7019966374433295,4.15,4.580000000000004,4.384246494487993,4.819926867490116,4.733109001091515,4.544313320002764
2014-05-31,PREMON,4.046666666666667,4.744999999999999,3.265,5.25,4.449999999999998,4.1,3.1644270833333334,2.712083333333332,3.177154306856089,3.3120342371456495,3.6380183602429184,3.5724956324236845,3.9524999999999997,3.286249999999999,3.8437035890935123,3.427019874452646,4.497938392921313,4.449919713161364,2.585625,2.3275000000000006,2.710176777039159,2.493078246963899,3.2551521863627206,3.2112837659255984,4.0603125,3.9875000000000025,4.384155485049176,4.160797012887965,4.9723310923180035,4.705765658207298,3.694375,3.384999999999997,3.903805075475829,3.6625090048406808,4.963201765122677,4.869589832149995,4.0340625,4.305000000000004,4.270547896692795,4.712348382852792,5.369340827536728,5.019326539222998
2014-08-31,MONSOON,3.095,3.83,2.065,3.345,2.99,3.26,3.249479166666667,3.1274999999999986,3.1442925841136535,3.387758774665164,1.7733498288910583,1.6256776402613,4.208125,3.7987499999999987,3.8382221534561074,3.4853021268642514,2.5108776381705162,2.340416562751387,2.583541666666666,2.5762500000000004,2.4521060662234957,2.451153430788046,1.1092676970244475,1.187467161971418,4.158125,4.048750000000002,3.9684932910295054,4.167496376726353,3.7447027525382675,3.671952712789738,3.6274999999999995,3.7287499999999967,3.5382830452854974,3.5266594899311503,1.9098470601354611,1.8218284653876302,4.145625,3.9950000000000045,3.8663287380156772,4.3873489432099495,3.5380975841377897,3.441507479315072
2014-11-30,POMKH,2.87875,4.43,2.425,3.7925,3.05,4.8625,3.2651041666666667,3.2013541666666656,3.038075550468192,3.320045931438478,2.9100723712818644,3.020967963538489,4.3025,4.106249999999998,4.0749332920736645,3.586085180073755,3.4201649483260024,3.476079574766001,2.5733333333333333,2.595,2.4412636397340974,2.472260517832132,2.4106240194824125,2.2648844810934268,4.181875,4.071875000000002,3.8980959746177035,4.174855123461005,3.78506779217769,3.2829629521887025,3.6175,3.6599999999999966,3.3429698271712986,3.4115122744724706,3.502989196996797,3.361165456350093,4.276875,4.0731250000000045,4.264797242809406,4.4892315066516195,4.399067829541072,4.330800309219206
2015-02-28,POMRB,3.17,4.234999999999999,2.533333333333333,4.59,3.89,4.65,3.3015625,3.2976041666666656,3.0908453302809153,3.3518309013312133,3.2623071843545017,2.9470918371346886,4.24125,4.309999999999999,4.138959975244198,3.6705423325760886,3.8597108228877084,3.956465264648098,2.5389583333333334,2.5720833333333335,2.478091517173792,2.5090441837330473,2.6817258083400706,2.5383195332384707,4.188125,4.2443750000000025,4.174857584770622,4.183389336856043,4.193015394707401,4.055271303904184,3.6562500000000004,3.5949999999999966,3.561781896302779,3.4898898120268083,4.081672047192026,3.9887458295297256,4.409375,4.218125000000004,4.418878345685644,4.532125145898946,4.398050680165019,4.444814421227747
2015-05-31,PREMON,3.786666666666666,4.6850000000000005,3.275,4.75,4.63,4.57,3.454427083333333,3.2326041666666656,3.369173864835216,3.6197838221897407,4.087100141837755,3.8190068944804287,4.23,4.295,4.357375985146519,3.7861426959205824,4.961359134396046,4.90034951317468,2.5320833333333335,2.5745833333333334,2.7968549103042752,2.6789796807195567,3.3776913717776127,3.215331458725449,4.3903125,4.1193750000000025,4.404914550862373,4.19216345168323,5.0034122460542765,5.0482518662047315,3.84375,3.639999999999997,3.9890691377816676,3.731948852424024,4.737741081955771,4.601027014473692,4.491562500000001,4.335625000000004,4.479327007411387,4.550865469280401,4.901482904623082,4.78737616307736
2015-08-31,MONSOON,3.6466666666666665,3.4,1.7799999999999998,3.895,3.12,3.85,3.515833333333333,3.3705208333333316,3.480170985567796,3.7669062103549202,2.031615928589896,1.735592388559699,4.321875,4.1875,3.974425591087911,3.8042430111251826,2.9054902433049774,2.6938192381470056,2.591041666666666,2.5033333333333334,2.390112946182565,2.5626788965638307,1.6261948355708817,1.5773578875870937,4.47703125,4.256875000000003,4.200948730517424,4.199684820443866,3.775783905783804,3.4273983705204953,3.95375,3.672499999999997,3.6414414826690007,3.627618753410657,2.6284261731533496,2.569528754637244,4.4865625,4.483125000000005,4.227596204446832,4.383629720481528,3.518132976126047,3.572143986681642
2015-11-30,POMKH,3.5500000000000003,4.77,2.655,4.859999999999999,4.42,4.93,3.575,3.5383333333333313,3.508102591340678,3.8176737636389233,3.2472932958131877,3.2623430706910765,4.47,4.2725,4.292655354652746,3.9209046143601003,3.7063751686916677,3.648992680291621,2.645,2.560833333333333,2.496067767709539,2.605643943718186,2.445858628705507,2.3753288412060036,4.461562499999999,4.523750000000002,4.464569238310454,4.208628290866613,3.8161489459027145,3.560951014384708,3.943125,4.014999999999997,3.9528648896014005,3.8127312340973654,3.302923801572063,3.1620007833342805,4.44375,4.500000000000004,4.508557722668099,4.503283875120056,4.705476893056818,4.79243064479302
