Date,Season,Lehragaga,Malerkotla- I,Sherpur,Maler Kotla - Ii,Bhawanigarh,Andana,Amargarh,Dhuri,Sunam,Sangrur,Lehragaga_Trend,Lehragaga_SMA,Lehragaga_EWMA,Lehragaga_DES,Lehragaga_TES,Lehragaga_ARIMA,Malerkotla- I_Trend,Malerkotla- I_SMA,Malerkotla- I_EWMA,Malerkotla- I_DES,Malerkotla- I_TES,Malerkotla- I_ARIMA,Sherpur_Trend,Sherpur_SMA,Sherpur_EWMA,Sherpur_DES,Sherpur_TES,Sherpur_ARIMA,Maler Kotla - Ii_Trend,Maler Kotla - Ii_SMA,Maler Kotla - Ii_EWMA,Maler Kotla - Ii_DES,Maler Kotla - Ii_TES,Maler Kotla - Ii_ARIMA,Bhawanigarh_Trend,Bhawanigarh_SMA,Bhawanigarh_EWMA,Bhawanigarh_DES,Bhawanigarh_TES,Bhawanigarh_ARIMA,Andana_Trend,Andana_SMA,Andana_EWMA,Andana_DES,Andana_TES,Andana_ARIMA,Amargarh_Trend,Amargarh_SMA,Amargarh_EWMA,Amargarh_DES,Amargarh_TES,Amargarh_ARIMA,Dhuri_Trend,Dhuri_SMA,Dhuri_EWMA,Dhuri_DES,Dhuri_TES,Dhuri_ARIMA,Sunam_Trend,Sunam_SMA,Sunam_EWMA,Sunam_DES,Sunam_TES,Sunam_ARIMA,Sangrur_Trend,Sangrur_SMA,Sangrur_EWMA,Sangrur_DES,Sangrur_TES,Sangrur_ARIMA
1998-08-31,MONSOON,7.0616666666666665,17.53,40.738333333333344,7.89,11.76,9.766666666666666,27.3645,34.335,7.76,9.47,6.286875,6.108333333333333,6.346391752157866,6.631206208636083,7.297672682186253,5.979017853130183,16.97625,48.24875000000003,34.430935363071995,35.279821015027224,-20.03805326955441,15.920454202766624,32.4496875,32.44968750000001,36.336763235797335,32.09143247720472,40.988456915345644,40.305238895273504,7.95125,8.150000000000002,7.989611145215999,7.914868293045949,8.939128125776614,8.473300856452028,12.182500000000001,11.99625,12.013237853183998,11.664878904135666,12.342575627427038,12.558168072799623,9.371666666666666,9.52833333333333,9.568021951146665,9.504862878503337,9.272195995852933,9.470405514894525,25.32235590277778,25.32235590277778,25.816604172928,25.195338734352784,27.210070367814197,27.33563863079672,16.368125,16.418749999999996,21.393771695616,20.78636614997235,34.81187636887901,33.18567936435662,7.391041666666666,7.248333333333331,7.593556957183999,7.754240838160277,7.753400060608284,6.858193958411369,9.7475,9.71,9.592894939136,10.1806968317531,10.575722838122488,9.843350731712318
1998-11-30,POMKH,6.4625,17.18,16.7,7.9,13.215,9.716666666666667,25.0108125,10.35,7.805,10.22,6.204791666666665,6.292708333333334,6.392835051294719,6.716291227490109,6.961034997994153,6.371233849388091,17.08,16.922500000000028,27.530561217843196,26.70383488954992,106.79354402706176,132.50151384820109,32.4496875,32.44968750000001,28.4820579414784,29.168212075447517,16.949348173460365,17.64404482447579,8.1275,7.947500000000002,7.953766687129599,7.929126904324334,9.461780469286298,8.726257341567235,12.243125,12.182500000000001,12.4939427119104,12.23896953149041,12.179030043591606,11.565045183978988,8.883333333333335,9.527499999999998,9.627479837354667,9.572674744982736,9.971466781856927,9.549953066783072,25.32235590277778,25.32235590277778,25.4942875037568,25.25229474375771,25.088059848514877,24.984433567673978,16.360625000000002,16.383749999999996,16.9762630173696,20.076030727913825,10.990414676240398,11.030624295813965,7.53125,7.244583333333331,7.678134174310399,7.876132201682598,7.99696774123591,7.7634401111959415,9.785,9.71,9.8437369634816,10.324703313680914,10.282090614041484,9.785623886803036
1999-02-28,POMRB,5.579999999999999,16.78,36.48458333333333,8.08,11.46,7.68,24.71761111111111,10.325,6.605,9.9,6.134999999999999,6.281041666666666,6.067701030776831,6.4468319201092745,6.552139893214601,6.346576702417128,17.036250000000003,17.03000000000003,23.23033673070592,20.54449266927704,-18.62366258038276,15.204405736871163,32.4496875,32.44968750000001,31.683068098220375,30.005902642938906,36.73077703482659,36.13310242275414,8.31375,7.955000000000001,8.00426001227776,7.975068314686197,8.568575602182506,8.085298819668752,12.48,12.182500000000001,12.08036562714624,12.145835401855619,11.768928206920975,11.82979324494114,8.669166666666667,9.21583333333333,8.8484879024128,9.038216753000832,9.093969344399056,9.460787669230392,25.322355902777776,25.32235590277778,25.183616946698525,25.21178747379727,24.916104822092414,24.69301457246037,16.368750000000002,16.352499999999996,14.315757810421761,19.262877135754117,10.821407321348708,10.685739393097602,7.476249999999999,7.537499999999999,7.248880504586239,7.259539217749202,8.683129414232997,7.384536266034504,9.82625,9.785,9.86624217808896,10.370310765769256,10.14502789196169,9.871555309588864
1999-05-31,PREMON,5.4099999999999975,17.03,35.87583333333333,9.33,12.78,7.04,24.1965,10.465,7.93,9.55,6.2290624999999995,6.128541666666665,5.804620618466098,6.175696041976191,6.655794442776809,6.476405736814248,20.975781250000004,17.13000000000003,20.750202038423552,16.4179524564657,22.41964952724149,15.46478699719677,32.4496875,32.44968750000001,33.36017419226556,30.75810992270399,36.11905396559807,35.71526480611261,8.4525,8.3,8.534556007366657,8.251734641853622,8.710883060257787,7.931584514937298,12.749375,12.30375,12.360219376287743,12.472104111848791,12.330291307498008,11.706415677434928,8.782916666666665,8.55083333333333,8.125092741447679,8.47314727765695,9.331651875164326,9.116414958211813,25.32235590277778,25.32235590277778,24.788770168019113,25.024949054049472,24.413709511913808,24.17242201994111,16.36875,16.368749999999995,12.775454686253056,18.40476342542101,10.855355446442841,10.617989856467554,7.646249999999999,7.525,7.521328302751744,7.722356648900966,7.292572433197845,7.306482408022182,9.965,9.785,9.739745306853376,10.33099697440182,9.992064636613623,9.584590107425408
1999-08-31,MONSOON,7.113333333333332,16.78,40.738333333333344,8.0,13.17,10.713333333333333,27.3645,34.335,7.369999999999999,9.8,6.493854166666665,6.141458333333332,6.328105704412992,6.584335975033044,7.260184913564384,6.151144239403454,25.0965625,16.94250000000003,19.162121223054132,13.702277496127524,-23.610367170666184,16.301726762529142,32.4496875,32.44968750000001,36.31143784869268,32.41148593129116,40.97884310423533,40.305252782963976,8.738750000000001,8.3275,8.320733604419994,8.22489894192001,8.678014503761693,7.924011184429081,12.842500000000001,12.656250000000002,12.684131625772647,12.869261996888321,12.060231787676045,12.989292426159938,9.022083333333333,8.787499999999996,9.16038897820194,9.120720230573777,8.30521277696587,8.574282641184714,25.32235590277778,25.32235590277778,25.819062100811465,25.650798165199284,27.21334915382135,27.337269537520793,16.384375,16.36874999999999,21.399272811751835,21.275097982090657,34.79987574505359,33.238732196930584,8.178749999999999,7.4275,7.460796981651047,7.618211926971756,7.946182049461582,7.592663497489929,10.113333333333333,9.8675,9.763847184112025,10.353708054644905,10.461940169913483,9.827996062218244
1999-11-30,POMKH,7.163333333333332,49.446250000000006,16.7,8.9,13.96,9.68,25.0108125,10.35,9.555,11.0,6.851041666666666,6.316666666666665,6.662196755981128,6.898764994733128,6.957209622454833,6.356334355301058,25.2878125,25.009062500000034,31.275772733832483,19.952916403097507,29.55619005944137,15.97625018712212,32.4496875,32.44968750000001,28.466862709215604,29.639926099633023,16.938101540791912,17.644057543724177,8.813749999999999,8.5775,8.552440162651997,8.374695868640977,8.755667396382641,7.886771511287434,14.515104166666667,12.842500000000001,13.19447897546359,13.456766716528588,13.24314232536168,12.536870328425936,10.040833333333333,8.778333333333329,9.368233386921164,9.287692273832198,9.576947930608007,9.13589349384577,25.32235590277778,25.32235590277778,25.495762260486877,25.621005547890796,25.090275137995025,24.985924196126927,16.391875000000002,16.36874999999999,16.9795636870511,20.287877991115714,10.874483609786267,10.855486620891973,8.668750000000001,7.865,8.298478188990629,8.794203898494915,7.806108645296767,7.547644587386489,10.312291666666667,10.0625,10.258308310467214,10.631245242143267,10.417889731616327,10.057909765423602
2000-02-29,POMRB,6.9975000000000005,17.48,36.48458333333333,9.37,11.46,9.63,24.71761111111111,10.45,9.115,10.306666666666667,7.0765625000000005,6.671041666666666,6.796318053588677,7.062208939838953,6.814375296074502,6.428359198885312,25.560312500000002,25.184062500000035,25.75746364029949,17.985861463813666,-3.9412267625741535,15.604276958085512,32.4496875,32.44968750000001,31.673950958862697,30.597333792586564,36.71976657309155,36.133117085928035,8.720625,8.9,8.879464097591198,8.587713815169002,8.911377155032614,8.091884384010543,16.432708333333334,12.842500000000001,12.500687385278153,13.090716239440804,11.98229388495947,12.627597182461564,10.59125,9.26583333333333,9.4729400321527,9.392691253186925,8.80650122690146,8.937900183227633,25.322355902777776,25.32235590277778,25.18450180073657,25.49550197888009,24.91760156737041,24.692170604877603,16.38375,16.39999999999999,14.36773821223066,19.254157537136578,10.832009809599525,10.652916567960258,9.29,8.4925,8.625086913394377,9.079790392963709,9.451326772868134,8.609188924010724,11.097916666666666,10.164166666666667,10.277651652946995,10.702579349458402,10.377657340877205,10.28970566368238
2000-05-31,PREMON,6.8500000000000005,17.86,35.87583333333333,8.64,26.160833333333336,13.24,24.1965,10.4,9.34,10.735,6.870416666666666,7.031041666666667,6.817790832153206,7.1186769264394,7.354227673195711,7.004402790276153,21.88328125,25.391562500000035,22.598478184179694,16.627837414398986,13.179628752826765,15.83676022623339,32.4496875,32.44968750000001,33.354703908650954,31.439241517772157,36.10816412842718,35.715278518042865,8.651250000000001,8.727500000000001,8.783678458554718,8.623187273722696,10.096137575495979,9.356884049173674,16.677708333333335,16.187708333333333,17.96474576450023,17.891042770195966,13.03283630872427,12.772394371911124,10.24625,10.81583333333333,10.97976401929162,10.50093329868675,9.713517673277458,9.014550647803338,25.32235590277778,25.32235590277778,24.789301080441945,25.22908073269576,24.414720777684046,24.171595845375144,16.38375,16.383749999999992,12.780642927338397,18.184732149940878,10.96717490117926,10.703950467403601,9.940625,8.845,8.911052148036626,9.334905215088177,9.472783046387077,9.393671389344878,11.961666666666666,10.460416666666667,10.460590991768196,10.852044341332753,10.220810397656333,9.829679771550445
2000-08-31,MONSOON,7.477499999999999,18.13,40.738333333333344,7.945,15.13,8.916666666666666,27.3645,34.335,10.93,14.9,6.7660625,7.122083333333333,7.081674499291923,7.377457138998476,8.238614445019207,7.4064306834993765,18.21375,25.729062500000033,20.811086910507814,15.761909773829398,-2.6024424169089784,15.604276958085512,32.4496875,32.44968750000001,36.30815567852391,33.15910283349302,40.9679045830241,40.305265979758325,8.57375,8.713750000000001,8.448207075132832,8.519149665415888,8.789212263675898,8.022099593443166,18.677140151515154,16.67770833333333,16.830847458700138,18.378942427657623,15.541300242334483,15.895490630768688,10.052083333333332,10.366666666666664,10.154525078241639,10.055446901949054,10.42756127413518,10.7591560103984,25.32235590277778,25.32235590277778,25.819380648265167,25.782181271407076,27.214032408660955,27.336335193550482,18.329796875,16.383749999999992,21.40238575640304,20.853642060403693,34.813878754391986,33.27819213577736,10.519375,9.735000000000001,9.718631288821975,10.340322756748176,9.500409722353183,9.247113357774264,12.327083333333334,11.735416666666666,12.236354595060918,11.871636804025957,10.86408534125033,10.566722470838009
2000-11-30,POMKH,5.15,18.68,16.7,8.4,13.96,8.716666666666667,25.0108125,10.35,11.2,12.81,7.117541666666667,6.61875,6.309004699575153,6.717164197488708,7.7037094922301925,7.2914441679083515,18.58,18.037500000000033,19.95865214630469,15.372422664855836,37.25512431295284,45.981703190627876,32.4496875,32.44968750000001,28.464893407114346,30.41286662461908,16.92692429897352,17.644069677677418,8.645,8.588750000000001,8.428924245079699,8.520231441767487,9.589200236226146,8.919876385085793,20.67657196969697,16.677708333333328,15.682508475220082,18.127263352647365,16.557775435531827,12.879248180491917,9.525833333333333,10.12583333333333,9.57938171361165,9.679883907642974,10.52693122395026,10.094153434157462,25.32235590277778,25.32235590277778,25.4959533889591,25.688979394265072,25.090736774478138,24.985070217363784,21.877250000000004,16.383749999999992,16.98143145384182,19.70579552134069,10.845518297269749,10.832856165789735,11.268749999999999,10.14625,10.311178773293184,10.94619676868182,10.886034814050637,10.715047913242392,12.76125,12.187916666666666,12.465812757036552,12.232522562113074,12.105771012631346,12.51036982271424
2001-02-28,POMRB,8.175999999999998,18.89,36.48458333333333,9.25,27.455454545454543,9.04,24.71761111111111,26.018375,12.1,11.42,7.529520833333333,6.9133749999999985,7.055802819745091,7.315290508003825,6.518834017336841,6.135523802939033,18.87,18.390000000000033,19.531191287782814,15.289784057892417,-0.7247062024112765,16.255230108899568,32.4496875,32.44968750000001,31.672769377601938,31.375605320697712,36.70876971948617,36.13313096581432,8.738125,8.558750000000002,8.75735454704782,8.68345908709959,9.947535193681107,9.408809137792176,20.676571969696973,20.676571969696965,20.391686903313868,22.44370205475526,14.230192934985723,21.42637937881367,9.218333333333334,9.97833333333333,9.36362902816699,9.504067326225124,9.184119846299627,9.718664193884864,25.322355902777776,25.32235590277778,25.184616477819905,25.51048197256482,24.91791346891683,24.691588019441497,23.47865625,20.27584374999999,20.59620887230509,20.974536505339792,10.904499865531648,10.74749771324839,11.99125,10.8925,11.026707263975911,11.724017236861107,11.387010491508141,11.139457823047003,12.814583333333333,12.46625,12.047487654221932,12.219679359333407,12.055312847745155,11.654774093803015
2001-05-31,PREMON,8.483333333333334,19.38,35.87583333333333,9.33,26.160833333333336,9.62,24.1965,23.21125,12.35,13.095,8.257333333333333,7.321708333333332,7.626815025180388,7.864892618899638,7.6152459956956005,7.245910040951902,19.064999999999998,18.77000000000003,19.470714772669687,15.519643992174675,7.078290784782759,16.60860467648434,34.575039062500004,32.44968750000001,33.35399495989449,32.205056104037176,36.09732010371009,35.71529153130048,8.807500000000001,8.731250000000001,8.986412728228693,8.83291256580993,9.346639924911598,8.6328283782154,20.676571969696973,20.676571969696965,22.699345475321657,25.833347535657364,26.654626320622942,22.794065006224574,9.4675,9.073333333333329,9.466177416900194,9.544439393553843,9.801675203220286,10.145763973400502,25.32235590277778,25.32235590277778,24.789369886691944,25.201934951843093,24.41493151183792,24.171025542344996,25.450223958333332,23.478656249999986,21.64222532338305,21.74803100830717,15.207548099662851,15.215889437058001,12.59375,11.645,11.556024358385546,12.215756873803997,12.079966082620508,11.802365546825431,12.64375,13.05625,12.466492592533159,12.571568233184749,11.939867020422366,12.01184330246873
2001-08-31,MONSOON,9.14,18.93,40.738333333333344,8.0,15.13,10.076666666666666,27.3645,34.335,13.7,12.966666666666667,8.872000000000002,7.737333333333332,8.232089015108233,8.503990602205665,9.017783179066315,8.261255560464999,19.2125,18.970000000000034,19.254428863601813,15.759065006096767,2.642429287753096,16.859686606084047,36.700390625,32.44968750000001,36.307730309270035,33.899199653015714,40.957166939786475,40.3052785200419,8.8775,8.745000000000001,8.591847636937215,8.701226718328273,8.655378722400368,7.952594987428749,20.676571969696973,20.676571969696965,19.671607285192994,24.658004916372565,18.70353271674413,16.701202975391894,9.651666666666667,9.36333333333333,9.710373116806784,9.70398936166977,9.406431220936955,9.27758170202366,25.32235590277778,25.32235590277778,25.819421932015167,25.722212877650282,27.214174789753475,27.33569022187083,27.421791666666667,23.478656249999986,26.71933519402983,24.226330582989654,41.48460930791833,40.25056035669321,13.132499999999999,12.3375,12.413614615031328,13.193851982251019,12.550996698537325,12.531336985813144,12.936458333333334,12.572916666666666,12.666562222186563,12.824319322450913,13.382097778870403,13.516932214980699
2001-11-30,POMKH,9.31,19.44,33.7028125,8.9,13.96,9.55,25.0108125,26.122541666666667,13.25,13.376666666666665,9.079,8.777333333333333,8.66325340906494,9.028779066410806,8.816401109375281,8.073207446415246,19.3775,19.160000000000032,19.32865731816109,16.222406450027798,19.77975965092103,17.371149796009377,36.700390625000004,36.70039062500001,35.26576318556202,34.21329670977004,16.916234234584348,17.644081250817592,9.7775,8.870000000000001,8.71510858216233,8.764655782259283,9.149543891829522,8.394867263760489,20.67657196969697,20.676571969696965,17.3869643711158,22.697281908912615,18.00332605162509,20.497085643643388,9.801041666666666,9.571666666666662,9.646223870084071,9.667258519910877,10.158281672099001,9.45683799673722,25.32235590277778,25.32235590277778,25.495978159209102,25.6058046575003,25.090832973289206,24.98448072127375,27.421791666666664,27.421791666666653,26.48061778308457,25.326689852534727,15.658853147684521,15.750960601894274,13.565,12.850000000000001,12.748168769018797,13.384334784079066,13.624344798221449,13.36850047757047,13.011458333333334,12.714583333333332,12.950603999978604,13.114431040830564,13.12464877140505,13.083899632357422
