Date,Season,Anjangaon Surji,Teosa,Chandur Railway,Chandurbazar,Morshi,Bhatkuli,Achalpur,Warud,Chikhaldara,Dharni,Amravati,Nandgaon Khandeshwar,Daryapur,Dhamangaon Railway,Anjangaon Surji_Trend,Anjangaon Surji_SMA,Anjangaon Surji_EWMA,Anjangaon Surji_DES,Anjangaon Surji_TES,Anjangaon Surji_ARIMA,Teosa_Trend,Teosa_SMA,Teosa_EWMA,Teosa_DES,Teosa_TES,Teosa_ARIMA,Chandur Railway_Trend,Chandur Railway_SMA,Chandur Railway_EWMA,Chandur Railway_DES,Chandur Railway_TES,Chandur Railway_ARIMA,Chandurbazar_Trend,Chandurbazar_SMA,Chandurbazar_EWMA,Chandurbazar_DES,Chandurbazar_TES,Chandurbazar_ARIMA,Morshi_Trend,Morshi_SMA,Morshi_EWMA,Morshi_DES,Morshi_TES,Morshi_ARIMA,Bhatkuli_Trend,Bhatkuli_SMA,Bhatkuli_EWMA,Bhatkuli_DES,Bhatkuli_TES,Bhatkuli_ARIMA,Achalpur_Trend,Achalpur_SMA,Achalpur_EWMA,Achalpur_DES,Achalpur_TES,Achalpur_ARIMA,Warud_Trend,Warud_SMA,Warud_EWMA,Warud_DES,Warud_TES,Warud_ARIMA,Chikhaldara_Trend,Chikhaldara_SMA,Chikhaldara_EWMA,Chikhaldara_DES,Chikhaldara_TES,Chikhaldara_ARIMA,Dharni_Trend,Dharni_SMA,Dharni_EWMA,Dharni_DES,Dharni_TES,Dharni_ARIMA,Amravati_Trend,Amravati_SMA,Amravati_EWMA,Amravati_DES,Amravati_TES,Amravati_ARIMA,Nandgaon Khandeshwar_Trend,Nandgaon Khandeshwar_SMA,Nandgaon Khandeshwar_EWMA,Nandgaon Khandeshwar_DES,Nandgaon Khandeshwar_TES,Nandgaon Khandeshwar_ARIMA,Daryapur_Trend,Daryapur_SMA,Daryapur_EWMA,Daryapur_DES,Daryapur_TES,Daryapur_ARIMA,Dhamangaon Railway_Trend,Dhamangaon Railway_SMA,Dhamangaon Railway_EWMA,Dhamangaon Railway_DES,Dhamangaon Railway_TES,Dhamangaon Railway_ARIMA
1998-08-31,MONSOON,16.608472222222225,5.026666666666666,4.0,14.25,6.479999999999998,6.45,12.416666666666664,11.720000000000002,3.3199999999999994,2.2,4.38,7.3,11.75,7.133333333333333,15.827344246031743,15.82734424603174,16.22353284262603,15.954224974125658,16.48475332196526,8.466511859487321,7.056249999999999,6.208333333333332,6.270096861866666,6.512849742462218,5.051574338437257,6.0123609396576985,4.24375,4.879999999999999,4.67597897728,4.614316518357924,3.4554272147078624,4.98879750789793,12.063229166666666,13.240624999999994,13.64667550464,13.208049953513182,12.226554639060371,12.883242499728386,6.6197012867647045,7.086985294117647,7.129024831036235,7.3474765364020165,5.62199829556647,6.827220134004486,6.3125,7.0375,7.374769496064,7.524570248620848,6.509967032234416,6.582443752105027,13.091666666666665,13.842916666666667,13.596119968426663,13.887540850937766,15.548121340526674,14.416604048293237,11.588333333333333,12.479583333333336,13.064472300032001,12.896108345666176,8.433990108911644,10.169215796632074,4.409562500000001,4.175361111111111,4.195715157577142,4.164763040525217,3.5729944285114783,4.45853120412297,3.8199999999999994,4.0806249999999995,3.7857455065600005,3.6635368856556862,1.9461553328072627,1.7488166574308277,4.668500000000001,5.238071428571429,5.2236429572681145,5.2567093171474655,3.714206370643489,5.376780558282346,7.56125,7.2212499999999995,7.4125851904,5.984232890616377,4.991827855963351,7.842083817727099,15.205,14.541250000000002,13.524736440319998,13.409907823286922,12.58785364691753,11.784779502064646,6.75125,7.370833333333334,7.5245654421333334,7.300646659795805,5.4085871423272796,8.263308384350411
1998-11-30,POMKH,13.598999999999998,9.1,3.0,9.625,5.6,3.7,13.825,7.683333333333333,3.825,3.0125,3.640000000000001,8.35,19.0,4.933333333333334,16.004382936507934,15.82734424603174,15.173719705575618,15.488668128301654,13.749733366374118,11.471600406071019,7.0,7.073333333333332,7.402058117119999,6.514968010823766,5.629565164063208,4.917336149807138,3.87875,4.599999999999999,4.005587386368,4.059385952496986,3.172482449431806,3.550415428344999,11.302916666666667,12.386874999999995,12.038005302783999,12.490612481842678,12.946392056554032,11.97269589925951,6.47296875,6.733308823529411,6.517414898621741,7.079491232259444,6.09741176992379,6.46100779252637,6.04875,6.262499999999999,5.904861697638401,6.478580693947733,5.439166258372437,5.457527566373297,12.225416666666666,13.510416666666668,13.687671981055999,13.846302571193396,14.528268106882914,13.324005950881617,10.948958333333334,11.723333333333334,10.912016713352534,11.671253950779535,11.16572380032643,10.982189360031724,4.173375,4.4455,4.047429094546286,4.134251177728486,3.507194351776693,3.75245761782202,3.645,4.0024999999999995,3.476447303936,3.1307621915936563,3.274125727461474,3.0064448310861223,4.86475,4.557,4.590185774360869,5.189726150980967,4.712551645214692,4.0651280476390035,7.288125,7.727500000000001,7.787551114239999,5.986070990092219,6.740886633692662,5.560592850113149,13.969375,16.285,15.714841864192,14.62476576900691,13.905793261474987,13.54177285212019,6.7375,6.800000000000001,6.488072598613334,5.408931555234914,7.2455453527381595,6.160353287497792
1999-02-28,POMRB,17.168214285714278,5.316666666666666,3.75,8.383333333333333,5.7893750000000015,5.2,9.6,9.31,4.1375,3.15,5.06,5.475,12.0,6.1433333333333335,16.181421626984125,15.82734424603174,15.971517537631083,15.774322838091459,17.007393430946976,9.296634673754134,6.81,7.039166666666667,6.567901536938665,6.509550954720681,7.543223630670432,7.31428874924913,3.6375,3.887499999999999,3.9033524318208,3.9316138710475594,4.9572349908263895,4.340628811037903,10.186250000000001,11.739583333333329,10.576136515003732,11.663055886441317,11.398459614717208,9.551970846666936,6.3140625,6.506093749999999,6.226198939173045,6.878046528141695,7.044674948465604,6.388414051606919,5.31875,6.362499999999999,5.62291701858304,5.996966100337609,5.546096434809297,4.904968640821378,11.557083333333335,12.67291666666667,12.052603188633599,12.556642054101603,13.076321206103163,11.535708177090727,9.924375,11.453333333333335,10.27121002801152,11.084532704210913,10.334754663018373,9.62552950766259,3.9620833333333327,4.373625,4.083457456727771,4.147480531393868,4.397021737098946,4.4656130747342235,3.7109375000000004,3.6374999999999993,3.3458683823616004,2.9024872009321636,3.979113477512896,4.043083927082096,4.74475,4.78,4.778111464616521,5.175313127486208,5.252614472511161,3.8094606785417655,6.606250000000001,7.395000000000001,6.862530668544,5.987031443721124,8.628705142931445,7.35420644132687,13.798125,14.125,14.2289051185152,13.972439417952678,15.754474342603622,16.85098983269151,6.255833333333333,6.7025,6.3501768925013335,5.372071772120503,6.721131012467705,5.375278112694737
1999-05-31,PREMON,17.35,8.4,4.73,11.206666666666667,7.8900000000000015,7.59,11.27,13.065,4.609999999999999,6.2475,6.717999999999999,7.6,12.505,8.879999999999997,16.181421626984125,16.181421626984122,16.52291052257865,16.040166706464976,16.088678580389583,12.926707112561624,5.9925,6.960833333333333,7.300740922163199,6.510287690563799,8.928847683202882,7.984941205520315,3.3175000000000003,3.8699999999999983,4.23401145909248,4.164146026929618,6.2516668576581855,3.8558932968205264,9.348958333333332,10.866249999999994,10.828348575668905,11.59107828793379,14.436744307625162,12.9955934552735,6.079296875,6.43984375,6.891719363503828,7.009031588152214,8.412810521878338,7.761038357121562,4.64625,5.734999999999998,6.409750211149824,6.324109686366468,10.644471347782762,10.921774541062529,11.289375,11.777916666666668,11.73956191318016,11.99372665072044,13.391140014998614,11.611837049099751,9.353125,10.444583333333334,11.388726016806912,11.462438792603816,17.492994432089976,14.48831779298703,4.002083333333333,3.973124999999999,4.2940744740366625,4.2194441683081,5.73218276817872,5.12776000098822,3.6896875,3.652499999999999,4.506521029416961,4.800732014328603,6.533038545477057,5.921055093178753,4.43625,4.9495000000000005,5.554066878769913,5.220524852754526,6.590613594198759,7.089813637210291,5.4375,7.181250000000002,7.1575184011264,5.988640316863539,9.387049463676895,7.86523505953356,13.870000000000001,13.813749999999999,13.539343071109121,13.585049612918883,14.75371572219855,13.574152311319244,5.3912499999999985,6.772499999999999,7.362106135500799,7.901315074237817,8.606171859881997,8.499163247500539
1999-08-31,MONSOON,16.608472222222225,3.82,2.14,8.81,5.473750000000001,3.12,10.65,7.558333333333333,3.231666666666667,2.6675,2.742,2.7,11.625,3.0,16.181421626984125,16.181421626984125,16.55713520243608,16.118195604236288,16.790067067363665,10.72709858933985,5.2820833333333335,6.659166666666667,5.908444553297919,6.501901964403511,5.293777505800957,5.56559398511306,3.8237500000000004,3.4049999999999985,3.3964068754554884,3.479273647205986,2.532772712907287,3.961320328538124,9.293750000000001,9.506249999999994,10.021009145401344,11.036824393436568,10.818596369764217,12.512123313674516,5.984531250000002,6.188281250000001,6.324531618102297,6.772383670573016,4.978882740511248,6.570038016725803,4.2275,4.902499999999998,5.093850126689894,5.298529696282041,5.623824707591019,6.733782373244933,11.73,11.336250000000001,11.303737147908096,11.373719928823084,12.406829656104778,9.492782919093692,9.3675,9.404166666666665,9.85656894341748,10.5352156504555,7.255957593695488,8.346987168899737,4.025,3.951041666666666,3.869111351088664,4.106287672663768,3.2378553584570633,3.663428664302933,3.625625,3.7693749999999993,3.7709126176501764,4.003581923882074,1.7323320080647795,1.9128633315621417,4.2425,4.540000000000001,4.429240127261947,5.122814702894134,3.555492655773219,5.210042340073825,5.021875,6.031250000000002,5.37451104067584,5.988753557081606,4.562145085101767,5.88510342655713,13.938749999999999,13.782499999999999,12.773605842665473,13.08749444779589,12.153871532891253,13.80572588534225,4.854583333333332,5.739166666666666,5.6172636813004795,4.824228640722252,5.007855743551467,6.803737867687756
1999-11-30,POMKH,13.598999999999998,3.766666666666667,2.3,8.366666666666665,4.728125,1.65,13.45,7.275000000000001,4.233333333333333,2.375,2.81,3.6,19.7,2.15,16.181421626984125,16.181421626984125,15.373881121461647,15.621859782976939,13.988231381645702,9.737433860448826,5.042083333333333,5.325833333333334,5.051733398645418,6.493419957199494,5.441764950947644,5.7645824706971,4.32125,3.2299999999999986,2.9578441252732928,3.0731598160895195,1.818176885599363,2.2662965361610112,9.779375,9.191666666666661,9.359272153907472,10.504497577923384,10.636596543072653,8.056226421869411,6.091833333333334,5.9703125,5.685968970861378,6.46284836912946,5.284363665740967,5.588613966224804,3.935,4.389999999999998,3.7163100760139365,4.031144080078024,3.8269815644816,4.752003900771948,12.48375,11.2425,12.162242288744856,11.72557058465849,12.872687198007169,10.731608757630212,9.470541666666668,9.302083333333332,8.823941366050489,9.755646249514466,7.061875483378152,6.941523740832816,4.008593749999999,4.053125,4.014800143986532,4.135251182035382,3.312741200674216,3.208175629651708,3.6025,3.6099999999999994,3.212547570590106,3.1583087244877404,3.2363629813219585,3.0688243707747054,4.002,4.3325000000000005,3.781544076357168,5.030325006755883,3.902028698520634,2.7582254292168873,5.28,4.843750000000002,4.664706624405504,5.989141456874453,4.412048718929098,4.782819561191783,13.911875,13.9575,15.544163505599283,14.535410640637298,13.548574299160826,14.93596665500437,4.5,5.043333333333332,4.230358208780288,2.621743756114984,5.166878737870231,3.250900211683182
2000-02-29,POMRB,17.168214285714278,4.966666666666667,8.5,9.2,5.903125,3.9,13.5,9.833333333333334,3.9125,3.275,4.34,6.9,11.85,4.633333333333334,16.505362599206347,16.181421626984125,16.0916143871627,15.882513047906297,17.19369786088432,9.314718603477086,4.9437500000000005,5.238333333333334,5.017706705853917,6.487339670847747,5.828304428548625,4.5701773262194925,4.626250000000001,4.417499999999999,5.174706475163976,4.8132921311704555,3.904239554437967,3.3094265188730856,10.182083333333333,9.395833333333327,9.295563292344482,10.254371217521324,9.3238421619397,7.494651588385089,6.3273890931372545,5.998749999999999,5.772831382516827,6.368077519517734,6.204098185041326,5.697561269492878,3.715,4.064999999999998,3.789786045608362,3.662192863163768,4.121437774267484,4.818394661221713,12.95,12.2175,12.697345373246915,12.069695663306149,10.247836759773113,10.074769694022953,9.533017857142857,9.432916666666666,9.227698152963626,9.719476746991692,8.249603947633084,8.046941680998243,3.947068452380952,3.996875,3.9738800863919197,4.1196015776775985,4.306717655064704,4.19476258896951,3.559375,3.641249999999999,3.2375285423540636,3.073196655848771,3.7863727862527634,3.2650464252269122,3.8985000000000003,4.152500000000001,4.0049264458143,4.9950444120301,4.433509466173076,3.9651854731862444,5.365000000000001,5.200000000000001,5.558823974643302,5.990536445016713,5.197274253298737,4.310205265079868,13.804374999999999,13.919999999999998,14.066498103359569,13.869685022026184,15.659909610830102,13.242980497591892,4.2612499999999995,4.665833333333332,4.391548258601507,3.424352822645238,4.325692043672107,4.580192521637089
2000-05-31,PREMON,17.35,6.830000000000001,3.96,14.275,8.634666666666668,6.55,13.4,13.366,4.703749999999999,5.9375,5.5139999999999985,8.24,12.44,7.553333333333333,17.66692857142857,16.181421626984125,16.594968632297622,16.128048500022647,16.234211617948638,12.742635650577363,5.375,4.845833333333335,5.7426240235123505,6.484982008765389,7.61901654149586,7.9377876013880035,5.09625,4.224999999999999,4.688823885098386,4.5039512468950775,7.870972240865688,5.872583236269091,10.612916666666665,10.16291666666666,11.28733797540669,11.108180199814013,13.008813540298743,10.324325674435633,6.851179227941176,6.184916666666666,6.917565496176763,6.681107928930098,8.018820915659497,7.8463891568584145,3.8812499999999996,3.804999999999998,4.893871627365018,4.205805691082777,8.732982933234673,8.2428304273147,13.11125,12.75,12.97840722394815,12.352138211168329,12.487328875833041,12.761254523057111,10.488181547619048,9.508166666666666,10.883018891778175,10.473777258116469,15.440922010812006,13.250759926015824,3.7232688492063493,4.0203125,4.265828051835152,4.207022583830896,5.498154728892373,5.350660797724632,3.8159375000000004,3.5637499999999998,4.317517125412438,4.777597001391422,6.422405142110253,6.217519900795789,4.168749999999999,3.8515000000000006,4.60855586748858,5.00270348216971,5.815176645021348,6.560335693591078,5.556875,5.360000000000001,6.631294384785981,5.992340225190973,8.167228671807718,7.523370245773258,12.726875,13.903749999999997,13.415898862015741,13.491256957076862,14.645378717870184,13.776538301532488,4.608020833333333,4.3341666666666665,5.656262288494237,6.947479213658101,6.608768699198237,8.048753849104028
2000-08-31,MONSOON,19.2,4.6033333333333335,5.35,8.963333333333333,6.613529411764705,2.4,12.25,7.757142857142857,2.645714285714285,2.6325,3.1180000000000003,2.74,10.83,2.4166666666666665,18.50455357142857,16.829303571428568,17.636981179378573,16.67156740772853,16.903751240242908,9.656013033385648,5.987500000000001,5.041666666666668,5.286907747440743,6.478193690063195,3.906732051218871,4.468355909437443,4.7941666666666665,5.027499999999998,4.953294331059031,4.74808765161504,3.05179414728167,3.8160649265542874,11.687083333333334,10.201249999999993,10.357736118577346,10.684940654231385,10.396334366920891,8.548266320408514,7.649963454131653,6.469861519607843,6.79595106241194,6.656836989050018,5.117739206993384,6.7417067673910855,4.15,3.6249999999999973,3.8963229764190106,3.5130955598575433,3.9622155402957198,4.287060963429212,13.135,13.15,12.68704433436889,12.258012674362801,12.245540463528505,12.91316946496628,11.91432738095238,9.557869047619048,9.632668477924048,9.814912945656273,7.346767241208706,7.0088375044230125,3.5672445436507934,3.8738244047619044,3.617782545386805,4.020532237084155,3.234144422597971,3.5624664849135046,4.3471875,3.5549999999999997,3.6435102752474626,3.98131104193557,1.5701803364072693,2.0797647737323297,4.672416666666667,3.9455,4.012333520493148,4.924848100104095,2.591220485337299,3.875685203111307,5.543750000000001,5.370000000000002,5.074776630871589,5.992465233964441,4.189283414080237,5.629860717875602,11.814375,13.704999999999998,12.381539317209445,12.835095024810023,12.05630112278507,13.14303837344427,5.273541666666667,4.1883333333333335,4.360424039763209,4.640204331513746,3.311972113219835,4.116045500367326
2000-11-30,POMKH,20.3,6.433333333333334,2.85,11.660000000000002,7.778666666666665,3.7,13.14,14.7175,3.028888888888889,4.4625,4.596,5.0950000000000015,11.875,5.5075,18.50455357142857,18.504553571428566,18.702188707627144,17.31764615937828,14.644173910385499,12.667789023863493,6.501666666666667,5.708333333333335,5.74547798179778,6.475061906541706,4.698856183947231,5.616875946364131,4.537708333333334,5.164999999999998,4.111976598635419,4.100178553929439,3.5764038829049225,3.884345781218282,11.838020833333335,11.024583333333327,10.878641671146408,10.907941155455807,10.343076588653277,7.678210988059261,8.563096638655463,7.23249693627451,7.18903730411383,6.8041487132697505,5.891612458190443,6.064347907170748,4.135625,4.1374999999999975,3.817793785851406,3.3389633768563556,2.3850882526170984,2.380184621790956,13.1125,13.072500000000002,12.868226600621334,12.456149226077272,14.220406820269256,13.392758256578372,13.056910714285713,11.418494047619049,11.66660108675443,10.846830248671434,7.168047266622274,7.857305664617192,3.7929737103174603,3.572713293650793,3.382225082787639,3.906265168862734,3.253266799282192,2.9084520688853797,5.2853125,4.076874999999999,3.971106165148478,4.391493583308521,3.1070685374156026,2.7511697392411922,5.3181666666666665,4.392,4.245800112295889,4.901951830497373,3.5283127865839172,3.2142399879956276,5.588333333333334,5.743750000000002,5.082865978522953,5.993308955623521,4.22720352989423,3.476503446425019,11.98125,11.748749999999998,12.178923590325667,12.567180126498153,13.27773530534041,14.54183061840232,5.578333333333333,5.027708333333334,4.819254423857926,5.451446447058606,3.9711254065804096,2.6226008221889128
2001-02-28,POMRB,17.168214285714278,7.2,5.533333333333334,14.500000000000002,9.242857142857146,4.0,14.0,13.8,3.86875,5.4375,6.583333333333332,5.300000000000002,12.375,6.6,18.504553571428566,18.504553571428566,18.088598938862,17.25998286244754,19.17255799385376,13.06725082317285,6.9520833333333325,6.2666666666666675,6.327286789078668,6.473465648177922,6.0973077933464666,5.786115949698214,4.308333333333334,4.423333333333332,4.680519292514585,4.537538948409784,5.106073559443393,5.56970655318942,11.674791666666668,12.349583333333328,12.327185002687845,11.674136249155483,9.83258520487156,8.889732121346311,9.158589985994398,8.067429971988796,8.010565239611157,7.141053171896166,7.954711347543337,7.612600151369722,4.25875,4.162499999999998,3.8906762715108436,3.3261599044149763,3.6337417526712263,4.239465090233902,13.60875,13.197500000000002,13.3209359603728,12.891449760559778,12.649284168316395,12.844064303255816,14.246517857142857,12.410160714285714,12.519960652052658,11.441429034388227,11.412930475405625,11.993163094864729,4.080540674603174,3.5617757936507926,3.5768350496725834,3.913578372901818,3.756516829048463,3.4895418840847183,5.878229166666666,4.6175,4.557663699089087,5.285805813324995,4.229919605911063,4.088245998968225,5.942708333333333,4.952833333333333,5.180813400710866,4.950653239660065,5.0114164981016565,5.102368856384747,6.026041666666668,5.343750000000002,5.169719587113772,5.994215141552069,5.777427618805766,6.631215536450778,12.2475,11.879999999999997,12.2573541541954,12.474411599295452,13.512323775649426,12.541540962383626,5.688958333333334,5.519375,5.531552654314755,6.855533581855823,5.176785455054033,6.003403212904046
2001-05-31,PREMON,17.35,8.709999999999999,4.875,10.1825,12.6,6.335,12.72,18.54,6.553333333333334,11.28,8.436666666666667,10.196666666666667,13.25,8.025,18.50455357142857,18.504553571428566,17.7931593633172,17.24695304860078,17.78001236005877,10.26253599346121,7.198749999999999,6.736666666666667,7.2803720734472,6.474885662238558,8.47100431735132,8.670427027763683,3.9458333333333333,4.652083333333332,4.758311575508751,4.616425721668962,7.153196298989724,4.327907089205934,12.196875,11.326458333333328,11.469311001612706,11.387471814952736,14.589205702692473,13.764965793074722,9.272690476190476,9.05876330532213,9.846339143766695,7.912787323379397,10.513078870552503,10.082691847802476,4.396249999999999,4.108749999999998,4.868405762906507,4.08320225395272,7.976393862555554,6.673034559950166,13.178749999999999,13.027500000000002,13.08056157622368,12.873171985948979,13.35129427530294,13.040680558817341,14.902812500000001,13.703660714285714,14.927976391231596,12.950719750212977,17.907264877008693,17.113193217423834,4.166334325396825,4.024171626984126,4.767434363136884,4.263060565001523,5.045767168971221,4.762327177452066,6.114270833333333,5.953125,7.2465982194534515,10.260863545391757,7.310146196890395,6.750811376484663,6.322729166666666,5.6835,6.4831547070931865,5.064221536320799,7.126910691390133,7.502768773765105,6.394791666666667,5.832916666666668,7.18049841893493,5.996615644590558,7.754544020308868,7.646209160578734,12.465625,12.082499999999998,12.654412492517242,12.601413511124168,13.16176695205076,12.448511027293042,5.993854166666667,5.637291666666666,6.528931592588853,8.857116423175597,7.961351335432894,8.576055643001292
2001-08-31,MONSOON,19.2,6.326666666666665,2.6,11.75,7.4121428571428565,3.6,16.9,12.1,3.0966666666666662,2.0333333333333337,5.1916666666666655,4.285,12.15,2.83,18.50455357142857,18.504553571428566,18.35589561799032,17.58044205282976,18.111264542723053,14.255248585643503,7.2870833333333325,7.1675,6.898889910734987,6.471560946578841,5.063818823034004,5.292907270623612,3.779166666666667,3.9645833333333322,3.8949869453052504,3.9310072912185565,3.0859175538583017,4.2408499072341215,12.119375,12.023124999999995,11.581586600967624,11.484800395771877,10.70788414722123,7.662931914229262,9.279357142857142,9.258416666666667,8.87266062911716,7.823384251469929,8.300402220239853,9.169311537991724,4.4775,4.408749999999999,4.361043457743905,3.94391258850679,3.413144272928778,2.577618139274213,12.667499999999999,14.190000000000001,14.608336945734207,14.130516443042271,12.364560831321022,12.26671622846749,15.4025,14.789374999999998,13.796785834738957,12.691486717165597,11.47764057234208,11.739920024941012,4.314248511904761,4.136909722222222,4.099127284548796,4.1272126706659495,3.4723040114331583,3.909764181999442,6.6923958333333315,5.803333333333334,5.161292265005404,7.660455185966806,3.609074469209445,3.914689719058754,6.454166666666666,6.201916666666667,5.966559490922577,5.059064268903637,4.6127703153600965,5.302406120259395,6.986041666666667,6.219166666666668,6.022299051360958,5.997211667932818,4.855597187528179,5.956826806193717,11.721875,12.412499999999998,12.452647495510345,12.449738969780157,11.14251155598752,12.253805093104052,6.25375,5.740624999999999,5.049358955553311,5.469235649317481,4.268552187653941,4.562077337953056
2001-11-30,POMKH,20.3,6.683333333333334,2.7,13.05,7.892857142857142,3.6,5.05,15.625,3.2642857142857147,6.9499999999999975,5.5625,6.5,12.3,7.533333333333334,18.68267857142857,18.504553571428566,19.133537370794194,18.055915676253164,15.587431560576631,13.91774824402404,7.418333333333333,7.230000000000001,6.812667279774326,6.46895467636655,6.023996655288492,6.49652485195675,3.5756249999999996,3.9270833333333326,3.41699216718315,3.50505988342203,2.3284281834580565,2.370298461389114,16.151562499999997,12.370624999999995,12.168951960580575,11.831750112458069,11.20822991299367,11.034870095893098,8.969944444444444,9.286964285714287,8.480739234613154,7.816394731951417,7.958634624263569,6.969486340603149,4.539375,4.383749999999999,4.056626074646343,3.8190772803513195,2.669759610815485,2.738131503437117,13.98375,12.1675,10.785002167440524,11.626084508247173,14.6211480232186,14.466925991172065,15.511666666666667,15.01625,14.528071500843375,13.271640879713736,13.310431798085382,15.42908839147097,4.210892857142857,4.195758928571428,3.7651906564435635,4.0297257915286835,3.597166456571122,3.7017520076353283,6.394895833333333,6.425208333333334,5.876775359003242,8.160480509643444,4.464262081906362,3.3597917299892477,6.180958333333333,6.443541666666667,5.804935694553547,5.067371080004478,5.572826552400487,4.41340048746797,7.294583333333334,6.5704166666666675,6.213379430816575,5.998483621343536,5.2936694737770145,5.8105924624541725,11.700000000000001,12.518749999999997,12.391588497306207,12.367052236112949,12.918905781055791,12.00610115717845,6.332291666666667,6.247083333333332,6.04294870666532,6.966191287921252,4.683497056927326,4.86306458786645
2002-02-28,POMRB,17.168214285714278,7.656666666666666,4.35,12.489999999999998,9.182,4.75,18.0,16.89,4.816666666666666,7.5749999999999975,6.668333333333332,8.625,6.0,6.653333333333332,18.86080357142857,18.504553571428566,18.347408136762226,17.859671590133377,19.90939045177919,11.519884586134012,7.56,7.344166666666667,7.150267034531262,6.468295542397451,7.103362294221947,6.1309837659794,3.5324999999999998,3.6312499999999988,3.7901953003098896,3.7555750944490316,4.363719722652133,4.830465609015198,20.691250000000004,11.868124999999996,12.297371176348344,11.991274663651375,10.815129744683,13.420395077511394,8.746621031746033,9.27175,8.761243540767893,7.996341479248742,9.107885567421457,8.060743350266007,4.5325,4.571249999999999,4.333975644787806,4.069067404204266,3.675821432553865,3.7876740929906236,14.509375,13.1675,13.671001300464315,13.42391653410996,12.724295855066625,10.845144703297294,15.353333333333333,15.78875,15.472842900506025,14.000271230695976,14.240357052773904,15.24276255387449,3.9061309523809524,4.432738095238095,4.185781060532805,4.142784435289675,4.1099328488411055,4.274840087676774,5.904166666666665,6.959583333333333,6.556065215401944,8.66153391558922,5.8791953424233885,5.388429497289915,5.790666666666667,6.464791666666668,6.150294750065461,5.114988999789974,6.580931386685278,5.770618998251174,7.411249999999999,7.401666666666666,7.178027658489945,6.000403957296527,6.998061375041266,5.7328849268090565,12.520000000000001,10.924999999999997,9.834953098383725,10.875133448927222,13.348227932907529,12.624983587471228,6.44625,6.260416666666666,6.287102557332525,7.137605055307137,6.479604104740389,7.314476311408553
2002-05-31,PREMON,18.775,9.303333333333333,4.43,44.45,10.185555555555554,6.08,19.25,16.323333333333334,4.7785714285714285,6.7625,6.166,9.34,19.45,8.6,18.86080357142857,18.86080357142857,18.518444882057334,17.99910322134796,18.35559430306492,11.279012089783615,7.632916666666667,7.4925,8.011493554052091,6.47092458967427,9.314008542570944,8.869236748862873,3.6262499999999998,3.5199999999999987,4.0461171801859335,3.949072721902431,6.207769776211873,3.6606393631672156,21.00958333333333,20.434999999999995,25.15842270580901,18.746471025632157,14.902414878157298,9.0734987628661,8.64674603174603,8.668138888888889,9.330968346682958,8.294673336475649,11.098134458982543,10.602626212277649,4.53625,4.5074999999999985,5.032385386872684,4.729467254785083,7.761164579202619,6.144734593580676,15.191249999999998,14.8,15.90260078027859,15.36777660329739,13.141071243226518,11.137037432103986,15.226770833333335,15.234583333333335,15.813039073636949,14.438088710307527,20.355589913646718,20.75877113416543,3.785491071428571,3.9890476190476187,4.422897207748255,4.23687653661008,5.740542590306302,5.129262148553994,5.641874999999999,5.830208333333333,6.638639129241167,8.270140352281102,9.085583839798762,9.222410519165429,5.805770833333334,5.897125000000001,6.156576850039277,5.143488996247363,8.042312499332098,7.63028780896727,7.57,7.1875,8.042816595093967,6.002542277779798,9.933502476103573,9.77738229828843,12.60375,12.474999999999998,13.680971859030235,12.776606589019242,11.454641413745147,11.604089917527075,5.969166666666667,6.404166666666667,7.212261534399515,8.768953814913644,8.70248260160993,8.4348417155488
2002-08-31,MONSOON,19.2,6.866666666666667,2.7,13.8,8.040000000000001,3.8,14.575,13.050000000000002,2.433333333333333,2.625,4.340000000000002,6.0749999999999975,12.51,3.1666666666666665,19.349776785714283,18.86080357142857,18.7910669292344,18.19140589437204,18.872735553995327,12.659284478853136,7.631666666666667,7.6275,7.5535627990979215,6.468701993317909,5.8327243784278044,5.715114211830952,4.147291666666666,3.5449999999999986,3.50767030811156,3.5171416975444245,2.370939292090923,3.25499392694425,21.306250000000002,20.947499999999994,20.615053623485405,17.757030926531456,18.61556930051541,15.835639226943986,8.279581196581196,8.825103174603175,8.814581008009775,8.239912622268925,7.481810500263537,7.3029086898729245,4.5675,4.557499999999998,4.53943123212361,4.600877455817205,3.5340094956838795,2.9748487495087144,16.1825,14.218750000000002,15.371560468167154,15.561901804857253,16.016778994782545,19.424485569656866,15.365208333333335,15.472083333333336,14.707823444182171,14.051725076980823,12.215274646424035,12.543852810153869,3.513601190476191,3.8232142857142857,3.627071657982286,4.019521898070757,3.224364929523777,3.162474478828318,5.270312499999999,5.9781249999999995,5.0331834775447,5.44903095667653,3.75835576365786,1.6137367768474185,5.830791666666667,5.684208333333335,5.429946110023566,5.106175845264807,4.124313474867652,3.768995526828572,7.270625,7.634999999999999,7.255689957056379,6.003683891810374,5.652137288879411,5.451944446985315,13.38,12.564999999999998,13.212583115418141,12.666144624471869,11.399822950435366,12.91469346730517,5.339583333333334,6.488333333333333,5.594023587306375,5.312330942652257,4.935001634644061,4.428319988826647
