Date,Season,Bijapur,Asur,Bhopal Patnam,Bheramgarh,Bijapur_Trend,Bijapur_SMA,Bijapur_EWMA,Bijapur_DES,Bijapur_TES,Bijapur_ARIMA,Asur_Trend,Asur_SMA,Asur_EWMA,Asur_DES,Asur_TES,Asur_ARIMA,Bhopal Patnam_Trend,Bhopal Patnam_SMA,Bhopal Patnam_EWMA,Bhopal Patnam_DES,Bhopal Patnam_TES,Bhopal Patnam_ARIMA,Bheramgarh_Trend,Bheramgarh_SMA,Bheramgarh_EWMA,Bheramgarh_DES,Bheramgarh_TES,Bheramgarh_ARIMA
2009-08-31,MONSOON,8.605,1.3166666666666669,2.178333333333333,1.5855952380952378,6.7884898989899,8.167138888888882,8.59999511832612,8.657376682344033,8.827171945189772,9.417745901543038,3.4965625000000005,3.4965624999999996,3.2013403934734193,3.5350433538544412,1.3006203851119977,1.3166666624384558,4.657869047619048,4.657869047619046,4.361320497842714,4.756937369210965,2.161490698568914,2.09495644453021,4.2208097718253965,4.220809771825394,3.903843820048515,4.253545026625275,1.5603458475625493,1.6076743858920257
2009-11-30,POMKH,2.9580000000000006,2.4916666666666667,3.426,2.827777777777777,6.308704545454546,7.024638888888882,6.343197070995672,7.6310199033639075,7.041696052737401,7.416252765892393,3.4965625000000005,3.4965624999999996,2.917470902750718,2.909949028503375,2.492247099938606,2.4916666684635103,4.657869047619047,4.657869047619046,3.987192298705628,3.9727476745437036,3.42902604528623,3.4336602502836455,4.2208097718253965,4.220809771825394,3.4734174031402203,4.002614276560954,2.833594438479933,2.7779331667543077
2010-02-28,POMRB,4.566363636363637,4.147916666666667,5.1850000000000005,4.931770833333333,5.813693181818182,6.552340909090903,5.6324636971428585,7.094976344383059,6.816200769370506,6.369830238119711,3.4965625000000005,3.4965624999999996,3.4096492083170977,3.4685456878955665,4.206458298319354,4.14791666590307,4.657869047619048,4.657869047619046,4.466315379223377,4.4736826901211195,5.1911620867888,5.198355680850474,4.2208097718253965,4.220809771825394,4.056758775217466,4.131682456287977,4.9843383030858615,5.045578394466944
2010-05-31,PREMON,8.13090909090909,6.030000000000001,7.842142857142856,7.538095238095237,5.787227272727272,6.065068181818177,6.631841854649352,7.327691442613084,7.709550438796031,7.504381647442703,3.4965625000000005,3.4965624999999996,4.457789524990259,5.198333497343,6.021701730617059,6.030000000324503,4.657869047619048,4.657869047619046,5.816646370391169,6.664352128344054,7.857074562785286,7.871733262243983,4.2208097718253965,4.220809771825394,5.449293360368574,4.725341328476898,7.49011807566856,7.394538851072473
2010-08-31,MONSOON,6.593999999999999,1.3166666666666669,2.178333333333333,1.5855952380952378,6.17759090909091,5.562318181818177,6.616705112789611,7.228653297775605,6.997732950372816,8.32419429971488,3.4965625000000005,3.4965624999999996,3.201340381660822,3.535039764306608,1.3006203851038363,1.3166666665287647,4.657869047619048,4.657869047619046,4.361321155568034,4.7569132147063415,2.1714395204978776,2.100599789975114,4.2208097718253965,4.220809771825394,3.9038141114592393,4.248700886526725,1.562417105141631,1.6091339508398634
2010-11-30,POMKH,4.757272727272726,2.4916666666666667,3.426,2.827777777777777,6.4753181818181815,6.012136363636357,5.872932158582857,6.802104514714291,5.15098278430951,5.861227131155264,3.4965625000000005,3.4965624999999996,2.91747089566316,2.909941694637081,2.4922470999304447,2.4916666667252705,4.657869047619047,4.657869047619046,3.9871926933408206,3.972848445964311,3.4275630628868,3.433128384456838,4.2208097718253965,4.220809771825394,3.4733995779866547,4.002518163346989,2.8356639057920523,2.7793732325067118
2011-02-28,POMRB,5.8900000000000015,4.147916666666667,5.1850000000000005,4.931770833333333,6.741840909090908,6.343045454545448,5.879759295149714,6.666695284899731,6.170805610413805,6.7872296778298455,3.4965625000000005,3.4965624999999996,3.4096492040645625,3.468537036667174,4.206458298311191,4.147916666641762,4.657869047619048,4.657869047619046,4.466315616004493,4.473844386084471,5.188051623828386,5.197499343017484,4.2208097718253965,4.220809771825394,4.056748080125326,4.1357120988587885,4.986405980123991,5.0396753216323775
2011-05-31,PREMON,9.18909090909091,6.030000000000001,7.842142857142856,7.538095238095237,7.437431818181818,6.607590909090902,7.203491940726193,7.176839360551922,7.728675583303852,8.022831988123425,3.4965625000000005,3.4965624999999996,4.457789522438738,5.198324771843332,6.021701730608896,6.030000000010585,4.657869047619048,4.657869047619046,5.8166465124598385,6.664546121199521,7.84998575730153,7.86985496615482,4.2208097718253965,4.220809771825394,5.4492869433132896,4.73332540682203,7.492183962427029,7.402790975425235
2011-08-31,MONSOON,7.668000000000001,1.3166666666666669,2.178333333333333,1.5855952380952378,8.6815,6.876090909090902,7.389295164435716,7.307479916177028,7.367525033633473,8.507000325234262,3.4965625000000005,3.4965624999999996,3.2013403801299094,3.5350330210111305,1.300620385095674,1.3166666666621694,4.657869047619048,4.657869047619046,4.361321240809236,4.757078868227878,2.1756696945319787,2.105528167374957,4.2208097718253965,4.220809771825394,3.903810261226069,4.259476157342267,1.5644812016161258,1.6084578904229734
2011-11-30,POMKH,9.248,2.4916666666666667,3.426,2.827777777777777,9.66821590909091,7.998772727272719,8.13277709866143,7.7115440255402,5.758435084574921,6.177013090108492,3.4965625000000005,3.4965624999999996,2.9174708947446124,2.909937330568979,2.4922470999222823,2.491666666668578,4.657869047619047,4.657869047619046,3.9871927444855415,3.972965566729396,3.426875255754414,3.432665400562012,4.2208097718253965,4.220809771825394,3.473397267846752,4.015201763031948,2.837726211979615,2.782110357230813
2012-02-29,POMRB,11.351818181818182,4.147916666666667,5.1850000000000005,4.931770833333333,10.084290740509491,9.364227272727264,9.42039353192413,8.437604813007274,8.088808318580053,8.68529529977477,3.4965625000000005,3.4965624999999996,3.4096492035134345,3.468534877314055,4.20645829830303,4.1479166666658545,4.657869047619048,4.657869047619046,4.466315646691325,4.473912748565279,5.186540287103407,5.196746124490368,4.2208097718253965,4.220809771825394,4.056746694041385,4.149807589685431,4.988466496023018,5.0333351882302
2012-05-31,PREMON,11.621,6.030000000000001,7.842142857142856,7.538095238095237,10.20458148101898,9.972204545454538,10.300636119154479,9.08156051654796,10.842665917872777,10.690722214058717,3.4965625000000005,3.4965624999999996,4.457789522108062,5.198324816152681,6.021701730600735,6.030000000000347,4.657869047619048,4.657869047619046,5.816646530871937,6.664564007391207,7.846254156595687,7.868200699084051,4.2208097718253965,4.220809771825394,5.449286111662925,4.74865958784561,7.49424268803727,7.410930761101267
2012-08-31,MONSOON,8.56468956043956,1.3166666666666669,2.178333333333333,1.5855952380952378,10.029255182317682,10.196376935564428,9.606257495668512,9.032661497051933,10.251322591989448,9.715303461051116,3.4965625000000005,3.4965624999999996,3.2013403799315037,3.5350340469399257,1.3006203850875124,1.3166666666665199,4.657869047619048,4.657869047619046,4.361321251856495,4.757069155930917,2.1774077629973654,2.1098693862056783,4.2208097718253965,4.220809771825394,3.90380976223585,4.275247952708549,1.5665381369386817,1.607162583066801
2012-11-30,POMKH,9.313636363636364,2.4916666666666667,3.426,2.827777777777777,10.461349338161838,10.21278602647352,9.489209042855652,9.133633773019643,7.971611785410967,7.193983393247116,3.4965625000000005,3.4965624999999996,2.917470894625569,2.9099386010953014,2.49224709991412,2.4916666666667293,4.657869047619047,4.657869047619046,3.987192751113897,3.972944607104914,3.4265229299834137,3.4322587470930275,4.2208097718253965,4.220809771825394,3.4733969684526205,4.030852222113764,2.83978135701694,2.7850325361512582
2013-02-28,POMRB,9.883571428571429,4.147916666666667,5.1850000000000005,4.931770833333333,11.21790600024975,9.845724338161832,9.646953997141964,9.323389090226149,9.577220515004818,9.263809756153453,3.4965625000000005,3.4965624999999996,3.409649203442008,3.4685361139524518,4.2064582982948675,4.1479166666666405,4.657869047619048,4.657869047619046,4.466315650668339,4.4738882121831525,5.185797716713116,5.196078450259951,4.2208097718253965,4.220809771825394,4.056746514404905,4.165046177388262,4.990519850778915,5.027324415817606
2013-05-31,PREMON,16.546,6.030000000000001,7.842142857142856,7.538095238095237,11.061612283549783,11.07697433816183,12.406572398285178,10.732126297861031,11.333247515848457,10.354289646065746,3.4965625000000005,3.4965624999999996,4.457789522065205,5.198325868515578,6.021701730592572,6.030000000000013,4.657869047619048,4.657869047619046,5.816646533258146,6.664539448399574,7.844298638887322,7.866732624990418,4.2208097718253965,4.220809771825394,5.449286003881038,4.763358769454008,7.49629425251689,7.418439311141512
2013-08-31,MONSOON,9.692142857142855,1.3166666666666669,2.178333333333333,1.5855952380952378,10.60572619047619,11.358837662337654,11.320800581828248,10.593582135279693,12.238457714111187,12.02476056817508,3.4965625000000005,3.4965624999999996,3.20134037990579,3.535034773260552,1.30062038507935,1.3166666666666618,4.657869047619048,4.657869047619046,4.36132125328822,4.757050085199983,2.17808330213198,2.1137225056902116,4.2208097718253965,4.220809771825394,3.9038096975667176,4.2890269508485845,1.5685879111485241,1.6057762230884465
2013-11-30,POMKH,6.935833333333334,2.4916666666666667,3.426,2.827777777777777,9.58039880952381,10.764386904761897,9.566813682430283,9.961711859096589,9.6686164450743,8.264757168876653,3.4965625000000005,3.4965624999999996,2.9174708946101404,2.9099390179512774,2.4922470999059585,2.491666666666669,4.657869047619047,4.657869047619046,3.9871927519729318,3.972932195671652,3.426325236817629,3.431898743869702,4.2208097718253965,4.220809771825394,3.473396929651141,4.043482668330696,2.84182934096485,2.787782909734183
2014-02-28,POMRB,8.614285714285716,4.147916666666667,5.1850000000000005,4.931770833333333,8.790291208791208,10.447065476190469,9.185802495172457,9.761213177504859,9.899035183051573,8.567396375745306,3.4965625000000005,3.4965624999999996,3.409649203432751,3.468536266892805,4.206458298286705,4.147916666666666,4.657869047619048,4.657869047619046,4.466315651183759,4.4738819035263,5.185425568264799,5.195482524744818,4.2208097718253965,4.220809771825394,4.056746491124018,4.176429032363567,4.992566044474081,5.0218449794855955
2014-05-31,PREMON,9.612666666666666,6.030000000000001,7.842142857142856,7.538095238095237,8.909287774725275,8.713732142857134,9.35654816377014,9.785241547974461,11.118088297307231,10.689748366539446,3.4965625000000005,3.4965624999999996,4.4577895220596515,5.198325770856994,6.021701730584411,6.030000000000001,4.657869047619048,4.657869047619046,5.816646533567398,6.664539177582917,7.843275726839456,7.865420973888279,4.2208097718253965,4.220809771825394,5.4492859899125055,4.773427562952799,7.498338655969848,7.425220908230997
2014-08-31,MONSOON,10.304615384615383,1.3166666666666669,2.178333333333333,1.5855952380952378,8.923272893772893,8.866850274725266,9.735775052108238,9.93508132114773,9.756009702322169,8.833899317272756,3.4965625000000005,3.4965624999999996,3.2013403799024576,3.5350345853684804,1.3006203850711877,1.3166666666666669,4.657869047619048,4.657869047619046,4.361321253473772,4.757052697224695,2.1783207701624088,2.1171654884594817,4.2208097718253965,4.220809771825394,3.9038096891855982,4.2977315967100935,1.570630524371151,1.604469382534789
2014-11-30,POMKH,7.275333333333332,2.4916666666666667,3.426,2.827777777777777,8.917768429487179,8.951725274725266,8.751598364598276,9.487499506464376,8.230660363004315,8.449066223508723,3.4965625000000005,3.4965624999999996,2.917470894608141,2.909938827590683,2.492247099897796,2.4916666666666667,4.657869047619047,4.657869047619046,3.987192752084263,3.9729356461415453,3.426206066306636,3.431577806172887,4.2208097718253965,4.220809771825394,3.4733969246224694,4.050834690712009,2.8438701639703643,2.7902712990770073
2015-02-28,POMRB,8.386666666666667,4.147916666666667,5.1850000000000005,4.931770833333333,8.938967548076922,8.894820512820505,8.605625685425633,9.330877327117522,9.060945401079628,8.769767926342048,3.4965625000000005,3.4965624999999996,3.4096492034315515,3.4685361037804934,4.206458298278544,4.147916666666667,4.657869047619048,4.657869047619046,4.466315651250558,4.473885317508125,5.185234011526068,5.194947367621022,4.2208097718253965,4.220809771825394,4.056746488106815,4.182459247989328,4.994605077277042,5.016907047379172
2015-05-31,PREMON,9.79625,6.030000000000001,7.842142857142856,7.538095238095237,8.872302083333333,8.940716346153838,9.08187541125538,9.46813604328019,10.486023757818918,10.497769127964649,3.4965625000000005,3.4965624999999996,4.457789522058931,5.198325652029961,6.021701730576249,6.030000000000001,4.657869047619048,4.657869047619046,5.816646533607477,6.6645421350036465,7.842740476832151,7.864242001157228,4.2208097718253965,4.220809771825394,5.449285988102184,4.778121865280669,7.500375898586151,7.431316662461149
2015-08-31,MONSOON,10.290625,1.3166666666666669,2.178333333333333,1.5855952380952378,8.629552083333333,8.937218749999992,9.565375246753227,9.673324730450453,9.399214789184594,9.132320625147578,3.4965625000000005,3.4965624999999996,3.2013403799020255,3.535034513923613,1.3006203850630262,1.3166666666666669,4.657869047619048,4.657869047619046,4.361321253497819,4.75705477906491,2.1783870494116204,2.120260532814343,4.2208097718253965,4.220809771825394,3.9038096880994053,4.301228000291616,1.5726659768180355,1.6032858135332828
2015-11-30,POMKH,6.756000000000001,2.4916666666666667,3.426,2.827777777777777,8.37184659090909,8.807385416666659,8.441625148051937,9.175880452590276,7.989557131943051,8.3808565227375,3.4965625000000005,3.4965624999999996,2.917470894607882,2.909938793824006,2.4922470998896338,2.4916666666666667,4.657869047619047,4.657869047619046,3.9871927520986916,3.972936867871692,3.4261311093224123,3.431289907356663,4.2208097718253965,4.220809771825394,3.4733969239707543,4.05326738951779,2.845903826266402,2.7924971431061065
2016-02-29,POMRB,6.963999999999999,4.147916666666667,5.1850000000000005,4.931770833333333,8.228979640151515,8.45171874999999,7.850575088831162,8.80853155041766,8.725943443442244,8.53324127872478,3.4965625000000005,3.4965624999999996,3.409649203431396,3.4685360995719132,4.206458298270381,4.147916666666667,4.657869047619048,4.657869047619046,4.466315651259215,4.473885812229285,5.185132311622269,5.194464130503496,4.2208097718253965,4.220809771825394,4.056746487715786,4.183918534811339,4.996636949442141,5.012462592068777
2016-05-31,PREMON,9.157272727272726,6.030000000000001,7.842142857142856,7.538095238095237,8.446797348484846,8.291974431818172,8.373254144207788,8.921061961506847,9.783950336261427,9.78578655690323,3.4965625000000005,3.4965624999999996,4.457789522058839,5.1983256742732635,6.021701730568087,6.030000000000001,4.657869047619048,4.657869047619046,5.816646533612672,6.6645419424332815,7.8424597937931555,7.863176536560915,4.2208097718253965,4.220809771825394,5.449285987867567,4.778625605285132,7.502405980641557,7.436803386846281
2016-08-31,MONSOON,9.786666666666664,1.3166666666666669,2.178333333333333,1.5855952380952378,9.139163419913418,8.165984848484838,8.938619153191338,9.131450508242345,8.718435425460145,8.972702827584035,3.4965625000000005,3.4965624999999996,3.20134037990197,3.5350345429344396,1.3006203850548639,1.3166666666666669,4.657869047619048,4.657869047619046,4.361321253500936,4.7570543083578745,2.1783925153688726,2.1230578655045225,4.2208097718253965,4.220809771825394,3.9038096879586353,4.3009724198780575,1.5746942687863208,1.6022264010466074
2016-11-30,POMKH,9.0025,2.4916666666666667,3.426,2.827777777777777,9.902980977355975,8.727609848484837,8.964171491914803,9.15581266236873,7.368452365929559,7.978313707505729,3.4965625000000005,3.4965624999999996,2.9174708946078485,2.909938819829187,2.4922470998814723,2.4916666666666667,4.657869047619047,4.657869047619046,3.9871927521005617,3.9729363623252087,3.426083108074723,3.431030198645477,4.2208097718253965,4.220809771825394,3.473396923886292,4.052411679141795,2.8479303281714765,2.7944863043181303
2017-02-28,POMRB,10.256428571428572,4.147916666666667,5.1850000000000005,4.931770833333333,10.299679487179487,9.55071699134198,9.48107432372031,9.41167367312825,9.072614747979923,9.346059644484422,3.4965625000000005,3.4965624999999996,3.4096492034313757,3.4685361196862865,4.206458298262219,4.147916666666667,4.657869047619048,4.657869047619046,4.466315651260337,4.4738853663458285,5.185076572514185,5.194025603449675,4.2208097718253965,4.220809771825394,4.056746487665109,4.182557679444864,4.998661661309246,5.0084518467551185
2017-05-31,PREMON,11.975384615384614,6.030000000000001,7.842142857142856,7.538095238095237,10.123355082417582,10.255244963369952,10.478798440386033,9.944209707247682,11.124773076059723,11.20928265966963,3.4965625000000005,3.4965624999999996,4.457789522058826,5.198325686706869,6.021701730559925,6.030000000000001,4.657869047619048,4.657869047619046,5.816646533613344,6.664541603425168,7.842312043759572,7.862208933296781,4.2208097718253965,4.220809771825394,5.449285987837159,4.776788883023867,7.50442890249726,7.441759617047129
2017-08-31,MONSOON,10.142142857142854,1.3166666666666669,2.178333333333333,1.5855952380952378,9.541600274725273,10.344114010989,10.344136207088763,10.034410105131787,10.557822369802807,10.436841067220572,3.4965625000000005,3.4965624999999996,3.2013403799019624,3.5350345490387522,1.3006203850467015,1.3166666666666669,4.657869047619048,4.657869047619046,4.361321253501339,4.757054095210289,2.178380514221349,2.1255984897620563,4.2208097718253965,4.220809771825394,3.9038096879403907,4.298828940448294,1.576715400658523,1.6012792431371277
2017-11-30,POMKH,7.23642857142857,2.4916666666666667,3.426,2.827777777777777,9.302431318681318,9.902596153846142,9.101053152824687,9.561345650257497,8.70704040873457,8.42932489338961,3.4965625000000005,3.4965624999999996,2.917470894607844,2.9099388216360347,2.49224709987331,2.4916666666666667,4.657869047619047,4.657869047619046,3.9871927521008037,3.972936254681828,3.426052293298019,3.430794735004839,4.2208097718253965,4.220809771825394,3.4733969238753453,4.050086938656205,2.8499496700894023,2.796269304429738
2018-02-28,POMRB,7.3684615384615375,4.147916666666667,5.1850000000000005,4.931770833333333,9.775240384615385,9.180604395604384,8.408016507079427,9.199623999584183,9.363424108382304,8.80260592027496,3.4965625000000005,3.4965624999999996,3.409649203431373,3.4685361184316688,4.2064582982540575,4.147916666666667,4.657869047619048,4.657869047619046,4.466315651260482,4.473885341101782,5.185045112095573,5.193625852484496,4.2208097718253965,4.220809771825394,4.05674648765854,4.180121125044937,5.000679213303448,5.004818310977364
2018-05-31,PREMON,12.95,6.030000000000001,7.842142857142856,7.538095238095237,10.434615384615386,9.424258241758231,10.224809904247657,9.95432714151934,10.34279034013721,10.078030102322298,3.4965625000000005,3.4965624999999996,4.457789522058825,5.198325682923787,6.021701730551762,6.030000000000001,4.657869047619048,4.657869047619046,5.816646533613431,6.664541652239747,7.842233858344405,7.861326294060594,4.2208097718253965,4.220809771825394,5.4492859878332185,4.774267012486748,7.506444664599615,7.446255571159619
2018-08-31,MONSOON,12.95,1.3166666666666669,2.178333333333333,1.5855952380952378,,10.126222527472517,11.314885942548592,10.57103576165108,10.36866666712746,10.888897976337795,,3.4965624999999996,3.2013403799019615,3.535034544991535,1.30062038503854,1.3166666666666669,,4.657869047619046,4.361321253501392,4.757054167711617,2.1783665926868556,2.127916209597557,,4.220809771825394,3.903809687938026,4.29632700534812,1.5787293729022296,1.6004300674926
2018-11-30,POMKH,9.703571428571431,2.4916666666666667,3.426,2.827777777777777,,10.743008241758233,10.670360136957727,,9.52933417428947,9.649783221601846,,3.4965624999999996,2.9174708946078436,,2.4922470998651485,2.4916666666666667,,4.657869047619046,3.987192752100835,,3.4260326219347665,3.430580274114618,,4.220809771825394,3.473396923873927,,2.8519618525089863,2.7978744476691526
