Date,Season,Patti,Khadoor Sahib,Naushera Panun,Taran Taran,Gandiwind,Valtoha,Chola Sahib,Bhikiwind,Patti_Trend,Patti_SMA,Patti_EWMA,Patti_DES,Patti_TES,Patti_ARIMA,Khadoor Sahib_Trend,Khadoor Sahib_SMA,Khadoor Sahib_EWMA,Khadoor Sahib_DES,Khadoor Sahib_TES,Khadoor Sahib_ARIMA,Naushera Panun_Trend,Naushera Panun_SMA,Naushera Panun_EWMA,Naushera Panun_DES,Naushera Panun_TES,Naushera Panun_ARIMA,Taran Taran_Trend,Taran Taran_SMA,Taran Taran_EWMA,Taran Taran_DES,Taran Taran_TES,Taran Taran_ARIMA,Gandiwind_Trend,Gandiwind_SMA,Gandiwind_EWMA,Gandiwind_DES,Gandiwind_TES,Gandiwind_ARIMA,Valtoha_Trend,Valtoha_SMA,Valtoha_EWMA,Valtoha_DES,Valtoha_TES,Valtoha_ARIMA,Chola Sahib_Trend,Chola Sahib_SMA,Chola Sahib_EWMA,Chola Sahib_DES,Chola Sahib_TES,Chola Sahib_ARIMA,Bhikiwind_Trend,Bhikiwind_SMA,Bhikiwind_EWMA,Bhikiwind_DES,Bhikiwind_TES,Bhikiwind_ARIMA
1998-08-31,MONSOON,13.15,12.535,7.84,7.9849999999999985,6.31,6.416666666666668,9.215,12.4808,12.081875,12.1675,12.454966723072001,12.543979500142541,13.027788098701972,12.046785919598948,14.023125,13.3575,13.028438751231999,13.753996748004816,12.148330601718055,12.608992323773375,8.09,7.865,8.032219872255999,8.07668130842457,8.915255274797843,7.72798205161616,8.2525,7.916250000000002,8.014840368127999,8.202730336680286,8.391161427245304,8.180887964606008,7.412916666666666,7.190833333333334,7.1135766599679995,7.4624660283536075,7.253682638190776,7.559401435871438,7.018750000000001,6.180833333333334,7.150721355946667,8.077001750400285,7.999605811936092,9.04156235473874,8.584166666666667,8.655416666666667,8.780886768639999,8.907969811413162,8.567372474153277,8.291457983877688,11.147041666666667,11.147041666666667,11.553701620087466,11.695749599414764,12.29051006347193,11.7125541526974
1998-11-30,POMKH,11.505,14.59,8.13,8.7,7.13,7.85,8.13,12.583088888888891,12.075000000000001,12.118750000000002,12.0749800338432,12.386084072305396,12.456848675393283,12.341317343162457,14.364999999999998,13.725,13.6530632507392,14.549548236214068,12.971331527088674,13.096134655125594,8.283750000000001,8.017500000000002,8.0713319233536,8.169258593923498,7.931779341909076,7.690927792947737,8.52,8.108750000000002,8.288904220876798,8.401854683429388,8.15887672537544,7.8183550578694145,7.548749999999999,7.1208333333333345,7.1201459959808,7.432590818963686,7.272690207051583,7.19590852473767,7.416666666666668,6.523333333333334,7.430432813568,8.091427970494228,4.884509151818202,5.397388754299884,8.653333333333332,8.575416666666667,8.520532061184,8.638483891672928,8.820757513083873,8.490838439436292,11.147041666666667,11.147041666666667,11.965456527608037,12.057376272461568,12.46932165404967,12.07192656766285
1999-02-28,POMRB,11.435,14.93,8.39,8.8,8.93,7.94,8.523333333333332,7.56,12.2125,12.045000000000002,11.81898802030592,12.245766272480855,11.98189745027056,12.118308707543502,14.833124999999999,14.32125,14.163837950443519,15.265364786275955,13.613776212241376,13.577815866241775,8.64875,8.162500000000001,8.19879915401216,8.355826887368112,7.734268336114874,8.116714592585389,8.965625,8.396250000000004,8.493342532526079,8.571403062598122,8.346905920540744,8.382310890622964,7.526666666666666,7.705000000000002,7.84408759758848,7.831210015960722,7.798635754036065,6.881655645115534,7.4939583333333335,7.514166666666668,7.6342596881408005,8.124065759376693,5.87077808926802,6.513012020519446,8.786458333333332,8.592916666666667,8.521652570043731,8.5364153952177,8.791499760557851,8.4965343207995,11.147041666666667,11.147041666666667,10.203273916564822,10.694509655008495,8.04992600183341,9.154407599899907
1999-05-31,PREMON,12.33,15.58,9.26,9.09,7.1999999999999975,7.07,8.986666666666666,11.964277777777774,12.438125,12.105,12.023392812183552,12.3205281291846,12.019524852193818,11.93621838057572,15.33125,14.408749999999998,14.73030277026611,16.02161583360213,16.801951206021865,15.924568463942032,9.1125,8.405000000000001,8.623279492407296,8.924583819827163,8.69241719378897,8.287523911279248,9.422500000000001,8.643750000000002,8.732005519515647,8.779160640291964,8.845887792041802,8.256767153475522,7.813645833333332,7.392500000000001,7.586452558553087,7.733720187279206,8.510885804223609,8.098662184968427,7.62375,7.319166666666668,7.40855581288448,7.940932961328657,10.449600898421584,10.834879905661644,8.849166666666665,8.713750000000001,8.707658208692905,8.614330600702761,8.82411167463811,9.050675296564465,11.147041666666667,11.147041666666667,10.907675461050003,11.172184421266765,12.145080094897255,11.271282227356117
1999-08-31,MONSOON,14.01,15.93,9.79,10.56,7.383333333333333,7.814999999999999,9.796666666666667,12.4808,12.676874999999999,12.32,12.81803568731013,12.730132064773525,13.029250007286242,12.041118084068549,15.4425,15.2575,15.210181662159666,16.66636431644748,13.89854490232102,14.206791862303536,9.4775,8.892500000000002,9.089967695444377,9.476177009141464,9.678485078301321,9.023555425735479,9.600833333333334,9.287500000000003,9.463203311709389,9.378667992381652,8.87571786701347,8.720919881095307,7.910625,7.660833333333334,7.505204868465185,7.701391840709313,7.061277293676822,7.083028214367189,7.66,7.66875,7.5711334877306875,7.978391873552156,8.177886304134228,7.779805088171073,8.76375,8.859166666666667,9.14326159188241,8.96846680624903,9.483895585288858,8.750732496519039,11.147041666666667,11.147041666666667,11.53692527663,11.66546470594095,12.536493040202226,11.858291022365187
1999-11-30,POMKH,12.45,15.18,9.89,9.78,8.3525,7.49,8.05,12.583088888888891,12.90625,12.55625,12.67082141238608,12.731231755035198,12.656721609738176,12.56551139450496,15.64875,15.405000000000001,15.198108997295801,16.726507110224418,15.947035739572383,15.848476621227011,9.561875,9.332500000000001,9.409980617266626,9.780483892421302,9.435033227422295,9.57000891090011,9.582291666666666,9.557500000000005,9.589921987025633,9.554590225030726,9.463887999783053,9.61009636001383,8.022604166666666,7.9664583333333345,7.84412292107911,7.90347669594994,7.546621731262987,7.460536880854879,7.869999999999999,7.578749999999999,7.538680092638413,7.929414298848923,6.666467761521884,6.549692336985092,8.706875,8.839166666666666,8.705956955129448,8.705873743499,8.501856043543626,8.18751738001373,11.147041666666667,11.147041666666667,11.955390721533558,12.036604198939548,12.582745175959213,12.1613336724752
2000-02-29,POMRB,12.4,15.23,9.55,9.146666666666668,8.483333333333333,8.59,7.92,7.56,12.939999999999998,12.7975,12.562492847431649,12.721688643170445,12.353971742827754,12.534749115538048,16.0175,15.480000000000002,15.21086539837748,16.634492625750422,15.972346385090228,16.26313738893474,9.379375,9.622500000000002,9.465988370359977,9.728219639930078,9.397619187542446,9.701346684552062,9.359479166666667,9.64416666666667,9.412619858882048,9.481056752816182,9.567716777183973,9.010595879383748,7.949999999999998,7.854791666666667,8.0998070859808,8.090169560083067,8.629880001043057,8.350824439943246,7.615625,7.74125,7.959208055583048,8.155030205143381,6.405258338279886,6.691438424934901,8.808333333333334,8.688333333333333,8.391574173077668,8.425629481463655,8.874500540339795,8.648087502592825,10.593191666666666,11.147041666666667,10.197234432920133,10.680262319491954,7.744144652852384,9.209341313700708
2000-05-31,PREMON,13.2,16.93,8.774999999999999,8.594999999999999,8.542499999999999,8.1,9.135,11.964277777777774,12.9275,13.015,12.817495708458988,12.880790154257767,12.52862625978533,12.498865513918853,16.355,15.817500000000003,15.898519239026488,17.152098888669325,17.226648917472588,16.77264358224973,9.1475,9.501250000000002,9.189593022215986,9.27291617283839,10.041897884993496,9.889745372406018,9.376041666666667,9.52041666666667,9.08557191532923,9.259158265311983,9.778834450615305,9.601703568625293,7.818020833333333,8.190416666666668,8.27688425158848,8.248187882180579,8.36742652883441,7.757157829461667,7.255000000000001,7.998749999999999,8.01552483334983,8.211282467666269,9.835482137976607,8.598924610684769,9.208124999999999,8.725416666666666,8.6889445038466,8.588218854523683,9.215100800529523,8.732656182873098,10.039341666666667,11.147041666666667,10.90405177086319,11.162412331393034,12.138896291759966,11.305139169881837
2000-08-31,MONSOON,13.41,17.53,8.815,9.2725,5.46,4.75,10.46,8.05,13.058750000000002,12.865,13.054497425075393,13.051240967517385,13.62175628722,12.68557171396798,16.61625,16.2175,16.551111543415892,17.74877854300993,16.411585207378174,15.984681177398961,9.08625,9.257500000000002,9.039755813329592,9.089999358935435,9.884054426460578,9.299014682491263,9.783958333333333,9.198541666666669,9.160343149197537,9.314356832906018,9.864114112960982,9.344778624190134,8.009791666666667,7.709583333333335,7.150130550953088,7.648063531020354,7.678924809076028,8.031668463581068,7.2368749999999995,7.2325,6.709314900009898,7.452719285486596,9.036385223721144,7.714595287050727,9.774375,8.89125,9.39736670230796,9.192704539275253,9.977255781774284,9.724657241731537,9.993091666666665,10.039341666666665,9.762431062517914,10.237806565163119,12.61124510760602,11.879104290560647
2000-11-30,POMKH,12.95,16.28,9.010000000000002,11.2,9.22,7.67,10.585,12.583088888888891,13.083749999999998,12.989999999999998,13.012698455045236,13.091117387798082,12.973635698022344,12.878477821485903,16.87875,16.4925,16.442666926049533,17.612971548635592,16.617202060801027,16.41870169398511,9.513749999999998,9.037500000000001,9.027853487997756,9.116194119594605,8.904445103326022,9.146664571343534,10.365,9.553541666666668,9.976205889518521,9.949247903074689,9.45964870290173,9.518952312650114,8.2003125,7.9264583333333345,7.9780783305718534,8.065528612890798,7.87333183245646,7.703174553111555,7.211875,7.2775,7.093588940005938,7.568171012356341,5.865455159051801,6.2151866493970465,10.09125,9.524999999999999,9.872420021384777,9.778454746578491,8.323417899574737,8.460776413550677,9.391306944444445,10.039341666666665,10.890694193066306,11.057389268228693,11.147758154009143,10.468606000343897
2001-02-28,POMRB,12.95,16.22,9.94,10.99,9.15,8.265,9.915,7.19,13.020416666666668,13.1275,12.98761907302714,13.122870820528782,12.713197597950385,12.897523113433047,17.2109375,16.74,16.35360015562972,17.360075590613047,16.73587257762503,16.951379092340968,10.356250000000001,9.135000000000002,9.392712092798654,9.64609803461802,8.649151305875986,8.965348331971231,11.1065625,10.014375000000001,10.381723533711114,10.326187273061523,9.71450685266448,10.037698822241683,8.8125,8.093125,8.446846998343112,8.37148066524041,8.756489015162105,8.152228532837064,7.419062500000001,7.19625,7.562153364003564,7.799386564331351,6.385871262343342,8.098534477266126,10.20125,10.023749999999998,9.889452012830866,10.048947549253723,8.541407108532898,8.724408136836292,8.835772222222223,9.946841666666664,9.410416515839785,9.8899707933426,6.6850198634662545,8.168185672142364
2001-05-31,PREMON,12.85,18.04,11.805,11.4,9.4,8.225000000000001,9.675,7.52,12.940520833333334,13.04,12.932571443816284,13.127318369441856,12.931940658156416,12.911496863798375,17.514375,17.0175,17.02816009337783,17.83839640571646,18.294501536287207,17.51568019185184,10.93,9.892500000000002,10.357627255679192,10.923902183596406,10.003334626242456,9.19629465505833,11.549166666666666,10.715625000000001,10.789034120226669,10.715436383986303,10.139556673016433,9.640283608872974,9.371250000000002,8.307500000000001,8.828108199005868,8.66629320740289,8.686796232381166,8.437842363712301,7.588125000000001,7.227500000000001,7.827292018402139,7.967654390285986,8.799304048459263,7.728013501566671,10.258125000000001,10.15875,9.80367120769852,10.1618879648746,9.931755251620427,9.591861674457624,8.835772222222223,8.83577222222222,8.654249909503871,9.195082223519721,11.322086876861496,10.522329473897233
2001-08-31,MONSOON,13.253333333333336,19.0775,12.525,12.4,9.5,6.282499999999999,10.8,8.05,12.772291666666668,13.000833333333333,13.060876199623106,13.214904847064927,13.85097720739168,12.895121278853468,17.756875,17.404374999999998,17.8478960560267,18.632797519160242,18.308038752138383,17.621348452651766,11.309375,10.820000000000002,11.224576353407516,11.90090370895148,11.758928760867523,10.863945943843465,11.777708333333333,11.4975,11.433420472136003,11.295830730742557,11.03208193049474,10.874596552684636,9.43875,9.3175,9.09686491940352,8.91736359024176,7.353068743495793,7.5722386213909845,7.606250000000001,7.610625000000001,7.209375211041284,7.632137543703528,8.004794412010702,6.914306772348752,10.359375,10.24375,10.202202724619113,10.595498098584638,11.20026411820404,10.79198967881661,8.899522222222222,8.835772222222221,8.412549945702324,8.888436600293964,7.787055489217868,6.939788647675696
2001-11-30,POMKH,12.4675,17.16,9.89,11.613333333333333,9.65,7.49,10.7,12.583088888888891,12.603125,12.880208333333332,12.823525719773864,13.120900944267161,13.113676705621156,12.990507023959207,18.056875,17.624374999999997,17.572737633616022,18.41899820915244,17.582480451553536,17.362625589979423,11.943125,11.040000000000003,10.69074581204451,10.873283372691787,11.923632961955068,11.633791728498291,12.272708333333334,11.600833333333334,11.505385616614934,11.456386086664326,11.822777106635785,11.545187738038848,9.4175,9.425,9.318118951642113,9.14637145138134,9.403609702996281,9.449032163797625,7.79125,7.565625000000001,7.32162512662477,7.663089072778544,7.437094456102825,7.437817451431632,11.046249999999999,10.272499999999999,10.401321634771467,10.903519451927803,11.061537961301193,10.993548817108078,9.031397222222223,8.835772222222221,10.08076552297695,10.131871331607844,11.755550268360295,10.177671825181068
2002-02-28,POMRB,12.086666666666668,17.28,12.095,12.405,9.26,8.59,10.61,7.700000000000001,12.446041666666666,12.664375,12.528782098530986,12.96668955889488,12.709367295550438,12.851239295351677,18.4359375,17.889374999999998,17.455642580169613,18.195774996019363,17.56099144262941,17.762480019615943,12.7575,11.578750000000003,11.252447487226707,11.638539546652527,10.334424194494872,10.45643711682928,12.876458333333334,11.954583333333334,11.86523136996896,11.813125872107836,11.435926392054695,11.135940942310496,9.3325,9.4525,9.294871370985268,9.231837136336841,9.802156570060628,9.476788007357555,7.7440625,7.646875000000001,7.828975075974862,7.950183305257839,7.1159662578505305,8.104965536909084,12.54625,10.44625,10.48479298086288,11.091285504395813,10.210855833944333,10.200888547471683,9.099522222222223,8.963272222222223,9.12845931378617,9.41872504686374,6.498293635638219,7.75983754417762
2002-05-31,PREMON,12.36,19.38,14.72,13.945,9.12,9.38,14.475,8.065,12.479270833333333,12.541875,12.461269259118591,12.900847710641507,12.729476329244216,12.647646900418945,19.04208333333333,18.224374999999995,18.225385548101766,18.8349881530336,19.31203402726814,18.608620524010178,13.995,12.307500000000003,12.639468492336025,13.445806628681783,11.981511208788097,13.219202328903396,13.390416666666667,12.590833333333334,12.697138821981376,12.537995931646652,11.777244258002442,12.315214167028493,9.3375,9.3825,9.22492282259116,9.2650326275353,9.668989019781552,9.51026279667184,8.088613541666668,7.935625000000002,8.449385045584918,8.36009322758325,8.788305790143216,8.242070319493662,13.58375,11.646249999999998,12.080875788517726,12.536068822432114,10.036472735219903,10.22059388209736,8.522886111111113,9.099522222222223,8.703075588271702,9.046641232897056,8.66095043570165,7.941406052700669
2002-08-31,MONSOON,12.486666666666665,20.77,16.125,14.685,9.1,4.75,18.0,8.05,12.565,12.350208333333331,12.47142822213782,12.874812382275465,13.582062422740968,12.571051548871461,19.627916666666668,18.647499999999994,19.243231328861057,19.928084973160228,19.992216777177823,19.006271817086628,15.056874999999998,13.207500000000005,14.033681095401615,15.04304164121436,14.321272262504097,14.35511527252747,13.741875,13.162083333333333,13.492283293188827,13.271546089532828,12.936264578518859,12.782999984604821,9.372499999999999,9.2825,9.174953693554697,9.285979532840699,8.558854802692501,9.443303543564953,8.901723363095238,7.552500000000002,6.969631027350951,7.567178675189883,8.311044886591059,7.023645161635892,14.665,13.44625,14.448525473110635,15.063201459333852,11.693357359602665,11.468530118688568,7.882499999999999,9.099522222222223,8.441845352963021,8.786622566390841,8.786220477368577,8.317582787395683
2002-11-30,POMKH,13.5,20.316666666666666,16.19,13.44,10.09,11.778908333333332,11.8,7.97,12.462916666666667,12.60833333333333,12.882856933282692,13.065234715201058,12.729729795462362,12.54858132933844,19.93041666666667,19.43666666666666,19.672605463983302,20.58623437336561,18.58464488030814,18.529264016973467,15.284999999999998,14.782500000000006,14.896208657240969,15.799110261217116,15.133018999392313,14.06730725093767,13.835625,13.618750000000002,13.471369975913294,13.396875261712422,13.36006642957158,13.11611521665533,9.44125,9.3925,9.540972216132818,9.534082202324372,9.744988364700621,9.406946156802292,9.178719642857143,8.624727083333335,8.893341949743904,8.639685346845843,7.235276374601989,6.7781226077836845,15.7575,13.721249999999998,13.389115283866381,15.078746763397449,12.354896170399721,13.28564514436736,7.750624999999999,7.94625,8.253107211777813,8.582622674390644,12.767760727626339,11.025118771038176
2003-02-28,POMRB,11.74,18.81,14.29,13.39,9.1,10.805970238095238,18.16,7.19,12.385833333333334,12.521666666666665,12.425714159969615,12.850125815616892,12.652766006034753,12.801927480469509,20.205416666666665,19.81916666666666,19.32756327838998,20.379490647362204,19.200446302339664,19.253938953942093,15.130625000000002,15.331250000000004,14.653725194344581,15.08138243838621,15.470997792995334,16.05458069606163,13.750625,13.865000000000002,13.438821985547978,13.46863967955567,13.395845045462863,13.072511214301368,9.72,9.352500000000001,9.364583329679691,9.493729614127396,9.917386366003253,9.446011265905064,10.399061904761904,9.178719642857143,9.658393265084438,9.231740366550241,9.428260971408783,10.5894581628819,15.6025,15.608749999999997,15.297469170319829,17.10893926821004,12.223026730924786,12.945781396711018,7.785416666666667,7.81875,7.827864327066688,8.192555754340082,5.817195651171207,6.821590861438329
2003-05-31,PREMON,11.89,20.27,14.35,13.71,9.83,9.38,15.665,7.52,12.05125,12.404166666666665,12.21142849598177,12.710091838327713,12.605839960454045,12.519154775245427,20.332083333333333,20.04166666666666,19.70453796703399,20.69547928122912,21.227418874085576,20.80379392770764,15.056249999999999,15.238750000000003,14.53223511660675,14.791335552983549,15.283833064186867,14.934965268174437,13.7475,13.806250000000004,13.547293191328787,13.617617002512489,13.838584633981082,13.969788497648493,9.91,9.530000000000001,9.550749997807815,9.63358864426968,9.734433038602608,9.303541096321482,11.619404166666667,9.178719642857143,9.547035959050664,9.345816566320988,10.85825752324164,10.062576637533166,15.8725,15.906249999999998,15.444481502191897,17.905731457104224,16.334936048346307,16.17561897263557,7.900833333333334,7.682500000000001,7.704718596240013,8.030844019478216,6.906052027930056,7.1897023119975865
2003-08-31,MONSOON,12.34,22.08,15.26,14.24,10.62,14.512738095238097,15.57,8.873333333333333,11.63125,12.3675,12.26285709758906,12.692352463764848,13.378380259778332,12.351621871170371,20.40375,20.36916666666666,20.654722780220393,21.642954991094342,22.154176677277363,21.28912597800135,15.128749999999998,15.022500000000004,14.823341069964048,15.167570701407541,15.333675970578629,15.377796764488767,13.853750000000002,13.695000000000004,13.824375914797272,13.885324383577528,14.279747198029975,13.787197676049633,10.026250000000001,9.91,9.978449998684688,9.926656645208167,9.0722156823078,9.43562628273554,11.619404166666667,11.619404166666667,11.533316813525637,10.66209217673425,8.448515357230415,6.760207131984497,16.195625,15.298749999999998,15.49468890131514,18.339563221167626,19.18648944970956,18.170785098193846,8.040833333333333,7.8883333333333345,8.172164491077341,8.353941121770722,7.357853377288207,7.307542030665223
