Date,Season,Amarpur,Shahpura,Karanjiya,Mehadwani,Dindori,Bajang,Amarpur_Trend,Amarpur_SMA,Amarpur_EWMA,Amarpur_DES,Amarpur_TES,Amarpur_ARIMA,Shahpura_Trend,Shahpura_SMA,Shahpura_EWMA,Shahpura_DES,Shahpura_TES,Shahpura_ARIMA,Karanjiya_Trend,Karanjiya_SMA,Karanjiya_EWMA,Karanjiya_DES,Karanjiya_TES,Karanjiya_ARIMA,Mehadwani_Trend,Mehadwani_SMA,Mehadwani_EWMA,Mehadwani_TES,Mehadwani_ARIMA,Dindori_Trend,Dindori_SMA,Dindori_EWMA,Dindori_DES,Dindori_TES,Dindori_ARIMA,Bajang_Trend,Bajang_SMA,Bajang_EWMA,Bajang_DES,Bajang_TES,Bajang_ARIMA
1998-08-31,MONSOON,1.5325,10.452857142857145,2.46,0.14,2.066666666666667,1.295,6.8220833333333335,2.403125,2.5079024220160004,6.016843046485944,1.5787048656004554,2.487109364117144,10.747202380952382,10.31821428571429,10.46006195712,10.356963873193607,9.705388898842589,9.896190186628594,4.4425,4.383749999999999,4.514080614912,6.075073954843521,4.058452816363376,4.905904595975783,1.2275,0.9450000000000004,1.02530399744,-0.5361237284291702,0.3424042790303571,5.494880952380952,3.9207142857142863,3.536116298703239,3.900863446075467,1.9544235410687323,2.9825995691738076,1.9693749999999999,1.7974999999999997,1.814169721856,2.101923852145595,1.1368996272442882,1.214316302256453
1998-11-30,POMKH,19.223333333333333,10.124285714285717,2.56,0.73,10.606666666666666,1.8,6.947708333333333,6.762708333333333,9.194074786542934,13.446577976489653,4.8042607357911615,3.696769074182193,11.291041666666668,10.36035714285715,10.325751459986286,10.255404325734746,9.705879437256815,9.812243303603966,4.57,4.398749999999999,3.7324483689472,6.074912523925702,4.7824872615961,1.440477181735689,1.62375,0.9875000000000004,0.907182398464,0.5455038489848971,0.6253037007270043,5.551607142857143,5.5841666666666665,6.364336445888609,6.345999958554199,4.278552439248026,3.7532887576344645,2.1306249999999998,1.8299999999999996,1.8085018331136,2.0882721520085865,1.777458645172017,1.6479759298704182
1999-02-28,POMRB,2.64,12.553333333333333,5.85,2.36,3.8757142857142854,2.58,7.042395833333333,6.881458333333334,6.572444871925761,11.466086950521529,3.2008826228618843,3.794068832151469,11.555178571428574,11.134047619047626,11.216784209325105,10.582554068778268,9.463594546729595,9.691696518031412,4.731875,4.486249999999998,4.57946902136832,6.076277441204032,5.706946533191852,5.62852842079037,1.7787500000000003,1.4675000000000002,1.4883094390784,1.9261563432566833,0.8626126133797878,5.761994047619047,5.405595238095238,5.36888758181888,5.880035769896514,5.080736614292086,5.257874892483758,2.0856250000000003,2.1087499999999997,2.11710109986816,2.1688047543332565,1.990307108011816,1.7406046017439116
1999-05-31,PREMON,4.66,12.661666666666667,7.744999999999999,3.89,6.241428571428571,2.935,4.968333333333335,7.013958333333334,5.807466923155457,10.482569119352885,5.585552447301804,4.930434154378471,11.664821428571429,11.448035714285723,11.794737192261731,10.917859581498908,11.825276201717404,10.994944904466085,5.235625000000001,4.653749999999997,5.845681412820992,6.078521579561229,7.37342970604204,6.779259048254326,1.7962500000000001,1.7800000000000002,2.44898566344704,3.7458239439464487,3.713547445716035,4.930785714285714,5.697619047619047,5.717903977662756,6.293250996030815,6.2051487621664805,6.029109329877144,2.06875,2.1525,2.444260659920896,2.2828107494200687,3.157742974570142,3.1260232307755125
1999-08-31,MONSOON,1.76,11.31,3.085,0.13,2.5816666666666666,0.76,2.9952083333333337,7.070833333333335,4.188480153893274,8.174878705842668,2.379541047695886,2.724446942508461,11.746011904761906,11.662321428571438,11.600842315357038,11.004983930419995,10.83960851953326,10.628461362283263,5.726875,4.809999999999997,4.741408847692595,6.0786026180518675,4.114475100016092,2.693424234116492,1.80875,1.7775000000000003,1.5213913980682239,-0.2635670890479025,0.465956466537637,3.9782380952380954,5.826369047619047,4.46340905326432,5.19634023596406,2.680364242194976,3.567641792559815,2.045,2.01875,1.7705563959525377,2.1259650571084405,1.4251085917818274,1.472438204513083
1999-11-30,POMKH,2.4033333333333333,10.144285714285717,5.965,0.88,3.442,2.2,3.175,2.8658333333333346,3.4744214256692976,6.539697465794581,7.1318075379562895,4.589786459075145,11.922202380952381,11.667321428571437,11.01821967492851,10.884919183379159,10.604498311217476,12.33385362733579,5.78125,5.661249999999997,5.230845308615557,6.080019759590796,4.838509547368402,2.570823364958527,1.8375000000000001,1.8150000000000004,1.2648348388409343,0.7782600949508875,0.5897605968894755,3.959011904761905,4.035202380952381,4.054845431958592,4.538372471036435,6.066846422457315,6.608605461980293,1.9356250000000002,2.1187499999999995,1.9423338375715227,2.157251871858435,1.792400420375006,1.6631500823167564
2000-02-29,POMRB,3.675,13.182857142857143,6.375,2.31,3.4200000000000004,1.99,3.1616666666666666,3.1245833333333346,3.554652855401579,5.772161020484543,2.9247845142477473,3.3531829733855525,11.840416666666668,11.82470238095239,11.884074662099962,11.291318692163635,12.42228954412149,13.858049535586625,5.9624999999999995,5.792499999999997,5.688507185169334,6.081626864943167,5.762968831439946,6.820372194072172,1.9749999999999999,1.8025000000000007,1.6829009033045605,2.1472557010529,1.4596081236981444,3.942322916666667,3.92127380952381,3.800907259175155,3.9949280227891264,4.347851878150293,4.329409610785377,2.0525,1.9712499999999995,1.9614003025429136,2.1601917133359883,2.2219089029950716,2.1416230642560414
2000-05-31,PREMON,5.0633333333333335,13.441666666666668,7.6549999999999985,4.17,6.543333333333332,2.65,3.175625,3.2254166666666677,4.1581250465742805,5.742058764027709,5.3247673964492375,4.6689903850882475,11.821309523809525,12.01970238095239,12.507111463926645,11.720966089368947,12.777643694894248,13.950008317578588,6.2225,5.769999999999996,6.4751043111016,6.0838277942377905,7.429452006037195,7.16101568453848,2.2487500000000002,1.8725000000000005,2.6777405419827365,3.9287367593259352,3.7469336567557416,4.194208333333333,3.9967500000000005,4.897877688838426,4.744621390733952,5.727191211652117,5.524245685800645,2.1637500000000003,1.8999999999999995,2.236840181525748,2.2412568995182283,2.9971926172342855,2.9310635558431715
2000-08-31,MONSOON,1.25,9.875714285714283,4.625,0.95,2.14625,1.98,3.1839583333333334,3.0979166666666678,2.9948750279445684,4.124598651020089,2.172460927355841,2.4730953967136022,11.890059523809523,11.66113095238096,11.4545525926417,11.50681222758419,11.500783221845651,11.679378849708067,6.371249999999999,6.154999999999996,5.735062586660959,6.084622184535858,4.170497399467278,3.1064064382514553,2.48375,2.0775,1.986644325189642,-0.0669787566040676,0.43156057287103156,4.949583333333334,3.887895833333334,3.7972266133030557,3.798828775413195,2.283203509431825,2.9573921623835804,2.165625,2.2049999999999996,2.134104108915449,2.2339124303914475,1.1488466997255464,1.0597958284610698
2000-11-30,POMKH,3.0250000000000004,11.425714285714287,6.505,2.25,5.892500000000001,1.87,2.9316666666666666,3.2533333333333347,3.006925016766741,3.673983244239212,6.461931656835565,7.656185121871307,11.963630952380953,11.981488095238102,11.443017269870737,11.559166675483182,10.303090127824824,11.602213733452084,6.244375000000001,6.289999999999996,6.0430375519965756,6.086288694901559,4.894531852347782,6.219572890516245,2.6475,2.42,2.0919865951137853,1.0626610149251725,0.8927119054759343,5.250729166666667,4.500520833333335,4.635335967981834,4.406605990222099,5.221331907071674,5.318988173851259,2.229375,2.1224999999999996,2.0284624653492696,2.214289251260905,2.1585545616048156,2.1466442590217474
2001-02-28,POMRB,3.12,12.45142857142857,7.025,2.82,7.0125,2.335,2.8081250000000004,3.114583333333335,3.0521550100600447,3.3964131854114914,2.888907020619422,3.121930375300669,12.170059523809522,11.79863095238096,11.84638179049387,11.778235748867248,13.261487276566744,13.463290296701087,5.670625,6.452499999999995,6.435822531197946,6.0881962855581895,5.818991138222264,6.141007915610282,2.64,2.5475,2.383191957068271,2.5845720526741864,2.0662136542558263,5.422187500000001,5.398645833333334,5.5862015807891,5.425458794315114,4.241658148066946,4.162501689658276,2.1200000000000006,2.2087499999999998,2.1510774792095617,2.2520579256723434,2.2644074881476493,2.1641652985688293
2001-05-31,PREMON,3.6,14.761666666666665,5.99,4.97,5.36,2.8150000000000004,2.770208333333333,2.748750000000002,3.271293006036027,3.401321071494409,5.142908939610832,4.530150171287509,12.200238095238095,12.128630952380957,13.012495740962988,12.379875425781742,13.368107520751806,13.174806185414216,5.219999999999999,6.036249999999996,6.257493518718768,6.089623254161867,7.4854743150322305,7.57881102503968,2.51875,2.7475,3.417915174240963,4.3762911920861045,3.9425430588437576,5.74140625,5.102812500000001,5.49572094847346,5.6675752539215924,6.4225122138634285,6.3930003537268085,1.9875,2.2499999999999996,2.416646487525737,2.342787075117067,3.110991659877752,3.0015071266712967
2001-08-31,MONSOON,1.725,10.207142857142856,1.7,0.09,4.701249999999999,0.94,2.6962499999999996,2.867500000000002,2.652775803621616,2.6750323750498053,1.8378580938463762,2.253997765079716,12.11845238095238,12.211488095238101,11.890354587434935,12.154556197605809,10.361760630847177,10.467729150903104,5.138749999999999,5.304999999999996,4.43449611123126,6.089058661821743,4.226519702051069,3.775764537610254,2.4612499999999997,2.5325,2.0867491045445776,0.4302204916677237,0.8136071454664356,5.792008928571429,5.741562500000001,5.177932569084076,5.562167622553902,2.559611514581032,3.1558866363024225,2.02625,1.9899999999999993,1.8259878925154425,2.200841081811882,1.4859644078431162,1.4968550624805166
2001-11-30,POMKH,2.2466666666666666,11.335714285714285,5.8249999999999975,2.14,5.891250000000001,1.85,2.7133333333333334,2.6729166666666684,2.490332148839636,2.3891371762980587,5.891769527990962,6.280785485605751,11.225708333333333,12.1889880952381,11.668498466746676,12.11852815839578,11.505274471086771,10.87012358238156,5.350624999999999,5.134999999999995,4.990697666738756,6.090407888004557,4.950554143826511,5.370673078971402,2.30375,2.5050000000000003,2.1080494627267465,1.3686877459217515,1.0527752734194644,6.241309523809524,5.74125,5.463259541450446,5.874948638127758,5.9447966203260405,6.128805488039245,2.06625,1.9849999999999992,1.8355927355092656,2.182421671903563,1.8810578095695818,1.79846419865622
2002-02-28,POMRB,3.306666666666666,11.887142857142859,7.055,2.47,7.418571428571429,2.665,2.654791666666666,2.7195833333333352,2.8168659559704485,2.6268909021049764,2.679879059637526,3.1443183550715013,9.772607142857144,12.047916666666671,11.755956222905148,12.16750104888708,12.804723334288441,13.703699943086812,5.421249999999999,5.142499999999995,5.816418600043253,6.092327667243085,5.875013426959124,6.8200425082995,2.16875,2.4175000000000004,2.252829677636048,2.8319980457752933,2.3636114653975735,6.238236607142857,5.842767857142857,6.245384296298839,6.717165301346956,5.236432492098575,5.4584857147959545,2.0300000000000002,2.067499999999999,2.1673556413055595,2.2628626864636106,2.1282477775737583,2.052970878803971
2002-05-31,PREMON,3.55,8.184000000000001,7.6549999999999985,4.06,8.548333333333332,2.805,2.7179166666666665,2.7070833333333355,3.110119573582269,2.910325738788053,4.755006571812256,4.513301503497918,8.7615,10.403500000000006,10.32717373374309,11.568398832788295,14.641405802995946,15.096234505781297,5.02,5.5587499999999945,6.551851160025951,6.0945257196930305,7.541496603672151,5.757565793801286,2.0675,2.1900000000000004,2.9756978065816284,4.539564890576242,4.168794392443577,5.795215773809524,6.6398511904761905,7.166563911112636,7.880837002558278,6.665831174855876,6.668938369840371,2.0393749999999997,2.0649999999999986,2.4224133847833356,2.351233393927368,3.051388051874978,2.9615782262451527
2002-08-31,MONSOON,1.3066666666666666,5.16,0.6,-0.08,1.4883333333333335,0.66,3.28375,2.6025000000000023,2.388738410816028,2.231826868594368,1.6062692897586786,1.983289613149512,7.990392857142858,9.141714285714293,8.260304240245855,10.485374233503821,9.501087314457106,12.466136243365376,4.496249999999999,5.283749999999995,4.17111069601557,6.09344901003135,4.28254199668484,2.3267018797890158,2.1525,2.1475000000000004,1.753418683948977,0.44231488842414857,0.35461048481349294,5.746644345238095,5.836622023809524,4.895271680000915,6.07349855725463,3.7596671403220387,4.542524163714376,2.12875,1.9949999999999988,1.7174480308700013,2.175093734117143,1.3973019830688296,1.3349608560862483
2002-11-30,POMKH,3.17,8.294,3.715,1.5,5.5600000000000005,2.205,3.684791666666667,2.8333333333333357,2.7012430464896164,2.5084071467352955,5.265978880880445,5.423136294907865,7.855666666666666,8.38128571428572,8.273782544147513,10.005856640111073,10.060426736431001,11.883718966886235,4.253125,4.756249999999996,3.988666417609342,6.093817199190235,5.006576434153804,4.859219841168946,2.4175,1.9875000000000003,1.6520512103693863,1.3551326706111069,1.4233465598998565,5.334479166666666,5.753809523809524,5.16116300800055,5.943988650521803,6.16848014141889,6.373280163908824,2.2075,2.083749999999999,1.912468818522001,2.201655337874383,1.8252440545316655,1.7215371265441097
2003-02-28,POMRB,6.91,8.76,4.975,3.79,7.361249999999999,3.0250000000000004,3.6345833333333335,3.734166666666669,4.38474582789377,4.353296555598585,2.5770873770196334,3.0462525801431544,7.573083333333334,7.599500000000005,8.468269526488507,9.651066349934261,10.451851462736064,7.779237973655198,4.441875,4.2362499999999965,4.383199850565605,6.0947696292915605,5.931035709217435,6.243620170116885,2.57125,2.3175000000000003,2.507230726221632,2.730203124074025,2.21660570954229,5.28359375,5.7394791666666665,6.04119780480033,6.512160138635425,5.778035628946097,6.139750707091466,2.2306250000000003,2.173749999999999,2.3574812911132006,2.322801249573116,2.297011849289971,2.300887728819749
2003-05-31,PREMON,3.155,10.233333333333334,7.79,4.86,5.308333333333334,3.075,3.624375,3.6354166666666687,3.892847496736262,4.11855241585237,4.656466708757513,4.286815865199906,6.339458333333334,8.11183333333334,9.174295049226437,9.586438170198207,7.675515647271071,4.657274413258215,4.8175,4.269999999999997,5.745919910339363,6.097028201185249,7.597518877973236,6.764366361553835,2.56,2.517500000000001,3.448338435732979,4.638041310446189,4.549848728306657,5.689583333333334,4.929479166666667,5.748052016213531,6.207669871843825,7.0746222569561565,7.254310781011345,2.1675,2.241249999999999,2.6444887746679204,2.436772607632384,3.1399678467892946,3.0779027256284803
2003-08-31,MONSOON,1.3,0.8500000000000001,1.975,0.35,4.321250000000001,0.575,3.0925,3.6337500000000023,2.855708498041757,3.146699689089757,1.588646634186877,1.9834237260952443,4.918333333333334,7.034333333333341,5.844577029535862,7.984915503104844,5.096867714154762,0.2041480619630338,5.18125,4.613749999999997,4.2375519462036175,6.096587577495853,4.338564271280136,0.95586358223071,2.2875,2.625000000000001,2.2090030614397875,0.6396065919838141,0.3202580490376338,5.777083333333334,5.637708333333333,5.177331209728119,5.550685138062883,2.9508072260866687,3.5411440737201882,1.9500000000000002,2.219999999999999,1.816693264800752,2.2412684686004303,1.4542602795387276,1.3237916518223192
2003-11-30,POMKH,3.095,2.7350000000000003,5.3450000000000015,0.98,5.9750000000000005,1.785,2.748125,3.6150000000000024,2.9514250988250543,3.1654065545367307,5.061064634903985,4.6918693900822195,3.577916666666667,5.64458333333334,4.600746217721517,6.858649484694952,7.641717653136666,5.886371984770597,5.3825,5.0212499999999975,4.680531167722171,6.097710365342129,5.062598713662627,3.901302607658709,2.04375,2.495000000000001,1.7174018368638726,1.5852032243499372,1.5371573114158215,6.460104166666667,5.741458333333334,5.496398725836872,5.606768226980104,6.139273097254482,6.296280338414398,1.7806250000000001,2.114999999999999,1.8040159588804512,2.2107462107726166,2.0362020771068403,1.9469188625456981
2004-02-29,POMRB,2.73,2.95,6.255,2.13,7.64625,1.705,3.0204166666666667,2.570000000000002,2.8628550592950326,3.023412691870505,3.057383633424823,2.9739800581219993,3.0275,4.19208333333334,3.9404477306329104,5.9113372815147525,7.669631081913698,9.758157141211775,5.653125000000001,5.341249999999997,5.310318700633303,6.099255121782286,5.9870579945897235,5.254343885823806,2.0425,2.080000000000001,1.8824411021183236,2.8546201593087615,2.5544597973847467,6.748593750000001,5.812708333333335,6.356339235502123,6.320931989816032,6.192886208887784,6.577897573757796,1.8375,1.7849999999999988,1.764409575328271,2.174020473685893,2.3782577761145447,2.4195067383460334
2004-05-31,PREMON,4.58,5.32,8.120000000000001,4.57,10.4875,3.04,3.1470833333333332,2.9262500000000022,3.5497130355770197,3.694484135297774,4.265982561315948,4.029164068898163,3.115,2.9637500000000063,4.4922686383797465,5.481872230258346,7.804205202255358,7.221950983135767,5.963749999999999,5.423749999999997,6.434191220379983,6.101665215738105,7.653541167905153,7.75070905478503,2.11375,2.007500000000001,2.9574646612709943,4.511108739548604,4.236217043690731,7.215729166666668,7.107500000000003,8.008803541301274,8.117886396441776,6.8843852947797926,6.960051306372363,1.868125,1.776249999999999,2.2746457451969624,2.2999414021943814,2.656915463680234,2.5702028931956904
2004-08-31,MONSOON,2.0533333333333332,1.36,3.81,0.63,1.45,1.065,3.3308333333333335,3.1145833333333353,2.951161154679545,3.1296874600062403,1.4151044211060229,1.8520393161113526,3.463333333333333,3.0912500000000063,3.2393611830278477,4.5052621165732205,-0.8585477043339802,-2.6537319983123826,6.045000000000001,5.882499999999997,5.38451473222799,6.102074702503015,4.394586562232689,2.0087739190255096,2.5675,2.0775000000000015,2.0264787967625963,0.48970465166784427,0.3640765740002439,8.094270833333335,6.389687500000003,5.3852821247807645,6.168144609261818,4.030277276518929,4.7070386705988145,1.871875,1.898749999999999,1.7907874471181773,2.177491342223774,0.9633226898928102,0.7916175744228979
2004-11-30,POMKH,3.355,2.925,5.995,1.27,12.583333333333336,1.54,3.4179166666666667,3.179583333333335,3.1126966928077273,3.247547718244848,4.756005850878569,4.314293756291701,3.964666666666667,3.138750000000006,3.1136167098167085,3.929895229160217,1.7363313990823905,-3.7998567421305496,6.08375,6.044999999999996,5.6287088393367934,6.103497782231096,5.118621011242324,5.73976701963092,2.91,2.1500000000000012,1.7238872780575578,1.4958564576504867,1.4260822801854962,8.087864583333335,8.041770833333336,8.264502608201793,8.770518546033912,6.420183186109016,6.573155743825243,1.93625,1.837499999999999,1.6904724682709065,2.124755410766786,1.9531652301519113,1.8810771306147362
2005-02-28,POMRB,3.94,5.546666666666668,6.255,5.47,8.06625,1.98,3.3666666666666667,3.4820833333333354,3.4436180156846365,3.5751923652272897,2.9524196394187197,3.809480570112054,4.695166666666667,3.787916666666673,4.086836692556692,3.878011430391512,2.51149654679831,-2.5082795507372886,6.310625,6.044999999999996,5.879225303602077,6.10504120198037,6.043080294382138,6.016021258003355,2.7525,2.985000000000001,3.222332366834535,2.8187074601586284,2.479696681853854,8.407708333333334,8.146770833333337,8.185201564921076,9.269466531368424,7.605316120711902,8.078256590448609,1.966875,1.9062499999999991,1.8062834809625439,2.1300253149718555,2.171727867047186,2.1162472115066926
2005-05-31,PREMON,4.066666666666666,6.734,8.43,3.97,10.01625,3.28,3.232708333333333,3.353750000000002,3.6928374760774485,3.8636641484313956,4.29924026018244,3.7630774831849783,5.477041666666667,4.141416666666673,5.145702015534015,4.062473053202828,5.271033399167126,2.476581778435343,6.4475,6.122499999999996,6.899535182161246,6.107593846132289,7.70956346748887,7.774824372485218,2.53875,2.8350000000000013,3.521399420100721,4.950720713449619,5.252493589245963,8.021822916666666,8.028958333333335,8.917620938952645,10.340559194231673,8.541044939351615,8.885798901149355,1.974375,1.966249999999999,2.3957700885775264,2.2892348526749027,2.782540162696038,2.7448488142376837
2005-08-31,MONSOON,2.1566666666666667,5.790000000000001,5.315,-0.03,4.48,1.07,3.0454166666666667,3.3795833333333354,3.078369152313136,3.2719821775462705,1.4537029227915754,1.752789198611318,5.805583333333334,5.248916666666673,5.40342120932041,4.108911519180049,0.8240658637665015,-0.5513076923153908,6.42125,6.498749999999997,6.265721109296748,6.108700581136428,4.450608862762538,3.853501166069815,1.9324999999999999,2.6700000000000013,2.1008396520604324,0.7828788506487374,0.03096301490921516,7.139441964285715,8.786458333333336,7.142572563371587,8.94145043246794,4.3169426601091825,4.937845343912983,1.9793749999999999,1.967499999999999,1.865462053146516,2.1685383305576833,1.073965057829425,0.9758103895967916
2005-11-30,POMKH,2.18,4.75,5.585,0.22,6.4662500000000005,1.595,2.959166666666666,3.085833333333335,2.719021491387881,2.8487919201762706,4.583497180592781,4.016905285813435,5.776249999999999,5.705166666666673,5.1420527255922455,4.008588481325877,3.0131169831660443,2.759582704474856,6.593125000000001,6.396249999999997,5.993432665578048,6.109932220808032,5.1746433171699815,6.226361662830296,1.49875,2.4075000000000015,1.3485037912362594,1.6547683430810833,1.308649513610145,7.17859375,7.257187500000002,6.872043538022952,8.316704592650275,8.608466516903809,9.137021305130066,1.9149999999999998,1.981249999999999,1.7572772318879095,2.123308771563486,1.9410112316396022,1.8454433719700671
2006-02-28,POMRB,3.616666666666666,6.35,6.455,1.67,7.1242857142857146,1.965,3.0106249999999997,3.0050000000000017,3.078079561499395,3.133329690761514,2.9759777482373413,3.4978859771092488,5.185875,5.906000000000006,5.625231635355347,4.206680254625302,5.427863560801241,6.02559784633349,6.820625000000001,6.4462499999999965,6.178059599346829,6.111567287724611,6.099102598573745,5.6767930849150705,1.535,1.4575000000000016,1.4771022747417557,2.8073343055762217,3.166106219361665,7.365647321428572,7.02169642857143,6.972940408528057,7.965489100491722,7.680426352698095,8.20019940470026,1.8743750000000001,1.9774999999999991,1.8403663391327456,2.126952502332108,2.218967638612365,2.1333370105419465
