Date,Season,Charama,Koaliboda,Kanker,Sarana(narharpur),Bhanupratappur,Durg Kodal,Antagarh,Charama_Trend,Charama_SMA,Charama_EWMA,Charama_DES,Charama_TES,Charama_ARIMA,Koaliboda_Trend,Koaliboda_SMA,Koaliboda_EWMA,Koaliboda_DES,Koaliboda_TES,Koaliboda_ARIMA,Kanker_Trend,Kanker_SMA,Kanker_EWMA,Kanker_DES,Kanker_TES,Kanker_ARIMA,Sarana(narharpur)_Trend,Sarana(narharpur)_SMA,Sarana(narharpur)_EWMA,Sarana(narharpur)_DES,Sarana(narharpur)_TES,Sarana(narharpur)_ARIMA,Bhanupratappur_Trend,Bhanupratappur_SMA,Bhanupratappur_EWMA,Bhanupratappur_DES,Bhanupratappur_TES,Bhanupratappur_ARIMA,Durg Kodal_Trend,Durg Kodal_SMA,Durg Kodal_EWMA,Durg Kodal_DES,Durg Kodal_TES,Durg Kodal_ARIMA,Antagarh_Trend,Antagarh_SMA,Antagarh_EWMA,Antagarh_DES,Antagarh_TES,Antagarh_ARIMA
1998-08-31,MONSOON,5.97,2.065,3.44,2.825,2.6,2.5,1.9733333333333327,6.574999999999999,6.5775,6.77824552448,6.242719170860313,5.300156891442488,7.494407774290609,3.7270833333333337,3.45625,3.376402060288,2.9678591317343725,0.9433243347941427,1.3473202598841518,5.753333333333334,5.548333333333334,5.584022367232,6.089245182651297,3.3737348084209753,4.264247703968114,3.890625,4.025,3.8881383987199998,4.184357507015497,1.749837023002807,2.7924533013578166,4.7368749999999995,4.876249999999999,4.567256093696001,2.5382897278628143,1.6215173845315514,1.233458388982835,3.6675,3.7737500000000024,3.567996365824,3.577761581153138,1.1960916628573233,1.1276972888285237,4.564583333333333,4.5024999999999995,4.155499549013333,4.117055401096065,1.8212328186709446,2.200259547959121
1998-11-30,POMKH,5.113333333333333,3.38,3.866666666666666,3.245,3.7675,3.01,3.8633333333333333,6.534583333333334,6.465,6.112280648021333,6.218384410008169,5.652049764130144,5.100932685280295,3.8204166666666666,3.6412499999999994,3.3778412361727996,2.9913122536661936,2.8498711955957976,2.9222953007492203,5.56875,5.620833333333334,4.897080087005866,5.134157248093753,3.7482469420631306,3.4102227350587473,3.856875,3.8762500000000006,3.6308830392319997,3.5288780753960043,3.127198600473265,3.2732441215839505,4.755625,4.693124999999998,4.247353656217601,2.624087717493691,4.535542842602018,4.593322457634724,3.95625,3.657500000000003,3.3447978194944,3.2815431681971274,3.333081680760649,3.60744184157503,4.497916666666667,4.549166666666666,4.038633062741333,3.7594659648984443,3.917569792485084,4.170489436208451
1999-02-28,POMRB,6.3933333333333335,4.366666666666666,5.263333333333333,3.4,4.842499999999999,4.34,5.14,6.378750000000001,6.685,6.224701722146133,6.1941445594080715,6.9203405148234935,6.115332868134899,3.7632812499999995,3.8129166666666663,3.7733714083703465,3.6769624973985597,4.612221709549177,4.234663038744962,5.217083333333333,5.885833333333333,5.043581385536854,5.015009426938033,5.543173764314023,5.29446975171453,3.6506250000000002,3.9050000000000002,3.5385298235392,3.2764740311158653,4.344149014954704,3.3381313343460652,4.595625000000001,4.780624999999999,4.485412193730561,2.9195678442346322,5.111844234039633,5.044229370181017,4.0620312499999995,3.6775000000000033,3.7428786916966397,3.7364749327610705,4.241976012836794,3.6456973251684412,4.390416666666667,4.58,4.4791798376448,4.050139957802262,5.33161422372608,5.30584182374031
1999-05-31,PREMON,8.06,5.5,8.436666666666667,5.7650000000000015,7.7125,7.09,6.6866666666666665,6.359791666666667,6.384166666666665,6.95882103328768,6.169999264213513,8.501300976265993,7.732133437595361,3.5823958333333334,3.827916666666666,4.464022845022209,4.979525336391331,6.478945114794184,6.308521942119018,5.14375,5.251666666666667,6.400815497988779,6.442346541252228,8.997190397351003,9.378894428660537,3.4696875000000005,3.8087500000000003,4.42911789412352,5.255092416812262,6.14390519292184,5.949525759949309,4.405937499999999,4.730624999999998,5.7762473162383365,3.763331179164782,7.953561544486464,8.085098953885636,3.7153125,4.235000000000003,5.081727215017985,5.453902149233591,5.549605557285362,4.627913864289377,4.360416666666667,4.4158333333333335,5.362174569253547,5.019637287498373,7.2524231340837115,7.195413519614581
1999-08-31,MONSOON,5.926666666666668,1.5479166666666666,3.1633333333333336,1.56,1.52,1.11625,1.7699999999999998,6.4037500000000005,6.373333333333333,6.545959286639274,6.145948007178291,5.024200200493454,6.497851524916166,3.4190625,3.6986458333333325,3.297580373679992,3.4762598579417228,1.052174726681279,1.6371623506047939,5.2,5.1825,5.105822632126601,5.208162534209312,3.3915402155580727,2.8734319084834636,3.5162500000000003,3.4925000000000006,3.281470736474112,3.0542843134488984,1.765438767624524,2.3397915790379886,4.3471874999999995,4.460624999999998,4.0737483897430025,3.424734661703224,1.6861666217117,2.032892827924781,3.4953125,3.889062500000003,3.4955363290107906,3.6568043324740236,2.3937817088456934,3.097722338382993,4.369999999999999,4.365,3.925304741552128,3.84036872702398,1.821232818611397,2.134603241105972
1999-11-30,POMKH,5.005,2.45,3.556666666666666,3.0625,3.33,1.62,3.826666666666666,6.483749999999999,6.3462499999999995,5.929575571983564,6.121990469129537,5.452771754660056,5.333646376841806,3.4507291666666666,3.466145833333333,2.9585482242079952,2.8371800149260333,2.8255160817872516,2.882946473960004,5.288333333333333,5.1049999999999995,4.486160245942627,4.3990670379114265,3.75341158687091,3.873745446647157,3.689375,3.4468750000000004,3.193882441884467,2.8241551431717817,2.9372556837218475,2.789671639669384,4.365937499999999,4.3512499999999985,3.7762490338458017,3.4268437035699097,3.990476713967051,3.752693387781661,3.3803125,3.5415625000000035,2.7453217974064743,2.719939572002994,3.170412563479974,2.044716458685806,4.407083333333333,4.355833333333334,3.885849511597943,3.6876947726867346,3.917569791830884,4.0204569671924855
2000-02-29,POMRB,6.8533333333333335,3.99,6.0233333333333325,3.955,4.81,3.97,5.253333333333333,6.549166666666667,6.461249999999999,6.299078676523472,6.098126393100762,6.751040225257099,6.006610166421732,3.47515625,3.371979166666666,3.3711289345247972,3.319748426234688,4.39513551226539,3.9162416139800915,5.3549999999999995,5.295,5.101029480898909,4.89669373703581,5.486323638501791,5.050909569781764,3.85125,3.585625,3.49832946513068,3.507430447713919,4.155400733309825,3.375711606177748,4.4712499999999995,4.343124999999999,4.18974942030748,3.7038606597668617,4.669636249187024,4.205355511207253,3.1970312499999998,3.4490625000000037,3.235193078443885,3.242002596442099,4.061321597204756,3.7768274066283047,4.472083333333334,4.384166666666667,4.432843040292099,4.190592275240241,5.3316142227904235,5.2373600762021875
2000-05-31,PREMON,8.239999999999998,6.13,8.383333333333333,6.595,7.895,6.54,6.87,6.6239583333333325,6.506249999999998,7.075447205914083,6.074355396703953,8.53943435536131,8.123160030418802,3.568333333333333,3.5294791666666656,4.474677360714878,5.1743985016307095,6.227898457688846,5.905992348229779,5.726249999999999,5.281666666666666,6.413951021872679,6.480686771573887,8.952544301332408,9.52666207561769,3.9359375,3.793125,4.736997679078408,6.548486562281242,6.074533203976319,5.9595018091048875,4.7615625,4.388749999999998,5.671849652184488,4.56847648840314,7.648312244214658,7.67448607225093,3.18625,3.3115625000000035,4.557115847066331,4.922262765662827,6.0911576349977405,6.47216345330337,4.573333333333332,4.430000000000001,5.40770582417526,5.368740945678797,7.2524231326287225,7.181920009373832
2000-08-31,MONSOON,6.2700000000000005,1.1133333333333333,3.75,2.025,2.18,0.2,2.1066666666666665,6.640104166666666,6.592083333333331,6.7532683235484505,6.050676985788931,5.109096490956824,6.3235615329617225,4.013333333333333,3.4208333333333325,3.13013974976226,3.427099646047512,0.98862438232561,1.8600240034287157,6.18625,5.428333333333333,5.348370613123607,5.605529087160451,3.3801509670996324,2.7760199251441247,4.2775,3.9093749999999994,3.652198607447045,4.3000452605356605,1.8404216584781814,2.1078907450371243,5.103749999999999,4.553749999999998,4.275109791310693,4.315844418072247,1.5495778674997815,2.1379501370424374,3.42125,3.082500000000003,2.8142695082397986,2.936981543212248,1.2390312739102565,1.0317271818078815,4.663333333333333,4.514166666666667,4.087290161171822,4.344397456617967,1.8212328182638995,2.0741670074280045
2000-11-30,POMKH,5.26,3.63,5.94,3.275,4.9925,2.45,4.3,6.673125000000001,6.655833333333331,6.15596099412907,6.027090837000327,5.622855585600549,5.431323219744425,4.5339583333333335,3.7158333333333324,3.330083849857356,3.5111064540827472,2.6830058812394224,2.576466060538462,6.4870833333333335,6.024166666666667,5.585022367874164,5.8356054204613335,3.777200913744814,4.063853610883619,4.7125,3.9624999999999995,3.501319164468227,3.623753574009031,3.074838781834309,3.029364058025626,5.3084375,4.969374999999998,4.562065874786416,4.578167243024018,4.045372092341747,3.6098233643774473,2.81125,3.2900000000000027,2.6685617049438792,2.700767115002058,1.918600285336388,1.1804405781202933,4.540416666666666,4.6325,4.172374096703093,4.3317324134124044,3.9175697918047634,3.9747717694008666
2001-02-28,POMRB,6.7275,6.37,7.32,6.475,5.885,5.02,5.5,6.163124999999999,6.624374999999999,6.384576596477443,6.003596687608051,6.949114624104945,6.200399912342131,4.702083333333333,4.310833333333333,4.546050309914413,5.3932667266438825,4.534069868779966,4.400302019238154,6.3725000000000005,6.348333333333334,6.279013420724499,6.652547610466591,5.718462820170965,6.042362325965917,4.723125,4.592499999999999,4.690791498680936,6.014271019796166,4.305008466945304,3.7042867423260697,5.165937499999999,5.2381249999999975,5.09123952487185,4.989810619200453,5.3558719946690125,5.346930535618908,2.071875,3.5525000000000024,3.6091370229663275,3.830222154757059,3.9839472354583974,4.019709492547159,4.272500000000001,4.694166666666667,4.703424458021856,4.828595193932642,5.331614223335102,5.219246593263381
2001-05-31,PREMON,8.63,7.915,9.493333333333332,7.555,8.4575,0.61,5.6400000000000015,5.431875000000001,6.721875,7.2827459578864655,5.9801941960033105,8.630740379371181,8.088064343809979,4.667708333333334,4.757083333333333,5.893630185948648,7.995933669564285,6.843755961655266,6.913192827141989,6.047083333333333,6.625833333333334,7.564741385768032,8.36390380645886,9.134143455208033,9.491604450609511,4.440625,4.8325,5.836474899208561,8.57883018378312,6.604603854952285,6.994109457015986,4.819062499999999,5.3787499999999975,6.43774371492311,5.880928765545615,8.475329911580118,8.504568655279304,2.024375,2.070000000000002,2.409482213779796,2.4453550990845767,6.5182058724781164,6.2501652684206945,4.165833333333334,4.386666666666667,5.078054674813114,5.310748951727752,7.252423132930426,7.080459776222371
2001-08-31,MONSOON,1.8,0.6733333333333333,1.7233333333333334,1.15,0.4775,0.215,1.1933333333333334,5.110104166666667,5.604375,5.089647574731879,5.956882663275181,5.298859782993377,6.510178284961777,4.494583333333333,4.647083333333333,3.8055114449025225,5.097440991877438,1.853288127488098,2.35343689458539,5.810833333333333,6.1191666666666675,5.228178164794153,6.070619756943286,3.721909107204002,3.327076829942736,3.9087500000000004,4.61375,3.9618849395251363,4.460825676130473,2.439498683083088,2.431784851802502,4.603437499999999,4.953124999999997,4.053646228953866,5.19884606082565,2.3429143482808694,2.315992271241412,1.6837499999999999,2.073750000000002,1.5316893282678778,1.402403383956564,-0.35822356345988005,-1.7407739197762435,4.1954166666666675,4.158333333333334,3.5241661382212017,3.8648511187332844,1.82123281830098,2.017165316864176
2001-11-30,POMKH,3.88,3.795,5.363333333333333,1.89,3.92,2.055,4.36,4.860208333333334,5.259375,4.605788544839127,5.933662083414034,4.276640250564672,3.4040546666953095,4.248125,4.6883333333333335,3.8013068669415135,4.506268478709229,3.270022989187418,2.6867007583559985,5.4087499999999995,5.9750000000000005,5.2822402322098245,5.768252378785298,4.188923181859776,3.4951340408946185,3.525,4.2675,3.1331309637150815,2.4952268396768136,3.4373171416859885,2.815851639744971,4.44125,4.684999999999997,4.00018773737232,5.142112782201325,4.070981759652577,3.821663606115138,1.3725,1.975000000000002,1.7410135969607268,1.6039001775677248,1.462707464317819,2.8800533101875443,4.720625,4.173333333333334,3.858499682932721,3.9246734101007217,3.917569790951511,3.954350902228569
2002-02-28,POMRB,5.533333333333334,4.82,6.006666666666668,3.605,5.2325,2.69,5.676666666666668,5.519583333333334,4.960833333333334,4.97680646023681,5.910532085182078,5.591762988778693,6.457064581704254,4.4158333333333335,4.300833333333333,4.208784120164908,4.651461835703508,5.03127714542353,4.992096901820725,5.560416666666667,5.646666666666667,5.572010805992562,5.819884449922369,6.022233663102636,6.379497838090191,3.5500000000000003,3.5500000000000003,3.321878578229049,2.7769940329677785,4.387005522413044,4.394099644203024,4.7749999999999995,4.521874999999998,4.493112642423392,5.311183256471196,4.967802024432444,4.93598997457756,1.6956250000000002,1.3925000000000023,2.120608158176436,2.055850557619396,3.805561741254804,4.254872464976827,5.364583333333333,4.217500000000001,4.5857664764263,4.564986705627064,5.331614222179134,5.22181766219252
2002-05-31,PREMON,7.825,7.493333333333332,7.59,7.355,7.8125,0.45,9.665,6.735833333333334,4.7595833333333335,6.116083876142087,5.887492340451593,7.327178734741874,7.485178108785642,4.706041666666667,4.195416666666667,5.5226038054322775,6.499768090011036,6.905295260116135,6.563965434398045,6.207916666666668,5.170833333333334,6.379206483595537,6.607164945481716,9.220700037012016,8.936184936351912,3.7318750000000005,3.5,4.935127146937429,6.813196780894563,6.212786754155209,6.288176412537364,5.43875,4.360624999999998,5.820867585454035,5.952446291477682,7.926867513446874,8.082683248899482,2.4631250000000002,1.3525000000000023,1.4523648949058616,1.3105225325693508,2.2646988574000897,0.018061243149043893,5.54875,5.223750000000001,6.61745988585578,6.996965228664548,7.252423128881954,7.060512186767325
2002-08-31,MONSOON,7.88,2.4366666666666665,4.84,1.5499999999999998,3.7925,2.96,2.32,7.516666666666666,6.279583333333333,6.821650325685252,5.86454240990358,4.159636964567499,5.789586344154988,4.8950000000000005,4.63625,4.288228949926033,4.732812112934525,1.8119959401929657,1.7382537800808358,6.744583333333333,5.950000000000001,5.763523890157321,5.978228626740485,3.448706738061911,2.5345631091126513,4.014375,3.6,3.5810762881624574,4.174662414523496,2.078469437441477,1.8646908012935506,5.794062500000001,5.189374999999998,5.009520551272421,5.790965914579322,1.511488361876248,1.207563558588211,2.88125,2.038750000000002,2.055418936943517,2.051911412334869,-0.4010703318125466,0.34142154195182095,5.583333333333334,5.505416666666667,4.898475931513468,5.837390100482103,1.8212328206319999,2.0456182280249697
2002-11-30,POMKH,7.5299999999999985,4.3533333333333335,7.426666666666668,2.945,5.915000000000001,5.45,4.706666666666667,7.981874999999999,7.192083333333334,7.10499019541115,5.8416819275865945,5.517060186146726,6.0492652873341335,5.046666666666666,4.775833333333333,4.314270703288953,4.4551461518557,3.6127747435763418,3.681580931941682,7.11375,6.465833333333335,6.4287810007610595,6.632307564792843,4.430677909515278,5.214158148440453,3.9331249999999995,3.8637499999999996,3.326645772897474,3.345075571804584,3.1984378925173873,2.4915770987590755,5.9444375,5.688124999999998,5.371712330763453,6.004124503031518,4.820127389577556,5.229156549408515,2.94625,2.887500000000002,3.4132513621661102,3.9395205183663298,1.9742088019566721,2.748944778161076,5.2993749999999995,5.592083333333334,4.821752225574747,5.68344983720951,3.917569796450556,4.014362327108321
2003-02-28,POMRB,8.129999999999999,5.7733333333333325,8.236666666666666,4.81,6.08,2.64,5.6066666666666665,7.656874999999999,7.84125,7.514994117246689,5.818910581983497,7.626442900062855,6.890080720839524,4.926666666666667,5.014166666666666,4.897895755306704,5.137052523854117,5.419907004921793,5.167005401063305,6.945,7.023333333333335,7.151935267123302,7.545400969400714,6.242193879185865,6.564119102826989,3.594375,4.164999999999999,3.9199874637384844,4.376766564981342,4.3558020578858425,3.9256837513231093,5.6415625,5.899999999999997,5.655027398458072,6.21843175074162,6.178311096146671,6.640347846781072,2.68375,2.875000000000002,3.103950817299666,3.7633981819916205,3.9811404261401657,3.350813656253697,4.799791666666667,5.574583333333333,5.135718002011515,5.861056205034094,5.331614227910782,5.256345864390252
2003-05-31,PREMON,8.95,7.753333333333333,8.313333333333334,5.5,8.168,1.02,7.463333333333333,6.524375,8.122499999999999,8.088996470348015,5.796228034233787,9.547104031029388,8.535498670614436,4.69140625,5.079166666666667,6.040070786517356,6.974191891252125,7.414100161748763,7.182011176817125,6.292083333333333,7.204166666666668,7.616494493607315,8.286630560815697,9.389600165423712,9.514511770802526,3.358125,3.701249999999999,4.551992478243091,5.658108032940882,6.380001746867271,6.962612920723896,5.071541666666667,5.988874999999997,6.660216439074843,6.803117078286887,8.967820727426792,8.66077029050489,1.985625,3.0175000000000023,2.2703704903797997,2.761552904742955,2.0282517702011544,0.1644494834192953,4.471979166666666,5.024166666666666,6.066764134540242,6.7739085411524345,7.2524231381284725,6.685871294458574
2003-08-31,MONSOON,4.155,1.2166666666666668,2.766666666666667,0.695,1.014,0.29,0.525,5.52,7.191249999999999,6.515397882208808,5.773633718531947,6.018646534602695,6.024974280963632,4.4390624999999995,4.774166666666666,4.11070913857708,4.3419851571872075,2.267852452236181,2.02083547517376,5.53375,6.685833333333335,5.676563362831056,6.277115517220411,3.979588243249405,2.847509026943894,2.90375,3.487499999999999,3.0091954869458544,2.6261693288165073,1.9211061624396595,1.3983734478294712,4.584458333333332,5.294249999999996,4.401729863444905,5.99198487315698,2.6559470783589996,2.2153530654279905,1.4725,2.3500000000000023,1.4782222942278795,1.7189537855341215,2.244143599735751,2.9660534033663644,4.309374999999999,4.575416666666666,3.850058480724145,4.637492562179931,1.8212328239969349,1.8726947625071055
2003-11-30,POMKH,2.1950000000000003,3.69125,4.276666666666666,1.91,4.133333333333333,2.535,3.8791666666666655,4.965624999999999,5.8575,4.787238729325285,5.751127401843121,5.535435626213153,4.643883402257572,4.107395833333333,4.608645833333332,3.942925483146248,3.7788927081386383,3.7119907597383883,3.368383494784091,5.17625,5.898333333333335,5.116604684365299,5.317122264517922,5.00089404966296,4.7164397981222255,2.4974999999999996,3.228749999999999,2.5695172921675127,1.792765040485415,2.929099520649882,2.5511721721399425,4.105333333333333,4.84883333333333,4.2943712514002765,5.759063854613574,4.528557135860621,4.524086727154437,1.4275,1.6212500000000023,1.9009333765367278,2.1174433710017664,3.6420391789269764,4.012812197905665,4.226875,4.368541666666665,3.861701755101153,4.1793381661270965,3.917569798239102,4.052144687593797
2004-02-29,POMRB,5.43,4.416666666666667,5.32,2.21,3.965,1.45,5.133333333333334,4.425,5.1825,5.044343237595172,5.728708944364355,5.880207190749313,5.346425795805473,3.9744791666666663,4.269479166666666,4.132421956554416,3.87228814722312,5.357110238024579,5.057362099144699,5.08875,5.169166666666669,5.197962810619179,5.066625008368059,6.508365227142624,5.868866087868173,2.4462499999999996,2.5787499999999994,2.4257103753005076,1.7073678632109264,3.9635701629222457,3.973363603046627,3.9128958333333332,4.320083333333329,4.162622750840166,5.490028618002155,5.240148433511759,5.130864685124883,1.6354166666666667,1.3237500000000022,1.7205600259220364,1.8492597240990685,2.2188622662549773,1.881980079543858,4.388333333333333,4.250208333333332,4.370354386394025,4.354732218518538,5.33161422784574,5.315251570158524
2004-05-31,PREMON,7.215,6.456666666666666,8.37,4.85,6.45,1.85,7.276666666666667,4.26375,4.74875,5.912605942557104,5.70637794688442,7.486482917542894,8.010421664412085,3.9043229166666666,3.945312499999999,5.0621198405993155,5.307325107432063,7.075953805346201,6.787293942857706,5.022499999999999,5.183333333333335,6.466777686371508,6.330203024390461,9.153380249843758,8.583153219635124,2.50375,2.4162499999999993,3.3954262251803042,4.306045584924641,5.633409138710816,5.413280012686394,3.889791666666666,3.8905833333333293,5.0775736505041,5.686539855983092,7.551793379485442,7.228283010378698,1.7695833333333335,1.5312500000000022,1.772336015553222,1.8616627077865717,0.5529198233494164,0.7744806803596275,4.394479166666667,4.203541666666666,5.532879298503082,5.472400964139885,7.252423137403023,7.205267961634616
