Date,Season,Jatara,Palera,Baldeogarh,Niwari,Prithvipur,Tikamgarh,Jatara_Trend,Jatara_SMA,Jatara_EWMA,Jatara_DES,Jatara_TES,Jatara_ARIMA,Palera_Trend,Palera_SMA,Palera_EWMA,Palera_DES,Palera_TES,Palera_ARIMA,Baldeogarh_Trend,Baldeogarh_SMA,Baldeogarh_EWMA,Baldeogarh_DES,Baldeogarh_TES,Baldeogarh_ARIMA,Niwari_Trend,Niwari_SMA,Niwari_EWMA,Niwari_DES,Niwari_TES,Niwari_ARIMA,Prithvipur_Trend,Prithvipur_SMA,Prithvipur_EWMA,Prithvipur_DES,Prithvipur_TES,Prithvipur_ARIMA,Tikamgarh_Trend,Tikamgarh_SMA,Tikamgarh_EWMA,Tikamgarh_DES,Tikamgarh_TES,Tikamgarh_ARIMA
2013-11-30,POMKH,3.94,2.35,2.35,8.388,2.566666666666667,3.0500000000000003,4.0796875,4.684374999999999,4.372607300948207,4.87611794674576,4.677370018547416,4.5776165222401515,3.30625,4.487500000000002,3.666520705570254,4.883879055790334,3.2351097160037185,3.2627225886730935,2.10625,1.8625000000000025,2.0211146753464435,2.2317583409442485,2.307308503169781,2.3039282937496557,8.4869375,9.415187500000007,8.55190994429785,8.956149346149651,7.990469550782845,7.143505047074414,2.841666666666667,4.020833333333337,3.2265698925533077,4.520346342645758,3.2256377400962424,3.1858298253512327,4.451958333333334,8.29541666666667,5.4380461220718,6.751203529424387,6.789892619268313,4.386515421622702
2014-02-28,POMRB,3.79,3.8125,2.4000000000000004,7.005000000000001,2.6833333333333336,4.41,3.9425,4.506874999999999,4.139564380568924,4.614315471529997,5.216567787992124,5.298184993960429,3.2890625,3.7656250000000018,3.7249124233421522,4.659812078783705,3.404955123770067,4.00239838956207,2.28125,2.0875000000000026,2.1726688052078664,2.2664719381655374,1.8470818283783486,2.8358920634525355,8.323500000000001,8.813625000000007,7.933145966578711,8.570760248395652,9.287995617663283,9.807268528502918,3.020833333333333,3.200000000000003,3.009275268865318,4.326078787029097,3.982638879961992,4.202558664675217,4.408708333333333,4.892083333333337,5.02682767324308,6.269362668089547,7.982297394294642,6.810116292711516
2014-05-31,PREMON,4.84,4.325,2.85,12.154000000000002,3.866666666666666,7.254,4.43625,3.652499999999999,4.419738628341355,4.634994373974408,6.690168673491964,7.101846774082551,4.228125,2.8468750000000016,3.9649474540052916,4.595453720802526,4.857466867684121,5.77746165648339,2.7,2.1250000000000027,2.4436012831247202,2.4090307021182693,4.975526181682024,5.5673290775981314,8.43325,8.160250000000008,9.621487579947228,9.334893437295166,10.732526860903826,11.134160502677211,3.8583333333333334,2.4833333333333365,3.3522318279858574,4.289967832865929,5.184642202556841,5.820754181366556,5.286833333333333,4.011833333333337,5.917696603945847,6.265891534749612,9.189908701060405,8.10379543101617
2014-08-31,MONSOON,4.36,4.437499999999999,2.15,6.4,5.116666666666666,4.508333333333333,4.87875,4.232499999999999,4.395843177004813,4.547814261308001,3.009820166591646,3.273275163892676,5.0109375,3.7312500000000015,4.153968472403174,4.569424190814515,1.638695156077341,2.3315428441896437,3.1331250000000006,2.4375000000000027,2.326160769874832,2.3331962341190837,-0.46458534495444237,0.2725292862914992,8.977875000000001,8.486750000000008,8.332892547968338,8.745874495292462,6.588745750938406,7.469639636431717,4.51125,3.5583333333333362,4.058005763458181,4.402076846356956,0.2926807744737383,0.7628679555232822,6.116625,4.805583333333337,5.353951295700842,5.860696113694361,3.6877646604882464,3.5387128708084137
2014-11-30,POMKH,5.57,6.325,4.45,7.959999999999999,4.966666666666667,6.900000000000001,5.36275,4.639999999999999,4.865505906202888,4.741277287710868,4.1233046829322895,4.82414217766045,5.6525,4.725000000000001,5.022381083441905,4.959307246164449,4.54759018616539,5.642578869557129,3.654375,2.9625000000000026,3.1756964619248995,2.8743274381108668,2.8447575752223107,2.749097229210848,9.440708333333333,8.379750000000008,8.183735528781003,8.60222825647982,7.7989667056071355,7.955531105419247,5.240520833333333,4.158333333333336,4.421470124741575,4.484387524106741,4.0716171187347685,5.6874606671859596,6.553773809523809,5.768083333333338,5.972370777420506,5.8618481359828944,5.122470850448135,5.932680506958472
2015-02-28,POMRB,5.7,6.1,3.765,11.79,5.506666666666668,7.198333333333332,5.810499999999999,5.117499999999999,5.199303543721733,4.922906531092348,5.235011884059381,6.018263929826626,6.1314375,5.296875000000002,5.453428650065143,5.216232824561221,6.534293865269199,6.775890364542891,4.314375,3.3037500000000026,3.41141787715494,3.098336168088406,3.018993235032997,3.910472784707041,10.241666666666667,9.576000000000008,9.626241317268601,9.284229474309225,8.973711072952712,9.33212699102245,5.4601041666666665,4.864166666666669,4.855548741511612,4.619816783369857,5.588904887758059,5.507676705166043,6.7091964285714285,6.465166666666671,6.462755799785636,5.92867158128843,7.442624966012325,8.634219458136368
2015-05-31,PREMON,6.8020000000000005,7.17,5.654999999999999,11.071666666666667,6.8775,7.962857142857143,6.1955,5.607999999999999,5.84038212623304,5.306180332069717,7.204446652320835,7.8076148021205185,6.2606874999999995,6.008125000000002,6.1400571900390855,5.6503674557367916,7.4123490986575735,7.236539126191281,4.6899999999999995,4.005000000000003,4.308850726292964,3.7565417948450035,6.225839794323707,6.50924347147797,11.861416666666667,9.305416666666673,10.204411457027827,9.676690748970687,13.065626457838746,13.961097579988818,5.296250000000001,5.616875000000003,5.664329244906968,4.8982861934691435,7.386344333923072,7.363675203786564,6.742083333333333,6.642380952380957,7.062796337014239,6.128442894169372,9.330473611924106,9.481674021920405
2015-08-31,MONSOON,5.98,5.424000000000001,4.625,13.89,3.8625,5.042857142857144,6.728,6.012999999999999,5.896229275739824,5.431842824172687,3.903589774269182,4.333580714012401,6.4638125,6.254750000000003,5.853634314023452,5.611373000420003,4.3915488488267584,4.567443892229443,5.008749999999999,4.623750000000003,4.435310435775778,3.9781486604758447,1.4169972633124708,1.8452751146900013,12.412916666666668,11.177916666666674,11.678646874216696,10.57428365268182,7.148662679801968,6.806662566921557,5.482395833333334,5.303333333333336,4.943597546944181,4.797920278530606,2.8902409956694175,2.959030631825512,6.894255952380952,6.77601190476191,6.254820659351401,5.880644518343295,3.9444873016682473,3.96386200007949
2015-11-30,POMKH,7.029999999999999,6.3725000000000005,4.98,13.428,4.91,6.628571428571428,7.339,6.377999999999998,6.349737565443894,5.759808758717168,5.207441191458631,5.765645170314977,6.936625,6.266625000000004,6.0611805884140715,5.786967845352247,6.095114011074824,6.416331355520846,5.393125,4.756250000000003,4.653186261465467,4.235442613295914,4.967292959503189,4.742283811500273,12.639458333333334,12.544916666666674,12.37838812453002,11.191291065838927,11.956759346597707,12.330376358101631,6.1309375,5.28916666666667,4.930158528166508,4.829576111370699,4.784764475556569,4.90048583116171,7.074583333333333,6.708154761904766,6.4043209670394114,5.900129500469119,5.435975462905194,6.267700353674389
2016-02-29,POMRB,8.5,7.6775,5.785,10.734000000000002,7.0525,8.687142857142858,7.09975,7.0779999999999985,7.209842539266337,6.340176807563079,6.417673555889877,6.796365766532312,6.853,6.661000000000003,6.707708353048442,6.2083881498984095,7.0582268147474725,6.7493941553490275,5.1068750000000005,5.261250000000003,5.10591175687928,4.6365861531179755,4.49489131631431,4.995024462568409,11.4275,12.280916666666675,11.720632874718012,11.12145527820803,13.811721136303074,12.800400939850999,6.350625,5.675625000000004,5.779095116899905,5.104854526987464,5.925429630578748,5.496508970128787,6.7317857142857145,7.080357142857148,7.31744972308079,6.252665641096833,7.636570472780943,8.405944288148516
