Date,Season,Anklav,Umreth,Sojitra,Anand,Petlad,Tarapur,Cambay,Borsad,Anklav_Trend,Anklav_SMA,Anklav_EWMA,Anklav_DES,Anklav_TES,Anklav_ARIMA,Umreth_Trend,Umreth_SMA,Umreth_EWMA,Umreth_DES,Umreth_TES,Umreth_ARIMA,Sojitra_Trend,Sojitra_SMA,Sojitra_EWMA,Sojitra_DES,Sojitra_TES,Sojitra_ARIMA,Anand_Trend,Anand_SMA,Anand_EWMA,Anand_DES,Anand_TES,Anand_ARIMA,Petlad_Trend,Petlad_SMA,Petlad_EWMA,Petlad_DES,Petlad_TES,Petlad_ARIMA,Tarapur_Trend,Tarapur_SMA,Tarapur_EWMA,Tarapur_TES,Tarapur_ARIMA,Cambay_Trend,Cambay_SMA,Cambay_EWMA,Cambay_DES,Cambay_TES,Cambay_ARIMA,Borsad_Trend,Borsad_SMA,Borsad_EWMA,Borsad_DES,Borsad_TES,Borsad_ARIMA
2007-11-30,POMKH,15.58,1.58,3.01,18.2925,3.616666666666666,2.14,6.59,9.2,16.798125,17.313750000000002,16.963081783896463,16.754580651050663,18.442053633510643,17.54274890265295,1.9175,1.620000000000001,1.484842281229747,1.2603393715985536,1.430196801441816,1.2561336240377539,3.6275,3.347499999999998,3.3107700387039616,3.153708178772051,3.382972091107811,3.112812306389915,13.401666666666666,13.281041666666674,14.026762772974697,14.333500953663231,10.73560455376435,11.73143415892643,4.796770833333333,4.855208333333334,4.525383691873332,4.04367905110492,4.242120930229787,4.020037963518065,2.44375,2.3449999999999998,2.1284982891501234,1.97537241017868,2.05391419817787,5.018166666666667,5.771250000000001,5.681632541514959,5.5758139592788565,4.258054985665412,4.74249316167922,12.635625,13.00145833333334,12.0772816157328,11.91476355543338,13.327838894139305,13.270213592630194
2008-02-29,POMRB,15.95,2.58,4.1,11.72,5.7475000000000005,2.7,4.34,11.9725,16.670624999999998,16.96,16.557849070337877,16.395360962248976,17.279300071682126,16.762271737936064,2.31875,1.620000000000001,1.9229053687378483,2.004037501766719,1.8740172541853424,1.796065282894181,3.8459375000000002,3.5024999999999977,3.626462023222377,3.6112871989870214,4.022861661254106,2.6918520821547833,13.364375,13.373541666666673,13.104057663784818,13.282075289204181,14.826228374646899,14.312508078820677,4.895625,4.830833333333334,5.014230215124,4.835547572844126,4.760222506690583,4.096567782850525,2.59375,2.3324999999999996,2.357098973490074,2.2006184485370093,2.01083909485754,5.076541666666667,5.125000000000001,5.144979524908975,5.003086059459067,5.913620531665818,6.665292640267378,12.946666666666667,12.381250000000005,12.03536896943968,11.92395417173876,12.582932340544897,12.057755807803945
2008-05-31,PREMON,17.854999999999997,4.28,4.8,12.14,6.5,4.01,4.7120000000000015,16.7175,16.40625,16.636249999999997,17.076709442202727,17.1523751081202,17.027220730871978,16.904276701264887,2.53375,2.215000000000001,2.865743221242709,3.9273007738060444,2.6266077961271126,2.4161984118825997,4.0406249999999995,3.7524999999999977,4.095877213933425,4.188585516661083,4.39625539726177,3.8875097794943354,11.758645833333333,13.429791666666672,12.718434598270893,12.85367199259207,14.425441421271774,12.41091046393456,5.136145833333333,4.762708333333334,5.6085381290744,5.5965524843617604,6.9613848247764345,5.26732567001252,2.62625,2.5549999999999997,3.018259384094044,3.669129034576854,3.9187423233645076,4.7945,4.911333333333334,4.9717877149453855,4.833113466602483,5.869716485819475,3.9468675431457276,13.671458333333334,12.890000000000006,13.90822138166381,13.933231534293899,12.67943909219211,12.024269924469953
2008-08-31,MONSOON,17.435,1.25,3.8475,11.043333333333333,4.25,1.68,5.325,14.123333333333333,16.413125,16.705,17.220025665321636,17.330418808253544,15.515053298521188,17.330295604509985,2.6875,2.422500000000001,2.2194459327456255,3.263466464609341,1.9658707540112408,1.7741471791107022,4.326875,3.939374999999998,3.9965263283600554,3.985702080509248,2.9450882076015845,3.8050447281737476,10.151250000000001,13.298958333333337,12.048394092295869,12.138307474894118,12.48877832445508,11.974680001799893,5.2003125,5.028541666666667,5.06512287744464,4.845922917408662,3.3833611094272555,3.9977895943558828,2.60125,2.6324999999999994,2.4829556304564266,1.871962078549459,2.188482881529243,4.26225,5.241750000000001,5.113072628967231,4.994040727327512,4.696507199455012,5.506837926892983,14.505770833333333,13.003333333333337,13.99426616233162,13.995750766955945,13.474687306030768,13.74330363755054
2008-11-30,POMKH,13.19,2.47,3.82,5.9700000000000015,4.4775,2.09,3.012,14.544999999999998,17.025,16.107499999999998,15.60801539919298,15.326774823250698,18.03300092531655,16.452287027016407,2.8512500000000003,2.6450000000000014,2.3196675596473755,3.26706785033393,2.5310317490146077,2.5325991487923605,4.626875,4.141874999999997,3.925915797016033,3.8732366390907402,3.9656377122458726,3.7239422595630742,10.193333333333333,10.218333333333337,9.617036455377523,9.560770729091065,11.513131350537547,10.687839335143149,5.204062499999999,5.24375,4.830073726466784,4.593496018106381,4.4381488609718645,4.276379283937263,2.5837499999999998,2.619999999999999,2.325773378273856,2.360992347442963,2.36185257241815,4.2170000000000005,4.347250000000001,4.272643577380339,4.1130120318971795,4.361292168336161,4.577117003652443,14.548520833333335,14.339583333333337,14.214559697398972,14.20987083874992,13.433271130989898,12.92145439102475
2009-02-28,POMRB,18.395,2.92,5.58,11.183333333333332,5.4,2.55,3.6599999999999993,13.302,17.80625,16.718749999999996,16.72280923951579,16.874972108910523,15.798385600239413,14.89016619758091,3.19125,2.7300000000000013,2.5598005357884253,3.4151554237026502,2.9796467285229493,2.7067560178403065,4.8496875,4.511874999999996,4.5875494782096204,4.711475478971277,4.797081298289555,4.0715754174981456,10.535,10.08416666666667,10.243555206559847,10.295228165910034,9.766584158323298,9.866850736832287,5.773333333333334,5.156874999999999,5.05804423588007,4.930293320015264,5.980014592526677,5.375388172443691,2.8125,2.5824999999999996,2.4154640269643135,2.379595493092753,2.194902740047241,4.342062499999999,4.177250000000001,4.027586146428203,3.8834005818960677,4.3580223366139945,4.242745797734099,14.927583333333333,14.671958333333336,13.849535818439383,13.808324936516657,14.985672297505308,14.124513260587984
2009-05-31,PREMON,20.305,5.25,5.72,13.013333333333335,6.8775,4.02,5.029999999999999,15.73,19.270625,17.331249999999997,18.155685543709474,18.605148289858445,17.670561470224605,17.041849732987853,4.315,2.972500000000001,3.6358803214730555,5.018993693895375,3.530757138715015,3.494030729107832,5.01375,4.741874999999996,5.0405296869257725,5.18952352923274,5.6058048293762415,5.206798974713811,11.580416666666666,10.302500000000004,11.351466457269243,11.500268445853244,11.3811666273714,10.781533365127704,6.713229166666667,5.25125,5.785826541528042,5.830891888923419,6.8470788801715035,5.710896151532219,3.0562499999999995,2.5849999999999995,3.0572784161785878,3.6920508522385997,3.8850476048836677,4.7274375,4.25675,4.428551687856922,4.3286986828246645,4.7086794627917,3.686001039260082,15.163208333333333,14.425083333333337,14.601721491063632,14.602307592528222,14.611613050180155,14.704889655207854
2009-08-31,MONSOON,21.235,3.0,4.71,12.903333333333334,8.426666666666668,3.5,6.007499999999999,18.143333333333327,20.89375,18.281249999999996,19.38741132622568,19.94445602143255,17.13595108273519,18.44540992196781,5.31625,3.410000000000001,3.381528192883833,4.640096887821355,2.4203441812979536,2.2731838602723493,4.9075,4.957499999999996,4.908317812155463,4.909277081375863,4.070200087511765,4.903516232509608,12.689583333333333,10.767500000000005,11.97221320769488,12.149676476377016,11.190129623658034,12.595787147039225,7.352916666666667,6.295416666666666,6.8421625915834925,7.041984716745796,4.088315633243862,5.063934913232745,3.05375,3.0399999999999996,3.234367049707153,1.8887542368759114,2.1142721778283304,5.269375,4.4273750000000005,5.060131012714153,4.993585215724926,4.201952343458709,4.87045620614533,15.617333333333331,15.430083333333336,16.018366227971512,16.079186383419927,14.126719499069221,14.541839812934658
2009-11-30,POMKH,21.105,9.71,4.27,12.473333333333334,7.82,2.22,5.4125,12.41,21.68,20.259999999999998,20.07444679573541,20.561902407592804,20.832979219680325,18.56561166880455,5.385000000000001,5.2200000000000015,5.9129169157303,9.001197220514097,3.7873485555571302,3.636086478297733,4.657499999999999,5.069999999999996,4.652990687293277,4.549984782761933,4.790874786945201,4.684228688397953,13.207500000000001,12.39333333333334,12.172661257950264,12.341508485655847,11.621928063464892,13.515019236373075,7.9459375,7.1310416666666665,7.233297554950095,7.32982605773538,6.246939365523356,6.613549339467087,2.9787500000000002,3.0725,2.828620229824292,3.2331633642348194,3.1440022062690782,5.715937499999999,5.0275,5.201078607628492,5.122298441205711,4.397140581173462,4.366704561262227,16.7975,14.896333333333335,14.575019736782908,14.509056321264914,15.5620011727382,16.086104547063695
2010-02-28,POMRB,23.465,3.69,4.2799999999999985,13.553333333333333,7.175,2.4,5.595,19.07,21.801875000000003,21.5275,21.430668077441247,22.04041963338612,21.36602773262283,21.599202827087762,5.15375,5.412500000000001,5.02375014943818,8.04783519353472,7.322344793331656,6.773691842701959,4.468749999999999,4.744999999999996,4.5037944123759655,4.380595225117811,5.554909891021715,5.290542612260859,13.511666666666667,12.985833333333341,12.724930088103491,12.913060894484953,12.72468831020828,10.817555261207188,8.38125,7.574791666666666,7.209978532970057,7.148607783574039,8.159995488975952,7.522237775111589,2.6287499999999997,3.035,2.657172137894575,2.8997064853528745,2.6159624907338497,6.0584375,5.5112499999999995,5.3586471645770954,5.27240862557938,5.45942765721975,5.16918586930079,16.9603125,16.33833333333334,16.373011842069744,16.416801155234964,15.244954250374459,14.21701896981316
