Date,Season,Sardar Shahar,Rajgarh,Sujangarh,Ratangarh,Churu,Sardar Shahar_Trend,Sardar Shahar_SMA,Sardar Shahar_EWMA,Sardar Shahar_DES,Sardar Shahar_TES,Sardar Shahar_ARIMA,Rajgarh_Trend,Rajgarh_SMA,Rajgarh_EWMA,Rajgarh_DES,Rajgarh_TES,Rajgarh_ARIMA,Sujangarh_Trend,Sujangarh_SMA,Sujangarh_EWMA,Sujangarh_DES,Sujangarh_TES,Sujangarh_ARIMA,Ratangarh_Trend,Ratangarh_SMA,Ratangarh_EWMA,Ratangarh_DES,Ratangarh_TES,Ratangarh_ARIMA,Churu_Trend,Churu_SMA,Churu_EWMA,Churu_DES,Churu_TES,Churu_ARIMA
1998-08-31,MONSOON,50.908181818181816,14.95,26.137,40.36714285714286,33.78,49.45318181818181,49.730340909090906,49.82970527325091,50.35851122247959,48.47416258037077,48.660155713815456,13.14526325757576,12.999187500000003,13.452744413396115,12.996782503678954,9.473856668724023,10.467429826658282,26.738645833333337,27.23539583333333,27.123047233792,27.03771036121568,25.295258313965437,27.806053961404036,40.93581696428572,40.803785714285716,40.78468738998858,40.69839784633237,39.88883726395969,40.18171357029997,33.44295833333333,33.59483333333334,33.653095362559995,33.36522503865012,33.43791923503528,33.65410744630931
1998-11-30,POMKH,48.91166666666666,12.029166666666667,25.978,40.97875,32.45,49.13322916666666,49.678674242424236,49.462489830617216,50.1668568526417,50.955688080184984,48.0656470162799,13.414370265151515,13.106729166666668,12.883313314704337,12.740548720909073,13.396133859565431,13.702869905171156,26.543211805555554,26.63822916666666,26.6650283402752,26.229931230395618,25.06014394028765,27.76211809039457,41.119348214285715,40.91691071428571,40.86231243399315,40.754470036306685,40.92270507219159,40.75593920032692,32.98229166666667,33.44133333333333,33.171857217536,32.8488011001414,33.369312570910616,33.554674252770305
1999-02-28,POMRB,48.32272727272728,12.367272727272727,26.420000000000005,40.725,33.105,48.69354978354978,49.227689393939386,49.00658480746124,49.74038575823919,50.15079088997491,48.97838275161225,13.669693181818182,13.183797348484852,12.676897079731694,12.647717512766919,13.70125472344358,13.619727212856816,26.418361111111114,26.839062499999997,26.567017004165123,25.901101738226707,26.511391928096714,26.469408234467096,41.51335813492064,40.954723214285714,40.80738746039589,40.73734910638548,40.822207244628885,40.77957466512498,32.16071428571428,33.44458333333333,33.1451143305216,32.84677382329087,33.4444785777842,33.23089236516948
1999-05-31,PREMON,48.0125,15.233333333333334,26.45444444444445,43.065,30.744999999999994,48.296758658008656,49.03876893939393,48.60895088447674,49.224051062675336,51.11048228897826,49.122037802558324,13.86670643939394,13.644943181818185,13.69947158117235,13.369298918623507,15.43474877615077,13.68356810451423,26.763916666666667,26.24736111111111,26.521987980276855,25.776583657144897,26.543252520842305,27.698646209805435,41.92075644841269,41.28397321428571,41.71043247623753,41.27697786317524,41.582001909529396,41.793947090494065,31.793571428571425,32.519999999999996,32.18506859831296,31.748882006317295,33.1830176492428,32.958438912917515
1999-08-31,MONSOON,48.146428571428565,15.148,27.504999999999995,42.20222222222222,30.905714285714282,48.25461850649351,48.34833062770562,48.423941959257476,48.8052864622786,49.16370098079486,49.1874821921601,14.438628787878788,13.694443181818183,14.27888294870341,13.86932522555494,10.70492690410724,12.411912484943375,26.889861111111113,26.58936111111111,26.91519278816611,26.295929784904068,25.499510724411614,26.66760310386879,42.11133928571428,41.74274305555555,41.907148374631404,41.48522755991593,40.379374790237975,41.56776895778559,31.568214285714284,31.801428571428566,31.67332687327349,31.16059697314931,32.627600286559755,32.436242792547276
1999-11-30,POMKH,48.49909090909091,13.407272727272725,27.37444444444445,42.40285714285713,32.387142857142855,48.46636282467532,48.245186688311684,48.45400153919085,48.56998402383285,50.486371193531625,49.008807923334054,15.01946212121212,14.038969696969698,13.930238860131135,13.752935609260614,14.250785377478918,14.296632631093143,26.81736111111111,26.938472222222217,27.098893450677444,26.721218291322575,25.264396362373105,26.65675922140193,41.948005952380946,42.098769841269835,42.105431881921696,41.69162675052571,41.64482560956363,41.26041341785239,31.20696428571428,31.78571428571428,31.958853266821237,31.511959188427436,32.058034568762764,32.22752179606568
2000-02-29,POMRB,48.39818181818182,15.564545454545454,26.031111111111112,40.825555555555546,31.364999999999995,48.96048538961039,48.264050324675324,48.43167365078723,48.35890335929823,49.633671684463515,48.78533608227873,15.256198863636364,14.83828787878788,14.583961497896864,14.262319293560244,14.74663682371766,14.501902335225644,26.297690972222224,26.84124999999999,26.671780514850912,26.422500796044275,26.71564434618745,27.1783215047439,41.698544146825384,42.123908730158725,41.59348135137523,41.476669314528905,41.67517072400614,41.37786624462473,30.92145833333333,31.350714285714282,31.72131196009274,31.26806422374396,32.42824872864393,32.15906293453708
2000-05-31,PREMON,49.63099999999999,16.682727272727274,26.263333333333332,41.657777777777774,29.595,49.54979545454546,48.66867532467532,48.91140419047234,48.61900959127068,50.37391803873499,48.77763861624201,15.690625,15.200636363636363,15.423467807829027,14.93968152148385,17.26421300579671,15.739830817143485,25.800979166666668,26.793472222222213,26.50840164224388,26.294314333420175,26.747504933606535,26.7266485484997,41.49512797619047,41.77210317460317,41.61919992193625,41.50910639542223,42.50399086024561,40.74844181431329,30.557916666666664,31.063214285714285,30.870787176055646,30.304946130362904,31.987915256147694,32.342640428225
2000-08-31,MONSOON,50.4809090909091,15.5925,23.53875,41.61375,29.771666666666665,50.11902272727273,49.252295454545454,49.53920615064705,49.1662404995215,48.94835850964254,48.35704622939744,16.73350378787879,15.311761363636364,15.491080684697415,15.131012288282117,12.395905320974027,14.48873842066903,25.93015972222222,25.801909722222213,25.320540985346327,24.89519136775673,25.70376316426372,27.26871208054972,41.39532638888889,41.624985119047615,41.61701995316175,41.52347460238048,40.84229860757261,41.598026957932625,29.974464285714287,30.77970238095238,30.431138972300054,29.813505055676327,31.438133163747114,31.52277658122627
2000-11-30,POMKH,50.8790909090909,16.43818181818182,27.366999999999997,41.364,30.612857142857145,50.38666666666666,49.84729545454545,50.075160054024586,49.795870426653835,50.35931203077831,48.200301281929,18.128948863636364,16.069488636363637,15.869921138091177,15.502613183835148,15.487585761758549,15.423860912944674,25.977076388888893,25.800048611111098,26.139124591207796,25.69114085220346,25.46864876603834,26.94587950250732,41.523159722222225,41.365270833333334,41.51581197189705,41.4754552402264,41.72048499024771,41.81068341801868,29.965453869047614,30.336130952380948,30.50382624052289,29.92793978721802,30.87673714858447,30.759294326952126
2001-02-28,POMRB,50.571999999999996,20.876666666666665,27.072,41.066,28.471666666666664,50.45096969696969,50.39075,50.273896032414754,50.233665741921094,49.89003631184299,48.253485024747455,18.462679924242423,17.39751893939394,17.872619349521372,16.99398181073903,16.637154714532773,16.543822735302946,26.549819444444445,26.060270833333316,26.51227475472468,26.274488033617065,26.919896707021433,26.44886017498964,41.58796875,41.425381944444446,41.335887183138226,41.368403116901035,41.26953766406822,40.97203714100351,30.460870535714285,29.612797619047615,29.6909624109804,29.019708803709722,31.098927914801727,30.895715047797456
2001-05-31,PREMON,49.59833333333332,22.534166666666664,25.597777777777786,42.44,32.41625,50.15124053030302,50.38258333333333,50.00367095278218,50.25346617621957,50.93195947961818,48.58867634487877,17.90083333333333,18.860378787878787,19.737238276379486,18.532242023602723,20.40145690785773,19.00326068516093,26.715993055555558,25.893881944444427,26.14647596394592,26.031338295289167,26.951757304940593,26.67229660135843,41.413111111111114,41.620937500000004,41.77753230988293,41.61119808089318,42.24012832426154,42.12005995560142,30.390595238095237,30.318110119047617,30.781077446588238,30.33486647531227,30.275940945512357,30.506507889915333
2001-08-31,MONSOON,51.028,12.410909090909092,28.78625000000001,41.35,30.913750000000004,49.47173863636363,50.51935606060605,50.41340257166931,50.7027391719273,49.819024524650374,49.09106945593085,17.083084415584416,18.06498106060606,16.80670660219133,16.86167036430736,16.52211778588981,18.744140452441197,25.759173611111112,27.20575694444443,27.202385578367558,27.389783106717136,25.90801550312135,25.610636920601927,41.08497222222223,41.555,41.60651938592976,41.539130045900976,41.0462461560228,41.69041390324217,30.154017857142858,30.60363095238095,30.834146467952948,30.462683744679147,30.811136060621106,31.025944717230175
2001-11-30,POMKH,47.93416666666666,15.124999999999998,23.448888888888888,40.228888888888896,28.90857142857143,49.523616161616154,49.78312499999999,49.42170820966825,50.01938424209859,51.047940723040774,48.688641712054846,15.892399891774891,17.736685606060604,16.134023961314796,16.396750403416732,16.951061580753905,17.055316986534546,25.323368055555562,26.226229166666656,25.70098690257609,25.839868208844493,25.672901210000266,26.99787936277891,40.68622222222223,41.27122222222222,41.05546718711341,41.21929891603778,41.655467627104684,41.20511887054041,29.89290922619048,30.17755952380952,30.063916452200342,29.613010457550324,30.673465516969763,30.84661790609453
2002-02-28,POMRB,48.08090909090909,15.647857142857141,23.335555555555555,39.576,28.28333333333333,49.65188005050505,49.160352272727266,48.885388562164586,49.42073413489977,50.19346743758586,49.859778638418504,15.800411255411255,16.42948322510822,15.939557233931733,16.203370785305836,17.088902704344246,17.545680394444854,24.608055555555556,25.29211805555554,24.754814363767878,24.50143305816161,27.124149088133393,26.785572155598494,40.54137847222223,40.89872222222222,40.463680312268046,40.82088020300752,40.99314404059696,40.61435718721348,29.44773065476191,30.130476190476188,29.351683204653536,28.809906633092545,30.53325094237279,30.662323731326946
2002-05-31,PREMON,52.50444444444444,18.2375,25.847777777777786,40.74,30.51571428571429,49.50398421717172,49.88688005050504,50.33301091507653,50.36985126244944,50.5636886934973,49.63906896146583,16.586130952380955,15.355316558441555,16.85873434035904,16.775914495538526,18.783386118119292,17.820069302762953,24.01194444444445,25.35461805555554,25.191999729371844,24.719576128910727,27.15600962836192,26.026702137680044,40.82879861111112,40.47372222222222,40.57420818736083,40.791599778249555,41.757995222723444,40.256402986349805,29.28654761904762,29.655342261904764,29.817295637077837,29.38068898505177,29.798897411017602,29.28748696383124
2002-08-31,MONSOON,49.148,15.97166666666667,22.81375,41.89125,29.252857142857145,49.63122474747475,49.41688005050504,49.859006549045915,50.09319243340325,50.173879499806404,48.117545458907976,17.205773809523812,16.24550595238095,16.50390727088209,16.56759280139039,13.92804982763455,15.51321078875517,24.474357638888893,23.86149305555554,24.240699837623104,23.543010335922993,26.1122678889221,27.240935970794702,41.181312500000004,40.609034722222226,41.1010249124165,41.04116466141776,40.313174065307926,40.72630769065251,29.427380952380954,29.24011904761905,29.59152023938956,29.159074996029016,29.989166704458068,29.90397080442677
2002-11-30,POMKH,48.631,17.85,24.6525,41.987,29.28,49.511118055555556,49.591088383838375,49.36780392942755,49.65078861900634,50.43723603899508,49.45742741989031,17.842291666666668,16.92675595238095,17.042344362529256,16.93349591442298,16.599620942899197,16.483926293779863,24.839878472222225,24.162395833333317,24.40541990257386,23.594192377070936,25.87715346523465,24.98444541478553,41.044531250000006,41.0485625,41.455414947449896,41.25433667915653,40.94530120843443,40.756073313892216,29.351071428571426,29.332976190476195,29.466912143633735,29.050115195117556,29.645916631945287,30.066749346412987
2003-02-28,POMRB,48.40200000000001,17.88,25.83125,40.63800000000001,29.038571428571423,49.47285648148148,49.67136111111111,48.98148235765653,49.17846320143926,49.84520061385881,49.572843606667305,17.169583333333332,17.484791666666666,17.377406617517554,17.207220907090985,17.858421513011045,18.089692101139516,25.093906250000003,24.786319444444427,24.975751941544317,24.337763731530472,27.328401329498202,24.904471911459865,40.65646990740741,41.314062500000006,41.12844896846994,41.0984748598206,40.824071863659725,41.17776992729249,29.241763392857145,29.52178571428572,29.29557585760881,28.884640281206185,29.838511513737657,29.949300543917218
2003-05-31,PREMON,51.2225,21.097500000000004,26.27625,38.58375,29.15,49.60631712962963,49.350875,49.87788941459392,49.721242481164865,50.90000983598851,49.70614828364747,15.11041666666667,18.199791666666666,18.865443970510533,18.291482744350507,20.085839716320038,19.135099356405,25.217156084656086,24.893437499999983,25.495951164926588,25.228913940416184,27.36026192676644,25.861299663399766,40.362634259259266,40.775000000000006,40.110569381081966,40.494257880367414,41.917093734840606,41.380130668724405,29.283050595238095,29.180357142857147,29.237345514565284,28.849600179700975,29.450753354427956,29.296760735321364
2003-08-31,MONSOON,50.12385185185186,7.73,24.417500000000004,40.943009259259256,29.744107142857146,49.71290630260943,49.59483796296297,49.9762743894971,49.85771747228817,49.82764217816714,48.647040115389295,13.171958333333333,16.139375,14.41126638230632,15.398497497337287,15.798024973629557,17.40281968895436,24.892465691137566,25.294374999999985,25.064570698955954,25.027107711817973,26.316520160213816,24.63616637681658,40.05617592592593,40.53793981481482,40.44354533235288,40.59015639232406,40.34969168765867,40.38828175104264,29.2546875,29.30316964285715,29.440050165882027,29.1217328012763,29.39454251670192,29.475153057175277
2003-11-30,POMKH,48.72283333333333,9.618333333333332,24.03474867724868,40.58455555555556,29.119047619047624,49.76952238531145,49.6177962962963,49.474897967031595,49.507842901581675,50.07780236998262,49.13752612642243,12.019270833333334,14.081458333333336,12.494093162717125,13.819398482977423,14.785227773681395,14.859127946024849,24.492724247685185,25.139937169312155,24.652641890273046,24.632767319660626,26.081405779547676,25.72478797815513,40.04979063326719,40.18732870370371,40.49994942163396,40.57871426484787,40.687224408349685,41.322405306415725,29.250632440476192,29.262931547619054,29.311649147148266,29.008498885009512,29.31060912296603,29.547911225402572
2004-02-29,POMRB,49.162880050505045,10.604000000000001,23.851478174603173,39.58877777777778,28.97261904761905,49.67215346170033,49.808016308922554,49.35009080042097,49.34313968888767,49.56644086747975,49.65346422429496,11.789083333333334,12.262458333333338,11.738055897630275,12.945065063940692,13.705773134392008,13.976416694349993,24.02168196097884,24.64499421296295,24.332176404005097,24.215328603465974,27.532653632387323,25.95730060644568,40.09043774801587,39.925023148148156,40.13548076409148,40.3347776426127,40.1343184486963,40.195146746187376,29.1282068452381,29.24644345238096,29.176037107336583,28.87998355342459,29.54402533674839,29.466519954613027
2004-05-31,PREMON,50.91454861111111,19.152,25.058090277777783,39.58188988095238,29.18351190476191,49.72076110058923,49.73102846170033,49.97587392469703,49.796221232268074,50.99684944295152,49.520477148933224,11.786291666666669,11.776083333333338,14.703633538578167,14.663707152064097,14.795138985344636,14.067893981934978,23.863539269179896,24.340454282407393,24.622541953514173,24.489844666829427,27.564514215952336,25.664435881381333,40.00124462632275,40.17455811838625,39.91404441083584,40.14689208508242,40.68359706248031,39.19672540263438,28.988110119047622,29.254821428571432,29.179027026306713,28.91007906337073,29.210330851669507,29.30472632039343
2004-08-31,MONSOON,49.652851851851864,7.834,21.86732142857143,40.27004629629629,28.73119047619048,50.04802262205387,49.61327846170033,49.84666509555896,49.78524305164559,49.860607741257255,48.92251491200918,13.259107142857143,11.802083333333336,11.9557801231469,12.795131644483249,11.726211522245011,12.477127407896186,23.76601537698413,23.70290963955025,23.520453743537075,23.195744007680556,26.52077242460261,25.440105377196762,39.863963541666664,40.006317377645516,40.05644516502002,40.16597204929136,40.1844841469451,40.91332176863665,29.012336309523814,29.001592261904765,28.99989240626022,28.725926884926704,29.219368643113956,29.16597793221452
2004-11-30,POMKH,49.582694444444456,9.492,25.319785714285718,40.54397354497355,29.01119047619048,50.196295428240745,49.82824373947811,49.74107683511316,49.74439225022863,49.77430747826403,49.42447453364105,15.404443452380953,11.770500000000004,10.97026807388814,11.895850737492193,12.234951087103475,11.817081016770711,23.524350570436507,24.024168898809506,24.240186531836535,23.879483551765578,26.285658016863955,24.724710761091075,39.65360230654762,39.99617187500001,40.25145651700143,40.245241477752934,40.308132173794924,40.711227359108946,29.018355654761912,28.974627976190483,29.004411634232326,28.753252584855893,28.93308647037406,29.149918665342394
2005-02-28,POMRB,50.92111111111111,22.512857142857147,21.78625,38.531111111111116,29.274285714285718,50.19262731481482,50.26780150462963,50.213090545512344,50.15182188679663,49.52581820385208,49.46023421967248,17.827255952380956,14.747714285714292,15.587303701475744,14.827622517821357,12.038706143531568,11.983544989733135,23.513986607142858,23.507861855158712,23.25861191910192,22.790278975180986,27.736905855546464,24.609337461132377,39.49016583994709,39.73175520833335,39.563318354645304,39.83033540767854,39.76378975931363,40.601797967914145,29.028482142857147,29.050044642857152,29.112361266253682,28.903515661432365,29.23011969301597,29.13553119131642
2005-05-31,PREMON,50.3425,24.40583333333333,25.19,38.95666666666667,28.930000000000003,50.2630451388889,50.12478935185185,50.264854327307404,50.311869019609354,51.206428311961844,49.084588262401915,21.35193543956044,16.061172619047625,19.114715554218776,17.475730853319202,18.07471722329058,17.676422210287477,23.32251785714286,23.540839285714267,24.031167151461155,23.62406798901871,27.768766435786482,24.785569461866558,39.2791078042328,39.57544940476192,39.320657679453845,39.61404747689307,40.08062524799139,39.29805944528395,29.089970238095237,28.986666666666675,29.03941675975221,28.842448873181226,29.04368669609514,29.138661203565587
2005-08-31,MONSOON,50.19555555555557,21.96266666666667,21.6525,39.587777777777774,29.065714285714282,50.056423611111114,50.260465277777776,50.23713481860667,50.38264243312417,49.969563896036185,49.38738198676366,23.10509111721612,19.593339285714293,20.253895999197937,18.72444157019981,15.72514701733631,16.024219040825816,23.49122767857143,23.48713392857141,23.079700290876694,22.6419437316017,26.725024612346942,23.92779333351209,39.28819444444444,39.40488227513229,39.42750571878342,39.59796676786648,39.75211670345961,39.59775189053545,29.112142857142857,29.07029761904763,29.04993577013704,28.875313101163464,29.031371262811916,29.15757633130953
2005-11-30,POMKH,49.60333333333333,23.56076923076923,24.002857142857145,39.53777777777777,29.16857142857143,49.753003472222225,50.26562499999999,49.98361422449733,50.223156920072,49.93773876465383,49.48644738314739,22.939233974358977,23.1105315934066,21.576645291826452,20.070300485964037,19.92484609813037,19.194458692827524,23.54059523809524,23.15790178571427,23.448963031668875,23.031657641536967,26.489910254809647,24.90036527147314,39.55936507936508,39.15333333333334,39.47161454238116,39.5738784254588,39.84333292029942,39.62091733133623,29.015684523809522,29.109642857142866,29.097390033510795,28.950488044528623,28.870492625196565,29.082175886336795
2006-02-28,POMRB,49.2475,22.46933333333333,24.45285714285714,39.61,29.294285714285717,49.58621527777778,49.847222222222214,49.689168534698396,49.94338952140333,49.92946924323475,49.76735144825321,22.40187683150183,23.099650641025647,21.933720508429204,20.746300721364843,22.05286485944145,22.753548493896005,23.192038690476192,23.824553571428556,23.850520676144182,23.62774147860038,27.94115800675032,23.836337949146582,39.66359126984127,39.423055555555564,39.5269687254287,39.5725443762654,38.96357521279463,39.070641754756366,28.767886904761905,29.11464285714286,29.176148305820764,29.061724906099244,29.220580954786318,29.061095926541842
2006-05-31,PREMON,49.58875,23.1225,22.91833333333333,40.04714285714285,28.138333333333332,49.62744791666667,49.658784722222215,49.64900112081904,49.80329364949185,51.01637071831864,49.87129482390068,21.611715201465202,22.778817307692314,22.40923230505752,21.416541939820497,24.424168712845184,24.55208435147468,23.540083333333335,23.25663690476189,23.47764573901984,23.36691440542248,27.973018658629012,24.77169966098397,39.702678571428564,39.69567460317461,39.73503837811436,39.67477768737274,39.70735305912972,40.641505821599026,28.546101190476193,28.91672619047619,28.76102231682579,28.590506770172546,29.041547292555162,29.188454975662356
2006-08-31,MONSOON,49.615,18.947142857142858,21.13571428571429,39.33111111111111,27.875,50.12753472222222,49.51364583333333,49.63540067249143,49.69415635314641,49.86768666804244,49.70503776839212,20.99232738095238,22.02493635531136,21.024396525891657,20.753472287597805,19.2934487115064,20.108827470492145,24.49211904761905,23.12744047619046,22.540873157697618,22.2818322845619,26.92927677628523,23.847574611388673,40.196349206349204,39.631507936507944,39.573467471313066,39.58371357711798,39.840724388080865,40.22163200876281,28.321994047619047,28.61904761904762,28.406613390095472,28.179956893233317,28.839285458815137,28.86213783383363
2006-11-30,POMKH,50.51375,20.255,27.304000000000002,40.107142857142854,28.585,50.58592013888889,49.74125,49.986740403494856,49.90931260733883,49.66711045946094,49.6699372984864,20.768973214285715,21.198494047619054,20.716637915534996,20.632417244780644,21.094206203178384,20.786225954219173,25.508970238095237,23.952726190476177,24.446123894618573,24.474766509797842,26.694162450081922,23.993410351041348,40.69295634920635,39.77384920634922,39.78693762564498,39.69747780288202,39.83557410622353,40.29965676527932,28.107708333333335,28.473154761904766,28.477968034057284,28.267932942039486,28.4372272364067,28.559711740951315
2007-02-28,POMRB,52.337777777777774,20.82,28.767999999999994,42.99,28.085,50.82864583333333,50.513819444444444,50.92715535320802,50.72282064854558,49.711489202017844,49.354465134342625,21.103184523809524,20.78616071428572,20.757982749321,20.700116177509763,21.59162678500111,22.355507839610535,26.686464285714283,25.031511904761892,26.17487433677114,27.034796532781762,28.145410215370976,24.674565386865385,41.02710317460318,40.618849206349225,41.06816257538699,40.465265724778156,39.22270278839602,40.1391796050915,28.279136904761902,28.170833333333338,28.320780820434372,28.09599871487286,28.749495595883328,28.545030354262376
2007-05-31,PREMON,50.165555555555535,22.985,26.738000000000003,40.64,27.63333333333333,51.024583333333325,50.658020833333325,50.622515434147026,50.70681680660437,51.04875673239747,48.84242104760983,21.537886904761905,20.75178571428572,21.6487896495926,21.345185318626893,23.530025615816065,23.614130055985907,27.27925,25.98642857142856,26.400124602062682,27.941712069316104,28.177270881494195,24.27505806755868,41.35053571428571,40.76706349206351,40.89689754523219,40.49644938555087,40.60355486130973,40.705656535235676,28.47910714285714,28.04458333333334,28.045801825593955,27.785523853180063,28.390811325065584,28.6144699735921
2007-08-31,MONSOON,50.98,21.758333333333336,26.736,41.41142857142858,29.75142857142857,50.82003472222221,50.99927083333332,50.765509260488216,50.93044074370369,50.16879108801467,49.80408595808616,21.720421245421246,21.45458333333334,21.692607123088894,21.475529828446927,18.675002865652445,19.443548686090942,26.774250000000002,27.386499999999987,26.53447476123761,28.385123641266386,27.133529021029776,24.16924143210366,41.332321428571426,41.287142857142875,41.10270995571075,40.70246906455399,40.54506295825493,40.290308252482,28.504107142857144,28.513690476190483,28.7280525239278,28.60096883602868,28.221119166552327,28.377764483813205
