Date,Season,Gondiya,Tirora,Goregaon,Deori,Amgaon,Sadak-arjuni,Arjuni Morgaon,Salekasa,Gondiya_Trend,Gondiya_SMA,Gondiya_EWMA,Gondiya_DES,Gondiya_TES,Gondiya_ARIMA,Tirora_Trend,Tirora_SMA,Tirora_EWMA,Tirora_DES,Tirora_TES,Tirora_ARIMA,Goregaon_Trend,Goregaon_SMA,Goregaon_EWMA,Goregaon_DES,Goregaon_TES,Goregaon_ARIMA,Deori_Trend,Deori_SMA,Deori_EWMA,Deori_DES,Deori_TES,Deori_ARIMA,Amgaon_Trend,Amgaon_SMA,Amgaon_EWMA,Amgaon_DES,Amgaon_TES,Amgaon_ARIMA,Sadak-arjuni_Trend,Sadak-arjuni_SMA,Sadak-arjuni_EWMA,Sadak-arjuni_DES,Sadak-arjuni_TES,Sadak-arjuni_ARIMA,Arjuni Morgaon_Trend,Arjuni Morgaon_SMA,Arjuni Morgaon_EWMA,Arjuni Morgaon_DES,Arjuni Morgaon_TES,Arjuni Morgaon_ARIMA,Salekasa_Trend,Salekasa_SMA,Salekasa_EWMA,Salekasa_DES,Salekasa_TES,Salekasa_ARIMA
1996-02-29,POMRB,5.383333333333333,3.74,4.0,5.500000000000001,3.65,5.7333333333333325,6.533333333333334,5.495416666666666,,,5.383333333333333,7.469542860306776,5.129216778565125,0.0,,,3.74,7.677332658679452,4.228645074120058,0.0,,,4.0,8.550623542061526,4.2136712248486745,0.0,,,5.500000000000001,11.101486854254752,5.728591256996249,0.0,,,3.65,5.894299061127566,3.663125,0.0,,,5.7333333333333325,5.6284524406990535,6.287504234797198,0.0,,,6.533333333333334,10.178918439577979,6.80739824411374,0.0,,,5.495416666666666,12.690214053032106,5.499471088841308,0.0
1996-05-31,PREMON,6.533333333333332,6.0600000000000005,6.65,8.816666666666668,4.9,10.866666666666667,9.908333333333333,9.591153846153846,,,5.843333333333333,8.584182653739543,7.3718286080913025,1.6121474312840171e-06,,,4.668000000000001,10.172269330682456,6.379911889571456,1.1450040720762567e-06,,,5.0600000000000005,11.502799582511086,7.348918605669315,1.4138357160069013e-06,,,6.826666666666668,14.616354129353494,8.355597453878644,4.510369291056411e-06,,,4.15,7.177983054082668,4.925522853185596,7.575682306273511e-11,,,7.786666666666666,6.559896697517884,9.179689116846374,5.733309326521969,,,7.883333333333334,9.421707373361699,10.180522548055716,1.229966413606375e-06,,,7.133711538461538,17.57132609361882,9.62731419093646,2.1942825323289987e-06
1996-08-31,MONSOON,3.0500000000000003,3.218,3.0500000000000003,2.4288888888888893,1.16,3.746666666666666,3.616000000000001,1.81625,5.194999999999999,,4.726,8.09266849586181,1.582975206573051,2.1517244824830787e-06,4.3055,,4.088000000000001,9.256005535722,1.6134855308284046,2.074824862969392e-06,4.358333333333333,,4.256,10.25383986057874,1.9561467090002322,2.6669415340755574e-06,5.58263888888889,,5.067555555555557,11.651477003899684,3.004039993056188,9.483924505524521e-06,2.63,,2.954,6.220990684687838,1.197197487358139,3.8904720329889643e-10,6.227916666666667,,6.1706666666666665,5.389383377930314,4.2540589340981585,9.161865729554716,6.566916666666668,,6.176400000000001,7.8720984596601875,3.1645125197219546,2.511742560581768e-06,5.179070512820513,,5.006726923076923,14.197020003628094,1.7591981335292144,5.17313256304315e-06
1996-11-30,POMKH,4.883333333333334,3.66,3.25,4.914444444444444,1.3,4.316666666666666,5.650000000000001,3.8134615384615382,5.635833333333332,4.9624999999999995,4.7889333333333335,8.003235110575618,3.5516645346346554,4.5454254714212103e-07,4.54025,4.1695,3.9168000000000003,7.871076639994774,3.232044348954417,8.940933516068387e-07,4.726041666666667,4.237500000000001,3.8536,8.287361882208778,3.330633414749173,1.143010035002482e-06,5.793750000000001,5.415000000000001,5.006311111111112,9.718462808744048,4.129283549653963,5.710014868521587e-06,2.67625,2.7525000000000004,2.2923999999999998,5.067308611805951,1.3481546269693625,3.380420180142285e-10,6.092083333333333,6.1658333333333335,5.4290666666666665,4.6540038997579485,5.161147489667695,4.881619323316312,6.761083333333334,6.426916666666667,5.965840000000001,6.885023670319511,5.23078182491512,1.7450663864542005e-06,5.179070512820513,5.179070512820513,4.529420769230769,11.099252098744223,3.8127865690526273,3.6059171316722046e-06
1997-02-28,POMRB,7.243333333333332,4.828,4.966666666666667,6.841111111111113,2.67,6.23,7.653333333333332,5.495416666666666,5.6691666666666665,5.427499999999999,5.770693333333333,8.559571560520064,5.183572084294197,5.383330600301671,4.535500000000001,4.4415,4.281280000000001,7.002171749550154,4.569137636259621,3.7399989449040625,4.860416666666667,4.479166666666668,4.298826666666667,7.260562273722912,4.182656744204049,3.99999891866574,5.9333333333333345,5.750277777777779,5.740231111111113,8.886720314463552,5.981500459553054,5.500001011676975,2.8312500000000003,2.5075000000000003,2.44344,4.459186696950262,3.706329314282573,3.3166305482647385,5.746666666666667,6.290000000000001,5.74944,4.684409711264986,6.313466545770919,5.543658305953927,6.8299166666666675,6.706916666666667,6.640837333333334,6.393977967592081,6.884712212740432,6.533331230035801,5.179070512820513,5.179070512820513,4.915819128205128,8.989507019841241,5.500422075810734,5.49541092920151
1997-05-31,PREMON,8.2,6.85,8.625,9.164444444444444,6.25,9.283333333333333,10.341666666666667,9.591153846153846,5.383749999999999,5.844166666666666,6.7424159999999995,9.258377703524985,7.426183921267166,6.93997203744324,4.26825,4.638999999999999,5.308768000000001,7.343884039991831,6.919005514458849,6.424096094252911,4.754166666666666,4.972916666666668,6.029296,8.532549084005774,7.382812415019757,6.9968567165216475,5.9725,5.837222222222222,7.109916444444446,9.457716619758763,9.151142980612152,9.353171153446606,2.8112500000000002,2.845,3.966064,5.406500603862267,4.909738901859461,4.452462927643502,5.5825,5.894166666666667,7.162997333333333,5.745832615114459,9.399778084132258,10.64114400346942,6.772708333333334,6.815250000000001,8.121169066666667,6.447272737128439,10.50629949952518,10.076116215517708,5.179070512820513,5.179070512820513,6.7859530153846155,9.61977692792476,9.615154178826918,9.591140572144015
1997-08-31,MONSOON,1.65,2.39,2.15,3.1977777777777776,1.05,2.566666666666667,3.733333333333333,1.81625,4.855416666666666,5.494166666666666,4.7054496,7.4846468574245,1.6373305263983924,3.380874041924636,3.76475,4.4319999999999995,4.1412608,4.899979575786048,2.219241065734793,3.4380164987318818,4.477083333333334,4.747916666666668,4.4775776,5.521350756976631,2.740394845889072,3.744324154153873,5.68125,6.029444444444444,5.545060977777778,6.32511075061351,3.5763043034978557,2.6250409260364695,2.6462499999999998,2.8175000000000003,2.7996383999999996,3.9885288450188745,1.2520590224499881,1.0540524478379458,5.335,5.599166666666667,5.324465066666667,4.7078808919211115,3.7303852064568193,3.2695801841951377,6.467083333333333,6.844583333333334,6.366034773333333,5.555978869811415,3.5159192185416424,3.741668430520573,5.179070512820513,5.179070512820513,4.798071809230769,5.644326353122643,1.786492433924919,1.8162497211422688
1997-11-30,POMKH,4.0,2.35,3.3,4.45888888888889,1.25,4.183333333333334,5.075,3.8134615384615382,4.28125,5.2733333333333325,4.42326976,6.556008188343743,3.606019848461975,4.387159605399266,3.1224999999999996,4.1045,3.42475648,3.236765985482556,3.45687340890143,3.208656031380428,3.9781249999999995,4.760416666666668,4.00654656,4.023007132834235,3.550707263338972,2.7745505492849634,5.416388888888889,5.915555555555555,5.110592142222223,4.867255305598522,4.79959551024378,5.103945577726613,2.11875,2.805,2.17978304,2.8793589986419295,1.3927579681826905,1.181265674622166,4.904166666666667,5.565833333333334,4.868012373333333,4.321565586511226,4.366793402375959,3.599629861861765,6.151041666666666,6.7008333333333345,5.849620864,5.025188086085282,5.526410883268129,5.681244646301283,5.179070512820513,5.179070512820513,4.404227700923077,4.09300335121648,3.8132701809596043,3.8134577208421776
1998-02-28,POMRB,3.9,2.1100000000000003,2.7,4.966666666666667,1.4,4.383333333333333,5.783333333333332,5.495416666666666,4.0687500000000005,4.437499999999999,4.213961856,5.682656623250535,5.237927394254328,6.245656057226319,2.77625,3.425,2.898853888,2.192517977874844,4.38618656330478,3.9831195078342256,3.7,4.193750000000001,3.483927936,2.8631662076696522,4.569961307945276,4.5994077601360885,5.417673611111112,5.446944444444444,5.053021952,4.329117505174246,6.090393988129678,6.233307701984108,1.7125,2.4875000000000003,1.8678698239999996,2.1095637673089893,3.589812694646369,3.1339354514567437,4.892499999999999,5.104166666666667,4.674140757333333,4.09882691735156,5.79172890388323,5.893650473722156,6.090624999999999,6.233333333333335,5.823105851733333,4.717887485424706,6.97287796361047,7.0919190932900555,5.179070512820513,5.179070512820513,4.840703287220513,4.172415078538989,5.498539387236429,5.495422106674948
1998-05-31,PREMON,6.95,4.4300000000000015,6.9,8.920000000000002,3.3,7.683333333333333,9.683333333333332,9.591153846153846,3.953125,4.124999999999999,5.308377113600001,5.927178659361571,7.480539217214613,6.862559266581562,2.6587500000000004,2.8200000000000007,3.5113123328000007,2.9381332487922953,6.062531496562123,5.693760245318135,3.540625,3.762500000000001,4.8503567616000005,4.711498931515183,7.407589990528522,7.048130081767046,5.427934027777779,5.385833333333334,6.599813171200001,6.560487275878437,8.271036932776514,8.439173373758896,1.6624999999999999,1.75,2.4407218943999998,2.295987092945728,5.1044552481348,5.228548333713385,4.964166666666666,4.7041666666666675,5.877817787733333,4.978369172837985,8.331616689540102,8.886115683363439,6.065624999999998,6.068750000000001,7.367196844373332,5.104073681516757,10.127851438755261,9.864013877517563,5.179070512820513,5.179070512820513,6.7408835107938465,7.073530094018421,9.605876098846473,9.591157374691056
1998-08-31,MONSOON,1.2,2.04,1.65,3.4525,0.75,4.073333333333333,3.908333333333333,1.81625,4.016666666666667,4.012499999999999,3.66502626816,4.35907873709151,1.6916858169664395,2.201262168005562,2.71475,2.732500000000001,2.9227873996800007,2.2694727437340583,0.9473625907085403,2.0830146477780844,3.5229166666666667,3.6375000000000006,3.5702140569600003,3.1268131636243175,2.0394072353462986,2.2310154753204663,5.51123511904762,5.44951388888889,5.3408879027200005,5.039984246487421,3.013173507974585,2.5622975785200928,1.7000000000000002,1.675,1.76443313664,1.557814795763499,1.025720126657999,1.0731780375817115,4.939583333333333,5.080833333333334,5.156024005973332,4.68274683025608,2.4428843289304876,2.0404732260582765,6.132083333333332,6.112500000000001,5.983651439957333,4.60783052802027,3.0707769396062097,3.43056732727935,5.179070512820513,5.179070512820513,4.771030106476307,4.624623554993291,1.800303541425743,1.816252335839604
1998-11-30,POMKH,3.525,1.7599999999999998,2.525,4.28625,1.15,3.25,4.699999999999998,3.8134615384615382,4.173958333333333,3.893749999999999,3.6090157608960003,3.802042292156369,3.6603751369499746,4.151481155520791,2.929500000000001,2.585000000000001,2.4576724398080003,1.749262560835629,2.429923659571134,2.748264510443657,3.686458333333333,3.4437500000000005,3.1521284341760003,2.5356330598181187,2.9625422367276486,2.9414448824235,5.67075892857143,5.4063541666666675,4.919032741632,4.411936517067925,4.644290460008536,4.833916586801793,1.875,1.65,1.5186598819839998,1.199287838266993,1.1596818232928117,1.2307756215383538,5.296250000000001,4.847500000000001,4.3936144035839995,4.180013710152287,4.231655773465908,4.8337638435740455,6.2631250000000005,6.018750000000001,5.470190863974399,4.319881506955231,5.229043097980544,5.25575759980958,5.179070512820513,5.179070512820513,4.3880026792704,3.948960007681083,3.8130951067598926,3.8134630985485307
1999-02-28,POMRB,4.883333333333333,3.148000000000001,3.333333333333333,5.805714285714287,1.8,5.12,6.69,5.495416666666666,4.433333333333334,4.1395833333333325,4.118742789870933,3.8272945525220154,5.292282680559158,5.212608245716812,2.9482500000000007,2.844500000000001,2.7338034638848008,2.2725290651010006,3.475327543814819,3.1053140442179017,3.802083333333333,3.6020833333333337,3.224610393838933,2.6752729329583813,3.579695088337404,3.447870845444971,5.644464285714286,5.616116071428573,5.273705359264914,4.931482138075748,5.926445347668942,5.697749438047916,2.00625,1.75,1.6311959291904,1.223907160239529,3.028666348791798,2.4607120707921153,5.295416666666667,5.031666666666668,4.6841686421504,4.327277372613962,5.327401496062946,4.775246565417204,6.22875,6.245416666666668,5.95811451838464,4.408439915832753,6.657011098887721,6.47961404166728,5.179070512820513,5.179070512820513,4.830968274228907,4.535704228831805,5.497051347546585,5.495417712761659
1999-05-31,PREMON,7.225,5.110000000000001,7.575,9.35714285714286,4.3,9.8,9.825,9.591153846153846,4.592708333333333,4.208333333333333,5.36124567392256,4.693699436249094,7.53489450735072,7.117302997767254,2.9432500000000004,3.0145000000000013,3.684282078330881,4.115811157101095,5.66945391024996,5.606853150875324,3.8989583333333337,3.7708333333333335,4.96476623630336,5.8478790719835985,7.013667909320716,7.223645245908374,5.4429017857142865,5.725401785714288,6.907080358416092,7.769948331149765,8.607236472638512,8.940468009063546,2.00625,2.0,2.69871755751424,2.419228070681679,4.645548878666707,5.003820956342533,5.058125,5.560833333333335,6.73050118529024,6.023103409670053,8.362600107463873,8.874567164000313,6.1225,6.2808333333333355,7.504868711030784,5.034484716024943,10.103303646839194,9.876931598943296,5.179070512820513,5.179070512820513,6.735042502998882,7.86945961829994,9.599921973791039,9.591154548844807
1999-08-31,MONSOON,3.0,1.51,1.9,2.805,0.8,1.95,3.4916666666666667,1.81625,4.63125,4.658333333333333,4.416747404353536,4.117510557575486,1.746041108012526,1.8684920540175818,3.0135000000000005,2.8820000000000014,2.8145692469985284,3.181070746975087,0.8393849770861026,2.3104327536030476,4.091666666666667,3.8333333333333335,3.738859741782016,4.547491247432621,1.8605244112748314,2.2308313310107857,5.224531250000001,5.563526785714288,5.266248215049655,5.758695870234626,3.3997088449650223,3.1657403609533987,1.9375,2.0125,1.9392305345085439,1.9621659075142739,0.8798262385380013,0.9623768834012346,5.1025,5.030000000000001,4.818300711174144,5.0695794367456966,3.334039761562963,4.0395420805544315,6.057083333333333,6.176666666666669,5.899587893285137,4.636239255297058,3.085836602911068,3.6619338229078444,5.179070512820513,5.179070512820513,4.767525501799328,5.426127471923615,1.8076194462718123,1.8162504723950095
1999-11-30,POMKH,3.0,2.25,3.05,3.32125,1.1,3.475,4.266666666666667,3.8134615384615382,4.789947916666667,4.527083333333334,3.8500484426121218,3.636335566837094,3.7147304351954142,4.311326030587249,3.191875,3.0045000000000015,2.588741548199117,2.7866184355387182,2.2098212818129594,2.2127646247188024,4.196875,3.964583333333333,3.46331584506921,4.007175599385594,2.848151209527086,2.85473399779766,5.057299107142858,5.322276785714288,4.488248929029792,4.438372493619507,4.515199854994581,4.46865094218041,1.7950000000000002,2.0,1.6035383207051264,1.661820728395863,1.0614955359395906,1.1961704969460867,4.969166666666666,5.0862500000000015,4.280980426704486,4.638292515511803,3.8795836565420285,3.0265704184069957,6.012708333333333,6.068333333333336,5.246419402637748,4.40854943039004,5.141226143950149,5.036679023877302,5.179070512820513,5.179070512820513,4.385899916464212,4.586057202622009,3.813035308654173,3.813461856151386
2000-02-29,POMRB,5.716666666666666,3.22,4.35,5.02375,1.3,5.25,6.599999999999999,5.495416666666666,4.565312499999999,4.735416666666667,4.59669573223394,4.13670985682385,5.346637976415231,4.989786791661804,3.3421874999999996,3.0225000000000013,2.8412449289194703,3.048308262214536,3.4438882880713084,3.2962082280570715,4.05,4.21875,3.817989507041526,4.311548627683995,3.621406698542256,3.599299291531741,4.99671875,5.126785714285716,4.702449357417875,4.49650751880676,5.380525111057509,5.254884566994417,1.75875,1.8750000000000002,1.4821229924230757,1.4888020217815596,2.7360697692068117,2.298558077967288,4.919583333333333,5.118750000000001,4.668588256022692,4.796826594525102,5.213323947941666,5.020252016247634,5.800625,6.045833333333335,5.787851641582648,4.592805610431479,6.48686060668137,6.430865606585425,5.179070512820513,5.179070512820513,4.829706616545194,4.969116065448708,5.496191964263335,5.495416880350869
2000-05-31,PREMON,7.66125,6.464999999999999,7.4,8.801250000000003,3.66,8.603333333333332,9.56,9.591153846153846,4.4965625,4.844479166666666,5.8225174393403645,5.302677300739426,7.5892498064194385,7.340336283171906,3.4168749999999997,3.3612500000000005,4.290746957351682,5.522005071096566,5.665496850627012,5.487964823569958,4.125,4.175,5.250793704224916,6.568419367094037,7.411107540569134,7.753115331415832,5.2904687500000005,4.987812500000002,6.3419696144507265,7.083144923738998,7.943611908029684,8.533537480950962,1.8525,1.715,2.3532737954538456,2.396106825750158,4.476426233671455,4.297139110873922,5.364895833333333,4.819583333333334,6.2424862869469475,6.0403299541772615,8.349184381978471,9.212661971182287,5.810208333333333,5.979583333333335,7.2967109849495895,5.278455235141365,9.952252317497642,9.785105435661258,5.179070512820513,5.179070512820513,6.7342855083886555,8.055853519580895,9.596307811729964,9.591153989892522
2000-08-31,MONSOON,0.7666666666666666,1.3575,0.9,2.87625,1.15,2.75,2.06,1.81625,4.771145833333334,4.286145833333332,3.8001771302708853,4.0475923804627945,1.8003964086562583,2.3520554831618687,3.558375,3.3231250000000006,3.117448174411009,4.017796216997173,1.196481604682764,2.557417957091392,4.56625,3.9249999999999994,3.5104762225349497,4.145608702450677,2.038241075623789,2.027945131338825,5.857968750000001,5.005625000000002,4.955681768670436,5.335642194997978,2.78980513441246,2.660329721936315,2.0275000000000003,1.8025,1.8719642772723073,2.0922999905834248,0.7215227153291486,0.9075810690623806,5.887708333333333,5.019583333333334,4.8454917721681685,5.296433673845725,2.832630786024881,2.7173927359119237,6.050625,5.621666666666668,5.202026590969753,4.7230590756157715,2.9076322997214668,3.518831035031459,5.179070512820513,5.179070512820513,4.767071305033193,5.455677543288105,1.8115684486829977,1.8162500966917454
2000-11-30,POMKH,4.683333333333334,3.0,4.65,5.6000000000000005,1.5,6.2375,5.775,3.8134615384615382,4.9145312500000005,4.706979166666666,4.153439611495864,4.197073379621132,3.7690857264042954,3.3618518160251982,3.52775,3.510625000000001,3.0704689046466056,3.654802816634893,2.43152603649311,2.171299528333727,4.793125,4.324999999999999,3.9662857335209702,4.413544648050408,2.8556576193105228,2.55125294801804,6.232500000000001,5.575312500000003,5.213409061202261,5.519437223611235,4.244956221607389,4.0839345352535545,2.41,1.9025000000000003,1.7231785663633845,1.9344034681110551,0.9436826020241742,1.1742736790575603,6.286458333333333,5.710208333333334,5.402295063300901,5.677229216958182,3.9148983568859994,3.6285428665073334,6.225833333333333,5.998750000000001,5.431215954581852,4.805996551178211,4.664332697076293,4.492807719808479,5.179070512820513,5.179070512820513,4.385627398404531,4.53242898886522,3.8130860552685006,3.8134616035062128
