Date,Season,Dhanbad Cum Kenduadi,Tundi,Gobindpur,Topchanchi,Jharia-jorapokhar-si,Baghmara Cum Katras,Baliapur,Dhanbad Cum Kenduadi_Trend,Dhanbad Cum Kenduadi_SMA,Dhanbad Cum Kenduadi_EWMA,Dhanbad Cum Kenduadi_DES,Dhanbad Cum Kenduadi_TES,Dhanbad Cum Kenduadi_ARIMA,Tundi_Trend,Tundi_SMA,Tundi_EWMA,Tundi_DES,Tundi_TES,Tundi_ARIMA,Gobindpur_Trend,Gobindpur_SMA,Gobindpur_EWMA,Gobindpur_DES,Gobindpur_TES,Gobindpur_ARIMA,Topchanchi_Trend,Topchanchi_SMA,Topchanchi_EWMA,Topchanchi_DES,Topchanchi_TES,Topchanchi_ARIMA,Jharia-jorapokhar-si_Trend,Jharia-jorapokhar-si_SMA,Jharia-jorapokhar-si_EWMA,Jharia-jorapokhar-si_DES,Jharia-jorapokhar-si_TES,Jharia-jorapokhar-si_ARIMA,Baghmara Cum Katras_Trend,Baghmara Cum Katras_SMA,Baghmara Cum Katras_EWMA,Baghmara Cum Katras_DES,Baghmara Cum Katras_TES,Baghmara Cum Katras_ARIMA,Baliapur_Trend,Baliapur_SMA,Baliapur_EWMA,Baliapur_DES,Baliapur_TES,Baliapur_ARIMA
1998-08-31,MONSOON,2.42,1.93,1.3733333333333333,3.02,1.24,2.33,4.3125,2.92625,3.0499999999999985,2.6483703480319996,1.401744511599392,2.496175424542178,2.4741704066314365,3.0371875,3.1550000000000002,2.585689667584,2.1419565062327877,2.6764467028913153,2.856393227117306,3.833333333333333,4.103333333333334,3.555265617237333,4.0792998446150905,1.3441661391844448,0.9387806911736383,4.5975,4.4825,4.356281133055999,3.8479969810897288,3.1864620909627437,3.0827206500162356,3.6615624999999996,2.9475000000000002,2.869274048512,2.488079857690101,1.1994655409001655,2.2999625603202087,4.275625,4.180000000000001,3.9119465615359994,3.5558698552623733,2.577267525623429,2.3709133614054396,5.07246212121212,5.072462121212121,5.135286758818909,5.173948990580502,4.300445256339481,4.282115561501243
1998-11-30,POMKH,3.56,4.06,2.7,3.91,4.49,3.71,4.3925,3.0775,3.1024999999999987,3.0130222088191996,1.7020068551124838,3.2818893549953563,3.1543492651442633,3.438125,3.1774999999999998,3.1754138005504,2.618533900936467,3.8358664617613956,3.9776632000506615,3.7708333333333335,3.9208333333333343,3.2131593703424,3.6313731596719956,3.077519997705444,2.7258079827480266,4.7787500000000005,4.5775,4.1777686798336,3.91145358384043,3.9744763068724507,3.695197791017966,3.505625,3.7325000000000004,3.5175644291072006,2.7174326276099765,2.4031093865084516,2.5385530151984534,4.3475,4.281250000000001,3.8311679369215996,3.39678444085704,2.8800642762947404,3.233698403817635,5.072462121212121,5.072462121212121,4.838172055291345,4.679015600015752,4.416970467020211,4.341858432073302
1999-02-28,POMRB,3.82,4.4275,4.65,5.12,3.2125,5.01,4.306666666666667,3.3303125000000002,2.7499999999999982,3.33581332529152,2.0507877673352013,4.954769906516104,4.486428577960966,3.856875,2.8968749999999996,3.67624828033024,3.179577523462301,5.329734031044465,5.296919354265809,3.7954166666666667,3.745833333333334,3.7878956222054403,3.7317320650732633,5.596691794407965,5.274352362955955,4.92375,4.6175,4.55466120790016,4.259900853167168,5.045155989923542,4.908720600823508,3.411875,3.5906250000000006,3.3955386574643205,2.700065164044926,4.302393245517047,3.857076641706815,4.51,4.270000000000001,4.302700762152959,4.145848094485752,4.590696430993152,4.689376694778922,5.072462121212121,5.072462121212121,4.625569899841474,4.307379561161624,4.13661443570801,4.270193932990738
1999-05-31,PREMON,3.82,5.5,6.46,7.71,4.74,6.65,7.278181818181817,3.1759375,3.4049999999999985,3.529487995174912,2.39703863443976,1.8498512635111082,1.6103506903899332,3.5618749999999997,3.9793749999999997,4.405748968198145,4.014247901602031,1.153680920633544,1.6942550013186959,3.7837500000000004,3.795833333333334,4.856737373323265,4.313753508792927,6.330456608016684,6.2125816875633895,4.86625,4.9399999999999995,5.816796724740096,5.241173102721607,7.620070798243194,6.837541273995251,3.408125,3.4206250000000007,3.933323194478592,2.94640519454182,5.28696020400456,4.5884379280848515,4.61375,4.425000000000001,5.241620457291775,5.855691549865974,7.201369542152816,6.120970658086624,5.072462121212121,5.072462121212121,5.686614667177611,6.312783771417578,7.438943400018042,7.19215044680333
1999-08-31,MONSOON,1.8225,0.95,1.37,2.89,1.17,3.01,4.3125,3.26,3.2556249999999984,2.846692797104947,2.3583625273801347,2.6926656233648663,3.434655070656148,3.1734375,3.734375,3.0234493809188865,3.5623487605509303,2.57566254647444,2.4614691397897897,3.6662500000000002,3.7950000000000004,3.462042423993959,3.5886525317678637,1.34047783704693,1.0919554616337894,4.745000000000001,4.9075,4.646078034844058,4.961810609369758,3.2079492051112157,3.3767237077076397,3.4553125000000002,3.4031250000000006,2.8279939166871553,2.5588082268821384,1.2337508898840766,2.1129917589468517,4.85625,4.595000000000001,4.348972274375065,4.792714597606125,2.768050887528183,2.485474863452602,5.07246212121212,5.072462121212121,5.136968800306567,5.505515542750727,4.2995440044815885,4.289698493531029
1999-11-30,POMKH,2.9225000000000003,2.68,2.61,3.58,4.53,3.86,4.3925,3.02375,3.096249999999998,2.8770156782629686,2.5175864542732436,3.478351738234279,3.0515069647372783,2.9325000000000006,3.3893750000000002,2.886069628551332,3.531030597654955,4.124914004340094,4.002676916180167,3.0374999999999996,3.772500000000001,3.121225454396375,3.2464201001874478,2.924903927140826,2.9983233623801704,4.59125,4.825,4.219646820906434,4.818570287822387,3.9958872028546244,3.97330734608402,3.3237500000000004,3.4131250000000004,3.508796350012293,2.8015177124174837,2.861509332635646,3.0793188827906945,5.493125,4.6325,4.153383364625039,4.371511880431144,3.195250335823307,3.6811479771553053,5.072462121212121,5.072462121212121,4.83918128018394,4.876695428429087,4.416329130675492,4.353797948712726
2000-02-29,POMRB,5.13,2.7,3.8,4.48,3.55,6.8,4.306666666666667,2.5734375,3.4237499999999983,3.778209406957781,3.092028914344016,4.7811933737639425,3.89823926148096,2.91875,2.9575,2.811641777130799,3.4729693604780514,4.913688424106915,4.778603617271662,2.61875,3.560000000000001,3.3927352726378253,3.2519472250490526,5.245765427674297,4.887845897035949,4.565,4.665,4.323788092543861,4.871993008822641,5.066390079483415,4.876174614890753,3.5787499999999994,3.4975,3.525277810007376,2.844678343074159,4.047598659994237,3.6716485201971194,6.198124999999999,5.08,5.212030018775024,5.8869193261673365,4.863877395401327,4.7680900466074885,5.072462121212121,5.072462121212121,4.62617543477703,4.3943101698265865,4.136158056835187,4.275539136207279
2000-05-31,PREMON,0.62,5.3,2.28,7.12,3.35,9.955,7.278181818181817,2.3653125000000004,2.623749999999998,2.514925644174669,2.7942158795259484,2.45716103448576,3.031112562522794,2.9637499999999997,2.9074999999999998,3.8069850662784797,4.085045844118014,3.075351467052433,3.6021702831670117,2.70875,2.5150000000000006,2.947641163582695,2.907695499217978,6.288727525354085,6.209824854732371,4.74625,4.5175,5.442272855526317,5.557567362748703,7.640972199094918,6.872711226564601,4.00375,3.15,3.455166686004426,2.850725648608001,5.215021100638928,4.573836989458352,6.820000000000001,5.90625,7.109218011265014,9.310368787103041,7.860261794594953,6.89026688927822,5.072462121212121,5.072462121212121,5.6869779881389455,6.303921160290338,7.438618638015532,7.207297825633819
2000-08-31,MONSOON,1.42,1.04,2.2,3.27,4.6,5.3450000000000015,4.3125,1.9375000000000002,2.523124999999998,2.0769553865048014,2.6327979333663505,2.358925789217108,1.6917320045861861,3.16875,2.9299999999999997,2.7001910397670876,3.526545778811149,1.411264382226829,1.7815010241401996,2.6137499999999996,2.7225,2.648584698149617,2.6039052799016624,0.8373728748910949,1.339598521865496,5.0687500000000005,4.6125,4.57336371331579,5.2391466930418495,3.2285432412727797,2.991005839755569,3.73625,4.0075,3.9131000116026553,3.0709496408908494,1.1163992487578895,1.8696943070302598,7.325000000000001,6.49,6.403530806759009,8.65373990573843,4.099820789871207,3.6986580593491363,5.07246212121212,5.072462121212121,5.137186792883368,5.450641251090605,4.2993129018505645,4.293373571357049
2000-11-30,POMKH,1.66,2.95,2.5,4.65,4.5,6.5,4.3925,1.8874999999999997,2.207499999999998,1.9101732319028808,2.5093181426661153,3.203403108959888,2.778490549325169,3.3775000000000004,2.9974999999999996,2.800114623860253,3.461534135958116,3.158173064013473,3.3261002386065908,2.615,2.6950000000000003,2.5891508188897703,2.4328325034809977,2.3890490024579174,2.5935046718048445,5.327812499999999,4.880000000000001,4.604018227989474,5.237149153926575,4.016662068004578,3.8400689506315486,3.2749999999999995,4.0,4.147860006961593,3.244333691814674,3.513153833740952,3.6909760397342657,7.086875,7.15,6.442118484055405,8.386845340914734,4.78213120675,4.364653403689865,5.072462121212121,5.072462121212121,4.839312075730021,4.813325524539396,4.416164676627114,4.359684169418287
2001-02-28,POMRB,2.97,4.07,3.15,5.99,1.44,8.200000000000001,4.306666666666667,2.06,1.667499999999998,2.3341039391417286,2.625388554890689,4.602392513741534,3.689808979895341,3.5603125,3.34,3.308068774316152,3.6774810312287847,3.7066755186907834,3.7043227721327137,2.5524999999999998,2.5325000000000006,2.8134904913338623,2.4663218176486774,4.328487665050931,4.132011386212422,5.3393749999999995,5.257500000000001,5.158410936793684,5.54105462319718,5.087692844424527,5.091482634923088,2.55,3.4725,3.0647160041769554,2.8756265822761367,4.194827728152776,3.859807733621177,6.382291666666667,7.500000000000001,7.145271090433244,8.958956629560129,6.718555496264478,6.304212635224476,5.072462121212121,5.072462121212121,4.626253912104679,4.342535165532278,4.136041030326652,4.278602761999259
2001-05-31,PREMON,2.38,5.6000000000000005,2.94,7.6825,1.77,6.65,7.278181818181817,2.195,2.107499999999998,2.352462363485037,2.6239225342880723,1.6419169248987506,1.4657460778464788,3.636875,3.415,4.224841264589691,4.279027200638325,4.264228457298891,4.401647255373582,2.3324999999999996,2.6975000000000007,2.864094294800317,2.4702079966536337,4.487613574978532,4.296569641278516,5.174375,5.398125000000001,6.168046562076211,6.233866055351921,7.6630239767685655,7.472663202454381,1.885,3.0775,2.546829602506173,2.622216976845022,4.835113277594744,4.1942773013830825,5.957083333333333,6.673750000000002,6.947162654259946,8.218862980553727,9.59931998838209,8.455051110926252,5.072462121212121,5.072462121212121,5.687025074535534,6.2695140348991245,7.438535361234911,7.215655658410597
2001-08-31,MONSOON,1.04,2.2025,1.04,2.8,0.38,3.013333333333333,4.3125,2.73375,2.012499999999998,1.8274774180910223,2.371802399349404,1.9681597526652954,2.2486842113363563,3.5112500000000004,3.7056250000000004,3.4159047587538147,3.9404656322776033,1.2893386029078946,1.5262905052128692,2.22625,2.4075000000000006,2.1344565768801904,2.0345171362131858,1.0894817824889649,1.737518225806293,4.944375,5.2806250000000015,4.820827937245726,5.666063197130548,3.250866936319742,3.468012738486995,1.7674999999999998,2.0225000000000004,1.680097761503704,2.1782474834959866,1.7212387433470921,2.4035266077929944,5.789583333333334,6.090833333333334,5.373630925889302,5.505787974785961,4.556227501933266,3.291967797221874,5.07246212121212,5.072462121212121,5.137215044721321,5.433179246357339,4.2992536415831974,4.295432559269237
2001-11-30,POMKH,3.12,2.4,1.9,3.8,3.4,5.43,4.3925,3.13,2.3774999999999977,2.3444864508546135,2.5073781014772716,2.6883323199980023,2.182409350426402,3.4606250000000003,3.568125,3.0095428552522887,3.6447019835529035,3.275341834436808,3.164516411517655,2.1125000000000003,2.2575000000000007,2.0406739461281145,1.8761979862444977,2.0610988617385524,2.495982084654762,4.8103125,5.068125000000002,4.412496762347436,5.335063607600789,4.038738058777866,4.023611337411326,2.0125,1.7475000000000005,2.3680586569022224,2.315580246073321,3.0160692740796153,3.2450008301701505,5.824583333333333,5.823333333333334,5.396178555533581,4.988245494047043,4.5295598871396585,4.479243461941335,5.072462121212121,5.072462121212121,4.839329026832793,4.808148597214059,4.416122506657719,4.363014700422084
2002-02-28,POMRB,5.82,3.615,2.9,5.0,1.6,7.93,4.306666666666667,3.375,3.0899999999999976,3.7346918705127683,3.1521613039484753,4.251626519397622,3.8271542740212956,3.6728125,3.4543750000000006,3.251725713151373,3.6658452587684347,4.043570963132833,3.86975618493836,2.0437499999999997,2.1950000000000007,2.3844043676768685,2.003503705584322,3.509683804935594,3.398179753859663,5.202499999999999,4.8206250000000015,4.647498057408461,5.296562816568352,5.109330064990266,4.99880869695126,2.315,1.7875000000000005,2.060835194141333,2.1310386459265285,2.7714633934197925,2.624124470807301,5.972916666666666,5.755833333333333,6.409707133320149,6.267715346695327,6.258120573999495,6.386623805933866,5.072462121212121,5.072462121212121,4.626264082766342,4.3443068513745535,4.136011021918046,4.280476890985748
2002-05-31,PREMON,2.7,5.65,2.28,7.6,3.57,7.2,7.278181818181817,3.3750000000000004,3.169999999999998,3.320815122307661,3.193067462879026,2.0786857135666956,2.9797454483322885,3.935,3.466875,4.211035427890824,4.213008572138303,4.9888704424005255,4.920221971492955,2.0025,2.0300000000000007,2.342642620606121,1.986827052588883,3.574709978840061,2.5443884172904507,5.68625,4.800000000000002,5.828498834445076,5.888665764859809,7.684152209218501,7.128738894449406,2.09875,2.2375000000000007,2.6645011164848,2.3105594078411134,3.4555456304199286,3.0122858607605307,5.8081249999999995,5.893333333333333,6.725824279992089,6.880718291287225,9.187310683626555,7.209992228503429,5.072462121212121,5.072462121212121,5.687031176932532,6.275995781250323,7.438514007067425,7.220664283624465
2002-08-31,MONSOON,2.68,3.85,1.15,6.02,1.0,3.65,4.3125,3.1650000000000005,3.5799999999999983,3.0644890733845966,3.2125763528881737,2.0487318273698163,2.041451728928512,4.116875,3.87875,4.066621256734495,4.2514151267396505,1.7457777688834506,1.9609729734484453,2.1912499999999997,2.057500000000001,1.8655855723636725,1.7123128366703149,0.6947314858252351,1.5900937616344129,6.0424999999999995,5.605000000000001,5.905099300667046,6.055606263887397,3.2719430299620256,3.1194138830489178,2.005,2.3925000000000005,1.99870066989088,2.031523660790166,1.016964079635985,1.6791063864690012,5.296875,6.052499999999999,5.495494567995253,5.228411277251952,4.388847147409645,3.0940421089161445,4.871628787878787,5.072462121212121,5.137218706159519,5.440451590483223,4.299238445826781,4.296678265950379
2002-11-30,POMKH,1.48,2.85,1.46,4.45,1.05,3.475,4.3925,3.3433333333333333,3.169999999999998,2.4306934440307577,2.9931492344029986,3.1950726012197044,3.1262344042219494,4.28625,3.9912500000000004,3.5799727540406967,4.006800648395723,3.0261633136147754,2.831900039261981,2.6,1.9475000000000011,1.7033513434182033,1.5588328458500271,1.6608690801050292,2.152664682662461,6.404999999999999,5.767500000000001,5.323059580400228,5.808880577357382,4.061423636661766,4.688605663784922,2.1275,1.8050000000000006,1.6192204019345282,1.8078241022034394,2.806739616947813,3.024594140612219,5.0268749999999995,5.56375,4.6872967407971515,3.999786554109065,4.5666403188995925,4.689596707545665,4.761022727272727,5.072462121212121,4.839331223695711,4.814019749168552,4.416111693264334,4.365041954549026
2003-02-28,POMRB,5.78,4.62,4.85,7.2,3.2,5.795,2.7,3.4904166666666674,3.1599999999999984,3.7704160664184547,3.5775789643313254,4.795356691965569,3.790505718823206,4.22,4.2425,3.9959836524244183,4.217014242908388,4.103558849047893,3.741912957184758,2.8162499999999997,2.435000000000001,2.962010806050922,2.3134687212717386,2.938445313614201,2.955950991466295,6.180000000000001,6.317500000000001,6.073835748240137,6.224701338858004,5.132331265497562,5.759915435859233,2.05,2.2050000000000005,2.2515322411607173,1.984098004593228,1.9779833845413444,1.967915112426784,5.314375,5.029999999999999,5.130378044478291,4.573408222110767,5.7886356929211065,6.068773346911101,4.9371875,4.670795454545454,3.9835987342174266,3.346577319649196,4.136003327041073,4.281670058090535
2003-05-31,PREMON,4.166666666666667,6.0,3.6,8.3,2.95,7.175,8.0,3.7704166666666667,3.5266666666666655,3.9289163065177397,3.8406812148930927,2.372089893879689,2.999476003506053,4.05625,4.33,4.797590191454651,4.770198193517532,5.698918627165075,5.207078102902366,2.97,2.765000000000001,3.2172064836305534,2.720642044980281,3.007236466378672,2.55348596563281,5.78875,6.4925000000000015,6.964301448944083,6.880225589034478,7.708248729730398,7.841852235313193,2.04375,2.0500000000000007,2.5309193446964304,2.0934544108539486,3.1798857309021193,2.8830549225705058,5.594374999999999,5.02375,5.948226826686975,6.00134678462209,8.294302648198023,6.844114956081199,4.9740625000000005,4.851249999999999,5.590159240530456,6.392421328296722,6.97515570981999,6.621648213486776
2003-08-31,MONSOON,2.39,2.97,1.56,3.52,1.0,5.975,5.0,3.651666666666667,3.4541666666666657,3.3133497839106436,3.7433967235518537,2.452760080098922,2.9066548596512067,3.8087500000000003,4.109999999999999,4.06655411487279,4.484946158016304,3.131918313524793,2.9695949055839206,2.74375,2.867500000000001,2.554323890178332,2.557631770430588,0.9221844798513004,1.068623566239855,5.335,5.8675000000000015,5.58658086936645,6.308120116455368,3.296379619969526,4.254681002995493,1.6875000000000002,2.0500000000000007,1.918551606817858,1.8589455159417039,0.6687307252515478,1.3372593846664858,5.236875,5.605,5.958936096012184,6.336704639730006,3.7165645181158786,3.332161753560647,5.105,5.023124999999999,5.354095544318273,6.279369929775473,4.177677782730483,4.5684765415628785
2003-11-30,POMKH,4.01,2.42,2.28,3.82,1.0,3.39,4.0,3.108333333333334,4.086666666666665,3.592009870346386,3.9305725079604614,3.048514751117346,2.483850854211767,3.6506250000000002,4.0024999999999995,3.4079324689236743,4.052264479476451,3.09889248634798,2.896126574880771,2.3025,3.0725000000000007,2.4445943341069993,2.5688513849783274,1.7051496923705685,1.64372771981356,4.8725000000000005,5.710000000000002,4.87994852161987,5.810916490381916,4.084590099239573,4.206293632410682,1.23125,2.0375000000000005,1.551130964090715,1.6635958027699396,2.124092325722208,2.321854114587543,5.2368749999999995,5.58375,4.931361657607311,4.946298628786254,4.6565354554930956,4.7838151254237316,5.2425,4.924999999999999,4.812457326590964,5.231484878565661,4.527879167731981,4.625124795728651
2004-02-29,POMRB,2.3,3.07,2.22,4.2,0.4,3.02,4.1400000000000015,3.26375,3.216666666666665,3.0752059222078314,3.7744426856715325,5.456076776246721,5.266020357031506,3.64,3.6149999999999993,3.2727594813542042,3.806078013213292,4.451186918658474,4.159902313609679,2.1574999999999998,2.415000000000001,2.3547566004641998,2.5495339820693594,3.807916797127792,3.770902055624579,4.8637500000000005,4.960000000000002,4.607969112971922,5.428247537680564,5.155169098544737,5.397138662748697,1.125,1.3375000000000006,1.0906785784544288,1.4016149679583925,1.9912455173151735,2.048174948734366,5.3374999999999995,4.890000000000001,4.166816994564387,3.7366387965753827,5.834056817346943,5.693960063020884,5.105,5.284999999999999,4.543474395954579,4.521262473318717,4.102343151869078,3.63507652773048
2004-05-31,PREMON,3.3,6.285,2.7,7.6,2.1,9.95,7.66,3.58875,2.9999999999999982,3.165123553324699,3.7896751550437267,2.8175630047386475,2.2255442903556726,3.6065625,3.6862499999999994,4.477655688812523,4.407273892348615,5.723499455540128,5.491758271222546,2.10875,2.190000000000001,2.49285396027852,2.6440952198022294,3.1066841475888403,2.8621190581316607,5.0275,4.785000000000001,5.804781467783153,5.890213118469864,7.729565673227212,7.123256480166516,1.225,1.1250000000000007,1.4944071470726574,1.4689251817934104,2.5623878731895533,2.3833241403531877,5.1987499999999995,5.58375,6.480090196738632,7.432707962325941,7.622520045842205,6.127735435480753,5.047499999999999,5.199999999999999,5.790084637572747,6.6593142602602535,7.366490099046331,7.575530212914006
