Date,Season,Kailaras,Pahadgarh,Morena,Sabalgarh,Joura,Ambah,Porsa,Kailaras_Trend,Kailaras_SMA,Kailaras_EWMA,Kailaras_DES,Kailaras_TES,Kailaras_ARIMA,Pahadgarh_Trend,Pahadgarh_SMA,Pahadgarh_EWMA,Pahadgarh_DES,Pahadgarh_TES,Pahadgarh_ARIMA,Morena_Trend,Morena_SMA,Morena_EWMA,Morena_DES,Morena_TES,Morena_ARIMA,Sabalgarh_Trend,Sabalgarh_SMA,Sabalgarh_EWMA,Sabalgarh_DES,Sabalgarh_TES,Sabalgarh_ARIMA,Joura_Trend,Joura_SMA,Joura_EWMA,Joura_DES,Joura_TES,Joura_ARIMA,Ambah_Trend,Ambah_SMA,Ambah_EWMA,Ambah_DES,Ambah_TES,Ambah_ARIMA,Porsa_Trend,Porsa_SMA,Porsa_EWMA,Porsa_DES,Porsa_TES,Porsa_ARIMA
1999-02-28,POMRB,4.54,6.805,9.2825,17.246666666666666,5.166666666666666,25.04166666666666,15.920000000000002,4.803125,4.805,4.607074393231359,4.925019570971339,5.46567191436089,3.7092676047869553,6.298125000000001,6.576249999999998,6.49669708490752,6.711249956759833,6.923651690252527,6.374806185439093,9.681875,9.825,9.53015501852672,9.798287075372954,10.499720431142073,9.758754228035613,17.644166666666663,17.718333333333327,17.457684032088746,17.00577164598772,18.159771093956863,17.429583223829045,5.371249999999999,5.135833333333333,4.980513637034667,5.051070179717254,4.863948286694363,4.781020677522146,24.807499999999997,24.807499999999997,24.834581664324265,24.973391467154794,25.32284339729103,24.723254074941508,16.251041666666666,15.974166666666664,15.919164746526722,16.161456694559913,16.93565212379339,16.10253534027911
1999-05-31,PREMON,6.26,7.405,10.7225,18.396666666666665,6.446666666666666,24.93333333333333,17.376666666666665,4.46375,5.072499999999999,5.2682446359388155,5.372520935630606,7.321853321379458,4.960703655316607,6.0237500000000015,6.368749999999999,6.860018250944512,6.94429269758424,8.006528083673814,8.761757863620423,9.549375,9.811249999999998,10.007093011116034,10.252354673562163,10.875222283982309,9.505754146887439,17.72833333333333,17.690833333333327,17.833277085919914,17.661107935090556,16.184079056196584,17.31630512534421,5.506666666666667,5.256666666666666,5.566974848887467,5.4939328663613205,6.176409284957774,4.871131187016361,24.807499999999997,24.807499999999997,24.87408233192789,25.00755993848201,25.087887634049764,24.82498749278457,16.524583333333332,16.029999999999994,16.5021655145827,16.726177364807857,17.046111804706886,16.263889960210147
1999-08-31,MONSOON,2.795,4.525,8.365,17.709999999999994,5.62,24.755,16.275,4.334375,4.533749999999999,4.278946781563289,4.942743224071298,3.721370419293783,4.8422082665421,5.8012500000000005,6.227499999999998,5.926010950566707,6.353648039187905,4.527104478211482,4.90939668638829,9.456562499999999,9.552499999999998,9.350255806669619,9.651592110305335,9.76295813241043,10.15445316026048,18.02458333333333,17.597499999999993,17.783966251551945,17.49463260136932,18.025034237230027,17.98536047479398,5.8237499999999995,5.485833333333333,5.5881849093324805,5.565997426443892,4.576521886871084,5.367004473916454,24.807499999999997,24.807499999999997,24.826449399156736,24.977027471998646,24.52149312228844,24.859602121918584,16.720416666666665,16.47208333333333,16.41129930874962,16.6473104459798,15.691079904082004,16.172461054380694
1999-11-30,POMKH,3.98,4.545,9.815,18.08333333333333,4.876666666666667,24.5,16.736666666666668,4.263125,4.393749999999999,4.159368068937973,4.79308458287237,4.257069317169482,3.591198689561703,5.697500000000001,5.819999999999997,5.373606570340025,5.880635828744357,5.897495775746286,5.709657606196576,9.4178125,9.546249999999997,9.536153484001773,9.817316217102404,9.712390715713692,9.191340933488565,18.255833333333328,17.85916666666666,17.9037130842645,17.657644894948803,18.169552881469574,17.814832932264355,6.16625,5.5275,5.303577612266155,5.398552840785655,6.138962966322451,5.854679747953893,24.807499999999997,24.807499999999997,24.695869639494042,24.878027107003444,24.96191549673311,24.82618447158225,16.91,16.57708333333333,16.54144625191644,16.777807307250864,16.770297229507158,16.364203116504342
2000-02-29,POMRB,4.065,6.654999999999999,8.565000000000001,18.57,7.536666666666667,25.04166666666666,17.066666666666666,4.4956249999999995,4.2749999999999995,4.121620841362784,4.661125767981624,5.300610838765197,3.829469442563267,5.581875,5.782499999999997,5.886163942204014,6.065500675674619,5.818921194498193,5.360334674861993,9.765625,9.366874999999997,9.147692090401064,9.451217085155434,10.345064491749026,9.54999112121652,18.339999999999996,18.18999999999999,18.1702278505587,18.015289830651117,18.73048086611193,17.981112110848137,6.284583333333333,6.120000000000001,6.19681323402636,6.062146282837878,5.308336368286668,5.332522259975076,24.807499999999997,24.807499999999997,24.83418845036309,24.974099633946775,25.325482586875964,24.721978374675796,17.35625,16.863749999999996,16.75153441781653,16.98649590654394,17.578701101988365,16.405490577803135
2000-05-31,PREMON,6.165,6.7250000000000005,11.13,18.92333333333333,6.816666666666666,24.93333333333333,17.746666666666666,5.0775,4.251249999999999,4.93897250481767,5.032591787020196,6.989949526732631,5.283715037198585,5.92375,5.612499999999997,6.221698365322409,6.235054107211172,7.4101502228681735,7.890518600243835,10.259375,9.468749999999996,9.940615254240639,10.18595075589854,10.496516042485755,9.025509894901809,18.455,18.32166666666666,18.47147004366855,18.366345693053322,17.23298473483624,18.345803538109557,6.602916666666667,6.212500000000001,6.444754607082482,6.322777811985011,7.248050795247248,5.532644322428247,24.807499999999997,24.807499999999997,24.873846403551184,25.00805359166882,25.089707808069814,24.824108531734588,18.117291666666667,16.956249999999997,17.149587317356584,17.379333460660874,17.90074583033105,17.227079646796753
2000-08-31,MONSOON,4.75,4.28,10.74,17.856666666666666,6.196666666666666,24.755,19.475,5.863124999999999,4.739999999999998,4.863383502890602,5.040923324266354,3.3277722622160812,3.7995347341650723,6.452500000000001,5.551249999999998,5.445019019193445,5.717740166608492,3.8862014497161876,4.194498923945017,10.809062500000001,10.062499999999996,10.260369152544383,10.504679740103493,9.697215566382823,10.150246653487358,18.4575,18.358333333333327,18.225548692867797,17.853011128445942,18.742123891745923,18.703461029774896,6.79625,6.356666666666667,6.345519430916156,6.325902290299401,5.419609015666614,6.723775588949004,24.807499999999997,24.807499999999997,24.82630784213071,24.97737159074526,24.522748444558932,24.85900225710144,18.954375,17.756249999999994,18.07975239041395,18.292828297411834,16.34210449412715,16.709968545512204
2000-11-30,POMKH,6.68,7.525,11.39,18.856666666666666,6.846666666666668,24.5,19.625,6.6781250000000005,5.414999999999998,5.590030101734361,5.502032835535009,4.253492801626929,4.317890553631853,6.813124999999999,6.296249999999997,6.277011411516067,6.1728796960936485,5.467393961259134,5.040828795073949,11.4803125,10.456249999999997,10.71222149152663,10.951709410811947,10.618230062973556,10.422913210474356,18.629166666666666,18.551666666666662,18.477995882387344,18.26390136355412,18.524211764714945,18.17905111989606,7.066666666666667,6.849166666666669,6.54597832521636,6.519419078348397,6.895265653805463,6.3153536605906835,24.807499999999997,24.807499999999997,24.695784705278427,24.878266987378847,24.962781256811297,24.825777004946733,19.769583333333333,18.478333333333328,18.69785143424837,18.915216597502436,18.492223607470308,18.521278282276704
2001-02-28,POMRB,7.65,7.9049999999999985,11.3875,17.816666666666666,7.113333333333332,25.04166666666666,20.875,7.17,6.3112499999999985,6.414018061040617,6.170265968090894,5.836537888069012,4.9186909971067045,7.124375,6.608749999999997,6.92820684690964,6.646639237356921,7.204550891368193,6.9260925039302945,11.9971875,11.161874999999998,10.982332894915977,11.234126543293025,11.517275391796273,10.913182540209657,19.074166666666663,18.36333333333333,18.213464196099075,17.78960537868719,19.351153754909177,18.59869055456369,7.497083333333333,6.743333333333334,6.772920328463149,6.735695079949968,6.459991724076876,6.186300209748889,24.807499999999997,24.807499999999997,24.834137489833722,24.974266851208462,25.326079676985824,24.721702179529647,20.100624999999997,19.430416666666662,19.56871086054902,19.78480558375479,19.790670376825133,18.68523383447049
2001-05-31,PREMON,9.1,8.36,13.677500000000002,21.05,9.403333333333334,24.93333333333333,20.46,7.344375,7.044999999999998,7.48841083662437,7.156454419338112,8.224175786754406,6.9976363478518655,7.3912499999999985,7.0174999999999965,7.500924108145783,7.155307901981242,8.723562982095052,8.98667572836108,12.465625000000001,11.798749999999998,12.060399736949588,12.276283948944762,12.325654495458286,11.140503013731022,19.254583333333336,18.894999999999996,19.348078517659445,19.570935226863647,16.98065259854689,18.11439224739279,7.675,7.3900000000000015,7.825085530411223,7.56363469548185,7.886665567339398,6.593435179694163,24.807499999999997,24.807499999999997,24.873815827233564,25.008170156488095,25.090119604141105,24.823920072553815,19.853125,20.108749999999993,19.925226516329413,20.16076341038866,20.783396006108347,19.985959810616265
2001-08-31,MONSOON,5.75,5.135,12.3275,19.290000000000006,7.053333333333334,24.755,19.41,7.425,7.294999999999998,6.793046501974622,7.239452999387414,5.073830131566406,4.733594669915006,7.7524999999999995,7.231249999999996,6.55455446488747,6.692275965634703,5.370845486726035,5.6795492786109705,12.985,12.195624999999998,12.167239842169753,12.428039266042367,11.812310881831337,12.461515558583947,19.38791666666667,19.25333333333333,19.32484711059567,19.183058884514296,20.00134088544168,19.93238001874927,7.799166666666667,7.604166666666668,7.516384651580067,7.461590658681201,6.692786869650103,7.252951803347624,24.807499999999997,24.807499999999997,24.826289496340138,24.977452846453883,24.523032448599952,24.858873925310657,19.5425,20.092499999999994,19.719135909797647,19.985374220170527,19.15361953514673,19.92188488648883
2001-11-30,POMKH,7.075,8.805,13.55,18.866666666666667,7.413333333333334,24.5,17.709999999999994,7.46875,7.393749999999999,6.905827901184773,7.5779209148163655,6.05090055476868,5.730002771339974,8.071874999999999,7.551249999999996,7.454732678932482,7.306588382256158,6.616779822230635,6.6094858452866445,13.271354166666667,12.735624999999999,12.720343905301853,12.985014365423249,12.523306479600306,12.339385314232358,19.40125,19.25583333333333,19.141574933024067,18.777969694191878,19.8940573982269,19.534561537171577,7.533333333333334,7.7458333333333345,7.475164124281373,7.494874598019067,8.032768156974768,7.971016507357978,24.807499999999997,24.807499999999997,24.695773697804082,24.87832362959924,24.962977126322297,24.825689705665127,19.5325,19.613749999999992,18.915481545878585,19.2171708958691,20.095227539141902,19.584593371924516
2002-02-28,POMRB,7.9,9.515,13.3825,18.873333333333328,7.54,25.04166666666666,20.305,7.5675,7.456249999999999,7.303496740710864,8.048003483960786,7.523474014360323,6.19233640525451,8.736875,7.953749999999997,8.278839607359489,8.000403648884538,8.423483125059263,8.300352557371955,13.186458333333334,13.234374999999996,12.985206343181112,13.274931389755668,13.523828771341842,12.969160687662626,19.454166666666666,19.519999999999996,19.03427829314777,18.62729617597696,19.856991604266295,19.12094200436742,7.266875,7.852500000000002,7.501098474568824,7.5558524553113235,7.411548798473592,6.975846858433348,24.807499999999997,24.807499999999997,24.834130885349115,24.974306335709745,25.32621476261724,24.72164281994791,19.911249999999995,19.47124999999999,19.471288927527148,19.750033233022844,19.915654283034776,18.852867265844793
2002-05-31,PREMON,9.2,9.305,13.973333333333334,20.1,6.85,24.93333333333333,20.95,7.994375,7.4812499999999975,8.062098044426518,8.76404800704652,9.748702801208044,7.90210301108688,9.4025,8.189999999999998,8.689303764415692,8.505482946152224,10.150721863862772,10.324120162633989,13.223020833333333,13.308333333333328,13.380457139242,13.681397021230584,14.327608842419357,13.161796104145719,19.888333333333332,19.282499999999995,19.460566975888664,19.314277367131087,17.836471632652998,18.967600831446067,7.4679166666666665,7.214166666666667,7.240659084741295,7.396209124498719,8.66724358697104,7.206479293720869,24.807499999999997,24.807499999999997,24.8738118645428,25.008197680582857,25.090212768858937,24.82387965337763,20.572031250000002,19.593749999999993,20.06277335651629,20.329490618355752,20.61639611960191,19.96190064812734
2002-08-31,MONSOON,6.44,9.51,11.3525,20.663333333333327,7.475,24.755,21.95,8.6725,7.653749999999997,7.413258826655912,8.705473202600613,6.392783348594091,5.587256446696829,9.895625,9.283749999999998,9.017582258649416,8.96626553500484,6.541275649425916,6.781010432398697,13.672083333333333,13.064583333333328,12.569274283545198,12.95120596597148,13.135112768475178,13.576029769015374,20.49583333333333,19.625833333333325,19.94167351886653,19.918580216376814,19.70979314217825,19.668882478797254,7.83,7.319583333333334,7.334395450844777,7.466466661624401,6.387368635119071,7.157242308578278,24.807499999999997,24.807499999999997,24.82628711872568,24.97747203311619,24.523096701655536,24.858846415059627,21.160729166666663,20.228749999999994,20.81766401390977,21.075524071250157,19.262645203993785,20.545168802096054
2002-11-30,POMKH,9.8,9.755,14.8175,20.966666666666665,8.600000000000001,24.5,20.45625,9.309999999999999,8.334999999999997,8.367955295993546,9.396607279883442,7.286239761985777,6.84560865281073,10.820625,9.521249999999998,9.312549355189649,9.399597392354716,9.493504622310919,9.748070270010503,14.255729166666665,13.381458333333327,13.468564570127118,13.794377893621805,12.93142658683855,12.388540362319548,19.950208333333332,20.150833333333324,20.351670777986584,20.3334969996454,20.66032840616736,20.284734338145945,8.829375,7.616250000000001,7.840637270506868,7.847577069434533,7.96419229461769,6.969208970149936,24.807499999999997,24.807499999999997,24.69577227123541,24.87833700435375,24.96302143982641,24.825670985612202,21.820729166666666,20.915312499999995,20.673098408345865,20.95643959670111,21.2255791679975,20.895207993868567
2003-02-28,POMRB,10.6,12.51,15.7075,21.633333333333336,9.25,25.04166666666666,22.26833333333333,9.5375,9.009999999999998,9.260773177596128,10.197736666401067,9.100788086605366,8.347434796336834,11.014375000000001,10.269999999999998,10.591529613113789,10.50550442629365,10.274310425566421,10.332904769258564,15.0534375,13.962708333333326,14.364138742076271,14.664297280947281,14.274040655098398,13.705801008779915,19.082083333333333,20.84083333333333,20.864335800125282,20.89660601150284,21.47067661471846,20.70704710559325,10.069375,8.043750000000001,8.404382362304121,8.310245821286083,7.751858638737392,7.525839163126755,24.807499999999997,24.807499999999997,24.83413002940791,24.974315659064438,25.32624532437962,24.721630082644488,21.9778125,21.406145833333326,21.31119237834085,21.586286750294818,21.72489376933995,21.068223551919093
2003-05-31,PREMON,11.6,13.71,16.3175,12.975,13.135,24.93333333333333,24.266666666666666,9.424375,9.61,10.196463906557677,11.14658723480043,11.638257416306399,9.586039572624419,10.541875,11.371249999999998,11.838917767868274,11.742563259980077,12.610771570128227,12.653730898793572,15.6440625,14.548749999999993,15.145483245245764,15.44563420919744,15.704693741089,14.718801909764508,19.07625,19.05958333333333,17.70860148007517,15.856475367347043,20.17849304368971,21.28068540359536,10.926875,9.615,10.296629417382473,9.783035014353707,9.453719570886502,8.260547899869334,24.257499999999997,24.807499999999997,24.873811350978077,25.008204179763286,25.090233846436014,24.82387098415595,21.649531249999995,22.235312499999992,22.493382093671176,22.750961076285545,22.49037509913782,21.7239505632664
2003-08-31,MONSOON,5.859999999999999,6.654999999999999,15.39,20.843333333333334,11.11,24.755,19.89,9.37125,9.465,8.461878343934606,10.553850609572788,8.501565242224238,6.744813794539461,10.030624999999999,10.657499999999999,9.765350660720964,10.79044962644608,10.03692714623937,10.58739998081554,15.742812500000001,15.558124999999995,15.243289947147458,15.591310491272589,14.897162131450672,15.513461188625755,18.87625,19.10458333333333,18.962494221378435,18.707158000437218,16.036734613022368,16.13707093975567,11.407916666666665,10.52375,10.621977650429484,10.235814174796259,8.964946978190671,9.47277332217692,23.102291666666666,24.807499999999997,24.826286810586847,24.977476563604156,24.523111238259666,24.858840515194583,21.66604166666667,21.72031249999999,21.452029256202707,21.771368850944,21.742740985414486,22.88015109332314
2003-11-30,POMKH,9.475,8.83,15.505,20.74,11.825,20.1,19.89,9.315,9.38375,8.867127006360764,10.75870800845797,8.957591030051802,7.831882918482544,9.1875,10.426249999999998,9.391210396432578,10.572793503620447,9.60770927117934,9.961041144847846,15.899375000000001,15.729999999999995,15.347973968288475,15.726996072396297,15.599260408323463,15.409013427639266,19.734791666666666,19.047916666666662,19.67349653282706,19.733229974736275,19.435395222972385,19.05160455642168,11.254375,11.33,11.103186590257689,10.768645199361584,10.886217694952544,11.105529077541181,22.230416666666667,23.707499999999996,22.93577208635211,23.537347697771008,24.963031465307445,24.8256669706307,22.1325,21.578749999999992,20.827217553721624,21.166384777059,21.798243174815184,20.310899989176995
2004-02-29,POMRB,10.5,9.345,15.81,20.26,9.873333333333333,20.2,22.96666666666667,9.2075,9.358749999999999,9.520276203816458,11.129726030089959,10.39469971729576,9.091955475163969,8.9775,9.634999999999998,9.372726237859547,10.512139713123936,9.835183610917499,10.222601391988448,16.3746875,15.755624999999995,15.532784380973084,15.92796316676565,16.153566627160522,15.454600598921203,20.7575,18.70458333333333,19.908097919696235,19.83379055924318,20.880013983772905,20.097208236584084,10.87375,11.485833333333334,10.611245287487947,10.573691188275665,10.772575710510052,10.440070107644846,21.519374999999997,22.497083333333332,21.841463251811266,22.563931066733392,23.96080714164572,23.315975656223404,23.124583333333334,21.753333333333327,21.682997198899642,21.98701676157661,21.819065499839972,21.162725792647624
2004-05-31,PREMON,11.25,10.13,17.4675,21.216666666666672,11.283333333333333,22.8,27.3,8.9,9.271249999999998,10.212165722289875,11.59794403287652,12.617849839012658,10.231698728399246,9.199375,8.739999999999998,9.675635742715729,10.657743765995399,10.720235351780655,10.955397422912341,16.868437500000002,16.043124999999996,16.306670628583852,16.68009135139605,16.876842246175826,15.638753009487074,20.675416666666667,20.764999999999997,20.431525418484412,20.45285075936346,19.09054339528576,20.198023284134237,10.622708333333334,11.022916666666667,10.8800805058261,10.849826904021064,11.693507136701525,10.504032881122942,21.125,21.963749999999997,22.22487795108676,22.67778055744815,22.646023131983128,22.320526460725564,24.326249999999998,22.51166666666666,23.92979831933979,24.17588907186897,22.83837342134771,22.715446984048945
2004-08-31,MONSOON,5.3500000000000005,8.555,18.042500000000004,20.783333333333328,9.916666666666666,21.2,24.79333333333333,8.546875,9.143749999999999,8.267299433373925,10.55269371946129,9.135963009981246,6.20044917637785,9.213125,9.214999999999998,9.227381445629437,10.327987472090346,7.246824639472617,7.421582836244841,16.9984375,16.706249999999997,17.001002377150314,17.373571663536385,16.0604940217707,16.593152610053142,20.590416666666666,20.749999999999996,20.572248584423978,20.42628164852015,20.876561559805126,20.828857294969797,10.537916666666666,10.724583333333333,10.494714970162327,10.644250938576834,9.8719744611244,9.928929466224995,21.24375,21.075,21.814926770652058,22.269509824893724,22.175374613747515,22.47370209545171,25.16,23.737499999999994,24.275212324937204,24.554702523351423,23.218929894845274,24.490881830531062
