Date,Season,Muktsar,Kot Bhai,Lambi,Malout,Muktsar_Trend,Muktsar_SMA,Muktsar_EWMA,Muktsar_DES,Muktsar_TES,Muktsar_ARIMA,Kot Bhai_Trend,Kot Bhai_SMA,Kot Bhai_EWMA,Kot Bhai_DES,Kot Bhai_TES,Kot Bhai_ARIMA,Lambi_Trend,Lambi_SMA,Lambi_EWMA,Lambi_TES,Lambi_ARIMA,Malout_Trend,Malout_SMA,Malout_EWMA,Malout_DES,Malout_TES,Malout_ARIMA
2003-02-28,POMRB,3.02625,3.81875,2.956666666666667,3.0866666666666682,3.257254464285714,3.0133482142857133,2.9874257748157547,2.9373121145053815,2.7584931510325803,3.211544432647834,4.221041666666666,3.9865625,4.008142277679102,3.857543346418232,3.8581113865999455,3.897515727797179,2.830416666666667,2.946666666666668,2.9076683267503127,2.878867440440543,3.0514904788890402,3.130729166666667,2.9316666666666666,2.9911545401620607,2.840053135913489,2.826191988397502,3.045920624694954
2003-05-31,PREMON,3.66,4.55125,2.8233333333333337,2.6725,3.169955357142857,3.3014732142857133,3.256455464889453,3.1750316491609953,3.092188215830492,3.1406814569260053,4.1971875,4.22875,4.225385366607462,4.021134593064205,4.533490581374935,4.3189312447595976,2.575,2.9450000000000016,2.873934329383521,2.994134097601788,2.981937859123564,2.914791666666667,3.2116666666666664,2.8636927240972363,2.770618683994526,3.180367841909188,2.723177177862179
2003-08-31,MONSOON,2.87875,4.178333333333333,1.9566666666666668,2.46,3.075,3.2130357142857133,3.105373278933672,3.0841182434216483,3.1676672182594463,3.23703237500083,4.149322916666666,4.213333333333333,4.2065645532978095,4.0226573772838865,4.914403245123292,4.864449146566222,2.3020833333333335,2.715833333333335,2.5070272642967795,2.9798196301043265,2.8656025208068376,2.6792708333333333,3.0497916666666662,2.7022156344583417,2.6532758235314065,3.145437596719381,2.9406747928879002
2003-11-30,POMKH,2.9425,4.175833333333333,2.0,2.9,2.9568749999999997,3.126874999999999,3.040223967360203,3.043004156203482,3.172835960189122,3.3028409030127284,3.9965104166666667,4.181041666666666,4.194272065312019,4.024302164668098,4.128391304186036,3.8778860486423965,2.072708333333334,2.4341666666666684,2.304216358578068,2.1919647824809907,2.198904268832286,2.5546875,2.779791666666666,2.781329380675005,2.724339691809038,2.6286299038901384,2.4948740870357287
2004-02-29,POMRB,2.61125,3.5650000000000004,1.9,2.2825,2.9909598214285715,3.0231249999999994,2.868634380416122,2.9081542844695916,2.9003560486647055,2.8660542390588013,3.8831249999999997,4.117604166666666,3.942563239187211,3.837528260012793,3.814103829382201,3.9030868918417263,1.9895833333333335,2.1700000000000017,2.142529815146841,1.8752403969530098,2.0530093437539856,2.6862500000000002,2.5787499999999994,2.581797628405003,2.5629754061633037,2.6302284885837945,3.005753564804378
2004-05-31,PREMON,3.1300000000000003,3.5825,2.045,2.48,3.193125,2.8906249999999996,2.9731806282496733,2.984126513260509,3.0475336722533566,2.772752392813005,3.906979166666667,3.8754166666666663,3.7985379435123265,3.7123135536723955,4.475901088883716,4.2401625245078245,2.075,1.9754166666666682,2.1035178890881046,1.9491731613854069,1.9407780333134315,2.8135416666666666,2.5306249999999997,2.5410785770430016,2.5233146635254777,2.728401508940579,2.25310817671501
2004-08-31,MONSOON,3.681428571428572,4.24,2.0700000000000003,3.705,3.347924107142857,3.0912946428571426,3.2564798055212325,3.2137198525049335,2.9604495140740976,2.7820175205513253,3.9865625,3.8908333333333336,3.975122766107396,3.8289244510909977,4.8037099603427595,4.421833174564607,2.216875,2.0037500000000015,2.090110733452863,2.1295316399760793,2.017224135302681,2.9155208333333333,2.841875,3.0066471462258013,2.9101319784667843,2.802684958191727,2.8633848955719885
2004-11-30,POMKH,3.7571428571428567,4.305,2.57,2.6733333333333333,3.318705357142857,3.2949553571428574,3.456745026169882,3.393974372816767,3.3038761467815183,3.3068601817511145,4.2921875,3.9231249999999998,4.1070736596644375,3.932969281198362,4.022252544284786,4.084704325767764,2.3318749999999997,2.1462500000000015,2.282066440071718,2.0515640750757735,2.0559348722373936,3.234583333333334,2.7852083333333333,2.873321621068814,2.817036294491047,2.954188765200216,2.919517949379464
2005-02-28,POMRB,3.035,4.0725,2.465,3.325,3.070089285714286,3.4008928571428574,3.2880470157019293,3.2831469813893994,3.260364301716759,3.6628947429067122,4.518958333333333,4.05,4.093244195798663,3.935697299097747,3.7163763657933933,3.844570471503786,2.415,2.2875000000000014,2.355239864043031,2.2592992724710297,2.432998138604649,3.470208333333333,3.045833333333333,3.0539929726412884,2.975412882866097,2.7233464367746145,2.832848905959488
2005-05-31,PREMON,2.4725,5.52,2.4,3.99,2.782767857142857,3.2365178571428577,2.9618282094211574,3.026325290639221,3.4288917901425418,3.422079949272749,4.4712499999999995,4.534375,4.663946517479197,4.389688382713237,4.407696305946251,4.370954860591178,2.4606250000000003,2.3762500000000015,2.3731439184258187,2.4678257084330957,2.456471285752525,3.724166666666667,3.423333333333333,3.428395783584773,3.3038417777804447,3.2211301545676916,3.154465362972032
