Date,Season,Narsingarh,Khilchipur,Rajgarh,Sarangpur,Jirapur,Biaoraa,Narsingarh_Trend,Narsingarh_SMA,Narsingarh_EWMA,Narsingarh_DES,Narsingarh_TES,Narsingarh_ARIMA,Khilchipur_Trend,Khilchipur_SMA,Khilchipur_EWMA,Khilchipur_DES,Khilchipur_TES,Khilchipur_ARIMA,Rajgarh_Trend,Rajgarh_SMA,Rajgarh_EWMA,Rajgarh_DES,Rajgarh_TES,Rajgarh_ARIMA,Sarangpur_Trend,Sarangpur_SMA,Sarangpur_EWMA,Sarangpur_DES,Sarangpur_TES,Sarangpur_ARIMA,Jirapur_Trend,Jirapur_SMA,Jirapur_EWMA,Jirapur_DES,Jirapur_TES,Jirapur_ARIMA,Biaoraa_Trend,Biaoraa_SMA,Biaoraa_EWMA,Biaoraa_DES,Biaoraa_TES,Biaoraa_ARIMA
2009-05-31,PREMON,13.69,5.45,20.86928571428572,10.097999999999999,13.386666666666665,10.606666666666667,11.209583333333335,10.935625000000005,11.978621338464103,12.652401587083261,13.96148027147874,12.769150787759108,5.205000000000001,4.472499999999998,5.041423735773096,6.089366564238768,6.942076684259432,6.359621371335702,20.55355394605395,19.17674450549451,20.163168237969693,20.210370977877393,22.490270807647402,22.333045725270612,8.3813125,7.93125,8.428609368254222,9.494253653293645,11.020941770239332,9.627945530704592,14.578541666666665,15.81041666666667,15.643684028849801,18.686995620978976,15.881304142304721,16.572133443248525,9.376666666666669,7.935833333333336,9.32064811395027,9.463147770016738,11.383261763406555,11.192843182029069
2009-08-31,MONSOON,9.733333333333334,4.9,21.11,8.825,11.55,7.8000000000000025,10.917083333333334,11.352083333333338,11.080506136411795,11.851210478249305,7.7088499928038114,7.302072922856755,4.57375,5.282499999999998,4.984854241463857,6.364978406063914,1.951872859466556,2.086598692413471,20.840860181485187,20.04539835164836,20.541900942781815,20.473744068747216,17.243201831859174,18.070101649393365,8.17075,8.51625,8.587165620952533,9.852386466435043,4.330426103149811,3.935855275884573,12.491354166666666,15.625416666666672,14.00621041730988,17.66284407405867,7.987031048694047,10.117458491582429,9.824166666666668,8.995833333333335,8.712388868370162,9.234376846868566,4.671098808453902,4.066057826488302
2009-11-30,POMKH,9.339999999999998,3.18,21.17909090909091,6.6525,8.45,11.2,10.750208333333333,11.067083333333336,10.384303681847076,10.935831552347237,10.526022166956146,9.851864032819588,4.0325,5.127499999999998,4.262912544878315,5.557674805387467,4.118924139929705,4.221225019225521,20.889995941558446,21.06170954045955,20.79677692930545,20.68384276377512,20.579083614600616,20.033423784122157,8.147874999999999,8.246375,7.813299372571519,9.080375013644078,7.220272493422723,7.42387199364739,12.858958333333334,13.53166666666667,11.783726250385929,15.594344199428997,9.91603465157022,13.312438153440693,10.161875000000002,9.7575,9.707433321022098,9.850401344049956,9.03462048967488,9.75765157444629
2010-02-28,POMRB,10.305,2.55,19.321666666666676,6.805,12.4175,9.956666666666667,10.692499999999999,10.767083333333336,10.352582209108245,10.556735886692536,12.227458491552113,10.853373410381886,3.7037500000000003,4.019999999999998,3.5777475269269887,4.46641300332263,4.054825465988438,4.729141296725043,21.18748106060606,20.62001082251083,20.20673282424994,20.324984465669587,21.600908908128744,22.190636664884323,7.860416666666666,8.095125,7.409979623542911,8.372779064571027,8.654000438655654,7.3718787555545,13.741874999999999,11.451041666666672,12.037235750231558,14.793928368706322,13.190280974803992,14.90089687964868,10.591666666666669,9.890833333333333,9.807126659279925,10.09204217752199,10.601508572428349,10.77249265950343
2010-05-31,PREMON,13.555,5.55,23.029166666666665,10.52,24.65,12.775,10.730833333333333,10.733333333333336,11.633549325464948,11.631174533587942,13.610039506528569,12.132909202384134,3.25875,4.044999999999998,4.366648516156193,4.912568454056862,6.754205806783684,5.07130539007709,21.416657196969698,21.159981060606068,21.33570636121663,21.085180495828954,22.989979477300324,22.732494431424797,7.813958333333333,8.200624999999999,8.653987774125746,9.294465441515008,11.42290676768766,9.436105241324658,13.508541666666666,14.266875000000004,17.082341450138934,17.776018113773375,16.126741515875732,14.299837773649747,10.669166666666667,10.432916666666666,10.994275995567955,11.006614302313551,12.25927271815664,11.37075211131149
2010-08-31,MONSOON,9.406666666666666,2.17,21.33,6.1033333333333335,7.35,9.07,11.003124999999999,10.651666666666669,10.742796261945635,10.839190373920045,7.430478311761519,7.403960319291761,3.0925,3.3624999999999985,3.4879891096937157,3.766301433817962,1.8187580829792545,3.114709345574131,21.99125,21.214981060606068,21.333423816729976,21.168987313535506,18.34782573383555,19.34005163760881,8.192333333333334,7.520208333333332,7.633725997808781,8.218425980471542,4.737691734321501,4.567793555689006,13.786770833333334,13.216875000000005,13.18940487008336,15.283523887807469,8.232468490535451,13.693713243383002,10.889583333333334,10.750416666666665,10.224565597340774,10.883272999416258,6.530013687257323,6.238408897218518
2010-11-30,POMKH,9.973333333333333,2.35,22.7925,9.002500000000003,10.783333333333333,10.55,11.3259375,10.810000000000004,10.435011090500714,10.395748006188441,10.231346392009858,9.621543096524956,3.0637499999999998,3.1549999999999985,3.0327934658162294,2.9731570429119336,3.4918541891156663,3.2786864328644083,22.510598958333336,21.61833333333334,21.91705429003799,21.632367937244602,21.361378033817772,20.87954296546432,8.520458333333334,8.107708333333331,8.18123559868527,8.476118665250972,6.799720708533448,6.296315287416169,12.629166666666666,13.800208333333337,12.226976255383349,13.972097514856044,10.161472065866278,12.047208507187118,11.026041666666666,10.587916666666665,10.354739358404466,11.08205007681625,10.59059340622509,10.846862627314863
2011-02-28,POMRB,11.85,2.05,22.305000000000003,7.482000000000001,12.31,12.37,10.872291666666666,11.196250000000004,11.00100665430043,10.829309900666939,12.246072942020273,11.182021073927334,2.9825,3.0299999999999985,2.6396760794897376,2.3195926704459255,3.389156062676503,3.78474406310166,22.56791360294118,22.364166666666673,22.072232574022795,21.834363398284875,22.68603570802377,23.098242768594798,8.185791666666669,8.276958333333331,7.901541359211162,8.07633615490218,8.966449818796644,8.222442262575726,11.395416666666666,13.773333333333337,12.260185753230008,13.26094343607528,13.435718402037317,15.735641449241404,9.886458333333334,11.191249999999997,11.16084361504268,11.686590130950545,11.164617955079041,10.378453080679305
2011-05-31,PREMON,14.5925,5.82,24.200625,12.468,15.496666666666664,11.453333333333333,9.988854166666668,11.455625000000005,12.437603992580257,12.404733214796481,14.143952427260219,13.138402792880308,2.97375,3.0974999999999984,3.9118056476938428,3.6223638366409237,6.120048485043071,5.095843145600853,22.06815012254902,22.657031250000006,22.92358954441368,22.502716227706994,24.766753799635538,24.50359881411763,6.914562500000001,8.763958333333331,9.728124815526698,9.871398937770651,11.831804815754316,9.795517067033806,10.871354166666666,11.485000000000005,13.55477811860467,13.611971198646497,16.372178940922144,16.436132961646088,8.263333333333332,10.86083333333333,11.27783950235894,11.975353157956421,13.442626456820275,12.974158644712634
2011-08-31,MONSOON,4.739999999999998,1.25,20.617058823529415,1.4780000000000002,6.633333333333333,1.275,9.209999999999999,10.288958333333337,9.358562395548153,9.670828186655925,8.134399165935081,8.151755379479825,3.0475000000000003,2.8674999999999984,2.8470833886163054,2.665123047885905,1.3565810950015051,2.867753776167246,21.5099150035014,22.47879595588236,22.000977256059976,22.001176974269367,19.904041704531213,21.002831314321842,5.970500000000001,7.607624999999999,6.428074889316019,6.893662348896029,5.553787918884691,5.463275030098421,10.424062499999998,11.305833333333338,10.786200204496136,11.426591992450117,8.477905857344089,9.654416253662504,7.304166666666665,8.91208333333333,7.2767037014153635,9.664655050538242,7.512226888020397,6.574589212368258
2011-11-30,POMKH,7.572499999999999,3.2,19.507333333333328,3.458,7.3075,5.359999999999999,8.5828125,9.688750000000002,8.644137437328892,8.536585778188432,9.122189590989159,6.906049653307549,2.88125,3.0799999999999987,2.988250033169783,2.7680809244217857,2.9425943975991977,2.764291834886677,21.108765449929972,21.65750428921569,21.00351968696932,21.331833719589184,22.09078359625815,21.730482115314945,5.273,6.221499999999997,5.240044933589611,5.269901536543931,6.176185193084468,4.757464409544381,11.023854166666666,10.436875000000004,9.39472012269768,9.784175279996033,10.406909426713412,9.13037610335299,6.87,7.6145833333333295,6.510022220849217,8.520197211055946,9.149962956662396,7.274177865619296
