Date,Season,Hangal,Ranibennur,Hirekerur,Byadgi,Shiggaon,Haveri,Savanur,Hangal_Trend,Hangal_SMA,Hangal_EWMA,Hangal_DES,Hangal_TES,Hangal_ARIMA,Ranibennur_Trend,Ranibennur_SMA,Ranibennur_EWMA,Ranibennur_DES,Ranibennur_TES,Ranibennur_ARIMA,Hirekerur_Trend,Hirekerur_SMA,Hirekerur_EWMA,Hirekerur_DES,Hirekerur_TES,Hirekerur_ARIMA,Byadgi_Trend,Byadgi_SMA,Byadgi_EWMA,Byadgi_DES,Byadgi_TES,Byadgi_ARIMA,Shiggaon_Trend,Shiggaon_SMA,Shiggaon_EWMA,Shiggaon_DES,Shiggaon_TES,Shiggaon_ARIMA,Haveri_Trend,Haveri_SMA,Haveri_EWMA,Haveri_DES,Haveri_TES,Haveri_ARIMA,Savanur_Trend,Savanur_SMA,Savanur_EWMA,Savanur_DES,Savanur_TES,Savanur_ARIMA
1996-02-29,POMRB,10.793333333333335,11.9925,13.723333333333334,16.36,8.174000000000001,10.745,5.41,,,10.793333333333335,10.96281319681394,10.803701739941225,0.0,,,11.9925,11.265187903485439,11.207952685052632,0.0,,,13.723333333333334,13.591078570924072,12.975669294413867,0.0,,,16.36,15.936802359929438,15.611144208404676,0.0,,,8.174000000000001,9.129859450392283,8.921120683988871,0.0,,,10.745,10.855273916173829,10.362019577818938,0.0,,,5.41,11.77082399838682,5.42,0.0
1996-05-31,PREMON,12.635,10.97,14.085,16.33,10.791999999999998,10.625,8.54,,,11.530000000000001,11.412257951442271,12.979318453848466,10.793314601132783,,,11.5835,11.048318921720993,13.01962499773464,9.97605905773129,,,13.868,13.62289221832779,16.69420993019057,13.723188962709447,,,16.348,15.966450815192447,18.215274185923914,16.359883670611186,,,9.2212,9.499065709026226,10.892345756485273,8.173962285129466,,,10.697,10.910449084739835,16.1587186347673,10.744483972203932,,,6.662,7.745993210086543,8.5594459833795,1.7322350185620794
1996-08-31,MONSOON,10.8375,9.915,13.01,15.71,9.492,8.78,8.46,11.064166666666665,,11.253,11.187619078051146,9.843754796510952,12.090421556304427,10.2553125,,10.9161,10.52051872221175,10.226867793897199,8.952089081547513,12.89625,,13.5248,13.367382375118273,11.359563606973401,13.924517783045534,16.05375,,16.0928,15.829942496911572,13.734926487698562,16.33981847155369,9.548499999999999,,9.32952,9.420857651040873,7.223655198566005,9.899171999508003,11.533125,,9.9302,10.965904697562687,8.56232054981509,10.685598738293544,8.157499999999999,,7.3812,5.537289290241034,8.48834094274906,2.9373973083109353
1996-11-30,POMKH,9.985,9.555,10.493333333333332,15.93,8.795,13.974999999999998,7.98,11.09,11.062708333333333,10.7458,10.776240414024393,9.821969538550436,10.892269676517571,9.855,10.608125,10.37166,10.060376494928144,8.955559305148139,10.304624622072362,13.483333333333333,12.827916666666667,12.312213333333332,12.527158176700338,10.223330996338545,13.5149145150345,16.00625,16.0825,16.02768,15.785150666777147,14.966509128431227,15.985302832204722,10.0995,9.31325,9.115712,9.178516680210704,7.620506996972966,9.37227699823993,11.914374999999998,11.03125,11.548119999999999,11.021642180083997,6.775216452405757,10.063547489716122,8.535416666666666,7.5975,7.6207199999999995,4.326407507534946,8.016689239595706,3.725729145583946
1997-02-28,POMRB,10.805,9.17,14.27,16.13,10.056000000000001,14.76,9.89,10.6894375,11.065624999999999,10.76948,10.735038356193622,11.27181121791689,10.513265305662244,9.666874999999997,9.9025,9.890996000000001,9.632650427565544,10.584834821750672,10.26174139252936,13.835833333333333,12.964583333333332,13.095327999999999,12.890470030159452,12.999213406588666,12.510856111801132,15.528749999999999,16.025,16.068607999999998,15.803117244970293,16.20011674467479,16.112831697281052,10.221875,9.78375,9.4918272,9.338406869966663,10.138368736645251,8.600235621149528,12.061874999999999,12.035,12.832871999999998,11.07766296499061,11.117036872421927,10.851358938420749,8.284583333333334,8.717500000000001,8.528431999999999,4.154002681658767,5.446601783313041,5.325827605880081
1997-05-31,PREMON,12.83,10.59,18.235,16.18,13.318,9.66,7.083333333333332,10.064375,11.114374999999999,11.593688,11.311977455751213,13.181041961770598,12.12639236754066,9.167708333333334,9.807500000000001,10.1705976,9.898971429765712,10.994494249126783,8.95273496816791,13.6875,14.002083333333333,15.1511968,14.185454803643418,16.926887382945857,13.47865320468938,14.501249999999999,15.9875,16.1131648,15.829190465544036,18.5365923071446,16.151612330514123,9.847666666666667,10.41525,11.022296319999999,10.322989026272733,12.42136730893111,10.70871877368062,12.177499999999998,11.79375,11.563723199999998,11.133968492251428,17.477132551196867,11.068570663917281,7.692083333333333,8.353333333333333,7.950392533333332,3.7173989063787984,8.825054367537021,9.44541848983218
1997-08-31,MONSOON,7.438,8.79,11.68,12.04,7.945,10.925,7.91,9.674125000000002,10.2645,9.9314128,10.1010857959405,10.0415543783484,11.315081579631624,8.472083333333334,9.526250000000001,9.61835856,9.391143102580676,9.250438163385672,9.96119110800416,13.39875,13.669583333333334,13.762718079999999,13.435044019930134,13.158303817684779,14.921727085431987,13.3625,15.070000000000002,14.483898879999998,14.790460800501373,13.902209681724399,15.966801835691296,9.4315,10.028500000000001,9.791377791999999,9.606871707577653,9.220266896555238,11.241388674630736,11.915,12.329999999999998,11.30823392,11.190560209154423,9.486110382927151,10.046952743445479,6.518333333333333,8.215833333333334,7.93423552,3.763320522208451,8.66358466655798,7.660197667404235
1997-11-30,POMKH,8.384,6.6866666666666665,10.636666666666667,11.38,7.348333333333334,12.755,3.79,9.6218125,9.86425,9.31244768,9.540864169971293,7.920338227190791,8.119601245427399,8.579583333333332,8.809166666666668,8.445681802666666,8.292310860778093,7.884422361949075,8.559616810218401,12.824270833333333,13.705416666666666,12.512297514666667,12.613968969528575,10.771266999783126,12.399050680213735,12.7975,13.932500000000003,13.242339328,13.85313683111863,13.87970168907391,14.209428384423019,8.919166666666666,9.666833333333335,8.814160008533332,8.928313797321545,7.955139026618669,8.390170381608367,12.975,12.024999999999999,11.886940352,11.247439570343843,7.910058228040669,12.870721405098283,5.885416666666667,7.168333333333334,6.276541312,3.084620958523797,8.152466226348299,7.478406139806009
1998-02-28,POMRB,9.284,6.473333333333334,11.816666666666665,11.57,8.173333333333332,13.88,4.69,9.728,9.484,9.301068608000001,9.419948400381688,9.545632254588687,9.664274417267942,9.314791666666666,8.135000000000002,7.656742414933333,7.534552949775727,8.368061358944805,8.182438539190334,12.661041666666666,13.092083333333335,12.234045175466665,12.317773871823269,13.38539781419479,13.592086133150614,12.83875,12.792500000000004,12.573403596799999,13.208079534717386,13.981477972322185,13.849274275528565,8.584041666666666,9.196166666666667,8.557829338453331,8.65554989307377,9.637558717660742,8.337908287101458,14.004375000000001,11.805,12.6841642112,11.304608037857598,11.844910261650249,13.299721071549746,5.4750000000000005,5.868333333333334,5.641924787200001,2.8655879309007752,8.884929430957149,8.177483373354379
1998-05-31,PREMON,13.9325,14.146666666666668,16.0925,16.22,11.102,19.02,7.22,9.710374999999999,9.759625,11.1536411648,10.726007609655081,11.57460811326821,11.33174352421916,9.790416666666667,9.02416666666667,10.252712115626668,9.932398865756433,8.471809210725084,7.742475351244789,12.463125,12.556458333333335,13.777427105280001,13.20962294160704,16.177892613701037,14.493065895241063,13.4525,12.802500000000004,14.03204215808,13.91910106398868,15.552756118011326,13.6529158758492,8.452017857142856,8.642166666666668,9.575497603071998,9.237399842226896,11.272456468314232,10.418384917899381,14.2103125,14.145,15.218498526720001,11.362067081164842,17.92713009945328,10.584114951276435,5.06625,5.902500000000001,6.27315487232,3.379608570101224,6.8951274080699365,5.278868322705893
1998-08-31,MONSOON,7.1850000000000005,11.115,12.516666666666666,12.33,7.479999999999999,9.8,4.49,9.834125,9.696375,9.56618469888,9.61740723696914,10.016089607493072,9.878162969575667,10.113125,9.60541666666667,10.597627269376002,10.279998355411372,10.60308214227119,12.979787053907794,12.06875,12.765625000000002,13.273122929834667,12.936273557503458,11.852215110276084,12.33878149336772,14.965,12.875000000000004,13.351225294848,13.45111922954161,11.906615550413091,14.315909646308299,8.41645238095238,8.525916666666667,8.737298561843199,8.69524529789132,7.570883476448008,8.696480097485349,14.221041666666668,13.86375,13.051099116032,11.419818177203744,11.475952076205655,11.6937680063421,5.22625,5.0475,5.559892923392001,3.275902934343376,7.597641186159136,7.591852948706494
1998-11-30,POMKH,8.495999999999999,8.166666666666666,8.216666666666667,16.0,6.757142857142857,15.5275,3.94,9.8385625,9.724374999999998,9.138110819328,9.237573930842366,7.762080934241521,8.177635792688882,9.690625,9.97541666666667,9.625243028292267,9.393503954516428,9.856902087637268,8.110383568144204,12.1565625,12.160625000000003,11.250540424567467,11.620382130055866,10.32180660170524,11.527263591999144,16.627499999999998,14.030000000000003,14.4107351769088,14.042725453760177,12.63107932004272,13.051254149408248,8.435285714285714,8.378119047619048,7.945236279963062,8.109332668458057,6.861240047670265,7.587099108672434,13.096458333333334,14.556875,14.041659469619201,11.477862810419452,9.361586854623326,12.709071865424312,5.15125,5.085000000000001,4.9119357540352,3.1245326978167647,4.082094816131733,2.682843692031879
1999-02-28,POMRB,10.162,7.575,11.081666666666665,19.05,8.48,11.193333333333333,5.82,9.826875000000001,9.943874999999998,9.5476664915968,9.471354998619626,9.545100637653732,9.430988143643761,8.933541666666667,10.250833333333336,8.805145816975362,8.6254989575919,10.026606135077161,9.800745907424162,12.478541666666665,11.976875000000003,11.182990921407146,11.398302745505374,12.148157332544665,11.464240088148797,17.09875,15.900000000000004,16.26644110614528,15.259972294990927,14.650823074013635,14.863178894219729,8.556285714285716,8.454785714285716,8.159141767977838,8.142867658231,8.77943368402384,7.934776176013736,12.032864583333335,13.885208333333333,12.902329015104854,11.536202472802252,13.52473175864625,13.416370257702807,5.0475,5.367500000000001,5.27516145242112,3.506091980867155,5.149226305059905,4.51435135233657
1999-05-31,PREMON,13.09,9.665,17.529999999999998,22.04,10.946000000000002,12.71,5.49,9.633,9.73325,10.96459989495808,10.509830924369066,12.086798992585763,13.075684918940944,8.672083333333333,9.130416666666669,9.149087490185217,8.932031597064354,9.775367801205125,9.318036620075231,13.0034375,12.336250000000003,13.721794552844287,12.908045415246162,15.141437261272252,13.365030367485074,15.92125,17.355000000000004,18.57586466368717,16.92485564596373,18.447941243726245,17.571561606817195,8.610535714285714,8.415785714285715,9.273885060786704,8.823808343983432,10.960627216706282,10.660091264649598,10.952708333333334,12.307708333333334,12.825397409062912,11.594838663925911,18.852326525408085,16.12247518350955,5.135000000000001,4.9350000000000005,5.361096871452672,3.8196229122284096,6.977534659456579,7.1962454374671285
1999-08-31,MONSOON,7.934,9.54,13.655,10.28,8.604000000000001,7.60125,5.39,9.05925,9.920499999999999,9.752359936974848,9.69089048288906,9.73766524181995,8.265647822639748,8.61875,8.736666666666668,9.30545249411113,9.074514921146712,8.218804855717718,9.81401463995167,13.638333333333332,12.620833333333337,13.695076731706571,13.010333636964114,11.804794818289263,12.800198998678383,14.81765625,16.842500000000005,15.257518798212303,15.151458408603363,15.757680853119203,16.87363470983541,8.553035714285716,8.696785714285715,9.005931036472022,8.694380633695534,7.332139277599245,8.32845174685174,9.753229166666667,11.758020833333333,10.735738445437747,11.65377289098623,11.150747627982128,10.978749241949856,5.055000000000001,5.16,5.372658122871603,4.113683673419484,4.863514749184073,3.830080042635287
1999-11-30,POMKH,6.1960000000000015,7.650000000000001,11.2775,8.63,6.067142857142858,9.085,3.74,8.684875000000002,9.345500000000001,8.32981596218491,8.600866505718969,8.083274812710673,8.852669095840266,8.733125,8.607500000000002,8.643271496466678,8.456657205775777,7.988504765684021,7.071262756974013,14.257708333333333,13.38604166666667,12.728046039023944,12.468661044693205,10.748425547062155,10.99885063755849,14.8415625,15.000000000000004,12.606511278927382,13.417479316095012,14.55357424021419,13.52951311049393,8.539160714285716,8.524285714285714,7.830415764740356,7.9249837880715,7.261632792896054,7.973083155367776,9.766562500000001,10.147395833333334,10.075443067262647,11.713006668839785,8.71259257985821,13.865753825606884,5.2749999999999995,5.11,4.719594873722962,3.9835779161215434,3.8792613077730254,4.046978804296238
2000-02-29,POMRB,7.872000000000002,7.664999999999999,13.1,17.591250000000002,8.71,8.04,5.38,8.689250000000001,8.773000000000001,8.146689577310946,8.343130609843236,8.336531626151704,8.360428230633651,8.783125,8.63,8.251962897880006,8.080976845082969,9.01987980735321,9.040018290741838,14.941666666666666,13.890625000000004,12.876827623414366,12.544072999037898,13.627879513524485,13.098065088920835,14.9103125,14.635312500000005,14.600406767356429,14.42449400800909,13.536369651553521,13.075374075012647,8.326785714285714,8.581785714285715,8.182249458844213,8.0703257836966,8.668424298451034,7.800093270482299,9.49015625,9.3590625,9.261265840357588,11.772541520042857,11.874492431652321,11.28434286008062,5.3500000000000005,5.0,4.983756924233777,4.288409220234654,5.5870903736895965,5.472987027413142
2000-05-31,PREMON,12.385000000000002,10.49,20.466666666666672,23.69,10.605,15.97,7.69,8.851937500000002,8.59675,9.842013746386568,9.513396836803812,10.247092769539275,11.184800500267478,8.691875,8.836250000000001,9.147177738728004,8.904085966878384,9.467758019781003,9.426010835761089,15.118854166666669,14.62479166666667,15.91276324071529,14.510240147443112,16.836484796891035,16.233417417775033,15.355937500000001,15.047812500000004,18.23624406041386,16.728282989009703,17.22096573406852,17.884081559931072,7.95525,8.496535714285717,9.151349675306527,8.680368921135965,11.009553714023227,10.732451647668665,8.6021875,10.1740625,11.944759504214552,11.832378974890576,16.942319536439314,11.897536679948175,5.16875,5.550000000000001,6.066254154540267,5.193264803528411,5.661646098177352,5.1265660977773635
2000-08-31,MONSOON,8.674,9.115,16.19,9.18,7.245999999999999,2.13,3.79,9.025625,8.78175,9.37480824783194,9.218386669734034,8.560188348597562,8.202932011854909,8.7715625,8.730000000000002,9.134306643236803,8.8985614135269,8.633185801021023,10.446536747520815,15.022916666666669,15.25854166666667,16.023657944429175,14.843137101253804,13.99621543966979,15.257393019837467,15.92328125,14.772812500000004,14.613746436248316,14.724878453706806,15.470950784648096,16.059713266873338,7.437392857142857,8.157035714285715,8.389209805183915,8.228701367220582,7.1981874107159936,8.26447195979965,8.57375,8.80625,8.01885570252873,11.892520571456254,10.13423141354496,9.267623537016476,5.1450000000000005,5.15,5.15575249272416,5.022208046606106,5.328806366750123,5.812816011246824
