Date,Season,Nokha,Lunkaransar,Bikaner,Khajuwal,Kolayat,Dungargarh,Nokha_Trend,Nokha_SMA,Nokha_EWMA,Nokha_DES,Nokha_TES,Nokha_ARIMA,Lunkaransar_Trend,Lunkaransar_SMA,Lunkaransar_EWMA,Lunkaransar_DES,Lunkaransar_TES,Lunkaransar_ARIMA,Bikaner_Trend,Bikaner_SMA,Bikaner_EWMA,Bikaner_DES,Bikaner_TES,Bikaner_ARIMA,Khajuwal_Trend,Khajuwal_SMA,Khajuwal_EWMA,Khajuwal_DES,Khajuwal_TES,Khajuwal_ARIMA,Kolayat_Trend,Kolayat_SMA,Kolayat_EWMA,Kolayat_DES,Kolayat_TES,Kolayat_ARIMA,Dungargarh_Trend,Dungargarh_SMA,Dungargarh_EWMA,Dungargarh_DES,Dungargarh_TES,Dungargarh_ARIMA
1998-08-31,MONSOON,76.30666666666666,47.1290909090909,65.29133333333333,27.06,47.91833333333333,44.1,81.24458333333335,80.42666666666668,79.44289587447467,77.36026925791317,77.40546811602698,85.05505021246366,45.655366161616165,45.45991161616162,45.49222544230089,47.513116283230225,44.19644197405266,44.729790978641326,62.01327445605435,61.16083680555556,61.532251813482134,61.0634052826685,57.76624630276652,59.51407953915907,27.790000000000003,27.912499999999994,27.757328034816,27.20233553658432,29.558619519932666,28.28558976203458,47.655120920745915,45.082788461538456,46.0762748123466,45.57201750915349,44.017765263748906,44.85191119475834,51.312416666666664,49.73483333333334,49.42221937678629,50.072169366495444,51.73240954120435,50.51982777301103
1998-11-30,POMKH,79.0925,45.24181818181818,63.10235294117647,27.95,49.37583333333333,57.44333333333333,78.913875,82.62645833333333,79.3027375246848,77.68973530952331,77.14461739324285,75.85041719765162,46.170671717171714,45.467866161616165,45.39206253810781,46.10046049714703,45.94247154314986,45.312273404628655,62.80011153573271,61.795800040849684,62.16029226455987,62.03548137129352,60.85015487624313,59.59424592697958,27.711250000000003,27.827499999999993,27.834396820889598,27.180004005054286,26.987624735032796,27.941086255783112,48.595738636363635,46.671169871794866,47.396098220741294,46.854975216705895,46.646083023014675,46.09766368599224,52.263,50.84733333333334,52.63066495940511,52.55083913017176,50.43848426343612,45.08073127164572
1999-02-28,POMRB,78.485,47.255,62.45368421052631,27.9,50.81545454545455,56.92666666666667,78.52295833333334,79.86270833333333,78.97564251481089,77.81192447355573,80.04346956699763,78.61959359870603,46.22722727272727,45.842866161616165,46.13723752286468,47.58610764425869,45.57988360261656,45.79523809561712,63.3165992002064,62.230748871259046,62.27764904294645,62.63787625610359,62.456608249606205,61.61007398031869,27.75125,27.752499999999994,27.86063809253376,27.150976745549926,27.669286233364645,27.943589778978104,49.476988636363636,48.639071969696964,48.7638407506266,48.19301673545023,47.20339019874829,47.429415680240915,55.17332142857143,51.7775,54.34906564230974,53.98780913820319,54.62791129216934,51.062689985842695
1999-05-31,PREMON,77.976,46.368,62.63052631578947,27.77,46.1,52.524,79.26949107142856,77.96504166666665,78.57578550888653,77.79454988052272,77.4590091664845,78.01572593601723,46.089124999999996,46.49847727272727,46.22954251371881,46.87774628547275,46.00402018845063,46.23283982124361,63.14505508255934,63.36947420020641,62.41879995208366,63.13887017661517,61.70089298290842,62.13143165757292,27.801249999999996,27.669999999999995,27.824382855520255,27.097113272891598,27.879281875014833,27.931352318280073,50.58411203379953,48.5524053030303,47.69830445037596,47.2102635096817,49.14928808307009,48.80498058648691,57.0471011904762,52.74850000000001,53.61903938538585,53.399033647902705,53.18778085240678,56.474902492225034
1999-08-31,MONSOON,80.77,44.959090909090904,64.86833333333333,27.71,55.315,63.49857142857143,79.94873214285714,79.08087499999998,79.45347130533192,78.39844195547671,77.36074492054321,77.50976932645575,46.24071022727273,45.95597727272727,45.72136187186764,44.81149585804131,46.10820166537852,46.581856949067834,63.2081754385965,63.26372420020641,63.39861330458353,64.1823262443639,60.483955800646605,62.27202942326584,26.775833333333335,27.832499999999996,27.778629713312156,27.042138538294868,29.160777422003466,27.88606399874752,50.71854840472029,50.40157196969697,50.744982670225575,50.13233087026346,47.01672087437334,47.70609539601378,58.15826190476191,57.59814285714287,57.57085220266008,56.81812687772132,52.11156099636478,53.56558848016722
1999-11-30,POMKH,80.60142857142857,46.306999999999995,62.15300000000001,27.7,50.83615384615385,53.035,79.86027380952379,79.45810714285713,79.91265421177059,78.83121960026848,78.1478008163992,80.28706356440227,46.54398106060606,46.22227272727272,45.95561712312059,45.781044679432405,46.17021927962928,46.10734883194115,62.944413011695914,63.0263859649123,62.900367982750126,64.17636973256938,62.770448407529365,62.60885042397743,24.765,27.769999999999992,27.747177827987294,26.998745128798404,26.884433510490858,27.83665204143503,50.516353802447554,50.766652097902096,50.781451140596886,50.212169981369456,51.42049288779462,50.797173376169766,60.50027678571429,56.496059523809535,55.756511321596044,55.421377425358145,57.975805443962855,59.66488718346916
2000-02-29,POMRB,82.41,47.4025,63.90800000000002,19.946666666666665,50.430625000000006,70.22428571428573,79.65219047619047,80.43935714285712,80.91159252706234,79.56772046155105,81.16421444592363,80.11950005071084,47.4741066017316,46.25914772727272,46.534370273872355,47.612092602321255,46.16456722304862,45.82780476972091,61.52539297385621,63.38996491228073,63.30342078965008,64.59159485696827,63.64830783829254,63.24504614026722,22.730416666666667,25.78166666666666,24.62697336345904,25.042335736583524,27.52481270684694,27.79830322165215,49.46710664335665,50.670444711538465,50.641120684358135,50.10603197945924,50.777915051212,50.813008985219,60.38401785714286,59.820464285714294,61.54362107867192,60.467248310671835,57.66935286068164,57.94642007454629
2000-05-31,PREMON,73.3433333333333,48.64666666666666,59.066111111111105,19.636666666666667,44.86727272727273,57.9625,79.7359806547619,79.28119047619045,77.88428884957072,78.13741971980397,79.23160867122195,81.91725774845105,48.352107142857136,46.82881439393938,47.37928883099008,49.56268467084933,46.414444425410856,46.35785694643534,59.71056299449605,62.49886111111115,61.60849691823449,63.37249187752893,62.95926997418021,62.97668612676302,21.338124999999998,23.748333333333328,22.63085068474209,23.50946036542208,25.538974294125737,25.59495667383304,48.27344678758742,50.36226289335665,48.33158150152397,47.91266059469009,51.24508578760499,50.65766753603029,60.5739880952381,61.18008928571429,60.111172647203155,59.50797721752401,60.08924860634219,61.99830024813825
2000-08-31,MONSOON,83.73800000000001,50.121428571428574,57.08058823529413,19.566666666666666,48.15375,57.13,78.89767708333333,80.02319047619045,80.22577330974244,79.32117405956903,77.6444276887092,72.90480209679924,48.77973735119048,48.1193988095238,48.476144727165476,51.49987165365107,47.31671304504455,47.39853779604419,57.79116167870657,60.551924836601344,59.79733344505835,61.58726707537645,60.51784147770723,62.90986792226257,21.250416666666666,21.71249999999999,21.40517707751192,22.35133545710398,25.19148385087224,23.922952343710985,47.70502130681818,48.57195039335665,48.26044890091438,47.82386907937918,47.847956666976145,48.30535069129978,61.25999404761905,59.58794642857143,58.9187035883219,58.594084028615534,58.46242460464025,64.02660197437768
2000-11-30,POMKH,78.30375000000002,48.16866666666667,55.4221052631579,24.705,48.448125,60.92333333333334,78.80566666666667,79.44877083333331,79.45696398584548,79.04167264242838,79.05545841180779,83.237317429193,49.036242559523814,48.58481547619047,48.35315350296595,49.216097531051034,49.08073608657411,48.72399995695559,56.95235831613348,58.869201152390815,58.04724217229817,59.47582885861861,60.81844737043313,61.24380286557845,21.655416666666667,20.96374999999999,22.725106246507153,22.764629798342774,21.741409217987997,22.700509502541756,47.76439867424243,47.97494318181819,48.33551934054863,47.88199176815656,49.13912632269909,48.243763724053316,61.675717261904765,61.560029761904765,59.720555486326475,59.312738883113205,59.53956855538799,56.6927941598005
2001-02-28,POMRB,78.00125,48.961875000000006,55.283684210526324,22.24,48.27125000000001,67.824,78.55075000000001,78.34658333333331,78.87467839150729,78.75728166811705,81.32678533651297,77.83555965805455,48.4799200487013,48.974659226190475,48.59664210177957,48.919062382080035,48.69938880032264,49.12476808814358,57.49902089783282,56.71312220502239,56.941818987589436,57.619040652875846,60.48296117295395,59.48276250895008,21.988541666666663,21.53708333333332,22.53106374790429,22.460470019900647,22.98580808018288,23.26299894253739,47.73215773809524,47.43509943181819,48.309811604329184,47.84999748488368,48.39805211721302,48.32678439530284,61.5289761904762,60.95995833333333,62.96193329179589,62.172525170525184,61.61343814553304,60.361200975448526
2001-05-31,PREMON,77.01599999999998,49.13933333333333,60.98,20.58333333333333,47.50166666666666,63.68857142857142,78.28398958333334,79.26474999999998,78.13120703490436,78.318211596897,78.33156701767946,77.53486835276505,47.57959753787879,49.097825892857145,48.81371859440108,49.049787953400696,48.59342339186405,48.95744307264719,58.14809210526316,57.19159442724462,58.55709139255366,57.82917823116623,58.4079087335788,57.89584999931599,21.679583333333333,21.773749999999986,21.751971582075907,21.82298790341259,22.921207944840177,22.97593106018526,47.499685267857146,48.09369791666667,47.98655362926417,47.53596248832838,48.89359496191691,48.30422384537932,60.43905952380952,62.39147619047619,63.252588546506104,62.603981470996146,61.645559475569776,64.07488653538174
2001-08-31,MONSOON,78.02600000000002,45.17818181818182,59.540000000000006,21.285,45.26142857142857,50.23,79.17753124999999,77.83674999999998,78.08912422094262,78.19965818215736,77.80732109004616,76.55550931628085,46.88977982954546,47.86201420454546,47.359503883913376,44.668008842497706,48.82811689990457,48.97954454912552,58.70118421052632,57.80644736842108,58.9502548355322,57.73808766556925,57.60798629959208,57.38637465764854,20.977083333333333,22.20333333333332,21.565182949245546,21.52270899696982,23.576028158274646,22.30453526896555,47.522737351190486,47.37061755952381,46.89650360612993,46.486253050236726,47.387254811729385,47.97818930069156,60.27697619047619,60.66647619047619,58.04355312790366,58.22155541496975,61.58807112341175,64.60938572553248
2001-11-30,POMKH,81.88166666666667,45.909333333333336,58.155263157894744,20.515,49.48066666666668,59.104000000000006,80.44995833333334,78.73122916666664,79.60614119923224,78.95940558385387,77.85272127153274,77.55947036865238,46.1113906926407,47.29718087121213,46.77943566368136,44.38759676721901,47.88564920700753,47.83965401843351,58.544013157894746,58.48973684210529,58.632258164477214,57.356755163220186,59.271831674352136,58.65266185977065,20.085416666666667,21.15583333333332,21.14510976954733,21.108155816973206,21.063407603748864,22.018439834088078,47.48416964285715,47.628752976190476,47.930168830344634,47.45612326343527,47.71355507786936,46.874519841721245,61.09623809523811,60.21164285714285,58.4677318767422,58.43941999462555,58.89195177337422,56.26255506700032
2002-02-28,POMRB,81.57166666666666,45.70266666666666,56.975263157894744,20.81,47.42312500000001,68.34666666666668,81.34233333333334,79.6238333333333,80.392351386206,79.4822376393087,81.23532058905236,81.39208340257356,45.92071915584416,46.48237878787879,46.34872806487548,44.77588144973211,47.01299295094271,46.44159991293635,57.97018640350878,58.91263157894739,57.969460161844225,56.7603451076402,60.022966126451735,58.87436575973398,19.24375,20.79833333333332,21.011065861728397,20.872857815376683,21.32024031094373,21.596554338121997,47.55995461309524,47.416721726190474,47.727351298206784,47.264205510176346,47.89704672631112,47.93325299591858,64.17016666666667,60.34230952380952,62.419305792711995,61.78426791465824,60.52483283936387,55.91637521752321
2002-05-31,PREMON,83.625,46.171428571428564,58.03105263157895,14.88,48.04125,69.72,80.99662500000001,81.2760833333333,81.6854108317236,80.34291794567714,79.09131381692634,81.08393694095456,46.208035714285714,45.7404025974026,46.27780826749671,45.87393490943566,46.188767601442706,45.80645163403226,57.745084064327486,58.17539473684213,57.99409714973812,56.650029474979334,58.494191353692585,58.49120641571597,19.09375,19.372499999999988,18.55863951703704,19.226124565444216,21.3218813097236,21.375836616402143,47.34953645833333,47.551617559523805,47.85291077892407,47.382891293930776,48.24181858238253,47.7260162366646,68.45191666666668,61.85016666666667,65.3395834756272,64.44088706039818,61.163374253262724,63.95519477466215
2002-08-31,MONSOON,78.55600000000003,46.62071428571429,57.89833333333334,20.255000000000006,45.32812500000001,68.78999999999999,80.23120833333334,81.40858333333331,80.43364649903417,79.89267031722275,79.92673831578156,83.12499307382865,46.422113095238096,46.101035714285715,46.414970674783746,46.8847443545189,46.11617489386377,45.764101252751935,57.865087719298245,57.76497807017546,57.955791623176204,56.61076849932357,56.923633858814114,57.99666103716209,18.994375,19.11499999999999,19.237183710222226,19.3345332919359,20.822663944016597,19.553017679926675,47.103671875,47.56829166666667,46.842996467354446,46.41783135602645,47.18258189538081,47.85407826040441,70.43595833333333,66.49016666666665,66.71975008537632,65.85064394685607,63.55735672020586,67.27466033741855
2002-11-30,POMKH,78.586,46.76533333333334,57.996111111111105,20.345,47.730625,74.798,79.1718125,80.58466666666665,79.6945878994205,79.54885765327937,79.60267533282423,78.08630141593645,46.58410119047619,46.31503571428571,46.55511573820358,47.250997828740196,46.85974482457152,46.10638138605033,57.697562134502924,57.72519005847954,57.97191941835017,56.68953167303426,58.34442025302013,57.998266747059695,20.258750000000003,19.07249999999999,19.680310226133336,19.437545146815555,18.794649583400194,19.750003332096956,46.993984375000004,47.13078125,47.19804788041267,46.74466342086869,47.60645025059815,46.82792331121079,70.25345833333333,70.41366666666666,69.95105005122579,68.8516744059667,67.10533680796671,69.24823269159263
2003-02-28,POMRB,78.744,46.55928571428573,58.09444444444443,20.185,47.20625,68.525,78.27820833333332,79.87774999999998,79.31435273965229,79.31617201315912,81.81241017489272,78.11612204125439,46.40720995670996,46.52919047619048,46.55678372863645,46.90178880564825,46.75459622107035,46.49083811346724,57.13789351851852,58.00498538011696,58.02092942878787,56.85825332234876,59.29061327139711,57.968156194381294,21.615625,18.91624999999999,19.88218613568,19.47449910860696,19.641648389997222,19.91696737202068,46.98907300420168,47.076562499999994,47.2013287282476,46.74463499333172,47.142280794184394,47.194641025317736,68.68008333333333,70.45824999999999,69.38063003073547,68.63449681721613,71.55363031278787,73.26658643866307
2003-05-31,PREMON,77.97749999999998,46.610714285714295,55.57166666666667,25.62,47.380625,68.08166666666666,78.14000694444445,78.46587499999997,78.77961164379137,78.96568499826945,78.87696110628009,78.27317733459567,45.924796897546905,46.639011904761915,46.578355951467586,46.69045501806698,46.39306730785062,46.65069242737331,56.63193226120857,57.39013888888889,57.04122432393939,56.28723328175932,58.231937018798924,57.987688414137835,21.60333333333333,21.601249999999993,22.177311681408,20.850784013384516,19.939557099641313,19.992180919102097,47.076324827847806,46.91140625,47.273047236948564,46.81132397142112,47.677549460585894,47.199357108949215,65.76329166666667,70.04866666666666,68.86104468510794,68.3392787620842,68.1084791628572,71.56488993595555
2003-08-31,MONSOON,77.05466666666669,44.7662987012987,55.88037037037037,20.37,45.94945903361344,57.84133333333333,77.91264930555555,78.09054166666664,78.0896336529415,78.48896305022122,78.44943981726287,77.51126035772164,45.32843312352852,46.17540800865802,45.853533051400035,44.48694116852966,46.42218077432767,46.652703013637215,55.91169407894736,56.88564814814816,56.576882742511785,55.910179807797775,56.10353492107905,57.80610063564172,21.559791666666666,21.629999999999992,21.4543870088448,20.57213064192791,22.849110409442737,21.57142235746721,47.00815599104225,47.06673975840336,46.74361195561451,46.30476287743648,46.565537068337385,47.27299621638934,63.33049479166666,67.3115,64.4531601443981,64.5982833875447,67.27198941477104,67.99053508626127
2003-11-30,POMKH,78.98172222222223,44.76044444444444,55.96638401559454,20.131666666666664,47.807305555555565,62.412333333333336,77.7193576388889,78.1894722222222,78.4464690806538,78.54375398567942,78.11978988961681,76.59394478891294,44.58127027154562,45.67418578643579,45.416297608617796,43.926834148968105,46.25480639024241,46.05963702501335,55.37885744539044,56.37821637426901,56.33268325174489,55.652020085926765,57.22018751998504,56.96689818562626,20.823229166666668,21.576666666666657,20.925298871973546,20.305612779430664,20.283601543133297,21.234287147736406,46.95137864729226,47.08590989729225,47.16908939559093,46.70460982285281,47.45698856154906,46.73531634248311,62.023625,64.21508333333333,63.636829419972194,63.74324508485183,65.30127410023837,62.67335851616868
2004-02-29,POMRB,76.52941666666666,43.79326441102757,54.36226608187135,20.05,46.58421875000001,61.44829166666666,77.74618055555555,77.63582638888886,77.67964811505894,78.04449152885346,80.76621078339024,78.50947817855045,43.974158062267975,44.98268046062125,44.76708432958171,43.04087478870826,45.53781600097305,45.260086919135354,54.90298581548848,55.44517178362574,55.54451638379547,54.98723195223812,57.936478453246906,56.55315751132276,20.021666666666665,21.542916666666656,20.57517932318413,20.087005456664205,20.6519215016982,20.924877068717965,47.07901790820495,46.93040208479225,46.93514113735456,46.48209961733572,47.0752314166797,47.17080620435821,61.70696875,62.445906249999986,62.76141431864998,62.8517257224277,65.76706355338081,59.81812707328421
2004-05-31,PREMON,78.64574999999998,43.39943277310925,55.04115196078432,19.8625,47.54843750000001,64.70341666666667,77.79138194444444,77.80288888888886,78.06608886903535,78.12356488067348,77.55916856639297,76.07183534063752,43.51783567169558,44.17986008246999,44.22002370699272,42.667343638708324,44.486152412516205,44.53212963844915,54.0924279755762,55.31254310715515,55.34317061459101,54.65915994718649,56.27402464883816,56.18382642827147,19.88875,20.103541666666654,20.290107593910477,19.877788492942937,20.627781953025,20.679374842528528,47.083319495506544,46.97235520979225,47.180459682412746,46.714408253993575,47.38976176429136,46.93250820064606,61.44857291666666,61.60134375,63.53821525785666,63.3984653292084,61.83635330812407,61.31461780953633
2004-08-31,MONSOON,76.60100000000001,43.12068253968255,52.60391203703705,19.715,46.80276062091503,58.68633333333332,77.22961458333333,77.68947222222218,77.48005332142122,77.73326341127778,77.59330677723891,78.17551478667932,42.9645704078415,43.76845604206596,43.78028724006865,42.57379025861915,43.91228312769869,43.8724596586487,53.59259153551772,54.49342852382182,54.24746718356943,53.69320687959091,54.50803419370514,55.53745190661395,19.792083333333334,19.939791666666654,20.060064556346287,19.68548641100429,21.724811733358717,20.45014881815815,46.80707166564543,47.185680606617645,47.02938005781366,46.571714954517326,46.447083193832135,47.182726171339716,60.231515625,61.81259375,61.59746248804733,61.66985575896945,62.0890058452011,61.9640733094798
2004-11-30,POMKH,79.797,42.75548148148147,52.75837962962962,19.723333333333333,46.98841666666667,59.50016666666666,76.42928125,77.89329166666663,78.40683199285273,78.13572820098615,77.35721095072829,76.14299066604902,42.1833199471309,43.267215301325216,43.37036493663378,42.381502201070624,44.04699990573112,43.40114685255477,53.57348006965944,53.691427427330595,53.65183216199351,52.95331584195507,55.1978971022357,55.1295663824299,19.705520833333335,19.83770833333332,19.925372067141105,19.5444448335216,19.291268613664077,20.243856211142752,46.71509900939543,46.98095838439542,47.01299470135487,46.555169427914635,47.713097173497005,47.02836720666554,59.28330208333333,61.084552083333335,60.75854415949506,60.82487466553652,62.386989026890895,61.100780549019234
2005-02-28,POMRB,71.22,41.37210526315789,53.57157894736842,19.685,45.193125,54.624,76.04025,76.56593749999996,75.53209919571164,76.55364261356283,80.37040774584433,79.31988128325625,41.627129062443686,42.6619255143578,42.57106106724342,40.92033178590218,43.36105872986032,43.042865012231026,53.35306271320662,53.493755643704866,53.61973087614348,52.6371674037663,55.61313910031056,54.163799097839174,19.64645833333333,19.746458333333322,19.829223240284662,19.429969806571883,19.823807963107924,20.09779051830594,46.85402093545752,46.63318494689542,46.28504682081292,45.85823455192226,46.91464532052932,47.01213751430131,58.665333333333336,59.37847916666668,58.30472649569704,58.58426626022216,62.85357576589116,59.03538692785477
2005-05-31,PREMON,77.55250000000002,39.57058823529412,55.67894736842104,19.535,48.20375000000002,63.94200000000001,75.3729375,76.29262499999997,76.34025951742699,76.72160453547635,76.02118636350572,70.79416450484995,41.40594189313151,41.70471437990401,41.37087193446369,38.65140262838085,42.15307884500693,42.389200257338615,52.92659569931774,53.65320449561405,54.4434174730545,53.10207291765976,54.33982072884753,53.69067123601471,19.604791666666667,19.664583333333322,19.711533944170796,19.30755348017146,19.929894914107493,19.98195596881779,46.81380484068628,46.79701307189542,47.05252809248776,46.58224422033642,46.743036686463114,46.2731734473666,57.371895833333326,59.188125000000014,60.559635897418225,60.35237909633112,57.45099109076717,56.84350119113315
2005-08-31,MONSOON,74.582,42.49999999999999,50.202777777777776,19.57,47.25882352941176,54.504,75.37825000000001,75.78787499999997,75.63695571045619,76.19591657254257,76.15870345080295,77.0888014990505,41.283201883384926,41.549543744983374,41.822523160678216,41.75562235654968,40.889940987350556,41.164105852043086,52.20479532163743,53.05292093079923,52.74716159494381,51.93424608336312,53.2268525705245,53.830757406681705,19.560625,19.628333333333323,19.654920366502477,19.225138077234792,21.131076708112012,19.856534136215235,46.88173713235294,46.911028799019604,47.135046267257366,46.66507399551399,46.29305130425613,47.05745980584212,56.560437500000006,58.14254166666669,58.13738153845093,58.234632480810134,59.06755574312385,59.17331682918011
