Date,Season,Aundha,Basmath,Sengaon,Kalamnuri,Hingoli,Aundha_Trend,Aundha_SMA,Aundha_EWMA,Aundha_DES,Aundha_TES,Aundha_ARIMA,Basmath_Trend,Basmath_SMA,Basmath_EWMA,Basmath_DES,Basmath_TES,Basmath_ARIMA,Sengaon_Trend,Sengaon_SMA,Sengaon_EWMA,Sengaon_DES,Sengaon_TES,Sengaon_ARIMA,Kalamnuri_Trend,Kalamnuri_SMA,Kalamnuri_EWMA,Kalamnuri_DES,Kalamnuri_TES,Kalamnuri_ARIMA,Hingoli_Trend,Hingoli_SMA,Hingoli_EWMA,Hingoli_DES,Hingoli_TES,Hingoli_ARIMA
1998-08-31,MONSOON,3.52,2.6685714285714286,1.885,3.28,2.526666666666667,4.758125,5.102500000000002,5.003181895168,7.297982257856878,4.159853060016155,0.0,4.388392857142857,5.167023809523808,4.750900309343085,2.9423309938628894,1.533607121815467,5.01036479045173,3.9975,4.653749999999999,4.585974320128001,6.04088898180597,3.2462969487653193,5.813006288631444,4.953333333333334,5.731250000000001,5.444149046272001,6.626117952241733,2.5194424482515334,0.0,4.3116666666666665,5.1975,4.831343882666667,6.647453971926988,3.9859471996498543,4.302617329420573
1998-11-30,POMKH,3.46,2.69,1.9,2.7133333333333334,2.8866666666666667,4.765625,4.686250000000002,4.3859091371008,7.290672639498771,5.127427656679994,0.0,4.535446428571428,4.392857142857142,3.926540185605851,2.731393394906923,2.600834462443775,4.514101247889602,3.7624999999999997,4.1412499999999985,3.5115845920768,6.068357316827885,4.013506428102325,4.029994806173929,5.162083333333333,5.1208333333333345,4.351822761096534,6.635017620705511,3.1159980329667123,0.0,4.148333333333333,4.5075,4.053472996266667,6.6512877372221695,5.2304824728674735,4.494679565434262
1999-02-28,POMRB,5.625,5.264285714285714,3.7,5.71,4.420000000000001,4.623749999999999,4.830000000000002,4.88154548226048,7.283370346171977,6.866565251734716,0.0,4.674821428571429,4.383928571428571,4.461638397077796,2.6782509125672656,4.266099683038826,4.955385101317653,3.698125,3.8537499999999985,3.5869507552460798,6.095953807991985,5.187739013383773,4.322844088258429,5.584583333333333,4.7858333333333345,4.89509365665792,6.643929270530568,4.854140278331149,0.0,4.26,4.115833333333334,4.2000837977600005,6.655123725333464,7.109687740355407,6.040837955463507
1999-05-31,PREMON,6.2,8.125,7.2,10.45,6.89,4.4937499999999995,4.701250000000002,5.4089272893562885,7.2760753677840535,12.139330350504013,0.0,4.591011904761905,4.686964285714286,5.926983038246678,2.7875622624027088,8.306763844578176,5.347164500194688,3.85625,3.6712499999999983,5.032170453147648,6.123682127663664,8.358940085547486,6.279187526000243,5.80125,5.538333333333334,7.117056193994752,6.652852934143176,10.66167262363544,0.0,4.330416666666666,4.180833333333334,5.276050278656001,6.658961944747098,9.93049331170877,7.275128901792389
1999-08-31,MONSOON,2.9,2.5714285714285716,2.1,3.65,3.16,4.6397916666666665,4.5462500000000015,4.405356373613773,7.268787690292387,4.229397226730017,0.0,4.203809523809523,4.662678571428572,4.584761251519435,2.6095565620484047,1.7595597153278169,5.338993934887339,4.272500000000001,3.7249999999999983,3.8593022718885885,6.151527244941263,2.042016036288855,4.938014815259683,5.83875,5.630833333333333,5.73023371639685,6.661788519556813,2.6590709606649146,0.0,4.472916666666666,4.339166666666667,4.429630167193601,6.662802349063256,3.729653741590811,3.751429987713251
1999-11-30,POMKH,3.0400000000000005,2.1166666666666667,2.95,4.076666666666667,2.8166666666666664,5.4925,4.441250000000001,3.859213824168264,7.261507312346513,5.132380649760763,0.0,3.59264880952381,4.519345238095238,3.5975234175783277,2.427272511675838,2.826787055956077,4.606666332636826,4.92,3.9874999999999985,3.4955813631331534,6.179500504801717,3.114785689112378,3.3645702428502435,4.797083333333334,5.971666666666667,5.068806896504777,6.670736110493089,3.2556265453800934,0.0,5.026666666666666,4.321666666666667,3.784444766982827,6.666644965590217,4.996849655713467,3.9954140986612434
2000-02-29,POMRB,7.213333333333334,2.74,5.98,4.6466666666666665,5.63,6.119999999999999,4.838333333333335,5.200861627834292,7.254234233625661,6.819820842722336,0.0,3.0518452380952388,3.888273809523809,3.2545140505469967,2.296673512910071,4.492052276551009,4.810936812095684,5.382499999999999,4.557499999999998,4.489348817879892,6.207606451934904,4.708562736556445,4.207212464497905,3.8520833333333333,5.705833333333333,4.899950804569532,6.67969572441975,4.9937687907445305,0.0,5.409583333333333,4.6241666666666665,4.522666860189696,6.670489819882993,6.858134141877055,5.653347362678314
2000-05-31,PREMON,11.433333333333332,5.7600000000000025,10.1,3.18,10.11,6.45125,6.146666666666667,7.693850310033908,7.246968446899846,12.153327904813416,0.0,2.9155208333333342,3.29702380952381,4.2567084303281995,2.3395079106443135,8.532716438089954,5.559005746446861,5.758749999999999,5.282499999999998,6.7336092907279355,6.235847670649635,8.473793062841699,7.204583937705078,3.696875,3.8883333333333328,4.2119704827417195,6.688667358402797,10.80130113604882,0.0,5.81125,5.429166666666666,6.757600116113817,6.674336926051151,9.739193143508214,7.18111069870048
2000-08-31,MONSOON,2.686666666666667,0.61,2.9,3.36,3.0033333333333334,6.6575,6.093333333333335,5.690976852687012,7.2397099223921,4.508171110324792,0.0,3.2318750000000005,2.806666666666667,2.7980250581969193,2.1176543040205185,1.985512308839212,3.7738544985759823,6.21875,5.482499999999997,5.200165574436761,6.264204202173947,2.7564895678809687,5.458383119677289,3.4491666666666667,3.8158333333333325,3.8711822896450316,6.6976510440147745,2.7986994730782957,0.0,6.620833333333334,5.39,5.2558934030016236,6.6781861962757505,3.7199384032957745,3.609522345772555
2000-11-30,POMKH,5.903333333333332,2.9875,5.16,3.125,6.186666666666667,6.144166666666666,6.809166666666668,5.77591944494554,7.232458673563021,5.373430318300013,0.0,3.2881250000000004,3.024375,2.8738150349181515,2.0398755250675547,3.0527396494671497,3.4219396979595835,6.14,6.0349999999999975,5.184099344662057,6.292693764060615,3.847672406068063,4.279399113834667,3.485416666666666,3.577916666666665,3.572709373787019,6.706646793554128,3.3952550577934746,0.0,6.790416666666667,6.2325,5.628202708467642,6.682037710949325,4.966778731152406,3.713745790300287
2001-02-28,POMRB,6.0,4.4,7.45,3.616666666666666,8.736666666666666,5.902916666666666,6.505833333333334,5.865551666967324,7.2252146877178545,7.194650116279774,0.0,3.323375,3.4393750000000005,3.484289020950891,2.0470346773728707,4.7180048700621775,4.161189174237641,5.765000000000001,6.402499999999997,6.090459606797234,6.321317015657229,5.759460487873765,4.863054471894311,3.899166666666666,3.3204166666666652,3.5902922909388777,6.7156546300325095,5.133397303157912,0.0,6.811875,7.009166666666666,6.871588291747251,6.685891466495083,7.0194412794692775,5.6469388607256885
2001-05-31,PREMON,8.54,4.55,8.0,4.5,8.36,5.722916666666666,5.782500000000001,6.935331000180394,7.217977961816724,12.435576224170026,0.0,3.4333125000000004,3.136875,3.9105734125705345,2.0678983156223736,8.758669031601334,5.342018468095672,5.554375,5.877499999999996,6.8542757640783405,6.350071402383193,9.614920278030734,8.483961120895302,4.194791666666666,3.650416666666665,3.9541753745633264,6.7246745733537425,10.940929648462202,0.0,6.6779166666666665,6.571666666666665,7.4669529750483505,6.689747441695234,10.075574842830099,7.746301767612614
2001-08-31,MONSOON,3.65,2.102,2.0,5.35,4.925,5.391249999999999,6.023333333333333,5.621198600108237,7.21074847571071,4.605494159785229,0.0,3.1625,3.509875,3.1871440475423203,1.9644620925234455,2.2114649023503796,3.1745087218499766,5.23125,5.652499999999996,4.912565458447004,6.378945616000828,3.199827229600197,5.335128842624663,4.372083333333332,4.147916666666665,4.512505224737996,6.7337066394664085,2.938327985491677,0.0,5.996666666666666,7.052083333333332,6.45017178502901,6.693605614307051,3.939807263258804,3.490847125236012
2001-11-30,POMKH,3.5,2.375,4.375,3.5,3.1933333333333334,5.6275,5.4225,4.772719160064942,7.203526230363656,5.5012863189513475,0.0,2.9185624999999997,3.35675,2.862286428525392,1.8861813286282378,3.278692242978504,3.4216326406996465,4.94375,5.456249999999996,4.697539275068202,6.40795542262945,4.001799887225021,3.291116921441693,4.68375,4.241666666666665,4.107503134842798,6.742750819355541,3.5348835702068557,0.0,5.754583333333333,6.303749999999999,5.147436404350739,6.697465998698846,5.290078378780477,4.191731093099352
2002-02-28,POMRB,5.75,2.846,5.65,4.66,6.28,5.72,5.36,5.163631496038965,7.1963112226828425,7.166820359781054,0.0,2.800708333333333,2.96825,2.8557718571152355,1.841885855967862,4.943957463573408,3.7513398639768916,4.84375,5.006249999999997,5.078523565040921,6.437099439524114,5.711401105566472,4.68233141617055,4.443125,4.502499999999999,4.328501880905678,6.751807157493121,5.273025815571293,0.0,5.533124999999999,5.689583333333333,5.600461842610443,6.701328633205915,7.151393945567272,6.152192525591053
2002-05-31,PREMON,10.68,4.1525,7.5,5.95,8.879999999999997,5.648124999999999,5.895000000000001,7.370178897623379,7.18910345006393,12.372873925485493,0.0,2.8673333333333333,2.868875,3.3744631142691413,1.8738620803910235,8.984621625112302,4.397262940762462,4.71875,4.881249999999997,6.047114139024552,6.46637932191865,9.189681667584342,8.384562873413483,4.0525,4.864999999999998,4.977101128543407,6.760875671427101,11.080558160875583,0.0,5.414166666666666,5.819583333333332,6.912277105566265,6.705193515382809,10.049102144722813,7.844450181215945
2002-08-31,MONSOON,2.25,1.5566666666666664,1.7,1.975,2.6333333333333333,5.798125,5.545000000000002,5.322107338574027,7.18190288210527,4.642209766230279,0.0,3.134916666666667,2.7325416666666666,2.647344535228151,1.7715554825656725,2.437417495861255,2.8690545220419486,4.7,4.806249999999997,4.308268483414731,6.4957817838632534,2.758493071780995,4.179398507154213,4.104375,4.021249999999998,3.7762606771260443,6.769956328181296,3.077956497905058,0.0,5.546666666666666,5.246666666666665,5.2006995966730925,6.709060578482587,3.934171004277757,3.725079878497286
2002-11-30,POMKH,4.324999999999998,3.453333333333333,3.675,3.75,4.533333333333334,17.00875,5.7512500000000015,4.923264403144415,7.1747095297975765,5.4414940890970085,0.0,8.195645833333334,3.002125,2.9697400544702237,1.778990148201511,3.5046448364892657,3.3359475730632484,4.816875,4.631249999999997,4.054961090048839,6.525321513508943,3.5908938774935004,3.1831971163855908,15.879999999999999,4.083749999999998,3.7657564062756266,6.779049197938746,3.674512082620237,0.0,9.15625,5.581666666666665,4.933753091337189,6.712929886422285,5.137572662168052,4.026461117362174
2003-02-28,POMRB,6.125,3.9083333333333337,6.2,4.824999999999998,6.0,28.12875,5.8450000000000015,5.40395864188665,7.167523385437069,7.135318255280049,0.0,13.02675,3.267708333333333,3.3451773660154673,1.8146267383054258,5.169910057084296,3.779763065176253,5.415,4.768749999999997,4.912976654029304,6.555000134553767,5.2382554017449054,4.839346591769603,28.194374999999997,4.124999999999998,4.189453843765375,6.788154290544375,5.412654327984674,0.0,12.9175,5.511666666666665,5.360251854802314,6.716801437163615,7.070745426594466,6.168407129983069
2003-05-31,PREMON,99.99,43.576,7.885,99.99,38.03666666666667,27.975624999999997,28.1725,43.23837518513199,7.160344601367883,12.345529124034735,0.0,12.934999999999999,13.123583333333332,19.43750641960928,4.095873868176896,9.210574218623314,4.044949123912695,6.276875,4.864999999999997,6.101785992417582,6.584816751791778,8.936811298978952,8.015046104782801,29.304375,27.634999999999994,42.509672306259226,6.797272503978101,11.220186673288964,0.0,13.259583333333335,12.800833333333333,18.430817779548057,6.720675467126046,9.943878248060795,7.989825870728769
2003-08-31,MONSOON,1.9,0.782,6.1,6.45,3.5666666666666664,27.89125,28.085,26.703025111079196,7.153172837528829,9.547018749401435,0.0,13.144791666666666,12.929916666666665,11.975303851765569,3.9938768906779254,2.6633700893780565,6.239538761111611,6.732500000000001,5.964999999999997,6.101071595450549,6.61476568599439,2.64295124665113,3.9956718597847227,30.47375,28.753749999999997,28.085803383755533,6.806402087817362,3.2175850103184382,0.0,14.222916666666668,13.034166666666666,12.485157334395502,6.724551466210258,5.566285887955925,3.567817430426105
2003-11-30,POMKH,3.45,3.4940000000000007,6.17,8.155000000000001,6.336666666666668,16.851875,27.86625,17.401815066647515,7.146008259580764,10.285600936238998,0.0,8.525625,12.940083333333332,8.582782311059342,4.039435512509492,3.7305974300059197,4.809638133845099,6.99375,6.5887499999999966,6.128642957270329,6.644850910150245,4.447513187867786,4.159369225223708,19.815625,29.854999999999997,20.11348203025332,6.8155439497187595,3.814140595033617,0.0,11.446250000000001,13.485,10.025761067303968,6.728429721979497,6.80840351845568,4.097556124378631
2004-02-29,POMRB,6.325,5.545999999999999,7.35,9.775,11.903333333333334,5.981250000000001,27.91625,12.97108903998851,7.138850862622771,11.878324954699178,0.0,3.8055833333333333,13.349499999999999,7.368069386635605,4.1976667246767505,5.395862650600922,5.023419718473498,6.765,6.876249999999996,6.617185774362197,6.675075061295417,6.4476053684383565,7.0525327262279625,8.500208333333333,31.092499999999998,15.978089218151991,6.824698105376755,5.552282840398053,0.0,7.995729166666667,14.960833333333333,10.776789973715715,6.732310257245517,8.827784600763033,6.144956972641315
2004-05-31,PREMON,11.475,4.984999999999999,8.825,9.775,9.92,6.240625,5.787500000000001,12.372653423993105,7.131700643405351,17.045603797667184,0.0,3.855442708333333,3.7017499999999988,6.414841631981362,4.322595493190758,9.436526812140148,12.217016733098978,6.159999999999999,7.1112499999999965,7.500311464617317,6.705439307216013,10.133383678120918,9.08502105297253,8.273750000000001,8.538749999999997,13.496853530891194,6.8338645561249205,11.359815185702345,0.0,7.867552083333333,7.931666666666667,10.434073984229428,6.736193015252915,12.027680304238944,11.804314945769073
2004-08-31,MONSOON,3.45,1.6126666666666667,3.33,6.1416666666666675,4.079166666666667,7.03125,6.175000000000002,8.803592054395864,7.1245575719049,9.26060464827236,0.0,3.9114687499999996,3.909416666666665,4.493971645855484,4.25489109981931,2.8893226828891576,3.7089262977039574,6.045,6.418749999999996,5.83218687877039,6.735931617071544,3.7842855823634003,4.153300001416522,8.057708333333334,8.461666666666662,10.554778785201384,6.843043284434973,3.3572135227318194,0.0,7.133229166666666,8.059791666666666,7.892111057204324,6.740077967614035,5.935308004991874,3.5664822118659467
2004-11-30,POMKH,3.975,3.0622083333333334,4.1,6.651666666666667,4.79875,8.06875,6.306250000000002,6.872155232637518,7.117421655780833,10.030066530075038,0.0,4.949843749999999,3.801468749999999,3.9212663208466236,4.26394612143714,3.9565500235171096,4.673754402451214,7.041458333333334,5.901249999999996,5.139312127262234,6.76656395956481,4.746767574728494,4.104942010389802,8.029583333333335,8.08583333333333,8.993533937787497,6.852234345617485,3.9537691074469983,0.0,6.844479166666667,7.675312499999999,6.654766634322594,6.74396516605318,7.181189401521799,4.380647244452252
2005-02-28,POMRB,12.125,6.4259999999999975,8.5,9.55,7.566666666666666,8.875,7.756250000000002,8.973293139582513,7.110292901081725,11.600307585403154,0.0,5.842635416666667,4.021468749999999,4.923159792507974,4.459000901537035,5.621815244112016,5.0810938296060275,7.849166666666667,6.188749999999995,6.483587276357341,6.79734356877854,6.2367776601204925,5.835487113911895,8.511875,8.02958333333333,9.216120362672498,6.861437778614089,5.6919113528114345,0.0,7.381666666666667,6.591145833333332,7.019526647260223,6.747854627620259,9.081900473344023,6.803890447132476
2005-05-31,PREMON,13.975,12.412,15.646666666666668,9.775,11.946666666666667,9.5125,8.381250000000001,10.973975883749507,7.103171289715804,17.040625075080698,0.0,5.631463541666666,5.8782187499999985,7.918695875504785,4.992666520646445,9.66247940565134,13.779547222135582,7.672916666666667,7.894166666666663,10.148819032481072,6.828276106253513,10.215531621757176,8.431030489351553,9.168958333333334,8.02958333333333,9.439672217603498,6.8706535749941375,11.499443698115726,0.0,7.703177083333334,7.097812499999998,8.9903826550228,6.751746366019645,11.996661808775507,11.584087892202247
2005-08-31,MONSOON,7.4,1.3279999999999998,2.97,10.0,6.35,9.049375,9.36875,9.544385530249704,7.0960567999264486,9.347529042946988,0.0,5.171125,5.807052083333332,5.282417525302871,4.903051055012503,3.1152752764014116,3.738188916297732,7.224166666666667,7.804166666666664,7.277291419488643,6.859326238922998,5.3173996399818355,6.211152937403373,9.34375,8.994166666666663,9.663803330562098,6.879881751363084,3.4968420351452005,0.0,7.585416666666666,7.665520833333332,7.93422959301368,6.755640305829938,6.002190103515409,3.624142663000847
2005-11-30,POMKH,5.125,1.6575000000000002,3.05,8.05,5.1,7.920624999999999,9.65625,7.776631318149823,7.088949432033319,10.291074289033778,0.0,4.199125,5.455874999999998,3.8324505151817227,4.825176989245168,4.182502617029288,4.43471177710141,5.9852083333333335,7.5416666666666625,5.5863748516931855,6.890517686313651,5.872308857436316,7.2459589028377875,9.315624999999999,9.343749999999996,9.018281998337258,6.889122303970325,4.093397619860379,0.0,6.777291666666666,7.740833333333333,6.800537755808208,6.759536481752683,7.361319276778156,4.427179702440062
2006-02-28,POMRB,7.27,4.148,5.96,9.55,6.323333333333332,6.755,8.442499999999999,7.573978790889894,7.081849186563735,11.882014566117041,0.0,3.6938749999999994,4.886374999999998,3.958670309109033,4.881707436274792,5.847767837623952,5.3281806041914725,5.0112499999999995,6.906666666666663,5.735824911015911,6.9218562343589545,6.893941776667935,5.3944320254768705,9.287500000000001,9.343749999999996,9.230969199002356,6.898375281762877,5.831539865224816,0.0,5.801666666666666,7.429999999999999,6.609655986818257,6.763434914100885,9.25773587102262,6.881779945336768
2006-05-31,PREMON,9.8,6.913999999999999,8.274999999999999,9.55,6.725,5.845625,7.398749999999998,8.464387274533937,7.07475605705118,17.010643700761605,0.0,4.1241875,3.5118749999999976,5.14080218546542,5.090537424938854,9.888431999162906,6.243081501867129,5.015625,5.063749999999995,6.7514949466095455,6.953341470457247,10.184371099024798,7.082581283201803,9.146875,9.287499999999996,9.358581519401413,6.90764068737516,11.639072210529108,0.0,5.244375,6.124583333333332,6.655793592090954,6.767335597856113,12.076441441004201,11.61832923197153
2006-08-31,MONSOON,2.25,2.784,2.55,10.0,3.766666666666667,5.36875,6.111249999999998,5.9786323647203625,7.067670018898067,9.047040281703739,0.0,4.229,3.875874999999998,4.198081311279251,5.064244866295463,3.3412278699121334,3.7019834276323995,5.0893749999999995,4.958749999999996,5.0708969679657265,6.984959449049514,3.7058850723928876,4.036805590645864,9.006250000000001,9.287499999999996,9.615148911640848,6.916918541715386,3.6364705475585817,0.0,5.333333333333334,5.478749999999998,5.500142821921239,6.771238508473716,5.749102524070747,3.909383912967895
2006-11-30,POMKH,3.0,3.644000000000001,3.505,6.925000000000002,3.225,4.65875,5.579999999999998,4.787179418832217,7.060591079386972,9.66913086659861,0.0,3.846,4.372499999999999,3.976448786767551,5.081038535242467,4.40845521054019,3.9808507616353332,5.826875,5.072499999999995,4.4445381807794355,7.016722914360461,4.51731813567921,4.3735465616455,9.034375,9.006249999999998,8.53908934698451,6.926208828476638,4.233026132273761,0.0,5.9506250000000005,5.009999999999998,4.590085693152743,6.775143665825518,6.93612435449738,4.496408178162775
2007-02-28,POMRB,5.58,3.0000000000000004,6.0950000000000015,9.55,8.91,4.26,5.157499999999998,5.10430765129933,7.053519234579617,11.110957397412099,0.0,3.74075,4.085499999999999,3.5858692720605307,5.056979745521945,6.073720431135113,5.145747000229878,6.8774999999999995,5.106249999999996,5.104722908467662,7.04863549941269,5.9286280202581345,5.757652915579147,8.478125,9.006249999999998,8.943453608190705,6.935511617762457,5.971168377638197,0.0,6.630625,5.6566666666666645,6.318051415891646,6.779051119099027,8.705636564575903,6.825174733768236
2007-05-31,PREMON,5.81,4.997999999999998,14.04,9.775,9.076666666666666,4.4262500000000005,4.1599999999999975,5.386584590779599,7.046454473297047,16.11835421746507,0.0,3.7435625000000003,3.6064999999999987,4.150721563236318,5.14059503152629,10.114384592673865,6.769944040796756,7.419791666666668,6.547499999999996,8.678833745080597,7.080707614744179,9.455946361090923,8.607706524238594,7.753125,9.062499999999996,9.276072164914423,6.944826903878711,11.778700722942489,0.0,7.420625000000001,6.244583333333331,7.421497516201654,6.782960827174663,11.667306510854154,11.138556207511426
2007-08-31,MONSOON,3.05,3.858,5.19,5.325,6.855,4.4825,4.359999999999998,4.4519507544677595,7.0393967832622835,7.9105665600735975,0.0,3.6283749999999992,3.874999999999999,4.033632937941791,5.156572811733839,3.567180463422776,3.58721929455083,7.779583333333333,7.207499999999996,7.283300247048357,7.1129094612166055,4.375444321986109,4.515160830720147,7.612500000000001,7.893749999999997,7.695643298948653,6.954154659808325,3.776099059971963,0.0,7.504583333333334,7.016666666666665,7.194898509720993,6.786872772983207,5.470382243695043,3.8942010806783225
2007-11-30,POMKH,3.53,2.5925,5.203333333333333,5.8,6.456666666666668,4.7524999999999995,4.492499999999998,4.083170452680656,7.032346163008244,8.55876422788014,0.0,4.054562499999999,3.612124999999999,3.457179762765074,5.097226793316772,4.634407804050959,3.8924659252254785,7.184583333333333,7.6320833333333296,6.451313481562347,7.145257737509531,5.611097997447585,6.432267054392426,7.640625,7.612499999999996,6.937385979369191,6.963494948443807,4.372654644687142,0.0,7.506666666666668,7.824583333333331,6.899605772499263,6.790786971839191,6.832939194146302,4.371258801755636
2008-02-29,POMRB,5.5,3.13,7.275,9.55,6.35,5.12,4.472499999999998,4.6499022716083935,7.025302608036281,10.015758966578243,0.0,4.4247499999999995,3.6446249999999987,3.326307857659044,5.063454095708845,6.299673024645696,4.2161505174433,7.639166666666666,7.9270833333333295,6.780788088937408,7.177756850329409,7.152563555952267,7.129361147489428,7.0843750000000005,7.612499999999996,7.982431587621515,6.972847817302688,6.110796890051578,0.0,7.626458333333334,7.1845833333333315,6.679763463499557,6.794703427285325,8.786854306385015,7.0122704614497335
2008-05-31,PREMON,8.05,8.2775,8.1,10.0,11.653333333333334,5.246666666666667,5.032499999999999,6.009941362965037,7.018266112275075,15.007641671625159,0.0,4.8675,4.464499999999999,5.306784714595427,5.315047085414162,10.340337186184433,5.122604209341533,9.800416666666667,6.442083333333329,7.308472853362445,7.210405219673114,10.670422916684114,9.052836820391171,6.610625000000001,7.6687499999999975,8.78945895257291,6.982213252362772,11.91832923535587,0.0,7.617708333333335,7.828749999999998,8.669191411433069,6.798622182233491,11.586092863220108,10.947557127422685
