Date,Season,Dongargaon,Rajnandgaon,Mohla,Dongargarh,Khairagarh,Manpur,Chhuikhadan,Chhuriya,Amba Chauki,Dongargaon_Trend,Dongargaon_SMA,Dongargaon_EWMA,Dongargaon_DES,Dongargaon_TES,Dongargaon_ARIMA,Rajnandgaon_Trend,Rajnandgaon_SMA,Rajnandgaon_EWMA,Rajnandgaon_DES,Rajnandgaon_TES,Rajnandgaon_ARIMA,Mohla_Trend,Mohla_SMA,Mohla_EWMA,Mohla_DES,Mohla_TES,Mohla_ARIMA,Dongargarh_Trend,Dongargarh_SMA,Dongargarh_EWMA,Dongargarh_DES,Dongargarh_TES,Dongargarh_ARIMA,Khairagarh_Trend,Khairagarh_SMA,Khairagarh_EWMA,Khairagarh_DES,Khairagarh_TES,Khairagarh_ARIMA,Manpur_Trend,Manpur_SMA,Manpur_EWMA,Manpur_DES,Manpur_TES,Manpur_ARIMA,Chhuikhadan_Trend,Chhuikhadan_SMA,Chhuikhadan_EWMA,Chhuikhadan_DES,Chhuikhadan_TES,Chhuikhadan_ARIMA,Chhuriya_Trend,Chhuriya_SMA,Chhuriya_EWMA,Chhuriya_DES,Chhuriya_TES,Chhuriya_ARIMA,Amba Chauki_Trend,Amba Chauki_SMA,Amba Chauki_EWMA,Amba Chauki_DES,Amba Chauki_TES,Amba Chauki_ARIMA
1998-08-31,MONSOON,5.305,2.76,5.025,2.236666666666667,3.0580000000000003,3.4249999999999994,2.49,3.516666666666667,2.79125,5.1831249999999995,5.1674999999999995,5.553952093696,5.575182669695791,2.7084237826309865,3.117198270159088,3.91125,3.9700000000000006,4.00339109888,3.9213577100058745,1.2761991653894516,1.6874276873309275,5.996458333333333,6.014999999999999,6.076098342911999,6.007450566768256,3.7655642820960398,3.434531386165385,2.4875,2.6933333333333325,2.8910047699626666,4.099981499211779,0.6145131542979496,0.9037160061671498,3.395645833333333,3.2951249999999987,3.5224770259456,3.382583010464966,2.8003343295436776,3.092242677288457,4.577715773809524,4.7409375,4.705998404973714,4.606202694298079,3.5329230814668726,3.7989845067675763,4.056666666666667,3.7375000000000007,3.7681024481279994,3.2461327571586143,3.7048879826665977,3.9318055675595374,5.443333333333333,5.373333333333331,5.4118051099306665,4.880127987990408,3.4621720522331216,3.8704463388449937,5.769895833333333,5.769895833333333,5.4921007562240005,5.4368293573961015,2.8302021032204987,2.79125
1998-11-30,POMKH,3.02,2.1166666666666667,4.075,1.3033333333333337,3.033333333333333,3.5116666666666667,3.5966666666666667,4.173333333333333,3.3200000000000003,5.216875,5.062499999999999,4.5403712562176,4.441110971823601,4.4008631040674615,4.997500462703833,3.5241666666666664,3.7466666666666675,3.2487013259946664,3.628163487867235,2.4959861133537813,2.7255391097861494,6.425416666666667,5.888749999999998,5.275659005747199,4.946403968486932,4.821853178597788,4.94687635784618,3.007083333333333,2.479166666666666,2.2559361953109334,4.102822706512564,1.9893521835477999,2.4154428246403965,3.457583333333333,3.3590833333333316,3.3268195489006933,3.0448005757212786,2.862506767699284,2.7646606386884818,4.676577380952382,4.638541666666667,4.228265709650895,4.286384920418954,3.9561492080825005,4.24813548966635,4.3549999999999995,3.7658333333333345,3.699528135543466,3.1454763827146874,3.039903443999738,3.326342286405191,5.754166666666666,5.202499999999998,4.916416399291734,4.1464250979547295,4.464960974690486,4.8534131534608305,5.769895833333333,5.769895833333333,4.6232604537344,4.328855598494815,3.358831837704601,3.32
1999-02-28,POMRB,4.6,5.173333333333333,6.616666666666667,2.603333333333333,2.9624999999999995,4.4871428571428575,5.263333333333333,6.0233333333333325,7.333333333333332,5.131875,5.303749999999999,4.56422275373056,4.33348113680503,5.249003662985881,4.539942680850962,3.2956250000000002,4.0758333333333345,4.018554128930133,4.030844564500763,4.227218082133157,4.072607471111781,6.595416666666667,6.104166666666665,5.812062070114987,5.617490612672746,6.378945529063329,6.1901803750401365,3.71,2.4958333333333327,2.394895050519893,4.114419497079796,3.599561743362969,3.108583096028552,3.3622708333333335,3.4322083333333313,3.181091729340416,2.8013687263257703,3.9363117035722777,3.533409133531961,4.93579613095238,4.516889880952381,4.33181656864768,4.197980482899233,4.816999199806454,5.11406810441386,4.5075,4.347500000000001,4.325050214659413,3.992808747744106,3.6347891852721164,3.8723068802048983,5.776666666666667,5.684166666666664,5.359183172908374,4.609051392979539,6.5161934988579215,5.630372747833772,5.769895833333332,5.769895833333333,5.7072896055739735,5.122811809109613,7.371667677336699,7.333333333333332
1999-05-31,PREMON,7.595,1.84,11.27,7.93,4.878,7.921249999999999,6.1000000000000005,9.583333333333334,9.635,5.350625,5.129999999999999,5.776533652238336,5.875259162367712,7.837127434685512,7.848575450535956,3.774479166666667,2.972500000000001,3.14713247735808,3.648964151847739,8.842571917938052,7.717474427008536,6.382916666666667,6.746666666666665,7.995237242068992,9.119067992169429,8.917607432198178,9.357569576211539,3.91625,3.5183333333333326,4.608937030311936,4.161891793849581,6.714733833174451,5.795098007922667,3.1291666666666664,3.4829583333333316,3.8598550376042495,3.4452892503931576,5.335257693049648,4.9840571319711255,5.168511904761905,4.836264880952379,5.767589941188607,4.8127956926960325,6.393608855052064,6.483815613165613,4.7212499999999995,4.362500000000002,5.035030128795649,5.198086222415188,6.10653817457528,6.534750170202531,5.763750000000001,5.824166666666665,7.0488432370783585,7.035947254153018,9.589856622501829,9.505933594918497,5.769895833333332,5.769895833333333,7.2783737633443835,6.913882755665699,9.672871369069652,9.635
1999-08-31,MONSOON,5.32,5.3450000000000015,3.815,3.77,2.0925,4.22125,3.65,3.1366666666666667,2.79125,5.54625,5.133749999999999,5.593920191343002,5.941975150900137,2.8105883306356834,3.582421854786289,3.9647916666666667,3.6187500000000017,4.026279486414849,4.068766910740484,1.4684323374888848,2.139566232123798,6.215208333333334,6.444166666666666,6.323142345241394,7.267561552089105,4.824824332006909,5.073299023889872,3.99625,3.901666666666666,4.273362218187161,4.181264261587997,0.9688062042790628,3.1152777793784567,3.2311249999999996,3.241583333333332,3.15291302256255,2.8899693105610424,2.834617684434561,3.1371586053222855,5.29705357142857,5.0353273809523795,5.149053964713165,4.669080567628755,3.8370611841052162,4.187397162683172,4.810833333333334,4.652500000000002,4.481018077277389,4.840066649574818,3.2135623814496546,3.38898262649922,5.8291666666666675,5.729166666666665,5.483972608913682,5.655871207767172,3.436438211799694,3.7528995207105456,5.769895833333333,5.769895833333333,5.48352425800663,5.57347080723581,2.8286992506086,2.79125
1999-11-30,POMKH,4.755,3.3625000000000003,3.585,1.42,2.134,4.5771428571428565,4.1466666666666665,4.45,3.3200000000000003,5.5024999999999995,5.567499999999999,5.258352114805801,5.611615174947759,4.4755919780380795,4.197874272467839,4.842291666666666,3.9302083333333346,3.7607676918489092,4.010078536942756,2.2187132554748805,2.2487219884129166,5.7275,6.321666666666666,5.227885407144837,5.567305360961892,5.106388174779723,4.1310489620658615,4.008333333333333,3.9308333333333323,3.132017330912297,4.184773815513872,2.593564613216894,2.6317029939817846,3.43825,3.0167499999999987,2.74534781353753,2.4724681379383533,2.770941127539493,2.6101949794645076,5.14829613095238,5.301696428571427,4.920289521685041,4.609611350969992,4.433489512766738,4.46668443076079,4.8425,4.790000000000002,4.3472775130331,4.701711641897063,3.4040925530720334,3.809395316422341,5.787916666666667,5.798333333333332,5.070383565348209,5.111848273496723,4.409970446876786,4.627700415471891,5.769895833333333,5.769895833333333,4.618114554803979,4.633786144504261,3.357074264145494,3.3200000000000003
2000-02-29,POMRB,4.43,5.4499999999999975,5.7650000000000015,3.126666666666667,4.6775,4.449999999999998,5.43,6.27,7.333333333333332,5.126874999999999,5.524999999999999,4.92701126888348,5.126032419415353,5.846314889024341,4.974399716121053,5.166250000000001,3.9993750000000006,4.436460615109345,4.418078906951542,4.445793954619383,4.7394285811829,5.325625,6.10875,5.442731244286902,5.495852218659363,6.399054389804553,6.103964529229852,3.6431249999999995,4.061666666666666,3.129877065214045,4.19977819817742,4.100429837489948,2.9723504166708508,3.474125,3.445499999999999,3.518208688122518,3.2179390989311303,3.5644176868143553,3.037287314914498,5.071837797619048,5.292410714285713,4.732173713011024,4.534971187095513,5.565312054092788,5.450185071830443,4.688750000000001,4.831666666666669,4.78036650781986,5.204145865328732,4.444440199483516,4.909219935284263,5.805833333333334,5.8599999999999985,5.550230139208925,5.599585497619652,6.4885925215115225,5.728591786593301,5.769895833333332,5.769895833333333,5.7042020662157205,5.532703714767597,7.369951614464895,7.333333333333332
2000-05-31,PREMON,7.414999999999999,8.583333333333334,8.22,7.503333333333333,4.82,6.7683333333333335,6.1866666666666665,9.006666666666668,9.635,4.726249999999999,5.479999999999999,5.922206761330088,6.269678055277057,8.192921900033644,7.765865250131125,4.867916666666666,5.6852083333333345,6.09520970239894,5.548949069336341,6.551397728155354,5.365015011999995,5.633958333333334,5.34625,6.553638746572141,6.917551725471208,8.640092254540198,9.46540916204681,3.5568750000000002,3.954999999999999,4.87925957246176,4.244251829975634,7.220363849967416,6.701027329093813,3.61825,3.430999999999999,4.038925212873511,3.96935357155194,5.281801726035406,5.437953874563667,5.1396428571428565,5.004181547619046,5.546637561139947,4.933076154133886,7.028897514419561,6.948888799132564,4.638958333333333,4.853333333333335,5.342886571358583,5.97768118152968,6.270019602401614,6.346996372404675,6.110833333333333,5.715833333333331,6.932804750192022,7.5027494557612835,9.584905741707793,9.524466073010913,5.769895833333332,5.769895833333333,7.276521239729432,7.395104379405189,9.671173951369807,9.635
2000-08-31,MONSOON,2.495,1.1933333333333334,3.65,1.275,2.4375,4.7625,2.333333333333333,3.856666666666667,2.79125,4.8100000000000005,4.773749999999999,4.551324056798053,4.705721360737118,2.9977376120851007,4.6398307200356355,5.2318750000000005,4.647291666666667,4.134459154772697,4.9016624023146695,3.1105741852081517,3.5446579829363754,6.222916666666666,5.305,5.392183247943285,5.412899329617488,3.6007832354958627,3.435565408324685,4.2022916666666665,3.331249999999999,3.4375557434770556,4.246693070190703,1.276818707823717,3.17503472661112,3.7438125000000007,3.5172499999999993,3.3983551277241064,3.572416583042742,2.733292674083687,2.684375778220858,5.341875,5.139494047619046,5.232982536683968,4.912128568119689,3.550074665751498,3.716364465870006,4.9193750000000005,4.524166666666669,4.139065276148483,4.565820827920315,3.555220246808804,3.7588479611913646,6.599583333333333,5.89583333333333,5.702349516781879,6.29695834622777,3.3842728015736214,3.5976557259915705,5.769895833333333,5.769895833333333,5.482412743837659,6.0350783316094345,2.8269940944888576,2.79125
2000-11-30,POMKH,4.375,5.1275,6.216666666666666,3.225,2.942,4.578333333333333,5.065,6.169999999999999,3.3200000000000003,4.921875,4.678749999999999,4.480794434078831,4.378898098515436,3.7146454743830537,2.8302094626871326,5.711041666666667,5.088541666666667,4.531675492863618,5.1342083127528175,2.6992091569097862,2.9342462711431643,6.508541666666666,5.962916666666666,5.721976615432637,5.702798725168425,4.243903555345131,3.9334213376181513,4.810416666666667,3.7824999999999993,3.3525334460862335,4.262270323348188,2.3074268099018678,1.1749647546317,3.9846250000000003,3.719249999999999,3.215813076634464,3.3965057888274757,2.7368395516156636,2.5075725467371135,5.691354166666667,5.139791666666665,4.9711228553437135,4.854187574924188,4.478345184838284,4.629710037893305,5.427291666666667,4.753750000000002,4.5094391656890895,4.748242793043405,3.6886628779422974,3.5071691801584173,7.071250000000001,6.32583333333333,5.889409710069128,6.372225764651702,4.421573481371652,4.582590026309881,5.769895833333333,5.769895833333333,4.617447646302596,5.023491585360799,3.3553317720055746,3.3200000000000003
2001-02-28,POMRB,5.48,6.596666666666668,7.845,6.485,4.8740000000000006,6.066666666666667,6.755,8.459999999999999,7.333333333333332,4.8187500000000005,4.941249999999999,4.880476660447298,4.726614880661789,5.205274053043856,4.953414843397817,6.010208333333334,5.375208333333335,5.357671962384838,5.6745595008941505,4.959644018686157,4.827221818955085,6.234166666666667,6.482916666666665,6.571185969259583,6.906740932288191,6.729472514792009,7.149745832889032,4.87875,4.622083333333332,4.6055200676517405,4.299791637648485,4.257547341080363,3.7594631191305314,4.0906875000000005,3.7683749999999994,3.8790878459806786,4.058345774870008,3.9151257611352643,3.935719173646123,5.661116071428572,5.5439583333333315,5.409340379872895,5.096391288991493,5.4352746510287036,5.237333584271418,5.9316666666666675,5.085000000000002,5.407663499413454,5.800556336574473,4.896951574147845,5.147242136090106,6.989166666666666,6.87333333333333,6.917645826041476,7.604639251299058,6.641281670475402,5.838340628239278,5.769895833333332,5.769895833333333,5.7038019211148905,5.837526225662551,7.368238259970088,7.333333333333332
2001-05-31,PREMON,7.26,11.27,8.425,9.01,6.5500000000000025,7.9475,8.925,10.59,9.635,4.5275,4.9025,5.832285996268379,5.998193454736568,8.084148404627484,7.885587262683593,5.814270833333333,6.046875000000002,7.722603177430903,7.305661295598703,7.43467819699238,8.173082220263124,5.5964583333333335,6.534166666666666,7.3127115815557495,8.161681112895366,9.567817378943106,10.116550881264011,4.763958333333334,4.9987499999999985,6.367312040591044,4.3542726159697605,8.056038215203019,8.376440225998971,3.9697500000000012,4.200875,4.947452707588408,5.401732354767243,5.353475176012024,5.245284586678185,5.509315476190476,5.838749999999998,6.424604227923737,5.708037075428083,7.767281109048436,7.580353347773027,5.967291666666666,5.769583333333335,6.814598099648073,7.88539534265899,6.441937505143817,6.766573217176524,6.626666666666667,7.2691666666666634,8.386587495624886,9.763042794649184,9.905844002407406,9.418049808082372,5.769895833333332,5.769895833333333,7.276281152668934,7.603425700985029,9.669484360907902,9.635
2001-08-31,MONSOON,1.825,0.9,1.25,0.315,1.556,3.341428571428571,3.63,1.6166666666666665,2.79125,4.144375,4.734999999999999,4.229371597761027,4.280838962374542,2.8744139899096055,3.731434001470909,5.437083333333333,5.973541666666668,4.993561906458542,6.414579006777679,2.8582436921316026,1.7332459083237017,4.91625,5.934166666666666,4.887626948933449,5.029300160428869,4.281770107071078,3.5601668386880063,4.580208333333333,4.758749999999999,3.9463872243546265,4.350085732196026,2.2547222929748423,3.202622067353225,3.8557500000000005,3.9805,3.5908716245530448,4.3368350804071145,3.017362994874693,3.087037472710376,5.550721726190476,5.483482142857142,5.19133396532567,5.354288730469603,4.6632269248540865,4.645520431567276,5.830625,6.093750000000002,5.540758859788844,6.641262540421514,3.6276395673907196,4.014521131505993,6.481250000000001,6.709166666666664,5.6786191640415975,6.725075466769222,3.809464593108983,3.650076811217839,5.769895833333333,5.769895833333333,5.4822686916013605,6.158847481146815,2.8253210338230286,2.79125
2001-11-30,POMKH,2.715,3.853333333333333,3.515,3.266666666666667,2.8560000000000003,4.785,4.053333333333334,5.5100000000000025,3.3200000000000003,3.945625,4.319999999999999,3.6236229586566164,3.378121014396099,3.4192515066634033,3.432561977338737,4.757291666666667,5.655,4.537470477208458,6.150959180122927,3.833448751575986,3.713258080424095,4.593541666666667,5.25875,4.33857616936007,3.9781223213924592,3.87304195482234,3.3340717332093783,4.419166666666667,4.769166666666665,3.6744990012794423,4.365793926978828,2.8745559128426406,1.399252158623239,3.5955000000000004,3.9590000000000005,3.296922974731827,3.8709320201459314,2.9743166264402676,2.4257619370610444,5.475825892857143,5.535148809523808,5.028800379195403,5.295018306231044,4.3473437699153905,4.120806968058599,5.587291666666667,5.840833333333335,4.94578864920664,5.662943206957115,4.910568153589681,4.5068479594128705,6.564166666666668,6.544166666666665,5.61117149842496,6.090258141579128,4.626663293229804,4.905556823892959,5.769895833333333,5.769895833333333,4.617361214960816,5.0824166335979815,3.353666086009942,3.3200000000000003
2002-02-28,POMRB,4.075,4.8533333333333335,5.105,4.973333333333334,4.048,6.19125,6.673333333333333,7.956666666666668,7.333333333333332,4.22625,3.968749999999999,3.80417377519397,3.407939232702176,4.480360461192571,3.9544316502720114,4.4904166666666665,5.219166666666667,4.663815619658409,6.078669935218244,5.727043620580398,5.442316753047916,5.172916666666667,4.57375,4.645145701616042,4.1809052823806425,5.5628744011727225,6.1039851891806425,4.680208333333334,4.3912499999999985,4.194032734100999,4.392979274429165,4.713294968784953,4.617521614109501,3.5543125,3.7525,3.5973537848390964,3.946523877683175,4.241873636381928,4.286040947619079,5.615803571428572,5.566294642857142,5.493780227517242,5.514519874456526,5.517476280278209,5.386500571053064,5.23,5.820416666666668,5.6368065228573165,6.154321768308103,6.099845259016763,5.420943840639662,7.131666666666668,6.418333333333331,6.549369565721643,6.849335597796811,6.774928976472109,6.289680812501238,5.769895833333332,5.769895833333333,5.7037500623098225,5.842238564146177,7.366594875981848,7.333333333333332
2002-05-31,PREMON,7.075,7.575,8.583333333333334,9.233333333333333,5.294,7.22375,7.0600000000000005,11.756666666666666,9.635,4.763125,3.922499999999999,5.112504265116382,5.113531637017959,7.14517269343851,7.039494478845685,4.795,4.295416666666667,5.828289371795045,6.603469009139848,8.766965381592717,8.79159216372277,6.125208333333334,4.613333333333334,6.220420754302959,6.5335462598334795,7.864060087848931,8.63471700009904,4.899375,4.447083333333332,6.2097529737939325,4.448830093613141,8.094756020443839,7.951397173637876,3.683125,3.438499999999999,4.276012270903458,4.543557605509936,5.5912802732278415,5.526796723760348,5.875267857142857,5.385357142857142,6.185768136510345,5.926822340596457,7.812142940092773,7.726047785074737,5.2891666666666675,5.354166666666669,6.20608391371439,6.748214690286051,7.7642779560661594,7.6344205869213315,7.550833333333333,6.709999999999998,8.632288406099653,9.599356545100452,9.986886951682672,9.619151240381958,5.769895833333332,5.769895833333333,7.276250037385894,7.559125827944532,9.6678620307296,9.635
2002-08-31,MONSOON,4.255,2.4600000000000004,5.726666666666668,2.18,2.4825,5.1850000000000005,2.6366666666666667,4.990000000000001,2.79125,5.191249999999999,4.529999999999999,4.769502559069829,5.037182696497786,2.172757589534628,2.732170639500426,4.972291666666667,4.685416666666668,4.480973623077027,5.9100268000289224,2.08530871220201,1.9108152183086293,6.893125000000001,5.732500000000002,6.022919119248442,6.636518543138793,3.2137302853672,3.240070586141688,4.84,4.913333333333331,4.59785178427636,4.4570729949144425,2.332572771552117,2.3850153062975474,3.7585625,3.6701249999999987,3.5586073625420744,3.862407328245879,2.64678860121,2.110031367659178,5.957879464285715,5.8462499999999995,5.785460881906207,5.896650095887985,4.186594606439757,4.061826234560661,5.61,5.105833333333336,4.7783170148953005,4.993173815741897,3.6896061443754617,3.6103762641932384,7.495416666666666,7.553333333333332,7.175373043659792,8.18994748191209,3.9801626021591954,3.299216428276357,5.769895833333333,5.769895833333333,5.482250022431536,6.0910627804238935,2.8237178099948483,2.79125
2002-11-30,POMKH,4.58,4.73,6.656666666666666,3.155,2.96,5.017142857142859,5.5200000000000005,5.4899999999999975,3.3200000000000003,5.533125,4.996249999999999,4.693701535441897,5.049295949099489,3.703306620807777,4.263247063681849,5.585937500000001,4.904583333333335,4.5805841738462165,5.7321573894351285,3.80333831323112,3.2656951989242247,7.285416666666666,6.517916666666668,6.276418138215732,7.114039180077938,4.697964127870252,5.321438945241313,4.676666666666666,4.885416666666665,4.020711070565816,4.471873727263611,3.331225763511245,2.7723181562608064,3.9205,3.696124999999999,3.3191644175252444,3.466897117684157,2.9715849799820035,2.8670425073157038,6.124441964285714,5.904285714285714,5.478133672000868,5.818715993841181,5.101506975648922,5.003913900974245,6.01,5.472500000000002,5.07499020893718,5.020004537868398,4.522142980042361,3.7847044790090956,7.296666666666667,7.548333333333331,6.501223826195874,7.124472271759214,5.0618474744568465,5.009271919648362,5.769895833333333,5.769895833333333,4.617350013458922,5.0102652579157505,3.352079230180431,3.3200000000000003
2003-02-28,POMRB,5.635,5.395,8.106666666666667,4.609999999999999,4.547499999999999,6.62,7.773333333333331,7.533333333333334,7.333333333333332,5.484375,5.3862499999999995,5.070220921265138,5.546299615533411,5.262029419152577,5.314454165226904,6.133437499999999,5.040000000000001,4.90635050430773,5.701065688596373,5.4603542860112535,4.768839680169182,7.496666666666666,7.268333333333335,7.008517549596106,8.222627152720575,7.178732809606214,7.305243744229969,4.392916666666666,4.794583333333332,4.256426642339489,4.496457139089437,5.049495390314166,4.7124887744489286,3.9359374999999996,3.8209999999999984,3.8104986505151466,3.805182427278187,4.238472997661717,4.221404646773181,6.222254464285715,6.011473214285714,5.934880203200521,6.055349985366684,6.072946812379201,5.84098859610321,6.227916666666666,5.747500000000001,6.15432745869564,6.274562322968855,6.43174181829029,6.0542515216146,6.850833333333332,7.442499999999998,6.914067629050858,7.2596745360270125,7.172522264719555,6.5396623023583595,5.769895833333332,5.769895833333333,5.703743341408686,5.772428970122853,7.365027624734393,7.333333333333332
2003-05-31,PREMON,8.25,11.9425,8.719999999999999,8.29,6.09,8.1275,9.16,10.59,9.635,5.1725,5.68,6.342132552759082,7.347856987935366,8.17182697989123,7.537321711357437,5.836875,6.131875000000002,7.720810302584638,7.185784720659753,8.442441794690776,7.534602265269027,7.511875000000001,7.3025,7.6931105297576625,9.29552777201146,9.9530332358907,9.933425892016789,4.115208333333333,4.558749999999998,5.869855985403694,4.545801618955225,8.282677333485335,8.195802009090178,3.7740625,4.019999999999999,4.722299190309087,4.794029947706124,5.626727154722566,5.579255680219613,6.1385491071428575,6.237410714285715,6.811928121920312,6.577818641096528,8.156061557572245,7.821013831524228,5.892916666666666,6.272500000000001,7.356596475217383,8.105897572669441,7.712722917310895,7.429231162432798,6.4312499999999995,7.150833333333331,8.384440577430514,8.99595321526198,10.316684903341812,9.939542900157278,5.769895833333332,5.769895833333333,7.276246004845212,7.495859615674877,9.666313986645397,9.635
2003-08-31,MONSOON,2.69,2.4725,7.28,0.8533333333333334,1.81,5.06375,2.28,2.59,2.79125,5.06875,5.28875,4.88127953165545,5.7809213285332355,3.246104764303695,3.8326205027474938,5.3184375,6.135000000000002,5.621486181550782,6.426480897908835,2.5155838592851505,2.341965091005026,7.227083333333334,7.690833333333334,7.527866317854597,9.0341100115137,4.636186283486518,3.6638110634324828,3.9241666666666664,4.227083333333331,3.8632469245755496,4.544964620221934,2.2807037538586337,1.8947634595334217,3.5715625,3.8518749999999984,3.5573795141854525,3.825965246968388,2.7890995548298547,2.489658491921805,5.95875,6.207098214285715,6.112656873152187,6.439901402914927,4.971345995915422,4.76747137921057,5.199999999999999,6.1833333333333345,5.32595788513043,5.941245309940953,3.766367597736965,4.059827296812617,6.222083333333334,6.550833333333331,6.0666643464583085,6.354226095004161,4.1863766428754605,3.5530649709683297,5.769895833333333,5.769895833333333,5.482247602907127,6.039859896016015,2.8221883519744484,2.79125
2003-11-30,POMKH,3.65,2.345,5.225,2.26,2.3375,4.46875,3.1966666666666668,4.533333333333334,3.3200000000000003,4.96125,5.05625,4.38876771899327,4.871546277884725,3.9462149294939572,3.5790881271176724,4.585000000000001,5.538750000000001,4.31089170893047,5.642904137384284,4.397894014428855,3.849449091882953,7.474375,7.332916666666668,6.606719790712758,7.4624772117563385,6.165101629232592,6.184985761497755,3.956666666666666,4.00333333333333,3.2219481547453297,4.5536072791822475,3.009139822647044,2.3592440418588367,3.408125,3.6962499999999983,3.0694277085112716,3.204169095614928,3.0484872189718284,2.7085700026501867,5.8364062500000005,6.07,5.455094123891312,6.168453728907032,5.356671281509824,5.059778719966174,4.604166666666666,5.602500000000001,4.474241397744925,4.606788960850926,5.334325756695766,4.464650121822778,6.215833333333333,6.311666666666665,5.453331941208319,5.2304765867613865,5.052830149217911,5.081052486901636,5.881770833333333,5.769895833333333,4.617348561744276,4.972719966033314,3.350567460625542,3.3200000000000003
2004-02-29,POMRB,5.735,3.6325,7.26,3.9766666666666666,3.55,5.73,4.553333333333334,6.816666666666667,7.333333333333332,4.735625,5.081250000000001,4.927260631395962,5.18228672893764,5.1357563496475205,4.6098270608463325,3.9371875,5.098125000000001,4.039535025358282,5.184228617935443,5.588534357686848,5.167539580215753,7.550625,7.12125,6.868031874427655,7.344488193779261,7.656218986624579,6.7858453721660625,4.174583333333333,3.844999999999997,3.5238355595138646,4.573804711219717,4.605969725721332,4.31350211406467,3.3909374999999997,3.4468749999999986,3.2616566251067627,3.1975983083189634,4.290744597028525,4.170224747201883,5.73296875,5.8475,5.565056474334788,6.1495845993058635,6.0554255463639395,5.7734617162428705,4.3875,4.797500000000002,4.505878171980289,4.279539973804699,7.031255462829365,5.7841207610212955,6.394166666666668,6.132499999999998,5.9986658313916585,5.571771138842531,7.085244344220388,6.672287910735493,5.7009895833333335,5.769895833333333,5.703742470379899,5.7481647977986166,7.3635341178789995,7.333333333333332
2004-05-31,PREMON,7.29,7.837499999999999,11.545,9.183333333333332,5.78,8.03875,7.613333333333332,11.256666666666668,10.53,4.6537500000000005,4.8412500000000005,5.872356378837577,6.278834945899004,8.116774996276762,7.970164340911014,3.9243749999999995,4.071875,5.558721015214969,5.699953156735842,9.595497417895718,9.627086578327116,7.394374999999999,7.827500000000001,8.738819124656594,9.806701460307824,9.978453822734334,9.402978461382279,4.72375,4.06833333333333,5.787634669041651,4.629056599247678,7.798918425379652,7.976724498855719,3.60625,3.369374999999999,4.268993975064058,4.184771213686333,5.58766369004447,5.492459448235412,5.67453125,5.825312500000001,6.554533884600874,6.588874501423878,7.686362568234807,7.4512631696019564,4.545416666666667,4.410833333333335,5.748860236521507,5.681828283871078,7.897543972005508,7.167999869426565,6.615000000000001,6.2991666666666655,8.101866165501661,8.36302725725865,10.177429594401724,10.025811548921292,5.337083333333333,5.993645833333334,7.634245482227939,7.901570849374874,9.66483850423514,9.635
2004-08-31,MONSOON,1.845,1.3950000000000002,5.065,1.7033333333333331,1.9825,4.325,2.0933333333333333,3.35,0.45,4.63625,4.63,4.261413827302546,4.42563358186604,2.9062138434354354,3.3410721036648416,4.2284375,3.8025,3.8932326091289817,4.77051141586399,2.2569246623010084,2.260140500506638,7.522083333333335,7.27375,7.269291474793956,7.874195218980891,5.617382878723607,5.370862243341735,5.546666666666666,4.28083333333333,4.153914134758324,4.633826458718414,2.0888449984571524,1.9516561785980673,3.9375,3.4124999999999988,3.354396385038435,3.4476346124267634,2.480026114207378,2.129326066568072,5.808125,5.640625000000001,5.662720330760524,6.2497373551157045,4.682944806208583,4.733897756604934,4.930625,4.3641666666666685,4.286649475246238,4.111966538080672,2.617349556220684,3.14503458867203,6.888333333333334,6.489166666666666,6.201119699300997,6.530047124511242,4.11367752807471,3.4235663265538547,5.424166666666666,5.408333333333333,4.760547289336763,5.472198282623567,2.870315056357195,2.904155987335583
2004-11-30,POMKH,3.84,3.3200000000000003,6.19,5.803333333333334,3.8875,4.74,4.6466666666666665,5.54,2.75,4.608124999999999,4.6775,4.092848296381527,3.9387441413075224,3.4473372706407694,3.3372072645076187,4.2075,4.046250000000001,3.6639395654773894,4.341125518392748,3.4431005717668097,2.8771000723684046,7.204166666666667,7.514999999999999,6.837574884876373,6.966331023203882,6.055117167584108,5.091305260505624,5.9,5.166666666666664,4.813681814188328,4.666216153453445,3.038122286626995,2.6875617020999956,4.055000000000001,3.7999999999999985,3.567637831023061,3.5887824314315964,2.837655876538255,2.611191624903178,5.863906249999999,5.7084375000000005,5.293632198456314,6.000208638513529,4.7503044945183275,4.61898264268172,5.150729166666666,4.726666666666668,4.4306563518144095,4.135794808927988,3.9865607662739255,3.6211826931146174,6.785416666666666,6.740833333333332,5.936671819580598,6.051319952084651,5.048898589617354,5.007106953051488,5.561874999999999,5.265833333333333,3.956328373602058,4.323496310576952,3.2687347757863714,2.7926560304980006
