Date,Season,Jaithari,Pushparajgarh,Anuppur,Jaithari_Trend,Jaithari_SMA,Jaithari_EWMA,Jaithari_DES,Jaithari_TES,Jaithari_ARIMA,Pushparajgarh_Trend,Pushparajgarh_SMA,Pushparajgarh_EWMA,Pushparajgarh_DES,Pushparajgarh_TES,Pushparajgarh_ARIMA,Anuppur_Trend,Anuppur_SMA,Anuppur_EWMA,Anuppur_DES,Anuppur_TES,Anuppur_ARIMA
1998-08-31,MONSOON,4.283333333333333,1.87,4.175000000000002,5.722291666666666,5.097500000000001,5.2629853832533335,4.945862420602,3.3440071586646787,3.4530400220511535,4.011666666666667,3.6991666666666663,3.428476232704001,3.906003984364493,1.3589030362958505,1.4686127174521317,5.6537500000000005,5.004999999999999,5.160007427072001,4.9422752071168805,2.4160179229996865,2.7815811619015145
1998-11-30,POMKH,5.618333333333332,3.3466666666666662,4.87,6.192708333333333,5.451250000000001,5.405124563285334,5.257868912443047,4.348138550851203,4.525935010637202,4.41875,3.6999999999999993,3.395752406289067,3.5673585703320847,3.5208488576304093,3.6389979244302233,6.275000000000001,5.251249999999999,5.044004456243201,4.81750867515346,3.978134309857285,4.546925601156183
1999-02-28,POMRB,6.43,5.636666666666668,7.425,6.179916666666665,5.993333333333334,5.8150747379712,6.011703385403202,5.900547739009492,5.909791274719227,4.474166666666666,4.323333333333332,4.292118110440107,5.33845559682764,3.3823359084628972,3.053653483779804,6.376875000000001,6.056249999999999,5.996402673745921,6.234131389047195,5.999801972291428,5.621805357669852
1999-05-31,PREMON,9.236666666666666,7.203333333333332,9.505,6.052958333333333,6.392083333333334,7.183711509449386,8.435726754446042,8.658860734734382,8.401786937277919,4.399166666666667,4.514166666666665,5.456604199597397,7.946729498647363,7.079678388762449,7.341138788706488,6.137500000000001,6.493749999999999,7.399841604247554,8.69094157027722,9.523122556597496,9.456479930433495
1999-08-31,MONSOON,2.5860000000000003,1.5499999999999998,3.24,6.126083333333334,5.9677500000000006,5.344626905669632,5.996246487241735,3.741839105510704,4.257960249810907,4.404583333333333,4.434166666666665,3.893962519758438,4.474813281871222,2.1901029313697817,2.2839690555158265,5.911875000000001,6.259999999999999,5.735904962548532,6.771324932582623,4.354292278708891,4.273213786866345
1999-11-30,POMKH,6.3,3.066666666666667,3.89,6.162749999999999,6.138166666666668,5.7267761434017785,6.203519417664574,4.708739161797812,4.360276694594534,4.387083333333332,4.364166666666665,3.5630441785217295,3.3299226453942006,3.928407378167918,3.6120804370482906,5.805000000000001,6.014999999999999,4.997542977529119,5.446411648413457,4.595718643100806,4.128482967663762
2000-02-29,POMRB,6.333333333333332,5.96,6.6,6.172749999999999,6.114000000000001,5.9693990193744,6.362809686872465,6.126374121011315,6.261688837646881,4.322916666666666,4.4449999999999985,4.521826507113038,5.1242590104405465,4.413726646297826,4.502782341922236,5.866875,5.808749999999999,5.638525786517471,5.911389303812165,6.021911432805066,5.745021577484099
2000-05-31,PREMON,9.626666666666667,6.7399999999999975,9.475,6.140785714285714,6.211500000000001,7.432306078291306,8.581795370122785,8.881273537633213,8.61145627097657,4.385416666666666,4.329166666666665,5.409095904267822,7.0616284978080754,7.3223808157468016,7.514843037426262,6.035,5.801249999999998,7.173115471910483,8.038708116090499,8.993465011982785,9.00482735059644
2000-08-31,MONSOON,2.276,1.5,3.765,6.355696428571429,6.134,5.369783646974784,5.717451748486078,3.611938634097351,3.8799323656812446,4.458333333333332,4.316666666666665,3.8454575425606934,3.8205383475336587,2.0668542310031066,1.9982035201808248,6.151875,5.932499999999997,5.80986928314629,6.363416966362574,3.8837978373512825,3.897443443684897
2000-11-30,POMKH,6.354285714285715,3.616666666666666,4.71,6.853300595238095,6.147571428571429,5.763584473899156,5.88826456541516,5.151041956934303,4.830546764614545,4.5424999999999995,4.454166666666665,3.753941192203082,3.380581515323633,3.750157216281922,3.4637252251543744,6.156874999999999,6.1374999999999975,5.369921569887774,5.492886908050048,4.597586953197704,4.324673367518054
2001-02-28,POMRB,7.998333333333332,5.993333333333332,6.715,7.319708333333334,6.563821428571429,6.657484017672827,7.0900501804706115,6.259093562578697,6.284990249458939,4.925,4.462499999999998,4.649698048655182,5.256611276605967,5.113576557811765,5.561071275283842,5.898750000000001,6.166249999999998,5.907952941932664,5.960288414020926,6.541611970349822,6.415252997438358
2001-05-31,PREMON,11.9425,7.38,9.4,7.339136904761904,7.142779761904762,8.771490410603697,10.714888825361047,9.214508896938353,9.405310868754437,5.389479166666667,4.622499999999998,5.741818829193109,7.83391944260109,7.241813327330408,7.224426853008556,5.566249999999999,6.147499999999997,7.3047717651595985,7.974932188447941,9.330644067397479,9.200766162242044
2001-08-31,MONSOON,3.6914285714285713,3.92,1.775,6.982380952380951,7.496636904761906,6.739465674933647,8.043500951367525,3.6233531720885446,4.1901484181378645,5.5406249999999995,5.227499999999997,5.0130912975158655,6.114145559952693,2.123716076889119,2.201934975323459,5.5043750000000005,5.649999999999997,5.092863059095759,5.252147228403265,3.9664424389525568,3.8585503469135656
2001-11-30,POMKH,5.0942857142857125,4.9125,4.04,6.451145833333333,7.1816369047619055,6.0813936906744726,6.593935101529076,5.786812944831103,5.67263175927472,5.708541666666667,5.551458333333331,4.972854778509519,5.488648029384252,4.375897142446527,4.586657542529374,5.2387500000000005,5.482499999999996,4.671717835457455,4.383023147763681,3.8446897176934907,3.3523144178492625
2002-02-28,POMRB,6.404285714285715,5.906666666666666,6.89,6.577738095238095,6.783125000000001,6.21055050011897,6.282878964109555,6.9185732133320546,6.3058614097178465,6.008229166666665,5.529791666666664,5.346379533772378,5.83648183413195,6.17574180146083,6.47219653106233,5.249999999999999,5.5262499999999966,5.559030701274473,5.393767485872758,5.831734802754858,6.109316817320878
2002-05-31,PREMON,9.286666666666667,8.81,7.1,7.192559523809524,6.119166666666667,7.440996966738049,7.896764531801637,9.967942383985129,9.5157835294788,6.215416666666666,5.887291666666665,6.731827720263427,8.63516439579039,7.863379676071561,7.510329523966179,5.813124999999999,4.951249999999996,6.175418420764684,6.392555117131729,8.97675843210445,9.330565074683491
2002-08-31,MONSOON,7.3599999999999985,4.887499999999998,4.165,7.524702380952381,7.036309523809524,7.408598180042828,7.928873918979905,3.6323277169812065,3.2152514858145143,6.577708333333333,6.129166666666665,5.994096632158055,6.838730507459068,3.4064241324030213,3.9259515183303764,6.1450000000000005,5.5487499999999965,5.371251052458811,5.474873267058705,2.489208789108065,2.0074349386969246
2002-11-30,POMKH,6.344285714285713,5.6025,6.154999999999999,7.640511904761905,7.348809523809525,6.982873193739982,7.240086549574183,5.833366777132944,6.697517042411501,6.864166666666666,6.301666666666664,5.8374579792948325,6.033513306075608,5.211356343989259,5.400900835883734,6.516874999999999,6.077499999999997,5.684750631475286,5.826245101322092,4.311787377899032,4.8535799077586566
2003-02-28,POMRB,7.811428571428572,8.115,7.43,7.316142857142857,7.700595238095239,7.314295344815418,7.562753092497408,7.0744199120715665,6.721476881407512,6.832708333333334,6.853749999999998,6.7484747875769,7.615223765665178,6.735479864577279,6.723356035511106,6.806875,6.212499999999997,6.382850378885172,6.841591340435402,7.106280367744627,7.480516373110861
2003-05-31,PREMON,8.806000000000003,8.893333333333333,9.535,6.810964285714286,7.580428571428573,7.910977206889252,8.413225248756374,10.166386995697474,9.901899504106964,6.699895833333333,6.87458333333333,7.606418205879473,9.264738453500687,9.102206302431703,9.229297722242892,6.45125,6.821249999999997,7.643710227331103,8.898061797044296,9.542664121393903,8.992496418454696
2003-08-31,MONSOON,5.2457142857142856,4.5525,4.05,6.359535714285714,7.051857142857145,6.844872038419265,6.874183571671924,4.733243648971282,4.0470857872407855,6.316458333333332,6.790833333333331,6.384850923527685,6.515694717587719,4.59770591806065,4.888555852411933,5.846875000000001,6.792499999999998,6.206226136398661,7.157075919538272,4.3228659242120155,4.029497957205167
2003-11-30,POMKH,4.417142857142856,4.875,3.425,6.238071428571429,6.57007142857143,5.873780365908702,5.31094477615419,6.08895840350667,5.928647668774146,6.0676041666666665,6.608958333333332,5.780910554116611,5.049512637275932,5.784922970560183,5.749095295423458,5.5975,6.109999999999998,5.093735681839197,5.343606706653746,5.353054529953873,5.144664054199922
2004-02-29,POMRB,6.127142857142857,5.775,5.325,6.297678571428571,6.149000000000003,5.975125362402364,5.282778882682079,7.25779032086841,6.353270242276557,6.1753124999999995,6.023958333333331,5.778546332469967,5.045349187315355,7.374963985654135,7.467405269676346,5.595624999999999,5.5837499999999975,5.186241409103518,5.025406081408267,6.361951309892,5.942921160077423
2004-05-31,PREMON,9.518571428571429,9.2425,9.645,6.374464285714286,6.327142857142858,7.39250378886999,7.540031650387267,9.799790879586416,9.098327059247465,6.1940625,6.111249999999998,7.16412779948198,8.291703570036148,8.70247072220517,8.452960694256742,5.635624999999999,5.611249999999997,6.969744845462111,7.407386626716842,8.183743705364556,8.027726805305338
2004-08-31,MONSOON,5.01,5.065,3.925,6.634821428571429,6.268214285714286,6.4395022733219935,6.497867400029625,4.810609171613914,4.552165570617593,6.2465625,6.239374999999999,6.324476679689187,6.72386799914317,4.386389170722883,5.074666130288561,5.825625,5.579999999999997,5.751846907277267,6.012181023007782,3.5422525013658,4.059512828144583
2004-11-30,POMKH,5.267142857142857,4.5125,3.87,6.781071428571428,6.480714285714287,5.970558506850338,5.799506870806157,5.682006591225152,5.4973530229333845,6.3412500000000005,6.148749999999999,5.599686007813512,5.153422022971866,5.439646448321917,5.6730271604169165,5.946249999999999,5.6912499999999975,4.99910814436636,4.860829023854276,4.620416009694976,4.571888297898221
2005-02-28,POMRB,7.3599999999999985,6.557500000000001,6.4,6.698035714285713,6.788928571428572,6.526335104110203,6.560743800138274,7.026416123250106,6.567310815254324,6.2803125,6.344374999999999,5.9828116046881075,5.873729747112848,6.8133008860353215,6.6438616627673035,5.83125,5.959999999999998,5.559464886619816,5.416133526159784,6.243859803119824,6.016327910082561
2005-05-31,PREMON,9.455714285714283,9.2175,9.535,6.573571428571427,6.773214285714287,7.698086776751834,8.523628269300577,9.823856615361672,9.579880713797053,6.342499999999999,6.338125,7.276686962812864,8.809366288819952,9.049460182672679,9.234732004347455,5.8675,5.932499999999998,7.14967893197189,7.82387980739781,8.90641137141131,9.038942834074343
2005-08-31,MONSOON,4.408571428571428,4.602499999999999,3.115,6.373392857142856,6.6228571428571446,6.3822806374796714,6.803551733895935,4.93058852285142,4.634578765743534,6.485625,6.222499999999999,6.207012177687718,6.604229193368692,4.707728553617637,5.29846415818523,6.08125,5.729999999999998,5.535807359183134,5.966488235996917,3.769077773472857,3.98107405451612
2005-11-30,POMKH,4.872857142857144,5.4725,4.97,6.155,6.524285714285716,5.77851123963066,5.699779984740053,5.632009386896143,5.246529976231245,6.46875,6.4624999999999995,5.91320730661263,5.731171706362013,5.1205436559003665,5.111185082593437,6.1,6.004999999999997,5.30948441550988,5.438337620098476,4.25850990246348,3.979829830659151
2006-02-28,POMRB,6.152857142857143,6.7425000000000015,7.01,6.012678571428571,6.222500000000002,5.928249600921253,5.683542505539016,7.112221713776643,6.614532625954862,6.2721875,6.50875,6.244924383967579,6.2663015992845414,6.937076653201495,7.065215282831921,5.999375,6.157499999999997,5.989690649305928,6.1924853950711105,6.617546000888677,6.740065533208307
2006-05-31,PREMON,8.915714285714285,8.897499999999997,9.075,6.052857142857143,6.087500000000003,7.1232354748384665,7.482164884829962,9.686654204694863,9.155613845943666,6.11125,6.428749999999999,7.305954630380546,8.54497315094547,9.315468109718767,9.398251185620826,6.019375,6.042499999999996,7.2238143895835565,8.048815072549433,9.443567007921907,9.461380809824394
2006-08-31,MONSOON,3.81,3.3500000000000005,2.77,6.205178571428571,5.937857142857146,5.79794128490308,5.756242666684907,4.731449519005587,4.408370145277549,6.0665625,6.115625,5.723572778228327,5.396700799691896,4.7814351059249125,5.0579702129731015,6.078124999999999,5.956249999999995,5.442288633750135,5.842698195497566,3.7136568478584833,3.516899796532262
2006-11-30,POMKH,5.792857142857143,5.4375,5.475,6.278035714285714,6.167857142857146,5.795907628084705,5.6031993650086145,5.352475940655808,4.96533936828443,6.0903125,6.106875,5.609143666936996,5.042613096907193,5.091406992384533,5.021843931074392,6.16125,6.082499999999996,5.4553731802500804,5.540753836661276,4.268654909101194,4.079099787640824
2007-02-28,POMRB,6.451428571428571,6.420000000000001,6.975,6.460178571428571,6.242500000000003,6.058116005422251,5.941676044620666,6.847545956813162,6.798348538736288,6.4160416666666675,6.026249999999999,5.933486200162198,5.773926261338822,6.737987082046271,6.969442794651538,6.69,6.073749999999997,6.063223908150048,6.188994840162495,6.791105935514856,7.079862396280362
2007-05-31,PREMON,9.2,9.41,9.775,6.6171428571428565,6.313571428571432,7.31486960325335,7.999494893303461,9.486725939286375,9.187763982943544,6.652083333333334,6.154375000000001,7.32409172009732,9.038684052989666,9.024637005993167,9.061558350029387,7.310625,6.248749999999997,7.547934344890029,8.421634970268885,9.425811335372792,9.317193308988276
2007-08-31,MONSOON,4.982857142857143,5.4433333333333325,6.3000000000000025,6.649821428571429,6.606785714285718,6.3820646190948676,6.868348922821222,4.5220958363417365,4.362596952672637,6.5886458333333335,6.677708333333333,6.571788365391724,7.476486356310994,4.325317729112639,4.514687821055402,7.640000000000001,7.131249999999997,7.048760606934018,8.04261123250023,3.9175622217881,3.746378582942703
2007-11-30,POMKH,5.875714285714286,5.2325,6.91,6.645000000000001,6.627500000000003,6.179524485742634,6.414967345481464,5.503176107522901,5.522535837377573,6.479895833333334,6.626458333333334,6.036073019235034,6.038641684135956,5.653795891989339,6.0626247497497205,7.805625000000001,7.489999999999997,6.993256364160411,7.878407057825383,6.158116945421699,6.390333960445396
2008-02-29,POMRB,6.630000000000003,6.1175,8.175,6.577321428571429,6.672142857142861,6.359714691445582,6.508222391346613,6.818987248465064,6.7403787337156675,6.2551041666666665,6.550833333333333,6.068643811541021,5.853226358205349,6.953931364490346,6.7591755545781265,7.511875000000002,7.789999999999997,7.465953818496247,8.348149269669426,8.350624908817919,7.846698378580185
2008-05-31,PREMON,8.982857142857146,8.8425,9.9,6.48232142857143,6.617857142857148,7.408971672010207,8.062491128844597,9.493089138976757,9.23834848038955,6.0065625,6.4089583333333335,7.178186286924612,8.160776784847537,9.362482179519798,9.209310393120413,6.9325,7.821249999999997,8.439572291097749,9.636255736299043,10.857515698641835,10.119140631142862
2008-08-31,MONSOON,4.658571428571428,4.2125,3.825,6.355357142857144,6.5367857142857195,6.308811574634696,6.549231553962707,4.674432708722494,4.43045026612707,5.825312499999999,6.101250000000001,5.991911772154768,5.7883212818964545,4.722902822098002,4.974235480679018,6.484375,7.202499999999997,6.593743374658649,7.117027821280081,5.080581195686244,4.55798866318539
2008-11-30,POMKH,5.44,4.475,4.75,6.324464285714287,6.427857142857148,5.961286944780817,5.828338869165833,5.610905419665894,5.4927999544653545,5.919062499999999,5.911875,5.385147063292861,4.545539817287101,5.276011908158936,5.320124455444019,6.3,6.662499999999997,5.8562460247951895,5.685001584898588,5.57610230599698,5.142692469938362
2009-02-28,POMRB,6.05,5.425,6.75,6.6587499999999995,6.282857142857147,5.996772166868491,5.712781584065931,6.7774441319942635,6.569687497869007,6.2299999999999995,5.7387500000000005,5.401088237975716,4.7058296135795326,6.3779816425320455,6.211465538716974,6.5825,6.306249999999998,6.213747614877114,5.791874583776848,6.981587700357745,6.749557838131172
2009-05-31,PREMON,9.315714285714282,10.285,9.85,6.82567857142857,6.3660714285714315,7.324349014406808,7.754623309844357,9.351629888332184,8.98596397093674,6.548125,6.099375,7.35465294278543,9.538739246451703,8.862859435576928,8.742681855573519,7.211875,6.2937499999999975,7.668248568926268,7.803384390480555,9.358153086900625,9.256284954964968
2009-08-31,MONSOON,7.0,5.2575,6.135,6.749303571428571,6.951428571428574,7.1946094086440855,7.839121247094222,4.659383595074356,4.586160170280511,6.913750000000001,6.360625000000001,6.515791765671258,7.962847830686051,4.583718202710007,5.152082199711275,7.674375,6.871249999999997,7.0549491413557615,7.265293865523394,4.14684934455865,4.289865830127165
2009-11-30,POMKH,4.434,5.975,7.475,6.655776785714285,6.699928571428573,6.090365645186451,6.231882455827557,5.691136285696366,6.225733164673903,6.92,6.735625000000001,6.299475059402755,7.036937546778717,5.264999530875962,5.320926778349776,7.601249999999999,7.552499999999997,7.222969484813457,7.513004488265237,6.058212863008531,6.307508346178262
2010-02-28,POMRB,6.444999999999999,6.85,7.725,6.422124999999999,6.798678571428572,6.23221938711187,6.187670203171017,6.684225667811667,6.124835481956332,6.7071875,7.091875000000001,6.519685035641653,7.0073089201079375,6.598137573181408,6.411307365360119,7.298124999999999,7.796249999999997,7.423781690888074,7.801930860251104,8.483372724558315,8.255185559405543
2010-05-31,PREMON,8.1725,8.91,8.29,6.6715,6.512875,7.008331632267122,7.265516547983478,9.431931252129843,9.177028151851509,6.5996875,6.748125000000001,7.475811021384992,8.696443246939213,10.038676751383164,10.071760250705585,6.849374999999999,7.4062499999999964,7.770269014532844,8.292973111846177,10.738459559755405,9.966009159022459
2010-08-31,MONSOON,6.274000000000001,4.93,5.27,7.201357142857143,6.331375000000001,6.714598979360274,6.912726621673849,5.174461852035091,4.758127731858854,6.4865625,6.666250000000001,6.457486612830994,6.415972703280782,5.058781557329429,4.952066434743472,6.356875,7.189999999999996,6.770161408719707,6.927324869280039,4.501582291387023,3.9745736883235185
2010-11-30,POMKH,7.155,5.4425,4.75,7.538098214285714,7.011625000000001,6.890759387616164,7.1249990203473335,5.378885051169014,5.586930410404891,6.471875,6.533125,6.051491967698596,5.404367040977883,5.603529732573519,5.664323337145785,6.017499999999999,6.508749999999996,5.962096845231824,5.626804233672045,5.824506766468,6.166063879632359
2011-02-28,POMRB,7.962857142857143,6.477499999999999,6.51,7.490678571428572,7.391089285714287,7.319598489712555,7.7536675200288245,6.749730601129498,7.061771870261492,6.320312499999999,6.4399999999999995,6.221895180619157,5.76494611237029,6.634780546546651,6.538566239253527,5.62125,6.204999999999995,6.181258107139094,5.6889895898180365,6.909935274496923,6.611091829861016
2011-05-31,PREMON,9.348571428571429,9.165,6.79,7.067053571428572,7.685107142857145,8.131187665256105,9.054624003613737,9.36693318256529,9.429197904539004,6.104999999999999,6.503749999999999,7.3991371083714945,8.487957163079445,9.57343662893167,9.353429614773905,5.278125,5.829999999999995,6.424754864283456,6.009610646450181,9.083892246384877,8.82307301429699
2011-08-31,MONSOON,4.718571428571429,3.4625000000000004,3.6,6.61375,7.296250000000002,6.766141170582235,7.109396353214302,5.682683762404928,5.471050813034429,6.0134375,6.136875,5.824482265022898,5.488288109482645,5.0350713571649734,5.143574616139657,4.939375,5.412499999999995,5.294852918570074,4.6381270482062975,3.3515417859234042,3.4629409008272667
2011-11-30,POMKH,5.321428571428571,5.1875,3.675,6.046696428571428,6.837857142857144,6.188256130920768,5.972740932653641,5.9264899119942065,5.434671103804387,6.108958333333334,6.073125,5.569689359013738,4.930422725932905,5.304102956150924,5.114520319419369,4.69875,5.143749999999995,4.646911751142044,3.778883771647058,4.204933065202797,4.830427580595591
2012-02-29,POMRB,6.17,6.0,4.875,5.79105753968254,6.389642857142859,6.180953678552461,5.723448264608899,7.052449375181684,6.669641306981669,6.365182291666667,5.95375,5.741813615408243,5.3869184201276665,6.344689680019377,6.422384278386096,4.663812500000001,4.734999999999996,4.738147050685226,3.9162144958087692,5.6104385034347315,5.993617330770787
2012-05-31,PREMON,6.605,10.406666666666666,6.5,5.848030257936508,5.703750000000002,6.350572207131477,5.917436066992843,9.293255730302556,8.827850485898916,6.59421875,6.264166666666666,7.607754835911612,9.905644206873296,9.17124524919473,9.028656810555525,4.675125,4.662499999999996,5.4428882304111355,5.0747292020492445,7.385057476623448,7.398610383255166
2012-08-31,MONSOON,5.417031746031745,4.270625,3.6105,5.629659722222223,5.878365079365081,5.9771560226915845,5.457756715081058,5.255142297960584,4.420763843049118,6.849918154761905,6.466197916666665,6.272902901546967,7.212814286761725,4.575750945092222,4.776585820103696,4.592937500000001,4.665124999999996,4.7099329382466815,4.398551678103468,2.589765051220318,3.309863728064718
2012-11-30,POMKH,5.07875,6.211666666666668,3.755,5.618889632936507,5.817695436507938,5.6177936136149516,5.004635852950968,5.622682609174704,5.627934167432047,6.797656249999999,6.722239583333332,6.248408407594848,6.681697358030116,5.52795661897065,5.470207421057468,4.586166666666666,4.685124999999996,4.327959762948009,3.962317128921719,3.659829622261297,4.551783307233015
2013-02-28,POMRB,4.6657142857142855,7.0214285714285705,4.1375,5.7394429563492055,5.441624007936509,5.236961882454685,4.5374240158514665,6.682512451860852,6.473713164188672,6.551744791666667,6.977596726190475,6.557616473128337,6.95276262182508,6.645376820323033,6.611471477939765,4.458520833333333,4.500749999999996,4.251775857768806,3.8839311788700206,5.298767120458395,5.725511331456461
2013-05-31,PREMON,8.023125,8.967142857142857,7.183333333333333,5.649345238095238,5.796155257936509,6.351427129472811,6.36754154856734,8.46935479846352,7.840187255677322,6.2977083333333335,6.617715773809522,7.521427026734145,8.772455798558841,10.092835962137642,10.091278102045834,4.159583333333334,4.671583333333329,5.424398847994617,5.6811480543085535,6.874769126688802,6.782638232665357
2013-08-31,MONSOON,4.963333333333333,3.7428571428571433,1.906,5.650106646825397,5.682730654761906,5.79618961101702,5.885479813838371,5.141392211372601,5.094656121285645,5.961071428571429,6.485773809523808,6.009999073183344,5.6408469489955,4.58672648670946,4.206787321655075,4.041520833333333,4.245458333333328,4.01703930879677,4.085295701986796,2.8394539846981535,3.766871110027634
2013-11-30,POMKH,4.8116666666666665,4.707142857142856,3.068,5.673446180555556,5.615959821428573,5.402380433276878,5.356980717700888,5.333623619543484,5.354766554529865,5.6325,6.109642857142855,5.488856586767149,4.524717320676241,5.745309202540016,5.72492737505312,3.8704166666666673,4.073708333333329,3.6374235852780616,3.456582555862591,2.9653650655334363,3.4144447834632445
2014-02-28,POMRB,4.938888888888889,5.832857142857143,3.88,5.7562500000000005,5.684253472222224,5.216983815521683,5.037444214336291,6.075771222186066,5.977761555559663,5.603035714285714,5.812499999999998,5.626456809203146,4.947621410171249,6.450727428981344,6.327936588739361,3.9515000000000002,4.009333333333329,3.7344541511668368,3.471040345727117,4.435627007250785,4.930151615121256
2014-05-31,PREMON,7.936666666666667,7.527142857142858,6.072000000000001,5.918402777777778,5.662638888888891,6.304856955979677,6.7056942611651476,8.233246446365944,7.960228998582183,5.831607142857143,5.452499999999998,6.3867312283790305,6.848269414471094,9.251214265096529,9.02477118910643,4.172750000000001,3.731499999999996,4.669472490700103,4.8277816094251085,6.46599461560907,6.747837330452527
2014-08-31,MONSOON,5.712222222222222,4.947142857142857,3.6660000000000004,6.131944444444444,5.849861111111114,6.0678030624766945,6.560054253710707,4.963707300728908,5.034299331768299,5.994821428571428,5.753571428571426,5.81089587988456,5.862865234110577,3.722044815357198,3.499634450981353,4.2115,4.171499999999996,4.268083494420061,4.497681946832812,1.9669148141648667,2.641767712318782
2014-11-30,POMKH,5.36,5.331428571428573,3.0780000000000003,6.216805555555555,5.986944444444447,5.7846818374860165,6.112463625198619,5.128962931501137,5.468340907139277,6.088035714285715,5.909642857142856,5.619108956502165,5.457110078571725,5.201417484674042,5.539694624849226,4.2425,4.173999999999996,3.7920500966520367,3.848973353079977,3.335901156325293,4.299972838700195
2015-02-28,POMRB,6.0988888888888875,6.514285714285713,4.18,6.298055555555555,6.276944444444446,5.910364658047165,6.162511367973796,5.7800264548395255,5.915435410450614,6.163928571428571,6.079999999999998,5.977179659615585,6.193169831169938,6.251724729142758,6.237379674946914,4.31025,4.248999999999996,3.947230057991222,3.949509138630343,4.565314192146348,4.678215284182324
2015-05-31,PREMON,7.455555555555555,7.591428571428571,6.02,6.7740277777777775,6.156666666666668,6.528441017050521,7.019963601354878,8.19380079064646,8.318146278472618,6.4298214285714295,6.0960714285714275,6.62287922434078,7.582400919797437,8.872462797099267,8.420234988016716,4.674958333333333,4.235999999999995,4.776338034794733,5.130160346205601,6.6890383058493255,6.701055210692954
