Date,Season,Kurud,Dhamtari,Magarlod,Sihawa (nagri),Kurud_Trend,Kurud_SMA,Kurud_EWMA,Kurud_DES,Kurud_TES,Kurud_ARIMA,Dhamtari_Trend,Dhamtari_SMA,Dhamtari_EWMA,Dhamtari_DES,Dhamtari_TES,Dhamtari_ARIMA,Magarlod_Trend,Magarlod_SMA,Magarlod_EWMA,Magarlod_DES,Magarlod_TES,Magarlod_ARIMA,Sihawa (nagri)_Trend,Sihawa (nagri)_SMA,Sihawa (nagri)_EWMA,Sihawa (nagri)_DES,Sihawa (nagri)_TES,Sihawa (nagri)_ARIMA
2002-08-31,MONSOON,1.12,1.21,2.62,3.9250000000000007,3.44375,3.5662500000000033,3.5094422929852174,4.127345627414021,0.99043172306351,1.303709662730372,2.15125,2.07,2.0458752218029694,2.824071361291137,0.9426993858670434,1.3226789336359381,4.15375,3.9625000000000004,3.5834386415278137,4.313617441308319,0.8013617794679977,0.7479034408172964,5.3117222222222225,4.733750000000001,4.723254285637529,5.306023352777905,2.297309211525779,2.775416834451086
2002-11-30,POMKH,1.65,1.89,3.58,4.843,3.518125,3.4562500000000034,2.7656653757911305,1.5374761609492256,2.0273924921021633,1.9125954807638568,2.61,2.0324999999999998,1.9835251330817816,2.740957295512422,1.9732943903252713,2.016113797556052,4.484166666666667,4.08,3.582063184916688,4.166996421290919,3.403469227560366,3.385613255000279,5.631722222222223,5.165055555555556,4.771152571382517,5.29990027268005,4.239083576361453,4.0476361824849665
2003-02-28,POMRB,3.18,2.88,5.63,6.09,3.5075,3.4312500000000035,2.931399225474679,2.8997460367320618,3.0955547117748834,3.243844151391246,2.9925,2.2699999999999996,2.342115079849069,2.816430931371844,3.8797312297322555,2.4491174637778688,4.572916666666666,4.2275,4.401237910950012,5.081047763272608,4.839411130161773,4.557789681653449,5.585805555555555,5.458388888888889,5.29869154282951,5.995041095035533,5.703680214136222,5.232813633170701
2003-05-31,PREMON,8.469999999999999,5.82,7.133333333333333,8.362222222222222,3.3062499999999995,3.6050000000000035,5.146839535284807,15.100615694861409,5.968558559014606,7.020057979290098,3.015,2.9499999999999997,3.7332690479094417,3.321166947938146,4.083646617538143,4.027235327143487,4.399166666666667,4.740833333333333,5.494076079903341,6.647874002184175,5.695502585160345,5.130398097926793,5.015805555555555,5.805055555555555,6.524103814586595,7.962616380169375,8.125229439048349,7.478846269138009
2003-08-31,MONSOON,0.34,1.55,1.2766666666666666,2.1710000000000003,3.0356249999999996,3.4100000000000037,3.224103721170884,4.274068889799326,0.9918070773428249,1.4440826986367794,3.0500000000000003,3.035,2.859961428745665,3.1229727371876095,1.4743416232584368,2.5020843886578916,4.257916666666667,4.404999999999999,3.807112314608671,4.734330297589411,1.5951359356431158,1.7870718626721933,4.324055555555556,5.366555555555554,4.782862288751957,5.479874710492913,3.6259746193295808,3.1286059502527026
2003-11-30,POMKH,0.8200000000000001,1.73,3.533333333333333,2.037,2.17,3.2025000000000037,2.2624622327025303,0.9817601491076527,2.0286660376205465,1.62417612594078,2.775,2.995,2.407976857247399,2.97729772941937,2.459884207623482,1.8919460762553773,4.0995833333333325,4.393333333333333,3.697600722098536,4.202055152287749,3.7515673217803136,3.3339888369729413,3.622777777777778,4.665055555555554,3.684517373251174,3.5527042055573395,4.150641053902763,3.4105485183321447
2004-02-29,POMRB,1.845,3.32,4.546666666666667,3.3620000000000005,1.5262499999999999,2.868750000000004,2.0954773396215183,1.3572131990875513,3.0969207916965624,3.082008854278861,2.3,3.1050000000000004,2.772786114348439,3.08790102342723,4.214316789130888,2.6973438443609496,4.1014583333333325,4.1225,4.037227099925788,4.285617698960093,5.242174336394683,4.938762855399894,3.1372500000000003,3.9830555555555547,3.5555104239507047,3.0318365016200124,4.365970663694758,4.183340785083596
2004-05-31,PREMON,2.88,3.18,6.9499999999999975,5.48,1.7381250000000001,1.471250000000004,2.409286403772911,3.346882340725913,5.9704093267634,6.953532630346119,2.24,2.4450000000000003,2.9356716686090634,3.16328974691512,4.443013643311339,4.671093402597752,4.2375,4.076666666666666,5.202336259955472,5.654453006615982,6.0555164053473876,5.53505590271632,3.1333750000000005,3.2624999999999993,4.325306254370423,4.054981457989088,6.148400373099255,6.408512644193192
2004-08-31,MONSOON,0.78,0.39,1.475,1.169,2.035625,1.581250000000004,1.7575718422637465,1.1466759415086687,0.9930245032737255,-0.07374207239603847,2.38125,2.1550000000000002,1.9174030011654382,2.812298586136178,1.1285992477945754,1.0923783741483577,4.469999999999999,4.12625,3.7114017559732835,3.973984858550231,1.6419205283125828,1.7182744860893893,3.415125,3.0119999999999996,3.0627837526222534,2.4768329787857595,1.232934367904981,2.0998250296017553
2004-11-30,POMKH,2.075,2.41,4.423333333333333,3.008,2.6325000000000003,1.895000000000004,1.884543105358248,2.076226129825396,2.0297718129161226,1.935479024450312,2.44875,2.325,2.114441800699263,2.8083584497332406,1.9227212086894472,1.66778801724795,4.84875,4.348749999999999,3.9961743869173034,4.0593747414369705,3.8275353426130176,3.490547759008805,3.75725,3.2547499999999996,3.0408702515733523,2.4448433424272547,2.3970650028440694,3.0625705401249324
